instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Noise
3980,2011-06-19,2,0,6,17,0,0,0,1,0.74,0.6667,0.51,0,159,238,397,0
12785,2012-06-21,3,1,6,21,0,4,1,1,0.82,0.7727,0.52,0.194,55,256,311,0
4241,2011-06-30,3,0,6,14,0,4,1,1,0.78,0.6818,0.31,0.194,46,117,163,0
15876,2012-10-28,4,1,10,16,0,0,0,3,0.48,0.4697,0.67,0.4627,42,251,293,0
5746,2011-09-01,3,0,9,20,0,4,1,1,0.66,0.6212,0.61,0.2239,33,247,280,0
14778,2011-01-01,5,1,6,27,1,6,0,6,0.74,0.21,1.07,0.49,498,265,1319,1
13991,2012-08-11,3,1,8,3,0,6,0,3,0.62,0.5758,0.83,0.1642,2,19,21,0
2378,2011-01-01,0,1,13,20,1,7,1,5,0.71,1.3,0.03,0.35,308,96,1269,1
14439,2012-08-29,3,1,8,19,0,3,1,1,0.7,0.6515,0.54,0.194,120,523,643,0
15797,2012-10-25,4,1,10,9,0,4,1,2,0.52,0.5,0.83,0.194,23,320,343,0
5982,2011-09-11,3,0,9,18,0,0,0,1,0.68,0.6364,0.65,0.2985,110,229,339,0
7659,2011-11-20,4,0,11,17,0,0,0,2,0.52,0.5,0.63,0.194,35,168,203,0
7381,2011-11-09,4,0,11,3,0,3,1,1,0.32,0.3485,0.93,0,0,4,4,0
3473,2011-05-29,2,0,5,14,0,0,0,1,0.74,0.697,0.7,0.2836,183,168,351,0
11762,2012-05-10,2,1,5,6,0,4,1,1,0.44,0.4394,0.72,0.2239,9,130,139,0
1313,2011-02-27,1,0,2,21,0,0,0,1,0.38,0.3939,0.62,0.1642,8,61,69,0
15781,2012-10-24,4,1,10,17,0,3,1,1,0.66,0.6212,0.47,0,87,876,963,0
15888,2012-10-30,4,1,10,16,0,2,1,3,0.3,0.2879,0.87,0.2537,15,83,98,0
12972,2011-01-01,5,1,9,2,0,3,2,4,0.55,1.15,0.93,0.28,506,1187,1300,1
7610,2011-11-18,4,0,11,16,0,5,1,1,0.34,0.3333,0.29,0.1343,19,190,209,0
16700,2012-12-03,4,1,12,14,0,1,1,1,0.6,0.6212,0.53,0,51,209,260,0
11927,2012-05-17,2,1,5,3,0,4,1,1,0.6,0.5909,0.73,0.2537,0,3,3,0
13883,2012-08-06,3,1,8,15,0,1,1,1,0.82,0.7576,0.46,0.1343,91,183,274,0
15819,2012-10-26,4,1,10,7,0,5,1,2,0.52,0.5,0.88,0.1045,13,408,421,0
4206,2011-01-01,0,0,10,29,2,2,2,4,0.07,1.45,0.19,0.95,343,298,470,1
13122,2012-07-05,3,1,7,22,0,4,1,1,0.82,0.803,0.59,0.1343,63,162,225,0
10980,2012-04-07,2,1,4,15,0,6,0,1,0.52,0.5,0.19,0.4179,321,305,626,0
5493,2011-08-21,3,0,8,18,0,0,0,1,0.72,0.697,0.79,0.2537,96,215,311,0
13896,2012-08-07,3,1,8,4,0,2,1,1,0.68,0.6364,0.83,0.1343,2,7,9,0
1806,2011-01-01,0,1,5,5,0,4,1,3,0.78,1.49,1.38,0.29,74,723,725,1
13553,2011-01-01,0,1,0,14,2,9,0,3,0.64,0.04,0.66,1.1,267,630,236,1
11924,2011-01-01,1,1,18,31,0,9,0,3,1.03,0.41,1.1,0.18,399,1173,1304,1
7092,2011-10-28,4,0,10,2,0,5,1,1,0.32,0.303,0.66,0.2836,1,3,4,0
15302,2012-10-04,4,1,10,18,0,4,1,1,0.66,0.6212,0.57,0.1045,75,812,887,0
13997,2012-08-11,3,1,8,9,0,6,0,1,0.68,0.6364,0.79,0.194,54,217,271,0
11327,2012-04-22,2,1,4,3,0,0,0,2,0.44,0.4394,0.82,0.1642,7,33,40,0
18791,2011-01-01,4,0,4,23,1,4,0,2,0.31,0.77,0.39,0.68,169,500,893,1
5981,2011-09-11,3,0,9,17,0,0,0,1,0.72,0.6667,0.51,0.1343,152,228,380,0
8532,2011-12-27,1,0,12,5,0,2,1,2,0.3,0.2727,0.64,0.2836,0,8,8,0
10335,2012-03-11,1,1,3,17,0,0,0,1,0.52,0.5,0.27,0.2985,199,299,498,0
10422,2012-03-15,1,1,3,8,0,4,1,1,0.44,0.4394,0.77,0.1045,21,602,623,0
24999,2011-01-01,3,1,6,1,0,6,2,6,0.7,0.66,1.12,0.87,442,966,622,1
8689,2011-01-01,4,0,18,22,1,4,0,6,1.1,1.46,0.55,1.07,354,821,1036,1
5666,2011-08-29,3,0,8,12,0,1,1,2,0.68,0.6364,0.44,0.1642,48,159,207,0
23301,2011-01-01,3,0,16,31,0,0,2,6,0.16,1.31,1.19,1.08,128,762,1345,1
14401,2012-08-28,3,1,8,5,0,2,1,2,0.66,0.6061,0.83,0.0896,3,39,42,0
13604,2012-07-26,3,1,7,0,0,4,1,1,0.66,0.6212,0.65,0.194,27,65,92,0
13538,2012-07-23,3,1,7,6,0,1,1,2,0.68,0.6364,0.89,0.0896,9,148,157,0
11410,2012-04-25,2,1,4,14,0,3,1,1,0.56,0.5303,0.22,0.3582,47,176,223,0
2105,2011-04-02,2,0,4,13,0,6,0,1,0.34,0.3333,0.81,0.1343,56,81,137,0
16844,2011-01-01,6,0,7,14,1,6,2,0,0.55,1.34,1.31,0.39,53,567,237,1
12105,2012-05-24,2,1,5,13,0,4,1,1,0.72,0.6667,0.54,0.1642,69,233,302,0
6734,2011-10-13,4,0,10,3,0,4,1,2,0.54,0.5152,1,0.194,2,4,6,0
6230,2011-09-22,3,0,9,3,0,4,1,2,0.6,0.5152,0.94,0.0896,5,7,12,0
9504,2012-02-05,1,1,2,21,0,0,0,1,0.28,0.2879,0.56,0.1045,6,60,66,0
8500,2011-01-01,0,0,18,13,2,9,2,0,0.51,0.63,1.02,0.43,164,439,1336,1
17266,2012-12-27,1,1,12,6,0,4,1,1,0.24,0.197,0.7,0.4925,0,45,45,0
8931,2012-01-12,1,1,1,23,0,4,1,1,0.4,0.4091,0.76,0.3284,7,60,67,0
2323,2011-04-11,2,0,4,16,0,1,1,1,0.74,0.6667,0.48,0.5224,73,162,235,0
4947,2011-01-01,4,2,6,29,2,7,1,6,0.95,1.29,1.0,1.13,349,1113,906,1
10026,2012-02-27,1,1,2,18,0,1,1,1,0.52,0.5,0.27,0.4179,10,517,527,0
6014,2011-09-13,3,0,9,3,0,2,1,1,0.58,0.5455,0.83,0,2,2,4,0
10547,2012-03-20,1,1,3,13,0,2,1,1,0.6,0.5758,0.78,0.194,77,207,284,0
8338,2011-12-19,4,0,12,1,0,1,1,1,0.18,0.2121,0.8,0.0896,3,8,11,0
3779,2011-06-11,2,0,6,8,0,6,0,1,0.74,0.6818,0.58,0.194,32,111,143,0
14501,2012-09-01,3,1,9,9,0,6,0,2,0.76,0.7121,0.58,0.194,62,175,237,0
1083,2011-01-01,1,1,1,27,2,4,2,3,1.29,0.34,1.06,0.97,499,1134,827,1
15844,2012-10-27,4,1,10,8,0,6,0,1,0.5,0.4848,0.77,0.2537,26,187,213,0
2528,2011-01-01,0,2,11,35,2,9,2,6,1.33,0.05,1.34,0.44,225,569,1434,1
11899,2011-01-01,4,2,4,30,1,9,0,1,0.92,1.21,1.21,0.1,507,441,904,1
10727,2012-03-28,2,1,3,1,0,3,1,1,0.36,0.3333,0.46,0.2985,0,8,8,0
11734,2012-05-09,2,1,5,2,0,3,1,3,0.56,0.5303,0.88,0.4478,0,1,1,0
24340,2011-01-01,2,0,3,21,2,3,2,1,1.22,1.01,1.06,0.7,10,29,680,1
6440,2011-01-01,5,0,15,32,0,1,0,4,1.19,1.36,0.2,0.82,131,173,840,1
16967,2011-01-01,5,2,12,21,0,5,2,0,1.2,0.32,1.17,0.1,476,254,620,1
2461,2011-04-17,2,0,4,10,0,0,0,1,0.42,0.4242,0.44,0.4478,91,120,211,0
15500,2012-10-13,4,1,10,0,0,6,0,1,0.36,0.3636,0.57,0.0896,31,218,249,0
9289,2012-01-27,1,1,1,22,0,5,1,1,0.34,0.303,0.49,0.3881,11,108,119,0
9039,2012-01-17,1,1,1,12,0,2,1,2,0.32,0.303,0.87,0.2836,3,83,86,0
13892,2012-08-07,3,1,8,0,0,2,1,1,0.7,0.6667,0.84,0.194,15,32,47,0
16646,2011-01-01,3,2,16,14,0,4,2,0,0.76,0.09,0.82,0.38,378,983,1403,1
16806,2012-12-08,4,1,12,0,0,6,0,2,0.36,0.3636,0.93,0.0896,5,98,103,0
17251,2012-12-26,1,1,12,15,0,3,1,3,0.26,0.2273,0.87,0.3582,0,13,13,0
10971,2012-04-07,2,1,4,6,0,6,0,1,0.32,0.3182,0.36,0.194,1,18,19,0
11064,2012-04-11,2,1,4,3,0,3,1,1,0.3,0.2879,0.49,0.2239,0,2,2,0
16563,2012-11-27,4,1,11,20,0,2,1,1,0.26,0.2273,0.75,0.3284,4,228,232,0
19920,2011-01-01,6,1,5,23,2,1,0,2,1.1,0.2,0.95,1.18,365,257,958,1
7819,2011-11-27,4,0,11,9,0,0,0,1,0.46,0.4545,0.72,0.2836,21,90,111,0
16887,2012-12-11,4,1,12,9,0,2,1,1,0.34,0.303,0.61,0.3881,12,322,334,0
15753,2012-10-23,4,1,10,13,0,2,1,2,0.64,0.6212,0.44,0,59,244,303,0
8740,2012-01-04,1,1,1,23,0,3,1,2,0.2,0.2273,0.44,0.1045,0,32,32,0
15050,2011-01-01,3,1,8,7,2,4,0,3,0.46,0.61,0.85,0.24,102,880,96,1
7892,2011-11-30,4,0,11,11,0,3,1,1,0.38,0.3939,0.54,0.2985,10,112,122,0
1814,2011-03-21,2,0,3,7,0,1,1,3,0.3,0.2727,0.87,0.4179,3,15,18,0
3094,2011-05-13,2,0,5,19,0,5,1,2,0.52,0.5,0.83,0.194,25,245,270,0
23256,2011-01-01,2,2,8,32,1,4,2,2,1.04,0.12,1.48,0.11,190,116,926,1
4294,2011-07-02,3,0,7,19,0,6,0,1,0.8,0.697,0.33,0.2239,156,149,305,0
1141,2011-01-01,1,0,18,19,0,8,2,2,1.44,0.84,1.24,1.07,194,1140,847,1
10529,2012-03-19,1,1,3,19,0,1,1,1,0.62,0.6061,0.61,0.2239,86,463,549,0
15715,2012-10-21,4,1,10,23,0,0,0,1,0.44,0.4394,0.54,0,7,59,66,0
4524,2011-07-12,3,0,7,9,0,2,1,1,0.78,0.7273,0.55,0.4925,27,149,176,0
313,2011-01-01,3,2,15,16,1,3,1,5,1.46,0.88,1.03,0.92,258,556,188,1
13857,2012-08-05,3,1,8,13,0,0,0,1,0.88,0.8182,0.44,0.4627,208,315,523,0
3972,2011-01-01,3,2,1,10,2,3,2,3,1.02,0.1,0.9,0.12,304,358,350,1
13184,2011-01-01,4,0,7,6,1,8,2,4,1.2,1.48,1.1,1.05,377,304,954,1
19974,2011-01-01,3,0,12,4,1,5,1,4,1.02,0.13,0.24,0.41,74,1255,534,1
478,2011-01-21,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33,34,0
4372,2011-01-01,1,1,15,15,2,5,2,0,1.04,1.34,1.43,0.72,121,606,688,1
3785,2011-06-11,2,0,6,14,0,6,0,1,0.82,0.7727,0.49,0.1045,148,232,380,0
5757,2011-09-02,3,0,9,7,0,5,1,1,0.6,0.5606,0.83,0.1045,6,253,259,0
9257,2012-01-26,1,1,1,14,0,4,1,2,0.4,0.4091,0.71,0.1045,16,112,128,0
13431,2011-01-01,3,1,9,20,1,3,1,3,1.33,1.0,1.45,0.63,456,613,1277,1
3977,2011-06-19,2,0,6,14,0,0,0,3,0.74,0.6818,0.58,0.1045,124,193,317,0
14154,2011-01-01,6,0,0,11,1,4,1,6,0.89,0.36,1.12,1.03,43,282,876,1
15027,2012-09-23,4,1,9,7,0,0,0,1,0.46,0.4545,0.59,0.2239,9,48,57,0
14178,2012-08-18,3,1,8,22,0,6,0,1,0.66,0.6212,0.61,0,90,171,261,0
8168,2011-12-11,4,0,12,23,0,0,0,1,0.2,0.2576,0.69,0,4,31,35,0
11704,2012-05-07,2,1,5,20,0,1,1,1,0.54,0.5152,0.52,0.2836,46,277,323,0
4113,2011-01-01,1,1,13,31,0,0,0,3,1.36,0.07,0.61,0.42,526,200,686,1
12427,2012-06-06,2,1,6,23,0,3,1,1,0.52,0.5,0.77,0,13,110,123,0
6519,2011-10-04,4,0,10,4,0,2,1,1,0.4,0.4091,0.82,0.0896,3,4,7,0
4960,2011-07-30,3,0,7,13,0,6,0,1,0.88,0.7576,0.29,0,125,183,308,0
3579,2011-06-03,2,0,6,0,0,5,1,1,0.62,0.6212,0.38,0.2836,15,53,68,0
3520,2011-05-31,2,0,5,13,0,2,1,1,0.9,0.8333,0.39,0.1642,37,110,147,0
25092,2011-01-01,0,0,18,19,0,9,2,1,1.43,1.49,1.17,0.79,100,1046,369,1
16291,2011-01-01,3,1,9,4,2,3,2,1,1.38,1.15,1.23,0.13,195,798,416,1
11747,2012-05-09,2,1,5,15,0,3,1,2,0.64,0.6212,0.53,0.1045,68,191,259,0
2972,2011-01-01,2,1,4,22,0,5,2,2,0.44,0.47,0.15,1.26,1,115,1212,1
12922,2011-01-01,5,1,6,25,1,3,2,0,0.83,0.57,0.79,0.71,304,609,1376,1
18743,2011-01-01,4,0,18,28,2,4,2,0,0.44,1.44,0.35,0.45,498,1084,21,1
19313,2011-01-01,4,2,18,8,2,8,1,0,1.4,0.64,0.81,1.09,180,72,599,1
12307,2012-06-01,2,1,6,23,0,5,1,3,0.6,0.5455,0.88,0.1343,6,67,73,0
18479,2011-01-01,5,0,7,12,1,9,2,0,1.26,0.57,0.81,0.38,439,1144,485,1
12574,2012-06-13,2,1,6,2,0,3,1,1,0.62,0.5758,0.83,0.1343,0,4,4,0
4979,2011-07-31,3,0,7,8,0,0,0,1,0.76,0.697,0.55,0.2239,54,88,142,0
4471,2011-07-10,3,0,7,4,0,0,0,1,0.66,0.6212,0.69,0.0896,0,5,5,0
14888,2011-01-01,5,1,14,27,0,4,0,3,0.03,1.48,1.34,1.21,548,981,710,1
11528,2011-01-01,4,0,5,7,2,9,2,6,1.43,0.2,0.4,0.86,108,1246,1043,1
14454,2012-08-30,3,1,8,10,0,4,1,1,0.72,0.6667,0.54,0,73,161,234,0
26028,2011-01-01,3,1,2,32,2,9,0,5,1.37,0.94,1.49,0.1,330,86,1219,1
6043,2011-09-14,3,0,9,8,0,3,1,1,0.62,0.5758,0.83,0.1642,33,396,429,0
10497,2012-03-18,1,1,3,11,0,0,0,2,0.44,0.4394,0.82,0.1642,129,239,368,0
8520,2011-12-26,1,0,12,17,1,1,0,1,0.34,0.3182,0.46,0.2239,30,67,97,0
16927,2012-12-13,4,1,12,1,0,4,1,2,0.28,0.2576,0.52,0.2836,4,19,23,0
14280,2011-01-01,4,2,18,16,0,5,0,5,0.12,1.26,0.52,0.03,262,1215,620,1
16933,2011-01-01,5,1,18,12,1,0,1,2,1.22,1.08,1.37,0.29,348,1138,687,1
9936,2012-02-24,1,1,2,0,0,5,1,2,0.44,0.4394,0.58,0.0896,12,34,46,0
9003,2012-01-15,1,1,1,23,0,0,0,1,0.16,0.197,0.43,0.0896,3,26,29,0
7813,2011-01-01,3,2,11,26,0,1,1,0,0.55,0.9,0.51,0.87,321,616,1067,1
7141,2011-10-30,4,0,10,3,0,0,0,1,0.24,0.2121,0.75,0.3582,7,26,33,0
9145,2012-01-21,1,1,1,22,0,6,0,2,0.18,0.1667,0.74,0.2985,3,56,59,0
10609,2012-03-23,2,1,3,3,0,5,1,1,0.52,0.5,0.88,0.1045,4,6,10,0
208,2011-01-09,1,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,5,10,15,0
10696,2012-03-26,2,1,3,18,0,1,1,1,0.44,0.4394,0.26,0.4478,90,594,684,0
12734,2012-06-19,2,1,6,18,0,2,1,1,0.8,0.7576,0.55,0.1642,91,704,795,0
8667,2012-01-01,1,1,1,21,0,0,0,2,0.44,0.4394,0.67,0.2537,10,61,71,0
4930,2011-07-29,3,0,7,7,0,5,1,2,0.74,0.7121,0.79,0.0896,26,228,254,0
5854,2011-09-06,3,0,9,9,0,2,1,2,0.54,0.5152,0.81,0.4179,18,167,185,0
7494,2011-11-13,4,0,11,20,0,0,0,1,0.5,0.4848,0.31,0.3582,24,115,139,0
3330,2011-01-01,2,0,17,34,0,1,2,6,1.14,0.43,0.2,0.13,177,181,717,1
20957,2011-01-01,0,0,11,32,1,3,2,1,0.23,0.95,1.29,0.91,526,674,1186,1
4625,2011-07-16,3,0,7,14,0,6,0,1,0.74,0.6667,0.45,0.2985,201,232,433,0
15218,2012-10-01,4,1,10,6,0,1,1,1,0.44,0.4394,0.77,0.1045,8,147,155,0
4686,2011-07-19,3,0,7,3,0,2,1,1,0.72,0.6818,0.7,0.1642,2,1,3,0
9894,2012-02-22,1,1,2,6,0,3,1,1,0.32,0.3182,0.76,0.1642,5,85,90,0
9169,2011-01-01,2,0,2,27,2,5,2,0,0.81,0.27,0.95,1.19,356,1229,1019,1
5208,2011-08-09,3,0,8,21,0,2,1,1,0.78,0.697,0.46,0.2537,46,184,230,0
13165,2012-07-07,3,1,7,17,0,6,0,1,0.96,0.8485,0.26,0.1343,103,176,279,0
10955,2012-04-06,2,1,4,14,0,5,1,1,0.48,0.4697,0.29,0.3881,240,250,490,0
6313,2011-09-25,4,0,9,14,0,0,0,2,0.66,0.6061,0.78,0,116,231,347,0
15386,2011-01-01,0,0,17,29,0,2,0,0,0.17,0.81,1.44,0.85,533,388,362,1
6872,2011-01-01,0,1,17,3,0,6,2,2,1.47,0.3,0.15,0.85,239,1225,753,1
17075,2012-12-19,4,1,12,5,0,3,1,1,0.26,0.2879,0.75,0.0896,2,29,31,0
2001,2011-01-01,0,0,14,1,0,1,0,4,1.28,0.29,0.79,0.23,531,814,643,1
7376,2011-11-08,4,0,11,22,0,2,1,1,0.36,0.3788,0.87,0,13,95,108,0
2285,2011-04-10,2,0,4,1,0,0,0,2,0.38,0.3939,0.87,0.1343,6,31,37,0
12731,2012-06-19,2,1,6,15,0,2,1,1,0.78,0.7424,0.59,0.1642,72,187,259,0
11834,2012-05-13,2,1,5,6,0,0,0,1,0.52,0.5,0.68,0.1642,6,15,21,0
11369,2012-04-23,2,1,4,21,0,1,1,2,0.32,0.303,0.81,0.2239,7,145,152,0
11494,2012-04-29,2,1,4,2,0,0,0,2,0.36,0.3636,0.87,0.1045,4,36,40,0
16824,2012-12-08,4,1,12,18,0,6,0,1,0.4,0.4091,0.87,0.1045,40,264,304,0
9054,2012-01-18,1,1,1,3,0,3,1,2,0.44,0.4394,0.51,0.4925,1,3,4,0
3851,2011-06-14,2,0,6,8,0,2,1,1,0.58,0.5455,0.49,0.3881,45,441,486,0
23303,2011-01-01,2,2,0,29,1,1,1,3,0.4,0.33,0.92,0.45,177,879,872,1
2035,2011-01-01,2,0,7,21,1,4,0,3,1.49,1.47,0.71,0.65,449,993,311,1
4807,2011-07-24,3,0,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,1,5,6,0
10866,2011-01-01,4,1,16,15,0,7,0,6,0.51,1.39,0.67,0.01,86,986,1463,1
7280,2011-01-01,0,1,3,23,1,6,2,6,0.49,1.34,1.03,1.02,313,652,870,1
15168,2012-09-29,4,1,9,4,0,6,0,1,0.52,0.5,0.59,0.2537,6,8,14,0
2923,2011-05-06,2,0,5,16,0,5,1,1,0.6,0.6212,0.4,0.2537,82,262,344,0
8590,2011-12-29,1,0,12,16,0,4,1,1,0.3,0.303,0.52,0.1642,22,155,177,0
15651,2012-10-19,4,1,10,7,0,5,1,3,0.54,0.5152,0.94,0,5,149,154,0
20342,2011-01-01,1,1,6,19,1,9,1,4,1.44,0.97,0.45,0.91,485,810,621,1
12109,2012-05-24,2,1,5,17,0,4,1,1,0.74,0.6818,0.55,0.2836,120,678,798,0
23650,2011-01-01,2,0,1,27,1,7,0,6,0.33,1.29,0.33,0.56,197,586,64,1
11212,2012-04-17,2,1,4,8,0,2,1,1,0.6,0.6212,0.43,0.2239,42,631,673,0
12469,2011-01-01,4,2,1,1,1,5,0,2,1.04,1.14,0.94,0.41,218,1228,218,1
13696,2011-01-01,2,0,16,14,1,2,1,2,1.36,1.45,0.33,0.9,161,492,280,1
3159,2011-05-16,2,0,5,12,0,1,1,1,0.66,0.6212,0.54,0.0896,72,137,209,0
4837,2011-07-25,3,0,7,10,0,1,1,1,0.82,0.803,0.59,0,30,54,84,0
16934,2012-12-13,4,1,12,8,0,4,1,1,0.24,0.2273,0.6,0.194,24,655,679,0
11280,2012-04-20,2,1,4,4,0,5,1,1,0.42,0.4242,0.94,0.1045,0,3,3,0
4476,2011-07-10,3,0,7,9,0,0,0,1,0.74,0.697,0.66,0.0896,62,107,169,0
3548,2011-06-01,2,0,6,17,0,3,1,1,0.86,0.803,0.47,0.2985,52,434,486,0
12390,2012-06-05,2,1,6,10,0,2,1,2,0.52,0.5,0.63,0.2985,58,118,176,0
12208,2012-05-28,2,1,5,20,1,1,0,1,0.78,0.7424,0.62,0.2985,114,203,317,0
13843,2012-08-04,3,1,8,23,0,6,0,1,0.76,0.7273,0.66,0.2985,61,161,222,0
7842,2011-11-28,4,0,11,9,0,1,1,2,0.44,0.4394,0.88,0.2239,17,191,208,0
4950,2011-01-01,5,2,0,29,1,6,2,6,0.3,1.17,0.78,0.86,465,601,856,1
10410,2011-01-01,6,0,10,30,2,3,2,0,1.41,0.97,0.82,0.44,353,1313,393,1
16626,2012-11-30,4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0,25,243,268,0
7084,2011-10-27,4,0,10,18,0,4,1,2,0.48,0.4697,0.67,0.4627,14,226,240,0
9876,2012-02-21,1,1,2,12,0,2,1,2,0.3,0.2727,0.56,0.3881,16,147,163,0
3949,2011-01-01,5,2,6,8,2,8,1,5,0.13,0.98,0.0,0.84,357,738,262,1
12960,2012-06-29,3,1,6,4,0,5,1,1,0.7,0.6515,0.65,0.1642,1,9,10,0
4225,2011-06-29,3,0,6,22,0,3,1,1,0.7,0.6364,0.42,0.194,32,151,183,0
12588,2012-06-13,2,1,6,16,0,3,1,1,0.72,0.6515,0.3,0.4925,72,320,392,0
9141,2012-01-21,1,1,1,18,0,6,0,2,0.2,0.1818,0.75,0.3881,3,107,110,0
9228,2012-01-25,1,1,1,9,0,3,1,1,0.24,0.2273,0.7,0.2537,18,218,236,0
8065,2011-12-07,4,0,12,16,0,3,1,3,0.42,0.4242,0.94,0.194,3,28,31,0
16225,2012-11-13,4,1,11,18,0,2,1,1,0.34,0.3182,0.49,0.2836,45,514,559,0
2187,2011-01-01,6,1,17,13,2,1,2,0,1.37,0.41,0.64,0.03,333,918,79,1
10012,2011-01-01,6,1,10,22,2,8,1,4,0.1,1.43,1.02,0.83,72,356,916,1
14680,2011-01-01,5,0,15,20,1,6,1,3,0.45,0.06,0.88,0.56,329,628,59,1
12341,2012-06-03,2,1,6,9,0,0,0,1,0.6,0.6212,0.46,0.194,70,230,300,0
20127,2011-01-01,6,0,3,29,0,1,2,1,1.08,0.83,0.27,0.09,151,1152,617,1
11826,2012-05-12,2,1,5,22,0,6,0,1,0.56,0.5303,0.68,0.1343,62,212,274,0
23534,2011-01-01,6,1,9,22,1,3,0,4,0.33,0.19,0.82,1.07,393,499,1427,1
13574,2012-07-24,3,1,7,18,0,2,1,1,0.76,0.7121,0.62,0.3284,110,767,877,0
8653,2011-01-01,6,1,9,5,2,3,1,1,1.2,0.24,1.25,0.55,482,359,1427,1
17398,2011-01-01,1,1,14,7,0,0,0,3,1.04,0.9,0.8,0.01,20,951,531,1
16880,2012-12-11,4,1,12,2,0,2,1,2,0.4,0.4091,0.66,0.3284,0,1,1,0
16389,2011-01-01,5,0,5,29,2,7,1,0,0.95,0.48,0.74,1.16,528,1027,434,1
13743,2011-01-01,1,1,8,6,1,6,1,1,1.44,0.32,0.85,0.46,233,226,832,1
8707,2012-01-03,1,1,1,14,0,2,1,1,0.16,0.1212,0.43,0.5224,7,72,79,0
11150,2011-01-01,6,0,8,1,1,1,0,0,0.59,1.49,0.17,0.47,292,314,939,1
10621,2012-03-23,2,1,3,15,0,5,1,2,0.72,0.6515,0.42,0.1343,191,281,472,0
5210,2011-08-09,3,0,8,23,0,2,1,1,0.76,0.6818,0.48,0.2836,22,53,75,0
4753,2011-07-21,3,0,7,22,0,4,1,1,0.82,0.8636,0.71,0.1642,36,113,149,0
25273,2011-01-01,6,2,15,26,0,0,1,4,1.23,0.06,1.16,0.59,372,1187,797,1
15109,2012-09-26,4,1,9,17,0,3,1,1,0.74,0.6667,0.48,0.2985,77,876,953,0
25460,2011-01-01,4,1,7,27,0,5,2,5,1.43,0.83,0.5,0.97,160,135,1412,1
7610,2011-01-01,2,1,11,11,2,8,0,6,1.49,1.46,0.54,0.3,16,1147,1066,1
20346,2011-01-01,5,0,17,16,2,4,2,6,0.34,0.57,0.29,1.08,505,617,296,1
18945,2011-01-01,1,2,15,35,1,8,1,6,1.5,0.09,0.8,0.73,26,1180,970,1
8474,2011-12-24,1,0,12,17,0,6,0,1,0.28,0.2879,0.45,0.1343,15,53,68,0
6604,2011-10-07,4,0,10,17,0,5,1,1,0.6,0.6212,0.56,0.2537,101,462,563,0
9292,2012-01-28,1,1,1,1,0,6,0,1,0.3,0.303,0.52,0.1642,1,57,58,0
15484,2012-10-12,4,1,10,8,0,5,1,1,0.42,0.4242,0.71,0.0896,34,711,745,0
1173,2011-01-01,3,0,6,22,2,4,2,6,0.15,0.47,1.41,0.96,280,3,841,1
19588,2011-01-01,1,1,10,32,1,3,0,5,0.87,0.69,0.33,0.52,144,636,730,1
25300,2011-01-01,4,0,14,22,0,6,0,1,0.96,0.7,0.32,0.82,424,1023,984,1
9251,2011-01-01,4,0,13,28,0,7,1,2,0.75,0.01,0.77,0.92,115,524,1000,1
6380,2011-09-28,4,0,9,9,0,3,1,3,0.62,0.5455,0.94,0.2239,14,141,155,0
16382,2011-01-01,5,1,8,8,1,5,0,1,1.29,1.37,0.84,1.12,213,1143,774,1
18891,2011-01-01,4,0,8,34,2,1,2,3,0.53,0.24,0.48,0.14,118,309,1462,1
815,2011-02-06,1,0,2,9,0,0,0,1,0.28,0.2879,0.56,0.1045,7,38,45,0
5347,2011-08-15,3,0,8,16,0,1,1,1,0.74,0.6818,0.55,0.3284,58,225,283,0
429,2011-01-19,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,4,55,59,0
17234,2012-12-25,1,1,12,22,1,2,0,2,0.3,0.303,0.7,0.1642,3,16,19,0
12972,2012-06-29,3,1,6,16,0,5,1,1,0.96,0.9091,0.36,0,59,292,351,0
6360,2011-09-27,4,0,9,13,0,2,1,2,0.7,0.6667,0.74,0.2239,29,122,151,0
6130,2011-09-17,3,0,9,23,0,6,0,1,0.46,0.4545,0.82,0.1642,36,100,136,0
5534,2011-08-23,3,0,8,11,0,2,1,1,0.7,0.6364,0.34,0.1045,62,124,186,0
3182,2011-05-17,2,0,5,11,0,2,1,2,0.56,0.5303,0.83,0.4179,26,104,130,0
11524,2012-04-30,2,1,4,8,0,1,1,1,0.4,0.4091,0.43,0.194,17,579,596,0
8824,2012-01-08,1,1,1,11,0,0,0,1,0.36,0.3485,0.46,0.2239,55,201,256,0
14492,2011-01-01,1,2,7,23,0,7,0,1,0.63,0.64,1.36,0.26,392,461,956,1
24414,2011-01-01,5,1,17,13,1,9,2,6,0.78,0.68,0.42,0.14,115,1152,895,1
4724,2011-07-20,3,0,7,17,0,3,1,1,0.84,0.8333,0.59,0.194,50,405,455,0
15477,2012-10-12,4,1,10,1,0,5,1,1,0.4,0.4091,0.66,0.0896,8,29,37,0
6906,2011-01-01,1,2,6,35,2,8,2,2,1.16,0.8,0.96,0.52,547,937,1043,1
