fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,feature0,feature1
7,0.26,0.34,10.9,0.038,25,84,0.99432,3.11,0.34,10.9,6,2282,460,405
6.5,0.26,0.34,16.3,0.051,56,197,1.0004,3.49,0.42,9.8,5,2283,491,330
7.4,0.155,0.34,2.3,0.045,73.5,214,0.9934,3.18,0.61,9.9,7,2284,399,355
6.2,0.23,0.38,1.6,0.044,12,113,0.99176,3.3,0.73,11.4,5,2285,132,101
7.5,0.32,0.26,1.8,0.042,13,133,0.9938,3.07,0.38,9.5,5,2286,136,341
6.6,0.26,0.46,6.9,0.047,59,183,0.99594,3.2,0.45,9.3,5,2287,161,282
7.3,0.3,0.74,13.5,0.039,46,165,0.9982,3.02,0.4,8.7,5,2288,62,451
6.3,0.3,0.34,1.6,0.049,14,132,0.994,3.3,0.49,9.5,6,2289,342,427
6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8,6,2290,181,221
8,0.32,0.26,1.2,0.05,11.5,88,0.9946,3.24,0.37,9.5,4,2291,345,380
6.8,0.26,0.24,7.8,0.052,54,214,0.9961,3.13,0.47,8.9,5,2292,389,485
7.5,0.24,0.31,13.1,0.05,26,180,0.99884,3.05,0.53,9.1,6,2293,304,293
7.9,0.25,0.34,11.4,0.04,53,202,0.99708,3.11,0.57,9.6,6,2294,4,412
9.1,0.28,0.49,2,0.059,10,112,0.9958,3.15,0.46,10.1,5,2295,447,187
6.4,0.33,0.3,7.2,0.041,42,168,0.99331,3.22,0.49,11.1,6,2296,296,31
6.4,0.37,0.12,5.9,0.056,6,91,0.99536,3.06,0.46,8.4,4,2297,378,336
6.3,0.305,0.22,16,0.061,26,141,0.99824,3.08,0.5,9.1,5,2298,104,480
8.6,0.33,0.34,11.8,0.059,42,240,0.99882,3.17,0.52,10,6,2299,224,207
7.6,0.29,0.58,17.5,0.041,51,225,0.9997,3.16,0.66,9.5,6,2300,292,211
6.9,0.28,0.28,12.2,0.042,52,139,0.99522,3.03,0.56,10.4,6,2301,388,27
7,0.31,0.31,9.1,0.036,45,140,0.99216,2.98,0.31,12,7,2302,58,91
9.7,0.24,0.49,4.9,0.032,3,18,0.99368,2.85,0.54,10,6,2303,365,243
6.2,0.25,0.42,8,0.049,53,206,0.99586,3.16,0.47,9.1,6,2304,238,278
8,0.33,0.35,10,0.035,22,108,0.99457,3.12,0.36,11.6,6,2305,117,335
7,0.24,0.35,1,0.032,42,104,0.98988,3.16,0.37,11.7,7,2306,283,293
6.6,0.33,0.31,1.3,0.02,29,89,0.99035,3.26,0.44,12.4,8,2307,373,172
7.3,0.32,0.48,13.3,0.06,57,196,0.9982,3.04,0.5,9.2,5,2308,102,132
7.2,0.34,0.23,8.9,0.105,22,155,0.99692,3.01,0.58,9.5,5,2309,456,66
6.7,0.27,0.33,3.6,0.034,9,45,0.99144,3.08,0.4,10.5,6,2310,284,11
6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11,6,2311,430,31
6.9,0.16,0.35,1.3,0.043,21,182,0.9927,3.25,0.62,10.8,6,2312,157,156
5.6,0.245,0.25,9.7,0.032,12,68,0.994,3.31,0.34,10.5,5,2313,105,169
7.6,0.24,0.44,3.8,0.037,49,146,0.9911,3.06,0.37,11.6,6,2314,353,113
6.3,0.17,0.32,4.2,0.04,37,117,0.99182,3.24,0.43,11.3,6,2315,281,6
6.3,0.23,0.22,3.75,0.039,37,116,0.9927,3.23,0.5,10.7,6,2316,157,353
8.7,0.24,0.35,0.6,0.042,11,71,0.9926,3.08,0.38,10.6,5,2317,295,135
5.8,0.26,0.18,1.2,0.031,40,114,0.9908,3.42,0.4,11,7,2318,214,275
5.7,0.21,0.32,1.6,0.03,33,122,0.99044,3.33,0.52,11.9,6,2319,399,280
7.1,0.2,0.27,9.6,0.037,19,105,0.99444,3.04,0.37,10.5,7,2320,359,322
6.4,0.16,0.25,1.3,0.047,20,77,0.9933,3.61,0.54,10.2,6,2321,42,382
6.6,0.16,0.4,1.5,0.044,48,143,0.9912,3.54,0.52,12.4,7,2322,258,21
7.2,0.27,0.27,2.4,0.048,30,149,0.9936,3.1,0.51,9.2,6,2323,121,279
6.6,0.22,0.53,15.1,0.052,22,136,0.9986,2.94,0.35,9.4,5,2324,460,284
7.9,0.28,0.32,3.6,0.038,9,76,0.992,3.05,0.31,11.7,4,2325,306,351
6.7,0.16,0.34,1.6,0.026,27,109,0.9934,3.34,0.58,10.1,6,2326,395,43
7.3,0.31,0.69,10.2,0.041,58,160,0.9977,3.06,0.45,8.6,5,2327,268,38
6.2,0.23,0.23,1.2,0.018,18,128,0.99178,3.05,0.28,10.6,5,2328,225,16
9.6,0.23,0.4,1.5,0.044,19,135,0.9937,2.96,0.49,10.9,5,2329,69,142
7.2,0.24,0.29,2.2,0.037,37,102,0.992,3.27,0.64,11,7,2330,150,61
6.6,0.21,0.5,8.7,0.036,41,191,0.99294,2.96,0.56,11,6,2331,128,374
9.8,0.16,0.46,1.8,0.046,23,130,0.99587,3.04,0.67,9.6,5,2332,34,153
7.5,0.38,0.5,12.8,0.042,57,184,0.9984,3.09,0.46,9,6,2333,229,119
6.4,0.24,0.32,0.95,0.041,23,131,0.99033,3.25,0.35,11.8,5,2334,392,107
6.8,0.36,0.24,4.6,0.039,24,124,0.9909,3.27,0.34,12.6,7,2335,365,178
8.4,0.27,0.46,8.7,0.048,39,197,0.9974,3.14,0.59,9.6,6,2336,131,131
6.7,0.14,0.46,1.6,0.036,15,92,0.99264,3.37,0.49,10.9,5,2337,297,395
6.2,0.2,0.33,5.4,0.028,21,75,0.99012,3.36,0.41,13.5,7,2338,252,440
5.8,0.36,0.32,1.7,0.033,22,96,0.9898,3.03,0.38,11.2,6,2339,267,10
6.6,0.37,0.07,1.4,0.048,58,144,0.9922,3.17,0.38,10,5,2340,141,327
7.2,0.2,0.36,2.5,0.028,22,157,0.9938,3.48,0.49,10.6,6,2341,415,24
6.9,0.29,0.4,19.45,0.043,36,156,0.9996,2.93,0.47,8.9,5,2342,466,428
6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.96666667,7,2343,61,364
7.4,0.23,0.43,1.4,0.044,22,113,0.9938,3.22,0.62,10.6,6,2344,440,142
7.4,0.2,0.28,9.1,0.047,29,95,0.99532,3.16,0.47,9.8,7,2345,1,385
6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11,6,2346,49,339
8.1,0.26,0.27,4.3,0.03,43,123,0.99212,3.16,0.33,11.2,6,2347,224,205
7.5,0.41,0.23,14.8,0.054,28,174,0.99898,3.18,0.49,9.7,5,2348,249,94
5.5,0.14,0.27,4.6,0.029,22,104,0.9949,3.34,0.44,9,5,2349,310,125
7,0.36,0.14,11.6,0.043,35,228,0.9977,3.13,0.51,8.9,5,2350,128,154
7.3,0.3,0.34,2.7,0.044,34,108,0.99105,3.36,0.53,12.8,8,2351,479,191
6.5,0.115,0.29,1.95,0.038,73,166,0.989,3.12,0.25,12.9,7,2352,436,158
5.9,0.17,0.3,1.4,0.042,25,119,0.9931,3.68,0.72,10.5,6,2353,232,434
6.3,0.27,0.51,7.6,0.049,35,200,0.99548,3.16,0.54,9.4,4,2354,139,245
7.6,0.21,0.49,2.5,0.047,20,130,0.99178,3.15,0.48,11.1,5,2355,94,346
6.8,0.27,0.12,1.3,0.04,87,168,0.992,3.18,0.41,10,5,2356,163,480
6.6,0.5,0.26,11.3,0.029,32,110,0.99302,3.27,0.78,12.9,8,2357,449,396
7,0.21,0.42,5.3,0.037,36,123,0.99321,3.14,0.52,10.9,6,2358,264,372
6,0.35,0.46,0.9,0.033,9,65,0.98934,3.24,0.35,12.1,4,2359,358,98
6.8,0.21,0.55,14.6,0.053,34,159,0.99805,2.93,0.44,9.2,5,2360,279,141
6.9,0.14,0.29,9.9,0.056,30,91,0.99512,3.19,0.33,9.9,6,2361,132,485
6.8,0.31,0.32,7.6,0.052,35,143,0.9959,3.14,0.38,9,5,2362,477,192
6.2,0.55,0.45,12,0.049,27,186,0.9974,3.17,0.5,9.3,6,2363,404,497
7.6,0.39,0.22,2.8,0.036,19,113,0.9926,3.03,0.29,10.2,5,2364,280,169
6.4,0.25,0.57,1,0.062,21,122,0.99238,3,0.4,9.5,5,2365,168,204
6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.96666667,7,2366,153,433
7.3,0.24,0.3,2.5,0.042,31,104,0.9911,3.05,0.56,11.3,7,2367,368,133
5.6,0.26,0,10.2,0.038,13,111,0.99315,3.44,0.46,12.4,6,2368,378,466
7.3,0.28,0.36,12.7,0.04,38,140,0.998,3.3,0.79,9.6,6,2369,370,105
6.6,0.41,0.31,1.6,0.042,18,101,0.99195,3.13,0.41,10.5,5,2370,115,45
6.1,0.35,0.24,2.3,0.034,25,133,0.9906,3.34,0.59,12,7,2371,264,205
8.2,0.27,0.39,7.8,0.039,49,208,0.9976,3.31,0.51,9.5,6,2372,154,277
7.4,0.33,0.44,7.6,0.05,40,227,0.99679,3.12,0.52,9,5,2373,275,370
6.7,0.5,0.38,7.5,0.046,26,175,0.99662,3.32,0.54,9.6,5,2374,33,228
6.5,0.29,0.26,7,0.04,18,113,0.99366,3.17,0.38,10.2,6,2375,34,211
6.3,0.28,0.3,6.6,0.208,60,154,0.99478,3.1,0.4,9.4,6,2376,130,202
7.8,0.26,0.74,7.5,0.044,59,160,0.996,3.22,0.64,10,6,2377,364,356
6.8,0.25,0.37,3.1,0.026,29,93,0.99035,3.14,0.45,12.2,6,2378,288,387
7.6,0.32,0.58,16.75,0.05,43,163,0.9999,3.15,0.54,9.2,5,2379,308,33
6.4,0.16,0.42,1,0.036,29,113,0.9908,3.18,0.52,11,6,2380,396,164
6.3,0.27,0.18,7.7,0.048,45,186,0.9962,3.23,0.47,9,5,2381,281,71
7.1,0.32,0.4,1.5,0.034,13,84,0.9944,3.42,0.6,10.4,5,2382,340,287
6.7,0.24,0.41,2.9,0.039,48,122,0.99052,3.25,0.43,12,5,2383,353,318
6,0.41,0.21,1.9,0.05,29,122,0.9928,3.42,0.52,10.5,6,2384,199,212
7.2,0.26,0.38,1.5,0.061,12,120,0.99192,3.18,0.46,10.4,5,2385,175,430
7.8,0.29,0.29,3.15,0.044,41,117,0.99153,3.24,0.35,11.5,5,2386,244,317
7.5,0.22,0.33,6.7,0.036,45,138,0.9939,3.2,0.68,11.4,6,2387,446,368
5.7,0.29,0.16,7.9,0.044,48,197,0.99512,3.21,0.36,9.4,5,2388,153,494
7.5,0.31,0.51,14.8,0.039,62,204,0.9982,3.06,0.6,9.5,5,2389,284,247
6.7,0.3,0.5,12.1,0.045,38,127,0.9974,3.04,0.53,8.9,6,2390,262,170
8.2,0.3,0.44,12.4,0.043,52,154,0.99452,3.04,0.33,12,6,2391,437,280
6.6,0.26,0.52,8.2,0.047,52,191,0.99541,3.16,0.47,9.5,6,2392,482,258
6.8,0.17,0.34,2,0.04,38,111,0.99,3.24,0.45,12.9,6,2393,137,419
7.3,0.22,0.31,2.3,0.018,45,80,0.98936,3.06,0.34,12.9,7,2394,170,383
6,0.26,0.33,4.35,0.04,15,80,0.98934,3.29,0.5,12.7,6,2395,433,492
6.4,0.28,0.41,6.8,0.045,61,216,0.9952,3.09,0.46,9.4,5,2396,445,200
6.3,0.33,0.42,17.2,0.037,57,170,0.99884,3.26,0.57,9.4,6,2397,163,470
5.3,0.24,0.33,1.3,0.033,25,97,0.9906,3.59,0.38,11,8,2398,264,203
6.9,0.28,0.37,9.1,0.037,16,76,0.9948,3.05,0.54,11.1,5,2399,321,103
7.3,0.28,0.42,14.4,0.04,49,173,0.9994,3.28,0.82,9,7,2400,329,240
6.4,0.1,0.35,4.9,0.048,31,103,0.9947,3.43,0.79,9.7,6,2401,160,14
7.1,0.55,0.13,1.7,0.073,21,165,0.994,2.97,0.58,9.2,6,2402,491,310
6.6,0.56,0.22,8.9,0.034,27,133,0.99675,3.2,0.51,9.1,5,2403,284,110
5.5,0.16,0.22,4.5,0.03,30,102,0.9938,3.24,0.36,9.4,6,2404,404,121
6.6,0.25,0.32,5.6,0.039,15,68,0.99163,2.96,0.52,11.1,6,2405,307,405
6.9,0.21,0.33,1.4,0.056,35,136,0.9938,3.63,0.78,10.3,6,2406,80,75
5.5,0.62,0.33,1.7,0.037,24,118,0.98758,3.15,0.39,13.55,6,2407,418,425
6.2,0.27,0.26,12.1,0.046,43,127,0.9951,3.16,0.37,10.8,6,2408,74,167
5.7,0.31,0.28,4.1,0.03,22,86,0.99062,3.31,0.38,11.7,7,2409,366,157
6.8,0.28,0.17,13.9,0.047,49,162,0.9983,3.21,0.51,9,6,2410,109,355
6.4,0.45,0.07,1.1,0.03,10,131,0.9905,2.97,0.28,10.8,5,2411,188,365
7.6,0.52,0.49,14,0.034,37,156,0.9958,3.14,0.38,11.8,7,2412,394,264
7.1,0.145,0.33,4.6,0.05,33,131,0.9942,3.28,0.4,9.6,6,2413,320,155
7.2,0.23,0.25,18.8,0.085,19,111,1.00044,3.1,0.51,8.7,5,2414,468,203
7.3,0.24,0.29,1.2,0.037,37,97,0.9926,3.19,0.7,10.1,6,2415,149,408
6.8,0.64,0.08,9.7,0.062,26,142,0.9972,3.37,0.46,8.9,4,2416,306,463
6.4,0.37,0.19,3.5,0.068,18,101,0.9934,3.03,0.38,9,6,2417,67,31
7.3,0.25,0.42,14.2,0.041,57,182,0.9996,3.29,0.75,9.1,7,2418,129,267
6.2,0.36,0.32,4,0.036,44,92,0.98936,3.2,0.5,13.3,7,2419,55,264
6.7,0.17,0.27,1.4,0.032,39,149,0.99254,3.4,0.52,10.5,5,2420,322,216
6.3,0.36,0.3,4.8,0.049,14,85,0.9932,3.28,0.39,10.6,5,2421,89,396
6,0.2,0.25,2,0.041,30,95,0.99078,3.27,0.56,11.1,6,2422,254,70
7.9,0.19,0.26,2.1,0.039,8,143,0.9942,3.05,0.74,9.8,5,2423,262,93
6,0.2,0.71,1.6,0.15,10,54,0.9927,3.12,0.47,9.8,5,2424,57,418
6.3,0.23,0.3,1.8,0.033,16,91,0.9906,3.28,0.4,11.8,6,2425,425,305
6.5,0.28,0.33,15.7,0.053,51,190,0.9978,3.22,0.51,9.7,6,2426,293,232
7.3,0.16,0.35,1.5,0.036,29,108,0.99342,3.27,0.51,10.2,6,2427,16,40
5.2,0.44,0.04,1.4,0.036,43,119,0.9894,3.36,0.33,12.1,8,2428,401,86
7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8,2429,458,499
6.7,0.105,0.32,12.4,0.051,34,106,0.998,3.54,0.45,9.2,6,2430,400,462
7.3,0.25,0.28,1.5,0.043,19,113,0.99338,3.38,0.56,10.1,6,2431,430,233
7.2,0.26,0.4,6.3,0.047,52,172,0.99573,3.18,0.53,9.5,6,2432,367,257
7.2,0.39,0.63,11,0.044,55,156,0.9974,3.09,0.44,8.7,6,2433,126,38
6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,7,2434,496,410
6.6,0.36,0.21,1.5,0.049,39,184,0.9928,3.18,0.41,9.9,6,2435,466,135
7.5,0.32,0.24,4.6,0.053,8,134,0.9958,3.14,0.5,9.1,3,2436,58,413
6.7,0.2,0.3,1.4,0.025,17,76,0.99104,3.11,0.44,11,6,2437,433,54
6.9,0.41,0.33,10.1,0.043,28,152,0.9968,3.2,0.52,9.4,5,2438,356,120
6.5,0.35,0.38,7.4,0.036,20,196,0.99712,3.47,0.48,9.1,6,2439,480,496
8.7,0.31,0.21,5.6,0.039,28,67,0.99328,2.96,0.52,11,4,2440,20,16
7.5,0.23,0.32,9.2,0.038,54,191,0.9966,3.04,0.56,9.7,6,2441,241,121
5.8,0.28,0.27,2.6,0.054,30,156,0.9914,3.53,0.42,12.4,5,2442,178,175
7,0.17,0.74,12.8,0.045,24,126,0.9942,3.26,0.38,12.2,8,2443,131,386
6.7,0.28,0.42,3.5,0.035,43,105,0.99021,3.18,0.38,12.2,6,2444,313,42
6.7,0.2,0.24,6.5,0.044,28,100,0.99348,3.12,0.33,10.2,6,2445,208,466
6.8,0.32,0.3,3.3,0.029,15,80,0.99061,3.33,0.63,12.6,7,2446,227,67
6.7,0.47,0.34,8.9,0.043,31,172,0.9964,3.22,0.6,9.2,5,2447,90,43
6.3,0.23,0.31,1.5,0.022,11,82,0.9892,3.3,0.4,12.9,7,2448,337,113
8,0.4,0.33,7.7,0.034,27,98,0.9935,3.18,0.41,12.2,7,2449,332,18
6.8,0.3,0.35,2.8,0.038,10,164,0.9912,3.09,0.53,12,6,2450,335,48
9,0.26,0.34,6.7,0.029,21,162,0.99497,3.08,0.5,10.6,6,2451,87,207
6.3,0.27,0.37,7.9,0.047,58,215,0.99542,3.19,0.48,9.5,6,2452,125,409
6,0.34,0.29,6.1,0.046,29,134,0.99462,3.48,0.57,10.7,6,2453,128,449
7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,6,2454,303,214
6.6,0.56,0.15,10,0.037,38,157,0.99642,3.28,0.52,9.4,5,2455,246,5
6.9,0.25,0.33,1.2,0.035,35,158,0.99082,3.02,0.58,11.3,6,2456,386,67
6.5,0.21,0.42,1.1,0.059,33,101,0.9927,3.12,0.38,9.7,6,2457,346,169
7.7,0.34,0.58,11.1,0.039,41,151,0.9978,3.06,0.49,8.6,5,2458,18,96
6.8,0.26,0.56,11.9,0.043,64,226,0.997,3.02,0.63,9.3,5,2459,210,212
6.8,0.25,0.34,4.7,0.031,34,134,0.9927,3.21,0.38,10.6,6,2460,269,330
7,0.29,0.35,1.4,0.036,42,109,0.99119,3.31,0.62,11.6,6,2461,88,132
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,2462,225,248
5.2,0.31,0.36,5.1,0.031,46,145,0.9897,3.14,0.31,12.4,7,2463,229,262
6.6,0.24,0.3,11.3,0.026,11,77,0.99381,3.13,0.55,12.8,7,2464,344,99
7.4,0.26,0.43,6,0.022,22,125,0.9928,3.13,0.55,11.5,6,2465,430,5
6.1,0.27,0.33,2.2,0.021,26,117,0.9886,3.12,0.3,12.5,6,2466,436,211
5.9,0.24,0.26,12.3,0.053,34,134,0.9972,3.34,0.45,9.5,6,2467,348,196
5,0.235,0.27,11.75,0.03,34,118,0.9954,3.07,0.5,9.4,6,2468,167,458
7.2,0.24,0.3,1.6,0.048,27,131,0.9933,3.25,0.45,10.5,5,2469,419,397
7,0.47,0.07,1.1,0.035,17,151,0.991,3.02,0.34,10.5,5,2470,153,485
7.4,0.29,0.31,1.7,0.035,23,110,0.9926,3.07,0.38,10.9,5,2471,17,360
6.6,0.3,0.25,8,0.036,21,124,0.99362,3.06,0.38,10.8,6,2472,42,247
6.4,0.29,0.57,1,0.06,15,120,0.9924,3.06,0.41,9.5,5,2473,452,441
5.7,0.22,0.22,16.65,0.044,39,110,0.99855,3.24,0.48,9,6,2474,331,5
8,0.2,0.36,1.2,0.032,21,78,0.9921,3.08,0.37,10.4,6,2475,138,65
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,2476,389,380
7.1,0.23,0.3,2.6,0.034,62,148,0.99121,3.03,0.56,11.3,7,2477,341,371
6.8,0.28,0.44,11.5,0.04,58,223,0.9969,3.22,0.56,9.5,5,2478,224,181
5.3,0.2,0.31,3.6,0.036,22,91,0.99278,3.41,0.5,9.8,6,2479,356,492
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,2480,27,155
7,0.21,0.28,8.6,0.045,37,221,0.9954,3.25,0.54,10.4,6,2481,459,152
6.6,0.29,0.44,9,0.053,62,178,0.99685,3.02,0.45,8.9,5,2482,129,294
7.2,0.4,0.38,2.2,0.03,40,109,0.99075,3.27,0.46,12.6,6,2483,375,249
6.6,0.26,0.21,2.9,0.026,48,126,0.99089,3.22,0.38,11.3,7,2484,495,315
6.3,0.41,0.3,3.2,0.03,49,164,0.9927,3.53,0.79,11.7,7,2485,18,153
5.8,0.29,0.38,10.7,0.038,49,136,0.99366,3.11,0.59,11.2,6,2486,194,267
5,0.3,0.33,3.7,0.03,54,173,0.9887,3.36,0.3,13,7,2487,155,432
5.1,0.11,0.32,1.6,0.028,12,90,0.99008,3.57,0.52,12.2,6,2488,2,102
7.4,0.22,0.33,2,0.045,31,101,0.9931,3.42,0.55,11.4,5,2489,340,183
8.4,0.29,0.29,1.05,0.032,4,55,0.9908,2.91,0.32,11.4,4,2490,143,457
6.1,0.24,0.26,1.7,0.033,61,134,0.9903,3.19,0.81,11.9,7,2491,58,343
6,0.34,0.29,6.1,0.046,29,134,0.99462,3.48,0.57,10.7,6,2492,482,427
6.5,0.24,0.19,1.2,0.041,30,111,0.99254,2.99,0.46,9.4,6,2493,384,496
7,0.3,0.38,14.9,0.032,60,181,0.9983,3.18,0.61,9.3,7,2494,434,443
6.4,0.32,0.26,7.9,0.05,53,180,0.99514,3.14,0.5,9.6,5,2495,292,321
6.2,0.12,0.26,5.7,0.044,56,158,0.9951,3.52,0.37,10.5,6,2496,405,255
6.4,0.24,0.26,8.2,0.054,47,182,0.99538,3.12,0.5,9.5,5,2497,434,282
6.4,0.34,0.1,1.1,0.048,19,84,0.9927,3.21,0.38,9.8,5,2498,282,201
6.7,0.13,0.28,1.2,0.046,35,140,0.9927,3.33,0.33,10.1,7,2499,255,81
6.8,0.11,0.27,8.6,0.044,45,104,0.99454,3.2,0.37,9.9,6,2500,281,115
6,0.17,0.49,1,0.034,26,106,0.992,3.21,0.42,9.8,6,2501,211,309
7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,5,2502,242,31
6.2,0.33,0.41,16.8,0.037,58,173,0.99882,3.25,0.57,9.4,6,2503,287,11
6.7,0.34,0.31,16.4,0.051,20,146,0.99834,3.06,0.54,9.1,5,2504,377,430
6,0.19,0.26,12.4,0.048,50,147,0.9972,3.3,0.36,8.9,6,2505,27,110
6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,6,2506,476,495
8.2,0.22,0.36,6.8,0.034,12,90,0.9944,3.01,0.38,10.5,8,2507,186,381
5.8,0.39,0.47,7.5,0.027,12,88,0.9907,3.38,0.45,14,6,2508,378,46
8.5,0.19,0.49,3.5,0.044,29,117,0.9938,3.14,0.51,10.1,6,2509,201,256
8.9,0.21,0.37,1.2,0.028,20,93,0.99244,3.2,0.37,11.5,5,2510,487,475
6.9,0.32,0.15,8.1,0.046,51,180,0.9958,3.13,0.45,8.9,5,2511,153,304
6.8,0.28,0.35,2.3,0.042,16,85,0.9906,3.19,0.56,12.4,6,2512,238,367
9,0.3,0.49,7.2,0.039,32,84,0.9938,2.94,0.32,11.5,6,2513,270,214
6.9,0.27,0.41,1.7,0.047,6,134,0.9929,3.15,0.69,11.4,6,2514,287,56
5.5,0.16,0.31,1.2,0.026,31,68,0.9898,3.33,0.44,11.65,6,2515,349,256
6.5,0.16,0.33,4.8,0.043,45,114,0.992,3.18,0.44,11.2,6,2516,412,420
6.6,0.16,0.21,6.7,0.055,43,157,0.99384,3.15,0.52,10.8,6,2517,208,404
5.6,0.26,0.26,5.7,0.031,12,80,0.9923,3.25,0.38,10.8,5,2518,194,345
7,0.28,0.36,1,0.035,8,70,0.9899,3.09,0.46,12.1,6,2519,123,74
6.5,0.25,0.27,17.4,0.064,29,140,0.99776,3.2,0.49,10.1,6,2520,396,189
7.1,0.31,0.25,11.2,0.048,32,136,0.99663,3.14,0.4,9.5,5,2521,465,90
7,0.21,0.28,8.7,0.045,37,222,0.9954,3.25,0.54,10.4,6,2522,193,151
6.6,0.22,0.34,11.6,0.05,59,140,0.99526,3.22,0.4,10.8,5,2523,489,44
5.7,0.27,0.16,9,0.053,32,111,0.99474,3.36,0.37,10.4,6,2524,7,57
6.7,0.31,0.18,7.7,0.043,57,200,0.99566,3.17,0.44,9.4,6,2525,311,296
6.9,0.32,0.13,7.8,0.042,11,117,0.996,3.23,0.37,9.2,5,2526,488,383
6.6,0.21,0.29,1.8,0.026,35,128,0.99183,3.37,0.48,11.2,6,2527,431,92
8.2,0.345,1,18.2,0.047,55,205,0.99965,2.96,0.43,9.6,5,2528,350,434
6.3,0.27,0.49,1.2,0.063,35,92,0.9911,3.38,0.42,12.2,6,2529,306,421
7.4,0.26,0.29,3.7,0.048,14,73,0.9915,3.06,0.45,11.4,6,2530,437,363
5.3,0.31,0.38,10.5,0.031,53,140,0.99321,3.34,0.46,11.7,6,2531,99,165
6.3,0.19,0.29,5.5,0.042,44,189,0.99304,3.19,0.47,10.3,6,2532,309,112
7.8,0.29,0.33,8.75,0.035,33,181,0.9962,3.11,0.46,10.7,5,2533,53,369
6.7,0.54,0.27,7.1,0.049,8,178,0.99502,3.16,0.38,9.4,4,2534,145,144
6.9,0.44,0.18,11.8,0.051,26,126,0.9975,3.23,0.48,9.1,5,2535,374,404
5.8,0.6,0,1.3,0.044,72,197,0.99202,3.56,0.43,10.9,5,2536,447,448
6.9,0.3,0.3,10.55,0.037,4,28,0.99184,3.07,0.32,12.7,6,2537,43,255
7.1,0.32,0.32,11,0.038,16,66,0.9937,3.24,0.4,11.5,3,2538,66,250
6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,6,2539,203,268
6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8,5,2540,473,146
7.1,0.28,0.26,1.9,0.049,12,86,0.9934,3.15,0.38,9.4,5,2541,402,470
6.9,0.28,0.24,2.1,0.034,49,121,0.98882,2.98,0.43,13.2,7,2542,217,457
7.4,0.26,0.32,3.7,0.032,29,193,0.99134,3.1,0.67,12.5,6,2543,142,342
9,0.38,0.53,2.1,0.102,19,76,0.99001,2.93,0.57,12.9,5,2544,39,465
7,0.44,0.24,12.1,0.056,68,210,0.99718,3.05,0.5,9.5,5,2545,48,171
6.7,0.33,0.34,6.6,0.067,35,156,0.99542,3.11,0.48,9.3,6,2546,212,41
7.7,0.12,0.32,1.4,0.06,47,150,0.9952,3.37,0.42,9.2,6,2547,93,89
6.8,0.26,0.44,8.2,0.046,52,183,0.99584,3.2,0.51,9.4,5,2548,456,65
6.3,0.21,0.28,1.5,0.051,46,142,0.9928,3.23,0.42,10.1,6,2549,338,38
6.4,0.31,0.31,12.9,0.045,55,161,0.99546,3.02,0.59,10.2,5,2550,328,481
8.2,0.22,0.3,1.8,0.047,47,185,0.9933,3.13,0.5,10.2,6,2551,293,83
7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9,7,2552,213,62
6,0.34,0.24,5.4,0.06,23,126,0.9951,3.25,0.44,9,7,2553,129,194
7.6,0.29,0.49,9.6,0.03,45,197,0.9938,3.13,0.38,12.3,7,2554,367,312
6.8,0.705,0.25,3.2,0.048,10,57,0.996,3.36,0.52,9.5,4,2555,323,125
7.1,0.2,0.31,6.85,0.053,32,211,0.99587,3.31,0.59,10.4,6,2556,97,482
6.1,0.3,0.3,2.1,0.031,50,163,0.9895,3.39,0.43,12.7,7,2557,452,238
6.2,0.2,0.26,9.7,0.03,39,102,0.9908,3.08,0.56,12.9,7,2558,224,52
6.4,0.15,0.29,1.8,0.044,21,115,0.99166,3.1,0.38,10.2,5,2559,423,474
6,0.28,0.49,6.8,0.048,61,222,0.9953,3.19,0.47,9.3,5,2560,90,485
6.7,0.33,0.36,6.6,0.042,34,116,0.99123,2.97,0.31,12.2,8,2561,443,219
7,0.28,0.32,1.7,0.038,27,128,0.99375,3.2,0.62,10.2,6,2562,490,165
7,0.32,0.34,1.3,0.042,20,69,0.9912,3.31,0.65,12,7,2563,439,44
