instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_3,feature_y_3,feature_y_3
4400,3,0,7,5,0.64,0.5758,0.89,0.1045,2,32,96,32768.0,0.5041370124924979
4401,3,0,7,6,0.64,0.5758,0.89,0.1343,11,118,10,1643032.0,2.193083986739962
4402,3,0,7,7,0.66,0.5909,0.89,0.1045,13,292,55,24897088.0,4084.5228050458813
4403,3,0,7,8,0.7,0.6667,0.79,0.194,28,443,78,86938307.0,0.6605113804923478
4404,3,0,7,9,0.74,0.697,0.7,0.1642,25,179,70,5735339.0,0.5637325966004665
4405,3,0,7,10,0.78,0.7424,0.62,0,29,101,34,1030301.0,0.6539868700870936
4406,3,0,7,11,0.82,0.7727,0.52,0.1343,30,142,33,2863288.0,0.500022035944306
4407,3,0,7,12,0.84,0.7727,0.41,0,32,171,73,5000211.0,3.0937909668046757
4408,3,0,7,13,0.86,0.7879,0.41,0,48,155,88,3723875.0,0.9658118980490871
4409,3,0,7,14,0.86,0.7879,0.41,0.2537,39,160,83,4096000.0,0.5080359962611123
4410,3,0,7,15,0.86,0.7879,0.41,0.2537,47,166,80,4574296.0,163.63007223971312
4411,3,0,7,16,0.86,0.7727,0.39,0.2239,47,265,72,18609625.0,0.7975605094780727
4412,3,0,7,17,0.86,0.7576,0.36,0.2537,80,569,71,184220009.0,0.5125433048899948
4413,3,0,7,18,0.84,0.7576,0.44,0.2985,70,562,22,177504328.0,1.0089303546212294
4414,3,0,7,19,0.82,0.7727,0.52,0.2836,79,365,76,48627125.0,0.6385257158828442
4415,3,0,7,20,0.76,0.7121,0.58,0.3582,61,285,69,23149125.0,1.129668825806919
4416,3,0,7,21,0.74,0.6818,0.62,0.1642,39,209,8,9129329.0,0.5026746699330502
4417,3,0,7,22,0.74,0.6818,0.62,0.1642,32,182,97,6028568.0,0.7248437158702044
4418,3,0,7,23,0.72,0.6818,0.66,0,31,129,0,2146689.0,1.0
4419,3,0,7,0,0.74,0.697,0.66,0.1045,6,47,65,103823.0,0.5473967051355444
4420,3,0,7,1,0.72,0.697,0.79,0,9,34,62,39304.0,3.8340720458680737
4421,3,0,7,2,0.7,0.6667,0.74,0.1642,10,22,2,10648.0,0.5237528663423374
4422,3,0,7,3,0.68,0.6364,0.79,0.1045,2,6,30,216.0,83.55352537043731
4423,3,0,7,4,0.7,0.6667,0.79,0.2537,7,11,84,1331.0,0.5769706814181332
4424,3,0,7,5,0.68,0.6364,0.79,0.2537,3,27,88,19683.0,0.9658118980490871
4425,3,0,7,6,0.7,0.6667,0.74,0.1045,11,102,21,1061208.0,0.5444678790179037
4426,3,0,7,7,0.7,0.6667,0.79,0.194,30,332,54,36594368.0,2.266489527055483
4427,3,0,7,8,0.72,0.697,0.74,0.2537,36,457,11,95443993.0,102109.07002447755
4428,3,0,7,9,0.76,0.7273,0.7,0.2985,30,241,85,13997521.0,1.213703616753761
4429,3,0,7,10,0.74,0.697,0.7,0.3582,30,138,11,2628072.0,102109.07002447755
4430,3,0,7,11,0.74,0.7121,0.74,0.2537,61,165,63,4492125.0,0.8566369271513424
4431,3,0,7,12,0.76,0.7273,0.7,0.2836,49,213,92,9663597.0,4.534449634384539
4432,3,0,7,13,0.78,0.7576,0.66,0.2836,54,229,81,12008989.0,2.7018847930632726
4433,3,0,7,14,0.8,0.7879,0.63,0.3582,53,216,92,10077696.0,4.534449634384539
4434,3,0,7,15,0.8,0.7879,0.63,0.3582,39,141,85,2803221.0,1.213703616753761
4435,3,0,7,16,0.68,0.6364,0.83,0.4478,27,132,94,2299968.0,1.3249455192268595
4436,3,0,7,17,0.66,0.5909,0.89,0.4478,6,167,70,4657463.0,0.5637325966004665
4437,3,0,7,18,0.66,0.6061,0.83,0.0896,35,316,66,31554496.0,1.0272753459349424
4438,3,0,7,19,0.66,0.6061,0.83,0.0896,45,270,28,19683000.0,0.7868403851802712
4439,3,0,7,20,0.66,0.6061,0.83,0.1642,30,250,0,15625000.0,1.0
4440,3,0,7,21,0.66,0.6061,0.83,0.2537,46,204,10,8489664.0,2.193083986739962
4441,3,0,7,22,0.66,0.6061,0.78,0.194,33,169,89,4826809.0,0.5376143475480764
4442,3,0,7,23,0.66,0.6061,0.78,0.0896,40,151,100,3442951.0,2.025790915867646
4443,3,0,7,0,0.66,0.6061,0.83,0.1343,31,121,31,1771561.0,1.6779583343684343
4444,3,0,7,1,0.64,0.5758,0.89,0.1045,5,53,62,148877.0,3.8340720458680737
4445,3,0,7,2,0.64,0.5758,0.89,0.1642,12,55,35,166375.0,1.7488102347630208
4446,3,0,7,3,0.64,0.5758,0.89,0.1343,7,30,47,27000.0,0.8900177298266997
4447,3,0,7,4,0.64,0.5758,0.83,0.2239,2,6,88,216.0,0.9658118980490871
4448,3,0,7,5,0.62,0.5606,0.88,0.1642,4,15,20,3375.0,0.5227541141700891
4449,3,0,7,6,0.64,0.5758,0.83,0.194,11,38,42,54872.0,11.979139227322584
4450,3,0,7,7,0.66,0.6061,0.78,0.194,21,71,14,357911.0,0.5023592408312615
4451,3,0,7,8,0.7,0.6515,0.7,0.2537,68,182,68,6028568.0,9.796975387185967
4452,3,0,7,9,0.74,0.6818,0.58,0.2836,77,247,13,15069223.0,0.7041425227235925
4453,3,0,7,10,0.76,0.697,0.52,0.1642,87,264,71,18399744.0,0.5125433048899948
4454,3,0,7,11,0.78,0.697,0.46,0.2985,101,290,55,24389000.0,4084.5228050458813
4455,3,0,7,12,0.8,0.7273,0.46,0.2537,145,366,70,49027896.0,0.5637325966004665
4456,3,0,7,13,0.82,0.7424,0.41,0.2239,167,416,48,71991296.0,4.315081398019611
4457,3,0,7,14,0.84,0.7424,0.36,0.1343,158,373,99,51895117.0,1260.7704250424647
4458,3,0,7,15,0.84,0.7273,0.34,0.0896,182,402,4,64964808.0,4.111884294479769
4459,3,0,7,16,0.82,0.7273,0.38,0,171,416,23,71991296.0,6.50281329350808
4460,3,0,7,17,0.84,0.7273,0.32,0,160,401,98,64481201.0,2.3440166611427986
4461,3,0,7,18,0.82,0.7273,0.36,0.1045,132,378,20,54010152.0,0.5227541141700891
4462,3,0,7,19,0.76,0.697,0.55,0.1642,128,306,67,28652616.0,6.921372193247372
4463,3,0,7,20,0.76,0.7121,0.58,0.2239,129,314,61,30959144.0,29.513995986914356
4464,3,0,7,21,0.74,0.6818,0.58,0.1642,83,238,60,13481272.0,1.4384569591461411
4465,3,0,7,22,0.72,0.6818,0.62,0.1642,60,214,73,9800344.0,3.0937909668046757
4466,3,0,7,23,0.72,0.6667,0.58,0.194,47,140,54,2744000.0,2.266489527055483
4467,3,0,7,0,0.7,0.6515,0.61,0.1642,42,154,12,3652264.0,2.15783677484981
4468,3,0,7,1,0.7,0.6515,0.61,0.1343,19,113,30,1442897.0,83.55352537043731
4469,3,0,7,2,0.68,0.6364,0.69,0.0896,28,96,87,884736.0,5.612234025512922
4470,3,0,7,3,0.66,0.6212,0.74,0.0896,6,25,8,15625.0,0.5026746699330502
4471,3,0,7,4,0.66,0.6212,0.69,0.0896,0,5,25,125.0,1.1525407907094694
4472,3,0,7,5,0.66,0.6212,0.74,0,7,17,41,4913.0,1.1885273858987428
4473,3,0,7,6,0.64,0.5909,0.78,0.0896,8,25,10,15625.0,2.193083986739962
4474,3,0,7,7,0.7,0.6515,0.7,0.0896,27,65,39,274625.0,0.5092180208714154
4475,3,0,7,8,0.72,0.6818,0.66,0,27,92,74,778688.0,67.32311401195065
4476,3,0,7,9,0.74,0.697,0.66,0.0896,62,169,29,4826809.0,2.9729510585814833
4477,3,0,7,10,0.76,0.697,0.55,0.1343,95,268,21,19248832.0,0.5444678790179037
4478,3,0,7,11,0.78,0.7273,0.55,0.194,110,287,50,23639903.0,1.3557021544363344
4479,3,0,7,12,0.82,0.7576,0.46,0.2836,133,377,8,53582633.0,0.5026746699330502
4480,3,0,7,13,0.8,0.7273,0.46,0.2985,139,367,22,49430863.0,1.0089303546212294
4481,3,0,7,14,0.82,0.7424,0.41,0.3284,122,349,62,42508549.0,3.8340720458680737
4482,3,0,7,15,0.84,0.7424,0.39,0.2836,142,361,26,47045881.0,0.5673570710394846
4483,3,0,7,16,0.84,0.7576,0.41,0.2836,128,372,20,51478848.0,0.5227541141700891
4484,3,0,7,17,0.84,0.7424,0.36,0.2239,146,363,14,47832147.0,0.5023592408312615
4485,3,0,7,18,0.82,0.7424,0.43,0.2836,141,363,75,47832147.0,1.633404121532299
4486,3,0,7,19,0.8,0.7424,0.49,0.3284,120,303,16,27818127.0,1.4043036899381962
4487,3,0,7,20,0.76,0.697,0.55,0.194,101,268,68,19248832.0,9.796975387185967
4488,3,0,7,21,0.74,0.6818,0.62,0.2537,65,227,4,11697083.0,4.111884294479769
4489,3,0,7,22,0.74,0.697,0.66,0.2239,56,143,84,2924207.0,0.5769706814181332
4490,3,0,7,23,0.72,0.6818,0.66,0.2537,19,72,52,373248.0,0.503365605112174
4491,3,0,7,0,0.7,0.6515,0.65,0.194,10,35,59,42875.0,0.6109713317819904
4492,3,0,7,1,0.7,0.6515,0.61,0.2836,5,10,12,1000.0,2.15783677484981
4493,3,0,7,2,0.7,0.6515,0.61,0.2239,8,12,3,1728.0,0.8763320184878719
4494,3,0,7,3,0.68,0.6364,0.65,0.1642,2,10,60,1000.0,1.4384569591461411
4495,3,0,7,4,0.66,0.6212,0.74,0.2239,0,4,89,64.0,0.5376143475480764
4496,3,0,7,5,0.66,0.6212,0.74,0.1343,5,26,80,17576.0,163.63007223971312
4497,3,0,7,6,0.68,0.6364,0.74,0.194,19,121,12,1771561.0,2.15783677484981
4498,3,0,7,7,0.7,0.6667,0.74,0.2537,28,317,47,31855013.0,0.8900177298266997
4499,3,0,7,8,0.74,0.697,0.66,0.2836,35,420,10,74088000.0,2.193083986739962
4500,3,0,7,9,0.78,0.7424,0.59,0.2985,41,208,33,8998912.0,0.500022035944306
4501,3,0,7,10,0.8,0.7576,0.55,0.3582,44,117,58,1601613.0,0.5017882105819239
4502,3,0,7,11,0.82,0.7879,0.56,0.2985,39,128,15,2097152.0,0.6059548980890475
4503,3,0,7,12,0.84,0.803,0.53,0.2836,40,148,12,3241792.0,2.15783677484981
4504,3,0,7,13,0.86,0.8182,0.5,0.2537,22,141,100,2803221.0,2.025790915867646
4505,3,0,7,14,0.86,0.8333,0.53,0.2836,40,134,50,2406104.0,1.3557021544363344
4506,3,0,7,15,0.86,0.8485,0.56,0.4179,38,146,43,3112136.0,5.944410581534946
4507,3,0,7,16,0.86,0.8485,0.56,0.3881,57,239,67,13651919.0,6.921372193247372
4508,3,0,7,17,0.86,0.8485,0.56,0.4179,59,514,89,135796744.0,0.5376143475480764
4509,3,0,7,18,0.86,0.8333,0.53,0.3881,57,472,86,105154048.0,13.064798934155936
4510,3,0,7,19,0.84,0.8333,0.59,0.3284,80,373,37,51895117.0,2.8053491651647224
4511,3,0,7,20,0.72,0.697,0.74,0.4179,42,236,92,13144256.0,4.534449634384539
4512,3,0,7,21,0.7,0.6667,0.79,0.4179,21,130,50,2197000.0,1.3557021544363344
4513,3,0,7,22,0.72,0.697,0.74,0.1343,20,90,6,729000.0,1.3877622922787505
4514,3,0,7,23,0.7,0.6667,0.79,0.1343,11,55,87,166375.0,5.612234025512922
4515,3,0,7,0,0.7,0.6667,0.79,0.1343,3,22,62,10648.0,3.8340720458680737
4516,3,0,7,1,0.7,0.6667,0.79,0.0896,6,14,55,2744.0,4084.5228050458813
4517,3,0,7,2,0.7,0.6667,0.79,0.1045,2,9,37,729.0,2.8053491651647224
4518,3,0,7,3,0.7,0.6667,0.79,0,2,8,50,512.0,1.3557021544363344
4519,3,0,7,4,0.7,0.6667,0.79,0.1642,0,6,3,216.0,0.8763320184878719
4520,3,0,7,5,0.7,0.6667,0.79,0.0896,4,25,29,15625.0,2.9729510585814833
4521,3,0,7,6,0.74,0.6818,0.58,0.2239,13,115,39,1520875.0,0.5092180208714154
4522,3,0,7,7,0.76,0.697,0.55,0.194,29,330,61,35937000.0,29.513995986914356
4523,3,0,7,8,0.76,0.7121,0.58,0.2239,35,417,56,72511713.0,2.09008693583188
4524,3,0,7,9,0.78,0.7273,0.55,0.4925,27,176,57,5451776.0,0.696298942266857
4525,3,0,7,10,0.82,0.7727,0.52,0.1642,38,123,54,1860867.0,2.266489527055483
4526,3,0,7,11,0.82,0.7727,0.52,0.1642,39,125,28,1953125.0,0.7868403851802712
4527,3,0,7,12,0.86,0.7879,0.44,0.2985,38,163,22,4330747.0,1.0089303546212294
4528,3,0,7,13,0.86,0.803,0.47,0.2239,32,136,81,2515456.0,2.7018847930632726
4529,3,0,7,14,0.9,0.8485,0.42,0.2985,33,124,31,1906624.0,1.6779583343684343
4530,3,0,7,15,0.9,0.8485,0.42,0.3582,37,148,13,3241792.0,0.7041425227235925
4531,3,0,7,16,0.86,0.7879,0.44,0.2836,25,202,0,8242408.0,1.0
4532,3,0,7,17,0.88,0.8182,0.44,0.2836,48,428,88,78402752.0,0.9658118980490871
4533,3,0,7,18,0.86,0.803,0.47,0.2985,39,511,22,133432831.0,1.0089303546212294
4534,3,0,7,19,0.84,0.7576,0.44,0.2836,42,337,15,38272753.0,0.6059548980890475
4535,3,0,7,20,0.82,0.7424,0.43,0.194,57,308,41,29218112.0,1.1885273858987428
4536,3,0,7,21,0.82,0.7424,0.43,0.1045,49,258,6,17173512.0,1.3877622922787505
4537,3,0,7,22,0.8,0.7273,0.46,0.1343,44,194,67,7301384.0,6.921372193247372
4538,3,0,7,23,0.78,0.7121,0.52,0,20,79,34,493039.0,0.6539868700870936
4539,3,0,7,0,0.76,0.7121,0.62,0,9,46,94,97336.0,1.3249455192268595
4540,3,0,7,1,0.76,0.697,0.55,0,1,12,76,1728.0,0.6385257158828442
4541,3,0,7,2,0.76,0.697,0.55,0,2,5,83,125.0,0.5080359962611123
4542,3,0,7,3,0.74,0.6818,0.58,0.194,0,4,97,64.0,0.7248437158702044
4543,3,0,7,4,0.74,0.6818,0.58,0.2537,0,5,62,125.0,3.8340720458680737
4544,3,0,7,5,0.74,0.6818,0.58,0.194,4,26,49,17576.0,21.622861843277043
4545,3,0,7,6,0.74,0.6818,0.58,0.1642,18,121,87,1771561.0,5.612234025512922
4546,3,0,7,7,0.76,0.697,0.55,0.2537,32,313,55,30664297.0,4084.5228050458813
4547,3,0,7,8,0.8,0.7424,0.49,0.2537,31,449,3,90518849.0,0.8763320184878719
4548,3,0,7,9,0.82,0.7424,0.41,0.194,23,186,43,6434856.0,5.944410581534946
4549,3,0,7,10,0.82,0.7576,0.46,0.194,33,113,1,1442897.0,0.5430441251857795
4550,3,0,7,11,0.84,0.7424,0.39,0.1642,55,165,86,4492125.0,13.064798934155936
4551,3,0,7,12,0.84,0.7576,0.41,0.2836,40,174,64,5268024.0,0.5208262701161901
4552,3,0,7,13,0.82,0.7576,0.46,0.1343,39,158,32,3944312.0,0.6445680044638951
4553,3,0,7,14,0.82,0.7576,0.46,0.1343,27,116,83,1560896.0,0.5080359962611123
4554,3,0,7,15,0.64,0.5606,0.94,0.1343,13,46,37,97336.0,2.8053491651647224
4555,3,0,7,16,0.66,0.5909,0.89,0,23,141,9,2803221.0,0.7081558739235672
4556,3,0,7,17,0.7,0.6667,0.79,0,70,488,56,116214272.0,2.09008693583188
4557,3,0,7,18,0.72,0.697,0.79,0.1343,51,463,70,99252847.0,0.5637325966004665
4558,3,0,7,19,0.7,0.6667,0.79,0.1045,79,419,35,73560059.0,1.7488102347630208
4559,3,0,7,20,0.7,0.6667,0.84,0.1642,61,342,20,40001688.0,0.5227541141700891
4560,3,0,7,21,0.7,0.6667,0.79,0.1045,56,250,32,15625000.0,0.6445680044638951
4561,3,0,7,22,0.68,0.6364,0.83,0.194,48,184,20,6229504.0,0.5227541141700891
4562,3,0,7,23,0.66,0.6061,0.83,0.2537,33,116,50,1560896.0,1.3557021544363344
4563,3,0,7,0,0.66,0.6212,0.69,0.2985,14,46,4,97336.0,4.111884294479769
4564,3,0,7,1,0.66,0.6212,0.61,0.2537,4,25,34,15625.0,0.6539868700870936
4565,3,0,7,2,0.64,0.6212,0.57,0.2985,3,10,38,1000.0,0.7713855584154635
4566,3,0,7,3,0.62,0.6212,0.57,0.2985,1,6,8,216.0,0.5026746699330502
4567,3,0,7,4,0.62,0.6212,0.53,0.2537,0,6,23,216.0,6.50281329350808
4568,3,0,7,5,0.6,0.6212,0.56,0.2239,6,28,21,21952.0,0.5444678790179037
4569,3,0,7,6,0.6,0.6061,0.6,0.2239,14,130,42,2197000.0,11.979139227322584
4570,3,0,7,7,0.62,0.6212,0.53,0.2537,23,334,69,37259704.0,1.129668825806919
4571,3,0,7,8,0.64,0.6212,0.5,0.3582,53,486,25,114791256.0,1.1525407907094694
4572,3,0,7,9,0.68,0.6364,0.47,0.2836,29,224,100,11239424.0,2.025790915867646
4573,3,0,7,10,0.7,0.6364,0.42,0.2537,32,127,97,2048383.0,0.7248437158702044
4574,3,0,7,11,0.72,0.6515,0.37,0.2239,38,148,67,3241792.0,6.921372193247372
4575,3,0,7,12,0.74,0.6515,0.35,0.2537,51,223,77,11089567.0,0.5001199891426975
4576,3,0,7,13,0.76,0.6667,0.33,0.3284,39,177,85,5545233.0,1.213703616753761
4577,3,0,7,14,0.74,0.6515,0.35,0.2836,49,178,81,5639752.0,2.7018847930632726
4578,3,0,7,15,0.76,0.6667,0.33,0.2985,42,180,91,5832000.0,0.9041693413125955
4579,3,0,7,16,0.76,0.6667,0.33,0.1343,43,274,65,20570824.0,0.5473967051355444
4580,3,0,7,17,0.74,0.6515,0.37,0.1343,78,595,9,210644875.0,0.7081558739235672
4581,3,0,7,18,0.72,0.6515,0.42,0.194,94,578,21,193100552.0,0.5444678790179037
4582,3,0,7,19,0.72,0.6515,0.39,0.2239,67,400,61,64000000.0,29.513995986914356
4583,3,0,7,20,0.7,0.6364,0.42,0.2239,81,348,52,42144192.0,0.503365605112174
4584,3,0,7,21,0.66,0.6212,0.5,0.1343,58,261,40,17779581.0,0.573028742574676
4585,3,0,7,22,0.64,0.6212,0.57,0.0896,42,176,49,5451776.0,21.622861843277043
4586,3,0,7,23,0.64,0.6061,0.65,0.2537,27,124,57,1906624.0,0.696298942266857
4587,3,0,7,0,0.62,0.5909,0.73,0.2239,23,80,95,512000.0,0.5940846816900167
4588,3,0,7,1,0.62,0.5909,0.73,0.194,7,20,11,8000.0,102109.07002447755
4589,3,0,7,2,0.6,0.5758,0.78,0.1642,16,38,66,54872.0,1.0272753459349424
4590,3,0,7,3,0.6,0.5909,0.73,0.194,1,7,72,343.0,0.7975605094780727
4591,3,0,7,4,0.6,0.5909,0.73,0.1642,2,10,68,1000.0,9.796975387185967
4592,3,0,7,5,0.6,0.5909,0.73,0.1343,7,23,30,12167.0,83.55352537043731
4593,3,0,7,6,0.6,0.5909,0.73,0.1045,12,120,63,1728000.0,0.8566369271513424
4594,3,0,7,7,0.64,0.6061,0.65,0.1045,17,274,88,20570824.0,0.9658118980490871
4595,3,0,7,8,0.64,0.6061,0.65,0.2537,50,564,49,179406144.0,21.622861843277043
4596,3,0,7,9,0.68,0.6364,0.54,0.194,31,207,94,8869743.0,1.3249455192268595
4597,3,0,7,10,0.66,0.6212,0.61,0.1642,59,166,60,4574296.0,1.4384569591461411
4598,3,0,7,11,0.7,0.6515,0.54,0.1343,73,210,22,9261000.0,1.0089303546212294
4599,3,0,7,12,0.7,0.6515,0.48,0.194,61,238,29,13481272.0,2.9729510585814833
4600,3,0,7,13,0.7,0.6515,0.54,0.194,85,247,48,15069223.0,4.315081398019611
4601,3,0,7,14,0.7,0.6515,0.51,0.194,105,265,4,18609625.0,4.111884294479769
4602,3,0,7,15,0.72,0.6515,0.45,0.1642,74,237,43,13312053.0,5.944410581534946
4603,3,0,7,16,0.72,0.6667,0.51,0.194,96,361,81,47045881.0,2.7018847930632726
4604,3,0,7,17,0.74,0.6667,0.42,0.2537,104,587,80,202262003.0,163.63007223971312
4605,3,0,7,18,0.72,0.6515,0.45,0.2239,102,496,91,122023936.0,0.9041693413125955
4606,3,0,7,19,0.7,0.6364,0.45,0.2239,114,394,17,61162984.0,25.90505251316606
4607,3,0,7,20,0.7,0.6515,0.51,0.2239,92,343,96,40353607.0,0.5041370124924979
4608,3,0,7,21,0.66,0.6212,0.54,0.1045,75,261,100,17779581.0,2.025790915867646
4609,3,0,7,22,0.66,0.6212,0.57,0.2239,71,223,30,11089567.0,83.55352537043731
4610,3,0,7,23,0.64,0.6212,0.61,0.1642,41,167,95,4657463.0,0.5940846816900167
4611,3,0,7,0,0.62,0.6061,0.65,0.194,42,110,56,1331000.0,2.09008693583188
4612,3,0,7,1,0.6,0.5909,0.69,0.1045,24,75,4,421875.0,4.111884294479769
4613,3,0,7,2,0.6,0.5909,0.73,0.1343,10,58,12,195112.0,2.15783677484981
4614,3,0,7,3,0.6,0.5758,0.78,0.1343,6,26,80,17576.0,163.63007223971312
4615,3,0,7,4,0.6,0.5909,0.73,0.0896,9,16,24,4096.0,10.590792759495987
4616,3,0,7,5,0.58,0.5455,0.78,0.0896,4,10,13,1000.0,0.7041425227235925
4617,3,0,7,6,0.6,0.5758,0.78,0.1642,16,37,75,50653.0,1.633404121532299
4618,3,0,7,7,0.62,0.5909,0.73,0.1343,14,52,21,140608.0,0.5444678790179037
4619,3,0,7,8,0.66,0.6212,0.65,0.1642,37,127,66,2048383.0,1.0272753459349424
4620,3,0,7,9,0.7,0.6515,0.54,0.2239,72,222,92,10941048.0,4.534449634384539
4621,3,0,7,10,0.72,0.6667,0.54,0.194,114,322,3,33386248.0,0.8763320184878719
4622,3,0,7,11,0.74,0.6667,0.48,0.2239,171,396,55,62099136.0,4084.5228050458813
4623,3,0,7,12,0.76,0.6818,0.43,0.2836,187,463,15,99252847.0,0.6059548980890475
4624,3,0,7,13,0.76,0.6818,0.45,0.2985,221,497,45,122763473.0,0.5402766739296717
4625,3,0,7,14,0.74,0.6667,0.45,0.2985,201,433,32,81182737.0,0.6445680044638951
4626,3,0,7,15,0.76,0.6818,0.45,0.3284,205,428,69,78402752.0,1.129668825806919
4627,3,0,7,16,0.76,0.6818,0.45,0.2836,183,425,85,76765625.0,1.213703616753761
4628,3,0,7,17,0.76,0.6818,0.45,0.2239,234,475,39,107171875.0,0.5092180208714154
4629,3,0,7,18,0.76,0.6818,0.45,0.2836,185,428,48,78402752.0,4.315081398019611
4630,3,0,7,19,0.74,0.6818,0.48,0.194,164,406,68,66923416.0,9.796975387185967
4631,3,0,7,20,0.72,0.6667,0.51,0.2239,108,296,8,25934336.0,0.5026746699330502
4632,3,0,7,21,0.7,0.6515,0.58,0.2239,85,252,40,16003008.0,0.573028742574676
4633,3,0,7,22,0.7,0.6515,0.65,0.2836,65,201,70,8120601.0,0.5637325966004665
4634,3,0,7,23,0.68,0.6364,0.61,0.2239,61,168,31,4741632.0,1.6779583343684343
4635,3,0,7,0,0.66,0.6212,0.65,0.2239,34,125,68,1953125.0,9.796975387185967
4636,3,0,7,1,0.64,0.6061,0.69,0.194,16,102,85,1061208.0,1.213703616753761
4637,3,0,7,2,0.64,0.6061,0.69,0.2239,28,94,32,830584.0,0.6445680044638951
4638,3,0,7,3,0.64,0.6061,0.69,0.2239,21,47,16,103823.0,1.4043036899381962
4639,3,0,7,4,0.62,0.5909,0.73,0.1642,4,10,33,1000.0,0.500022035944306
4640,3,0,7,5,0.64,0.6061,0.69,0.2239,4,12,8,1728.0,0.5026746699330502
4641,3,0,7,6,0.62,0.5909,0.73,0.1642,10,21,11,9261.0,102109.07002447755
4642,3,0,7,7,0.64,0.6061,0.73,0.1642,20,50,32,125000.0,0.6445680044638951
4643,3,0,7,8,0.68,0.6364,0.65,0.2239,45,118,57,1643032.0,0.696298942266857
4644,3,0,7,9,0.72,0.6667,0.58,0.2239,74,184,55,6229504.0,4084.5228050458813
4645,3,0,7,10,0.74,0.6818,0.6,0.2239,127,304,46,28094464.0,0.5258208681509198
4646,3,0,7,11,0.76,0.697,0.55,0.2836,147,391,58,59776471.0,0.5017882105819239
4647,3,0,7,12,0.76,0.697,0.55,0.2836,177,420,65,74088000.0,0.5473967051355444
4648,3,0,7,13,0.8,0.7424,0.49,0.2985,200,472,11,105154048.0,102109.07002447755
4649,3,0,7,14,0.8,0.7424,0.49,0.3582,168,430,15,79507000.0,0.6059548980890475
4650,3,0,7,15,0.82,0.7424,0.43,0.2985,129,324,54,34012224.0,2.266489527055483
4651,3,0,7,16,0.8,0.7273,0.46,0.2985,129,317,43,31855013.0,5.944410581534946
4652,3,0,7,17,0.8,0.7424,0.49,0.3881,133,369,8,50243409.0,0.5026746699330502
4653,3,0,7,18,0.8,0.7273,0.46,0.2985,147,390,28,59319000.0,0.7868403851802712
4654,3,0,7,19,0.76,0.697,0.55,0.2836,145,379,78,54439939.0,0.6605113804923478
4655,3,0,7,20,0.76,0.7121,0.58,0.2537,85,262,44,17984728.0,0.9826059824898337
4656,3,0,7,21,0.74,0.6818,0.62,0.2239,59,207,100,8869743.0,2.025790915867646
4657,3,0,7,22,0.72,0.6818,0.66,0.2239,65,181,1,5929741.0,0.5430441251857795
4658,3,0,7,23,0.7,0.6667,0.74,0.1343,39,93,37,804357.0,2.8053491651647224
4659,3,0,7,0,0.7,0.6667,0.74,0.1343,21,51,60,132651.0,1.4384569591461411
4660,3,0,7,1,0.7,0.6667,0.74,0.2239,17,25,42,15625.0,11.979139227322584
4661,3,0,7,2,0.66,0.6061,0.83,0.2239,2,10,17,1000.0,25.90505251316606
4662,3,0,7,3,0.66,0.6061,0.78,0.194,3,7,94,343.0,1.3249455192268595
4663,3,0,7,4,0.64,0.5909,0.78,0.1642,1,4,76,64.0,0.6385257158828442
4664,3,0,7,5,0.64,0.5909,0.78,0.1045,2,17,1,4913.0,0.5430441251857795
4665,3,0,7,6,0.64,0.5758,0.83,0.1045,10,105,82,1157625.0,0.7614819393063025
4666,3,0,7,7,0.68,0.6364,0.74,0.2239,22,277,35,21253933.0,1.7488102347630208
4667,3,0,7,8,0.7,0.6515,0.7,0.194,18,347,30,41781923.0,83.55352537043731
4668,3,0,7,9,0.74,0.697,0.67,0.2239,33,203,4,8365427.0,4.111884294479769
4669,3,0,7,10,0.76,0.7121,0.62,0.194,52,130,50,2197000.0,1.3557021544363344
4670,3,0,7,11,0.8,0.7576,0.55,0.0896,42,141,24,2803221.0,10.590792759495987
4671,3,0,7,12,0.8,0.7727,0.59,0.194,39,165,35,4492125.0,1.7488102347630208
4672,3,0,7,13,0.82,0.7879,0.56,0.2537,27,152,73,3511808.0,3.0937909668046757
4673,3,0,7,14,0.82,0.7879,0.56,0.3284,32,138,19,2628072.0,0.869658074441806
4674,3,0,7,15,0.84,0.803,0.53,0.3284,53,164,78,4410944.0,0.6605113804923478
4675,3,0,7,16,0.84,0.803,0.53,0.2836,45,265,51,18609625.0,0.5987202322070889
4676,3,0,7,17,0.84,0.7879,0.49,0.3284,72,545,68,161878625.0,9.796975387185967
4677,3,0,7,18,0.82,0.7727,0.49,0.3582,80,558,26,173741112.0,0.5673570710394846
4678,3,0,7,19,0.8,0.7576,0.55,0.2239,63,398,98,63044792.0,2.3440166611427986
4679,3,0,7,20,0.78,0.7424,0.59,0.2239,91,323,48,33698267.0,4.315081398019611
4680,3,0,7,21,0.74,0.697,0.66,0.194,48,202,52,8242408.0,0.503365605112174
4681,3,0,7,22,0.76,0.7273,0.66,0.2239,36,140,35,2744000.0,1.7488102347630208
4682,3,0,7,23,0.74,0.697,0.66,0.1642,32,91,14,753571.0,0.5023592408312615
4683,3,0,7,0,0.74,0.697,0.66,0.1045,25,51,61,132651.0,29.513995986914356
4684,3,0,7,1,0.74,0.697,0.66,0.1343,7,13,33,2197.0,0.500022035944306
