instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_1
5965,3,0,9,1,0.62,0.5606,0.88,0,22,88,29
5966,3,0,9,2,0.62,0.5909,0.78,0.194,16,76,6
5967,3,0,9,3,0.62,0.5909,0.78,0.0896,15,45,30
5968,3,0,9,4,0.6,0.5606,0.83,0.1343,3,9,31
5969,3,0,9,5,0.6,0.5606,0.83,0.1343,15,39,6
5970,3,0,9,6,0.58,0.5455,0.88,0.1045,4,20,27
5971,3,0,9,7,0.6,0.5455,0.88,0,9,37,32
5972,3,0,9,8,0.64,0.5909,0.78,0,25,94,88
5973,3,0,9,9,0.66,0.6212,0.74,0,59,227,65
5974,3,0,9,10,0.7,0.6515,0.65,0,120,334,86
5975,3,0,9,11,0.7,0.6515,0.65,0,144,402,25
5976,3,0,9,12,0.7,0.6515,0.65,0,113,411,56
5977,3,0,9,13,0.74,0.6818,0.58,0.1045,119,350,55
5978,3,0,9,14,0.72,0.6667,0.58,0.2836,120,342,99
5979,3,0,9,15,0.74,0.6667,0.51,0.2985,134,404,30
5980,3,0,9,16,0.72,0.6667,0.51,0.2985,180,483,93
5981,3,0,9,17,0.72,0.6667,0.51,0.1343,152,380,77
5982,3,0,9,18,0.68,0.6364,0.65,0.2985,110,339,33
5983,3,0,9,19,0.64,0.6061,0.69,0.1045,101,333,0
5984,3,0,9,20,0.62,0.5909,0.73,0.1045,65,226,75
5985,3,0,9,21,0.64,0.6061,0.69,0,45,159,0
5986,3,0,9,22,0.62,0.6061,0.69,0.3881,21,95,74
5987,3,0,9,23,0.58,0.5455,0.78,0.0896,12,45,3
5988,3,0,9,0,0.56,0.5303,0.88,0.0896,5,16,4
5989,3,0,9,1,0.56,0.5303,0.88,0,1,12,35
5990,3,0,9,2,0.56,0.5303,0.88,0,2,2,17
5991,3,0,9,4,0.54,0.5152,0.94,0.1045,0,4,47
5992,3,0,9,5,0.56,0.5303,0.83,0,1,24,42
5993,3,0,9,6,0.56,0.5303,0.83,0,1,109,61
5994,3,0,9,7,0.58,0.5455,0.83,0,12,312,82
5995,3,0,9,8,0.6,0.5758,0.78,0.0896,26,408,41
5996,3,0,9,9,0.64,0.6061,0.69,0,21,176,34
5997,3,0,9,10,0.68,0.6364,0.62,0.1642,40,129,42
5998,3,0,9,11,0.7,0.6515,0.58,0.194,34,165,58
5999,3,0,9,12,0.72,0.6667,0.51,0.194,37,184,49
6000,3,0,9,13,0.72,0.6667,0.54,0.1045,43,163,9
6001,3,0,9,14,0.74,0.6667,0.51,0.1642,60,189,49
6002,3,0,9,15,0.74,0.6667,0.48,0.0896,60,212,89
6003,3,0,9,16,0.72,0.6667,0.48,0,60,298,65
6004,3,0,9,17,0.72,0.6667,0.51,0.1642,75,590,89
6005,3,0,9,18,0.7,0.6515,0.54,0.194,56,571,54
6006,3,0,9,19,0.68,0.6364,0.57,0.1343,63,436,97
6007,3,0,9,20,0.66,0.6212,0.65,0,41,299,8
6008,3,0,9,21,0.64,0.6061,0.73,0.0896,29,195,31
6009,3,0,9,22,0.62,0.5758,0.83,0.1642,16,150,38
6010,3,0,9,23,0.62,0.5758,0.83,0.1045,7,69,43
6011,3,0,9,0,0.6,0.5455,0.88,0.1045,7,26,62
6012,3,0,9,1,0.58,0.5455,0.83,0.1045,4,10,83
6013,3,0,9,2,0.6,0.5758,0.78,0,2,2,48
6014,3,0,9,3,0.58,0.5455,0.83,0,2,4,68
6015,3,0,9,4,0.56,0.5303,0.88,0,2,8,38
6016,3,0,9,5,0.56,0.5303,0.88,0,1,20,36
6017,3,0,9,6,0.56,0.5303,0.88,0.1045,6,122,68
6018,3,0,9,7,0.58,0.5455,0.83,0.0896,14,362,21
6019,3,0,9,8,0.6,0.5606,0.81,0.1045,26,425,41
6020,3,0,9,9,0.64,0.6061,0.69,0.0896,35,214,20
6021,3,0,9,10,0.68,0.6364,0.69,0.1343,42,135,95
6022,3,0,9,11,0.7,0.6515,0.61,0.1642,33,153,87
6023,3,0,9,12,0.72,0.6667,0.58,0.2239,43,187,9
6024,3,0,9,13,0.74,0.6667,0.51,0.2836,48,184,18
6025,3,0,9,14,0.74,0.6667,0.51,0.3284,51,190,9
6026,3,0,9,15,0.74,0.6667,0.51,0.2985,35,180,55
6027,3,0,9,16,0.74,0.6667,0.51,0.2239,41,292,74
6028,3,0,9,17,0.74,0.6667,0.51,0.2239,72,579,24
6029,3,0,9,18,0.7,0.6515,0.61,0.1642,67,539,87
6030,3,0,9,19,0.68,0.6364,0.69,0.1642,55,396,63
6031,3,0,9,20,0.66,0.6212,0.74,0.194,31,272,12
6032,3,0,9,21,0.64,0.5909,0.78,0.1642,45,245,39
6033,3,0,9,22,0.64,0.5909,0.78,0.1343,24,144,40
6034,3,0,9,23,0.64,0.5909,0.78,0.1045,15,74,79
6035,3,0,9,0,0.62,0.5909,0.78,0.0896,5,33,13
6036,3,0,9,1,0.62,0.5909,0.78,0.0896,1,8,29
6037,3,0,9,2,0.6,0.5606,0.83,0,1,5,67
6038,3,0,9,3,0.6,0.5455,0.88,0.1343,1,8,76
6039,3,0,9,4,0.6,0.5606,0.83,0.0896,1,9,29
6040,3,0,9,5,0.58,0.5455,0.88,0.1045,1,31,97
6041,3,0,9,6,0.58,0.5455,0.88,0.1045,7,145,14
6042,3,0,9,7,0.6,0.5606,0.83,0.1045,20,370,72
6043,3,0,9,8,0.62,0.5758,0.83,0.1642,33,429,87
6044,3,0,9,9,0.64,0.5909,0.78,0.1642,19,202,97
6045,3,0,9,10,0.7,0.6515,0.7,0.1343,27,142,48
6046,3,0,9,11,0.72,0.6818,0.66,0.1642,43,164,65
6047,3,0,9,12,0.74,0.6818,0.58,0.2239,56,212,10
6048,3,0,9,13,0.76,0.697,0.55,0.2537,39,178,16
6049,3,0,9,14,0.78,0.7121,0.52,0.2239,19,124,88
6050,3,0,9,15,0.78,0.7121,0.49,0.2537,30,176,13
6051,3,0,9,16,0.76,0.697,0.52,0.2836,36,277,61
6052,3,0,9,17,0.76,0.697,0.52,0.2836,87,599,18
6053,3,0,9,18,0.72,0.6818,0.62,0.1642,83,586,86
6054,3,0,9,19,0.7,0.6515,0.7,0.1045,44,381,99
6055,3,0,9,20,0.72,0.6667,0.58,0.4179,40,261,64
6056,3,0,9,21,0.66,0.6212,0.65,0.2239,24,213,21
6057,3,0,9,22,0.66,0.6212,0.65,0.1343,20,160,90
6058,3,0,9,23,0.64,0.6061,0.69,0.1045,10,72,10
6059,3,0,9,0,0.64,0.6061,0.69,0.1343,3,37,62
6060,3,0,9,1,0.64,0.6061,0.69,0.1642,0,20,67
6061,3,0,9,2,0.62,0.5909,0.73,0.1045,0,5,19
6062,3,0,9,3,0.62,0.5909,0.73,0.0896,3,8,59
6063,3,0,9,4,0.6,0.5758,0.78,0.1045,2,7,93
6064,3,0,9,5,0.6,0.5758,0.78,0,1,31,44
6065,3,0,9,6,0.6,0.5606,0.83,0.2537,5,124,40
6066,3,0,9,7,0.62,0.5909,0.78,0.194,17,338,11
6067,3,0,9,8,0.64,0.6061,0.73,0.1343,27,391,77
6068,3,0,9,9,0.64,0.6061,0.73,0.3582,23,209,92
6069,3,0,9,10,0.66,0.6212,0.69,0.2537,25,121,73
6070,3,0,9,11,0.68,0.6364,0.65,0.1343,39,159,38
6071,3,0,9,12,0.66,0.6212,0.69,0.2985,31,179,19
6072,3,0,9,13,0.64,0.6061,0.65,0.2836,38,189,93
6073,3,0,9,14,0.64,0.6061,0.65,0.4179,36,170,68
6074,3,0,9,15,0.6,0.5909,0.69,0.4179,25,135,30
6075,3,0,9,16,0.54,0.5152,0.77,0.4627,29,222,20
6076,3,0,9,17,0.48,0.4697,0.82,0.4627,31,261,25
6077,3,0,9,18,0.48,0.4697,0.67,0.6119,22,244,34
6078,3,0,9,19,0.46,0.4545,0.67,0.4627,20,232,27
6079,3,0,9,20,0.46,0.4545,0.63,0.3284,25,248,46
6080,3,0,9,21,0.46,0.4545,0.63,0.3284,11,145,5
6081,3,0,9,22,0.44,0.4394,0.67,0.2836,7,115,22
6082,3,0,9,23,0.44,0.4394,0.67,0.2239,8,69,51
6083,3,0,9,0,0.42,0.4242,0.71,0.2239,5,48,5
6084,3,0,9,1,0.42,0.4242,0.67,0.194,7,26,73
6085,3,0,9,2,0.4,0.4091,0.71,0.2836,3,10,100
6086,3,0,9,3,0.4,0.4091,0.71,0.2537,2,6,44
6087,3,0,9,4,0.4,0.4091,0.71,0.2836,1,4,2
6088,3,0,9,5,0.38,0.3939,0.76,0.194,2,32,2
6089,3,0,9,6,0.38,0.3939,0.71,0.2239,6,93,41
6090,3,0,9,7,0.4,0.4091,0.71,0.2836,16,299,87
6091,3,0,9,8,0.42,0.4242,0.67,0.2239,23,409,99
6092,3,0,9,9,0.46,0.4545,0.55,0.2537,21,210,99
6093,3,0,9,10,0.5,0.4848,0.51,0.2836,36,140,48
6094,3,0,9,11,0.5,0.4848,0.51,0.1343,40,179,23
6095,3,0,9,12,0.52,0.5,0.45,0,39,251,53
6096,3,0,9,13,0.54,0.5152,0.42,0,55,223,91
6097,3,0,9,14,0.54,0.5152,0.45,0.1642,49,225,98
6098,3,0,9,15,0.54,0.5152,0.45,0.2239,38,203,77
6099,3,0,9,16,0.52,0.5,0.48,0.1642,67,358,5
6100,3,0,9,17,0.52,0.5,0.48,0.1343,86,566,39
6101,3,0,9,18,0.52,0.5,0.52,0.1642,55,482,75
6102,3,0,9,19,0.5,0.4848,0.55,0.1642,59,315,72
6103,3,0,9,20,0.5,0.4848,0.55,0,41,225,5
6104,3,0,9,21,0.5,0.4848,0.63,0,39,163,63
6105,3,0,9,22,0.48,0.4697,0.67,0.0896,32,167,81
6106,3,0,9,23,0.5,0.4848,0.59,0,20,126,45
6107,3,0,9,0,0.46,0.4545,0.72,0.1642,28,108,73
6108,3,0,9,1,0.46,0.4545,0.72,0.1045,28,80,81
6109,3,0,9,2,0.46,0.4545,0.82,0.0896,18,79,17
6110,3,0,9,3,0.46,0.4545,0.72,0.1343,7,28,7
6111,3,0,9,4,0.46,0.4545,0.72,0.1343,1,5,50
6112,3,0,9,5,0.46,0.4545,0.72,0.1642,2,5,90
6113,3,0,9,6,0.46,0.4545,0.72,0.2239,5,22,51
6114,3,0,9,7,0.46,0.4545,0.77,0.194,4,37,24
6115,3,0,9,8,0.46,0.4545,0.77,0.2537,27,108,62
6116,3,0,9,9,0.48,0.4697,0.67,0.2239,32,177,94
6117,3,0,9,10,0.5,0.4848,0.68,0.2836,72,249,0
6118,3,0,9,11,0.52,0.5,0.68,0.2239,119,367,34
6119,3,0,9,12,0.52,0.5,0.67,0.2239,115,372,71
6120,3,0,9,13,0.52,0.5,0.68,0.194,124,349,74
6121,3,0,9,14,0.52,0.5,0.72,0.194,123,297,75
6122,3,0,9,15,0.52,0.5,0.72,0.194,148,354,83
6123,3,0,9,16,0.54,0.5152,0.68,0.2537,116,305,90
6124,3,0,9,17,0.52,0.5,0.72,0.2239,141,359,53
6125,3,0,9,18,0.52,0.5,0.72,0.2239,95,329,61
6126,3,0,9,19,0.52,0.5,0.68,0.1343,70,256,74
6127,3,0,9,20,0.52,0.5,0.68,0.1343,43,176,96
6128,3,0,9,21,0.5,0.4848,0.72,0.194,49,170,61
6129,3,0,9,22,0.5,0.4848,0.72,0.2239,31,143,32
6130,3,0,9,23,0.46,0.4545,0.82,0.1642,36,136,28
6131,3,0,9,0,0.46,0.4545,0.77,0.2239,24,112,51
6132,3,0,9,1,0.46,0.4545,0.77,0.2239,13,79,38
6133,3,0,9,2,0.44,0.4394,0.82,0.2537,21,89,8
6134,3,0,9,3,0.44,0.4394,0.82,0.194,11,36,82
6135,3,0,9,4,0.44,0.4394,0.77,0.2239,1,1,25
6136,3,0,9,5,0.44,0.4394,0.77,0.2239,1,6,22
6137,3,0,9,6,0.44,0.4394,0.77,0.2537,2,12,79
6138,3,0,9,7,0.46,0.4545,0.72,0.2239,15,44,41
6139,3,0,9,8,0.46,0.4545,0.72,0.2537,16,69,56
6140,3,0,9,9,0.48,0.4697,0.67,0.2537,46,140,39
6141,3,0,9,10,0.5,0.4848,0.72,0.1642,82,260,43
6142,3,0,9,11,0.52,0.5,0.68,0.2239,116,317,76
6143,3,0,9,12,0.54,0.5152,0.64,0.1343,135,364,95
6144,3,0,9,13,0.56,0.5303,0.6,0.1343,162,376,29
6145,3,0,9,14,0.58,0.5455,0.56,0.1343,127,311,52
6146,3,0,9,15,0.58,0.5455,0.6,0.1343,132,365,91
6147,3,0,9,16,0.56,0.5303,0.64,0.1642,134,369,23
6148,3,0,9,17,0.56,0.5303,0.64,0.194,95,325,29
6149,3,0,9,18,0.56,0.5303,0.6,0.1045,66,289,64
6150,3,0,9,19,0.54,0.5152,0.68,0.1045,54,245,24
6151,3,0,9,20,0.54,0.5152,0.68,0.0896,44,180,44
6152,3,0,9,21,0.54,0.5152,0.68,0.0896,37,147,14
6153,3,0,9,22,0.54,0.5152,0.68,0.0896,9,84,53
6154,3,0,9,23,0.54,0.5152,0.68,0.194,10,54,39
6155,3,0,9,0,0.52,0.5,0.72,0.1642,14,37,9
6156,3,0,9,1,0.52,0.5,0.72,0.1045,3,10,98
6157,3,0,9,2,0.52,0.5,0.72,0.1343,6,13,15
6158,3,0,9,3,0.5,0.4848,0.77,0.1343,1,5,42
6159,3,0,9,4,0.5,0.4848,0.77,0.1642,2,8,19
6160,3,0,9,5,0.5,0.4848,0.77,0.194,2,28,74
6161,3,0,9,6,0.5,0.4848,0.77,0.2239,6,113,92
6162,3,0,9,7,0.5,0.4848,0.82,0.2239,20,332,1
6163,3,0,9,8,0.52,0.5,0.77,0.1343,29,420,88
6164,3,0,9,9,0.54,0.5152,0.68,0.1642,32,215,60
6165,3,0,9,10,0.56,0.5303,0.64,0.1343,21,105,72
6166,3,0,9,11,0.58,0.5455,0.64,0.1642,41,139,84
6167,3,0,9,12,0.58,0.5455,0.6,0.0896,51,189,81
6168,3,0,9,13,0.6,0.6061,0.6,0,53,177,26
6169,3,0,9,14,0.6,0.6061,0.6,0.194,45,188,69
6170,3,0,9,15,0.6,0.6061,0.6,0.2239,44,187,34
6171,3,0,9,16,0.6,0.6061,0.6,0.1642,55,263,2
6172,3,0,9,17,0.58,0.5455,0.64,0.1343,85,568,10
6173,3,0,9,18,0.56,0.5303,0.68,0.1343,56,540,30
6174,3,0,9,19,0.56,0.5303,0.68,0.1045,41,374,47
6175,3,0,9,20,0.56,0.5303,0.68,0.1343,27,231,56
6176,3,0,9,21,0.56,0.5303,0.68,0.1642,19,200,7
6177,3,0,9,22,0.56,0.5303,0.68,0.1642,25,129,60
6178,3,0,9,23,0.56,0.5303,0.73,0.194,13,68,86
6179,3,0,9,0,0.56,0.5303,0.73,0.1642,4,25,87
6180,3,0,9,1,0.54,0.5152,0.88,0.1642,3,14,62
6181,3,0,9,2,0.54,0.5152,0.88,0.1642,1,5,54
6182,3,0,9,3,0.54,0.5152,0.83,0.2239,0,3,42
6183,3,0,9,4,0.54,0.5152,0.88,0.194,2,6,29
6184,3,0,9,5,0.54,0.5152,0.88,0.194,1,22,71
6185,3,0,9,6,0.54,0.5152,0.88,0.194,3,114,67
6186,3,0,9,7,0.54,0.5152,0.88,0.1642,23,329,51
6187,3,0,9,8,0.54,0.5152,0.94,0.2537,13,209,71
6188,3,0,9,9,0.54,0.5152,0.94,0.2239,5,69,98
6189,3,0,9,10,0.56,0.5303,0.88,0.1642,4,30,20
6190,3,0,9,11,0.56,0.5303,0.88,0.1642,8,56,86
6191,3,0,9,12,0.56,0.5303,0.94,0.1642,13,60,53
6192,3,0,9,13,0.56,0.5303,0.94,0.1343,22,103,70
6193,3,0,9,14,0.58,0.5455,0.88,0.194,27,112,4
6194,3,0,9,15,0.62,0.5909,0.78,0.1045,34,192,54
6195,3,0,9,16,0.6,0.5606,0.83,0.1642,23,264,81
6196,3,0,9,17,0.6,0.5606,0.83,0.1045,66,511,26
6197,3,0,9,18,0.6,0.5606,0.83,0.1045,39,492,56
6198,3,0,9,19,0.58,0.5455,0.88,0,43,337,85
6199,3,0,9,20,0.56,0.5303,0.94,0,41,253,72
6200,3,0,9,21,0.56,0.5303,0.94,0,29,206,7
6201,3,0,9,22,0.56,0.5303,0.94,0,23,148,91
6202,3,0,9,23,0.56,0.5303,0.94,0,11,81,26
6203,3,0,9,0,0.54,0.5152,1,0,7,27,69
6204,3,0,9,1,0.54,0.5152,0.94,0,0,17,36
6205,3,0,9,2,0.54,0.5152,0.94,0,1,6,54
6206,3,0,9,3,0.54,0.5152,0.94,0.0896,0,6,7
6207,3,0,9,4,0.54,0.5152,1,0.1343,2,7,95
6208,3,0,9,5,0.54,0.5152,1,0.1642,1,31,52
6209,3,0,9,6,0.54,0.5152,1,0.194,5,117,100
6210,3,0,9,7,0.54,0.5152,1,0.194,18,330,37
6211,3,0,9,8,0.54,0.5152,1,0.1045,18,462,90
6212,3,0,9,9,0.56,0.5303,1,0.0896,21,208,12
6213,3,0,9,10,0.6,0.5455,0.88,0,30,133,52
6214,3,0,9,11,0.62,0.5758,0.83,0.1642,42,180,20
6215,3,0,9,12,0.64,0.5909,0.78,0.0896,42,193,25
6216,3,0,9,13,0.66,0.6212,0.74,0.1642,37,181,10
6217,3,0,9,14,0.66,0.6212,0.74,0.194,40,179,17
6218,3,0,9,15,0.66,0.6212,0.74,0.1045,43,185,66
6219,3,0,9,16,0.66,0.6212,0.74,0.1045,51,281,57
6220,3,0,9,17,0.66,0.6212,0.74,0.1642,61,536,12
6221,3,0,9,18,0.64,0.5758,0.83,0.1642,24,408,30
6222,3,0,9,19,0.62,0.5455,0.94,0,30,283,21
6223,3,0,9,20,0.62,0.5455,0.94,0,11,160,15
6224,3,0,9,21,0.6,0.5,1,0.0896,25,200,75
6225,3,0,9,22,0.62,0.5455,0.94,0,15,127,44
6226,3,0,9,23,0.6,0.5152,0.94,0.1045,15,95,91
6227,3,0,9,0,0.6,0.5152,0.94,0.1045,11,41,88
6228,3,0,9,1,0.6,0.5152,0.94,0.0896,5,11,55
6229,3,0,9,2,0.6,0.5152,0.94,0.1045,2,10,45
6230,3,0,9,3,0.6,0.5152,0.94,0.0896,5,12,10
6231,3,0,9,4,0.6,0.5152,0.94,0.0896,0,2,88
6232,3,0,9,5,0.6,0.5152,0.94,0.1045,2,30,15
6233,3,0,9,6,0.6,0.5,1,0.1343,7,101,68
6234,3,0,9,7,0.6,0.5,1,0.1045,16,311,22
6235,3,0,9,8,0.6,0.5,1,0.1642,26,415,94
6236,3,0,9,9,0.62,0.5455,0.94,0.194,35,203,37
6237,3,0,9,10,0.64,0.5758,0.89,0.2239,19,120,75
6238,3,0,9,11,0.64,0.5758,0.89,0.194,23,165,90
6239,3,0,9,12,0.66,0.6061,0.83,0.1642,25,176,76
6240,3,0,9,13,0.66,0.6061,0.83,0.194,38,193,4
6241,3,0,9,14,0.66,0.6061,0.83,0.2239,41,183,67
6242,3,0,9,15,0.68,0.6364,0.79,0.1642,32,181,4
6243,3,0,9,16,0.68,0.6364,0.74,0.1343,39,301,46
6244,3,0,9,17,0.66,0.6061,0.78,0.0896,50,563,9
6245,3,0,9,18,0.64,0.5758,0.83,0.1045,50,551,43
6246,3,0,9,19,0.64,0.5758,0.89,0.0896,32,420,81
6247,3,0,9,20,0.62,0.5455,0.94,0.1343,35,285,56
6248,3,0,9,21,0.64,0.5758,0.89,0.0896,27,221,1
6249,3,0,9,22,0.62,0.5152,1,0.0896,21,187,50
6250,3,0,9,23,0.62,0.5455,0.94,0,14,113,52
6251,4,0,9,0,0.62,0.5455,0.94,0.0896,11,52,96
6252,4,0,9,1,0.6,0.5,1,0,2,31,8
6253,4,0,9,2,0.6,0.5,1,0.1045,6,20,66
6254,4,0,9,3,0.6,0.5,1,0,3,8,55
6255,4,0,9,4,0.6,0.5,1,0,6,13,69
6256,4,0,9,5,0.62,0.5455,0.94,0,2,22,62
6257,4,0,9,6,0.62,0.5455,0.94,0.0896,5,104,9
6258,4,0,9,7,0.62,0.5455,0.94,0.1343,14,254,76
6259,4,0,9,8,0.62,0.5455,0.94,0.1343,20,317,25
6260,4,0,9,9,0.62,0.5152,1,0.1343,3,111,34
6261,4,0,9,10,0.62,0.5152,1,0.1045,7,35,22
6262,4,0,9,11,0.62,0.5152,1,0.1045,1,21,61
6263,4,0,9,12,0.62,0.5455,0.94,0.1045,1,29,12
6264,4,0,9,13,0.6,0.5,1,0.0896,7,34,48
6265,4,0,9,14,0.6,0.5,1,0.0896,3,24,2
6266,4,0,9,15,0.62,0.5455,0.94,0.1045,9,61,21
6267,4,0,9,16,0.62,0.5455,0.94,0,5,56,0
6268,4,0,9,17,0.6,0.5,1,0,13,99,92
6269,4,0,9,18,0.6,0.5,1,0,14,234,11
6270,4,0,9,19,0.62,0.5455,0.94,0.1343,16,248,0
6271,4,0,9,20,0.6,0.5152,0.94,0,21,179,24
6272,4,0,9,21,0.6,0.5,1,0.1642,17,138,36
6273,4,0,9,22,0.6,0.5152,0.94,0.1642,31,157,49
6274,4,0,9,23,0.58,0.5455,1,0.1343,41,148,50
6275,4,0,9,0,0.58,0.5455,1,0.0896,7,93,66
6276,4,0,9,1,0.58,0.5455,0.94,0.0896,18,79,59
6277,4,0,9,2,0.58,0.5455,0.94,0.0896,14,68,74
6278,4,0,9,3,0.58,0.5455,0.94,0,4,31,2
6279,4,0,9,4,0.56,0.5303,0.94,0.1045,1,8,83
6280,4,0,9,5,0.56,0.5303,0.94,0.1045,2,5,18
6281,4,0,9,6,0.56,0.5303,0.94,0.1045,6,18,18
6282,4,0,9,7,0.56,0.5303,0.88,0.1045,12,46,42
6283,4,0,9,8,0.58,0.5455,0.9,0.0896,19,121,71
6284,4,0,9,9,0.6,0.5455,0.88,0.0896,41,175,39
6285,4,0,9,10,0.6,0.5455,0.88,0.0896,90,293,0
6286,4,0,9,11,0.62,0.5758,0.83,0.0896,118,386,23
6287,4,0,9,12,0.62,0.5758,0.83,0.0896,141,407,92
6288,4,0,9,13,0.64,0.5909,0.78,0,170,460,14
6289,4,0,9,14,0.66,0.6212,0.74,0.1343,164,390,26
6290,4,0,9,15,0.66,0.6212,0.74,0.1343,168,452,56
6291,4,0,9,16,0.64,0.5909,0.78,0.0896,167,449,98
6292,4,0,9,17,0.66,0.6212,0.74,0.1045,180,426,23
6293,4,0,9,18,0.64,0.5909,0.78,0.1045,157,400,76
6294,4,0,9,19,0.62,0.5606,0.88,0,77,308,86
6295,4,0,9,20,0.62,0.5758,0.83,0,77,243,49
6296,4,0,9,21,0.62,0.5758,0.83,0.0896,66,222,22
6297,4,0,9,22,0.62,0.5606,0.88,0,50,193,21
6298,4,0,9,23,0.6,0.5455,0.88,0.0896,27,150,94
6299,4,0,9,0,0.6,0.5455,0.88,0,37,173,18
6300,4,0,9,1,0.6,0.5455,0.88,0.1045,31,124,75
6301,4,0,9,2,0.6,0.5152,0.94,0,27,106,52
6302,4,0,9,3,0.6,0.5152,0.94,0,20,59,57
6303,4,0,9,4,0.6,0.5152,0.94,0.1343,3,8,65
6304,4,0,9,5,0.6,0.5455,0.88,0.0896,1,3,38
6305,4,0,9,6,0.6,0.5455,0.88,0.1045,4,17,7
6306,4,0,9,7,0.6,0.5152,0.94,0.1343,15,38,71
6307,4,0,9,8,0.62,0.5606,0.88,0,27,86,53
6308,4,0,9,9,0.64,0.5758,0.83,0,55,155,20
6309,4,0,9,10,0.64,0.5758,0.83,0,85,275,15
6310,4,0,9,11,0.66,0.6061,0.78,0.1343,131,361,62
6311,4,0,9,12,0.66,0.6061,0.78,0,143,413,51
6312,4,0,9,13,0.68,0.6364,0.74,0,122,369,83
6313,4,0,9,14,0.66,0.6061,0.78,0,116,347,95
6314,4,0,9,15,0.66,0.6061,0.78,0,119,353,48
6315,4,0,9,16,0.7,0.6515,0.7,0,144,464,48
6316,4,0,9,17,0.68,0.6364,0.74,0,145,420,65
6317,4,0,9,18,0.68,0.6364,0.74,0,125,404,24
6318,4,0,9,19,0.64,0.5758,0.83,0.1343,87,329,54
6319,4,0,9,20,0.64,0.5758,0.83,0.0896,51,186,91
6320,4,0,9,21,0.62,0.5455,0.94,0.0896,24,137,11
6321,4,0,9,22,0.62,0.5606,0.88,0.0896,20,104,34
6322,4,0,9,23,0.62,0.5455,0.94,0.1045,12,79,86
6323,4,0,9,0,0.62,0.5455,0.94,0,6,29,49
6324,4,0,9,1,0.62,0.5606,0.88,0.1045,3,17,27
6325,4,0,9,2,0.62,0.5606,0.88,0.1045,4,8,2
6326,4,0,9,3,0.62,0.5455,0.94,0,0,5,43
6327,4,0,9,4,0.62,0.5455,0.94,0.0896,2,6,6
6328,4,0,9,5,0.62,0.5606,0.88,0,0,25,1
6329,4,0,9,6,0.62,0.5455,0.94,0.0896,6,113,20
6330,4,0,9,7,0.62,0.5455,0.94,0,17,332,78
6331,4,0,9,8,0.62,0.5455,0.94,0,29,355,84
6332,4,0,9,9,0.64,0.5758,0.89,0.194,44,205,50
6333,4,0,9,10,0.64,0.5758,0.89,0.194,37,154,74
6334,4,0,9,11,0.68,0.6364,0.79,0.2239,43,159,2
6335,4,0,9,12,0.68,0.6364,0.79,0.1642,48,209,28
6336,4,0,9,13,0.7,0.6667,0.74,0.1642,48,187,2
6337,4,0,9,14,0.7,0.6515,0.7,0.1642,44,154,5
6338,4,0,9,15,0.72,0.6818,0.62,0.1343,52,209,67
6339,4,0,9,16,0.7,0.6515,0.65,0.1642,74,313,82
6340,4,0,9,17,0.7,0.6515,0.7,0.1343,61,570,29
6341,4,0,9,18,0.66,0.6061,0.83,0.1045,63,553,13
6342,4,0,9,19,0.66,0.6061,0.82,0.0896,36,383,14
6343,4,0,9,20,0.64,0.5758,0.89,0.1343,24,251,22
6344,4,0,9,21,0.64,0.5758,0.89,0.1343,18,182,77
6345,4,0,9,22,0.62,0.5455,0.94,0.1343,14,136,47
6346,4,0,9,23,0.62,0.5455,0.94,0.1343,11,75,72
6347,4,0,9,0,0.62,0.5455,0.94,0.1343,9,37,55
6348,4,0,9,1,0.62,0.5455,0.94,0.1642,4,10,17
6349,4,0,9,2,0.62,0.5455,0.94,0.1045,7,11,65
6350,4,0,9,3,0.62,0.5455,0.94,0,5,10,62
6351,4,0,9,4,0.62,0.5455,0.94,0.0896,5,8,44
6352,4,0,9,5,0.62,0.5455,0.94,0.0896,0,24,52
6353,4,0,9,6,0.62,0.5455,0.94,0.1045,8,124,52
6354,4,0,9,7,0.62,0.5455,0.94,0.1045,15,249,6
6355,4,0,9,8,0.64,0.5758,0.89,0.1045,27,427,15
6356,4,0,9,9,0.64,0.5758,0.89,0.194,20,193,71
6357,4,0,9,10,0.64,0.5606,0.94,0.1642,21,122,64
6358,4,0,9,11,0.66,0.5909,0.89,0.1045,26,123,6
6359,4,0,9,12,0.66,0.5909,0.89,0.1343,33,162,12
6360,4,0,9,13,0.7,0.6667,0.74,0.2239,29,151,72
6361,4,0,9,14,0.68,0.6364,0.79,0.1045,29,152,96
6362,4,0,9,15,0.68,0.6364,0.83,0.0896,35,205,22
6363,4,0,9,16,0.66,0.6061,0.83,0.194,33,258,37
6364,4,0,9,17,0.66,0.5909,0.89,0.194,50,530,8
6365,4,0,9,18,0.64,0.5758,0.89,0.2239,31,356,3
6366,4,0,9,19,0.64,0.5758,0.89,0.1343,26,320,76
6367,4,0,9,20,0.62,0.5909,0.78,0,17,238,4
6368,4,0,9,21,0.6,0.5606,0.83,0,17,196,55
6369,4,0,9,22,0.6,0.5455,0.88,0.0896,19,121,42
6370,4,0,9,23,0.6,0.5455,0.88,0.0896,11,93,59
6371,4,0,9,0,0.6,0.5455,0.88,0,7,36,1
6372,4,0,9,1,0.6,0.5455,0.88,0,1,14,89
