instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_2,feature_y_2
5723,3,0,8,21,0.66,0.6212,0.61,0.0896,27,201,1,8120601.0
5724,3,0,8,22,0.64,0.6061,0.69,0,20,157,79,3869893.0
5725,3,0,8,23,0.6,0.5758,0.78,0.1045,24,84,61,592704.0
5726,3,0,9,0,0.6,0.5758,0.78,0.1045,18,51,16,132651.0
5727,3,0,9,1,0.6,0.5909,0.73,0.0896,7,21,89,9261.0
5728,3,0,9,2,0.58,0.5455,0.78,0.0896,14,25,97,15625.0
5729,3,0,9,3,0.58,0.5455,0.78,0.0896,7,14,2,2744.0
5730,3,0,9,4,0.56,0.5303,0.83,0.0896,0,7,63,343.0
5731,3,0,9,5,0.56,0.5303,0.73,0.0896,1,23,20,12167.0
5732,3,0,9,6,0.6,0.5758,0.78,0,2,105,3,1157625.0
5733,3,0,9,7,0.6,0.5758,0.78,0,7,342,49,40001688.0
5734,3,0,9,8,0.62,0.5909,0.73,0.1343,31,498,6,123505992.0
5735,3,0,9,9,0.64,0.6061,0.69,0.1045,29,207,49,8869743.0
5736,3,0,9,10,0.68,0.6364,0.61,0.1343,46,138,99,2628072.0
5737,3,0,9,11,0.72,0.6667,0.51,0.1343,51,192,52,7077888.0
5738,3,0,9,12,0.72,0.6667,0.51,0.1343,64,229,15,12008989.0
5739,3,0,9,13,0.72,0.6667,0.48,0.0896,50,219,71,10503459.0
5740,3,0,9,14,0.72,0.6667,0.54,0.2537,54,198,71,7762392.0
5741,3,0,9,15,0.72,0.6667,0.51,0.1343,39,174,5,5268024.0
5742,3,0,9,16,0.74,0.6667,0.51,0.194,55,308,15,29218112.0
5743,3,0,9,17,0.72,0.6667,0.54,0.2537,61,628,99,247673152.0
5744,3,0,9,18,0.72,0.6667,0.54,0.2239,69,531,79,149721291.0
5745,3,0,9,19,0.7,0.6515,0.58,0.1642,79,443,19,86938307.0
5746,3,0,9,20,0.66,0.6212,0.61,0.2239,33,280,79,21952000.0
5747,3,0,9,21,0.66,0.6212,0.57,0.194,17,177,50,5545233.0
5748,3,0,9,22,0.66,0.6212,0.57,0.2239,34,179,80,5735339.0
5749,3,0,9,23,0.64,0.6061,0.65,0.2537,15,126,42,2000376.0
5750,3,0,9,0,0.64,0.6061,0.65,0.194,6,64,15,262144.0
5751,3,0,9,1,0.62,0.5909,0.73,0.1045,4,32,21,32768.0
5752,3,0,9,2,0.62,0.5909,0.73,0.1045,9,20,93,8000.0
5753,3,0,9,3,0.6,0.5606,0.83,0.1642,4,8,33,512.0
5754,3,0,9,4,0.6,0.5606,0.83,0.0896,2,4,7,64.0
5755,3,0,9,5,0.6,0.5606,0.83,0.1343,0,20,95,8000.0
5756,3,0,9,6,0.6,0.5606,0.83,0.1343,3,76,0,438976.0
5757,3,0,9,7,0.6,0.5606,0.83,0.1045,6,259,14,17373979.0
5758,3,0,9,8,0.62,0.5909,0.78,0.194,22,456,83,94818816.0
5759,3,0,9,9,0.62,0.5758,0.83,0.1045,30,220,33,10648000.0
5760,3,0,9,10,0.64,0.6061,0.76,0.1642,34,140,100,2744000.0
5761,3,0,9,11,0.66,0.6212,0.74,0.1045,51,192,45,7077888.0
5762,3,0,9,12,0.66,0.6212,0.69,0.2239,82,260,54,17576000.0
5763,3,0,9,13,0.68,0.6364,0.65,0.1343,72,279,96,21717639.0
5764,3,0,9,14,0.7,0.6515,0.61,0.1045,75,283,87,22665187.0
5765,3,0,9,15,0.7,0.6515,0.61,0.2537,69,346,64,41421736.0
5766,3,0,9,16,0.7,0.6515,0.61,0.1343,82,381,1,55306341.0
5767,3,0,9,17,0.68,0.6364,0.65,0.1642,78,455,76,94196375.0
5768,3,0,9,18,0.68,0.6364,0.65,0.194,50,355,38,44738875.0
5769,3,0,9,19,0.66,0.6212,0.69,0.1343,67,287,56,23639903.0
5770,3,0,9,20,0.64,0.6061,0.73,0,38,196,59,7529536.0
5771,3,0,9,21,0.64,0.6061,0.73,0.0896,28,149,7,3307949.0
5772,3,0,9,22,0.64,0.6061,0.73,0.1642,33,147,64,3176523.0
5773,3,0,9,23,0.64,0.6061,0.73,0.1642,30,98,34,941192.0
5774,3,0,9,0,0.64,0.6061,0.73,0.1045,22,87,43,658503.0
5775,3,0,9,1,0.64,0.6061,0.69,0.2537,17,74,86,405224.0
5776,3,0,9,2,0.64,0.6061,0.69,0.2239,15,41,87,68921.0
5777,3,0,9,3,0.62,0.5909,0.73,0.1642,17,35,40,42875.0
5778,3,0,9,4,0.62,0.5909,0.73,0.1642,3,7,88,343.0
5779,3,0,9,5,0.62,0.6061,0.69,0.194,3,12,75,1728.0
5780,3,0,9,6,0.62,0.5909,0.73,0.1642,4,23,36,12167.0
5781,3,0,9,7,0.62,0.5909,0.73,0.194,5,38,19,54872.0
5782,3,0,9,8,0.64,0.6061,0.69,0.1642,24,89,79,704969.0
5783,3,0,9,9,0.66,0.6212,0.69,0.2537,83,201,82,8120601.0
5784,3,0,9,10,0.66,0.6212,0.65,0.2537,90,258,27,17173512.0
5785,3,0,9,11,0.66,0.6212,0.69,0.2836,66,194,46,7301384.0
5786,3,0,9,12,0.7,0.6515,0.61,0.2239,97,257,5,16974593.0
5787,3,0,9,13,0.7,0.6515,0.65,0.2239,153,353,95,43986977.0
5788,3,0,9,14,0.72,0.6818,0.66,0.1642,204,380,4,54872000.0
5789,3,0,9,15,0.72,0.6818,0.7,0.1642,187,388,68,58411072.0
5790,3,0,9,16,0.72,0.6818,0.7,0.194,186,374,20,52313624.0
5791,3,0,9,17,0.72,0.6818,0.7,0.2239,170,371,2,51064811.0
5792,3,0,9,18,0.72,0.6818,0.7,0.1642,160,339,17,38958219.0
5793,3,0,9,19,0.7,0.6667,0.74,0.1343,147,295,61,25672375.0
5794,3,0,9,20,0.7,0.6667,0.79,0.1642,99,219,39,10503459.0
5795,3,0,9,21,0.68,0.6364,0.83,0.1343,71,164,32,4410944.0
5796,3,0,9,22,0.68,0.6364,0.83,0.1045,66,162,23,4251528.0
5797,3,0,9,23,0.66,0.6212,0.85,0.1343,46,123,94,1860867.0
5798,3,0,9,0,0.66,0.5909,0.89,0.194,33,109,63,1295029.0
5799,3,0,9,1,0.66,0.6061,0.83,0.1343,37,75,35,421875.0
5800,3,0,9,2,0.66,0.6061,0.83,0.194,17,60,24,216000.0
5801,3,0,9,3,0.64,0.5758,0.89,0.194,20,43,61,79507.0
5802,3,0,9,4,0.64,0.5758,0.83,0.1642,0,4,55,64.0
5803,3,0,9,5,0.64,0.5758,0.83,0.1343,1,6,4,216.0
5804,3,0,9,6,0.64,0.5758,0.84,0.2239,0,3,63,27.0
5805,3,0,9,7,0.66,0.6061,0.78,0.194,10,30,94,27000.0
5806,3,0,9,8,0.66,0.6061,0.78,0.1642,21,70,46,343000.0
5807,3,0,9,9,0.66,0.6061,0.78,0.1642,87,189,30,6751269.0
5808,3,0,9,10,0.7,0.6667,0.74,0.1343,150,297,30,26198073.0
5809,3,0,9,11,0.74,0.697,0.7,0.1642,174,337,38,38272753.0
5810,3,0,9,12,0.76,0.7273,0.66,0.1642,214,435,83,82312875.0
5811,3,0,9,13,0.78,0.7424,0.62,0.2836,245,419,4,73560059.0
5812,3,0,9,14,0.78,0.7576,0.66,0.3284,205,361,82,47045881.0
5813,3,0,9,15,0.78,0.7576,0.66,0.2836,218,410,9,68921000.0
5814,3,0,9,16,0.8,0.7727,0.59,0.2239,196,337,17,38272753.0
5815,3,0,9,17,0.76,0.7273,0.66,0.2239,204,376,69,53157376.0
5816,3,0,9,18,0.76,0.7273,0.66,0.194,187,356,45,45118016.0
5817,3,0,9,19,0.74,0.697,0.7,0.194,178,328,98,35287552.0
5818,3,0,9,20,0.74,0.697,0.7,0.2985,104,229,57,12008989.0
5819,3,0,9,21,0.72,0.697,0.74,0.2537,104,207,38,8869743.0
5820,3,0,9,22,0.72,0.697,0.74,0.2836,70,155,38,3723875.0
5821,3,0,9,23,0.72,0.6818,0.7,0.1642,46,104,11,1124864.0
5822,3,0,9,0,0.7,0.6667,0.74,0.2239,31,97,65,912673.0
5823,3,0,9,1,0.68,0.6364,0.79,0.1045,19,54,11,157464.0
5824,3,0,9,2,0.68,0.6364,0.79,0.1642,17,39,94,59319.0
5825,3,0,9,3,0.68,0.6364,0.74,0.2985,4,16,67,4096.0
5826,3,0,9,4,0.68,0.6364,0.69,0.2836,3,8,27,512.0
5827,3,0,9,5,0.66,0.6212,0.74,0.1642,2,6,37,216.0
5828,3,0,9,6,0.66,0.6212,0.74,0.1343,6,11,10,1331.0
5829,3,0,9,7,0.66,0.6212,0.74,0.1642,11,41,51,68921.0
5830,3,0,9,8,0.66,0.6061,0.78,0.194,45,101,31,1030301.0
5831,3,0,9,9,0.68,0.6364,0.74,0.1642,63,152,5,3511808.0
5832,3,0,9,10,0.7,0.6515,0.7,0.1642,107,244,48,14526784.0
5833,3,0,9,11,0.7,0.6667,0.74,0.1642,101,308,7,29218112.0
5834,3,0,9,12,0.72,0.6818,0.7,0.194,141,353,53,43986977.0
5835,3,0,9,13,0.74,0.697,0.7,0.1343,154,389,10,58863869.0
5836,3,0,9,14,0.74,0.697,0.7,0.1642,145,357,7,45499293.0
5837,3,0,9,15,0.68,0.6364,0.79,0.2836,111,253,1,16194277.0
5838,3,0,9,16,0.68,0.6364,0.79,0.2836,92,284,93,22906304.0
5839,3,0,9,17,0.66,0.5909,0.89,0.1045,37,114,76,1481544.0
5840,3,0,9,18,0.66,0.5909,0.89,0.0896,31,123,2,1860867.0
5841,3,0,9,19,0.66,0.5909,0.94,0.1045,52,175,8,5359375.0
5842,3,0,9,20,0.66,0.5909,0.94,0.2537,26,82,61,551368.0
5843,3,0,9,21,0.66,0.5909,0.94,0.2985,20,60,5,216000.0
5844,3,0,9,22,0.6,0.5455,0.88,0.5821,15,64,7,262144.0
5845,3,0,9,23,0.56,0.5303,0.88,0.3881,3,20,57,8000.0
5846,3,0,9,0,0.54,0.5152,0.94,0.3582,1,8,15,512.0
5847,3,0,9,2,0.54,0.5152,0.94,0.2537,0,2,13,8.0
5848,3,0,9,3,0.54,0.5152,0.94,0.2985,1,1,44,1.0
5849,3,0,9,4,0.54,0.5152,0.94,0.2985,1,4,46,64.0
5850,3,0,9,5,0.54,0.5152,0.88,0.3582,1,21,71,9261.0
5851,3,0,9,6,0.54,0.5152,0.88,0.3284,0,72,36,373248.0
5852,3,0,9,7,0.54,0.5152,0.83,0.3582,6,172,16,5088448.0
5853,3,0,9,8,0.54,0.5152,0.83,0.3881,15,364,10,48228544.0
5854,3,0,9,9,0.54,0.5152,0.81,0.4179,18,185,65,6331625.0
5855,3,0,9,10,0.54,0.5152,0.83,0.3582,16,106,69,1191016.0
5856,3,0,9,11,0.54,0.5152,0.83,0.3881,11,89,49,704969.0
5857,3,0,9,12,0.54,0.5152,0.83,0.3881,16,67,99,300763.0
5858,3,0,9,13,0.54,0.5152,0.88,0.2985,5,29,63,24389.0
5859,3,0,9,14,0.54,0.5152,0.88,0.2836,3,24,31,13824.0
5860,3,0,9,15,0.54,0.5152,0.94,0.3881,18,89,6,704969.0
5861,3,0,9,16,0.54,0.5152,0.94,0.3881,11,106,54,1191016.0
5862,3,0,9,17,0.54,0.5152,0.88,0.3881,15,291,1,24642171.0
5863,3,0,9,18,0.54,0.5152,0.88,0.3881,22,373,68,51895117.0
5864,3,0,9,19,0.54,0.5152,0.88,0.4179,12,281,8,22188041.0
5865,3,0,9,20,0.54,0.5152,0.88,0.2985,13,163,20,4330747.0
5866,3,0,9,21,0.54,0.5152,0.88,0.2836,12,121,20,1771561.0
5867,3,0,9,22,0.54,0.5152,0.94,0.3284,5,84,63,592704.0
5868,3,0,9,23,0.54,0.5152,0.94,0.2537,2,58,59,195112.0
5869,3,0,9,0,0.54,0.5152,0.94,0.2239,1,13,7,2197.0
5870,3,0,9,1,0.54,0.5152,0.94,0.2537,2,5,17,125.0
5871,3,0,9,2,0.54,0.5152,0.94,0.2239,2,6,17,216.0
5872,3,0,9,3,0.56,0.5303,0.94,0.1343,1,2,79,8.0
5873,3,0,9,4,0.56,0.5303,0.94,0.1642,0,4,24,64.0
5874,3,0,9,5,0.56,0.5303,1,0.1343,1,16,55,4096.0
5875,3,0,9,6,0.6,0.5455,0.88,0.1045,1,75,36,421875.0
5876,3,0,9,7,0.6,0.5455,0.88,0.0896,3,86,28,636056.0
5877,3,0,9,8,0.62,0.5455,0.94,0.0896,9,328,50,35287552.0
5878,3,0,9,9,0.6,0.5455,0.88,0.1343,14,190,50,6859000.0
5879,3,0,9,10,0.6,0.5455,0.88,0.1343,3,66,22,287496.0
5880,3,0,9,11,0.6,0.5152,0.94,0,1,10,68,1000.0
5881,3,0,9,12,0.56,0.5303,0.94,0,1,22,6,10648.0
5882,3,0,9,13,0.6,0.5455,0.88,0,2,11,99,1331.0
5883,3,0,9,14,0.6,0.5152,0.93,0,1,25,58,15625.0
5884,3,0,9,15,0.62,0.5455,0.94,0.1045,3,58,77,195112.0
5885,3,0,9,16,0.64,0.5758,0.89,0,7,144,98,2985984.0
5886,3,0,9,17,0.64,0.5758,0.89,0,21,285,41,23149125.0
5887,3,0,9,18,0.64,0.5758,0.89,0,18,237,96,13312053.0
5888,3,0,9,19,0.64,0.5758,0.89,0,14,226,41,11543176.0
5889,3,0,9,20,0.64,0.5758,0.89,0.0896,3,96,28,884736.0
5890,3,0,9,21,0.64,0.5758,0.89,0.0896,4,38,59,54872.0
5891,3,0,9,22,0.62,0.5455,0.94,0.1642,3,29,79,24389.0
5892,3,0,9,23,0.62,0.5455,0.94,0.194,3,24,34,13824.0
5893,3,0,9,0,0.6,0.5,1,0.194,3,14,77,2744.0
5894,3,0,9,1,0.62,0.5455,0.94,0.1045,0,4,30,64.0
5895,3,0,9,3,0.62,0.5455,0.94,0,0,2,52,8.0
5896,3,0,9,4,0.62,0.5455,0.94,0.0896,0,3,50,27.0
5897,3,0,9,5,0.62,0.5455,0.94,0.0896,1,14,18,2744.0
5898,3,0,9,6,0.62,0.5455,0.94,0.1642,1,56,33,175616.0
5899,3,0,9,7,0.62,0.5455,0.94,0.1045,7,179,46,5735339.0
5900,3,0,9,8,0.62,0.5455,0.94,0.1343,7,195,31,7414875.0
5901,3,0,9,9,0.62,0.5152,1,0.2537,4,69,47,328509.0
5902,3,0,9,10,0.64,0.5606,0.94,0.1045,8,65,26,274625.0
5903,3,0,9,11,0.64,0.5606,0.94,0.2239,16,98,52,941192.0
5904,3,0,9,12,0.66,0.5909,0.94,0.2239,17,102,85,1061208.0
5905,3,0,9,13,0.68,0.6364,0.83,0.3881,14,126,23,2000376.0
5906,3,0,9,14,0.7,0.6667,0.79,0.3582,15,120,51,1728000.0
5907,3,0,9,15,0.66,0.5909,0.89,0.2985,24,139,30,2685619.0
5908,3,0,9,16,0.64,0.5606,0.94,0.2836,5,156,34,3796416.0
5909,3,0,9,17,0.64,0.5606,0.94,0.2836,11,113,28,1442897.0
5910,3,0,9,18,0.64,0.5606,0.94,0.3582,2,68,3,314432.0
5911,3,0,9,19,0.62,0.5152,1,0.3284,1,52,91,140608.0
5912,3,0,9,20,0.62,0.5455,0.94,0.1642,6,89,87,704969.0
5913,3,0,9,21,0.64,0.5606,0.94,0.1045,6,82,46,551368.0
5914,3,0,9,22,0.62,0.5152,1,0.0896,5,70,7,343000.0
5915,3,0,9,23,0.62,0.5152,1,0.0896,0,26,44,17576.0
5916,3,0,9,0,0.64,0.5606,0.94,0.194,1,16,85,4096.0
5917,3,0,9,1,0.62,0.5152,1,0.1642,0,8,41,512.0
5918,3,0,9,2,0.62,0.5152,1,0.2537,1,8,11,512.0
5919,3,0,9,3,0.62,0.5455,0.94,0.2537,1,2,92,8.0
5920,3,0,9,4,0.62,0.5455,0.94,0.1642,0,3,51,27.0
5921,3,0,9,5,0.62,0.5455,0.94,0.1343,0,14,31,2744.0
5922,3,0,9,6,0.62,0.5152,1,0.1343,3,57,35,185193.0
5923,3,0,9,7,0.62,0.5152,1,0.2537,4,108,52,1259712.0
5924,3,0,9,8,0.62,0.5455,0.94,0.1642,12,288,83,23887872.0
5925,3,0,9,9,0.62,0.5455,0.94,0.1642,5,136,27,2515456.0
5926,3,0,9,10,0.62,0.5152,1,0,2,29,48,24389.0
5927,3,0,9,11,0.62,0.5455,0.94,0,6,72,76,373248.0
5928,3,0,9,12,0.64,0.5606,0.94,0,4,75,73,421875.0
5929,3,0,9,13,0.7,0.6667,0.79,0.0896,14,122,88,1815848.0
5930,3,0,9,14,0.72,0.697,0.74,0.0896,29,148,26,3241792.0
5931,3,0,9,15,0.74,0.697,0.66,0,27,188,38,6644672.0
5932,3,0,9,16,0.74,0.697,0.66,0.1343,41,285,80,23149125.0
5933,3,0,9,17,0.7,0.6667,0.79,0.2537,54,505,38,128787625.0
5934,3,0,9,18,0.7,0.6667,0.79,0.194,33,410,24,68921000.0
5935,3,0,9,19,0.66,0.5909,0.89,0.1642,33,349,92,42508549.0
5936,3,0,9,20,0.64,0.5606,0.94,0.0896,30,210,49,9261000.0
5937,3,0,9,21,0.66,0.5909,0.89,0,49,203,19,8365427.0
5938,3,0,9,22,0.62,0.5455,0.94,0,33,160,48,4096000.0
5939,3,0,9,23,0.62,0.5455,0.94,0.0896,35,148,66,3241792.0
5940,3,0,9,0,0.62,0.5455,0.94,0,32,116,100,1560896.0
5941,3,0,9,1,0.62,0.5455,0.94,0,16,83,17,571787.0
5942,3,0,9,2,0.6,0.5,0.97,0.1045,18,64,31,262144.0
5943,3,0,9,3,0.58,0.5455,1,0.1343,8,37,9,50653.0
5944,3,0,9,4,0.58,0.5455,0.94,0.0896,3,7,81,343.0
5945,3,0,9,5,0.58,0.5455,0.94,0.1343,2,8,88,512.0
5946,3,0,9,6,0.58,0.5455,0.94,0.1642,0,6,11,216.0
5947,3,0,9,7,0.6,0.5455,0.88,0.1343,9,52,2,140608.0
5948,3,0,9,8,0.62,0.5758,0.83,0.1642,16,119,85,1685159.0
5949,3,0,9,9,0.64,0.5909,0.78,0.2985,39,207,46,8869743.0
5950,3,0,9,10,0.7,0.6515,0.65,0.2537,85,318,41,32157432.0
5951,3,0,9,11,0.72,0.6818,0.62,0.2537,108,360,82,46656000.0
5952,3,0,9,12,0.72,0.6818,0.62,0.2239,144,404,5,65939264.0
5953,3,0,9,13,0.74,0.6818,0.55,0.2836,131,370,30,50653000.0
5954,3,0,9,14,0.74,0.6818,0.55,0.2836,129,359,25,46268279.0
5955,3,0,9,15,0.74,0.6818,0.55,0.2239,217,480,40,110592000.0
5956,3,0,9,16,0.74,0.6818,0.55,0.194,170,431,41,80062991.0
5957,3,0,9,17,0.74,0.6818,0.55,0.2239,185,460,64,97336000.0
5958,3,0,9,18,0.72,0.6667,0.58,0.194,119,360,21,46656000.0
5959,3,0,9,19,0.7,0.6515,0.58,0.1343,101,315,52,31255875.0
5960,3,0,9,20,0.66,0.6212,0.69,0.1045,78,245,28,14706125.0
5961,3,0,9,21,0.64,0.5909,0.78,0.0896,59,230,78,12167000.0
5962,3,0,9,22,0.64,0.5909,0.78,0,49,175,11,5359375.0
5963,3,0,9,23,0.62,0.5606,0.88,0,32,139,24,2685619.0
5964,3,0,9,0,0.62,0.5606,0.88,0,29,108,48,1259712.0
5965,3,0,9,1,0.62,0.5606,0.88,0,22,88,84,681472.0
5966,3,0,9,2,0.62,0.5909,0.78,0.194,16,76,92,438976.0
5967,3,0,9,3,0.62,0.5909,0.78,0.0896,15,45,23,91125.0
5968,3,0,9,4,0.6,0.5606,0.83,0.1343,3,9,60,729.0
5969,3,0,9,5,0.6,0.5606,0.83,0.1343,15,39,72,59319.0
5970,3,0,9,6,0.58,0.5455,0.88,0.1045,4,20,63,8000.0
5971,3,0,9,7,0.6,0.5455,0.88,0,9,37,84,50653.0
5972,3,0,9,8,0.64,0.5909,0.78,0,25,94,78,830584.0
5973,3,0,9,9,0.66,0.6212,0.74,0,59,227,20,11697083.0
5974,3,0,9,10,0.7,0.6515,0.65,0,120,334,61,37259704.0
5975,3,0,9,11,0.7,0.6515,0.65,0,144,402,0,64964808.0
5976,3,0,9,12,0.7,0.6515,0.65,0,113,411,87,69426531.0
5977,3,0,9,13,0.74,0.6818,0.58,0.1045,119,350,4,42875000.0
5978,3,0,9,14,0.72,0.6667,0.58,0.2836,120,342,88,40001688.0
5979,3,0,9,15,0.74,0.6667,0.51,0.2985,134,404,62,65939264.0
5980,3,0,9,16,0.72,0.6667,0.51,0.2985,180,483,26,112678587.0
5981,3,0,9,17,0.72,0.6667,0.51,0.1343,152,380,9,54872000.0
5982,3,0,9,18,0.68,0.6364,0.65,0.2985,110,339,34,38958219.0
5983,3,0,9,19,0.64,0.6061,0.69,0.1045,101,333,40,36926037.0
5984,3,0,9,20,0.62,0.5909,0.73,0.1045,65,226,47,11543176.0
5985,3,0,9,21,0.64,0.6061,0.69,0,45,159,91,4019679.0
5986,3,0,9,22,0.62,0.6061,0.69,0.3881,21,95,88,857375.0
5987,3,0,9,23,0.58,0.5455,0.78,0.0896,12,45,55,91125.0
5988,3,0,9,0,0.56,0.5303,0.88,0.0896,5,16,9,4096.0
5989,3,0,9,1,0.56,0.5303,0.88,0,1,12,100,1728.0
5990,3,0,9,2,0.56,0.5303,0.88,0,2,2,78,8.0
5991,3,0,9,4,0.54,0.5152,0.94,0.1045,0,4,45,64.0
5992,3,0,9,5,0.56,0.5303,0.83,0,1,24,58,13824.0
5993,3,0,9,6,0.56,0.5303,0.83,0,1,109,13,1295029.0
5994,3,0,9,7,0.58,0.5455,0.83,0,12,312,53,30371328.0
5995,3,0,9,8,0.6,0.5758,0.78,0.0896,26,408,11,67917312.0
5996,3,0,9,9,0.64,0.6061,0.69,0,21,176,72,5451776.0
5997,3,0,9,10,0.68,0.6364,0.62,0.1642,40,129,83,2146689.0
5998,3,0,9,11,0.7,0.6515,0.58,0.194,34,165,40,4492125.0
5999,3,0,9,12,0.72,0.6667,0.51,0.194,37,184,78,6229504.0
6000,3,0,9,13,0.72,0.6667,0.54,0.1045,43,163,88,4330747.0
6001,3,0,9,14,0.74,0.6667,0.51,0.1642,60,189,79,6751269.0
6002,3,0,9,15,0.74,0.6667,0.48,0.0896,60,212,97,9528128.0
6003,3,0,9,16,0.72,0.6667,0.48,0,60,298,54,26463592.0
6004,3,0,9,17,0.72,0.6667,0.51,0.1642,75,590,18,205379000.0
6005,3,0,9,18,0.7,0.6515,0.54,0.194,56,571,38,186169411.0
6006,3,0,9,19,0.68,0.6364,0.57,0.1343,63,436,16,82881856.0
6007,3,0,9,20,0.66,0.6212,0.65,0,41,299,20,26730899.0
6008,3,0,9,21,0.64,0.6061,0.73,0.0896,29,195,12,7414875.0
6009,3,0,9,22,0.62,0.5758,0.83,0.1642,16,150,63,3375000.0
6010,3,0,9,23,0.62,0.5758,0.83,0.1045,7,69,32,328509.0
6011,3,0,9,0,0.6,0.5455,0.88,0.1045,7,26,22,17576.0
6012,3,0,9,1,0.58,0.5455,0.83,0.1045,4,10,28,1000.0
6013,3,0,9,2,0.6,0.5758,0.78,0,2,2,9,8.0
6014,3,0,9,3,0.58,0.5455,0.83,0,2,4,44,64.0
6015,3,0,9,4,0.56,0.5303,0.88,0,2,8,40,512.0
6016,3,0,9,5,0.56,0.5303,0.88,0,1,20,57,8000.0
6017,3,0,9,6,0.56,0.5303,0.88,0.1045,6,122,48,1815848.0
6018,3,0,9,7,0.58,0.5455,0.83,0.0896,14,362,93,47437928.0
6019,3,0,9,8,0.6,0.5606,0.81,0.1045,26,425,75,76765625.0
6020,3,0,9,9,0.64,0.6061,0.69,0.0896,35,214,55,9800344.0
6021,3,0,9,10,0.68,0.6364,0.69,0.1343,42,135,99,2460375.0
6022,3,0,9,11,0.7,0.6515,0.61,0.1642,33,153,62,3581577.0
6023,3,0,9,12,0.72,0.6667,0.58,0.2239,43,187,95,6539203.0
6024,3,0,9,13,0.74,0.6667,0.51,0.2836,48,184,46,6229504.0
6025,3,0,9,14,0.74,0.6667,0.51,0.3284,51,190,56,6859000.0
6026,3,0,9,15,0.74,0.6667,0.51,0.2985,35,180,89,5832000.0
6027,3,0,9,16,0.74,0.6667,0.51,0.2239,41,292,2,24897088.0
6028,3,0,9,17,0.74,0.6667,0.51,0.2239,72,579,82,194104539.0
6029,3,0,9,18,0.7,0.6515,0.61,0.1642,67,539,13,156590819.0
6030,3,0,9,19,0.68,0.6364,0.69,0.1642,55,396,0,62099136.0
6031,3,0,9,20,0.66,0.6212,0.74,0.194,31,272,45,20123648.0
6032,3,0,9,21,0.64,0.5909,0.78,0.1642,45,245,52,14706125.0
6033,3,0,9,22,0.64,0.5909,0.78,0.1343,24,144,4,2985984.0
6034,3,0,9,23,0.64,0.5909,0.78,0.1045,15,74,61,405224.0
6035,3,0,9,0,0.62,0.5909,0.78,0.0896,5,33,73,35937.0
6036,3,0,9,1,0.62,0.5909,0.78,0.0896,1,8,89,512.0
6037,3,0,9,2,0.6,0.5606,0.83,0,1,5,19,125.0
6038,3,0,9,3,0.6,0.5455,0.88,0.1343,1,8,0,512.0
6039,3,0,9,4,0.6,0.5606,0.83,0.0896,1,9,29,729.0
6040,3,0,9,5,0.58,0.5455,0.88,0.1045,1,31,73,29791.0
6041,3,0,9,6,0.58,0.5455,0.88,0.1045,7,145,76,3048625.0
6042,3,0,9,7,0.6,0.5606,0.83,0.1045,20,370,70,50653000.0
6043,3,0,9,8,0.62,0.5758,0.83,0.1642,33,429,14,78953589.0
6044,3,0,9,9,0.64,0.5909,0.78,0.1642,19,202,81,8242408.0
6045,3,0,9,10,0.7,0.6515,0.7,0.1343,27,142,1,2863288.0
6046,3,0,9,11,0.72,0.6818,0.66,0.1642,43,164,28,4410944.0
6047,3,0,9,12,0.74,0.6818,0.58,0.2239,56,212,54,9528128.0
6048,3,0,9,13,0.76,0.697,0.55,0.2537,39,178,41,5639752.0
6049,3,0,9,14,0.78,0.7121,0.52,0.2239,19,124,42,1906624.0
6050,3,0,9,15,0.78,0.7121,0.49,0.2537,30,176,30,5451776.0
6051,3,0,9,16,0.76,0.697,0.52,0.2836,36,277,3,21253933.0
6052,3,0,9,17,0.76,0.697,0.52,0.2836,87,599,49,214921799.0
6053,3,0,9,18,0.72,0.6818,0.62,0.1642,83,586,75,201230056.0
6054,3,0,9,19,0.7,0.6515,0.7,0.1045,44,381,90,55306341.0
6055,3,0,9,20,0.72,0.6667,0.58,0.4179,40,261,49,17779581.0
6056,3,0,9,21,0.66,0.6212,0.65,0.2239,24,213,77,9663597.0
6057,3,0,9,22,0.66,0.6212,0.65,0.1343,20,160,4,4096000.0
6058,3,0,9,23,0.64,0.6061,0.69,0.1045,10,72,29,373248.0
6059,3,0,9,0,0.64,0.6061,0.69,0.1343,3,37,45,50653.0
6060,3,0,9,1,0.64,0.6061,0.69,0.1642,0,20,93,8000.0
6061,3,0,9,2,0.62,0.5909,0.73,0.1045,0,5,99,125.0
6062,3,0,9,3,0.62,0.5909,0.73,0.0896,3,8,96,512.0
6063,3,0,9,4,0.6,0.5758,0.78,0.1045,2,7,85,343.0
6064,3,0,9,5,0.6,0.5758,0.78,0,1,31,57,29791.0
6065,3,0,9,6,0.6,0.5606,0.83,0.2537,5,124,70,1906624.0
6066,3,0,9,7,0.62,0.5909,0.78,0.194,17,338,90,38614472.0
6067,3,0,9,8,0.64,0.6061,0.73,0.1343,27,391,28,59776471.0
6068,3,0,9,9,0.64,0.6061,0.73,0.3582,23,209,1,9129329.0
6069,3,0,9,10,0.66,0.6212,0.69,0.2537,25,121,66,1771561.0
6070,3,0,9,11,0.68,0.6364,0.65,0.1343,39,159,51,4019679.0
6071,3,0,9,12,0.66,0.6212,0.69,0.2985,31,179,69,5735339.0
