instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2
5274,3,0,8,15,0.8,0.697,0.29,0.1642,59,249,31,602
5275,3,0,8,16,0.82,0.7121,0.28,0,68,334,23,954
5276,3,0,8,17,0.82,0.7121,0.26,0,93,516,53,938
5277,3,0,8,18,0.76,0.6818,0.4,0.2985,89,465,2,792
5278,3,0,8,19,0.74,0.6667,0.42,0.2239,101,385,38,594
5279,3,0,8,20,0.72,0.6515,0.42,0.2239,77,287,65,564
5280,3,0,8,21,0.7,0.6515,0.48,0.1343,73,226,73,801
5281,3,0,8,22,0.68,0.6364,0.51,0,74,231,42,977
5282,3,0,8,23,0.68,0.6364,0.51,0,51,151,90,632
5283,3,0,8,0,0.68,0.6364,0.51,0.1045,15,84,11,571
5284,3,0,8,1,0.68,0.6364,0.57,0.0896,13,77,58,861
5285,3,0,8,2,0.68,0.6364,0.57,0,16,74,80,668
5286,3,0,8,3,0.66,0.6212,0.65,0.1343,9,27,87,891
5287,3,0,8,4,0.64,0.6061,0.73,0.1343,5,10,26,887
5288,3,0,8,5,0.64,0.6061,0.73,0.1045,3,18,26,968
5289,3,0,8,6,0.64,0.6061,0.73,0.0896,3,22,3,523
5290,3,0,8,7,0.66,0.6212,0.74,0.194,10,44,18,566
5291,3,0,8,8,0.7,0.6515,0.65,0.1642,28,118,56,714
5292,3,0,8,9,0.7,0.6667,0.74,0.1642,70,208,27,876
5293,3,0,8,10,0.72,0.697,0.74,0.2239,97,260,27,754
5294,3,0,8,11,0.74,0.697,0.7,0.194,122,314,29,684
5295,3,0,8,12,0.66,0.5909,0.89,0.1642,175,421,7,544
5296,3,0,8,13,0.74,0.7121,0.74,0.3284,61,153,18,884
5297,3,0,8,14,0.74,0.697,0.7,0.2537,113,259,63,867
5298,3,0,8,15,0.68,0.6364,0.79,0.3582,150,358,8,534
5299,3,0,8,16,0.7,0.6667,0.74,0.2836,148,281,48,729
5300,3,0,8,17,0.72,0.697,0.74,0.2537,97,269,12,628
5301,3,0,8,18,0.7,0.6667,0.74,0.2239,123,292,92,912
5302,3,0,8,19,0.68,0.6364,0.79,0.2836,67,237,74,759
5303,3,0,8,20,0.68,0.6364,0.83,0.2239,78,183,57,721
5304,3,0,8,21,0.68,0.6364,0.83,0.3881,40,167,61,908
5305,3,0,8,22,0.68,0.6364,0.83,0.3881,36,154,16,960
5306,3,0,8,23,0.66,0.6061,0.83,0.3284,25,120,41,849
5307,3,0,8,0,0.66,0.6061,0.83,0.2985,19,90,50,667
5308,3,0,8,1,0.64,0.5758,0.89,0.2239,16,73,46,529
5309,3,0,8,2,0.64,0.5758,0.89,0.2239,13,62,64,804
5310,3,0,8,3,0.64,0.5606,0.94,0.2537,5,27,28,914
5311,3,0,8,4,0.64,0.5606,0.94,0.194,1,3,51,570
5312,3,0,8,5,0.64,0.5606,0.94,0.1642,1,10,74,986
5313,3,0,8,6,0.64,0.5606,0.94,0.1045,2,6,66,623
5314,3,0,8,7,0.66,0.5909,0.89,0.194,4,24,3,895
5315,3,0,8,8,0.66,0.5909,0.89,0.2836,20,41,41,566
5316,3,0,8,9,0.66,0.5909,0.89,0.2836,27,103,100,704
5317,3,0,8,10,0.7,0.6667,0.79,0.2239,67,183,96,660
5318,3,0,8,11,0.7,0.6667,0.79,0.194,81,198,96,888
5319,3,0,8,12,0.7,0.6667,0.79,0.2239,98,281,31,554
5320,3,0,8,13,0.72,0.697,0.74,0.2537,144,377,70,576
5321,3,0,8,14,0.74,0.697,0.7,0.194,126,370,34,601
5322,3,0,8,15,0.74,0.697,0.66,0.194,128,331,42,986
5323,3,0,8,16,0.74,0.697,0.66,0.1642,116,292,78,664
5324,3,0,8,17,0.76,0.7121,0.62,0.1343,133,329,78,937
5325,3,0,8,18,0.74,0.697,0.66,0.1642,125,347,82,660
5326,3,0,8,19,0.72,0.697,0.74,0.2239,75,259,7,580
5327,3,0,8,20,0.7,0.6667,0.84,0.1642,67,193,96,938
5328,3,0,8,21,0.6,0.5455,0.88,0.4925,51,155,85,730
5329,3,0,8,22,0.6,0.5455,0.88,0.4925,14,39,32,857
5330,3,0,8,23,0.6,0.5606,0.83,0,5,27,70,915
5331,3,0,8,0,0.6,0.5455,0.88,0.0896,7,25,27,819
5332,3,0,8,1,0.6,0.5455,0.88,0.1343,1,10,60,859
5333,3,0,8,2,0.6,0.5606,0.83,0,0,3,96,938
5334,3,0,8,3,0.6,0.5606,0.83,0.194,1,7,87,712
5335,3,0,8,4,0.6,0.5606,0.83,0.1343,1,5,57,536
5336,3,0,8,5,0.6,0.5455,0.88,0.194,3,17,0,661
5337,3,0,8,6,0.6,0.5455,0.88,0.2537,3,90,30,761
5338,3,0,8,7,0.6,0.5455,0.88,0.2537,10,258,90,817
5339,3,0,8,8,0.64,0.5909,0.78,0.3284,29,355,86,774
5340,3,0,8,9,0.64,0.5909,0.78,0.3284,52,222,63,972
5341,3,0,8,10,0.68,0.6364,0.69,0.2836,54,141,64,968
5342,3,0,8,11,0.72,0.6818,0.62,0.2537,41,153,29,611
5343,3,0,8,12,0.74,0.6818,0.58,0.2836,62,178,66,985
5344,3,0,8,13,0.78,0.7121,0.52,0.2836,53,193,25,922
5345,3,0,8,14,0.74,0.6818,0.55,0.0896,56,151,91,847
5346,3,0,8,15,0.74,0.6818,0.55,0.2985,49,182,86,617
5347,3,0,8,16,0.74,0.6818,0.55,0.3284,58,283,79,532
5348,3,0,8,17,0.74,0.6667,0.51,0.2836,59,530,37,625
5349,3,0,8,18,0.7,0.6515,0.65,0.194,70,483,95,723
5350,3,0,8,19,0.7,0.6515,0.65,0,54,397,86,906
5351,3,0,8,20,0.66,0.6212,0.74,0.1343,45,285,80,879
5352,3,0,8,21,0.66,0.6212,0.65,0.194,34,184,32,610
5353,3,0,8,22,0.66,0.6212,0.69,0.2537,22,98,32,858
5354,3,0,8,23,0.64,0.6061,0.69,0.2239,11,88,74,984
5355,3,0,8,0,0.64,0.6061,0.69,0.1045,8,31,59,565
5356,3,0,8,1,0.64,0.6061,0.69,0.1642,4,16,95,608
5357,3,0,8,2,0.62,0.5909,0.73,0.2239,1,4,7,709
5358,3,0,8,3,0.62,0.5909,0.73,0.2239,1,6,5,863
5359,3,0,8,4,0.64,0.6061,0.69,0.2985,0,5,57,708
5360,3,0,8,5,0.62,0.5909,0.73,0.2836,1,30,13,891
5361,3,0,8,6,0.62,0.5909,0.73,0.3284,4,119,94,628
5362,3,0,8,7,0.64,0.6061,0.69,0.2537,18,346,8,699
5363,3,0,8,8,0.7,0.6515,0.58,0.4478,24,441,74,901
5364,3,0,8,9,0.68,0.6364,0.61,0.2836,27,198,47,838
5365,3,0,8,10,0.7,0.6515,0.58,0.3881,28,111,85,640
5366,3,0,8,11,0.74,0.6667,0.51,0.2239,40,150,4,657
5367,3,0,8,12,0.76,0.6818,0.48,0.3284,42,162,56,948
5368,3,0,8,13,0.76,0.6818,0.48,0.2985,45,192,86,665
5369,3,0,8,14,0.76,0.6818,0.45,0.4179,65,182,70,589
5370,3,0,8,15,0.8,0.7121,0.41,0.2985,36,159,91,723
5371,3,0,8,16,0.8,0.7121,0.41,0.2239,55,303,94,786
5372,3,0,8,17,0.76,0.6818,0.45,0.3284,75,600,11,946
5373,3,0,8,18,0.76,0.6818,0.45,0.2239,54,570,44,588
5374,3,0,8,19,0.74,0.6667,0.48,0.194,56,376,88,733
5375,3,0,8,20,0.74,0.6667,0.51,0,48,280,44,791
5376,3,0,8,21,0.72,0.6667,0.54,0,38,215,42,852
5377,3,0,8,22,0.7,0.6515,0.61,0,31,152,13,915
5378,3,0,8,23,0.66,0.6212,0.65,0.1343,20,77,84,949
5379,3,0,8,0,0.66,0.6212,0.69,0.0896,8,24,78,761
5380,3,0,8,1,0.64,0.6061,0.73,0.1642,2,14,91,634
5381,3,0,8,2,0.66,0.6212,0.69,0,0,6,64,652
5382,3,0,8,3,0.64,0.5909,0.78,0,1,5,31,696
5383,3,0,8,4,0.64,0.6061,0.73,0,0,5,11,546
5384,3,0,8,5,0.64,0.6061,0.73,0,0,28,24,728
5385,3,0,8,6,0.62,0.5909,0.78,0,4,105,78,782
5386,3,0,8,7,0.66,0.6212,0.65,0.0896,12,308,94,638
5387,3,0,8,8,0.7,0.6515,0.54,0.1642,35,487,16,848
5388,3,0,8,9,0.74,0.6667,0.48,0.0896,31,209,36,973
5389,3,0,8,10,0.76,0.6818,0.43,0.0896,27,118,76,559
5390,3,0,8,11,0.78,0.697,0.43,0.1045,20,128,82,939
5391,3,0,8,12,0.8,0.7273,0.43,0.2836,26,189,1,758
5392,3,0,8,13,0.8,0.7121,0.41,0.194,38,176,75,646
5393,3,0,8,14,0.82,0.7273,0.36,0.1642,54,192,82,646
5394,3,0,8,15,0.8,0.7273,0.43,0.1343,42,159,87,539
5395,3,0,8,16,0.82,0.7424,0.43,0.2239,62,300,44,834
5396,3,0,8,17,0.8,0.7424,0.49,0.2239,46,552,78,967
5397,3,0,8,18,0.76,0.697,0.55,0.2537,86,556,89,610
5398,3,0,8,19,0.76,0.697,0.55,0.2239,50,347,51,709
5399,3,0,8,20,0.74,0.6818,0.58,0.2537,37,280,46,548
5400,3,0,8,21,0.72,0.6818,0.62,0.2239,38,230,94,978
5401,3,0,8,22,0.7,0.6515,0.65,0.194,29,171,72,784
5402,3,0,8,23,0.7,0.6515,0.65,0.2836,20,105,93,604
5403,3,0,8,0,0.68,0.6364,0.65,0.1343,18,56,4,584
5404,3,0,8,1,0.66,0.6212,0.65,0.1642,13,24,15,893
5405,3,0,8,2,0.66,0.6212,0.65,0.2239,2,6,40,732
5406,3,0,8,3,0.66,0.6212,0.69,0.2836,0,6,65,810
5407,3,0,8,4,0.64,0.6061,0.73,0.2239,0,9,61,785
5408,3,0,8,5,0.64,0.5909,0.78,0.2836,0,27,49,760
5409,3,0,8,6,0.64,0.5909,0.78,0.2537,6,103,79,598
5410,3,0,8,7,0.64,0.5909,0.78,0.2985,19,308,45,500
5411,3,0,8,8,0.66,0.6212,0.74,0.2836,27,420,39,841
5412,3,0,8,9,0.72,0.6818,0.66,0.2537,42,228,96,718
5413,3,0,8,10,0.74,0.697,0.66,0.2537,37,129,81,703
5414,3,0,8,11,0.76,0.7121,0.58,0.2537,44,141,0,625
5415,3,0,8,12,0.8,0.7424,0.52,0.2836,34,173,86,546
5416,3,0,8,13,0.8,0.7424,0.52,0.3582,33,187,67,597
5417,3,0,8,14,0.82,0.7576,0.46,0.3284,67,182,42,747
5418,3,0,8,15,0.8,0.7273,0.46,0.3582,56,174,85,764
5419,3,0,8,16,0.8,0.7273,0.46,0.3582,49,245,91,644
5420,3,0,8,17,0.8,0.7273,0.46,0.2985,44,409,71,820
5421,3,0,8,18,0.76,0.697,0.55,0.2537,48,274,86,638
5422,3,0,8,19,0.66,0.6061,0.83,0.1045,26,141,90,772
5423,3,0,8,20,0.66,0.6061,0.83,0.1045,24,165,67,758
5424,3,0,8,21,0.68,0.6364,0.79,0,12,149,94,558
5425,3,0,8,22,0.7,0.6667,0.74,0.1045,18,135,43,531
5426,3,0,8,23,0.7,0.6667,0.74,0.1343,20,114,95,753
5427,3,0,8,0,0.68,0.6364,0.69,0.194,9,62,56,510
5428,3,0,8,1,0.64,0.5758,0.89,0,1,20,67,737
5429,3,0,8,2,0.64,0.5758,0.83,0,0,8,99,549
5430,3,0,8,3,0.64,0.5909,0.78,0,2,3,88,744
5431,3,0,8,4,0.64,0.5758,0.83,0,1,8,39,849
5432,3,0,8,5,0.64,0.5758,0.83,0,1,17,92,884
5433,3,0,8,6,0.64,0.5758,0.83,0,2,93,33,566
5434,3,0,8,7,0.66,0.6061,0.83,0.0896,12,263,65,800
5435,3,0,8,8,0.66,0.6061,0.83,0,30,398,98,590
5436,3,0,8,9,0.7,0.6515,0.65,0.1343,31,218,66,624
5437,3,0,8,10,0.72,0.6818,0.62,0.0896,57,165,28,866
5438,3,0,8,11,0.72,0.6818,0.66,0.0896,45,165,6,859
5439,3,0,8,12,0.74,0.6818,0.62,0.0896,54,222,6,837
5440,3,0,8,13,0.76,0.7121,0.62,0.194,63,232,68,523
5441,3,0,8,14,0.78,0.7273,0.55,0.194,78,220,14,664
5442,3,0,8,15,0.8,0.7424,0.49,0.1045,66,222,77,920
5443,3,0,8,16,0.8,0.7424,0.49,0,66,327,7,738
5444,3,0,8,17,0.76,0.7121,0.58,0.5224,85,527,8,842
5445,3,0,8,18,0.76,0.7121,0.58,0.5224,88,425,71,707
5446,3,0,8,19,0.62,0.5909,0.73,0.4627,33,165,71,997
5447,3,0,8,20,0.62,0.5758,0.83,0.2985,12,58,47,996
5448,3,0,8,21,0.62,0.5758,0.83,0.1343,18,107,55,637
5449,3,0,8,22,0.6,0.5455,0.88,0.1343,25,122,21,631
5450,3,0,8,23,0.6,0.5455,0.88,0.0896,18,106,48,674
5451,3,0,8,0,0.6,0.5455,0.88,0,21,128,31,576
5452,3,0,8,1,0.62,0.5758,0.83,0,12,47,87,821
5453,3,0,8,2,0.62,0.5909,0.78,0,10,69,42,920
5454,3,0,8,3,0.62,0.5909,0.78,0,9,51,33,768
5455,3,0,8,4,0.6,0.5455,0.88,0,1,7,61,547
5456,3,0,8,5,0.6,0.5606,0.83,0,0,8,58,875
5457,3,0,8,6,0.6,0.5606,0.83,0.1343,6,24,60,834
5458,3,0,8,7,0.62,0.5758,0.83,0,8,44,20,751
5459,3,0,8,8,0.66,0.6212,0.69,0,27,133,60,510
5460,3,0,8,9,0.7,0.6515,0.65,0,51,190,42,598
5461,3,0,8,10,0.72,0.6818,0.62,0.1045,114,306,68,591
5462,3,0,8,11,0.72,0.6667,0.58,0,115,338,25,892
5463,3,0,8,12,0.74,0.6818,0.58,0.1343,156,409,27,873
5464,3,0,8,13,0.76,0.697,0.55,0.1343,158,378,96,762
5465,3,0,8,14,0.8,0.7424,0.49,0.194,147,375,98,690
5466,3,0,8,15,0.8,0.7273,0.43,0.194,175,390,26,688
5467,3,0,8,16,0.8,0.7273,0.46,0.194,151,373,91,966
5468,3,0,8,17,0.8,0.7424,0.49,0.194,180,383,37,605
5469,3,0,8,18,0.76,0.7121,0.58,0.2537,169,394,96,797
5470,3,0,8,19,0.74,0.6818,0.62,0.194,109,291,26,945
5471,3,0,8,20,0.74,0.6818,0.62,0.2239,78,248,5,867
5472,3,0,8,21,0.72,0.6818,0.7,0.2239,81,225,23,607
5473,3,0,8,22,0.7,0.6667,0.74,0.194,77,223,36,857
5474,3,0,8,23,0.7,0.6667,0.74,0.1343,59,157,4,705
5475,3,0,8,0,0.7,0.6667,0.74,0.194,6,74,1,580
5476,3,0,8,1,0.68,0.6364,0.79,0.2239,17,86,7,932
5477,3,0,8,2,0.68,0.6364,0.79,0.194,13,64,2,714
5478,3,0,8,3,0.66,0.6061,0.83,0.2239,25,51,33,807
5479,3,0,8,4,0.68,0.6364,0.83,0.2239,1,6,94,549
5480,3,0,8,5,0.66,0.5909,0.89,0.2985,0,8,20,728
5481,3,0,8,6,0.66,0.5909,0.89,0.2836,4,14,84,728
5482,3,0,8,7,0.68,0.6364,0.83,0.2985,12,31,51,693
5483,3,0,8,8,0.7,0.6667,0.79,0.2239,30,92,59,761
5484,3,0,8,9,0.72,0.697,0.74,0.2239,80,231,61,893
5485,3,0,8,10,0.74,0.7121,0.74,0.2537,97,274,26,679
5486,3,0,8,11,0.8,0.7879,0.63,0.2836,132,313,63,555
5487,3,0,8,12,0.82,0.803,0.59,0.2836,135,374,37,589
5488,3,0,8,13,0.8,0.7727,0.59,0.4179,94,310,57,523
5489,3,0,8,14,0.7,0.6667,0.79,0.3881,78,235,17,902
5490,3,0,8,15,0.7,0.6667,0.84,0.2836,17,68,75,616
5491,3,0,8,16,0.72,0.697,0.79,0.1642,97,258,97,846
5492,3,0,8,17,0.72,0.697,0.79,0.1343,91,270,51,716
5493,3,0,8,18,0.72,0.697,0.79,0.2537,96,311,32,889
5494,3,0,8,19,0.72,0.6818,0.7,0.2537,81,282,20,869
5495,3,0,8,20,0.7,0.6667,0.79,0.2537,41,181,89,557
5496,3,0,8,21,0.7,0.6667,0.79,0.2537,45,138,81,816
5497,3,0,8,22,0.7,0.6667,0.79,0.194,37,134,76,961
5498,3,0,8,23,0.7,0.6667,0.74,0.1642,20,68,20,680
5499,3,0,8,0,0.68,0.6364,0.79,0.1642,18,40,40,714
5500,3,0,8,1,0.68,0.6364,0.79,0.0896,8,21,68,957
5501,3,0,8,2,0.7,0.6515,0.65,0.1045,2,8,28,641
5502,3,0,8,3,0.7,0.6515,0.65,0.1343,0,5,79,898
5503,3,0,8,4,0.68,0.6364,0.65,0.194,2,12,44,585
5504,3,0,8,5,0.66,0.6212,0.65,0.3582,1,24,55,742
5505,3,0,8,6,0.66,0.6212,0.61,0.2985,6,112,64,688
5506,3,0,8,7,0.66,0.6212,0.61,0.3284,11,281,29,527
5507,3,0,8,8,0.66,0.6212,0.61,0.3284,20,351,18,860
5508,3,0,8,9,0.68,0.6364,0.54,0.2537,36,187,1,826
5509,3,0,8,10,0.7,0.6515,0.48,0.2836,36,121,52,938
5510,3,0,8,11,0.72,0.6515,0.34,0.3284,46,131,86,945
5511,3,0,8,12,0.74,0.6515,0.35,0.3881,54,207,66,505
5512,3,0,8,13,0.74,0.6515,0.3,0.4627,47,205,73,593
5513,3,0,8,14,0.74,0.6515,0.3,0.3881,88,225,92,570
5514,3,0,8,15,0.74,0.6515,0.3,0.2985,72,199,99,718
5515,3,0,8,16,0.74,0.6515,0.3,0.3881,66,320,96,629
5516,3,0,8,17,0.74,0.6515,0.27,0.3284,82,591,44,792
5517,3,0,8,18,0.72,0.6515,0.28,0.2985,72,609,57,642
5518,3,0,8,19,0.7,0.6364,0.3,0.2836,66,416,28,865
5519,3,0,8,20,0.66,0.6212,0.34,0.194,21,268,16,923
5520,3,0,8,21,0.64,0.6212,0.38,0.194,28,208,62,692
5521,3,0,8,22,0.64,0.6212,0.38,0.2985,32,153,43,967
5522,3,0,8,23,0.62,0.6212,0.41,0.2537,19,64,48,991
5523,3,0,8,0,0.6,0.6212,0.43,0.194,13,35,44,866
5524,3,0,8,1,0.58,0.5455,0.49,0.194,6,19,66,821
5525,3,0,8,2,0.56,0.5303,0.52,0.194,2,6,59,853
5526,3,0,8,3,0.56,0.5303,0.52,0.2836,2,6,93,589
5527,3,0,8,4,0.54,0.5152,0.56,0.1642,0,5,99,507
5528,3,0,8,5,0.54,0.5152,0.56,0.194,1,36,12,713
5529,3,0,8,6,0.54,0.5152,0.6,0.194,3,114,5,545
5530,3,0,8,7,0.6,0.6212,0.49,0.194,11,344,83,980
5531,3,0,8,8,0.62,0.6212,0.5,0,43,504,6,632
5532,3,0,8,9,0.66,0.6212,0.44,0,34,225,92,959
5533,3,0,8,10,0.7,0.6364,0.37,0,56,148,100,577
5534,3,0,8,11,0.7,0.6364,0.34,0.1045,62,186,76,619
5535,3,0,8,12,0.7,0.6364,0.39,0.0896,60,237,31,761
5536,3,0,8,13,0.72,0.6515,0.3,0.1045,70,234,24,893
5537,3,0,8,14,0.72,0.6515,0.3,0.0896,149,651,88,851
5538,3,0,8,15,0.72,0.6515,0.34,0.2239,178,601,28,877
5539,3,0,8,16,0.72,0.6515,0.32,0.1343,133,444,91,931
5540,3,0,8,17,0.72,0.6515,0.34,0.2239,133,472,97,760
5541,3,0,8,18,0.72,0.6515,0.34,0.194,98,519,100,577
5542,3,0,8,19,0.66,0.6212,0.5,0.2239,70,367,35,504
5543,3,0,8,20,0.64,0.6212,0.53,0.2537,54,260,59,805
5544,3,0,8,21,0.62,0.6212,0.57,0,38,211,0,926
5545,3,0,8,22,0.62,0.6212,0.57,0.1343,46,191,94,878
5546,3,0,8,23,0.62,0.6061,0.61,0.1343,19,80,11,829
5547,3,0,8,0,0.62,0.6212,0.57,0.1343,9,38,59,662
5548,3,0,8,1,0.6,0.6061,0.6,0.1045,7,24,69,643
5549,3,0,8,2,0.58,0.5455,0.68,0.1343,2,6,9,905
5550,3,0,8,3,0.58,0.5455,0.68,0.1343,0,1,25,890
5551,3,0,8,4,0.56,0.5303,0.73,0.1045,0,7,17,982
5552,3,0,8,5,0.56,0.5303,0.73,0.1045,1,27,25,502
5553,3,0,8,6,0.56,0.5303,0.73,0,3,108,41,625
5554,3,0,8,7,0.6,0.6061,0.64,0.0896,11,308,30,862
5555,3,0,8,8,0.62,0.6061,0.69,0.1343,32,468,72,913
5556,3,0,8,9,0.64,0.6061,0.69,0.2537,44,213,46,626
5557,3,0,8,10,0.7,0.6515,0.58,0.2836,51,146,2,851
5558,3,0,8,11,0.72,0.6667,0.54,0.2985,57,185,37,953
5559,3,0,8,12,0.74,0.6818,0.55,0.3284,60,235,28,592
5560,3,0,8,13,0.76,0.6818,0.48,0.4179,56,236,92,627
5561,3,0,8,14,0.76,0.6818,0.48,0.4179,77,204,61,685
5562,3,0,8,15,0.76,0.6818,0.48,0.4478,63,204,82,962
5563,3,0,8,16,0.76,0.697,0.52,0.4179,49,271,93,568
5564,3,0,8,17,0.76,0.697,0.52,0.3582,83,567,64,646
5565,3,0,8,18,0.74,0.6818,0.55,0.2985,102,621,44,544
5566,3,0,8,19,0.74,0.6818,0.55,0.2985,93,440,30,754
5567,3,0,8,20,0.72,0.6667,0.58,0.2985,45,334,32,976
5568,3,0,8,21,0.7,0.6515,0.61,0.3582,47,236,69,704
5569,3,0,8,22,0.7,0.6515,0.65,0.3582,41,181,18,857
5570,3,0,8,23,0.68,0.6364,0.69,0.2985,16,70,82,807
5571,3,0,8,0,0.68,0.6364,0.74,0.2985,11,52,42,734
5572,3,0,8,1,0.68,0.6364,0.69,0.3881,4,15,53,873
5573,3,0,8,2,0.68,0.6364,0.69,0.3881,3,5,43,975
5574,3,0,8,3,0.66,0.6212,0.74,0.3284,2,4,64,811
5575,3,0,8,4,0.66,0.6061,0.78,0.3881,1,7,6,552
5576,3,0,8,5,0.66,0.6061,0.83,0.4179,1,26,84,646
5577,3,0,8,6,0.66,0.6061,0.83,0.3284,1,102,81,685
5578,3,0,8,7,0.68,0.6364,0.79,0.3284,17,313,57,756
5579,3,0,8,8,0.7,0.6667,0.74,0.2985,23,484,29,920
5580,3,0,8,9,0.72,0.6818,0.7,0.2985,21,162,68,723
5581,3,0,8,10,0.74,0.697,0.66,0.2985,37,142,21,765
5582,3,0,8,11,0.7,0.6667,0.79,0,39,151,51,850
5583,3,0,8,12,0.7,0.6667,0.79,0,9,41,64,987
5584,3,0,8,13,0.7,0.6667,0.79,0.1045,7,37,77,800
5585,3,0,8,14,0.72,0.697,0.74,0,27,113,35,561
5586,3,0,8,15,0.74,0.697,0.7,0,28,132,53,923
5587,3,0,8,16,0.72,0.7121,0.84,0,16,121,50,890
5588,3,0,8,17,0.72,0.7121,0.84,0,28,312,30,985
5589,3,0,8,18,0.72,0.7121,0.84,0.1343,31,408,99,549
5590,3,0,8,19,0.66,0.6061,0.78,0.3284,31,272,5,719
5591,3,0,8,20,0.64,0.5909,0.78,0.3582,33,225,1,780
5592,3,0,8,21,0.64,0.5909,0.78,0.2836,29,187,11,988
5593,3,0,8,22,0.62,0.5758,0.83,0,21,147,87,955
5594,3,0,8,23,0.62,0.5758,0.83,0.0896,15,84,54,550
5595,3,0,8,0,0.62,0.5758,0.83,0.1343,9,51,57,781
5596,3,0,8,1,0.62,0.5758,0.83,0,10,23,39,682
5597,3,0,8,2,0.62,0.5606,0.88,0.1343,4,20,28,760
5598,3,0,8,3,0.6,0.5455,0.88,0.1045,3,11,10,923
5599,3,0,8,4,0.62,0.5606,0.88,0,2,8,11,959
5600,3,0,8,5,0.62,0.5606,0.88,0,3,26,90,924
5601,3,0,8,6,0.62,0.5606,0.88,0,5,105,46,943
5602,3,0,8,7,0.64,0.5758,0.83,0,3,266,51,959
5603,3,0,8,8,0.66,0.6061,0.83,0.1045,17,404,56,504
5604,3,0,8,9,0.7,0.6667,0.74,0,39,230,75,981
5605,3,0,8,10,0.74,0.697,0.66,0.0896,34,123,31,574
5606,3,0,8,11,0.76,0.7121,0.62,0,63,214,82,583
5607,3,0,8,12,0.76,0.7273,0.66,0.1045,70,243,6,865
5608,3,0,8,13,0.78,0.7424,0.59,0.1045,72,237,16,833
5609,3,0,8,14,0.8,0.7727,0.59,0,55,219,49,778
5610,3,0,8,15,0.8,0.7727,0.59,0.194,53,249,10,563
5611,3,0,8,16,0.78,0.7424,0.62,0.1045,50,343,48,624
5612,3,0,8,17,0.74,0.7121,0.74,0.2537,56,489,93,932
5613,3,0,8,18,0.74,0.7121,0.74,0.1343,40,410,33,927
5614,3,0,8,19,0.72,0.697,0.79,0.1045,55,290,100,565
5615,3,0,8,20,0.72,0.697,0.79,0.0896,39,222,8,983
5616,3,0,8,21,0.72,0.697,0.79,0.1642,38,190,48,689
5617,3,0,8,22,0.72,0.697,0.79,0.1045,26,152,84,823
5618,3,0,8,23,0.7,0.6667,0.84,0.0896,22,136,59,615
5619,3,0,8,0,0.7,0.6667,0.84,0.1045,33,145,98,608
5620,3,0,8,1,0.7,0.6667,0.84,0.1642,13,64,62,672
5621,3,0,8,2,0.7,0.6667,0.84,0.194,18,77,58,988
5622,3,0,8,3,0.7,0.6667,0.84,0.2239,8,30,47,582
5623,3,0,8,4,0.7,0.6667,0.84,0.2239,1,4,8,945
5624,3,0,8,5,0.7,0.6667,0.84,0.2985,1,12,64,836
5625,3,0,8,6,0.7,0.6667,0.84,0.2985,3,18,36,549
5626,3,0,8,7,0.7,0.6667,0.84,0.3582,2,28,10,919
5627,3,0,8,8,0.7,0.6667,0.84,0.2537,14,76,35,606
5628,3,0,8,9,0.7,0.6667,0.84,0.4179,28,156,58,509
5629,3,0,8,10,0.7,0.6667,0.79,0.4627,51,205,27,734
5630,3,0,8,11,0.66,0.5909,0.89,0.4179,15,88,23,649
5631,3,0,8,12,0.66,0.6061,0.83,0.4925,11,76,92,732
5632,3,0,8,13,0.66,0.6061,0.83,0.3881,10,43,55,564
5633,3,0,8,14,0.64,0.5758,0.89,0.5522,4,23,0,629
5634,3,0,8,15,0.64,0.5758,0.89,0.5522,2,30,12,547
5635,3,0,8,16,0.64,0.5758,0.89,0.5224,10,24,77,707
5636,3,0,8,17,0.64,0.5758,0.89,0.8358,2,16,69,719
5637,3,0,8,7,0.62,0.5758,0.83,0.3582,0,1,1,792
5638,3,0,8,8,0.62,0.5758,0.83,0.4179,2,8,35,984
5639,3,0,8,9,0.66,0.6212,0.74,0.4179,7,53,31,982
5640,3,0,8,10,0.7,0.6515,0.61,0.6119,27,142,6,623
5641,3,0,8,11,0.7,0.6515,0.58,0.3881,59,237,83,620
5642,3,0,8,12,0.74,0.6667,0.51,0.3881,88,306,59,909
5643,3,0,8,13,0.76,0.6818,0.45,0.3582,129,431,11,633
5644,3,0,8,14,0.78,0.697,0.43,0.4179,157,447,17,665
5645,3,0,8,15,0.78,0.697,0.43,0.3582,155,469,41,624
5646,3,0,8,16,0.8,0.7121,0.36,0.3881,196,491,58,941
5647,3,0,8,17,0.76,0.6818,0.4,0.2985,145,398,70,873
5648,3,0,8,18,0.74,0.6667,0.42,0.2239,145,402,49,539
5649,3,0,8,19,0.72,0.6667,0.48,0.1045,140,387,61,922
5650,3,0,8,20,0.72,0.6515,0.45,0.1045,64,214,29,791
5651,3,0,8,21,0.66,0.6212,0.61,0.1343,60,186,23,619
5652,3,0,8,22,0.64,0.6061,0.69,0.1045,25,98,19,770
5653,3,0,8,23,0.62,0.5909,0.73,0.1045,16,64,75,997
5654,3,0,8,0,0.62,0.5909,0.73,0.1045,13,34,59,675
5655,3,0,8,1,0.6,0.5909,0.69,0.1045,5,20,15,702
5656,3,0,8,2,0.6,0.5909,0.69,0.194,8,13,15,972
