instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3
2925,2,0,5,18,0.54,0.5152,0.52,0.3582,85,470,79,891,127
2926,2,0,5,19,0.54,0.5152,0.52,0.3582,39,292,100,691,119
2927,2,0,5,20,0.52,0.5,0.48,0.1045,29,190,14,575,163
2928,2,0,5,21,0.48,0.4697,0.67,0.1343,22,152,10,771,221
2929,2,0,5,22,0.46,0.4545,0.72,0.2239,46,151,33,634,12
2930,2,0,5,23,0.44,0.4394,0.82,0.1343,27,120,50,646,144
2931,2,0,5,0,0.42,0.4242,0.82,0.1343,10,86,30,913,158
2932,2,0,5,1,0.42,0.4242,0.82,0.1045,8,58,4,547,45
2933,2,0,5,2,0.42,0.4242,0.82,0.0896,5,52,50,742,56
2934,2,0,5,3,0.42,0.4242,0.77,0.0896,9,18,22,688,233
2935,2,0,5,4,0.4,0.4091,0.82,0.1045,1,5,18,511,230
2936,2,0,5,5,0.46,0.4545,0.59,0.1343,4,7,90,632,185
2937,2,0,5,6,0.42,0.4242,0.77,0.0896,1,13,90,959,91
2938,2,0,5,7,0.48,0.4697,0.59,0,8,40,42,609,156
2939,2,0,5,8,0.52,0.5,0.52,0.194,19,115,8,908,109
2940,2,0,5,9,0.54,0.5152,0.49,0.2836,54,218,95,770,78
2941,2,0,5,10,0.56,0.5303,0.49,0.2985,90,298,63,961,131
2942,2,0,5,11,0.56,0.5303,0.43,0,132,347,1,836,39
2943,2,0,5,12,0.6,0.6212,0.4,0.194,129,373,60,610,230
2944,2,0,5,13,0.6,0.6212,0.35,0.2836,196,436,21,562,148
2945,2,0,5,14,0.6,0.6212,0.35,0.1642,143,378,35,555,207
2946,2,0,5,15,0.6,0.6212,0.38,0.2537,148,378,79,587,29
2947,2,0,5,16,0.6,0.6212,0.38,0.194,119,342,78,975,145
2948,2,0,5,17,0.58,0.5455,0.4,0.2239,138,354,53,780,0
2949,2,0,5,18,0.58,0.5455,0.37,0.1642,114,289,43,530,28
2950,2,0,5,19,0.56,0.5303,0.43,0.194,88,267,67,520,228
2951,2,0,5,20,0.56,0.5303,0.43,0.1343,82,219,53,521,144
2952,2,0,5,21,0.54,0.5152,0.49,0.2239,58,182,100,972,174
2953,2,0,5,22,0.54,0.5152,0.49,0.194,26,120,1,507,91
2954,2,0,5,23,0.5,0.4848,0.59,0.1045,30,119,57,574,149
2955,2,0,5,0,0.5,0.4848,0.59,0.1045,22,100,25,697,234
2956,2,0,5,1,0.52,0.5,0.55,0,8,64,58,955,76
2957,2,0,5,2,0.48,0.4697,0.63,0,17,59,37,686,95
2958,2,0,5,3,0.46,0.4545,0.72,0.0896,10,31,39,852,58
2959,2,0,5,4,0.42,0.4242,0.82,0,2,10,91,995,0
2960,2,0,5,5,0.44,0.4394,0.77,0,0,5,39,762,206
2961,2,0,5,6,0.44,0.4394,0.82,0,2,6,3,764,46
2962,2,0,5,7,0.46,0.4545,0.82,0,8,23,43,552,121
2963,2,0,5,8,0.52,0.5,0.63,0.1343,28,86,4,717,213
2964,2,0,5,9,0.56,0.5303,0.52,0.2239,48,160,44,885,154
2965,2,0,5,10,0.58,0.5455,0.49,0.1343,91,244,23,822,66
2966,2,0,5,11,0.58,0.5455,0.49,0.0896,142,340,79,756,124
2967,2,0,5,12,0.6,0.6212,0.46,0.0896,139,382,97,698,92
2968,2,0,5,13,0.6,0.6212,0.49,0.1343,166,390,64,516,51
2969,2,0,5,14,0.6,0.6212,0.49,0,126,366,62,946,189
2970,2,0,5,15,0.6,0.6212,0.49,0,128,358,87,721,232
2971,2,0,5,16,0.6,0.6212,0.46,0.1045,122,385,28,611,59
2972,2,0,5,17,0.58,0.5455,0.49,0.2836,106,351,66,652,97
2973,2,0,5,18,0.58,0.5455,0.49,0,63,268,3,764,125
2974,2,0,5,19,0.56,0.5303,0.64,0,61,239,76,969,220
2975,2,0,5,20,0.52,0.5,0.77,0.1343,42,174,34,614,59
2976,2,0,5,21,0.52,0.5,0.77,0.0896,32,127,74,585,124
2977,2,0,5,22,0.5,0.4848,0.88,0.0896,29,115,35,603,12
2978,2,0,5,23,0.46,0.4545,0.88,0.0896,9,50,71,927,11
2979,2,0,5,0,0.46,0.4545,0.82,0.0896,31,53,88,630,94
2980,2,0,5,1,0.44,0.4394,0.88,0,25,33,84,971,210
2981,2,0,5,2,0.44,0.4394,0.94,0,6,8,24,843,100
2982,2,0,5,3,0.46,0.4545,0.82,0.0896,0,7,46,664,15
2983,2,0,5,4,0.42,0.4242,0.82,0.1642,0,4,80,835,36
2984,2,0,5,5,0.42,0.4242,0.77,0.1642,0,23,100,932,227
2985,2,0,5,6,0.44,0.4394,0.72,0.2537,2,89,65,527,233
2986,2,0,5,7,0.48,0.4697,0.63,0.2537,16,237,2,502,135
2987,2,0,5,8,0.52,0.5,0.55,0.2239,23,374,56,713,150
2988,2,0,5,9,0.54,0.5152,0.56,0.1642,36,178,82,526,65
2989,2,0,5,10,0.56,0.5303,0.52,0.194,24,119,86,986,154
2990,2,0,5,11,0.6,0.6212,0.46,0.2239,26,125,80,893,202
2991,2,0,5,12,0.6,0.6212,0.43,0.194,35,195,52,926,227
2992,2,0,5,13,0.62,0.6212,0.38,0.2836,36,174,41,955,217
2993,2,0,5,14,0.62,0.6212,0.41,0.2239,44,162,67,820,237
2994,2,0,5,15,0.62,0.6212,0.41,0.2239,51,199,7,846,241
2995,2,0,5,16,0.64,0.6212,0.38,0.2239,49,304,53,511,31
2996,2,0,5,17,0.62,0.6212,0.38,0.2537,59,598,12,937,188
2997,2,0,5,18,0.62,0.6212,0.38,0.2985,66,524,29,886,1
2998,2,0,5,19,0.58,0.5455,0.43,0.194,45,384,65,747,120
2999,2,0,5,20,0.54,0.5152,0.49,0.194,25,239,58,831,23
3000,2,0,5,21,0.52,0.5,0.59,0.1343,28,156,32,779,128
3001,2,0,5,22,0.52,0.5,0.68,0.0896,21,116,93,707,217
3002,2,0,5,23,0.5,0.4848,0.68,0.0896,16,61,66,522,198
3003,2,0,5,0,0.48,0.4697,0.63,0,6,18,53,535,205
3004,2,0,5,1,0.46,0.4545,0.59,0.0896,3,15,40,661,26
3005,2,0,5,2,0.44,0.4394,0.58,0.1343,1,5,43,737,85
3006,2,0,5,3,0.44,0.4394,0.54,0.194,1,4,55,736,59
3007,2,0,5,4,0.42,0.4242,0.62,0.2537,0,2,58,604,215
3008,2,0,5,5,0.4,0.4091,0.66,0.2239,1,29,75,645,112
3009,2,0,5,6,0.42,0.4242,0.67,0.1343,9,112,55,689,147
3010,2,0,5,7,0.44,0.4394,0.62,0.1343,13,314,4,528,19
3011,2,0,5,8,0.5,0.4848,0.51,0.1045,28,425,66,828,93
3012,2,0,5,9,0.52,0.5,0.48,0.1045,29,205,18,812,143
3013,2,0,5,10,0.56,0.5303,0.37,0.0896,27,127,43,649,194
3014,2,0,5,11,0.56,0.5303,0.43,0.1343,17,125,96,877,97
3015,2,0,5,12,0.6,0.6212,0.38,0,47,217,83,543,117
3016,2,0,5,13,0.62,0.6212,0.38,0.2537,50,202,25,502,216
3017,2,0,5,14,0.62,0.6212,0.33,0,42,176,54,680,83
3018,2,0,5,15,0.64,0.6212,0.33,0.0896,28,180,71,744,63
3019,2,0,5,16,0.66,0.6212,0.31,0.1045,56,327,86,959,10
3020,2,0,5,17,0.64,0.6212,0.33,0,79,611,83,648,108
3021,2,0,5,18,0.64,0.6212,0.29,0.1343,70,550,78,790,110
3022,2,0,5,19,0.6,0.6212,0.43,0.2239,69,434,23,981,49
3023,2,0,5,20,0.54,0.5152,0.6,0.1343,50,291,73,906,19
3024,2,0,5,21,0.54,0.5152,0.52,0,30,203,15,723,96
3025,2,0,5,22,0.52,0.5,0.55,0.1045,29,150,23,588,217
3026,2,0,5,23,0.52,0.5,0.59,0.1343,9,81,90,567,65
3027,2,0,5,0,0.52,0.5,0.55,0.1343,8,38,85,520,176
3028,2,0,5,1,0.5,0.4848,0.59,0.1045,4,20,32,678,150
3029,2,0,5,2,0.52,0.5,0.59,0,6,10,77,605,5
3030,2,0,5,3,0.5,0.4848,0.63,0.2239,0,3,76,836,144
3031,2,0,5,4,0.48,0.4697,0.88,0.1343,0,2,45,789,187
3032,2,0,5,5,0.46,0.4545,0.88,0.1343,0,20,52,582,231
3033,2,0,5,6,0.46,0.4545,0.82,0.1343,6,99,7,650,108
3034,2,0,5,7,0.48,0.4697,0.72,0.194,25,318,36,992,45
3035,2,0,5,8,0.48,0.4697,0.77,0.2537,21,442,97,585,67
3036,2,0,5,9,0.52,0.5,0.72,0.1343,21,203,94,957,242
3037,2,0,5,10,0.54,0.5152,0.68,0.0896,30,154,9,532,90
3038,2,0,5,11,0.56,0.5303,0.64,0.0896,18,141,52,982,238
3039,2,0,5,12,0.6,0.6212,0.56,0,41,226,96,961,75
3040,2,0,5,13,0.62,0.6212,0.5,0,36,193,0,504,90
3041,2,0,5,14,0.62,0.6212,0.53,0.0896,36,177,52,732,86
3042,2,0,5,15,0.64,0.6212,0.41,0,48,179,4,813,9
3043,2,0,5,16,0.66,0.6212,0.39,0,49,289,37,646,245
3044,2,0,5,17,0.64,0.6212,0.47,0.1045,17,259,75,530,57
3045,2,0,5,18,0.62,0.6212,0.5,0.2985,40,274,37,538,2
3046,2,0,5,19,0.56,0.5303,0.52,0.1343,60,401,72,929,127
3047,2,0,5,20,0.54,0.5152,0.64,0.1343,28,273,7,820,15
3048,2,0,5,21,0.54,0.5152,0.6,0,32,234,37,857,101
3049,2,0,5,22,0.5,0.4848,0.72,0.2537,12,146,81,934,45
3050,2,0,5,23,0.46,0.4545,0.88,0.2537,12,81,39,681,201
3051,2,0,5,0,0.46,0.4545,0.88,0.2239,5,44,41,834,108
3052,2,0,5,1,0.46,0.4545,0.88,0.2239,1,17,67,507,77
3053,2,0,5,2,0.44,0.4394,0.94,0.194,1,15,72,722,193
3054,2,0,5,3,0.44,0.4394,0.88,0.1343,0,5,6,839,174
3055,2,0,5,4,0.42,0.4242,0.94,0,1,6,83,913,70
3056,2,0,5,5,0.42,0.4242,0.94,0.1343,2,29,14,749,228
3057,2,0,5,6,0.44,0.4394,0.88,0,9,112,31,873,153
3058,2,0,5,7,0.46,0.4545,0.88,0.1343,14,297,86,692,18
3059,2,0,5,8,0.48,0.4697,0.82,0.194,27,421,54,759,2
3060,2,0,5,9,0.5,0.4848,0.77,0.2836,21,212,30,532,224
3061,2,0,5,10,0.54,0.5152,0.68,0.2239,28,147,73,896,124
3062,2,0,5,11,0.58,0.5455,0.6,0.2239,43,179,65,507,176
3063,2,0,5,12,0.58,0.5455,0.6,0.2239,43,207,49,989,113
3064,2,0,5,13,0.62,0.6212,0.57,0.2985,48,218,92,819,110
3065,2,0,5,14,0.62,0.6061,0.61,0.2239,43,191,65,901,221
3066,2,0,5,15,0.64,0.6212,0.53,0.2537,54,217,36,927,18
3067,2,0,5,16,0.64,0.6212,0.57,0.2537,50,288,27,522,162
3068,2,0,5,17,0.64,0.6212,0.57,0.194,54,594,94,814,22
3069,2,0,5,18,0.62,0.6061,0.69,0.2239,64,527,38,866,153
3070,2,0,5,19,0.6,0.6061,0.64,0.194,59,364,85,754,48
3071,2,0,5,20,0.6,0.6061,0.64,0.194,56,276,70,986,136
3072,2,0,5,21,0.56,0.5303,0.83,0.1343,31,223,13,730,95
3073,2,0,5,22,0.54,0.5152,0.83,0.194,25,172,10,625,214
3074,2,0,5,23,0.54,0.5152,0.77,0.194,16,103,57,852,241
3075,2,0,5,0,0.52,0.5,0.83,0.1642,6,52,91,754,50
3076,2,0,5,1,0.52,0.5,0.83,0.1642,5,20,89,999,62
3077,2,0,5,2,0.5,0.4848,0.88,0.1343,3,11,86,603,162
3078,2,0,5,3,0.5,0.4848,0.88,0.1343,2,4,93,646,136
3079,2,0,5,4,0.5,0.4848,0.88,0.1642,2,5,72,708,21
3080,2,0,5,5,0.5,0.4848,0.88,0.194,1,25,28,684,121
3081,2,0,5,6,0.5,0.4848,0.88,0.1343,6,82,25,957,167
3082,2,0,5,7,0.5,0.4848,0.88,0.1642,16,157,100,871,235
3083,2,0,5,8,0.5,0.4848,0.88,0.194,26,387,50,961,76
3084,2,0,5,9,0.5,0.4848,0.88,0.194,18,233,27,904,89
3085,2,0,5,10,0.52,0.5,0.83,0.1343,31,130,65,525,15
3086,2,0,5,11,0.52,0.5,0.83,0.1642,56,146,12,943,170
3087,2,0,5,12,0.52,0.5,0.88,0.194,53,223,13,709,85
3088,2,0,5,13,0.52,0.5,0.88,0.3881,69,226,67,898,244
3089,2,0,5,14,0.52,0.5,0.87,0.2836,70,190,68,953,139
3090,2,0,5,15,0.52,0.5,0.88,0.1642,56,198,70,968,189
3091,2,0,5,16,0.52,0.5,0.88,0.1343,44,300,86,610,242
3092,2,0,5,17,0.52,0.5,0.88,0.1642,62,491,80,569,214
3093,2,0,5,18,0.52,0.5,0.88,0.1642,39,398,49,974,165
3094,2,0,5,19,0.52,0.5,0.83,0.194,25,270,51,824,209
3095,2,0,5,20,0.52,0.5,0.83,0.1343,22,152,5,681,36
3096,2,0,5,21,0.52,0.5,0.84,0.1642,24,154,92,539,93
3097,2,0,5,22,0.52,0.5,0.83,0.2239,25,132,44,794,83
3098,2,0,5,23,0.5,0.4848,0.88,0.1642,31,119,58,659,126
3099,2,0,5,0,0.5,0.4848,0.88,0.1343,24,102,86,647,229
3100,2,0,5,1,0.5,0.4848,0.88,0.1343,18,82,14,695,230
3101,2,0,5,2,0.5,0.4848,0.88,0.1343,15,52,29,853,52
3102,2,0,5,3,0.5,0.4848,0.88,0.1343,5,35,63,981,245
3103,2,0,5,4,0.5,0.4848,0.82,0.1642,1,5,86,939,213
3104,2,0,5,5,0.5,0.4848,0.82,0.1045,7,14,69,852,146
3105,2,0,5,6,0.5,0.4848,0.88,0.1045,2,11,27,736,37
3106,2,0,5,7,0.48,0.4697,1,0,4,32,73,967,177
3107,2,0,5,8,0.5,0.4848,0.94,0,16,88,41,660,165
3108,2,0,5,9,0.52,0.5,0.94,0.0896,14,100,75,893,47
3109,2,0,5,10,0.52,0.5,0.94,0.1642,34,167,7,542,182
3110,2,0,5,11,0.52,0.5,0.94,0.1343,72,279,21,548,217
3111,2,0,5,12,0.52,0.5,1,0.0896,75,279,27,956,65
3112,2,0,5,13,0.52,0.5,1,0.0896,68,248,52,566,7
3113,2,0,5,14,0.54,0.5152,0.94,0.1343,57,216,35,665,19
3114,2,0,5,15,0.54,0.5152,0.94,0.1642,73,294,14,900,195
3115,2,0,5,16,0.54,0.5152,0.94,0.194,107,295,77,901,138
3116,2,0,5,17,0.56,0.5303,0.88,0.194,78,272,100,653,163
3117,2,0,5,18,0.56,0.5303,0.88,0.2239,88,304,50,762,64
3118,2,0,5,19,0.54,0.5152,0.94,0.1343,69,248,28,500,250
3119,2,0,5,20,0.54,0.5152,0.94,0.1343,42,157,88,720,221
3120,2,0,5,21,0.54,0.5152,0.94,0.2239,15,59,13,618,214
3121,2,0,5,22,0.54,0.5152,0.94,0.1642,7,26,59,844,8
3122,2,0,5,23,0.52,0.5,1,0.194,11,44,75,572,136
3123,2,0,5,0,0.52,0.5,1,0,5,39,27,569,212
3124,2,0,5,1,0.52,0.5,1,0.1045,4,47,16,691,84
3125,2,0,5,2,0.52,0.5,1,0.1343,13,50,61,699,86
3126,2,0,5,3,0.52,0.5,1,0,11,32,13,987,61
3127,2,0,5,4,0.52,0.5,1,0,5,13,12,621,107
3128,2,0,5,5,0.52,0.5,1,0.1045,3,14,66,738,135
3129,2,0,5,6,0.52,0.5,1,0.1343,3,17,57,691,80
3130,2,0,5,7,0.52,0.5,1,0.1343,4,42,28,988,172
3131,2,0,5,8,0.54,0.5152,0.94,0.1343,24,70,85,891,125
3132,2,0,5,9,0.58,0.5455,0.83,0.2537,36,134,3,519,246
3133,2,0,5,10,0.58,0.5455,0.83,0.2239,73,226,85,507,235
3134,2,0,5,11,0.6,0.5758,0.78,0.2239,120,322,90,689,135
3135,2,0,5,12,0.62,0.5909,0.73,0.2985,120,367,77,860,175
3136,2,0,5,13,0.62,0.5909,0.73,0.2836,195,456,11,621,71
3137,2,0,5,14,0.64,0.6061,0.73,0.194,183,437,75,636,52
3138,2,0,5,15,0.66,0.6212,0.69,0.2537,206,459,80,795,159
3139,2,0,5,16,0.64,0.6061,0.69,0.2537,158,440,89,718,96
3140,2,0,5,17,0.56,0.5303,0.78,0.3582,137,392,32,713,152
3141,2,0,5,18,0.56,0.5303,0.78,0.2537,60,237,64,697,137
3142,2,0,5,19,0.56,0.5303,0.83,0.1045,78,231,33,517,122
3143,2,0,5,20,0.54,0.5152,0.88,0,53,191,58,956,140
3144,2,0,5,21,0.54,0.5152,0.88,0,44,151,17,794,53
3145,2,0,5,22,0.56,0.5303,0.83,0,29,117,16,588,166
3146,2,0,5,23,0.54,0.5152,0.88,0.2239,18,69,14,926,140
3147,2,0,5,0,0.52,0.5,0.94,0.1045,17,38,0,968,228
3148,2,0,5,1,0.52,0.5,0.94,0.1343,6,14,76,571,131
3149,2,0,5,2,0.5,0.4848,1,0.0896,4,13,74,712,186
3150,2,0,5,3,0.5,0.4848,0.94,0.1642,1,4,44,748,88
3151,2,0,5,4,0.5,0.4848,1,0.1343,1,6,12,805,171
3152,2,0,5,5,0.5,0.4848,0.93,0.194,1,21,49,856,216
3153,2,0,5,6,0.52,0.5,0.88,0.1642,11,104,16,537,22
3154,2,0,5,7,0.52,0.5,0.83,0.2836,27,272,4,815,38
3155,2,0,5,8,0.56,0.5303,0.73,0.2985,28,394,58,551,96
3156,2,0,5,9,0.6,0.5909,0.69,0.194,38,194,69,689,49
3157,2,0,5,10,0.62,0.6061,0.65,0.0896,37,112,79,805,23
3158,2,0,5,11,0.64,0.6212,0.57,0,56,185,99,761,100
3159,2,0,5,12,0.66,0.6212,0.54,0.0896,72,209,100,702,20
3160,2,0,5,13,0.68,0.6364,0.51,0,61,214,39,929,176
3161,2,0,5,14,0.68,0.6364,0.51,0,76,193,66,590,83
3162,2,0,5,15,0.72,0.6667,0.51,0,55,165,73,588,181
3163,2,0,5,16,0.6,0.5758,0.78,0.2537,45,226,81,703,230
3164,2,0,5,17,0.58,0.5455,0.88,0.2239,47,274,17,674,151
3165,2,0,5,18,0.58,0.5455,0.83,0.194,55,453,84,694,227
3166,2,0,5,19,0.58,0.5455,0.83,0.2537,36,308,83,923,92
3167,2,0,5,20,0.58,0.5455,0.83,0,31,198,38,705,233
3168,2,0,5,21,0.58,0.5455,0.83,0,28,177,87,816,205
3169,2,0,5,22,0.56,0.5303,0.88,0.0896,22,127,77,956,49
3170,2,0,5,23,0.56,0.5303,0.88,0.0896,18,57,90,929,45
3171,2,0,5,0,0.56,0.5303,0.88,0,13,31,65,543,47
3172,2,0,5,1,0.56,0.5303,0.88,0,7,13,52,500,125
3173,2,0,5,2,0.56,0.5303,0.88,0,4,8,91,976,220
3174,2,0,5,3,0.54,0.5152,0.94,0.2537,1,4,8,561,79
3175,2,0,5,4,0.54,0.5152,0.94,0.2537,2,4,32,989,243
3176,2,0,5,5,0.52,0.5,0.94,0.2537,0,22,98,829,135
3177,2,0,5,6,0.52,0.5,0.94,0.2537,0,49,52,606,212
3178,2,0,5,7,0.52,0.5,0.94,0.2537,13,151,73,667,190
3179,2,0,5,8,0.52,0.5,0.94,0.2985,22,347,60,544,68
3180,2,0,5,9,0.54,0.5152,0.88,0.2537,17,207,20,868,245
3181,2,0,5,10,0.54,0.5152,0.88,0.2537,31,104,86,962,20
3182,2,0,5,11,0.56,0.5303,0.83,0.4179,26,130,78,581,16
3183,2,0,5,12,0.56,0.5303,0.83,0.4179,38,153,32,604,196
3184,2,0,5,13,0.56,0.5303,0.88,0.3284,31,172,26,747,236
3185,2,0,5,14,0.62,0.5909,0.73,0.4627,61,184,9,783,127
3186,2,0,5,15,0.62,0.6061,0.69,0.4478,79,210,29,829,139
3187,2,0,5,16,0.62,0.6061,0.61,0.3284,73,290,41,897,156
3188,2,0,5,17,0.62,0.6061,0.65,0.4179,83,604,35,515,170
3189,2,0,5,18,0.6,0.5909,0.69,0.2985,54,480,9,923,236
3190,2,0,5,19,0.6,0.5909,0.69,0.2537,51,349,15,942,136
3191,2,0,5,20,0.58,0.5455,0.83,0.4179,30,283,83,922,199
3192,2,0,5,21,0.54,0.5152,0.88,0.2537,23,174,14,686,51
3193,2,0,5,22,0.54,0.5152,0.88,0.2836,12,98,57,521,40
3194,2,0,5,23,0.54,0.5152,0.88,0.2537,7,56,25,724,136
3195,2,0,5,0,0.54,0.5152,0.88,0.2239,8,23,100,909,84
3196,2,0,5,1,0.54,0.5152,0.88,0.2537,3,12,37,911,88
3197,2,0,5,2,0.52,0.5,0.94,0.2239,1,6,89,837,200
3198,2,0,5,3,0.52,0.5,0.94,0.2985,6,9,61,881,103
3199,2,0,5,4,0.52,0.5,0.94,0.2985,1,3,61,983,190
3200,2,0,5,5,0.52,0.5,1,0.2239,0,9,23,833,205
3201,2,0,5,6,0.52,0.5,1,0.1343,2,101,74,990,165
3202,2,0,5,7,0.54,0.5152,0.88,0.194,14,274,53,878,49
3203,2,0,5,8,0.56,0.5303,0.88,0.2836,25,453,38,508,65
3204,2,0,5,9,0.56,0.5303,0.83,0.2537,26,202,97,890,112
3205,2,0,5,10,0.54,0.5152,0.88,0.2836,33,106,92,792,21
3206,2,0,5,11,0.54,0.5152,0.94,0.0896,6,23,32,882,142
3207,2,0,5,12,0.56,0.5303,0.94,0.2985,12,54,22,681,165
3208,2,0,5,13,0.56,0.5303,0.83,0.3284,30,122,73,850,112
3209,2,0,5,14,0.58,0.5455,0.78,0.2836,44,138,36,721,100
3210,2,0,5,15,0.6,0.5758,0.78,0.2537,34,167,98,820,190
3211,2,0,5,16,0.6,0.5909,0.73,0.194,53,294,32,633,50
3212,2,0,5,17,0.6,0.5909,0.69,0.1343,78,565,15,594,14
3213,2,0,5,18,0.6,0.5909,0.73,0.2239,58,489,25,614,153
3214,2,0,5,19,0.56,0.5303,0.88,0.1343,43,331,95,866,15
3215,2,0,5,20,0.56,0.5303,0.88,0.1343,24,213,68,616,186
3216,2,0,5,21,0.52,0.5,0.88,0,11,85,65,878,155
3217,2,0,5,22,0.52,0.5,0.83,0,14,117,97,898,160
3218,2,0,5,23,0.52,0.5,0.94,0.0896,10,59,94,879,191
3219,2,0,5,0,0.52,0.5,0.94,0.1045,6,29,69,821,77
3220,2,0,5,1,0.5,0.4848,0.94,0,2,6,5,999,35
3221,2,0,5,2,0.5,0.4848,0.94,0,3,15,41,940,236
3222,2,0,5,3,0.48,0.4697,1,0,1,4,12,918,212
3223,2,0,5,4,0.48,0.4697,0.94,0,2,5,9,638,153
3224,2,0,5,5,0.48,0.4697,0.94,0,2,26,95,791,35
3225,2,0,5,6,0.5,0.4848,0.94,0,17,103,1,908,211
3226,2,0,5,7,0.5,0.4848,1,0,18,257,35,989,113
3227,2,0,5,8,0.52,0.5,0.88,0,34,487,27,803,101
3228,2,0,5,9,0.54,0.5152,0.88,0.0896,40,216,47,886,25
3229,2,0,5,10,0.54,0.5152,0.83,0,35,130,0,716,123
3230,2,0,5,11,0.54,0.5152,0.88,0.1642,53,164,60,623,130
3231,2,0,5,12,0.58,0.5455,0.78,0.1045,38,168,62,730,154
3232,2,0,5,13,0.58,0.5455,0.64,0.2537,44,183,2,994,81
3233,2,0,5,14,0.54,0.5152,0.73,0.194,43,180,63,828,113
3234,2,0,5,15,0.56,0.5303,0.78,0.1642,63,188,97,658,68
3235,2,0,5,16,0.58,0.5455,0.64,0.194,55,302,40,605,123
3236,2,0,5,17,0.56,0.5303,0.78,0.1642,60,547,49,928,145
3237,2,0,5,18,0.6,0.6212,0.55,0.1642,59,513,93,697,237
3238,2,0,5,19,0.58,0.5455,0.6,0.1343,65,410,41,661,47
3239,2,0,5,20,0.54,0.5152,0.77,0.2836,46,282,93,598,15
3240,2,0,5,21,0.54,0.5152,0.77,0.2836,29,209,91,508,36
3241,2,0,5,22,0.5,0.4848,0.82,0.2985,11,79,86,977,74
3242,2,0,5,23,0.48,0.4697,0.94,0,9,72,46,792,57
3243,2,0,5,0,0.46,0.4545,0.94,0.0896,15,48,56,640,170
3244,2,0,5,1,0.46,0.4545,1,0,8,25,55,839,92
3245,2,0,5,2,0.44,0.4394,1,0.0896,4,8,88,778,136
3246,2,0,5,3,0.44,0.4394,1,0,1,5,41,530,63
3247,2,0,5,4,0.44,0.4394,0.94,0.0896,1,5,50,543,221
3248,2,0,5,5,0.44,0.4394,0.94,0.1045,0,28,3,675,119
3249,2,0,5,6,0.46,0.4545,0.88,0.1045,15,117,72,817,68
3250,2,0,5,7,0.5,0.4848,0.77,0.1642,30,319,3,605,11
3251,2,0,5,8,0.54,0.5152,0.68,0,41,517,48,616,16
3252,2,0,5,9,0.54,0.5152,0.68,0.2239,35,234,22,690,74
3253,2,0,5,10,0.56,0.5303,0.64,0.194,44,148,100,567,235
3254,2,0,5,11,0.58,0.5455,0.6,0.194,63,196,53,561,185
3255,2,0,5,12,0.6,0.6212,0.56,0.2537,69,255,57,911,143
3256,2,0,5,13,0.6,0.6212,0.56,0.2836,60,232,87,798,51
3257,2,0,5,14,0.62,0.6212,0.53,0.2239,66,197,87,638,247
3258,2,0,5,15,0.6,0.6212,0.56,0.194,74,242,82,884,163
3259,2,0,5,16,0.6,0.6212,0.53,0.1642,61,330,26,921,87
3260,2,0,5,17,0.62,0.6212,0.53,0,71,554,15,838,167
3261,2,0,5,18,0.6,0.6212,0.56,0.1642,79,473,34,724,89
3262,2,0,5,19,0.58,0.5455,0.64,0.0896,49,302,62,518,131
3263,2,0,5,20,0.58,0.5455,0.64,0.1045,40,220,87,826,169
3264,2,0,5,21,0.56,0.5303,0.64,0.1045,40,195,89,564,242
3265,2,0,5,22,0.54,0.5152,0.73,0,28,152,18,834,168
3266,2,0,5,23,0.52,0.5,0.72,0.1642,15,115,74,952,178
3267,2,0,5,0,0.52,0.5,0.77,0.1045,20,98,98,719,139
3268,2,0,5,1,0.52,0.5,0.72,0,8,72,48,918,170
3269,2,0,5,2,0.52,0.5,0.72,0.1045,5,40,35,560,147
3270,2,0,5,3,0.48,0.4697,0.82,0.1045,7,19,62,975,78
3271,2,0,5,4,0.46,0.4545,0.88,0.1343,1,7,13,785,55
3272,2,0,5,5,0.46,0.4545,0.88,0.1045,1,5,61,780,72
3273,2,0,5,6,0.5,0.4848,0.82,0.1343,6,28,53,806,36
3274,2,0,5,7,0.54,0.5152,0.73,0.1343,10,43,81,632,17
3275,2,0,5,8,0.56,0.5303,0.68,0.2836,29,126,72,768,29
3276,2,0,5,9,0.6,0.6061,0.64,0.2239,60,225,19,698,229
3277,2,0,5,10,0.62,0.6061,0.61,0.1045,122,323,66,721,230
3278,2,0,5,11,0.64,0.6212,0.53,0.1343,173,418,80,613,207
3279,2,0,5,12,0.66,0.6212,0.5,0,222,493,7,927,85
3280,2,0,5,13,0.7,0.6364,0.45,0,191,462,33,823,216
3281,2,0,5,14,0.72,0.6515,0.42,0,187,456,78,864,178
3282,2,0,5,15,0.72,0.6515,0.45,0.2537,232,506,86,562,146
3283,2,0,5,16,0.72,0.6515,0.39,0.2537,204,471,1,628,179
3284,2,0,5,17,0.72,0.6515,0.42,0.1642,191,444,10,824,37
3285,2,0,5,18,0.7,0.6364,0.45,0.1642,191,444,93,836,196
3286,2,0,5,19,0.68,0.6364,0.47,0.1642,117,301,35,753,185
3287,2,0,5,20,0.62,0.6061,0.61,0,84,248,23,922,109
3288,2,0,5,21,0.62,0.6061,0.61,0.1045,77,227,23,965,206
3289,2,0,5,22,0.6,0.5909,0.69,0.1343,78,204,49,629,235
3290,2,0,5,23,0.58,0.5455,0.78,0.0896,42,145,91,728,87
