instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_1
5264,3,0,8,5,0.6,0.6212,0.56,0.1343,2,26,80
5265,3,0,8,6,0.62,0.6212,0.5,0.1343,3,76,55
5266,3,0,8,7,0.64,0.6212,0.44,0.1642,17,264,44
5267,3,0,8,8,0.68,0.6364,0.39,0.2239,29,426,80
5268,3,0,8,9,0.72,0.6515,0.34,0.1343,27,205,44
5269,3,0,8,10,0.74,0.6515,0.33,0.1045,44,130,80
5270,3,0,8,11,0.76,0.6667,0.29,0,48,156,96
5271,3,0,8,12,0.8,0.697,0.27,0,55,222,83
5272,3,0,8,13,0.78,0.6818,0.29,0.0896,74,253,17
5273,3,0,8,14,0.8,0.697,0.29,0.194,51,186,1
5274,3,0,8,15,0.8,0.697,0.29,0.1642,59,249,60
5275,3,0,8,16,0.82,0.7121,0.28,0,68,334,12
5276,3,0,8,17,0.82,0.7121,0.26,0,93,516,1
5277,3,0,8,18,0.76,0.6818,0.4,0.2985,89,465,37
5278,3,0,8,19,0.74,0.6667,0.42,0.2239,101,385,95
5279,3,0,8,20,0.72,0.6515,0.42,0.2239,77,287,79
5280,3,0,8,21,0.7,0.6515,0.48,0.1343,73,226,58
5281,3,0,8,22,0.68,0.6364,0.51,0,74,231,25
5282,3,0,8,23,0.68,0.6364,0.51,0,51,151,44
5283,3,0,8,0,0.68,0.6364,0.51,0.1045,15,84,20
5284,3,0,8,1,0.68,0.6364,0.57,0.0896,13,77,87
5285,3,0,8,2,0.68,0.6364,0.57,0,16,74,33
5286,3,0,8,3,0.66,0.6212,0.65,0.1343,9,27,23
5287,3,0,8,4,0.64,0.6061,0.73,0.1343,5,10,1
5288,3,0,8,5,0.64,0.6061,0.73,0.1045,3,18,60
5289,3,0,8,6,0.64,0.6061,0.73,0.0896,3,22,46
5290,3,0,8,7,0.66,0.6212,0.74,0.194,10,44,59
5291,3,0,8,8,0.7,0.6515,0.65,0.1642,28,118,76
5292,3,0,8,9,0.7,0.6667,0.74,0.1642,70,208,41
5293,3,0,8,10,0.72,0.697,0.74,0.2239,97,260,59
5294,3,0,8,11,0.74,0.697,0.7,0.194,122,314,79
5295,3,0,8,12,0.66,0.5909,0.89,0.1642,175,421,58
5296,3,0,8,13,0.74,0.7121,0.74,0.3284,61,153,39
5297,3,0,8,14,0.74,0.697,0.7,0.2537,113,259,95
5298,3,0,8,15,0.68,0.6364,0.79,0.3582,150,358,64
5299,3,0,8,16,0.7,0.6667,0.74,0.2836,148,281,53
5300,3,0,8,17,0.72,0.697,0.74,0.2537,97,269,19
5301,3,0,8,18,0.7,0.6667,0.74,0.2239,123,292,14
5302,3,0,8,19,0.68,0.6364,0.79,0.2836,67,237,0
5303,3,0,8,20,0.68,0.6364,0.83,0.2239,78,183,15
5304,3,0,8,21,0.68,0.6364,0.83,0.3881,40,167,51
5305,3,0,8,22,0.68,0.6364,0.83,0.3881,36,154,39
5306,3,0,8,23,0.66,0.6061,0.83,0.3284,25,120,86
5307,3,0,8,0,0.66,0.6061,0.83,0.2985,19,90,64
5308,3,0,8,1,0.64,0.5758,0.89,0.2239,16,73,74
5309,3,0,8,2,0.64,0.5758,0.89,0.2239,13,62,23
5310,3,0,8,3,0.64,0.5606,0.94,0.2537,5,27,58
5311,3,0,8,4,0.64,0.5606,0.94,0.194,1,3,43
5312,3,0,8,5,0.64,0.5606,0.94,0.1642,1,10,52
5313,3,0,8,6,0.64,0.5606,0.94,0.1045,2,6,41
5314,3,0,8,7,0.66,0.5909,0.89,0.194,4,24,38
5315,3,0,8,8,0.66,0.5909,0.89,0.2836,20,41,99
5316,3,0,8,9,0.66,0.5909,0.89,0.2836,27,103,15
5317,3,0,8,10,0.7,0.6667,0.79,0.2239,67,183,73
5318,3,0,8,11,0.7,0.6667,0.79,0.194,81,198,31
5319,3,0,8,12,0.7,0.6667,0.79,0.2239,98,281,71
5320,3,0,8,13,0.72,0.697,0.74,0.2537,144,377,36
5321,3,0,8,14,0.74,0.697,0.7,0.194,126,370,57
5322,3,0,8,15,0.74,0.697,0.66,0.194,128,331,19
5323,3,0,8,16,0.74,0.697,0.66,0.1642,116,292,86
5324,3,0,8,17,0.76,0.7121,0.62,0.1343,133,329,5
5325,3,0,8,18,0.74,0.697,0.66,0.1642,125,347,55
5326,3,0,8,19,0.72,0.697,0.74,0.2239,75,259,97
5327,3,0,8,20,0.7,0.6667,0.84,0.1642,67,193,29
5328,3,0,8,21,0.6,0.5455,0.88,0.4925,51,155,24
5329,3,0,8,22,0.6,0.5455,0.88,0.4925,14,39,69
5330,3,0,8,23,0.6,0.5606,0.83,0,5,27,39
5331,3,0,8,0,0.6,0.5455,0.88,0.0896,7,25,23
5332,3,0,8,1,0.6,0.5455,0.88,0.1343,1,10,91
5333,3,0,8,2,0.6,0.5606,0.83,0,0,3,60
5334,3,0,8,3,0.6,0.5606,0.83,0.194,1,7,33
5335,3,0,8,4,0.6,0.5606,0.83,0.1343,1,5,22
5336,3,0,8,5,0.6,0.5455,0.88,0.194,3,17,59
5337,3,0,8,6,0.6,0.5455,0.88,0.2537,3,90,31
5338,3,0,8,7,0.6,0.5455,0.88,0.2537,10,258,4
5339,3,0,8,8,0.64,0.5909,0.78,0.3284,29,355,23
5340,3,0,8,9,0.64,0.5909,0.78,0.3284,52,222,7
5341,3,0,8,10,0.68,0.6364,0.69,0.2836,54,141,55
5342,3,0,8,11,0.72,0.6818,0.62,0.2537,41,153,20
5343,3,0,8,12,0.74,0.6818,0.58,0.2836,62,178,34
5344,3,0,8,13,0.78,0.7121,0.52,0.2836,53,193,39
5345,3,0,8,14,0.74,0.6818,0.55,0.0896,56,151,39
5346,3,0,8,15,0.74,0.6818,0.55,0.2985,49,182,46
5347,3,0,8,16,0.74,0.6818,0.55,0.3284,58,283,74
5348,3,0,8,17,0.74,0.6667,0.51,0.2836,59,530,13
5349,3,0,8,18,0.7,0.6515,0.65,0.194,70,483,92
5350,3,0,8,19,0.7,0.6515,0.65,0,54,397,64
5351,3,0,8,20,0.66,0.6212,0.74,0.1343,45,285,89
5352,3,0,8,21,0.66,0.6212,0.65,0.194,34,184,6
5353,3,0,8,22,0.66,0.6212,0.69,0.2537,22,98,88
5354,3,0,8,23,0.64,0.6061,0.69,0.2239,11,88,24
5355,3,0,8,0,0.64,0.6061,0.69,0.1045,8,31,16
5356,3,0,8,1,0.64,0.6061,0.69,0.1642,4,16,88
5357,3,0,8,2,0.62,0.5909,0.73,0.2239,1,4,71
5358,3,0,8,3,0.62,0.5909,0.73,0.2239,1,6,95
5359,3,0,8,4,0.64,0.6061,0.69,0.2985,0,5,56
5360,3,0,8,5,0.62,0.5909,0.73,0.2836,1,30,53
5361,3,0,8,6,0.62,0.5909,0.73,0.3284,4,119,88
5362,3,0,8,7,0.64,0.6061,0.69,0.2537,18,346,3
5363,3,0,8,8,0.7,0.6515,0.58,0.4478,24,441,25
5364,3,0,8,9,0.68,0.6364,0.61,0.2836,27,198,68
5365,3,0,8,10,0.7,0.6515,0.58,0.3881,28,111,43
5366,3,0,8,11,0.74,0.6667,0.51,0.2239,40,150,79
5367,3,0,8,12,0.76,0.6818,0.48,0.3284,42,162,89
5368,3,0,8,13,0.76,0.6818,0.48,0.2985,45,192,55
5369,3,0,8,14,0.76,0.6818,0.45,0.4179,65,182,87
5370,3,0,8,15,0.8,0.7121,0.41,0.2985,36,159,86
5371,3,0,8,16,0.8,0.7121,0.41,0.2239,55,303,77
5372,3,0,8,17,0.76,0.6818,0.45,0.3284,75,600,90
5373,3,0,8,18,0.76,0.6818,0.45,0.2239,54,570,86
5374,3,0,8,19,0.74,0.6667,0.48,0.194,56,376,78
5375,3,0,8,20,0.74,0.6667,0.51,0,48,280,91
5376,3,0,8,21,0.72,0.6667,0.54,0,38,215,62
5377,3,0,8,22,0.7,0.6515,0.61,0,31,152,64
5378,3,0,8,23,0.66,0.6212,0.65,0.1343,20,77,96
5379,3,0,8,0,0.66,0.6212,0.69,0.0896,8,24,98
5380,3,0,8,1,0.64,0.6061,0.73,0.1642,2,14,52
5381,3,0,8,2,0.66,0.6212,0.69,0,0,6,89
5382,3,0,8,3,0.64,0.5909,0.78,0,1,5,7
5383,3,0,8,4,0.64,0.6061,0.73,0,0,5,45
5384,3,0,8,5,0.64,0.6061,0.73,0,0,28,17
5385,3,0,8,6,0.62,0.5909,0.78,0,4,105,93
5386,3,0,8,7,0.66,0.6212,0.65,0.0896,12,308,30
5387,3,0,8,8,0.7,0.6515,0.54,0.1642,35,487,78
5388,3,0,8,9,0.74,0.6667,0.48,0.0896,31,209,24
5389,3,0,8,10,0.76,0.6818,0.43,0.0896,27,118,52
5390,3,0,8,11,0.78,0.697,0.43,0.1045,20,128,85
5391,3,0,8,12,0.8,0.7273,0.43,0.2836,26,189,87
5392,3,0,8,13,0.8,0.7121,0.41,0.194,38,176,89
5393,3,0,8,14,0.82,0.7273,0.36,0.1642,54,192,0
5394,3,0,8,15,0.8,0.7273,0.43,0.1343,42,159,7
5395,3,0,8,16,0.82,0.7424,0.43,0.2239,62,300,9
5396,3,0,8,17,0.8,0.7424,0.49,0.2239,46,552,66
5397,3,0,8,18,0.76,0.697,0.55,0.2537,86,556,19
5398,3,0,8,19,0.76,0.697,0.55,0.2239,50,347,81
5399,3,0,8,20,0.74,0.6818,0.58,0.2537,37,280,70
5400,3,0,8,21,0.72,0.6818,0.62,0.2239,38,230,94
5401,3,0,8,22,0.7,0.6515,0.65,0.194,29,171,99
5402,3,0,8,23,0.7,0.6515,0.65,0.2836,20,105,7
5403,3,0,8,0,0.68,0.6364,0.65,0.1343,18,56,41
5404,3,0,8,1,0.66,0.6212,0.65,0.1642,13,24,40
5405,3,0,8,2,0.66,0.6212,0.65,0.2239,2,6,54
5406,3,0,8,3,0.66,0.6212,0.69,0.2836,0,6,26
5407,3,0,8,4,0.64,0.6061,0.73,0.2239,0,9,21
5408,3,0,8,5,0.64,0.5909,0.78,0.2836,0,27,60
5409,3,0,8,6,0.64,0.5909,0.78,0.2537,6,103,80
5410,3,0,8,7,0.64,0.5909,0.78,0.2985,19,308,88
5411,3,0,8,8,0.66,0.6212,0.74,0.2836,27,420,13
5412,3,0,8,9,0.72,0.6818,0.66,0.2537,42,228,78
5413,3,0,8,10,0.74,0.697,0.66,0.2537,37,129,12
5414,3,0,8,11,0.76,0.7121,0.58,0.2537,44,141,79
5415,3,0,8,12,0.8,0.7424,0.52,0.2836,34,173,65
5416,3,0,8,13,0.8,0.7424,0.52,0.3582,33,187,3
5417,3,0,8,14,0.82,0.7576,0.46,0.3284,67,182,78
5418,3,0,8,15,0.8,0.7273,0.46,0.3582,56,174,5
5419,3,0,8,16,0.8,0.7273,0.46,0.3582,49,245,47
5420,3,0,8,17,0.8,0.7273,0.46,0.2985,44,409,70
5421,3,0,8,18,0.76,0.697,0.55,0.2537,48,274,46
5422,3,0,8,19,0.66,0.6061,0.83,0.1045,26,141,28
5423,3,0,8,20,0.66,0.6061,0.83,0.1045,24,165,7
5424,3,0,8,21,0.68,0.6364,0.79,0,12,149,86
5425,3,0,8,22,0.7,0.6667,0.74,0.1045,18,135,46
5426,3,0,8,23,0.7,0.6667,0.74,0.1343,20,114,75
5427,3,0,8,0,0.68,0.6364,0.69,0.194,9,62,17
5428,3,0,8,1,0.64,0.5758,0.89,0,1,20,29
5429,3,0,8,2,0.64,0.5758,0.83,0,0,8,25
5430,3,0,8,3,0.64,0.5909,0.78,0,2,3,36
5431,3,0,8,4,0.64,0.5758,0.83,0,1,8,31
5432,3,0,8,5,0.64,0.5758,0.83,0,1,17,81
5433,3,0,8,6,0.64,0.5758,0.83,0,2,93,9
5434,3,0,8,7,0.66,0.6061,0.83,0.0896,12,263,32
5435,3,0,8,8,0.66,0.6061,0.83,0,30,398,47
5436,3,0,8,9,0.7,0.6515,0.65,0.1343,31,218,1
5437,3,0,8,10,0.72,0.6818,0.62,0.0896,57,165,75
5438,3,0,8,11,0.72,0.6818,0.66,0.0896,45,165,0
5439,3,0,8,12,0.74,0.6818,0.62,0.0896,54,222,78
5440,3,0,8,13,0.76,0.7121,0.62,0.194,63,232,56
5441,3,0,8,14,0.78,0.7273,0.55,0.194,78,220,37
5442,3,0,8,15,0.8,0.7424,0.49,0.1045,66,222,37
5443,3,0,8,16,0.8,0.7424,0.49,0,66,327,41
5444,3,0,8,17,0.76,0.7121,0.58,0.5224,85,527,68
5445,3,0,8,18,0.76,0.7121,0.58,0.5224,88,425,69
5446,3,0,8,19,0.62,0.5909,0.73,0.4627,33,165,19
5447,3,0,8,20,0.62,0.5758,0.83,0.2985,12,58,63
5448,3,0,8,21,0.62,0.5758,0.83,0.1343,18,107,85
5449,3,0,8,22,0.6,0.5455,0.88,0.1343,25,122,57
5450,3,0,8,23,0.6,0.5455,0.88,0.0896,18,106,35
5451,3,0,8,0,0.6,0.5455,0.88,0,21,128,85
5452,3,0,8,1,0.62,0.5758,0.83,0,12,47,32
5453,3,0,8,2,0.62,0.5909,0.78,0,10,69,8
5454,3,0,8,3,0.62,0.5909,0.78,0,9,51,80
5455,3,0,8,4,0.6,0.5455,0.88,0,1,7,31
5456,3,0,8,5,0.6,0.5606,0.83,0,0,8,57
5457,3,0,8,6,0.6,0.5606,0.83,0.1343,6,24,70
5458,3,0,8,7,0.62,0.5758,0.83,0,8,44,23
5459,3,0,8,8,0.66,0.6212,0.69,0,27,133,53
5460,3,0,8,9,0.7,0.6515,0.65,0,51,190,99
5461,3,0,8,10,0.72,0.6818,0.62,0.1045,114,306,86
5462,3,0,8,11,0.72,0.6667,0.58,0,115,338,92
5463,3,0,8,12,0.74,0.6818,0.58,0.1343,156,409,32
5464,3,0,8,13,0.76,0.697,0.55,0.1343,158,378,100
5465,3,0,8,14,0.8,0.7424,0.49,0.194,147,375,36
5466,3,0,8,15,0.8,0.7273,0.43,0.194,175,390,33
5467,3,0,8,16,0.8,0.7273,0.46,0.194,151,373,64
5468,3,0,8,17,0.8,0.7424,0.49,0.194,180,383,99
5469,3,0,8,18,0.76,0.7121,0.58,0.2537,169,394,52
5470,3,0,8,19,0.74,0.6818,0.62,0.194,109,291,11
5471,3,0,8,20,0.74,0.6818,0.62,0.2239,78,248,88
5472,3,0,8,21,0.72,0.6818,0.7,0.2239,81,225,27
5473,3,0,8,22,0.7,0.6667,0.74,0.194,77,223,87
5474,3,0,8,23,0.7,0.6667,0.74,0.1343,59,157,36
5475,3,0,8,0,0.7,0.6667,0.74,0.194,6,74,31
5476,3,0,8,1,0.68,0.6364,0.79,0.2239,17,86,19
5477,3,0,8,2,0.68,0.6364,0.79,0.194,13,64,23
5478,3,0,8,3,0.66,0.6061,0.83,0.2239,25,51,69
5479,3,0,8,4,0.68,0.6364,0.83,0.2239,1,6,42
5480,3,0,8,5,0.66,0.5909,0.89,0.2985,0,8,8
5481,3,0,8,6,0.66,0.5909,0.89,0.2836,4,14,17
5482,3,0,8,7,0.68,0.6364,0.83,0.2985,12,31,12
5483,3,0,8,8,0.7,0.6667,0.79,0.2239,30,92,36
5484,3,0,8,9,0.72,0.697,0.74,0.2239,80,231,16
5485,3,0,8,10,0.74,0.7121,0.74,0.2537,97,274,48
5486,3,0,8,11,0.8,0.7879,0.63,0.2836,132,313,0
5487,3,0,8,12,0.82,0.803,0.59,0.2836,135,374,85
5488,3,0,8,13,0.8,0.7727,0.59,0.4179,94,310,61
5489,3,0,8,14,0.7,0.6667,0.79,0.3881,78,235,48
5490,3,0,8,15,0.7,0.6667,0.84,0.2836,17,68,93
5491,3,0,8,16,0.72,0.697,0.79,0.1642,97,258,98
5492,3,0,8,17,0.72,0.697,0.79,0.1343,91,270,89
5493,3,0,8,18,0.72,0.697,0.79,0.2537,96,311,67
5494,3,0,8,19,0.72,0.6818,0.7,0.2537,81,282,65
5495,3,0,8,20,0.7,0.6667,0.79,0.2537,41,181,64
5496,3,0,8,21,0.7,0.6667,0.79,0.2537,45,138,89
5497,3,0,8,22,0.7,0.6667,0.79,0.194,37,134,12
5498,3,0,8,23,0.7,0.6667,0.74,0.1642,20,68,98
5499,3,0,8,0,0.68,0.6364,0.79,0.1642,18,40,90
5500,3,0,8,1,0.68,0.6364,0.79,0.0896,8,21,54
5501,3,0,8,2,0.7,0.6515,0.65,0.1045,2,8,4
5502,3,0,8,3,0.7,0.6515,0.65,0.1343,0,5,28
5503,3,0,8,4,0.68,0.6364,0.65,0.194,2,12,86
5504,3,0,8,5,0.66,0.6212,0.65,0.3582,1,24,79
5505,3,0,8,6,0.66,0.6212,0.61,0.2985,6,112,51
5506,3,0,8,7,0.66,0.6212,0.61,0.3284,11,281,24
5507,3,0,8,8,0.66,0.6212,0.61,0.3284,20,351,22
5508,3,0,8,9,0.68,0.6364,0.54,0.2537,36,187,99
5509,3,0,8,10,0.7,0.6515,0.48,0.2836,36,121,78
5510,3,0,8,11,0.72,0.6515,0.34,0.3284,46,131,9
5511,3,0,8,12,0.74,0.6515,0.35,0.3881,54,207,79
5512,3,0,8,13,0.74,0.6515,0.3,0.4627,47,205,72
5513,3,0,8,14,0.74,0.6515,0.3,0.3881,88,225,59
5514,3,0,8,15,0.74,0.6515,0.3,0.2985,72,199,64
5515,3,0,8,16,0.74,0.6515,0.3,0.3881,66,320,64
5516,3,0,8,17,0.74,0.6515,0.27,0.3284,82,591,25
5517,3,0,8,18,0.72,0.6515,0.28,0.2985,72,609,10
5518,3,0,8,19,0.7,0.6364,0.3,0.2836,66,416,51
5519,3,0,8,20,0.66,0.6212,0.34,0.194,21,268,99
5520,3,0,8,21,0.64,0.6212,0.38,0.194,28,208,98
5521,3,0,8,22,0.64,0.6212,0.38,0.2985,32,153,11
5522,3,0,8,23,0.62,0.6212,0.41,0.2537,19,64,28
5523,3,0,8,0,0.6,0.6212,0.43,0.194,13,35,0
5524,3,0,8,1,0.58,0.5455,0.49,0.194,6,19,85
5525,3,0,8,2,0.56,0.5303,0.52,0.194,2,6,9
5526,3,0,8,3,0.56,0.5303,0.52,0.2836,2,6,35
5527,3,0,8,4,0.54,0.5152,0.56,0.1642,0,5,21
5528,3,0,8,5,0.54,0.5152,0.56,0.194,1,36,59
5529,3,0,8,6,0.54,0.5152,0.6,0.194,3,114,44
5530,3,0,8,7,0.6,0.6212,0.49,0.194,11,344,86
5531,3,0,8,8,0.62,0.6212,0.5,0,43,504,71
5532,3,0,8,9,0.66,0.6212,0.44,0,34,225,44
5533,3,0,8,10,0.7,0.6364,0.37,0,56,148,3
5534,3,0,8,11,0.7,0.6364,0.34,0.1045,62,186,37
5535,3,0,8,12,0.7,0.6364,0.39,0.0896,60,237,52
5536,3,0,8,13,0.72,0.6515,0.3,0.1045,70,234,96
5537,3,0,8,14,0.72,0.6515,0.3,0.0896,149,651,25
5538,3,0,8,15,0.72,0.6515,0.34,0.2239,178,601,10
5539,3,0,8,16,0.72,0.6515,0.32,0.1343,133,444,72
5540,3,0,8,17,0.72,0.6515,0.34,0.2239,133,472,46
5541,3,0,8,18,0.72,0.6515,0.34,0.194,98,519,33
5542,3,0,8,19,0.66,0.6212,0.5,0.2239,70,367,7
5543,3,0,8,20,0.64,0.6212,0.53,0.2537,54,260,31
5544,3,0,8,21,0.62,0.6212,0.57,0,38,211,11
5545,3,0,8,22,0.62,0.6212,0.57,0.1343,46,191,51
5546,3,0,8,23,0.62,0.6061,0.61,0.1343,19,80,46
5547,3,0,8,0,0.62,0.6212,0.57,0.1343,9,38,82
5548,3,0,8,1,0.6,0.6061,0.6,0.1045,7,24,84
5549,3,0,8,2,0.58,0.5455,0.68,0.1343,2,6,58
5550,3,0,8,3,0.58,0.5455,0.68,0.1343,0,1,52
5551,3,0,8,4,0.56,0.5303,0.73,0.1045,0,7,21
5552,3,0,8,5,0.56,0.5303,0.73,0.1045,1,27,26
5553,3,0,8,6,0.56,0.5303,0.73,0,3,108,34
5554,3,0,8,7,0.6,0.6061,0.64,0.0896,11,308,97
5555,3,0,8,8,0.62,0.6061,0.69,0.1343,32,468,94
5556,3,0,8,9,0.64,0.6061,0.69,0.2537,44,213,62
5557,3,0,8,10,0.7,0.6515,0.58,0.2836,51,146,78
5558,3,0,8,11,0.72,0.6667,0.54,0.2985,57,185,96
5559,3,0,8,12,0.74,0.6818,0.55,0.3284,60,235,99
5560,3,0,8,13,0.76,0.6818,0.48,0.4179,56,236,62
5561,3,0,8,14,0.76,0.6818,0.48,0.4179,77,204,87
5562,3,0,8,15,0.76,0.6818,0.48,0.4478,63,204,72
5563,3,0,8,16,0.76,0.697,0.52,0.4179,49,271,77
5564,3,0,8,17,0.76,0.697,0.52,0.3582,83,567,50
5565,3,0,8,18,0.74,0.6818,0.55,0.2985,102,621,71
5566,3,0,8,19,0.74,0.6818,0.55,0.2985,93,440,31
5567,3,0,8,20,0.72,0.6667,0.58,0.2985,45,334,16
5568,3,0,8,21,0.7,0.6515,0.61,0.3582,47,236,83
5569,3,0,8,22,0.7,0.6515,0.65,0.3582,41,181,87
5570,3,0,8,23,0.68,0.6364,0.69,0.2985,16,70,29
5571,3,0,8,0,0.68,0.6364,0.74,0.2985,11,52,11
5572,3,0,8,1,0.68,0.6364,0.69,0.3881,4,15,5
5573,3,0,8,2,0.68,0.6364,0.69,0.3881,3,5,29
5574,3,0,8,3,0.66,0.6212,0.74,0.3284,2,4,75
5575,3,0,8,4,0.66,0.6061,0.78,0.3881,1,7,57
5576,3,0,8,5,0.66,0.6061,0.83,0.4179,1,26,48
5577,3,0,8,6,0.66,0.6061,0.83,0.3284,1,102,73
5578,3,0,8,7,0.68,0.6364,0.79,0.3284,17,313,78
5579,3,0,8,8,0.7,0.6667,0.74,0.2985,23,484,15
5580,3,0,8,9,0.72,0.6818,0.7,0.2985,21,162,95
5581,3,0,8,10,0.74,0.697,0.66,0.2985,37,142,6
5582,3,0,8,11,0.7,0.6667,0.79,0,39,151,14
5583,3,0,8,12,0.7,0.6667,0.79,0,9,41,19
5584,3,0,8,13,0.7,0.6667,0.79,0.1045,7,37,8
5585,3,0,8,14,0.72,0.697,0.74,0,27,113,100
5586,3,0,8,15,0.74,0.697,0.7,0,28,132,64
5587,3,0,8,16,0.72,0.7121,0.84,0,16,121,37
5588,3,0,8,17,0.72,0.7121,0.84,0,28,312,8
5589,3,0,8,18,0.72,0.7121,0.84,0.1343,31,408,69
5590,3,0,8,19,0.66,0.6061,0.78,0.3284,31,272,45
5591,3,0,8,20,0.64,0.5909,0.78,0.3582,33,225,4
5592,3,0,8,21,0.64,0.5909,0.78,0.2836,29,187,90
5593,3,0,8,22,0.62,0.5758,0.83,0,21,147,16
5594,3,0,8,23,0.62,0.5758,0.83,0.0896,15,84,80
5595,3,0,8,0,0.62,0.5758,0.83,0.1343,9,51,12
5596,3,0,8,1,0.62,0.5758,0.83,0,10,23,69
5597,3,0,8,2,0.62,0.5606,0.88,0.1343,4,20,5
5598,3,0,8,3,0.6,0.5455,0.88,0.1045,3,11,21
5599,3,0,8,4,0.62,0.5606,0.88,0,2,8,82
5600,3,0,8,5,0.62,0.5606,0.88,0,3,26,51
5601,3,0,8,6,0.62,0.5606,0.88,0,5,105,19
5602,3,0,8,7,0.64,0.5758,0.83,0,3,266,66
5603,3,0,8,8,0.66,0.6061,0.83,0.1045,17,404,56
5604,3,0,8,9,0.7,0.6667,0.74,0,39,230,54
5605,3,0,8,10,0.74,0.697,0.66,0.0896,34,123,60
5606,3,0,8,11,0.76,0.7121,0.62,0,63,214,81
5607,3,0,8,12,0.76,0.7273,0.66,0.1045,70,243,58
5608,3,0,8,13,0.78,0.7424,0.59,0.1045,72,237,40
5609,3,0,8,14,0.8,0.7727,0.59,0,55,219,43
5610,3,0,8,15,0.8,0.7727,0.59,0.194,53,249,83
5611,3,0,8,16,0.78,0.7424,0.62,0.1045,50,343,92
5612,3,0,8,17,0.74,0.7121,0.74,0.2537,56,489,63
5613,3,0,8,18,0.74,0.7121,0.74,0.1343,40,410,16
5614,3,0,8,19,0.72,0.697,0.79,0.1045,55,290,67
5615,3,0,8,20,0.72,0.697,0.79,0.0896,39,222,50
5616,3,0,8,21,0.72,0.697,0.79,0.1642,38,190,89
5617,3,0,8,22,0.72,0.697,0.79,0.1045,26,152,44
5618,3,0,8,23,0.7,0.6667,0.84,0.0896,22,136,83
5619,3,0,8,0,0.7,0.6667,0.84,0.1045,33,145,25
5620,3,0,8,1,0.7,0.6667,0.84,0.1642,13,64,29
5621,3,0,8,2,0.7,0.6667,0.84,0.194,18,77,44
5622,3,0,8,3,0.7,0.6667,0.84,0.2239,8,30,18
5623,3,0,8,4,0.7,0.6667,0.84,0.2239,1,4,89
5624,3,0,8,5,0.7,0.6667,0.84,0.2985,1,12,44
5625,3,0,8,6,0.7,0.6667,0.84,0.2985,3,18,72
5626,3,0,8,7,0.7,0.6667,0.84,0.3582,2,28,54
5627,3,0,8,8,0.7,0.6667,0.84,0.2537,14,76,80
5628,3,0,8,9,0.7,0.6667,0.84,0.4179,28,156,42
5629,3,0,8,10,0.7,0.6667,0.79,0.4627,51,205,52
5630,3,0,8,11,0.66,0.5909,0.89,0.4179,15,88,37
5631,3,0,8,12,0.66,0.6061,0.83,0.4925,11,76,81
5632,3,0,8,13,0.66,0.6061,0.83,0.3881,10,43,36
5633,3,0,8,14,0.64,0.5758,0.89,0.5522,4,23,49
5634,3,0,8,15,0.64,0.5758,0.89,0.5522,2,30,19
5635,3,0,8,16,0.64,0.5758,0.89,0.5224,10,24,83
5636,3,0,8,17,0.64,0.5758,0.89,0.8358,2,16,20
5637,3,0,8,7,0.62,0.5758,0.83,0.3582,0,1,16
5638,3,0,8,8,0.62,0.5758,0.83,0.4179,2,8,85
5639,3,0,8,9,0.66,0.6212,0.74,0.4179,7,53,69
5640,3,0,8,10,0.7,0.6515,0.61,0.6119,27,142,3
5641,3,0,8,11,0.7,0.6515,0.58,0.3881,59,237,91
5642,3,0,8,12,0.74,0.6667,0.51,0.3881,88,306,82
5643,3,0,8,13,0.76,0.6818,0.45,0.3582,129,431,65
5644,3,0,8,14,0.78,0.697,0.43,0.4179,157,447,63
5645,3,0,8,15,0.78,0.697,0.43,0.3582,155,469,36
5646,3,0,8,16,0.8,0.7121,0.36,0.3881,196,491,4
5647,3,0,8,17,0.76,0.6818,0.4,0.2985,145,398,57
5648,3,0,8,18,0.74,0.6667,0.42,0.2239,145,402,61
5649,3,0,8,19,0.72,0.6667,0.48,0.1045,140,387,11
5650,3,0,8,20,0.72,0.6515,0.45,0.1045,64,214,71
5651,3,0,8,21,0.66,0.6212,0.61,0.1343,60,186,52
5652,3,0,8,22,0.64,0.6061,0.69,0.1045,25,98,76
5653,3,0,8,23,0.62,0.5909,0.73,0.1045,16,64,1
5654,3,0,8,0,0.62,0.5909,0.73,0.1045,13,34,95
5655,3,0,8,1,0.6,0.5909,0.69,0.1045,5,20,93
5656,3,0,8,2,0.6,0.5909,0.69,0.194,8,13,57
5657,3,0,8,3,0.6,0.5909,0.69,0.1045,1,6,37
5658,3,0,8,4,0.56,0.5303,0.68,0.1343,0,3,8
5659,3,0,8,5,0.56,0.5303,0.73,0.1343,0,17,76
5660,3,0,8,6,0.56,0.5303,0.73,0.1343,3,102,36
5661,3,0,8,7,0.6,0.6061,0.6,0.2239,11,284,37
5662,3,0,8,8,0.62,0.6212,0.57,0.2537,20,404,74
5663,3,0,8,9,0.62,0.6212,0.53,0.2537,22,188,41
5664,3,0,8,10,0.66,0.6212,0.47,0.2239,42,115,89
5665,3,0,8,11,0.66,0.6212,0.47,0.1642,38,138,17
5666,3,0,8,12,0.68,0.6364,0.44,0.1642,48,207,87
5667,3,0,8,13,0.7,0.6364,0.39,0,48,218,20
5668,3,0,8,14,0.7,0.6364,0.42,0,55,182,29
