instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3
2326,2,0,4,19,0.72,0.6667,0.51,0.4478,73,284,7,780,87
2327,2,0,4,20,0.68,0.6364,0.57,0.5224,44,166,5,719,217
2328,2,0,4,21,0.66,0.6212,0.61,0.2537,39,158,38,708,102
2329,2,0,4,22,0.64,0.6212,0.5,0.2836,25,91,96,548,27
2330,2,0,4,23,0.58,0.5455,0.6,0,16,54,95,832,241
2331,2,0,4,0,0.62,0.6212,0.5,0.1045,11,24,77,949,48
2332,2,0,4,1,0.62,0.6212,0.5,0.0896,6,13,44,669,151
2333,2,0,4,2,0.6,0.6212,0.53,0.1343,7,14,89,544,152
2334,2,0,4,3,0.58,0.5455,0.56,0.1343,0,1,87,821,204
2335,2,0,4,4,0.56,0.5303,0.64,0.1343,4,6,22,969,19
2336,2,0,4,5,0.54,0.5152,0.68,0.1343,1,16,29,500,123
2337,2,0,4,6,0.54,0.5152,0.68,0.2836,3,58,92,555,216
2338,2,0,4,7,0.54,0.5152,0.68,0.2239,12,189,74,873,80
2339,2,0,4,8,0.48,0.4697,0.88,0.3881,15,226,68,650,170
2340,2,0,4,9,0.46,0.4545,0.94,0.4925,4,54,69,530,116
2341,2,0,4,10,0.5,0.4848,0.82,0.4179,6,40,72,711,104
2342,2,0,4,11,0.52,0.5,0.77,0.3582,11,49,45,570,23
2343,2,0,4,12,0.56,0.5303,0.64,0.4627,9,92,76,721,216
2344,2,0,4,13,0.54,0.5152,0.68,0.2836,22,106,63,851,171
2345,2,0,4,14,0.5,0.4848,0.82,0.2836,16,44,10,907,96
2346,2,0,4,15,0.48,0.4697,0.77,0.5224,24,78,10,715,183
2347,2,0,4,16,0.48,0.4697,0.77,0.3881,19,99,37,826,106
2348,2,0,4,17,0.44,0.4394,0.77,0.2239,29,291,72,808,149
2349,2,0,4,18,0.44,0.4394,0.77,0.2239,21,224,46,607,216
2350,2,0,4,19,0.42,0.4242,0.82,0.2836,3,130,37,667,134
2351,2,0,4,20,0.42,0.4242,0.82,0.2836,9,103,65,784,133
2352,2,0,4,21,0.42,0.4242,0.82,0.194,10,84,86,572,192
2353,2,0,4,22,0.4,0.4091,0.94,0.2985,7,54,17,951,235
2354,2,0,4,23,0.4,0.4091,0.94,0.2537,8,39,35,664,224
2355,2,0,4,0,0.4,0.4091,1,0.2985,3,15,99,866,224
2356,2,0,4,1,0.4,0.4091,1,0.2985,0,1,42,620,55
2357,2,0,4,2,0.4,0.4091,1,0.2985,0,2,72,873,20
2358,2,0,4,3,0.4,0.4091,0.94,0.3284,0,2,57,967,110
2359,2,0,4,4,0.4,0.4091,0.94,0.3284,1,3,3,758,63
2360,2,0,4,5,0.38,0.3939,0.94,0.2537,1,5,1,817,126
2361,2,0,4,6,0.38,0.3939,0.94,0.2239,1,34,92,781,131
2362,2,0,4,7,0.36,0.3485,1,0.2239,3,70,32,601,173
2363,2,0,4,8,0.38,0.3939,0.94,0.194,6,164,3,806,239
2364,2,0,4,9,0.38,0.3939,0.94,0.2239,2,65,48,571,3
2365,2,0,4,10,0.4,0.4091,0.87,0.194,4,46,5,906,179
2366,2,0,4,11,0.42,0.4242,0.82,0.194,4,61,35,660,20
2367,2,0,4,12,0.42,0.4242,0.82,0.2537,12,95,88,523,72
2368,2,0,4,13,0.44,0.4394,0.77,0.194,6,61,45,981,215
2369,2,0,4,14,0.42,0.4242,0.77,0.2537,24,106,52,538,45
2370,2,0,4,15,0.44,0.4394,0.72,0.2836,12,81,91,981,128
2371,2,0,4,16,0.46,0.4545,0.67,0.2836,23,142,75,848,120
2372,2,0,4,17,0.46,0.4545,0.67,0.2985,25,309,2,743,8
2373,2,0,4,18,0.44,0.4394,0.62,0.3881,28,321,46,962,23
2374,2,0,4,19,0.44,0.4394,0.62,0.2537,15,175,25,888,184
2375,2,0,4,20,0.44,0.4394,0.62,0.2537,7,126,98,966,108
2376,2,0,4,21,0.42,0.4242,0.67,0.1642,17,117,40,627,59
2377,2,0,4,22,0.42,0.4242,0.67,0.194,10,99,1,747,124
2378,2,0,4,23,0.4,0.4091,0.71,0.1343,5,62,8,837,123
2379,2,0,4,0,0.38,0.3939,0.76,0.1343,3,21,46,955,46
2380,2,0,4,1,0.38,0.3939,0.76,0.2239,1,10,6,612,171
2381,2,0,4,2,0.36,0.3485,0.76,0.1343,0,3,51,648,101
2382,2,0,4,3,0.34,0.3333,0.81,0.1343,0,2,70,802,60
2383,2,0,4,4,0.34,0.3636,0.76,0,1,9,47,718,198
2384,2,0,4,5,0.34,0.3485,0.76,0.0896,2,14,92,711,151
2385,2,0,4,6,0.34,0.3485,0.76,0.1045,4,70,79,637,14
2386,2,0,4,7,0.38,0.3939,0.66,0,11,193,35,988,46
2387,2,0,4,8,0.42,0.4242,0.58,0.1642,21,337,2,793,145
2388,2,0,4,9,0.46,0.4545,0.51,0.1343,18,170,22,799,126
2389,2,0,4,10,0.5,0.4848,0.51,0.194,21,89,99,878,33
2390,2,0,4,11,0.52,0.5,0.45,0.1642,28,115,2,667,104
2391,2,0,4,12,0.54,0.5152,0.42,0.1343,35,145,52,794,39
2392,2,0,4,13,0.56,0.5303,0.37,0.2239,38,159,88,543,130
2393,2,0,4,14,0.56,0.5303,0.35,0.0896,36,137,34,609,198
2394,2,0,4,15,0.6,0.6212,0.31,0.0896,57,142,62,890,189
2395,2,0,4,16,0.6,0.6061,0.26,0.1045,49,202,32,784,244
2396,2,0,4,17,0.6,0.6061,0.28,0,50,388,77,807,93
2397,2,0,4,18,0.56,0.5303,0.3,0,47,337,93,793,250
2398,2,0,4,19,0.54,0.5152,0.32,0,37,259,71,716,150
2399,2,0,4,20,0.5,0.4848,0.51,0.194,22,169,89,947,145
2400,2,0,4,21,0.46,0.4545,0.63,0.1343,19,145,29,628,68
2401,2,0,4,22,0.48,0.4697,0.55,0.1045,22,104,45,872,151
2402,2,0,4,23,0.46,0.4545,0.59,0.1045,7,47,22,875,169
2403,2,0,4,0,0.44,0.4394,0.67,0,6,27,32,941,209
2404,2,0,4,1,0.44,0.4394,0.62,0,6,15,99,901,230
2405,2,0,4,2,0.4,0.4091,0.76,0,8,18,14,933,16
2406,2,0,4,3,0.4,0.4091,0.76,0,0,3,57,548,28
2407,2,0,4,4,0.38,0.3939,0.82,0.0896,0,3,37,790,41
2408,2,0,4,5,0.36,0.3636,0.81,0.1045,2,13,82,548,18
2409,2,0,4,6,0.36,0.3636,0.81,0.0896,5,47,79,876,158
2410,2,0,4,7,0.4,0.4091,0.71,0.1642,10,149,36,717,20
2411,2,0,4,8,0.44,0.4394,0.62,0.2985,21,300,66,997,96
2412,2,0,4,9,0.5,0.4848,0.55,0.194,16,178,63,843,55
2413,2,0,4,10,0.5,0.4848,0.55,0.194,31,122,75,669,74
2414,2,0,4,11,0.52,0.5,0.55,0.194,41,136,65,910,35
2415,2,0,4,12,0.52,0.5,0.55,0.2836,45,200,34,681,10
2416,2,0,4,13,0.54,0.5152,0.52,0.2537,47,180,22,902,225
2417,2,0,4,14,0.54,0.5152,0.52,0.2537,57,163,74,790,18
2418,2,0,4,15,0.54,0.5152,0.52,0.4478,50,162,22,659,233
2419,2,0,4,16,0.52,0.5,0.55,0.4925,70,243,39,823,174
2420,2,0,4,17,0.5,0.4848,0.63,0.3881,64,331,65,637,15
2421,2,0,4,18,0.46,0.4545,0.67,0.3881,47,263,6,776,134
2422,2,0,4,19,0.42,0.4242,0.77,0.3881,41,209,41,576,0
2423,2,0,4,20,0.4,0.4091,0.76,0.3284,26,118,17,932,168
2424,2,0,4,21,0.4,0.4091,0.76,0.2985,25,102,32,916,250
2425,2,0,4,22,0.38,0.3939,0.82,0.3881,16,80,48,611,48
2426,2,0,4,23,0.36,0.3485,0.81,0.194,8,64,9,872,171
2427,2,0,4,0,0.36,0.3485,0.81,0.2239,7,43,21,992,115
2428,2,0,4,1,0.36,0.3333,0.87,0.2836,5,33,17,750,41
2429,2,0,4,2,0.36,0.3485,0.87,0.1343,5,24,93,979,174
2430,2,0,4,3,0.36,0.3485,0.87,0.1642,5,14,65,688,124
2431,2,0,4,4,0.36,0.3485,0.87,0.2239,1,5,9,690,190
2432,2,0,4,5,0.38,0.3939,0.87,0.2836,1,4,29,944,125
2433,2,0,4,6,0.4,0.4091,0.82,0.3284,1,10,53,607,19
2434,2,0,4,7,0.4,0.4091,0.82,0.4179,3,21,89,623,155
2435,2,0,4,8,0.4,0.4091,0.87,0.3582,7,45,82,893,52
2436,2,0,4,9,0.4,0.4091,1,0.2985,2,29,14,646,144
2437,2,0,4,10,0.42,0.4242,0.94,0.3881,1,22,100,772,115
2438,2,0,4,11,0.42,0.4242,0.94,0.4478,4,31,74,562,146
2439,2,0,4,12,0.46,0.4545,0.88,0.5821,6,32,13,904,172
2440,2,0,4,13,0.46,0.4545,0.94,0.5224,9,58,49,997,137
2441,2,0,4,14,0.52,0.5,0.83,0.5821,14,63,1,873,188
2442,2,0,4,15,0.52,0.5,0.83,0.5821,16,78,85,873,83
2443,2,0,4,16,0.5,0.4848,0.88,0.4627,6,33,64,772,53
2444,2,0,4,17,0.5,0.4848,0.88,0.5821,1,15,81,644,124
2445,2,0,4,18,0.5,0.4848,0.94,0.3881,6,38,71,580,141
2446,2,0,4,19,0.52,0.5,0.94,0.4179,9,71,96,972,174
2447,2,0,4,20,0.44,0.4394,0.94,0.2239,4,53,71,738,133
2448,2,0,4,21,0.44,0.4394,0.94,0,1,14,56,951,78
2449,2,0,4,22,0.42,0.4242,1,0,2,24,80,826,63
2450,2,0,4,23,0.44,0.4394,0.77,0.2836,5,35,68,734,109
2451,2,0,4,0,0.44,0.4394,0.77,0.2836,4,33,13,514,39
2452,2,0,4,1,0.42,0.4242,0.67,0.2239,6,31,64,515,82
2453,2,0,4,2,0.4,0.4091,0.62,0.194,4,29,32,939,198
2454,2,0,4,3,0.4,0.4091,0.66,0.1343,12,25,100,729,178
2455,2,0,4,4,0.36,0.3636,0.76,0.1045,2,7,35,723,165
2456,2,0,4,5,0.36,0.3485,0.71,0.1642,2,3,21,643,21
2457,2,0,4,6,0.36,0.3182,0.66,0.4478,3,8,42,519,152
2458,2,0,4,7,0.36,0.3333,0.5,0.3582,2,16,9,510,143
2459,2,0,4,8,0.38,0.3939,0.46,0.3881,7,43,18,865,43
2460,2,0,4,9,0.4,0.4091,0.43,0.2836,31,102,17,1000,246
2461,2,0,4,10,0.42,0.4242,0.44,0.4478,91,211,75,968,30
2462,2,0,4,11,0.46,0.4545,0.41,0.4179,119,304,53,660,231
2463,2,0,4,12,0.46,0.4545,0.38,0.3881,167,354,46,641,17
2464,2,0,4,13,0.5,0.4848,0.34,0.3881,181,343,61,689,66
2465,2,0,4,14,0.52,0.5,0.34,0.3881,170,361,39,667,230
2466,2,0,4,15,0.54,0.5152,0.32,0.5224,179,388,31,728,120
2467,2,0,4,16,0.54,0.5152,0.3,0.3582,161,343,1,601,87
2468,2,0,4,17,0.56,0.5303,0.3,0.4478,143,306,79,985,64
2469,2,0,4,18,0.56,0.5303,0.3,0.3881,102,277,99,973,166
2470,2,0,4,19,0.56,0.5303,0.3,0.2985,75,210,19,945,85
2471,2,0,4,20,0.52,0.5,0.36,0.194,44,141,58,657,85
2472,2,0,4,21,0.5,0.4848,0.42,0.194,13,83,88,697,96
2473,2,0,4,22,0.5,0.4848,0.39,0.1045,21,70,39,505,25
2474,2,0,4,23,0.44,0.4394,0.67,0.1642,19,56,51,755,189
2475,2,0,4,0,0.46,0.4545,0.47,0.0896,15,39,16,569,87
2476,2,0,4,1,0.46,0.4545,0.47,0.1343,11,19,50,675,160
2477,2,0,4,2,0.42,0.4242,0.67,0.1045,14,16,30,861,242
2478,2,0,4,3,0.42,0.4242,0.62,0.1045,6,7,13,935,95
2479,2,0,4,4,0.4,0.4091,0.87,0.1642,2,6,40,507,142
2480,2,0,4,5,0.4,0.4091,0.76,0.0896,0,16,37,869,81
2481,2,0,4,6,0.4,0.4091,0.82,0,3,54,54,789,224
2482,2,0,4,7,0.46,0.4545,0.63,0,12,168,56,589,234
2483,2,0,4,8,0.46,0.4545,0.63,0,20,297,57,697,199
2484,2,0,4,9,0.5,0.4848,0.55,0.1045,37,169,76,908,165
2485,2,0,4,10,0.52,0.5,0.55,0.1045,41,109,61,955,228
2486,2,0,4,11,0.54,0.5152,0.52,0.0896,36,123,94,790,140
2487,2,0,4,12,0.56,0.5303,0.49,0.0896,60,184,7,779,248
2488,2,0,4,13,0.56,0.5303,0.49,0.1642,41,169,41,875,162
2489,2,0,4,14,0.58,0.5455,0.49,0.194,49,144,88,858,9
2490,2,0,4,15,0.6,0.6212,0.43,0.194,64,176,98,933,88
2491,2,0,4,16,0.6,0.6212,0.46,0.2836,40,205,95,788,43
2492,2,0,4,17,0.58,0.5455,0.49,0.2836,66,428,77,570,237
2493,2,0,4,18,0.64,0.6212,0.31,0.3582,41,362,3,716,205
2494,2,0,4,19,0.56,0.5303,0.46,0.2537,42,286,96,530,76
2495,2,0,4,20,0.6,0.6212,0.33,0.2985,29,165,51,982,10
2496,2,0,4,21,0.56,0.5303,0.37,0.2836,20,151,16,761,61
2497,2,0,4,22,0.52,0.5,0.55,0.2836,9,90,60,728,36
2498,2,0,4,23,0.5,0.4848,0.59,0.2537,11,46,45,554,167
2499,2,0,4,0,0.5,0.4848,0.55,0.2239,2,25,6,954,45
2500,2,0,4,1,0.46,0.4545,0.63,0.2239,5,7,89,533,22
2501,2,0,4,2,0.46,0.4545,0.67,0.2836,8,13,66,947,54
2502,2,0,4,3,0.48,0.4697,0.63,0.2239,0,3,88,660,152
2503,2,0,4,4,0.46,0.4545,0.67,0.0896,1,5,79,821,53
2504,2,0,4,5,0.46,0.4545,0.72,0.194,1,18,40,542,175
2505,2,0,4,6,0.48,0.4697,0.67,0,2,65,16,531,214
2506,2,0,4,7,0.52,0.5,0.55,0,22,188,69,879,62
2507,2,0,4,8,0.5,0.4848,0.68,0.1343,20,351,27,902,57
2508,2,0,4,9,0.52,0.5,0.63,0.0896,23,162,20,694,187
2509,2,0,4,10,0.5,0.4848,0.72,0.2239,15,75,63,708,93
2510,2,0,4,11,0.54,0.5152,0.68,0.1642,19,72,95,761,170
2511,2,0,4,12,0.54,0.5152,0.64,0.0896,19,103,12,537,25
2512,2,0,4,13,0.54,0.5152,0.68,0.2239,26,129,13,549,233
2513,2,0,4,14,0.54,0.5152,0.64,0.194,19,107,27,940,42
2514,2,0,4,15,0.54,0.5152,0.65,0.1642,44,127,98,876,5
2515,2,0,4,16,0.56,0.5303,0.52,0.2985,30,192,12,563,186
2516,2,0,4,17,0.56,0.5303,0.6,0.1045,39,411,84,502,225
2517,2,0,4,18,0.54,0.5152,0.64,0.1343,44,421,58,645,65
2518,2,0,4,19,0.5,0.4848,0.72,0.194,28,276,19,533,108
2519,2,0,4,20,0.5,0.4848,0.72,0.2239,20,168,30,818,152
2520,2,0,4,21,0.5,0.4848,0.72,0.1343,8,122,90,733,102
2521,2,0,4,22,0.48,0.4697,0.77,0.0896,3,112,91,704,78
2522,2,0,4,23,0.46,0.4545,0.88,0.0896,11,52,35,583,232
2523,2,0,4,0,0.44,0.4394,0.88,0.1343,4,33,48,552,49
2524,2,0,4,1,0.42,0.4242,0.94,0.1642,2,7,27,716,24
2525,2,0,4,2,0.42,0.4242,0.94,0.1642,0,2,48,748,192
2526,2,0,4,3,0.42,0.4242,0.94,0,0,2,86,620,30
2527,2,0,4,4,0.4,0.4091,1,0.1045,5,9,21,773,12
2528,2,0,4,5,0.4,0.4091,0.94,0.194,1,15,34,821,76
2529,2,0,4,6,0.42,0.4242,0.94,0.1642,2,64,82,516,145
2530,2,0,4,7,0.44,0.4394,0.94,0,26,237,50,857,116
2531,2,0,4,8,0.62,0.6061,0.69,0.4627,22,396,97,796,161
2532,2,0,4,9,0.66,0.6212,0.61,0.2836,27,197,95,557,4
2533,2,0,4,10,0.62,0.6061,0.69,0.0896,45,131,51,870,2
2534,2,0,4,11,0.62,0.6061,0.69,0.0896,31,118,65,652,135
2535,2,0,4,12,0.7,0.6515,0.48,0.3881,28,145,42,541,164
2536,2,0,4,13,0.7,0.6515,0.48,0.3881,42,177,71,918,49
2537,2,0,4,14,0.74,0.6515,0.4,0.4627,33,148,95,936,29
2538,2,0,4,15,0.76,0.6667,0.35,0.3582,32,145,19,793,181
2539,2,0,4,16,0.76,0.6667,0.35,0.3582,54,255,9,599,60
2540,2,0,4,17,0.74,0.6515,0.37,0.4179,34,432,73,536,179
2541,2,0,4,18,0.74,0.6515,0.3,0.3582,56,441,80,585,203
2542,2,0,4,19,0.7,0.6364,0.32,0.2537,74,383,3,747,157
2543,2,0,4,20,0.68,0.6212,0.32,0.1045,31,225,60,918,136
2544,2,0,4,21,0.66,0.6212,0.36,0.2836,38,172,31,835,199
2545,2,0,4,22,0.62,0.6212,0.41,0.2537,12,117,98,565,232
2546,2,0,4,23,0.6,0.6212,0.4,0.3284,14,93,38,579,53
2547,2,0,4,0,0.56,0.5303,0.43,0.3582,11,44,30,690,16
2548,2,0,4,1,0.52,0.5,0.45,0.2239,6,26,42,877,6
2549,2,0,4,2,0.5,0.4848,0.42,0.3881,3,13,67,606,68
2550,2,0,4,3,0.46,0.4545,0.51,0.4627,4,7,89,641,202
2551,2,0,4,4,0.44,0.4394,0.54,0.4478,2,6,12,711,78
2552,2,0,4,5,0.42,0.4242,0.54,0.5522,0,14,75,880,112
2553,2,0,4,6,0.4,0.4091,0.58,0.5821,2,75,49,985,190
2554,2,0,4,7,0.42,0.4242,0.47,0.4627,15,198,71,702,239
2555,2,0,4,8,0.4,0.4091,0.5,0.4925,19,365,55,745,115
2556,2,0,4,9,0.42,0.4242,0.47,0.2836,18,196,38,525,126
2557,2,0,4,10,0.42,0.4242,0.44,0.3582,25,98,96,821,188
2558,2,0,4,11,0.44,0.4394,0.41,0.2836,34,133,89,581,198
2559,2,0,4,12,0.46,0.4545,0.38,0.1642,49,199,26,672,188
2560,2,0,4,13,0.48,0.4697,0.33,0.3284,55,177,64,809,172
2561,2,0,4,14,0.5,0.4848,0.34,0.3881,68,228,1,520,82
2562,2,0,4,15,0.52,0.5,0.29,0.4179,69,235,86,944,151
2563,2,0,4,16,0.52,0.5,0.27,0.3582,66,294,36,519,206
2564,2,0,4,17,0.5,0.4848,0.29,0.1642,79,481,19,516,27
2565,2,0,4,18,0.5,0.4848,0.25,0.2836,71,452,80,699,183
2566,2,0,4,19,0.46,0.4545,0.28,0.2836,52,324,53,558,248
2567,2,0,4,20,0.44,0.4394,0.3,0.1343,28,204,13,536,112
2568,2,0,4,21,0.42,0.4242,0.47,0.194,25,184,17,513,137
2569,2,0,4,22,0.42,0.4242,0.38,0.0896,31,137,86,785,199
2570,2,0,4,23,0.4,0.4091,0.43,0.1045,13,99,20,678,50
2571,2,0,4,0,0.36,0.3485,0.62,0.194,3,33,78,761,56
2572,2,0,4,1,0.36,0.3333,0.53,0.2537,2,24,28,707,58
2573,2,0,4,2,0.36,0.3333,0.53,0.2985,2,9,84,550,225
2574,2,0,4,3,0.36,0.3333,0.53,0.2985,0,2,52,763,190
2575,2,0,4,4,0.34,0.3182,0.53,0.2836,1,3,31,879,41
2576,2,0,4,5,0.34,0.3182,0.53,0.2239,0,16,18,989,26
2577,2,0,4,6,0.34,0.3182,0.53,0.2836,2,49,25,947,183
2578,2,0,4,7,0.34,0.3182,0.53,0.2836,5,180,79,861,211
2579,2,0,4,8,0.34,0.3182,0.53,0.2537,15,346,28,672,155
2580,2,0,4,9,0.34,0.303,0.61,0.2985,17,195,25,913,61
2581,2,0,4,10,0.36,0.3485,0.62,0.194,32,136,9,957,36
2582,2,0,4,11,0.34,0.3333,0.66,0.194,23,106,59,884,210
2583,2,0,4,12,0.34,0.3333,0.76,0.1343,19,80,95,770,171
2584,2,0,4,13,0.34,0.3333,0.87,0.194,3,40,35,518,77
2585,2,0,4,14,0.34,0.3182,0.87,0.2537,3,36,1,562,70
2586,2,0,4,15,0.34,0.3333,0.87,0.194,13,75,62,979,9
2587,2,0,4,16,0.34,0.3333,0.87,0.1343,4,62,94,899,35
2588,2,0,4,17,0.32,0.303,0.93,0.2239,6,69,95,597,161
2589,2,0,4,18,0.32,0.303,0.93,0.2239,4,51,49,533,211
2590,2,0,4,19,0.32,0.303,0.93,0.2239,7,55,1,893,237
2591,2,0,4,20,0.32,0.303,0.87,0.2239,8,47,100,620,116
2592,2,0,4,21,0.3,0.303,0.93,0.1642,5,28,25,551,106
2593,2,0,4,22,0.3,0.303,1,0.1343,3,24,31,873,20
2594,2,0,4,23,0.32,0.3333,0.93,0.1045,0,17,24,827,120
2595,2,0,4,0,0.32,0.3182,1,0.194,0,18,63,542,109
2596,2,0,4,1,0.32,0.3182,1,0.194,5,16,48,732,88
2597,2,0,4,2,0.32,0.3333,1,0.1343,3,17,19,863,107
2598,2,0,4,3,0.32,0.3333,1,0.0896,0,4,3,817,140
2599,2,0,4,4,0.34,0.3636,1,0,2,5,98,819,41
2600,2,0,4,5,0.34,0.3636,1,0,1,7,15,975,193
2601,2,0,4,6,0.34,0.3333,1,0.1642,0,11,67,793,171
2602,2,0,4,7,0.34,0.3333,1,0.1642,2,19,72,651,241
2603,2,0,4,8,0.36,0.3333,1,0.2537,15,47,71,771,178
2604,2,0,4,9,0.38,0.3939,0.94,0.2985,13,68,42,621,112
2605,2,0,4,10,0.42,0.4242,0.88,0.2239,36,129,92,590,162
2606,2,0,4,11,0.46,0.4545,0.88,0.2239,68,232,68,812,113
2607,2,0,4,12,0.52,0.5,0.83,0.4179,94,291,24,641,140
2608,2,0,4,13,0.52,0.5,0.83,0.3881,126,312,40,598,233
2609,2,0,4,14,0.58,0.5455,0.78,0.3582,182,391,31,862,157
2610,2,0,4,15,0.6,0.5909,0.73,0.3881,171,397,2,520,91
2611,2,0,4,16,0.6,0.5909,0.73,0.2836,180,426,1,852,9
2612,2,0,4,17,0.6,0.5909,0.73,0.3284,168,383,15,925,177
2613,2,0,4,18,0.58,0.5455,0.78,0.194,149,376,43,523,97
2614,2,0,4,19,0.56,0.5303,0.83,0.2836,84,283,73,529,1
2615,2,0,4,20,0.54,0.5152,0.88,0.2537,45,183,97,642,143
2616,2,0,4,21,0.56,0.5303,0.83,0.2836,32,135,78,567,50
2617,2,0,4,22,0.58,0.5455,0.78,0.2537,55,169,43,967,122
2618,2,0,4,23,0.54,0.5152,0.88,0.1642,31,117,34,939,53
2619,2,0,4,0,0.52,0.5,0.83,0.2239,30,96,67,957,0
2620,2,0,4,1,0.5,0.4848,0.88,0.194,14,54,67,839,60
2621,2,0,4,2,0.5,0.4848,0.88,0.194,27,72,0,529,115
2622,2,0,4,3,0.5,0.4848,0.94,0.0896,4,24,36,812,65
2623,2,0,4,4,0.5,0.4848,0.94,0.0896,0,5,53,907,88
2624,2,0,4,5,0.5,0.4848,0.94,0.0896,5,12,48,854,185
2625,2,0,4,6,0.5,0.4848,1,0,10,13,69,624,207
2626,2,0,4,7,0.5,0.4848,1,0,16,27,13,935,17
2627,2,0,4,8,0.52,0.5,0.94,0.2239,38,80,6,973,132
2628,2,0,4,9,0.56,0.5303,0.88,0.2537,73,177,67,766,212
2629,2,0,4,10,0.6,0.5758,0.78,0.1642,118,289,55,604,224
2630,2,0,4,11,0.66,0.6212,0.65,0.1343,124,317,89,736,87
2631,2,0,4,12,0.68,0.6364,0.65,0.2537,168,388,21,732,91
2632,2,0,4,13,0.7,0.6515,0.58,0.2836,205,441,57,683,59
2633,2,0,4,14,0.7,0.6515,0.54,0.3284,197,420,41,628,199
2634,2,0,4,15,0.66,0.6212,0.61,0.2537,167,369,51,905,114
2635,2,0,4,16,0.74,0.6667,0.48,0.3881,162,359,25,961,171
2636,2,0,4,17,0.66,0.6212,0.65,0.2985,142,331,20,636,225
2637,2,0,4,18,0.64,0.6061,0.69,0.1642,96,270,7,654,237
2638,2,0,4,19,0.6,0.5606,0.83,0.2836,62,194,99,898,18
2639,2,0,4,20,0.6,0.5606,0.83,0.2836,34,105,99,604,243
2640,2,0,4,21,0.54,0.5152,0.94,0.1642,8,61,12,848,96
2641,2,0,4,22,0.54,0.5152,1,0.1642,5,45,19,708,98
2642,2,0,4,23,0.54,0.5152,1,0.0896,5,42,13,914,72
2643,2,0,4,0,0.52,0.5,1,0,2,12,53,574,18
2644,2,0,4,1,0.54,0.5152,1,0.0896,2,10,66,697,81
2645,2,0,4,2,0.54,0.5152,1,0.0896,1,10,56,939,43
2646,2,0,4,3,0.5,0.4848,1,0.1045,2,10,61,590,226
2647,2,0,4,4,0.52,0.5,1,0,1,5,55,964,195
2648,2,0,4,5,0.46,0.4545,1,0,3,17,71,533,46
2649,2,0,4,6,0.5,0.4848,1,0,7,66,24,523,144
2650,2,0,4,7,0.52,0.5,1,0.0896,13,196,93,849,223
2651,2,0,4,8,0.56,0.5303,0.88,0.1045,27,353,58,597,174
2652,2,0,4,9,0.6,0.5606,0.83,0.1343,27,174,80,843,153
2653,2,0,4,10,0.64,0.6061,0.73,0.2239,61,125,11,897,206
2654,2,0,4,11,0.64,0.6061,0.73,0.2239,53,147,16,760,133
2655,2,0,4,12,0.66,0.6212,0.74,0.2537,48,188,3,702,209
2656,2,0,4,13,0.7,0.6515,0.65,0.2239,57,203,65,758,148
2657,2,0,4,14,0.72,0.6667,0.54,0.2239,47,146,1,773,121
2658,2,0,4,15,0.74,0.6667,0.51,0.2239,50,175,37,838,21
2659,2,0,4,16,0.7,0.6515,0.54,0.3582,41,239,10,995,228
2660,2,0,4,17,0.7,0.6515,0.54,0.2985,80,521,28,903,74
2661,2,0,4,18,0.68,0.6364,0.57,0.3582,74,499,46,711,118
2662,2,0,4,19,0.66,0.6212,0.57,0.3284,62,382,72,889,174
2663,2,0,4,20,0.66,0.6212,0.61,0.2836,42,237,100,994,55
2664,2,0,4,21,0.62,0.6061,0.69,0.2537,41,190,40,658,238
2665,2,0,4,22,0.6,0.5909,0.73,0.2985,23,106,9,567,145
2666,2,0,4,23,0.58,0.5455,0.78,0.2836,9,62,61,960,190
2667,2,0,4,0,0.62,0.6061,0.69,0.2836,10,27,18,666,152
2668,2,0,4,1,0.62,0.5909,0.73,0.2836,16,21,46,896,9
2669,2,0,4,2,0.56,0.5303,0.83,0.3284,17,26,25,632,131
2670,2,0,4,3,0.54,0.5152,0.88,0.2836,17,21,47,673,239
2671,2,0,4,4,0.56,0.5303,0.83,0.2537,2,6,91,582,235
2672,2,0,4,5,0.54,0.5152,0.88,0.2537,0,16,96,956,88
2673,2,0,4,6,0.56,0.5303,0.88,0.2239,0,80,39,780,166
2674,2,0,4,7,0.58,0.5455,0.83,0.2985,16,270,26,557,52
2675,2,0,4,8,0.58,0.5455,0.83,0.2985,32,449,31,600,39
2676,2,0,4,9,0.64,0.6061,0.73,0.3582,35,199,18,812,62
2677,2,0,4,10,0.66,0.6212,0.69,0.3582,22,120,84,834,43
2678,2,0,4,11,0.68,0.6364,0.65,0.3881,40,172,70,791,210
2679,2,0,4,12,0.7,0.6515,0.61,0.4179,40,186,87,885,249
2680,2,0,4,13,0.74,0.6667,0.51,0.4478,37,176,81,682,235
2681,2,0,4,14,0.72,0.6667,0.58,0.3284,40,155,76,629,229
2682,2,0,4,15,0.7,0.6515,0.61,0.3582,34,153,5,611,115
2683,2,0,4,16,0.7,0.6515,0.58,0.3881,40,291,88,561,190
2684,2,0,4,17,0.68,0.6364,0.61,0.3582,66,521,28,850,20
2685,2,0,4,18,0.68,0.6364,0.65,0.4478,65,528,98,647,69
2686,2,0,4,19,0.64,0.6061,0.73,0.4179,42,328,87,671,147
2687,2,0,4,20,0.64,0.6061,0.73,0.3582,35,234,65,837,118
