instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_3,feature_y_3,feature_y_3
5373,3,0,8,18,0.76,0.6818,0.45,0.2239,54,570,56,185193000.0,2.09008693583188
5374,3,0,8,19,0.74,0.6667,0.48,0.194,56,376,21,53157376.0,0.5444678790179037
5375,3,0,8,20,0.74,0.6667,0.51,0,48,280,62,21952000.0,3.8340720458680737
5376,3,0,8,21,0.72,0.6667,0.54,0,38,215,93,9938375.0,19.33568064408107
5377,3,0,8,22,0.7,0.6515,0.61,0,31,152,12,3511808.0,2.15783677484981
5378,3,0,8,23,0.66,0.6212,0.65,0.1343,20,77,91,456533.0,0.9041693413125955
5379,3,0,8,0,0.66,0.6212,0.69,0.0896,8,24,1,13824.0,0.5430441251857795
5380,3,0,8,1,0.64,0.6061,0.73,0.1642,2,14,4,2744.0,4.111884294479769
5381,3,0,8,2,0.66,0.6212,0.69,0,0,6,34,216.0,0.6539868700870936
5382,3,0,8,3,0.64,0.5909,0.78,0,1,5,80,125.0,163.63007223971312
5383,3,0,8,4,0.64,0.6061,0.73,0,0,5,8,125.0,0.5026746699330502
5384,3,0,8,5,0.64,0.6061,0.73,0,0,28,18,21952.0,4.015858573649374
5385,3,0,8,6,0.62,0.5909,0.78,0,4,105,46,1157625.0,0.5258208681509198
5386,3,0,8,7,0.66,0.6212,0.65,0.0896,12,308,24,29218112.0,10.590792759495987
5387,3,0,8,8,0.7,0.6515,0.54,0.1642,35,487,47,115501303.0,0.8900177298266997
5388,3,0,8,9,0.74,0.6667,0.48,0.0896,31,209,6,9129329.0,1.3877622922787505
5389,3,0,8,10,0.76,0.6818,0.43,0.0896,27,118,64,1643032.0,0.5208262701161901
5390,3,0,8,11,0.78,0.697,0.43,0.1045,20,128,60,2097152.0,1.4384569591461411
5391,3,0,8,12,0.8,0.7273,0.43,0.2836,26,189,42,6751269.0,11.979139227322584
5392,3,0,8,13,0.8,0.7121,0.41,0.194,38,176,58,5451776.0,0.5017882105819239
5393,3,0,8,14,0.82,0.7273,0.36,0.1642,54,192,21,7077888.0,0.5444678790179037
5394,3,0,8,15,0.8,0.7273,0.43,0.1343,42,159,41,4019679.0,1.1885273858987428
5395,3,0,8,16,0.82,0.7424,0.43,0.2239,62,300,62,27000000.0,3.8340720458680737
5396,3,0,8,17,0.8,0.7424,0.49,0.2239,46,552,73,168196608.0,3.0937909668046757
5397,3,0,8,18,0.76,0.697,0.55,0.2537,86,556,10,171879616.0,2.193083986739962
5398,3,0,8,19,0.76,0.697,0.55,0.2239,50,347,83,41781923.0,0.5080359962611123
5399,3,0,8,20,0.74,0.6818,0.58,0.2537,37,280,66,21952000.0,1.0272753459349424
5400,3,0,8,21,0.72,0.6818,0.62,0.2239,38,230,46,12167000.0,0.5258208681509198
5401,3,0,8,22,0.7,0.6515,0.65,0.194,29,171,4,5000211.0,4.111884294479769
5402,3,0,8,23,0.7,0.6515,0.65,0.2836,20,105,86,1157625.0,13.064798934155936
5403,3,0,8,0,0.68,0.6364,0.65,0.1343,18,56,1,175616.0,0.5430441251857795
5404,3,0,8,1,0.66,0.6212,0.65,0.1642,13,24,31,13824.0,1.6779583343684343
5405,3,0,8,2,0.66,0.6212,0.65,0.2239,2,6,42,216.0,11.979139227322584
5406,3,0,8,3,0.66,0.6212,0.69,0.2836,0,6,47,216.0,0.8900177298266997
5407,3,0,8,4,0.64,0.6061,0.73,0.2239,0,9,70,729.0,0.5637325966004665
5408,3,0,8,5,0.64,0.5909,0.78,0.2836,0,27,36,19683.0,121.63753475026189
5409,3,0,8,6,0.64,0.5909,0.78,0.2537,6,103,70,1092727.0,0.5637325966004665
5410,3,0,8,7,0.64,0.5909,0.78,0.2985,19,308,42,29218112.0,11.979139227322584
5411,3,0,8,8,0.66,0.6212,0.74,0.2836,27,420,14,74088000.0,0.5023592408312615
5412,3,0,8,9,0.72,0.6818,0.66,0.2537,42,228,34,11852352.0,0.6539868700870936
5413,3,0,8,10,0.74,0.697,0.66,0.2537,37,129,30,2146689.0,83.55352537043731
5414,3,0,8,11,0.76,0.7121,0.58,0.2537,44,141,40,2803221.0,0.573028742574676
5415,3,0,8,12,0.8,0.7424,0.52,0.2836,34,173,15,5177717.0,0.6059548980890475
5416,3,0,8,13,0.8,0.7424,0.52,0.3582,33,187,30,6539203.0,83.55352537043731
5417,3,0,8,14,0.82,0.7576,0.46,0.3284,67,182,51,6028568.0,0.5987202322070889
5418,3,0,8,15,0.8,0.7273,0.46,0.3582,56,174,67,5268024.0,6.921372193247372
5419,3,0,8,16,0.8,0.7273,0.46,0.3582,49,245,31,14706125.0,1.6779583343684343
5420,3,0,8,17,0.8,0.7273,0.46,0.2985,44,409,30,68417929.0,83.55352537043731
5421,3,0,8,18,0.76,0.697,0.55,0.2537,48,274,70,20570824.0,0.5637325966004665
5422,3,0,8,19,0.66,0.6061,0.83,0.1045,26,141,17,2803221.0,25.90505251316606
5423,3,0,8,20,0.66,0.6061,0.83,0.1045,24,165,100,4492125.0,2.025790915867646
5424,3,0,8,21,0.68,0.6364,0.79,0,12,149,58,3307949.0,0.5017882105819239
5425,3,0,8,22,0.7,0.6667,0.74,0.1045,18,135,61,2460375.0,29.513995986914356
5426,3,0,8,23,0.7,0.6667,0.74,0.1343,20,114,60,1481544.0,1.4384569591461411
5427,3,0,8,0,0.68,0.6364,0.69,0.194,9,62,5,238328.0,24.34527915938213
5428,3,0,8,1,0.64,0.5758,0.89,0,1,20,66,8000.0,1.0272753459349424
5429,3,0,8,2,0.64,0.5758,0.83,0,0,8,31,512.0,1.6779583343684343
5430,3,0,8,3,0.64,0.5909,0.78,0,2,3,26,27.0,0.5673570710394846
5431,3,0,8,4,0.64,0.5758,0.83,0,1,8,2,512.0,0.5237528663423374
5432,3,0,8,5,0.64,0.5758,0.83,0,1,17,6,4913.0,1.3877622922787505
5433,3,0,8,6,0.64,0.5758,0.83,0,2,93,100,804357.0,2.025790915867646
5434,3,0,8,7,0.66,0.6061,0.83,0.0896,12,263,58,18191447.0,0.5017882105819239
5435,3,0,8,8,0.66,0.6061,0.83,0,30,398,20,63044792.0,0.5227541141700891
5436,3,0,8,9,0.7,0.6515,0.65,0.1343,31,218,68,10360232.0,9.796975387185967
5437,3,0,8,10,0.72,0.6818,0.62,0.0896,57,165,39,4492125.0,0.5092180208714154
5438,3,0,8,11,0.72,0.6818,0.66,0.0896,45,165,28,4492125.0,0.7868403851802712
5439,3,0,8,12,0.74,0.6818,0.62,0.0896,54,222,79,10941048.0,1.798925688187395
5440,3,0,8,13,0.76,0.7121,0.62,0.194,63,232,76,12487168.0,0.6385257158828442
5441,3,0,8,14,0.78,0.7273,0.55,0.194,78,220,48,10648000.0,4.315081398019611
5442,3,0,8,15,0.8,0.7424,0.49,0.1045,66,222,36,10941048.0,121.63753475026189
5443,3,0,8,16,0.8,0.7424,0.49,0,66,327,27,34965783.0,0.5111492047520422
5444,3,0,8,17,0.76,0.7121,0.58,0.5224,85,527,95,146363183.0,0.5940846816900167
5445,3,0,8,18,0.76,0.7121,0.58,0.5224,88,425,39,76765625.0,0.5092180208714154
5446,3,0,8,19,0.62,0.5909,0.73,0.4627,33,165,7,4492125.0,0.6035051827052901
5447,3,0,8,20,0.62,0.5758,0.83,0.2985,12,58,6,195112.0,1.3877622922787505
5448,3,0,8,21,0.62,0.5758,0.83,0.1343,18,107,56,1225043.0,2.09008693583188
5449,3,0,8,22,0.6,0.5455,0.88,0.1343,25,122,90,1815848.0,0.5279840346175494
5450,3,0,8,23,0.6,0.5455,0.88,0.0896,18,106,13,1191016.0,0.7041425227235925
5451,3,0,8,0,0.6,0.5455,0.88,0,21,128,80,2097152.0,163.63007223971312
5452,3,0,8,1,0.62,0.5758,0.83,0,12,47,26,103823.0,0.5673570710394846
5453,3,0,8,2,0.62,0.5909,0.78,0,10,69,52,328509.0,0.503365605112174
5454,3,0,8,3,0.62,0.5909,0.78,0,9,51,16,132651.0,1.4043036899381962
5455,3,0,8,4,0.6,0.5455,0.88,0,1,7,73,343.0,3.0937909668046757
5456,3,0,8,5,0.6,0.5606,0.83,0,0,8,80,512.0,163.63007223971312
5457,3,0,8,6,0.6,0.5606,0.83,0.1343,6,24,56,13824.0,2.09008693583188
5458,3,0,8,7,0.62,0.5758,0.83,0,8,44,62,85184.0,3.8340720458680737
5459,3,0,8,8,0.66,0.6212,0.69,0,27,133,81,2352637.0,2.7018847930632726
5460,3,0,8,9,0.7,0.6515,0.65,0,51,190,59,6859000.0,0.6109713317819904
5461,3,0,8,10,0.72,0.6818,0.62,0.1045,114,306,78,28652616.0,0.6605113804923478
5462,3,0,8,11,0.72,0.6667,0.58,0,115,338,98,38614472.0,2.3440166611427986
5463,3,0,8,12,0.74,0.6818,0.58,0.1343,156,409,14,68417929.0,0.5023592408312615
5464,3,0,8,13,0.76,0.697,0.55,0.1343,158,378,51,54010152.0,0.5987202322070889
5465,3,0,8,14,0.8,0.7424,0.49,0.194,147,375,35,52734375.0,1.7488102347630208
5466,3,0,8,15,0.8,0.7273,0.43,0.194,175,390,38,59319000.0,0.7713855584154635
5467,3,0,8,16,0.8,0.7273,0.46,0.194,151,373,66,51895117.0,1.0272753459349424
5468,3,0,8,17,0.8,0.7424,0.49,0.194,180,383,90,56181887.0,0.5279840346175494
5469,3,0,8,18,0.76,0.7121,0.58,0.2537,169,394,1,61162984.0,0.5430441251857795
5470,3,0,8,19,0.74,0.6818,0.62,0.194,109,291,57,24642171.0,0.696298942266857
5471,3,0,8,20,0.74,0.6818,0.62,0.2239,78,248,74,15252992.0,67.32311401195065
5472,3,0,8,21,0.72,0.6818,0.7,0.2239,81,225,45,11390625.0,0.5402766739296717
5473,3,0,8,22,0.7,0.6667,0.74,0.194,77,223,51,11089567.0,0.5987202322070889
5474,3,0,8,23,0.7,0.6667,0.74,0.1343,59,157,89,3869893.0,0.5376143475480764
5475,3,0,8,0,0.7,0.6667,0.74,0.194,6,74,33,405224.0,0.500022035944306
5476,3,0,8,1,0.68,0.6364,0.79,0.2239,17,86,64,636056.0,0.5208262701161901
5477,3,0,8,2,0.68,0.6364,0.79,0.194,13,64,12,262144.0,2.15783677484981
5478,3,0,8,3,0.66,0.6061,0.83,0.2239,25,51,19,132651.0,0.869658074441806
5479,3,0,8,4,0.68,0.6364,0.83,0.2239,1,6,80,216.0,163.63007223971312
5480,3,0,8,5,0.66,0.5909,0.89,0.2985,0,8,61,512.0,29.513995986914356
5481,3,0,8,6,0.66,0.5909,0.89,0.2836,4,14,96,2744.0,0.5041370124924979
5482,3,0,8,7,0.68,0.6364,0.83,0.2985,12,31,97,29791.0,0.7248437158702044
5483,3,0,8,8,0.7,0.6667,0.79,0.2239,30,92,98,778688.0,2.3440166611427986
5484,3,0,8,9,0.72,0.697,0.74,0.2239,80,231,77,12326391.0,0.5001199891426975
5485,3,0,8,10,0.74,0.7121,0.74,0.2537,97,274,7,20570824.0,0.6035051827052901
5486,3,0,8,11,0.8,0.7879,0.63,0.2836,132,313,41,30664297.0,1.1885273858987428
5487,3,0,8,12,0.82,0.803,0.59,0.2836,135,374,37,52313624.0,2.8053491651647224
5488,3,0,8,13,0.8,0.7727,0.59,0.4179,94,310,38,29791000.0,0.7713855584154635
5489,3,0,8,14,0.7,0.6667,0.79,0.3881,78,235,73,12977875.0,3.0937909668046757
5490,3,0,8,15,0.7,0.6667,0.84,0.2836,17,68,17,314432.0,25.90505251316606
5491,3,0,8,16,0.72,0.697,0.79,0.1642,97,258,8,17173512.0,0.5026746699330502
5492,3,0,8,17,0.72,0.697,0.79,0.1343,91,270,3,19683000.0,0.8763320184878719
5493,3,0,8,18,0.72,0.697,0.79,0.2537,96,311,64,30080231.0,0.5208262701161901
5494,3,0,8,19,0.72,0.6818,0.7,0.2537,81,282,17,22425768.0,25.90505251316606
5495,3,0,8,20,0.7,0.6667,0.79,0.2537,41,181,62,5929741.0,3.8340720458680737
5496,3,0,8,21,0.7,0.6667,0.79,0.2537,45,138,24,2628072.0,10.590792759495987
5497,3,0,8,22,0.7,0.6667,0.79,0.194,37,134,72,2406104.0,0.7975605094780727
5498,3,0,8,23,0.7,0.6667,0.74,0.1642,20,68,26,314432.0,0.5673570710394846
5499,3,0,8,0,0.68,0.6364,0.79,0.1642,18,40,58,64000.0,0.5017882105819239
5500,3,0,8,1,0.68,0.6364,0.79,0.0896,8,21,83,9261.0,0.5080359962611123
5501,3,0,8,2,0.7,0.6515,0.65,0.1045,2,8,84,512.0,0.5769706814181332
5502,3,0,8,3,0.7,0.6515,0.65,0.1343,0,5,67,125.0,6.921372193247372
5503,3,0,8,4,0.68,0.6364,0.65,0.194,2,12,93,1728.0,19.33568064408107
5504,3,0,8,5,0.66,0.6212,0.65,0.3582,1,24,86,13824.0,13.064798934155936
5505,3,0,8,6,0.66,0.6212,0.61,0.2985,6,112,91,1404928.0,0.9041693413125955
5506,3,0,8,7,0.66,0.6212,0.61,0.3284,11,281,57,22188041.0,0.696298942266857
5507,3,0,8,8,0.66,0.6212,0.61,0.3284,20,351,92,43243551.0,4.534449634384539
5508,3,0,8,9,0.68,0.6364,0.54,0.2537,36,187,50,6539203.0,1.3557021544363344
5509,3,0,8,10,0.7,0.6515,0.48,0.2836,36,121,55,1771561.0,4084.5228050458813
5510,3,0,8,11,0.72,0.6515,0.34,0.3284,46,131,5,2248091.0,24.34527915938213
5511,3,0,8,12,0.74,0.6515,0.35,0.3881,54,207,74,8869743.0,67.32311401195065
5512,3,0,8,13,0.74,0.6515,0.3,0.4627,47,205,88,8615125.0,0.9658118980490871
5513,3,0,8,14,0.74,0.6515,0.3,0.3881,88,225,70,11390625.0,0.5637325966004665
5514,3,0,8,15,0.74,0.6515,0.3,0.2985,72,199,11,7880599.0,102109.07002447755
5515,3,0,8,16,0.74,0.6515,0.3,0.3881,66,320,10,32768000.0,2.193083986739962
5516,3,0,8,17,0.74,0.6515,0.27,0.3284,82,591,84,206425071.0,0.5769706814181332
5517,3,0,8,18,0.72,0.6515,0.28,0.2985,72,609,35,225866529.0,1.7488102347630208
5518,3,0,8,19,0.7,0.6364,0.3,0.2836,66,416,82,71991296.0,0.7614819393063025
5519,3,0,8,20,0.66,0.6212,0.34,0.194,21,268,95,19248832.0,0.5940846816900167
5520,3,0,8,21,0.64,0.6212,0.38,0.194,28,208,23,8998912.0,6.50281329350808
5521,3,0,8,22,0.64,0.6212,0.38,0.2985,32,153,64,3581577.0,0.5208262701161901
5522,3,0,8,23,0.62,0.6212,0.41,0.2537,19,64,93,262144.0,19.33568064408107
5523,3,0,8,0,0.6,0.6212,0.43,0.194,13,35,47,42875.0,0.8900177298266997
5524,3,0,8,1,0.58,0.5455,0.49,0.194,6,19,79,6859.0,1.798925688187395
5525,3,0,8,2,0.56,0.5303,0.52,0.194,2,6,84,216.0,0.5769706814181332
5526,3,0,8,3,0.56,0.5303,0.52,0.2836,2,6,52,216.0,0.503365605112174
5527,3,0,8,4,0.54,0.5152,0.56,0.1642,0,5,29,125.0,2.9729510585814833
5528,3,0,8,5,0.54,0.5152,0.56,0.194,1,36,88,46656.0,0.9658118980490871
5529,3,0,8,6,0.54,0.5152,0.6,0.194,3,114,17,1481544.0,25.90505251316606
5530,3,0,8,7,0.6,0.6212,0.49,0.194,11,344,74,40707584.0,67.32311401195065
5531,3,0,8,8,0.62,0.6212,0.5,0,43,504,71,128024064.0,0.5125433048899948
5532,3,0,8,9,0.66,0.6212,0.44,0,34,225,85,11390625.0,1.213703616753761
5533,3,0,8,10,0.7,0.6364,0.37,0,56,148,28,3241792.0,0.7868403851802712
5534,3,0,8,11,0.7,0.6364,0.34,0.1045,62,186,84,6434856.0,0.5769706814181332
5535,3,0,8,12,0.7,0.6364,0.39,0.0896,60,237,46,13312053.0,0.5258208681509198
5536,3,0,8,13,0.72,0.6515,0.3,0.1045,70,234,82,12812904.0,0.7614819393063025
5537,3,0,8,14,0.72,0.6515,0.3,0.0896,149,651,86,275894451.0,13.064798934155936
5538,3,0,8,15,0.72,0.6515,0.34,0.2239,178,601,72,217081801.0,0.7975605094780727
5539,3,0,8,16,0.72,0.6515,0.32,0.1343,133,444,67,87528384.0,6.921372193247372
5540,3,0,8,17,0.72,0.6515,0.34,0.2239,133,472,2,105154048.0,0.5237528663423374
5541,3,0,8,18,0.72,0.6515,0.34,0.194,98,519,22,139798359.0,1.0089303546212294
5542,3,0,8,19,0.66,0.6212,0.5,0.2239,70,367,1,49430863.0,0.5430441251857795
5543,3,0,8,20,0.64,0.6212,0.53,0.2537,54,260,39,17576000.0,0.5092180208714154
5544,3,0,8,21,0.62,0.6212,0.57,0,38,211,34,9393931.0,0.6539868700870936
5545,3,0,8,22,0.62,0.6212,0.57,0.1343,46,191,15,6967871.0,0.6059548980890475
5546,3,0,8,23,0.62,0.6061,0.61,0.1343,19,80,36,512000.0,121.63753475026189
5547,3,0,8,0,0.62,0.6212,0.57,0.1343,9,38,43,54872.0,5.944410581534946
5548,3,0,8,1,0.6,0.6061,0.6,0.1045,7,24,65,13824.0,0.5473967051355444
5549,3,0,8,2,0.58,0.5455,0.68,0.1343,2,6,37,216.0,2.8053491651647224
5550,3,0,8,3,0.58,0.5455,0.68,0.1343,0,1,29,1.0,2.9729510585814833
5551,3,0,8,4,0.56,0.5303,0.73,0.1045,0,7,85,343.0,1.213703616753761
5552,3,0,8,5,0.56,0.5303,0.73,0.1045,1,27,26,19683.0,0.5673570710394846
5553,3,0,8,6,0.56,0.5303,0.73,0,3,108,65,1259712.0,0.5473967051355444
5554,3,0,8,7,0.6,0.6061,0.64,0.0896,11,308,24,29218112.0,10.590792759495987
5555,3,0,8,8,0.62,0.6061,0.69,0.1343,32,468,60,102503232.0,1.4384569591461411
5556,3,0,8,9,0.64,0.6061,0.69,0.2537,44,213,36,9663597.0,121.63753475026189
5557,3,0,8,10,0.7,0.6515,0.58,0.2836,51,146,69,3112136.0,1.129668825806919
5558,3,0,8,11,0.72,0.6667,0.54,0.2985,57,185,76,6331625.0,0.6385257158828442
5559,3,0,8,12,0.74,0.6818,0.55,0.3284,60,235,56,12977875.0,2.09008693583188
5560,3,0,8,13,0.76,0.6818,0.48,0.4179,56,236,44,13144256.0,0.9826059824898337
5561,3,0,8,14,0.76,0.6818,0.48,0.4179,77,204,100,8489664.0,2.025790915867646
5562,3,0,8,15,0.76,0.6818,0.48,0.4478,63,204,82,8489664.0,0.7614819393063025
5563,3,0,8,16,0.76,0.697,0.52,0.4179,49,271,77,19902511.0,0.5001199891426975
5564,3,0,8,17,0.76,0.697,0.52,0.3582,83,567,59,182284263.0,0.6109713317819904
5565,3,0,8,18,0.74,0.6818,0.55,0.2985,102,621,91,239483061.0,0.9041693413125955
5566,3,0,8,19,0.74,0.6818,0.55,0.2985,93,440,93,85184000.0,19.33568064408107
5567,3,0,8,20,0.72,0.6667,0.58,0.2985,45,334,34,37259704.0,0.6539868700870936
5568,3,0,8,21,0.7,0.6515,0.61,0.3582,47,236,82,13144256.0,0.7614819393063025
5569,3,0,8,22,0.7,0.6515,0.65,0.3582,41,181,66,5929741.0,1.0272753459349424
5570,3,0,8,23,0.68,0.6364,0.69,0.2985,16,70,89,343000.0,0.5376143475480764
5571,3,0,8,0,0.68,0.6364,0.74,0.2985,11,52,70,140608.0,0.5637325966004665
5572,3,0,8,1,0.68,0.6364,0.69,0.3881,4,15,72,3375.0,0.7975605094780727
5573,3,0,8,2,0.68,0.6364,0.69,0.3881,3,5,36,125.0,121.63753475026189
5574,3,0,8,3,0.66,0.6212,0.74,0.3284,2,4,53,64.0,0.7163707881255232
5575,3,0,8,4,0.66,0.6061,0.78,0.3881,1,7,28,343.0,0.7868403851802712
5576,3,0,8,5,0.66,0.6061,0.83,0.4179,1,26,20,17576.0,0.5227541141700891
5577,3,0,8,6,0.66,0.6061,0.83,0.3284,1,102,67,1061208.0,6.921372193247372
5578,3,0,8,7,0.68,0.6364,0.79,0.3284,17,313,84,30664297.0,0.5769706814181332
5579,3,0,8,8,0.7,0.6667,0.74,0.2985,23,484,92,113379904.0,4.534449634384539
5580,3,0,8,9,0.72,0.6818,0.7,0.2985,21,162,52,4251528.0,0.503365605112174
5581,3,0,8,10,0.74,0.697,0.66,0.2985,37,142,68,2863288.0,9.796975387185967
5582,3,0,8,11,0.7,0.6667,0.79,0,39,151,71,3442951.0,0.5125433048899948
5583,3,0,8,12,0.7,0.6667,0.79,0,9,41,73,68921.0,3.0937909668046757
5584,3,0,8,13,0.7,0.6667,0.79,0.1045,7,37,26,50653.0,0.5673570710394846
5585,3,0,8,14,0.72,0.697,0.74,0,27,113,39,1442897.0,0.5092180208714154
5586,3,0,8,15,0.74,0.697,0.7,0,28,132,6,2299968.0,1.3877622922787505
5587,3,0,8,16,0.72,0.7121,0.84,0,16,121,34,1771561.0,0.6539868700870936
5588,3,0,8,17,0.72,0.7121,0.84,0,28,312,24,30371328.0,10.590792759495987
5589,3,0,8,18,0.72,0.7121,0.84,0.1343,31,408,61,67917312.0,29.513995986914356
5590,3,0,8,19,0.66,0.6061,0.78,0.3284,31,272,1,20123648.0,0.5430441251857795
5591,3,0,8,20,0.64,0.5909,0.78,0.3582,33,225,59,11390625.0,0.6109713317819904
5592,3,0,8,21,0.64,0.5909,0.78,0.2836,29,187,86,6539203.0,13.064798934155936
5593,3,0,8,22,0.62,0.5758,0.83,0,21,147,14,3176523.0,0.5023592408312615
5594,3,0,8,23,0.62,0.5758,0.83,0.0896,15,84,17,592704.0,25.90505251316606
5595,3,0,8,0,0.62,0.5758,0.83,0.1343,9,51,78,132651.0,0.6605113804923478
5596,3,0,8,1,0.62,0.5758,0.83,0,10,23,64,12167.0,0.5208262701161901
5597,3,0,8,2,0.62,0.5606,0.88,0.1343,4,20,1,8000.0,0.5430441251857795
5598,3,0,8,3,0.6,0.5455,0.88,0.1045,3,11,45,1331.0,0.5402766739296717
5599,3,0,8,4,0.62,0.5606,0.88,0,2,8,60,512.0,1.4384569591461411
5600,3,0,8,5,0.62,0.5606,0.88,0,3,26,66,17576.0,1.0272753459349424
5601,3,0,8,6,0.62,0.5606,0.88,0,5,105,99,1157625.0,1260.7704250424647
5602,3,0,8,7,0.64,0.5758,0.83,0,3,266,15,18821096.0,0.6059548980890475
5603,3,0,8,8,0.66,0.6061,0.83,0.1045,17,404,46,65939264.0,0.5258208681509198
5604,3,0,8,9,0.7,0.6667,0.74,0,39,230,22,12167000.0,1.0089303546212294
5605,3,0,8,10,0.74,0.697,0.66,0.0896,34,123,42,1860867.0,11.979139227322584
5606,3,0,8,11,0.76,0.7121,0.62,0,63,214,2,9800344.0,0.5237528663423374
5607,3,0,8,12,0.76,0.7273,0.66,0.1045,70,243,67,14348907.0,6.921372193247372
5608,3,0,8,13,0.78,0.7424,0.59,0.1045,72,237,51,13312053.0,0.5987202322070889
5609,3,0,8,14,0.8,0.7727,0.59,0,55,219,37,10503459.0,2.8053491651647224
5610,3,0,8,15,0.8,0.7727,0.59,0.194,53,249,88,15438249.0,0.9658118980490871
5611,3,0,8,16,0.78,0.7424,0.62,0.1045,50,343,52,40353607.0,0.503365605112174
5612,3,0,8,17,0.74,0.7121,0.74,0.2537,56,489,35,116930169.0,1.7488102347630208
5613,3,0,8,18,0.74,0.7121,0.74,0.1343,40,410,65,68921000.0,0.5473967051355444
5614,3,0,8,19,0.72,0.697,0.79,0.1045,55,290,66,24389000.0,1.0272753459349424
5615,3,0,8,20,0.72,0.697,0.79,0.0896,39,222,82,10941048.0,0.7614819393063025
5616,3,0,8,21,0.72,0.697,0.79,0.1642,38,190,51,6859000.0,0.5987202322070889
5617,3,0,8,22,0.72,0.697,0.79,0.1045,26,152,22,3511808.0,1.0089303546212294
5618,3,0,8,23,0.7,0.6667,0.84,0.0896,22,136,23,2515456.0,6.50281329350808
5619,3,0,8,0,0.7,0.6667,0.84,0.1045,33,145,72,3048625.0,0.7975605094780727
5620,3,0,8,1,0.7,0.6667,0.84,0.1642,13,64,35,262144.0,1.7488102347630208
5621,3,0,8,2,0.7,0.6667,0.84,0.194,18,77,100,456533.0,2.025790915867646
5622,3,0,8,3,0.7,0.6667,0.84,0.2239,8,30,43,27000.0,5.944410581534946
5623,3,0,8,4,0.7,0.6667,0.84,0.2239,1,4,8,64.0,0.5026746699330502
5624,3,0,8,5,0.7,0.6667,0.84,0.2985,1,12,30,1728.0,83.55352537043731
5625,3,0,8,6,0.7,0.6667,0.84,0.2985,3,18,23,5832.0,6.50281329350808
5626,3,0,8,7,0.7,0.6667,0.84,0.3582,2,28,5,21952.0,24.34527915938213
5627,3,0,8,8,0.7,0.6667,0.84,0.2537,14,76,88,438976.0,0.9658118980490871
5628,3,0,8,9,0.7,0.6667,0.84,0.4179,28,156,8,3796416.0,0.5026746699330502
5629,3,0,8,10,0.7,0.6667,0.79,0.4627,51,205,15,8615125.0,0.6059548980890475
5630,3,0,8,11,0.66,0.5909,0.89,0.4179,15,88,64,681472.0,0.5208262701161901
5631,3,0,8,12,0.66,0.6061,0.83,0.4925,11,76,11,438976.0,102109.07002447755
5632,3,0,8,13,0.66,0.6061,0.83,0.3881,10,43,87,79507.0,5.612234025512922
5633,3,0,8,14,0.64,0.5758,0.89,0.5522,4,23,80,12167.0,163.63007223971312
5634,3,0,8,15,0.64,0.5758,0.89,0.5522,2,30,0,27000.0,1.0
5635,3,0,8,16,0.64,0.5758,0.89,0.5224,10,24,55,13824.0,4084.5228050458813
5636,3,0,8,17,0.64,0.5758,0.89,0.8358,2,16,54,4096.0,2.266489527055483
5637,3,0,8,7,0.62,0.5758,0.83,0.3582,0,1,72,1.0,0.7975605094780727
5638,3,0,8,8,0.62,0.5758,0.83,0.4179,2,8,15,512.0,0.6059548980890475
5639,3,0,8,9,0.66,0.6212,0.74,0.4179,7,53,9,148877.0,0.7081558739235672
5640,3,0,8,10,0.7,0.6515,0.61,0.6119,27,142,9,2863288.0,0.7081558739235672
5641,3,0,8,11,0.7,0.6515,0.58,0.3881,59,237,27,13312053.0,0.5111492047520422
5642,3,0,8,12,0.74,0.6667,0.51,0.3881,88,306,73,28652616.0,3.0937909668046757
5643,3,0,8,13,0.76,0.6818,0.45,0.3582,129,431,30,80062991.0,83.55352537043731
5644,3,0,8,14,0.78,0.697,0.43,0.4179,157,447,70,89314623.0,0.5637325966004665
5645,3,0,8,15,0.78,0.697,0.43,0.3582,155,469,18,103161709.0,4.015858573649374
5646,3,0,8,16,0.8,0.7121,0.36,0.3881,196,491,15,118370771.0,0.6059548980890475
5647,3,0,8,17,0.76,0.6818,0.4,0.2985,145,398,82,63044792.0,0.7614819393063025
5648,3,0,8,18,0.74,0.6667,0.42,0.2239,145,402,57,64964808.0,0.696298942266857
5649,3,0,8,19,0.72,0.6667,0.48,0.1045,140,387,24,57960603.0,10.590792759495987
5650,3,0,8,20,0.72,0.6515,0.45,0.1045,64,214,45,9800344.0,0.5402766739296717
5651,3,0,8,21,0.66,0.6212,0.61,0.1343,60,186,5,6434856.0,24.34527915938213
5652,3,0,8,22,0.64,0.6061,0.69,0.1045,25,98,39,941192.0,0.5092180208714154
5653,3,0,8,23,0.62,0.5909,0.73,0.1045,16,64,3,262144.0,0.8763320184878719
5654,3,0,8,0,0.62,0.5909,0.73,0.1045,13,34,61,39304.0,29.513995986914356
5655,3,0,8,1,0.6,0.5909,0.69,0.1045,5,20,77,8000.0,0.5001199891426975
5656,3,0,8,2,0.6,0.5909,0.69,0.194,8,13,40,2197.0,0.573028742574676
5657,3,0,8,3,0.6,0.5909,0.69,0.1045,1,6,93,216.0,19.33568064408107
5658,3,0,8,4,0.56,0.5303,0.68,0.1343,0,3,3,27.0,0.8763320184878719
5659,3,0,8,5,0.56,0.5303,0.73,0.1343,0,17,34,4913.0,0.6539868700870936
