instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_2,feature_y_2
1785,1,0,3,1,0.32,0.2879,0.53,0.3582,2,24,86,13824.0
1786,1,0,3,2,0.3,0.2879,0.52,0.2836,6,30,10,27000.0
1787,1,0,3,3,0.28,0.2727,0.56,0.2537,1,12,96,1728.0
1788,1,0,3,4,0.26,0.2576,0.56,0.2239,2,3,92,27.0
1789,1,0,3,5,0.26,0.2576,0.6,0.194,3,9,59,729.0
1790,1,0,3,6,0.26,0.2576,0.6,0.2239,1,4,58,64.0
1791,1,0,3,7,0.24,0.2273,0.6,0.2239,5,14,18,2744.0
1792,1,0,3,8,0.28,0.2727,0.56,0.1642,7,37,84,50653.0
1793,1,0,3,9,0.3,0.303,0.52,0.1343,35,78,72,474552.0
1794,1,0,3,10,0.32,0.3485,0.45,0,55,136,33,2515456.0
1795,1,0,3,11,0.34,0.3485,0.39,0.1045,92,203,26,8365427.0
1796,1,0,3,12,0.36,0.3636,0.4,0.1045,120,228,61,11852352.0
1797,1,0,3,13,0.38,0.3939,0.34,0,88,203,99,8365427.0
1798,1,0,3,14,0.4,0.4091,0.3,0,145,279,97,21717639.0
1799,1,0,3,15,0.4,0.4091,0.32,0.0896,172,308,40,29218112.0
1800,1,0,3,16,0.42,0.4242,0.32,0,92,224,65,11239424.0
1801,1,0,3,17,0.4,0.4091,0.35,0.2836,83,226,52,11543176.0
1802,1,0,3,18,0.38,0.3939,0.4,0.3582,58,156,27,3796416.0
1803,1,0,3,19,0.36,0.3333,0.43,0.2836,21,79,93,493039.0
1804,1,0,3,20,0.36,0.3333,0.46,0.2836,21,67,41,300763.0
1805,1,0,3,21,0.34,0.3182,0.53,0.2836,10,49,29,117649.0
1806,1,0,3,22,0.34,0.303,0.53,0.3284,8,38,68,54872.0
1807,1,0,3,23,0.34,0.303,0.61,0.3881,13,24,44,13824.0
1808,2,0,3,0,0.34,0.303,0.66,0.3881,2,13,19,2197.0
1809,2,0,3,1,0.34,0.303,0.71,0.3881,1,7,46,343.0
1810,2,0,3,2,0.34,0.303,0.71,0.3284,1,6,10,216.0
1811,2,0,3,3,0.34,0.303,0.71,0.3284,0,1,0,1.0
1812,2,0,3,5,0.32,0.303,0.81,0.2985,1,2,47,8.0
1813,2,0,3,6,0.32,0.303,0.76,0.2537,2,32,39,32768.0
1814,2,0,3,7,0.3,0.2727,0.87,0.4179,3,18,84,5832.0
1815,2,0,3,8,0.3,0.2727,0.87,0.4179,3,98,73,941192.0
1816,2,0,3,9,0.34,0.303,0.81,0.3284,12,127,16,2048383.0
1817,2,0,3,10,0.38,0.3939,0.76,0.3881,17,62,14,238328.0
1818,2,0,3,11,0.42,0.4242,0.71,0.2985,32,79,3,493039.0
1819,2,0,3,12,0.44,0.4394,0.77,0.2537,25,81,51,531441.0
1820,2,0,3,13,0.5,0.4848,0.63,0.2239,35,112,10,1404928.0
1821,2,0,3,14,0.54,0.5152,0.64,0.2239,36,101,42,1030301.0
1822,2,0,3,15,0.56,0.5303,0.6,0.2239,41,107,85,1225043.0
1823,2,0,3,16,0.54,0.5152,0.64,0.2836,29,141,8,2803221.0
1824,2,0,3,17,0.54,0.5152,0.64,0.2537,41,272,45,20123648.0
1825,2,0,3,18,0.52,0.5,0.72,0.2239,44,276,82,21024576.0
1826,2,0,3,19,0.58,0.5455,0.6,0.4179,22,221,56,10793861.0
1827,2,0,3,20,0.56,0.5303,0.64,0.194,16,122,48,1815848.0
1828,2,0,3,21,0.46,0.4545,0.94,0.194,12,91,6,753571.0
1829,2,0,3,22,0.46,0.4545,0.88,0.2239,18,78,84,474552.0
1830,2,0,3,23,0.46,0.4545,0.88,0.0896,8,30,96,27000.0
1831,2,0,3,0,0.46,0.4545,0.88,0.194,4,11,53,1331.0
1832,2,0,3,1,0.42,0.4242,1,0.1343,6,19,42,6859.0
1833,2,0,3,2,0.44,0.4394,0.94,0.0896,0,1,30,1.0
1834,2,0,3,3,0.44,0.4394,0.82,0.2239,3,5,99,125.0
1835,2,0,3,4,0.42,0.4242,0.82,0.1642,0,1,83,1.0
1836,2,0,3,5,0.4,0.4091,0.87,0.1343,1,12,57,1728.0
1837,2,0,3,6,0.4,0.4091,0.87,0.2537,2,60,14,216000.0
1838,2,0,3,7,0.4,0.4091,0.76,0.1045,4,136,42,2515456.0
1839,2,0,3,8,0.4,0.4091,0.58,0.2985,24,336,76,37933056.0
1840,2,0,3,9,0.4,0.4091,0.58,0.4627,19,178,78,5639752.0
1841,2,0,3,10,0.44,0.4394,0.54,0.2985,29,124,29,1906624.0
1842,2,0,3,11,0.44,0.4394,0.51,0.3284,22,86,90,636056.0
1843,2,0,3,12,0.46,0.4545,0.47,0.2537,35,121,62,1771561.0
1844,2,0,3,13,0.5,0.4848,0.45,0.2239,21,106,43,1191016.0
1845,2,0,3,14,0.5,0.4848,0.42,0.3284,30,101,85,1030301.0
1846,2,0,3,15,0.5,0.4848,0.42,0.2239,55,134,69,2406104.0
1847,2,0,3,16,0.5,0.4848,0.42,0.1045,40,165,82,4492125.0
1848,2,0,3,17,0.5,0.4848,0.42,0.1045,42,307,86,28934443.0
1849,2,0,3,18,0.48,0.4697,0.44,0.0896,41,312,5,30371328.0
1850,2,0,3,19,0.44,0.4394,0.54,0.2537,22,164,92,4410944.0
1851,2,0,3,20,0.44,0.4394,0.54,0.3582,19,135,70,2460375.0
1852,2,0,3,21,0.42,0.4242,0.54,0.2836,24,87,2,658503.0
1853,2,0,3,22,0.4,0.4091,0.58,0.2537,13,70,75,343000.0
1854,2,0,3,23,0.4,0.4091,0.58,0.2537,4,32,28,32768.0
1855,2,0,3,0,0.36,0.3485,0.71,0.2239,3,11,55,1331.0
1856,2,0,3,1,0.34,0.3182,0.76,0.2239,0,7,6,343.0
1857,2,0,3,2,0.34,0.3182,0.76,0.2239,1,2,22,8.0
1858,2,0,3,3,0.34,0.3182,0.76,0.2537,0,3,11,27.0
1859,2,0,3,5,0.32,0.3182,0.87,0.194,0,10,91,1000.0
1860,2,0,3,6,0.34,0.3182,0.87,0.2537,1,44,64,85184.0
1861,2,0,3,7,0.32,0.303,0.93,0.2239,7,118,80,1643032.0
1862,2,0,3,8,0.32,0.3182,0.87,0.194,14,261,23,17779581.0
1863,2,0,3,9,0.32,0.303,0.81,0.2537,8,182,66,6028568.0
1864,2,0,3,10,0.34,0.3182,0.81,0.2836,15,75,82,421875.0
1865,2,0,3,11,0.34,0.3333,0.87,0.194,18,71,94,357911.0
1866,2,0,3,12,0.34,0.3182,0.87,0.2239,14,87,30,658503.0
1867,2,0,3,13,0.34,0.3333,0.87,0.1343,14,108,55,1259712.0
1868,2,0,3,14,0.36,0.3636,0.87,0.1045,13,84,53,592704.0
1869,2,0,3,15,0.38,0.3939,0.82,0.2239,11,85,69,614125.0
1870,2,0,3,16,0.4,0.4091,0.76,0.2239,13,136,61,2515456.0
1871,2,0,3,17,0.4,0.4091,0.76,0.2239,28,273,77,20346417.0
1872,2,0,3,18,0.38,0.3939,0.82,0.2537,20,238,47,13481272.0
1873,2,0,3,19,0.38,0.3939,0.82,0.2537,12,159,32,4019679.0
1874,2,0,3,20,0.36,0.303,0.87,0.6418,3,75,80,421875.0
1875,2,0,3,21,0.32,0.2879,1,0.4179,0,22,72,10648.0
1876,2,0,3,22,0.32,0.3182,0.93,0.1642,6,44,62,85184.0
1877,2,0,3,23,0.32,0.3333,0.9,0,2,26,23,17576.0
1878,2,0,3,0,0.32,0.303,0.93,0.2239,0,11,47,1331.0
1879,2,0,3,1,0.3,0.2879,1,0.2239,0,3,94,27.0
1880,2,0,3,2,0.3,0.2879,1,0.2537,0,6,83,216.0
1881,2,0,3,3,0.28,0.2727,1,0.194,1,1,80,1.0
1882,2,0,3,4,0.28,0.2727,1,0.194,0,1,37,1.0
1883,2,0,3,5,0.28,0.2727,0.93,0.2239,1,9,65,729.0
1884,2,0,3,6,0.28,0.2727,0.93,0.2239,0,41,37,68921.0
1885,2,0,3,7,0.26,0.2576,1,0.2239,2,108,40,1259712.0
1886,2,0,3,8,0.26,0.2273,1,0.2985,4,124,98,1906624.0
1887,2,0,3,9,0.26,0.2576,0.93,0.2239,3,97,21,912673.0
1888,2,0,3,10,0.26,0.2273,0.93,0.3284,10,65,7,274625.0
1889,2,0,3,11,0.3,0.2727,0.81,0.2985,10,71,63,357911.0
1890,2,0,3,12,0.3,0.2727,0.7,0.3284,12,94,28,830584.0
1891,2,0,3,13,0.32,0.303,0.7,0.2239,11,101,80,1030301.0
1892,2,0,3,14,0.3,0.303,0.7,0.1343,17,83,68,571787.0
1893,2,0,3,15,0.3,0.2879,0.7,0.2537,13,90,36,729000.0
1894,2,0,3,16,0.3,0.2879,0.65,0.2239,6,84,52,592704.0
1895,2,0,3,17,0.3,0.2879,0.7,0.2239,12,233,30,12649337.0
1896,2,0,3,18,0.3,0.2727,0.61,0.2985,17,214,78,9800344.0
1897,2,0,3,19,0.3,0.2727,0.56,0.3881,16,138,11,2628072.0
1898,2,0,3,20,0.28,0.2576,0.61,0.2836,8,118,12,1643032.0
1899,2,0,3,21,0.26,0.2576,0.65,0.2239,11,78,13,474552.0
1900,2,0,3,22,0.26,0.2576,0.65,0.1642,3,62,74,238328.0
1901,2,0,3,23,0.24,0.2273,0.65,0.194,9,33,27,35937.0
1902,2,0,3,0,0.24,0.2273,0.6,0.194,1,18,14,5832.0
1903,2,0,3,1,0.2,0.2121,0.69,0.1642,0,5,39,125.0
1904,2,0,3,2,0.2,0.197,0.69,0.2239,0,5,56,125.0
1905,2,0,3,3,0.2,0.2273,0.69,0.1045,0,2,2,8.0
1906,2,0,3,4,0.18,0.2121,0.74,0.1045,3,5,43,125.0
1907,2,0,3,5,0.18,0.197,0.74,0.1642,0,9,9,729.0
1908,2,0,3,6,0.18,0.1818,0.74,0.2239,0,32,44,32768.0
1909,2,0,3,7,0.2,0.1818,0.59,0.3582,4,104,30,1124864.0
1910,2,0,3,8,0.22,0.2121,0.51,0.2836,9,237,89,13312053.0
1911,2,0,3,9,0.24,0.2121,0.48,0.2985,16,166,85,4574296.0
1912,2,0,3,10,0.26,0.2576,0.48,0,15,68,21,314432.0
1913,2,0,3,11,0.3,0.2879,0.45,0.2836,17,75,67,421875.0
1914,2,0,3,12,0.32,0.303,0.42,0.2537,37,145,87,3048625.0
1915,2,0,3,13,0.32,0.3182,0.39,0.194,34,138,4,2628072.0
1916,2,0,3,14,0.36,0.3333,0.32,0.3284,30,133,41,2352637.0
1917,2,0,3,15,0.34,0.3182,0.36,0.2537,43,122,49,1815848.0
1918,2,0,3,16,0.34,0.303,0.34,0.2985,23,150,78,3375000.0
1919,2,0,3,17,0.32,0.2879,0.36,0.3582,23,225,16,11390625.0
1920,2,0,3,18,0.3,0.2879,0.39,0.2537,8,198,2,7762392.0
1921,2,0,3,19,0.3,0.2879,0.36,0.2836,9,135,87,2460375.0
1922,2,0,3,20,0.3,0.303,0.39,0.1343,6,81,75,531441.0
1923,2,0,3,21,0.3,0.303,0.39,0.1642,11,75,28,421875.0
1924,2,0,3,22,0.28,0.2576,0.38,0.3284,3,43,36,79507.0
1925,2,0,3,23,0.26,0.2424,0.38,0.2836,8,39,3,59319.0
1926,2,0,3,0,0.26,0.2424,0.38,0.2836,3,28,17,21952.0
1927,2,0,3,1,0.26,0.2273,0.38,0.2985,3,27,34,19683.0
1928,2,0,3,2,0.22,0.2121,0.44,0.2239,4,25,21,15625.0
1929,2,0,3,3,0.2,0.197,0.47,0.194,2,9,0,729.0
1930,2,0,3,4,0.22,0.2121,0.44,0.2239,2,6,55,216.0
1931,2,0,3,5,0.2,0.197,0.51,0.194,0,8,33,512.0
1932,2,0,3,6,0.18,0.1818,0.55,0.194,2,10,9,1000.0
1933,2,0,3,7,0.2,0.197,0.51,0.194,18,41,91,68921.0
1934,2,0,3,8,0.22,0.2273,0.44,0.1343,24,66,93,287496.0
1935,2,0,3,9,0.24,0.2424,0.41,0.1343,32,100,75,1000000.0
1936,2,0,3,10,0.26,0.2576,0.41,0.1642,32,125,52,1953125.0
1937,2,0,3,11,0.28,0.2727,0.38,0.1642,75,168,92,4741632.0
1938,2,0,3,12,0.3,0.2879,0.36,0.194,98,227,24,11697083.0
1939,2,0,3,13,0.32,0.303,0.33,0.2239,94,239,71,13651919.0
1940,2,0,3,14,0.34,0.3182,0.29,0.2239,93,216,8,10077696.0
1941,2,0,3,15,0.34,0.3333,0.29,0.194,110,219,0,10503459.0
1942,2,0,3,16,0.34,0.3333,0.23,0.194,118,248,12,15252992.0
1943,2,0,3,17,0.32,0.303,0.24,0.2239,102,203,37,8365427.0
1944,2,0,3,18,0.32,0.3182,0.21,0.1642,64,153,69,3581577.0
1945,2,0,3,19,0.28,0.2727,0.45,0.2537,45,138,86,2628072.0
1946,2,0,3,20,0.28,0.2727,0.45,0.2537,18,85,77,614125.0
1947,2,0,3,21,0.26,0.2576,0.44,0.194,15,51,86,132651.0
1948,2,0,3,22,0.28,0.2727,0.41,0.2239,17,63,77,250047.0
1949,2,0,3,23,0.26,0.2424,0.44,0.2836,10,41,49,68921.0
1950,2,0,3,0,0.26,0.2576,0.41,0.1642,5,31,56,29791.0
1951,2,0,3,1,0.24,0.2273,0.52,0.194,3,20,4,8000.0
1952,2,0,3,2,0.22,0.2273,0.55,0.194,6,21,34,9261.0
1953,2,0,3,3,0.2,0.197,0.69,0.2239,0,14,76,2744.0
1954,2,0,3,4,0.18,0.197,0.74,0.1642,1,6,0,216.0
1955,2,0,3,6,0.16,0.1818,0.86,0.1343,0,2,28,8.0
1956,2,0,3,7,0.16,0.1667,0.86,0.1642,0,7,87,343.0
1957,2,0,3,8,0.2,0.197,0.69,0.2239,6,14,30,2744.0
1958,2,0,3,9,0.22,0.2273,0.55,0.1343,17,54,8,157464.0
1959,2,0,3,10,0.22,0.2121,0.55,0.2239,27,86,58,636056.0
1960,2,0,3,11,0.24,0.2424,0.48,0.1642,23,108,86,1259712.0
1961,2,0,3,12,0.26,0.2576,0.44,0.2239,43,163,12,4330747.0
1962,2,0,3,13,0.3,0.2879,0.39,0.2239,47,147,57,3176523.0
1963,2,0,3,14,0.32,0.3182,0.36,0.1642,61,164,92,4410944.0
1964,2,0,3,15,0.32,0.303,0.36,0.2836,61,172,19,5088448.0
1965,2,0,3,16,0.34,0.3333,0.34,0,45,143,58,2924207.0
1966,2,0,3,17,0.32,0.303,0.31,0.2537,50,159,97,4019679.0
1967,2,0,3,18,0.3,0.2879,0.33,0.194,32,137,44,2571353.0
1968,2,0,3,19,0.3,0.2879,0.31,0.2239,23,103,74,1092727.0
1969,2,0,3,20,0.28,0.2727,0.36,0.1642,7,57,27,185193.0
1970,2,0,3,21,0.26,0.2576,0.41,0.1642,7,36,53,46656.0
1971,2,0,3,22,0.26,0.2576,0.41,0.1642,5,30,47,27000.0
1972,2,0,3,23,0.26,0.2576,0.44,0.194,3,19,91,6859.0
1973,2,0,3,0,0.22,0.2273,0.55,0.194,1,12,31,1728.0
1974,2,0,3,1,0.22,0.2273,0.44,0.194,2,6,76,216.0
1975,2,0,3,2,0.22,0.2273,0.44,0.1642,0,5,75,125.0
1976,2,0,3,3,0.22,0.2273,0.44,0.1642,0,2,97,8.0
1977,2,0,3,5,0.18,0.1818,0.43,0.194,0,8,65,512.0
1978,2,0,3,6,0.18,0.1667,0.34,0.2836,0,40,52,64000.0
1979,2,0,3,7,0.2,0.1818,0.32,0.3284,6,110,27,1331000.0
1980,2,0,3,8,0.2,0.197,0.34,0.2239,15,254,81,16387064.0
1981,2,0,3,9,0.22,0.2121,0.32,0.2239,12,121,29,1771561.0
1982,2,0,3,10,0.24,0.2273,0.3,0.194,22,69,37,328509.0
1983,2,0,3,11,0.26,0.2424,0.3,0.2836,18,57,12,185193.0
1984,2,0,3,12,0.26,0.2727,0.25,0,8,79,2,493039.0
1985,2,0,3,13,0.3,0.2879,0.24,0.2239,14,83,80,571787.0
1986,2,0,3,14,0.32,0.303,0.22,0.2239,15,80,94,512000.0
1987,2,0,3,15,0.32,0.303,0.24,0.2836,19,72,3,373248.0
1988,2,0,3,16,0.34,0.3182,0.23,0.2239,15,132,70,2299968.0
1989,2,0,3,17,0.34,0.303,0.23,0.2985,25,252,98,16003008.0
1990,2,0,3,18,0.32,0.303,0.21,0.2836,21,241,7,13997521.0
1991,2,0,3,19,0.3,0.303,0.22,0.1343,17,173,73,5177717.0
1992,2,0,3,20,0.32,0.3333,0.22,0.1045,5,112,61,1404928.0
1993,2,0,3,21,0.32,0.3333,0.21,0.1343,6,61,61,226981.0
1994,2,0,3,22,0.3,0.2879,0.22,0.2239,0,40,85,64000.0
1995,2,0,3,23,0.28,0.2576,0.24,0.2985,1,19,66,6859.0
1996,2,0,3,0,0.26,0.2273,0.28,0.3284,1,16,34,4096.0
1997,2,0,3,1,0.24,0.2121,0.32,0.2985,0,4,90,64.0
1998,2,0,3,2,0.24,0.2121,0.32,0.2985,0,3,48,27.0
1999,2,0,3,3,0.24,0.2121,0.32,0.2985,2,3,37,27.0
2000,2,0,3,4,0.2,0.2121,0.44,0.1642,1,2,1,8.0
2001,2,0,3,5,0.22,0.2121,0.37,0.2537,0,8,1,512.0
2002,2,0,3,6,0.22,0.2121,0.41,0.2985,4,50,14,125000.0
2003,2,0,3,7,0.22,0.197,0.41,0.3582,5,133,84,2352637.0
2004,2,0,3,8,0.24,0.2121,0.35,0.3582,19,287,12,23639903.0
2005,2,0,3,9,0.28,0.2576,0.28,0.3881,16,172,19,5088448.0
2006,2,0,3,10,0.3,0.2727,0.24,0.2985,13,59,10,205379.0
2007,2,0,3,11,0.34,0.303,0.25,0.3881,18,81,63,531441.0
2008,2,0,3,12,0.34,0.3333,0.25,0.1642,29,106,52,1191016.0
2009,2,0,3,13,0.34,0.303,0.25,0.2985,24,104,1,1124864.0
2010,2,0,3,14,0.36,0.3333,0.25,0.2537,20,86,70,636056.0
2011,2,0,3,15,0.38,0.3939,0.25,0.2239,22,87,25,658503.0
2012,2,0,3,16,0.38,0.3939,0.22,0.1642,12,136,66,2515456.0
2013,2,0,3,17,0.4,0.4091,0.2,0.1343,34,299,96,26730899.0
2014,2,0,3,18,0.36,0.3636,0.21,0.0896,42,294,92,25412184.0
2015,2,0,3,19,0.34,0.3333,0.23,0.194,20,190,20,6859000.0
2016,2,0,3,20,0.36,0.3636,0.21,0.0896,13,132,43,2299968.0
2017,2,0,3,21,0.34,0.3636,0.42,0,8,83,60,571787.0
2018,2,0,3,22,0.34,0.3636,0.49,0,6,55,70,166375.0
2019,2,0,3,23,0.32,0.3333,0.57,0.1045,8,35,70,42875.0
2020,2,0,3,0,0.32,0.3485,0.57,0,3,11,32,1331.0
2021,2,0,3,1,0.32,0.3485,0.39,0,1,10,28,1000.0
2022,2,0,3,2,0.32,0.3485,0.57,0,0,4,20,64.0
2023,2,0,3,3,0.32,0.3485,0.49,0,0,4,63,64.0
2024,2,0,3,4,0.32,0.3485,0.57,0,1,1,16,1.0
2025,2,0,3,5,0.3,0.2879,0.56,0.194,0,7,99,343.0
2026,2,0,3,6,0.3,0.303,0.49,0.1343,4,48,79,110592.0
2027,2,0,3,7,0.32,0.3333,0.45,0.1045,8,136,26,2515456.0
2028,2,0,3,8,0.32,0.3182,0.49,0.1642,16,263,29,18191447.0
2029,2,0,3,9,0.32,0.303,0.45,0.2239,7,154,10,3652264.0
2030,2,0,3,10,0.34,0.3182,0.46,0.2239,13,64,15,262144.0
2031,2,0,3,11,0.34,0.3182,0.46,0.2537,26,90,35,729000.0
2032,2,0,3,12,0.34,0.3333,0.46,0.1642,15,80,44,512000.0
2033,2,0,3,13,0.36,0.3485,0.46,0.2239,14,98,47,941192.0
2034,2,0,3,14,0.36,0.3333,0.46,0.2985,16,80,44,512000.0
2035,2,0,3,15,0.28,0.2576,0.81,0.2985,14,70,13,343000.0
2036,2,0,3,16,0.28,0.2727,0.87,0.2537,0,36,0,46656.0
2037,2,0,3,17,0.26,0.2727,0.93,0.1045,11,116,60,1560896.0
2038,2,0,3,18,0.26,0.2576,0.93,0.2239,6,85,74,614125.0
2039,2,0,3,19,0.26,0.2576,0.93,0.2239,5,72,4,373248.0
2040,2,0,3,20,0.24,0.2121,0.93,0.2985,4,44,11,85184.0
2041,2,0,3,21,0.24,0.2273,0.93,0.2537,0,27,16,19683.0
2042,2,0,3,22,0.24,0.2273,0.93,0.2239,3,24,30,13824.0
2043,2,0,3,23,0.24,0.2121,0.93,0.2836,1,12,73,1728.0
2044,2,0,3,0,0.24,0.2273,0.93,0.2239,0,3,84,27.0
2045,2,0,3,1,0.24,0.2273,0.93,0.194,1,5,2,125.0
2046,2,0,3,2,0.24,0.2273,0.93,0.194,0,5,15,125.0
2047,2,0,3,3,0.24,0.2273,0.93,0.2239,0,1,49,1.0
2048,2,0,3,4,0.24,0.2273,0.93,0.2537,0,2,86,8.0
2049,2,0,3,5,0.24,0.2273,0.93,0.2239,0,8,6,512.0
2050,2,0,3,6,0.24,0.2121,0.93,0.2985,2,36,1,46656.0
2051,2,0,3,7,0.24,0.2273,0.93,0.2537,5,92,6,778688.0
2052,2,0,3,8,0.24,0.2273,1,0.2537,7,192,33,7077888.0
2053,2,0,3,9,0.26,0.2424,0.93,0.2537,6,132,4,2299968.0
2054,2,0,3,10,0.26,0.2424,0.93,0.2537,15,69,84,328509.0
2055,2,0,3,11,0.28,0.2727,0.93,0.194,6,58,80,195112.0
2056,2,0,3,12,0.28,0.2727,0.93,0.194,17,90,49,729000.0
2057,2,0,3,13,0.3,0.303,0.87,0.1343,13,68,44,314432.0
2058,2,0,3,14,0.3,0.303,0.87,0.1343,27,76,91,438976.0
2059,2,0,3,15,0.3,0.2727,0.87,0.2985,4,65,73,274625.0
2060,2,0,3,16,0.3,0.2879,0.87,0.2537,13,85,12,614125.0
2061,2,0,3,17,0.3,0.2879,0.87,0.2537,15,168,45,4741632.0
2062,2,0,3,18,0.3,0.303,0.87,0.1343,12,177,84,5545233.0
2063,2,0,3,19,0.3,0.303,0.87,0.1343,12,130,65,2197000.0
2064,2,0,3,20,0.28,0.2576,0.93,0.2836,6,85,81,614125.0
2065,2,0,3,21,0.28,0.2727,0.93,0.1642,7,60,48,216000.0
2066,2,0,3,22,0.28,0.2727,0.93,0.2537,7,51,13,132651.0
2067,2,0,3,23,0.26,0.2576,1,0.1642,4,27,68,19683.0
2068,2,0,4,0,0.26,0.2576,1,0.1642,0,6,41,216.0
2069,2,0,4,1,0.26,0.2576,1,0.1642,0,4,28,64.0
2070,2,0,4,2,0.26,0.2576,0.93,0.194,0,7,45,343.0
2071,2,0,4,3,0.24,0.2273,0.93,0.2537,0,4,21,64.0
2072,2,0,4,4,0.24,0.2273,0.93,0.2537,0,3,5,27.0
2073,2,0,4,5,0.24,0.2273,0.93,0.2239,1,12,48,1728.0
2074,2,0,4,6,0.24,0.2273,0.93,0.2239,2,28,24,21952.0
2075,2,0,4,7,0.24,0.2424,0.93,0,4,95,86,857375.0
2076,2,0,4,8,0.26,0.2424,0.87,0.2537,8,206,31,8741816.0
2077,2,0,4,9,0.32,0.2879,0.7,0.3582,11,173,100,5177717.0
2078,2,0,4,10,0.32,0.303,0.66,0.2836,12,75,18,421875.0
2079,2,0,4,11,0.32,0.2879,0.61,0.3582,17,89,21,704969.0
2080,2,0,4,12,0.34,0.303,0.53,0.3582,15,95,36,857375.0
2081,2,0,4,13,0.36,0.3333,0.5,0.3582,18,110,20,1331000.0
2082,2,0,4,14,0.36,0.3333,0.46,0.3582,26,87,35,658503.0
2083,2,0,4,15,0.34,0.303,0.46,0.4179,30,111,78,1367631.0
2084,2,0,4,16,0.34,0.303,0.46,0.4179,42,167,31,4657463.0
2085,2,0,4,17,0.34,0.303,0.46,0.3284,36,281,45,22188041.0
2086,2,0,4,18,0.34,0.303,0.46,0.3284,36,241,42,13997521.0
2087,2,0,4,19,0.34,0.303,0.49,0.3284,16,136,66,2515456.0
2088,2,0,4,20,0.32,0.3182,0.53,0.194,2,77,20,456533.0
2089,2,0,4,21,0.32,0.3333,0.53,0.1343,9,93,26,804357.0
2090,2,0,4,22,0.3,0.303,0.56,0.1642,10,74,60,405224.0
2091,2,0,4,23,0.3,0.3182,0.61,0.0896,12,53,62,148877.0
2092,2,0,4,0,0.3,0.3333,0.61,0,3,32,0,32768.0
2093,2,0,4,1,0.26,0.2727,0.65,0.1343,4,32,9,32768.0
2094,2,0,4,2,0.24,0.2424,0.75,0.1343,1,21,34,9261.0
2095,2,0,4,3,0.24,0.2424,0.7,0.1642,1,9,93,729.0
2096,2,0,4,4,0.24,0.2424,0.7,0.1642,0,5,99,125.0
2097,2,0,4,5,0.24,0.2424,0.75,0.1642,1,5,50,125.0
2098,2,0,4,6,0.26,0.2727,0.7,0.1045,5,12,60,1728.0
2099,2,0,4,7,0.26,0.2727,0.7,0.1045,2,18,60,5832.0
2100,2,0,4,8,0.3,0.3182,0.7,0.1045,10,55,42,166375.0
2101,2,0,4,9,0.34,0.3485,0.66,0.1045,22,87,36,658503.0
2102,2,0,4,10,0.36,0.3485,0.57,0.1642,41,154,98,3652264.0
2103,2,0,4,11,0.4,0.4091,0.47,0.1642,72,198,72,7762392.0
2104,2,0,4,12,0.32,0.3333,0.81,0.1343,84,184,11,6229504.0
2105,2,0,4,13,0.34,0.3333,0.81,0.1343,56,137,69,2571353.0
2106,2,0,4,14,0.32,0.303,0.76,0.3284,97,190,53,6859000.0
2107,2,0,4,15,0.34,0.303,0.76,0.3881,72,136,12,2515456.0
2108,2,0,4,16,0.38,0.3939,0.62,0.3284,111,196,45,7529536.0
2109,2,0,4,17,0.38,0.3939,0.54,0.3582,89,184,14,6229504.0
2110,2,0,4,18,0.38,0.3939,0.54,0.194,69,179,53,5735339.0
2111,2,0,4,19,0.36,0.3333,0.53,0.3582,71,148,77,3241792.0
2112,2,0,4,20,0.34,0.3182,0.53,0.2836,29,85,98,614125.0
2113,2,0,4,21,0.32,0.303,0.61,0.2537,24,77,48,456533.0
2114,2,0,4,22,0.32,0.303,0.61,0.2985,14,55,36,166375.0
2115,2,0,4,23,0.32,0.3182,0.61,0.1642,20,53,78,148877.0
2116,2,0,4,0,0.3,0.2879,0.65,0.194,8,39,18,59319.0
2117,2,0,4,1,0.3,0.3182,0.61,0.1045,8,34,86,39304.0
2118,2,0,4,2,0.26,0.2727,0.7,0.1343,5,24,63,13824.0
2119,2,0,4,3,0.3,0.3333,0.61,0,3,11,39,1331.0
2120,2,0,4,4,0.28,0.303,0.7,0.0896,3,3,17,27.0
2121,2,0,4,5,0.28,0.2727,0.65,0.2239,1,5,67,125.0
2122,2,0,4,6,0.28,0.2727,0.65,0.194,10,33,60,35937.0
2123,2,0,4,7,0.32,0.303,0.57,0.2239,13,33,29,35937.0
2124,2,0,4,8,0.34,0.3333,0.57,0.1642,18,62,35,238328.0
2125,2,0,4,9,0.36,0.3182,0.5,0.4925,68,142,31,2863288.0
2126,2,0,4,10,0.4,0.4091,0.43,0.4179,111,215,16,9938375.0
2127,2,0,4,11,0.42,0.4242,0.41,0.2537,139,243,20,14348907.0
2128,2,0,4,12,0.44,0.4394,0.38,0.2836,166,313,21,30664297.0
2129,2,0,4,13,0.44,0.4394,0.33,0.2985,219,367,69,49430863.0
2130,2,0,4,14,0.46,0.4545,0.31,0.1343,240,349,71,42508549.0
2131,2,0,4,15,0.46,0.4545,0.33,0,174,292,57,24897088.0
2132,2,0,4,16,0.46,0.4545,0.31,0.194,147,303,1,27818127.0
2133,2,0,4,17,0.46,0.4545,0.28,0.1343,148,274,54,20570824.0
2134,2,0,4,18,0.46,0.4545,0.31,0,71,172,42,5088448.0
2135,2,0,4,19,0.42,0.4242,0.44,0.194,51,144,35,2985984.0
