instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_4,feature_y_4,feature_y_4,feature_y_4
3873,2,0,6,6,0.5,0.4848,0.63,0.2537,11,121,92,1771561.0,4.534449634384539,0.36731342518031646
3874,2,0,6,7,0.54,0.5152,0.6,0.1343,22,370,75,50653000.0,1.633404121532299,0.49509718150641335
3875,2,0,6,8,0.58,0.5455,0.53,0.1343,53,498,12,123505992.0,2.15783677484981,0.6924390337651504
3876,2,0,6,9,0.6,0.6212,0.49,0,22,207,97,8869743.0,0.7248437158702044,0.9352322891333579
3877,2,0,6,10,0.64,0.6212,0.47,0.1642,27,135,3,2460375.0,0.8763320184878719,0.5522207561444515
3878,2,0,6,11,0.68,0.6364,0.36,0,49,164,3,4410944.0,0.8763320184878719,0.9665170603175649
3879,2,0,6,12,0.7,0.6364,0.34,0.2239,33,211,84,9393931.0,0.5769706814181332,0.9435866884534224
3880,2,0,6,13,0.74,0.6515,0.28,0.2836,43,189,35,6751269.0,1.7488102347630208,0.500868977600034
3881,2,0,6,14,0.74,0.6515,0.28,0,50,178,9,5639752.0,0.7081558739235672,0.8396242732213816
3882,2,0,6,15,0.76,0.6667,0.27,0,33,164,50,4410944.0,1.3557021544363344,0.9665170603175649
3883,2,0,6,16,0.76,0.6667,0.27,0.1343,47,312,53,30371328.0,0.7163707881255232,0.991688020957415
3884,2,0,6,17,0.74,0.6515,0.28,0.1045,83,638,15,259694072.0,0.6059548980890475,0.002906408581494015
3885,2,0,6,18,0.72,0.6515,0.32,0.1343,80,607,17,223648543.0,25.90505251316606,0.6671813302679969
3886,2,0,6,19,0.7,0.6364,0.37,0.2836,54,416,94,71991296.0,1.3249455192268595,0.7375479435501672
3887,2,0,6,20,0.66,0.6212,0.44,0.1642,57,330,43,35937000.0,5.944410581534946,0.36874697350544866
3888,2,0,6,21,0.64,0.6212,0.47,0.2239,48,257,88,16974593.0,0.9658118980490871,0.7414175627885894
3889,2,0,6,22,0.62,0.6212,0.5,0.1045,31,175,56,5359375.0,2.09008693583188,0.9894553133339928
3890,2,0,6,23,0.62,0.6212,0.53,0,17,107,79,1225043.0,1.798925688187395,0.5931091548194615
3891,2,0,6,0,0.6,0.6212,0.56,0.1045,9,47,61,103823.0,29.513995986914356,0.937988120773989
3892,2,0,6,1,0.58,0.5455,0.6,0,4,17,94,4913.0,1.3249455192268595,0.9000508174929343
3893,2,0,6,2,0.6,0.6212,0.56,0.0896,1,5,95,125.0,0.5940846816900167,0.7877145121442345
3894,2,0,6,3,0.56,0.5303,0.73,0.0896,0,4,24,64.0,10.590792759495987,0.39185723042955
3895,2,0,6,4,0.56,0.5303,0.68,0.1045,0,6,69,216.0,1.129668825806919,0.7179850839697136
3896,2,0,6,5,0.6,0.6061,0.64,0.194,7,25,19,15625.0,0.869658074441806,0.2849338062760266
3897,2,0,6,6,0.58,0.5455,0.73,0.1642,8,112,24,1404928.0,10.590792759495987,0.088550854297912
3898,2,0,6,7,0.56,0.5303,0.78,0.1642,16,188,8,6644672.0,0.5026746699330502,0.7863827988725233
3899,2,0,6,8,0.6,0.5909,0.69,0.1343,24,388,26,58411072.0,0.5673570710394846,0.5363391715929088
3900,2,0,6,9,0.62,0.6061,0.65,0.194,29,261,1,17779581.0,0.5430441251857795,0.2955248496747187
3901,2,0,6,10,0.66,0.6212,0.61,0.2537,18,121,6,1771561.0,1.3877622922787505,0.36731342518031646
3902,2,0,6,11,0.68,0.6364,0.61,0.2985,33,150,4,3375000.0,4.111884294479769,0.912524993292629
3903,2,0,6,12,0.72,0.6667,0.54,0.3881,41,206,24,8741816.0,10.590792759495987,0.1377914101447131
3904,2,0,6,13,0.72,0.6667,0.54,0.2537,37,151,36,3442951.0,121.63753475026189,0.47914619818133636
3905,2,0,6,14,0.72,0.6667,0.54,0.3284,39,153,87,3581577.0,5.612234025512922,0.4051236060137105
3906,2,0,6,15,0.7,0.6515,0.61,0.2985,32,159,44,4019679.0,0.9826059824898337,0.20274229936837715
3907,2,0,6,16,0.66,0.6212,0.69,0.194,36,294,97,25412184.0,0.7248437158702044,0.31879590013888054
3908,2,0,6,17,0.64,0.5909,0.78,0.1045,42,272,88,20123648.0,0.9658118980490871,0.9466105559460466
3909,2,0,6,18,0.64,0.5758,0.83,0.2239,26,325,96,34328125.0,0.5041370124924979,0.19247964684776242
3910,2,0,6,19,0.62,0.5758,0.83,0.2836,58,327,4,34965783.0,4.111884294479769,0.2878572800682174
3911,2,0,6,20,0.62,0.5758,0.83,0.3284,25,201,42,8120601.0,11.979139227322584,0.24885412898497034
3912,2,0,6,21,0.62,0.5758,0.83,0.2537,34,188,51,6644672.0,0.5987202322070889,0.7863827988725233
3913,2,0,6,22,0.62,0.5758,0.83,0.2537,24,151,100,3442951.0,2.025790915867646,0.47914619818133636
3914,2,0,6,23,0.6,0.5606,0.83,0.2537,2,16,39,4096.0,0.5092180208714154,0.803990613485849
3915,2,0,6,0,0.56,0.5303,0.88,0.0896,3,24,17,13824.0,25.90505251316606,0.5467452846558348
3916,2,0,6,1,0.56,0.5303,0.94,0.1343,4,23,41,12167.0,1.1885273858987428,0.9255361136380498
3917,2,0,6,2,0.56,0.5303,0.94,0.1045,2,13,86,2197.0,13.064798934155936,0.5176150567422252
3918,2,0,6,3,0.56,0.5303,0.94,0.1045,1,6,74,216.0,67.32311401195065,0.7179850839697136
3919,2,0,6,4,0.54,0.5152,0.94,0.1343,1,6,31,216.0,1.6779583343684343,0.7179850839697136
3920,2,0,6,5,0.54,0.5152,1,0,1,13,14,2197.0,0.5023592408312615,0.5176150567422252
3921,2,0,6,6,0.56,0.5303,0.94,0,8,97,68,912673.0,9.796975387185967,0.8744126871967961
3922,2,0,6,7,0.6,0.5606,0.83,0,25,250,19,15625000.0,0.869658074441806,0.9960285058255218
3923,2,0,6,8,0.6,0.5606,0.83,0,28,454,83,93576664.0,0.5080359962611123,0.6676534212554736
3924,2,0,6,9,0.7,0.6515,0.58,0.194,28,224,64,11239424.0,0.5208262701161901,0.758794581059156
3925,2,0,6,10,0.7,0.6515,0.58,0.194,44,170,40,4913000.0,0.573028742574676,0.09154031633052283
3926,2,0,6,11,0.68,0.6364,0.69,0.2537,43,181,92,5929741.0,4.534449634384539,0.8395659724427279
3927,2,0,6,12,0.7,0.6515,0.65,0.2537,49,243,67,14348907.0,6.921372193247372,0.9895904994808712
3928,2,0,6,13,0.74,0.6818,0.62,0.2836,48,204,62,8489664.0,3.8340720458680737,0.9983258567401759
3929,2,0,6,14,0.76,0.697,0.52,0.194,73,215,18,9938375.0,4.015858573649374,0.9988747540083502
3930,2,0,6,15,0.78,0.697,0.43,0.2239,62,243,84,14348907.0,0.5769706814181332,0.9895904994808712
3931,2,0,6,16,0.76,0.6818,0.45,0.1642,69,355,80,44738875.0,163.63007223971312,0.7916145336664849
3932,2,0,6,17,0.76,0.6818,0.4,0.194,85,552,54,168196608.0,2.266489527055483,0.8924572136103174
3933,2,0,6,18,0.76,0.6818,0.4,0.194,62,450,64,91125000.0,0.5208262701161901,0.3725079673545089
3934,2,0,6,19,0.64,0.5758,0.83,0.2537,53,328,26,35287552.0,0.5673570710394846,0.4840221636330787
3935,2,0,6,20,0.64,0.5909,0.78,0.1045,40,232,18,12487168.0,4.015858573649374,0.9969571665408805
3936,2,0,6,21,0.64,0.5909,0.78,0.0896,49,208,74,8998912.0,67.32311401195065,0.46653531998328435
3937,2,0,6,22,0.62,0.5606,0.88,0.1343,48,175,80,5359375.0,163.63007223971312,0.9894553133339928
3938,2,0,6,23,0.62,0.5758,0.83,0.1343,37,178,36,5639752.0,121.63753475026189,0.8396242732213816
3939,2,0,6,0,0.62,0.5606,0.88,0.1343,21,104,83,1124864.0,0.5080359962611123,0.5041327030312186
3940,2,0,6,1,0.62,0.5758,0.83,0.1045,15,95,6,857375.0,1.3877622922787505,0.9814938312063979
3941,2,0,6,2,0.6,0.5455,0.88,0,16,53,14,148877.0,0.5023592408312615,0.9978399678225618
3942,2,0,6,3,0.6,0.5455,0.88,0.0896,4,20,63,8000.0,0.8566369271513424,0.06564512751032302
3943,2,0,6,4,0.6,0.5455,0.88,0.0896,1,5,66,125.0,1.0272753459349424,0.7877145121442345
3944,2,0,6,5,0.62,0.5758,0.83,0,1,7,17,343.0,25.90505251316606,0.8438377837054513
3945,2,0,6,6,0.62,0.5758,0.83,0.1045,9,27,62,19683.0,3.8340720458680737,0.6042076152123113
3946,2,0,6,7,0.64,0.5909,0.78,0.1343,12,57,67,185193.0,6.921372193247372,0.7348597471800759
3947,2,0,6,8,0.66,0.6061,0.78,0.0896,28,131,67,2248091.0,6.921372193247372,0.2800191014899066
3948,2,0,6,9,0.7,0.6515,0.61,0.2239,62,218,37,10360232.0,2.8053491651647224,0.6642344351478299
3949,2,0,6,10,0.72,0.6818,0.62,0.194,68,244,0,14526784.0,1.0,0.9927535086081614
3950,2,0,6,11,0.72,0.6818,0.62,0.1343,134,404,76,65939264.0,0.6385257158828442,0.36485934169780726
3951,2,0,6,12,0.74,0.697,0.66,0.0896,162,420,58,74088000.0,0.5017882105819239,0.8875360534364164
3952,2,0,6,13,0.76,0.697,0.55,0,135,327,98,34965783.0,2.3440166611427986,0.2878572800682174
3953,2,0,6,14,0.8,0.7273,0.46,0.2836,138,334,89,37259704.0,0.5376143475480764,0.9055191037375153
3954,2,0,6,15,0.82,0.7576,0.46,0.1343,153,367,56,49430863.0,2.09008693583188,0.3812417556492874
3955,2,0,6,16,0.76,0.697,0.52,0.2239,193,468,14,102503232.0,0.5023592408312615,0.9393918543762944
3956,2,0,6,17,0.76,0.6818,0.48,0.1642,210,449,98,90518849.0,2.3440166611427986,0.07118394850248261
3957,2,0,6,18,0.74,0.6818,0.55,0.194,118,381,27,55306341.0,0.5111492047520422,0.9419910135332621
3958,2,0,6,19,0.74,0.6667,0.51,0.1045,99,326,85,34645976.0,1.213703616753761,0.5286093425349887
3959,2,0,6,20,0.72,0.6667,0.58,0.1343,61,188,27,6644672.0,0.5111492047520422,0.7863827988725233
3960,2,0,6,21,0.72,0.6818,0.66,0.1045,58,183,60,6128487.0,1.4384569591461411,0.9999985009232931
3961,2,0,6,22,0.72,0.6818,0.62,0.1343,56,161,51,4173281.0,0.5987202322070889,0.3093844033033613
3962,2,0,6,23,0.72,0.6818,0.62,0,53,150,95,3375000.0,0.5940846816900167,0.912524993292629
3963,2,0,6,0,0.7,0.6515,0.65,0,18,89,79,704969.0,1.798925688187395,0.3154429795766605
3964,2,0,6,1,0.7,0.6515,0.65,0.0896,17,76,1,438976.0,0.5430441251857795,0.3072314733386139
3965,2,0,6,2,0.68,0.6364,0.74,0.0896,13,72,87,373248.0,5.612234025512922,0.08909767185442889
3966,2,0,6,3,0.66,0.6061,0.78,0.1343,14,30,13,27000.0,0.7041425227235925,0.40598946176217077
3967,2,0,6,4,0.66,0.6212,0.74,0.1343,7,17,22,4913.0,1.0089303546212294,0.9000508174929343
3968,2,0,6,5,0.66,0.6061,0.78,0,7,19,71,6859.0,0.5125433048899948,0.6190709191736287
3969,2,0,6,6,0.66,0.6061,0.78,0.1642,11,33,68,35937.0,9.796975387185967,0.9487196478676775
3970,2,0,6,7,0.66,0.6061,0.78,0.1642,35,71,35,357911.0,1.7488102347630208,0.33777391432627846
3971,2,0,6,8,0.68,0.6364,0.74,0.1045,25,84,18,592704.0,4.015858573649374,0.13399521291272173
3972,2,0,6,9,0.68,0.6364,0.74,0.1045,58,169,64,4826809.0,0.5208262701161901,0.9972942925625753
3973,2,0,6,10,0.7,0.6515,0.61,0.1045,86,244,65,14526784.0,0.5473967051355444,0.9927535086081614
3974,2,0,6,11,0.72,0.6667,0.58,0.0896,141,377,6,53582633.0,1.3877622922787505,0.8299967942673775
3975,2,0,6,12,0.74,0.6818,0.55,0.0896,141,396,83,62099136.0,0.5080359962611123,0.9622603372884238
3976,2,0,6,13,0.74,0.6667,0.51,0,149,363,44,47832147.0,0.9826059824898337,0.6671913214838076
3977,2,0,6,14,0.74,0.6818,0.58,0.1045,124,317,70,31855013.0,0.5637325966004665,0.19482277862329742
3978,2,0,6,15,0.74,0.6818,0.55,0.1045,146,362,56,47437928.0,2.09008693583188,0.11761583975133932
3979,2,0,6,16,0.76,0.6818,0.48,0,121,378,77,54010152.0,0.5001199891426975,0.4930301194005296
3980,2,0,6,17,0.74,0.6667,0.51,0,159,397,92,62570773.0,4.534449634384539,0.4030841294489886
3981,2,0,6,18,0.74,0.6818,0.58,0.0896,78,296,4,25934336.0,4.111884294479769,0.1266178347743022
3982,2,0,6,19,0.72,0.6818,0.62,0.1343,94,311,5,30080231.0,24.34527915938213,0.9567048572876218
3983,2,0,6,20,0.7,0.6515,0.7,0.194,86,232,40,12487168.0,0.573028742574676,0.9969571665408805
3984,2,0,6,21,0.68,0.6364,0.79,0.1343,57,167,19,4657463.0,0.869658074441806,0.054746962135492905
3985,2,0,6,22,0.66,0.6061,0.78,0.2239,38,152,31,3511808.0,1.6779583343684343,0.8001007191473153
3986,2,0,6,23,0.66,0.6061,0.78,0.194,14,92,49,778688.0,21.622861843277043,0.961465970943261
3987,2,0,6,0,0.66,0.6061,0.83,0.1642,7,26,28,17576.0,0.7868403851802712,0.3521801662860055
3988,2,0,6,1,0.64,0.5758,0.89,0.0896,9,12,62,1728.0,3.8340720458680737,0.9923168327201398
3989,2,0,6,2,0.64,0.5758,0.89,0.0896,2,2,3,8.0,0.8763320184878719,0.14550003380861354
3990,2,0,6,3,0.64,0.5758,0.89,0,1,1,93,1.0,19.33568064408107,0.5403023058681398
3991,2,0,6,4,0.62,0.5606,0.88,0.1642,1,3,31,27.0,1.6779583343684343,0.2921388087338362
3992,2,0,6,5,0.62,0.5758,0.83,0.1343,0,3,22,27.0,1.0089303546212294,0.2921388087338362
3993,2,0,6,6,0.6,0.5758,0.78,0.1343,1,26,62,17576.0,3.8340720458680737,0.3521801662860055
3994,2,0,6,7,0.56,0.5303,0.88,0.194,0,46,89,97336.0,0.5376143475480764,0.9993940599134129
3995,2,0,6,8,0.56,0.5303,0.83,0.194,12,221,40,10793861.0,0.573028742574676,0.4992570389410527
3996,2,0,6,9,0.6,0.5758,0.78,0.2537,19,219,13,10503459.0,0.7041425227235925,0.8745240759314311
3997,2,0,6,10,0.6,0.5758,0.78,0.2537,33,91,53,753571.0,0.7163707881255232,0.9517902626813527
3998,2,0,6,11,0.6,0.5758,0.78,0.1045,27,94,7,830584.0,0.6035051827052901,0.9524963446376412
3999,2,0,6,12,0.62,0.6061,0.69,0.1045,33,162,32,4251528.0,0.6445680044638951,0.3275197628589072
4000,2,0,6,13,0.64,0.6061,0.65,0.1045,50,179,10,5735339.0,2.193083986739962,0.9467797740366186
4001,2,0,6,14,0.66,0.6212,0.61,0.1045,45,175,11,5359375.0,102109.07002447755,0.9894553133339928
4002,2,0,6,15,0.66,0.6212,0.61,0.1343,66,205,63,8615125.0,0.8566369271513424,0.130913041587393
4003,2,0,6,16,0.7,0.6515,0.58,0.1642,61,299,77,26730899.0,0.5001199891426975,0.2539187810545165
4004,2,0,6,17,0.7,0.6515,0.54,0,81,565,48,180362125.0,4.315081398019611,0.060857037576330555
4005,2,0,6,18,0.7,0.6515,0.61,0.2537,64,538,28,155720872.0,0.7868403851802712,0.9909904139192526
4006,2,0,6,19,0.66,0.6212,0.65,0.2239,62,431,94,80062991.0,1.3249455192268595,0.16494250076790526
4007,2,0,6,20,0.66,0.6212,0.69,0.2239,52,316,55,31554496.0,4084.5228050458813,0.9954588190030725
4008,2,0,6,21,0.64,0.6061,0.73,0.1642,39,206,91,8741816.0,0.9041693413125955,0.1377914101447131
4009,2,0,6,22,0.64,0.6061,0.73,0.2239,24,130,15,2197000.0,0.6059548980890475,0.8442366556901854
4010,2,0,6,23,0.62,0.5909,0.78,0.2537,10,60,88,216000.0,0.9658118980490871,0.9794868068393512
4011,3,0,6,0,0.62,0.5909,0.78,0.1642,10,33,81,35937.0,2.7018847930632726,0.9487196478676775
4012,3,0,6,1,0.62,0.5909,0.78,0.1642,2,14,0,2744.0,1.0,0.18019324711435455
4013,3,0,6,2,0.62,0.5758,0.83,0.1642,1,6,65,216.0,0.5473967051355444,0.7179850839697136
4014,3,0,6,3,0.62,0.5758,0.83,0.1642,0,2,0,8.0,1.0,0.14550003380861354
4015,3,0,6,4,0.6,0.5455,0.88,0.1045,2,9,7,729.0,0.6035051827052901,0.9886955804866999
4016,3,0,6,5,0.6,0.5455,0.88,0.1343,3,25,37,15625.0,2.8053491651647224,0.2849338062760266
4017,3,0,6,6,0.6,0.5455,0.88,0.1343,8,115,90,1520875.0,0.5279840346175494,0.15069075745855756
4018,3,0,6,7,0.6,0.5152,0.94,0,21,309,47,29503629.0,0.8900177298266997,0.7882232645542896
4019,3,0,6,8,0.62,0.5606,0.88,0.1045,33,401,17,64481201.0,25.90505251316606,0.7099978851876947
4020,3,0,6,9,0.62,0.5606,0.88,0.2537,32,275,63,20796875.0,0.8566369271513424,0.9639150446860438
4021,3,0,6,10,0.64,0.5758,0.83,0.194,41,161,46,4173281.0,0.5258208681509198,0.3093844033033613
4022,3,0,6,11,0.66,0.6061,0.83,0.1642,52,171,68,5000211.0,9.796975387185967,0.2919525550689854
4023,3,0,6,12,0.7,0.6667,0.74,0.1642,40,189,45,6751269.0,0.5402766739296717,0.500868977600034
4024,3,0,6,13,0.74,0.697,0.66,0.1642,49,207,54,8869743.0,2.266489527055483,0.9352322891333579
4025,3,0,6,14,0.76,0.7121,0.62,0.2239,44,152,19,3511808.0,0.869658074441806,0.8001007191473153
4026,3,0,6,15,0.78,0.7424,0.59,0.2537,42,170,37,4913000.0,2.8053491651647224,0.09154031633052283
4027,3,0,6,16,0.8,0.7727,0.59,0.2239,62,335,61,37595375.0,29.513995986914356,0.11687262941874824
4028,3,0,6,17,0.78,0.7576,0.66,0.2239,65,572,54,187149248.0,2.266489527055483,0.8611607482933303
4029,3,0,6,18,0.76,0.7273,0.7,0.2537,67,536,13,153990656.0,0.7041425227235925,0.8362774745229912
4030,3,0,6,19,0.74,0.7121,0.74,0.2239,67,425,36,76765625.0,121.63753475026189,0.43548312667930134
4031,3,0,6,20,0.74,0.697,0.7,0.2239,72,326,85,34645976.0,1.213703616753761,0.5286093425349887
4032,3,0,6,21,0.72,0.697,0.74,0.194,38,229,76,12008989.0,0.6385257158828442,0.9699528791648895
4033,3,0,6,22,0.7,0.6667,0.79,0.1045,12,109,88,1295029.0,0.9658118980490871,0.10534506319755418
4034,3,0,6,23,0.7,0.6667,0.74,0.1045,11,64,7,262144.0,0.6035051827052901,0.9964567265431309
4035,3,0,6,0,0.66,0.6061,0.78,0.194,15,33,47,35937.0,0.8900177298266997,0.9487196478676775
4036,3,0,6,1,0.66,0.6061,0.78,0.1343,2,21,18,9261.0,4.015858573649374,0.9150587426155403
4037,3,0,6,2,0.66,0.6061,0.78,0,2,7,10,343.0,2.193083986739962,0.8438377837054513
4038,3,0,6,3,0.66,0.6061,0.78,0.1343,0,7,50,343.0,1.3557021544363344,0.8438377837054513
4039,3,0,6,4,0.64,0.5758,0.83,0,3,11,52,1331.0,0.503365605112174,0.5102807461770535
4040,3,0,6,5,0.64,0.5758,0.89,0,2,23,96,12167.0,0.5041370124924979,0.9255361136380498
4041,3,0,6,6,0.66,0.6061,0.83,0,12,122,13,1815848.0,0.7041425227235925,0.39655079762680157
4042,3,0,6,7,0.7,0.6667,0.79,0,23,311,84,30080231.0,0.5769706814181332,0.9567048572876218
4043,3,0,6,8,0.72,0.697,0.74,0.1045,27,423,83,75686967.0,0.5080359962611123,0.8929470288671361
4044,3,0,6,9,0.72,0.697,0.79,0.1642,14,219,96,10503459.0,0.5041370124924979,0.8745240759314311
4045,3,0,6,10,0.74,0.697,0.7,0.2537,31,135,73,2460375.0,3.0937909668046757,0.5522207561444515
4046,3,0,6,11,0.74,0.697,0.7,0.1642,37,145,34,3048625.0,0.6539868700870936,0.07292364917909896
4047,3,0,6,12,0.8,0.7727,0.59,0.2239,44,188,27,6644672.0,0.5111492047520422,0.7863827988725233
4048,3,0,6,13,0.82,0.7879,0.56,0.2537,34,147,93,3176523.0,19.33568064408107,0.5214004040530489
4049,3,0,6,14,0.82,0.7727,0.52,0.2836,32,145,90,3048625.0,0.5279840346175494,0.07292364917909896
4050,3,0,6,15,0.82,0.7879,0.56,0.2836,32,146,54,3112136.0,2.266489527055483,0.4705611161343061
4051,3,0,6,16,0.82,0.803,0.59,0.3284,34,258,84,17173512.0,0.5769706814181332,0.4542590976199353
4052,3,0,6,17,0.8,0.7576,0.55,0.3881,67,529,99,148035889.0,1260.7704250424647,0.9977632816916201
4053,3,0,6,18,0.8,0.7727,0.59,0.2537,66,513,47,135005697.0,0.8900177298266997,0.9894702889691275
4054,3,0,6,19,0.8,0.7424,0.52,0.2537,62,342,32,40001688.0,0.6445680044638951,0.7168997893690326
4055,3,0,6,20,0.74,0.7121,0.74,0.1343,52,282,18,22425768.0,4.015858573649374,0.480828659917658
4056,3,0,6,21,0.74,0.7121,0.79,0.1642,31,247,43,15069223.0,5.944410581534946,0.47626074683143743
4057,3,0,6,22,0.72,0.697,0.79,0.194,25,148,32,3241792.0,0.6445680044638951,0.179501515318119
4058,3,0,6,23,0.72,0.697,0.79,0.2239,14,105,41,1157625.0,1.1885273858987428,0.056538888695149024
4059,3,0,6,0,0.72,0.697,0.79,0.2239,5,49,13,117649.0,0.7041425227235925,0.876003261987607
4060,3,0,6,1,0.72,0.697,0.74,0.2239,5,31,43,29791.0,5.944410581534946,0.7497355341511844
4061,3,0,6,2,0.72,0.697,0.74,0.2239,0,4,88,64.0,0.9658118980490871,0.39185723042955
4062,3,0,6,3,0.72,0.697,0.74,0.1642,1,5,86,125.0,13.064798934155936,0.7877145121442345
4063,3,0,6,4,0.7,0.6667,0.79,0.1343,0,7,76,343.0,0.6385257158828442,0.8438377837054513
4064,3,0,6,5,0.72,0.697,0.74,0.1642,2,24,6,13824.0,1.3877622922787505,0.5467452846558348
4065,3,0,6,6,0.72,0.697,0.74,0.1642,8,100,60,1000000.0,1.4384569591461411,0.9367521275331447
4066,3,0,6,7,0.72,0.697,0.74,0.1343,26,327,33,34965783.0,0.500022035944306,0.2878572800682174
4067,3,0,6,8,0.74,0.697,0.7,0.194,20,432,9,80621568.0,0.7081558739235672,0.9126418457280181
4068,3,0,6,9,0.74,0.697,0.7,0.1343,33,227,82,11697083.0,0.7614819393063025,0.8786986324552304
4069,3,0,6,10,0.76,0.7273,0.66,0.1343,39,127,15,2048383.0,0.6059548980890475,0.18611842690269176
4070,3,0,6,11,0.76,0.7273,0.66,0.2537,28,136,96,2515456.0,0.5041370124924979,0.04101873599187465
4071,3,0,6,12,0.76,0.7273,0.66,0.2836,30,160,80,4096000.0,163.63007223971312,0.6034086295713484
4072,3,0,6,13,0.76,0.7121,0.62,0.2836,37,186,89,6434856.0,0.5376143475480764,0.6350752406544191
4073,3,0,6,14,0.76,0.7273,0.66,0.2985,46,149,34,3307949.0,0.6539868700870936,0.9173696417363374
4074,3,0,6,15,0.76,0.697,0.52,0.3582,62,189,35,6751269.0,1.7488102347630208,0.500868977600034
4075,3,0,6,16,0.74,0.6818,0.62,0.2985,58,275,24,20796875.0,10.590792759495987,0.9639150446860438
4076,3,0,6,17,0.72,0.6818,0.7,0.3582,74,569,86,184220009.0,13.064798934155936,0.9533907827390707
4077,3,0,6,18,0.72,0.6818,0.7,0.4179,57,540,49,157464000.0,21.622861843277043,0.9670370269282447
4078,3,0,6,19,0.72,0.6818,0.7,0.3582,56,400,66,64000000.0,1.0272753459349424,0.6271106059021756
4079,3,0,6,20,0.7,0.6667,0.74,0.2239,75,352,97,43614208.0,0.7248437158702044,0.26228536715981954
4080,3,0,6,21,0.7,0.6667,0.74,0.194,46,234,38,12812904.0,0.7713855584154635,0.9990434265745126
4081,3,0,6,22,0.7,0.6667,0.74,0.2239,23,162,55,4251528.0,4084.5228050458813,0.3275197628589072
4082,3,0,6,23,0.7,0.6667,0.74,0.2836,15,105,92,1157625.0,4.534449634384539,0.056538888695149024
4083,3,0,6,0,0.68,0.6364,0.79,0.194,10,63,7,250047.0,0.6035051827052901,0.21166754060601453
4084,3,0,6,1,0.66,0.6061,0.83,0.3284,8,28,14,21952.0,0.5023592408312615,0.1210355554669203
4085,3,0,6,2,0.66,0.6061,0.83,0.3284,4,14,52,2744.0,0.503365605112174,0.18019324711435455
4086,3,0,6,3,0.66,0.6061,0.83,0.1642,1,5,66,125.0,1.0272753459349424,0.7877145121442345
4087,3,0,6,4,0.66,0.6061,0.83,0.0896,1,9,53,729.0,0.7163707881255232,0.9886955804866999
4088,3,0,6,5,0.64,0.5758,0.89,0.0896,2,20,86,8000.0,13.064798934155936,0.06564512751032302
4089,3,0,6,6,0.66,0.6061,0.83,0.1343,4,91,51,753571.0,0.5987202322070889,0.9517902626813527
4090,3,0,6,7,0.66,0.6061,0.83,0.2239,21,268,92,19248832.0,4.534449634384539,0.07247861885968959
4091,3,0,6,8,0.7,0.6667,0.74,0.2239,27,466,41,101194696.0,1.1885273858987428,0.8668150116034081
4092,3,0,6,9,0.74,0.6818,0.62,0.1343,28,231,14,12326391.0,0.5023592408312615,0.9340297639780525
4093,3,0,6,10,0.8,0.7273,0.43,0.2836,43,145,91,3048625.0,0.9041693413125955,0.07292364917909896
4094,3,0,6,11,0.8,0.7121,0.38,0.3284,56,203,75,8365427.0,1.633404121532299,0.9340500648820332
4095,3,0,6,12,0.8,0.7121,0.41,0.2836,51,201,53,8120601.0,0.7163707881255232,0.24885412898497034
4096,3,0,6,13,0.8,0.7121,0.36,0.2239,43,221,68,10793861.0,9.796975387185967,0.4992570389410527
4097,3,0,6,14,0.78,0.697,0.43,0.2836,67,229,19,12008989.0,0.869658074441806,0.9699528791648895
4098,3,0,6,15,0.82,0.7273,0.34,0.3881,69,216,86,10077696.0,13.064798934155936,0.668924720209065
4099,3,0,6,16,0.8,0.697,0.33,0.4179,80,327,98,34965783.0,2.3440166611427986,0.2878572800682174
4100,3,0,6,17,0.76,0.6667,0.37,0.2537,85,557,0,172808693.0,1.0,0.3078227425110691
4101,3,0,6,18,0.76,0.6667,0.37,0.2985,87,452,51,92345408.0,0.5987202322070889,0.5618866342306239
4102,3,0,6,19,0.74,0.6515,0.4,0.2239,92,385,88,57066625.0,0.9658118980490871,0.9590956407599969
4103,3,0,6,20,0.72,0.6515,0.45,0.1642,66,288,23,23887872.0,6.50281329350808,0.8400815566780184
4104,3,0,6,21,0.7,0.6515,0.48,0.1343,50,233,59,12649337.0,0.6109713317819904,0.997871832159719
4105,3,0,6,22,0.7,0.6515,0.48,0,41,167,61,4657463.0,29.513995986914356,0.054746962135492905
4106,3,0,6,23,0.68,0.6364,0.51,0.1343,33,172,13,5088448.0,0.7041425227235925,0.5782594610266694
4107,3,0,6,0,0.68,0.6364,0.47,0.1642,19,116,2,1560896.0,0.5237528663423374,0.3916764313297708
4108,3,0,6,1,0.66,0.6212,0.5,0.1642,20,95,31,857375.0,1.6779583343684343,0.9814938312063979
4109,3,0,6,2,0.66,0.6212,0.5,0.194,8,59,38,205379.0,0.7713855584154635,0.8668913779238857
