instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2
2237,2,0,4,1,0.34,0.3333,0.76,0.1343,3,9,13,613
2238,2,0,4,2,0.34,0.3333,0.76,0.1642,3,13,25,589
2239,2,0,4,3,0.34,0.3333,0.76,0.1642,0,1,53,807
2240,2,0,4,4,0.34,0.3333,0.86,0.1343,0,1,25,913
2241,2,0,4,5,0.32,0.3182,0.87,0.194,1,9,5,512
2242,2,0,4,6,0.34,0.3636,0.87,0,2,35,10,993
2243,2,0,4,7,0.34,0.3333,0.87,0.1642,4,113,70,534
2244,2,0,4,8,0.34,0.3333,0.87,0.1642,13,221,31,714
2245,2,0,4,9,0.36,0.3485,0.76,0.194,17,185,82,711
2246,2,0,4,10,0.36,0.3333,0.71,0.2836,10,73,88,839
2247,2,0,4,11,0.4,0.4091,0.62,0.3881,19,98,88,670
2248,2,0,4,12,0.38,0.3939,0.66,0.2239,29,80,0,557
2249,2,0,4,13,0.36,0.3333,0.76,0.2836,7,42,79,688
2250,2,0,4,14,0.34,0.3182,0.87,0.2239,2,15,81,965
2251,2,0,4,15,0.34,0.3182,0.87,0.2239,1,25,53,742
2252,2,0,4,16,0.32,0.303,0.93,0.2537,2,60,19,881
2253,2,0,4,17,0.32,0.303,0.93,0.2537,10,148,98,919
2254,2,0,4,18,0.32,0.303,0.93,0.2537,8,62,52,927
2255,2,0,4,19,0.3,0.2727,0.93,0.4179,1,53,99,819
2256,2,0,4,20,0.3,0.2727,0.93,0.3284,12,63,38,797
2257,2,0,4,21,0.3,0.2879,0.93,0.2537,11,54,73,522
2258,2,0,4,22,0.3,0.2727,0.93,0.2985,9,51,54,592
2259,2,0,4,23,0.3,0.2879,0.93,0.2239,4,35,2,846
2260,2,0,4,0,0.3,0.2879,0.87,0.2239,5,31,25,990
2261,2,0,4,1,0.3,0.303,0.87,0.1343,3,20,75,850
2262,2,0,4,2,0.32,0.303,0.87,0.2239,2,17,99,768
2263,2,0,4,3,0.3,0.2879,1,0.2537,3,14,91,604
2264,2,0,4,4,0.3,0.2727,1,0.2537,0,3,37,706
2265,2,0,4,5,0.3,0.2879,0.93,0.2239,0,5,9,735
2266,2,0,4,6,0.3,0.2879,0.93,0.194,0,13,20,642
2267,2,0,4,7,0.3,0.303,0.93,0.1642,8,21,69,981
2268,2,0,4,8,0.32,0.303,0.93,0.1642,7,54,89,620
2269,2,0,4,9,0.34,0.3485,0.87,0.1045,27,98,12,707
2270,2,0,4,10,0.34,0.3333,0.87,0.1343,43,133,13,935
2271,2,0,4,11,0.36,0.3636,0.81,0,51,142,14,995
2272,2,0,4,12,0.36,0.3485,0.81,0.1343,79,202,75,873
2273,2,0,4,13,0.36,0.3788,0.81,0,114,222,4,870
2274,2,0,4,14,0.36,0.3485,0.81,0.1343,94,212,35,502
2275,2,0,4,15,0.36,0.3788,0.87,0,85,201,13,901
2276,2,0,4,16,0.38,0.3939,0.82,0,73,191,36,705
2277,2,0,4,17,0.38,0.3939,0.82,0.0896,128,257,65,827
2278,2,0,4,18,0.38,0.3939,0.82,0.1045,48,177,30,846
2279,2,0,4,19,0.38,0.3939,0.82,0.1343,47,130,42,547
2280,2,0,4,20,0.38,0.3939,0.87,0.1642,19,93,44,540
2281,2,0,4,21,0.36,0.3485,0.93,0.1343,10,75,28,578
2282,2,0,4,22,0.36,0.3485,0.93,0.1343,21,87,67,636
2283,2,0,4,23,0.38,0.3939,0.87,0.0896,12,57,42,998
2284,2,0,4,0,0.38,0.3939,0.87,0.0896,5,53,17,924
2285,2,0,4,1,0.38,0.3939,0.87,0.1343,6,37,76,657
2286,2,0,4,2,0.38,0.3939,0.87,0.0896,12,36,5,845
2287,2,0,4,3,0.38,0.3939,0.87,0.1343,5,16,33,839
2288,2,0,4,4,0.36,0.3636,0.93,0.1045,3,5,70,570
2289,2,0,4,5,0.36,0.3636,0.93,0.0896,0,4,54,698
2290,2,0,4,6,0.36,0.3636,0.93,0.0896,0,4,8,537
2291,2,0,4,7,0.36,0.3636,1,0.0896,3,10,25,815
2292,2,0,4,8,0.38,0.3939,0.94,0.0896,17,55,0,793
2293,2,0,4,9,0.38,0.3939,0.94,0.1343,31,81,87,867
2294,2,0,4,10,0.4,0.4091,0.87,0,69,150,37,789
2295,2,0,4,11,0.4,0.4091,0.87,0.1343,93,202,6,982
2296,2,0,4,12,0.42,0.4242,0.88,0.1343,94,230,6,526
2297,2,0,4,13,0.46,0.4545,0.82,0.1045,121,263,92,543
2298,2,0,4,14,0.5,0.4848,0.72,0.194,148,281,1,508
2299,2,0,4,15,0.5,0.4848,0.77,0.2239,156,297,67,817
2300,2,0,4,16,0.52,0.5,0.72,0.1642,135,288,91,862
2301,2,0,4,17,0.52,0.5,0.72,0.194,84,236,86,952
2302,2,0,4,18,0.5,0.4848,0.77,0.194,103,240,93,826
2303,2,0,4,19,0.5,0.4848,0.77,0.194,47,131,8,559
2304,2,0,4,20,0.46,0.4545,0.82,0.1343,21,92,4,554
2305,2,0,4,21,0.44,0.4394,0.88,0.194,18,95,84,987
2306,2,0,4,22,0.44,0.4394,0.94,0.2537,12,57,64,506
2307,2,0,4,23,0.46,0.4545,0.88,0.3582,5,32,6,818
2308,2,0,4,0,0.48,0.4697,0.88,0.3284,7,23,24,781
2309,2,0,4,1,0.46,0.4545,0.94,0.2836,1,4,41,931
2310,2,0,4,2,0.46,0.4545,0.94,0.2836,7,9,66,607
2311,2,0,4,4,0.46,0.4545,0.94,0.194,0,1,99,890
2312,2,0,4,5,0.46,0.4545,0.94,0.194,1,13,97,618
2313,2,0,4,6,0.46,0.4545,1,0.2239,2,61,85,882
2314,2,0,4,7,0.5,0.4848,0.88,0.2239,12,176,19,503
2315,2,0,4,8,0.52,0.5,0.88,0.2836,28,314,74,761
2316,2,0,4,9,0.56,0.5303,0.83,0.2836,33,165,59,676
2317,2,0,4,10,0.56,0.5303,0.83,0.2985,41,96,79,600
2318,2,0,4,11,0.6,0.5909,0.73,0.2985,45,104,69,664
2319,2,0,4,12,0.6,0.5909,0.73,0.3284,37,134,54,633
2320,2,0,4,13,0.64,0.6061,0.69,0.4179,62,139,81,906
2321,2,0,4,14,0.72,0.6667,0.54,0.3582,60,145,69,963
2322,2,0,4,15,0.74,0.6667,0.48,0.5224,56,141,25,999
2323,2,0,4,16,0.74,0.6667,0.48,0.5224,73,235,74,696
2324,2,0,4,17,0.74,0.6667,0.48,0.5224,100,452,57,889
2325,2,0,4,18,0.72,0.6667,0.51,0.3881,93,383,76,568
2326,2,0,4,19,0.72,0.6667,0.51,0.4478,73,284,68,563
2327,2,0,4,20,0.68,0.6364,0.57,0.5224,44,166,36,763
2328,2,0,4,21,0.66,0.6212,0.61,0.2537,39,158,33,753
2329,2,0,4,22,0.64,0.6212,0.5,0.2836,25,91,26,580
2330,2,0,4,23,0.58,0.5455,0.6,0,16,54,73,784
2331,2,0,4,0,0.62,0.6212,0.5,0.1045,11,24,58,685
2332,2,0,4,1,0.62,0.6212,0.5,0.0896,6,13,94,733
2333,2,0,4,2,0.6,0.6212,0.53,0.1343,7,14,60,889
2334,2,0,4,3,0.58,0.5455,0.56,0.1343,0,1,72,551
2335,2,0,4,4,0.56,0.5303,0.64,0.1343,4,6,15,786
2336,2,0,4,5,0.54,0.5152,0.68,0.1343,1,16,98,712
2337,2,0,4,6,0.54,0.5152,0.68,0.2836,3,58,51,575
2338,2,0,4,7,0.54,0.5152,0.68,0.2239,12,189,46,797
2339,2,0,4,8,0.48,0.4697,0.88,0.3881,15,226,57,664
2340,2,0,4,9,0.46,0.4545,0.94,0.4925,4,54,65,766
2341,2,0,4,10,0.5,0.4848,0.82,0.4179,6,40,98,878
2342,2,0,4,11,0.52,0.5,0.77,0.3582,11,49,28,718
2343,2,0,4,12,0.56,0.5303,0.64,0.4627,9,92,22,792
2344,2,0,4,13,0.54,0.5152,0.68,0.2836,22,106,36,814
2345,2,0,4,14,0.5,0.4848,0.82,0.2836,16,44,86,767
2346,2,0,4,15,0.48,0.4697,0.77,0.5224,24,78,59,679
2347,2,0,4,16,0.48,0.4697,0.77,0.3881,19,99,89,887
2348,2,0,4,17,0.44,0.4394,0.77,0.2239,29,291,39,722
2349,2,0,4,18,0.44,0.4394,0.77,0.2239,21,224,37,678
2350,2,0,4,19,0.42,0.4242,0.82,0.2836,3,130,59,660
2351,2,0,4,20,0.42,0.4242,0.82,0.2836,9,103,43,615
2352,2,0,4,21,0.42,0.4242,0.82,0.194,10,84,60,852
2353,2,0,4,22,0.4,0.4091,0.94,0.2985,7,54,86,540
2354,2,0,4,23,0.4,0.4091,0.94,0.2537,8,39,9,531
2355,2,0,4,0,0.4,0.4091,1,0.2985,3,15,72,847
2356,2,0,4,1,0.4,0.4091,1,0.2985,0,1,67,544
2357,2,0,4,2,0.4,0.4091,1,0.2985,0,2,96,796
2358,2,0,4,3,0.4,0.4091,0.94,0.3284,0,2,45,951
2359,2,0,4,4,0.4,0.4091,0.94,0.3284,1,3,87,878
2360,2,0,4,5,0.38,0.3939,0.94,0.2537,1,5,47,727
2361,2,0,4,6,0.38,0.3939,0.94,0.2239,1,34,51,580
2362,2,0,4,7,0.36,0.3485,1,0.2239,3,70,3,539
2363,2,0,4,8,0.38,0.3939,0.94,0.194,6,164,30,846
2364,2,0,4,9,0.38,0.3939,0.94,0.2239,2,65,3,738
2365,2,0,4,10,0.4,0.4091,0.87,0.194,4,46,58,886
2366,2,0,4,11,0.42,0.4242,0.82,0.194,4,61,45,594
2367,2,0,4,12,0.42,0.4242,0.82,0.2537,12,95,62,611
2368,2,0,4,13,0.44,0.4394,0.77,0.194,6,61,12,759
2369,2,0,4,14,0.42,0.4242,0.77,0.2537,24,106,64,574
2370,2,0,4,15,0.44,0.4394,0.72,0.2836,12,81,78,517
2371,2,0,4,16,0.46,0.4545,0.67,0.2836,23,142,33,853
2372,2,0,4,17,0.46,0.4545,0.67,0.2985,25,309,50,841
2373,2,0,4,18,0.44,0.4394,0.62,0.3881,28,321,63,582
2374,2,0,4,19,0.44,0.4394,0.62,0.2537,15,175,53,642
2375,2,0,4,20,0.44,0.4394,0.62,0.2537,7,126,30,612
2376,2,0,4,21,0.42,0.4242,0.67,0.1642,17,117,94,564
2377,2,0,4,22,0.42,0.4242,0.67,0.194,10,99,50,957
2378,2,0,4,23,0.4,0.4091,0.71,0.1343,5,62,7,881
2379,2,0,4,0,0.38,0.3939,0.76,0.1343,3,21,60,573
2380,2,0,4,1,0.38,0.3939,0.76,0.2239,1,10,30,790
2381,2,0,4,2,0.36,0.3485,0.76,0.1343,0,3,94,570
2382,2,0,4,3,0.34,0.3333,0.81,0.1343,0,2,60,877
2383,2,0,4,4,0.34,0.3636,0.76,0,1,9,71,653
2384,2,0,4,5,0.34,0.3485,0.76,0.0896,2,14,0,602
2385,2,0,4,6,0.34,0.3485,0.76,0.1045,4,70,1,593
2386,2,0,4,7,0.38,0.3939,0.66,0,11,193,27,555
2387,2,0,4,8,0.42,0.4242,0.58,0.1642,21,337,37,889
2388,2,0,4,9,0.46,0.4545,0.51,0.1343,18,170,89,726
2389,2,0,4,10,0.5,0.4848,0.51,0.194,21,89,9,868
2390,2,0,4,11,0.52,0.5,0.45,0.1642,28,115,8,871
2391,2,0,4,12,0.54,0.5152,0.42,0.1343,35,145,47,779
2392,2,0,4,13,0.56,0.5303,0.37,0.2239,38,159,55,625
2393,2,0,4,14,0.56,0.5303,0.35,0.0896,36,137,80,794
2394,2,0,4,15,0.6,0.6212,0.31,0.0896,57,142,0,818
2395,2,0,4,16,0.6,0.6061,0.26,0.1045,49,202,5,524
2396,2,0,4,17,0.6,0.6061,0.28,0,50,388,12,826
2397,2,0,4,18,0.56,0.5303,0.3,0,47,337,30,764
2398,2,0,4,19,0.54,0.5152,0.32,0,37,259,14,883
2399,2,0,4,20,0.5,0.4848,0.51,0.194,22,169,62,914
2400,2,0,4,21,0.46,0.4545,0.63,0.1343,19,145,86,534
2401,2,0,4,22,0.48,0.4697,0.55,0.1045,22,104,2,604
2402,2,0,4,23,0.46,0.4545,0.59,0.1045,7,47,77,583
2403,2,0,4,0,0.44,0.4394,0.67,0,6,27,34,753
2404,2,0,4,1,0.44,0.4394,0.62,0,6,15,91,863
2405,2,0,4,2,0.4,0.4091,0.76,0,8,18,56,714
2406,2,0,4,3,0.4,0.4091,0.76,0,0,3,92,993
2407,2,0,4,4,0.38,0.3939,0.82,0.0896,0,3,85,547
2408,2,0,4,5,0.36,0.3636,0.81,0.1045,2,13,95,603
2409,2,0,4,6,0.36,0.3636,0.81,0.0896,5,47,36,770
2410,2,0,4,7,0.4,0.4091,0.71,0.1642,10,149,33,786
2411,2,0,4,8,0.44,0.4394,0.62,0.2985,21,300,17,552
2412,2,0,4,9,0.5,0.4848,0.55,0.194,16,178,36,997
2413,2,0,4,10,0.5,0.4848,0.55,0.194,31,122,36,613
2414,2,0,4,11,0.52,0.5,0.55,0.194,41,136,95,838
2415,2,0,4,12,0.52,0.5,0.55,0.2836,45,200,66,859
2416,2,0,4,13,0.54,0.5152,0.52,0.2537,47,180,61,664
2417,2,0,4,14,0.54,0.5152,0.52,0.2537,57,163,23,954
2418,2,0,4,15,0.54,0.5152,0.52,0.4478,50,162,13,595
2419,2,0,4,16,0.52,0.5,0.55,0.4925,70,243,23,940
2420,2,0,4,17,0.5,0.4848,0.63,0.3881,64,331,63,632
2421,2,0,4,18,0.46,0.4545,0.67,0.3881,47,263,47,889
2422,2,0,4,19,0.42,0.4242,0.77,0.3881,41,209,48,594
2423,2,0,4,20,0.4,0.4091,0.76,0.3284,26,118,11,890
2424,2,0,4,21,0.4,0.4091,0.76,0.2985,25,102,73,519
2425,2,0,4,22,0.38,0.3939,0.82,0.3881,16,80,64,838
2426,2,0,4,23,0.36,0.3485,0.81,0.194,8,64,48,789
2427,2,0,4,0,0.36,0.3485,0.81,0.2239,7,43,36,805
2428,2,0,4,1,0.36,0.3333,0.87,0.2836,5,33,22,903
2429,2,0,4,2,0.36,0.3485,0.87,0.1343,5,24,24,860
2430,2,0,4,3,0.36,0.3485,0.87,0.1642,5,14,48,636
2431,2,0,4,4,0.36,0.3485,0.87,0.2239,1,5,36,896
2432,2,0,4,5,0.38,0.3939,0.87,0.2836,1,4,9,532
2433,2,0,4,6,0.4,0.4091,0.82,0.3284,1,10,94,662
2434,2,0,4,7,0.4,0.4091,0.82,0.4179,3,21,59,960
2435,2,0,4,8,0.4,0.4091,0.87,0.3582,7,45,72,1000
2436,2,0,4,9,0.4,0.4091,1,0.2985,2,29,39,788
2437,2,0,4,10,0.42,0.4242,0.94,0.3881,1,22,69,531
2438,2,0,4,11,0.42,0.4242,0.94,0.4478,4,31,68,573
2439,2,0,4,12,0.46,0.4545,0.88,0.5821,6,32,83,778
2440,2,0,4,13,0.46,0.4545,0.94,0.5224,9,58,9,643
2441,2,0,4,14,0.52,0.5,0.83,0.5821,14,63,44,958
2442,2,0,4,15,0.52,0.5,0.83,0.5821,16,78,98,543
2443,2,0,4,16,0.5,0.4848,0.88,0.4627,6,33,77,999
2444,2,0,4,17,0.5,0.4848,0.88,0.5821,1,15,38,948
2445,2,0,4,18,0.5,0.4848,0.94,0.3881,6,38,50,647
2446,2,0,4,19,0.52,0.5,0.94,0.4179,9,71,38,893
2447,2,0,4,20,0.44,0.4394,0.94,0.2239,4,53,87,893
2448,2,0,4,21,0.44,0.4394,0.94,0,1,14,88,889
2449,2,0,4,22,0.42,0.4242,1,0,2,24,95,663
2450,2,0,4,23,0.44,0.4394,0.77,0.2836,5,35,0,733
2451,2,0,4,0,0.44,0.4394,0.77,0.2836,4,33,20,571
2452,2,0,4,1,0.42,0.4242,0.67,0.2239,6,31,73,780
2453,2,0,4,2,0.4,0.4091,0.62,0.194,4,29,3,958
2454,2,0,4,3,0.4,0.4091,0.66,0.1343,12,25,88,960
2455,2,0,4,4,0.36,0.3636,0.76,0.1045,2,7,37,571
2456,2,0,4,5,0.36,0.3485,0.71,0.1642,2,3,44,955
2457,2,0,4,6,0.36,0.3182,0.66,0.4478,3,8,24,902
2458,2,0,4,7,0.36,0.3333,0.5,0.3582,2,16,12,799
2459,2,0,4,8,0.38,0.3939,0.46,0.3881,7,43,84,926
2460,2,0,4,9,0.4,0.4091,0.43,0.2836,31,102,26,704
2461,2,0,4,10,0.42,0.4242,0.44,0.4478,91,211,27,629
2462,2,0,4,11,0.46,0.4545,0.41,0.4179,119,304,73,977
2463,2,0,4,12,0.46,0.4545,0.38,0.3881,167,354,37,817
2464,2,0,4,13,0.5,0.4848,0.34,0.3881,181,343,22,764
2465,2,0,4,14,0.52,0.5,0.34,0.3881,170,361,81,624
2466,2,0,4,15,0.54,0.5152,0.32,0.5224,179,388,95,857
2467,2,0,4,16,0.54,0.5152,0.3,0.3582,161,343,88,528
2468,2,0,4,17,0.56,0.5303,0.3,0.4478,143,306,40,836
2469,2,0,4,18,0.56,0.5303,0.3,0.3881,102,277,89,795
2470,2,0,4,19,0.56,0.5303,0.3,0.2985,75,210,57,962
2471,2,0,4,20,0.52,0.5,0.36,0.194,44,141,36,744
2472,2,0,4,21,0.5,0.4848,0.42,0.194,13,83,98,823
2473,2,0,4,22,0.5,0.4848,0.39,0.1045,21,70,54,537
2474,2,0,4,23,0.44,0.4394,0.67,0.1642,19,56,97,818
2475,2,0,4,0,0.46,0.4545,0.47,0.0896,15,39,46,791
2476,2,0,4,1,0.46,0.4545,0.47,0.1343,11,19,18,921
2477,2,0,4,2,0.42,0.4242,0.67,0.1045,14,16,53,764
2478,2,0,4,3,0.42,0.4242,0.62,0.1045,6,7,18,925
2479,2,0,4,4,0.4,0.4091,0.87,0.1642,2,6,11,743
2480,2,0,4,5,0.4,0.4091,0.76,0.0896,0,16,1,619
2481,2,0,4,6,0.4,0.4091,0.82,0,3,54,7,750
2482,2,0,4,7,0.46,0.4545,0.63,0,12,168,52,823
2483,2,0,4,8,0.46,0.4545,0.63,0,20,297,32,719
2484,2,0,4,9,0.5,0.4848,0.55,0.1045,37,169,39,549
2485,2,0,4,10,0.52,0.5,0.55,0.1045,41,109,1,818
2486,2,0,4,11,0.54,0.5152,0.52,0.0896,36,123,84,518
2487,2,0,4,12,0.56,0.5303,0.49,0.0896,60,184,26,675
2488,2,0,4,13,0.56,0.5303,0.49,0.1642,41,169,39,616
2489,2,0,4,14,0.58,0.5455,0.49,0.194,49,144,71,625
2490,2,0,4,15,0.6,0.6212,0.43,0.194,64,176,43,612
2491,2,0,4,16,0.6,0.6212,0.46,0.2836,40,205,85,864
2492,2,0,4,17,0.58,0.5455,0.49,0.2836,66,428,30,631
2493,2,0,4,18,0.64,0.6212,0.31,0.3582,41,362,51,770
2494,2,0,4,19,0.56,0.5303,0.46,0.2537,42,286,52,561
2495,2,0,4,20,0.6,0.6212,0.33,0.2985,29,165,53,741
2496,2,0,4,21,0.56,0.5303,0.37,0.2836,20,151,25,819
2497,2,0,4,22,0.52,0.5,0.55,0.2836,9,90,94,609
2498,2,0,4,23,0.5,0.4848,0.59,0.2537,11,46,78,560
2499,2,0,4,0,0.5,0.4848,0.55,0.2239,2,25,48,919
2500,2,0,4,1,0.46,0.4545,0.63,0.2239,5,7,47,535
2501,2,0,4,2,0.46,0.4545,0.67,0.2836,8,13,50,850
2502,2,0,4,3,0.48,0.4697,0.63,0.2239,0,3,60,581
2503,2,0,4,4,0.46,0.4545,0.67,0.0896,1,5,76,558
2504,2,0,4,5,0.46,0.4545,0.72,0.194,1,18,32,980
2505,2,0,4,6,0.48,0.4697,0.67,0,2,65,11,792
2506,2,0,4,7,0.52,0.5,0.55,0,22,188,17,748
2507,2,0,4,8,0.5,0.4848,0.68,0.1343,20,351,13,637
2508,2,0,4,9,0.52,0.5,0.63,0.0896,23,162,89,784
2509,2,0,4,10,0.5,0.4848,0.72,0.2239,15,75,60,606
2510,2,0,4,11,0.54,0.5152,0.68,0.1642,19,72,14,639
2511,2,0,4,12,0.54,0.5152,0.64,0.0896,19,103,42,981
2512,2,0,4,13,0.54,0.5152,0.68,0.2239,26,129,25,600
2513,2,0,4,14,0.54,0.5152,0.64,0.194,19,107,29,646
2514,2,0,4,15,0.54,0.5152,0.65,0.1642,44,127,90,569
2515,2,0,4,16,0.56,0.5303,0.52,0.2985,30,192,69,929
2516,2,0,4,17,0.56,0.5303,0.6,0.1045,39,411,8,672
2517,2,0,4,18,0.54,0.5152,0.64,0.1343,44,421,26,933
2518,2,0,4,19,0.5,0.4848,0.72,0.194,28,276,59,726
2519,2,0,4,20,0.5,0.4848,0.72,0.2239,20,168,50,927
2520,2,0,4,21,0.5,0.4848,0.72,0.1343,8,122,98,983
2521,2,0,4,22,0.48,0.4697,0.77,0.0896,3,112,78,784
2522,2,0,4,23,0.46,0.4545,0.88,0.0896,11,52,54,669
2523,2,0,4,0,0.44,0.4394,0.88,0.1343,4,33,43,887
2524,2,0,4,1,0.42,0.4242,0.94,0.1642,2,7,37,573
2525,2,0,4,2,0.42,0.4242,0.94,0.1642,0,2,63,611
2526,2,0,4,3,0.42,0.4242,0.94,0,0,2,37,893
2527,2,0,4,4,0.4,0.4091,1,0.1045,5,9,20,822
2528,2,0,4,5,0.4,0.4091,0.94,0.194,1,15,42,744
2529,2,0,4,6,0.42,0.4242,0.94,0.1642,2,64,37,856
2530,2,0,4,7,0.44,0.4394,0.94,0,26,237,50,743
2531,2,0,4,8,0.62,0.6061,0.69,0.4627,22,396,24,908
2532,2,0,4,9,0.66,0.6212,0.61,0.2836,27,197,90,805
2533,2,0,4,10,0.62,0.6061,0.69,0.0896,45,131,27,948
2534,2,0,4,11,0.62,0.6061,0.69,0.0896,31,118,74,541
2535,2,0,4,12,0.7,0.6515,0.48,0.3881,28,145,98,512
2536,2,0,4,13,0.7,0.6515,0.48,0.3881,42,177,53,775
2537,2,0,4,14,0.74,0.6515,0.4,0.4627,33,148,74,649
2538,2,0,4,15,0.76,0.6667,0.35,0.3582,32,145,31,976
2539,2,0,4,16,0.76,0.6667,0.35,0.3582,54,255,91,884
2540,2,0,4,17,0.74,0.6515,0.37,0.4179,34,432,79,997
2541,2,0,4,18,0.74,0.6515,0.3,0.3582,56,441,17,569
2542,2,0,4,19,0.7,0.6364,0.32,0.2537,74,383,74,560
2543,2,0,4,20,0.68,0.6212,0.32,0.1045,31,225,37,645
2544,2,0,4,21,0.66,0.6212,0.36,0.2836,38,172,93,544
2545,2,0,4,22,0.62,0.6212,0.41,0.2537,12,117,0,622
2546,2,0,4,23,0.6,0.6212,0.4,0.3284,14,93,84,761
2547,2,0,4,0,0.56,0.5303,0.43,0.3582,11,44,70,606
2548,2,0,4,1,0.52,0.5,0.45,0.2239,6,26,90,812
2549,2,0,4,2,0.5,0.4848,0.42,0.3881,3,13,24,712
2550,2,0,4,3,0.46,0.4545,0.51,0.4627,4,7,36,850
2551,2,0,4,4,0.44,0.4394,0.54,0.4478,2,6,78,566
2552,2,0,4,5,0.42,0.4242,0.54,0.5522,0,14,61,500
2553,2,0,4,6,0.4,0.4091,0.58,0.5821,2,75,81,918
2554,2,0,4,7,0.42,0.4242,0.47,0.4627,15,198,47,983
2555,2,0,4,8,0.4,0.4091,0.5,0.4925,19,365,100,578
2556,2,0,4,9,0.42,0.4242,0.47,0.2836,18,196,82,516
2557,2,0,4,10,0.42,0.4242,0.44,0.3582,25,98,16,960
2558,2,0,4,11,0.44,0.4394,0.41,0.2836,34,133,83,776
2559,2,0,4,12,0.46,0.4545,0.38,0.1642,49,199,21,588
2560,2,0,4,13,0.48,0.4697,0.33,0.3284,55,177,41,705
2561,2,0,4,14,0.5,0.4848,0.34,0.3881,68,228,25,660
2562,2,0,4,15,0.52,0.5,0.29,0.4179,69,235,75,790
2563,2,0,4,16,0.52,0.5,0.27,0.3582,66,294,71,955
2564,2,0,4,17,0.5,0.4848,0.29,0.1642,79,481,51,743
2565,2,0,4,18,0.5,0.4848,0.25,0.2836,71,452,38,510
2566,2,0,4,19,0.46,0.4545,0.28,0.2836,52,324,70,581
2567,2,0,4,20,0.44,0.4394,0.3,0.1343,28,204,85,952
2568,2,0,4,21,0.42,0.4242,0.47,0.194,25,184,15,926
2569,2,0,4,22,0.42,0.4242,0.38,0.0896,31,137,55,828
2570,2,0,4,23,0.4,0.4091,0.43,0.1045,13,99,22,613
2571,2,0,4,0,0.36,0.3485,0.62,0.194,3,33,53,944
2572,2,0,4,1,0.36,0.3333,0.53,0.2537,2,24,94,705
2573,2,0,4,2,0.36,0.3333,0.53,0.2985,2,9,70,515
2574,2,0,4,3,0.36,0.3333,0.53,0.2985,0,2,57,894
2575,2,0,4,4,0.34,0.3182,0.53,0.2836,1,3,93,761
2576,2,0,4,5,0.34,0.3182,0.53,0.2239,0,16,25,894
2577,2,0,4,6,0.34,0.3182,0.53,0.2836,2,49,27,718
2578,2,0,4,7,0.34,0.3182,0.53,0.2836,5,180,79,544
2579,2,0,4,8,0.34,0.3182,0.53,0.2537,15,346,67,966
2580,2,0,4,9,0.34,0.303,0.61,0.2985,17,195,94,511
2581,2,0,4,10,0.36,0.3485,0.62,0.194,32,136,61,968
2582,2,0,4,11,0.34,0.3333,0.66,0.194,23,106,17,883
2583,2,0,4,12,0.34,0.3333,0.76,0.1343,19,80,75,703
2584,2,0,4,13,0.34,0.3333,0.87,0.194,3,40,11,872
2585,2,0,4,14,0.34,0.3182,0.87,0.2537,3,36,82,842
2586,2,0,4,15,0.34,0.3333,0.87,0.194,13,75,20,852
2587,2,0,4,16,0.34,0.3333,0.87,0.1343,4,62,69,545
2588,2,0,4,17,0.32,0.303,0.93,0.2239,6,69,16,945
2589,2,0,4,18,0.32,0.303,0.93,0.2239,4,51,20,940
2590,2,0,4,19,0.32,0.303,0.93,0.2239,7,55,28,984
2591,2,0,4,20,0.32,0.303,0.87,0.2239,8,47,23,910
2592,2,0,4,21,0.3,0.303,0.93,0.1642,5,28,61,736
2593,2,0,4,22,0.3,0.303,1,0.1343,3,24,25,622
2594,2,0,4,23,0.32,0.3333,0.93,0.1045,0,17,53,925
2595,2,0,4,0,0.32,0.3182,1,0.194,0,18,75,890
2596,2,0,4,1,0.32,0.3182,1,0.194,5,16,31,838
2597,2,0,4,2,0.32,0.3333,1,0.1343,3,17,19,749
2598,2,0,4,3,0.32,0.3333,1,0.0896,0,4,49,766
2599,2,0,4,4,0.34,0.3636,1,0,2,5,16,578
2600,2,0,4,5,0.34,0.3636,1,0,1,7,12,826
2601,2,0,4,6,0.34,0.3333,1,0.1642,0,11,93,923
2602,2,0,4,7,0.34,0.3333,1,0.1642,2,19,11,651
2603,2,0,4,8,0.36,0.3333,1,0.2537,15,47,0,844
2604,2,0,4,9,0.38,0.3939,0.94,0.2985,13,68,58,562
2605,2,0,4,10,0.42,0.4242,0.88,0.2239,36,129,99,955
2606,2,0,4,11,0.46,0.4545,0.88,0.2239,68,232,98,846
2607,2,0,4,12,0.52,0.5,0.83,0.4179,94,291,13,807
2608,2,0,4,13,0.52,0.5,0.83,0.3881,126,312,10,683
2609,2,0,4,14,0.58,0.5455,0.78,0.3582,182,391,17,564
2610,2,0,4,15,0.6,0.5909,0.73,0.3881,171,397,77,664
2611,2,0,4,16,0.6,0.5909,0.73,0.2836,180,426,89,740
2612,2,0,4,17,0.6,0.5909,0.73,0.3284,168,383,30,762
2613,2,0,4,18,0.58,0.5455,0.78,0.194,149,376,3,815
2614,2,0,4,19,0.56,0.5303,0.83,0.2836,84,283,29,750
2615,2,0,4,20,0.54,0.5152,0.88,0.2537,45,183,30,920
2616,2,0,4,21,0.56,0.5303,0.83,0.2836,32,135,8,923
2617,2,0,4,22,0.58,0.5455,0.78,0.2537,55,169,26,864
2618,2,0,4,23,0.54,0.5152,0.88,0.1642,31,117,92,543
