instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1
3479,2,0,5,20,0.7,0.6667,0.79,0.194,91,219,65
3480,2,0,5,21,0.68,0.6364,0.83,0.1642,107,229,17
3481,2,0,5,22,0.66,0.5909,0.89,0.1343,78,171,40
3482,2,0,5,23,0.66,0.5909,0.89,0.1642,48,135,9
3483,2,0,5,0,0.64,0.5606,0.94,0.194,38,103,63
3484,2,0,5,1,0.64,0.5606,0.94,0.1343,26,79,59
3485,2,0,5,2,0.64,0.5606,0.94,0.194,17,45,75
3486,2,0,5,3,0.64,0.5606,0.94,0.194,10,18,53
3487,2,0,5,4,0.62,0.5455,0.94,0.1642,2,6,76
3488,2,0,5,5,0.62,0.5455,0.94,0.1045,1,7,28
3489,2,0,5,6,0.64,0.5606,0.94,0.0896,6,16,58
3490,2,0,5,7,0.64,0.5606,0.94,0,12,31,83
3491,2,0,5,8,0.66,0.5909,0.89,0.1045,36,94,36
3492,2,0,5,9,0.72,0.697,0.74,0.0896,47,128,91
3493,2,0,5,10,0.8,0.7576,0.55,0.2537,116,269,16
3494,2,0,5,11,0.82,0.7727,0.52,0,153,321,94
3495,2,0,5,12,0.86,0.803,0.47,0.1045,179,366,21
3496,2,0,5,13,0.86,0.7879,0.44,0.0896,133,350,99
3497,2,0,5,14,0.88,0.803,0.39,0,142,327,35
3498,2,0,5,15,0.88,0.803,0.39,0.2537,132,311,32
3499,2,0,5,16,0.88,0.7879,0.37,0.2836,101,309,70
3500,2,0,5,17,0.86,0.7879,0.41,0.2239,102,304,23
3501,2,0,5,18,0.86,0.7879,0.41,0.1642,77,249,76
3502,2,0,5,19,0.52,0.5,0.48,0.1045,68,225,21
3503,2,0,5,20,0.76,0.7121,0.58,0,69,237,33
3504,2,0,5,21,0.74,0.697,0.7,0.1343,42,149,11
3505,2,0,5,22,0.72,0.697,0.74,0.1642,26,106,54
3506,2,0,5,23,0.7,0.6667,0.84,0.1045,14,48,95
3507,2,0,5,0,0.7,0.6667,0.79,0.0896,9,29,41
3508,2,0,5,1,0.68,0.6364,0.89,0.0896,8,17,37
3509,2,0,5,2,0.66,0.5909,0.94,0.1343,5,12,79
3510,2,0,5,3,0.64,0.5606,0.94,0,1,4,97
3511,2,0,5,4,0.66,0.6061,0.83,0.0896,0,3,68
3512,2,0,5,5,0.66,0.6061,0.83,0.0896,0,26,57
3513,2,0,5,6,0.68,0.6364,0.79,0.0896,11,109,76
3514,2,0,5,7,0.74,0.697,0.66,0.1045,16,235,83
3515,2,0,5,8,0.78,0.7424,0.59,0.1343,34,406,87
3516,2,0,5,9,0.8,0.7576,0.55,0.1343,22,175,90
3517,2,0,5,10,0.82,0.7879,0.56,0.1343,37,109,47
3518,2,0,5,11,0.86,0.803,0.47,0,28,106,46
3519,2,0,5,12,0.86,0.803,0.47,0.1343,37,162,70
3520,2,0,5,13,0.9,0.8333,0.39,0.1642,37,147,25
3521,2,0,5,14,0.9,0.8182,0.37,0,41,140,14
3522,2,0,5,15,0.9,0.8182,0.37,0.1642,42,175,24
3523,2,0,5,16,0.9,0.8333,0.39,0.1343,44,249,21
3524,2,0,5,17,0.84,0.803,0.53,0.2239,67,495,75
3525,2,0,5,18,0.84,0.803,0.53,0.194,55,417,47
3526,2,0,5,19,0.78,0.7424,0.62,0.1045,39,285,60
3527,2,0,5,20,0.78,0.7424,0.62,0.1045,38,251,51
3528,2,0,5,21,0.76,0.7273,0.66,0.1045,45,210,4
3529,2,0,5,22,0.74,0.697,0.7,0.1642,42,159,39
3530,2,0,5,23,0.72,0.697,0.79,0.0896,15,61,96
3531,2,0,6,0,0.7,0.6667,0.79,0.1642,9,34,32
3532,2,0,6,1,0.7,0.6667,0.84,0.2537,8,17,47
3533,2,0,6,2,0.7,0.6667,0.79,0.1642,0,3,84
3534,2,0,6,3,0.68,0.6364,0.89,0.194,0,6,93
3535,2,0,6,4,0.68,0.6364,0.89,0.2239,0,4,5
3536,2,0,6,5,0.66,0.5909,0.89,0.0896,2,21,99
3537,2,0,6,6,0.68,0.6364,0.89,0.0896,7,128,56
3538,2,0,6,7,0.7,0.6667,0.79,0.1642,19,284,91
3539,2,0,6,8,0.72,0.697,0.79,0.194,37,454,99
3540,2,0,6,9,0.74,0.7121,0.74,0.2239,34,207,70
3541,2,0,6,10,0.76,0.7424,0.75,0.2537,31,115,12
3542,2,0,6,11,0.82,0.803,0.59,0.2239,26,112,12
3543,2,0,6,12,0.86,0.8333,0.53,0,32,169,75
3544,2,0,6,13,0.9,0.8182,0.37,0.194,29,154,36
3545,2,0,6,14,0.9,0.8182,0.37,0.2537,40,145,34
3546,2,0,6,15,0.9,0.8333,0.39,0.2985,25,152,59
3547,2,0,6,16,0.86,0.803,0.47,0.2985,39,266,87
3548,2,0,6,17,0.86,0.803,0.47,0.2985,52,486,90
3549,2,0,6,18,0.82,0.7879,0.56,0.3881,31,309,98
3550,2,0,6,19,0.74,0.7121,0.79,0.1642,16,264,28
3551,2,0,6,20,0.74,0.7121,0.79,0.2537,23,256,85
3552,2,0,6,21,0.74,0.697,0.7,0.2836,29,190,92
3553,2,0,6,22,0.74,0.697,0.66,0.1343,14,129,64
3554,2,0,6,23,0.74,0.6667,0.51,0.1642,10,69,31
3555,2,0,6,0,0.74,0.6515,0.4,0.3582,11,42,76
3556,2,0,6,1,0.72,0.6515,0.38,0.1045,3,15,75
3557,2,0,6,2,0.7,0.6364,0.39,0,0,6,10
3558,2,0,6,3,0.66,0.6212,0.44,0.1045,0,4,79
3559,2,0,6,4,0.66,0.6212,0.41,0.194,0,3,62
3560,2,0,6,5,0.66,0.6212,0.39,0.2239,3,31,93
3561,2,0,6,6,0.66,0.6212,0.39,0.1343,7,113,76
3562,2,0,6,7,0.7,0.6364,0.34,0.2537,19,304,32
3563,2,0,6,8,0.7,0.6364,0.32,0.2985,25,467,87
3564,2,0,6,9,0.72,0.6364,0.26,0.3582,28,225,81
3565,2,0,6,10,0.72,0.6515,0.28,0.4925,33,139,2
3566,2,0,6,11,0.74,0.6515,0.28,0.3881,42,165,40
3567,2,0,6,12,0.76,0.6667,0.25,0.4627,39,232,2
3568,2,0,6,13,0.8,0.6818,0.24,0.3582,35,203,66
3569,2,0,6,14,0.78,0.6667,0.24,0.3284,43,185,7
3570,2,0,6,15,0.8,0.6818,0.21,0.3881,44,188,36
3571,2,0,6,16,0.8,0.6818,0.22,0.4925,63,318,45
3572,2,0,6,17,0.76,0.6515,0.2,0.5224,88,572,81
3573,2,0,6,18,0.74,0.6515,0.22,0.3881,74,525,57
3574,2,0,6,19,0.72,0.6364,0.23,0.2985,58,379,39
3575,2,0,6,20,0.7,0.6364,0.24,0.194,51,337,42
3576,2,0,6,21,0.66,0.6212,0.31,0.194,33,248,30
3577,2,0,6,22,0.64,0.6212,0.33,0.2537,14,155,35
3578,2,0,6,23,0.62,0.6212,0.35,0.2239,23,112,3
3579,2,0,6,0,0.62,0.6212,0.38,0.2836,15,68,5
3580,2,0,6,1,0.6,0.6212,0.38,0.3582,7,22,73
3581,2,0,6,2,0.56,0.5303,0.43,0.2239,0,12,16
3582,2,0,6,3,0.54,0.5152,0.49,0.2239,0,5,28
3583,2,0,6,4,0.52,0.5,0.48,0.3284,1,6,40
3584,2,0,6,5,0.52,0.5,0.48,0.3582,4,28,28
3585,2,0,6,6,0.54,0.5152,0.45,0.2985,8,106,36
3586,2,0,6,7,0.54,0.5152,0.45,0.2537,25,277,1
3587,2,0,6,8,0.56,0.5303,0.43,0.3284,31,502,93
3588,2,0,6,9,0.58,0.5455,0.4,0.1642,36,230,88
3589,2,0,6,10,0.62,0.6212,0.33,0.2537,54,161,23
3590,2,0,6,11,0.64,0.6212,0.31,0.3284,57,192,84
3591,2,0,6,12,0.66,0.6212,0.27,0.2836,51,259,49
3592,2,0,6,13,0.68,0.6212,0.26,0.2537,58,248,66
3593,2,0,6,14,0.7,0.6364,0.28,0.2836,66,240,24
3594,2,0,6,15,0.7,0.6364,0.28,0.2836,56,212,43
3595,2,0,6,16,0.72,0.6364,0.26,0.3284,63,349,45
3596,2,0,6,17,0.72,0.6364,0.25,0.2836,73,558,16
3597,2,0,6,18,0.7,0.6364,0.24,0.2985,76,564,35
3598,2,0,6,19,0.68,0.6212,0.26,0.2836,53,391,89
3599,2,0,6,20,0.64,0.6212,0.29,0.1642,57,293,77
3600,2,0,6,21,0.64,0.6212,0.29,0.1045,51,247,56
3601,2,0,6,22,0.62,0.6212,0.35,0,26,171,42
3602,2,0,6,23,0.58,0.5455,0.46,0.1045,30,171,43
3603,2,0,6,0,0.56,0.5303,0.52,0,24,93,77
3604,2,0,6,1,0.54,0.5152,0.64,0.1045,14,94,6
3605,2,0,6,2,0.54,0.5152,0.56,0.194,18,59,54
3606,2,0,6,3,0.52,0.5,0.59,0.1045,8,18,94
3607,2,0,6,4,0.52,0.5,0.59,0.0896,4,15,43
3608,2,0,6,5,0.5,0.4848,0.64,0,3,8,31
3609,2,0,6,6,0.54,0.5152,0.6,0,11,28,52
3610,2,0,6,7,0.56,0.5303,0.56,0,27,87,81
3611,2,0,6,8,0.6,0.6212,0.46,0.0896,29,125,23
3612,2,0,6,9,0.62,0.6212,0.43,0.1343,55,224,53
3613,2,0,6,10,0.64,0.6212,0.38,0.1045,115,317,50
3614,2,0,6,11,0.66,0.6212,0.36,0.1343,120,369,15
3615,2,0,6,12,0.7,0.6364,0.32,0.1642,150,420,62
3616,2,0,6,13,0.74,0.6515,0.28,0.1343,188,456,33
3617,2,0,6,14,0.74,0.6515,0.33,0.2239,193,451,9
3618,2,0,6,15,0.74,0.6515,0.27,0.4179,180,404,94
3619,2,0,6,16,0.72,0.6515,0.3,0.1343,168,440,89
3620,2,0,6,17,0.72,0.6515,0.34,0.2537,142,344,93
3621,2,0,6,18,0.74,0.6515,0.3,0.1642,127,341,63
3622,2,0,6,19,0.7,0.6364,0.39,0.0896,79,285,50
3623,2,0,6,20,0.7,0.6515,0.48,0.0896,90,239,28
3624,2,0,6,21,0.66,0.6212,0.47,0.1045,46,185,16
3625,2,0,6,22,0.64,0.6212,0.57,0.2239,49,190,96
3626,2,0,6,23,0.64,0.6212,0.57,0,29,150,48
3627,2,0,6,0,0.64,0.6212,0.57,0.0896,23,113,22
3628,2,0,6,1,0.64,0.6212,0.61,0.1642,26,96,98
3629,2,0,6,2,0.64,0.6212,0.61,0.1642,16,64,85
3630,2,0,6,3,0.62,0.6061,0.65,0.1642,22,47,6
3631,2,0,6,4,0.62,0.6061,0.65,0.1642,4,12,51
3632,2,0,6,5,0.62,0.6061,0.61,0.1343,1,6,13
3633,2,0,6,6,0.62,0.6061,0.61,0.1045,10,21,33
3634,2,0,6,7,0.6,0.5909,0.73,0.2537,8,27,30
3635,2,0,6,8,0.6,0.5909,0.73,0.2537,24,98,37
3636,2,0,6,9,0.6,0.5758,0.78,0.194,53,164,91
3637,2,0,6,10,0.62,0.5909,0.73,0.0896,83,251,27
3638,2,0,6,11,0.64,0.6061,0.69,0.1045,121,335,16
3639,2,0,6,12,0.64,0.6061,0.69,0.1045,123,335,50
3640,2,0,6,13,0.66,0.6212,0.65,0.1045,154,367,69
3641,2,0,6,14,0.7,0.6515,0.58,0.1642,161,385,33
3642,2,0,6,15,0.7,0.6515,0.54,0,161,417,9
3643,2,0,6,16,0.72,0.6667,0.51,0.0896,138,398,8
3644,2,0,6,17,0.74,0.6667,0.51,0,126,390,56
3645,2,0,6,18,0.7,0.6515,0.58,0.1045,124,363,61
3646,2,0,6,19,0.68,0.6364,0.65,0.1642,108,357,22
3647,2,0,6,20,0.66,0.6212,0.69,0.194,84,279,18
3648,2,0,6,21,0.64,0.6061,0.73,0.1642,54,165,32
3649,2,0,6,22,0.64,0.5909,0.78,0.2239,36,130,83
3650,2,0,6,23,0.62,0.5909,0.78,0.1343,25,86,15
3651,2,0,6,0,0.62,0.5909,0.78,0.1343,11,29,62
3652,2,0,6,1,0.6,0.5606,0.83,0.1343,9,14,50
3653,2,0,6,2,0.58,0.5455,0.88,0.1045,4,8,20
3654,2,0,6,3,0.58,0.5455,0.88,0,2,5,66
3655,2,0,6,4,0.56,0.5303,0.94,0.1045,4,8,46
3656,2,0,6,5,0.56,0.5303,0.88,0.0896,7,31,30
3657,2,0,6,6,0.58,0.5455,0.88,0,11,112,61
3658,2,0,6,7,0.62,0.5909,0.78,0.1045,18,299,8
3659,2,0,6,8,0.64,0.6061,0.73,0.0896,28,438,95
3660,2,0,6,9,0.7,0.6515,0.58,0.1642,26,188,80
3661,2,0,6,10,0.72,0.6667,0.51,0.2239,31,95,26
3662,2,0,6,11,0.74,0.6667,0.42,0.1343,39,111,15
3663,2,0,6,12,0.76,0.6667,0.37,0.1642,25,153,99
3664,2,0,6,13,0.78,0.6818,0.35,0,28,180,89
3665,2,0,6,14,0.78,0.6818,0.31,0.1343,46,145,38
3666,2,0,6,15,0.8,0.697,0.29,0.194,38,165,47
3667,2,0,6,16,0.76,0.6667,0.33,0.1343,34,267,48
3668,2,0,6,17,0.78,0.6818,0.33,0.2836,63,579,90
3669,2,0,6,18,0.76,0.6667,0.31,0.1343,56,556,66
3670,2,0,6,19,0.72,0.6667,0.54,0.194,64,407,11
3671,2,0,6,20,0.68,0.6364,0.61,0.1343,59,336,34
3672,2,0,6,21,0.66,0.6212,0.57,0.0896,29,189,70
3673,2,0,6,22,0.66,0.6212,0.61,0.0896,36,173,58
3674,2,0,6,23,0.64,0.6061,0.69,0.0896,5,60,11
3675,2,0,6,0,0.64,0.6061,0.65,0.0896,5,20,97
3676,2,0,6,1,0.62,0.6061,0.69,0.1343,2,4,65
3677,2,0,6,2,0.6,0.5909,0.73,0.0896,3,5,17
3678,2,0,6,3,0.6,0.5909,0.73,0.0896,1,2,88
3679,2,0,6,4,0.58,0.5455,0.83,0.1343,2,5,28
3680,2,0,6,5,0.58,0.5455,0.88,0.1642,2,32,4
3681,2,0,6,6,0.6,0.5758,0.78,0.1343,10,126,9
3682,2,0,6,7,0.64,0.6061,0.69,0.194,23,334,97
3683,2,0,6,8,0.68,0.6364,0.61,0.1343,45,477,7
3684,2,0,6,9,0.72,0.6667,0.58,0.2239,27,217,50
3685,2,0,6,10,0.76,0.6818,0.48,0.194,37,123,44
3686,2,0,6,11,0.76,0.697,0.52,0.2537,38,151,47
3687,2,0,6,12,0.8,0.7273,0.46,0.2836,42,183,76
3688,2,0,6,13,0.8,0.7273,0.43,0.2537,55,196,10
3689,2,0,6,14,0.8,0.7273,0.43,0.2836,34,146,91
3690,2,0,6,15,0.82,0.7424,0.41,0.3284,56,183,68
3691,2,0,6,16,0.8,0.7121,0.38,0.2239,55,308,35
3692,2,0,6,17,0.8,0.7273,0.43,0.2537,64,539,40
3693,2,0,6,18,0.78,0.697,0.46,0.2836,72,551,44
3694,2,0,6,19,0.76,0.6818,0.48,0.2537,69,424,31
3695,2,0,6,20,0.74,0.6818,0.56,0.1343,45,346,66
3696,2,0,6,21,0.72,0.6818,0.7,0.1343,31,218,36
3697,2,0,6,22,0.7,0.6515,0.65,0.1343,27,153,48
3698,2,0,6,23,0.68,0.6364,0.79,0.1045,18,90,32
3699,2,0,6,0,0.66,0.5909,0.89,0.1343,12,41,43
3700,2,0,6,1,0.66,0.6061,0.78,0,3,23,52
3701,2,0,6,2,0.64,0.5758,0.89,0.0896,0,7,35
3702,2,0,6,3,0.64,0.5758,0.89,0.0896,2,3,89
3703,2,0,6,4,0.62,0.5758,0.83,0,0,6,64
3704,2,0,6,5,0.62,0.5606,0.88,0,0,21,78
3705,2,0,6,6,0.64,0.5758,0.89,0.1343,13,116,6
3706,2,0,6,7,0.66,0.6212,0.74,0.1045,24,353,70
3707,2,0,6,8,0.76,0.7121,0.58,0.1642,46,481,69
3708,2,0,6,9,0.76,0.7121,0.58,0.1642,34,202,4
3709,2,0,6,10,0.82,0.7424,0.43,0.2239,27,90,37
3710,2,0,6,11,0.84,0.7576,0.41,0.194,28,134,41
3711,2,0,6,12,0.88,0.8182,0.42,0.1343,15,149,32
3712,2,0,6,13,0.9,0.8485,0.42,0,20,136,2
3713,2,0,6,14,0.92,0.8788,0.4,0.2537,44,155,15
3714,2,0,6,15,0.92,0.8788,0.4,0.1642,28,128,78
3715,2,0,6,16,0.92,0.8788,0.4,0.2239,34,233,33
3716,2,0,6,17,0.92,0.8485,0.35,0.2239,80,506,65
3717,2,0,6,18,0.9,0.8182,0.37,0.2239,61,459,42
3718,2,0,6,19,0.82,0.803,0.59,0.1343,61,384,40
3719,2,0,6,20,0.8,0.7879,0.63,0.1343,55,280,64
3720,2,0,6,21,0.8,0.803,0.66,0.1343,34,202,56
3721,2,0,6,22,0.76,0.7424,0.75,0.1642,37,176,5
3722,2,0,6,23,0.76,0.7424,0.75,0.194,18,116,83
3723,2,0,6,0,0.74,0.7121,0.79,0.1343,7,47,68
3724,2,0,6,1,0.74,0.7121,0.79,0.1045,3,16,99
3725,2,0,6,2,0.72,0.7121,0.84,0.1642,0,6,66
3726,2,0,6,3,0.72,0.7121,0.84,0.1045,0,2,5
3727,2,0,6,4,0.72,0.697,0.79,0.0896,2,6,61
3728,2,0,6,5,0.7,0.6667,0.84,0,1,20,80
3729,2,0,6,6,0.72,0.7121,0.84,0.0896,13,118,77
3730,2,0,6,7,0.72,0.697,0.79,0.1343,31,314,54
3731,2,0,6,8,0.76,0.7273,0.7,0.1045,32,432,22
3732,2,0,6,9,0.84,0.7879,0.49,0,20,168,85
3733,2,0,6,10,0.86,0.8182,0.5,0.2836,20,94,27
3734,2,0,6,11,0.9,0.8485,0.42,0.2239,36,118,82
3735,2,0,6,12,0.92,0.8485,0.35,0.194,40,140,31
3736,2,0,6,13,0.9,0.8182,0.37,0.0896,18,136,36
3737,2,0,6,14,0.92,0.8788,0.4,0.194,25,118,65
3738,2,0,6,15,0.94,0.8333,0.31,0.1642,18,104,77
3739,2,0,6,16,0.92,0.8333,0.33,0.1343,30,200,16
3740,2,0,6,17,0.9,0.8182,0.37,0.2537,54,409,91
3741,2,0,6,18,0.88,0.803,0.39,0.2836,52,466,32
3742,2,0,6,19,0.84,0.7424,0.39,0.3284,55,326,79
3743,2,0,6,20,0.8,0.7273,0.43,0.194,40,254,53
3744,2,0,6,21,0.76,0.697,0.52,0,29,171,92
3745,2,0,6,22,0.74,0.6818,0.58,0.1642,22,153,93
3746,2,0,6,23,0.74,0.697,0.57,0.1642,15,97,24
3747,2,0,6,0,0.7,0.6515,0.65,0.2239,8,69,86
3748,2,0,6,1,0.7,0.6515,0.65,0.2239,5,23,11
3749,2,0,6,2,0.68,0.6364,0.69,0.1642,6,13,99
3750,2,0,6,3,0.68,0.6364,0.69,0.1642,3,6,6
3751,2,0,6,4,0.66,0.6061,0.78,0.1642,0,4,71
3752,2,0,6,5,0.66,0.6061,0.78,0.1642,0,28,33
3753,2,0,6,6,0.66,0.6061,0.78,0.0896,10,104,27
3754,2,0,6,7,0.72,0.6818,0.66,0.1045,25,267,7
3755,2,0,6,8,0.74,0.6818,0.58,0.1343,29,452,15
3756,2,0,6,9,0.76,0.697,0.55,0,37,213,24
3757,2,0,6,10,0.78,0.7121,0.52,0,23,111,67
3758,2,0,6,11,0.82,0.7576,0.46,0,46,153,7
3759,2,0,6,12,0.84,0.7576,0.44,0.1343,40,207,9
3760,2,0,6,13,0.84,0.7576,0.44,0.1045,40,189,38
3761,2,0,6,14,0.86,0.7727,0.39,0,44,165,41
3762,2,0,6,15,0.84,0.7576,0.44,0.1045,49,212,68
3763,2,0,6,16,0.82,0.7879,0.56,0.2985,46,285,69
3764,2,0,6,17,0.82,0.7727,0.52,0.2239,63,517,46
3765,2,0,6,18,0.8,0.7727,0.59,0.2239,96,463,77
3766,2,0,6,19,0.78,0.7424,0.59,0.194,61,306,84
3767,2,0,6,20,0.76,0.7121,0.62,0.1045,53,250,42
3768,2,0,6,21,0.76,0.7273,0.66,0.1343,55,218,69
3769,2,0,6,22,0.72,0.697,0.74,0.2537,40,185,74
3770,2,0,6,23,0.72,0.697,0.74,0.1642,36,146,17
3771,2,0,6,0,0.7,0.6667,0.79,0.1343,28,117,1
3772,2,0,6,1,0.7,0.6667,0.79,0.0896,10,77,98
3773,2,0,6,2,0.7,0.6667,0.79,0.1045,10,60,99
3774,2,0,6,3,0.68,0.6364,0.83,0.0896,10,28,61
3775,2,0,6,4,0.68,0.6364,0.79,0.0896,4,13,28
3776,2,0,6,5,0.68,0.6364,0.74,0.1343,4,16,81
3777,2,0,6,6,0.7,0.6515,0.61,0.1343,9,40,34
3778,2,0,6,7,0.72,0.6667,0.58,0.194,18,68,57
3779,2,0,6,8,0.74,0.6818,0.58,0.194,32,143,12
3780,2,0,6,9,0.74,0.6818,0.62,0.1343,59,230,96
3781,2,0,6,10,0.74,0.6818,0.58,0.1642,91,264,55
3782,2,0,6,11,0.76,0.7121,0.62,0.1343,110,325,66
3783,2,0,6,12,0.8,0.7576,0.55,0.2239,112,347,5
3784,2,0,6,13,0.8,0.7576,0.55,0.194,150,387,7
3785,2,0,6,14,0.82,0.7727,0.49,0.1045,148,380,58
3786,2,0,6,15,0.82,0.7727,0.49,0.1045,142,374,42
3787,2,0,6,16,0.8,0.7273,0.46,0.194,169,394,39
3788,2,0,6,17,0.74,0.6818,0.58,0.1642,147,337,68
3789,2,0,6,18,0.72,0.6818,0.62,0.1343,131,286,31
3790,2,0,6,19,0.7,0.6515,0.65,0.194,97,264,31
3791,2,0,6,20,0.68,0.6364,0.74,0.2537,95,275,65
3792,2,0,6,21,0.66,0.6212,0.74,0.2239,76,220,80
3793,2,0,6,22,0.66,0.6061,0.78,0.2239,53,190,72
3794,2,0,6,23,0.66,0.6212,0.74,0.1045,24,131,23
3795,2,0,6,0,0.66,0.6061,0.78,0.2239,19,119,25
3796,2,0,6,1,0.64,0.5758,0.83,0.1045,19,93,42
3797,2,0,6,2,0.64,0.5758,0.89,0.2537,9,66,60
3798,2,0,6,3,0.64,0.5758,0.89,0.2836,8,28,40
3799,2,0,6,4,0.62,0.5606,0.88,0.1642,8,14,74
3800,2,0,6,5,0.62,0.5606,0.88,0.2239,5,10,98
3801,2,0,6,6,0.62,0.5606,0.88,0.1045,5,14,38
3802,2,0,6,7,0.64,0.5909,0.78,0.1045,7,34,35
3803,2,0,6,8,0.7,0.6667,0.74,0,28,92,64
3804,2,0,6,9,0.72,0.6818,0.66,0,75,182,32
3805,2,0,6,10,0.76,0.7121,0.58,0.0896,120,311,57
3806,2,0,6,11,0.78,0.7273,0.55,0.1045,131,367,33
3807,2,0,6,12,0.82,0.7576,0.46,0,176,420,24
3808,2,0,6,13,0.78,0.7424,0.59,0.2836,109,373,59
3809,2,0,6,14,0.82,0.7879,0.56,0.2537,96,315,51
3810,2,0,6,15,0.8,0.7727,0.59,0.2985,142,360,54
3811,2,0,6,16,0.68,0.6364,0.83,0.2836,115,350,73
3812,2,0,6,17,0.68,0.6364,0.83,0.2836,94,252,50
3813,2,0,6,18,0.7,0.6667,0.74,0.1642,69,256,2
3814,2,0,6,19,0.7,0.6667,0.74,0.1045,67,223,71
3815,2,0,6,20,0.66,0.6061,0.83,0.1642,62,206,79
3816,2,0,6,21,0.66,0.6061,0.83,0.1045,39,140,77
3817,2,0,6,22,0.64,0.5758,0.83,0.1343,31,128,24
3818,2,0,6,23,0.64,0.5909,0.78,0.194,33,107,69
3819,2,0,6,0,0.64,0.5909,0.78,0.1343,8,28,64
3820,2,0,6,1,0.64,0.6061,0.73,0.2239,6,16,33
3821,2,0,6,2,0.62,0.5909,0.73,0.2836,2,10,4
3822,2,0,6,3,0.6,0.6061,0.6,0.4925,1,7,83
3823,2,0,6,4,0.56,0.5303,0.64,0.2985,1,4,45
3824,2,0,6,5,0.54,0.5152,0.64,0.3881,2,29,81
3825,2,0,6,6,0.54,0.5152,0.64,0.4179,7,105,70
3826,2,0,6,7,0.56,0.5303,0.56,0.3582,26,328,20
3827,2,0,6,8,0.58,0.5455,0.49,0.4478,44,476,13
3828,2,0,6,9,0.62,0.6212,0.46,0.3582,35,224,19
3829,2,0,6,10,0.64,0.6212,0.41,0.3284,38,118,76
3830,2,0,6,11,0.66,0.6212,0.41,0.2985,53,159,32
3831,2,0,6,12,0.66,0.6212,0.41,0.2836,35,196,40
3832,2,0,6,13,0.7,0.6364,0.37,0,53,227,6
3833,2,0,6,14,0.7,0.6364,0.34,0.2537,55,200,18
3834,2,0,6,15,0.7,0.6364,0.37,0.4478,58,185,22
3835,2,0,6,16,0.7,0.6364,0.37,0.4179,64,326,76
3836,2,0,6,17,0.7,0.6364,0.39,0.3284,72,601,38
3837,2,0,6,18,0.7,0.6364,0.37,0.3582,76,586,32
3838,2,0,6,19,0.66,0.6212,0.39,0.2836,75,423,21
3839,2,0,6,20,0.64,0.6212,0.44,0.2537,78,331,97
3840,2,0,6,21,0.64,0.6212,0.41,0.2537,40,218,36
3841,2,0,6,22,0.62,0.6212,0.46,0.2239,20,134,56
3842,2,0,6,23,0.62,0.6212,0.46,0.194,14,89,43
3843,2,0,6,0,0.6,0.6212,0.49,0.194,13,31,40
3844,2,0,6,1,0.6,0.6212,0.49,0.2537,3,13,21
3845,2,0,6,2,0.6,0.6212,0.49,0.2836,2,10,94
3846,2,0,6,3,0.58,0.5455,0.53,0.3284,1,2,98
3847,2,0,6,4,0.54,0.5152,0.6,0.2537,0,3,89
3848,2,0,6,5,0.54,0.5152,0.56,0.3284,3,26,53
3849,2,0,6,6,0.54,0.5152,0.56,0.2985,6,113,80
3850,2,0,6,7,0.56,0.5303,0.52,0.4179,19,365,61
3851,2,0,6,8,0.58,0.5455,0.49,0.3881,45,486,83
3852,2,0,6,9,0.62,0.6212,0.46,0.194,19,193,45
3853,2,0,6,10,0.62,0.6212,0.46,0.2239,33,130,89
3854,2,0,6,11,0.64,0.6212,0.41,0.2836,40,143,28
3855,2,0,6,12,0.64,0.6212,0.41,0.3582,30,169,15
3856,2,0,6,13,0.64,0.6212,0.44,0.2239,33,209,90
3857,2,0,6,14,0.64,0.6212,0.47,0.194,41,159,15
3858,2,0,6,15,0.64,0.6212,0.47,0.1642,42,178,95
3859,2,0,6,16,0.68,0.6364,0.41,0.194,51,330,79
3860,2,0,6,17,0.64,0.6212,0.5,0.2836,85,569,60
3861,2,0,6,18,0.62,0.6212,0.51,0.3284,65,538,6
3862,2,0,6,19,0.64,0.6212,0.5,0.3582,51,386,60
3863,2,0,6,20,0.6,0.6212,0.56,0.1642,60,297,94
3864,2,0,6,21,0.6,0.6212,0.56,0.2985,37,243,65
3865,2,0,6,22,0.58,0.5455,0.6,0.2239,29,188,4
3866,2,0,6,23,0.56,0.5303,0.68,0.2239,19,110,66
3867,2,0,6,0,0.56,0.5303,0.64,0.3582,8,52,36
3868,2,0,6,1,0.54,0.5152,0.64,0.2836,0,14,37
3869,2,0,6,2,0.52,0.5,0.63,0.2239,0,9,45
3870,2,0,6,3,0.5,0.4848,0.68,0.2537,0,1,46
3871,2,0,6,4,0.5,0.4848,0.63,0.2836,0,4,9
3872,2,0,6,5,0.48,0.4697,0.67,0.2836,1,21,31
3873,2,0,6,6,0.5,0.4848,0.63,0.2537,11,121,3
3874,2,0,6,7,0.54,0.5152,0.6,0.1343,22,370,89
3875,2,0,6,8,0.58,0.5455,0.53,0.1343,53,498,0
3876,2,0,6,9,0.6,0.6212,0.49,0,22,207,3
3877,2,0,6,10,0.64,0.6212,0.47,0.1642,27,135,89
3878,2,0,6,11,0.68,0.6364,0.36,0,49,164,50
3879,2,0,6,12,0.7,0.6364,0.34,0.2239,33,211,69
3880,2,0,6,13,0.74,0.6515,0.28,0.2836,43,189,6
3881,2,0,6,14,0.74,0.6515,0.28,0,50,178,21
3882,2,0,6,15,0.76,0.6667,0.27,0,33,164,17
