instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3,feature4
5511,3,0,8,12,0.74,0.6515,0.35,0.3881,54,207,45,625,147,541
5512,3,0,8,13,0.74,0.6515,0.3,0.4627,47,205,61,704,77,686
5513,3,0,8,14,0.74,0.6515,0.3,0.3881,88,225,49,869,21,673
5514,3,0,8,15,0.74,0.6515,0.3,0.2985,72,199,65,869,50,636
5515,3,0,8,16,0.74,0.6515,0.3,0.3881,66,320,24,942,86,539
5516,3,0,8,17,0.74,0.6515,0.27,0.3284,82,591,79,972,34,736
5517,3,0,8,18,0.72,0.6515,0.28,0.2985,72,609,49,954,51,698
5518,3,0,8,19,0.7,0.6364,0.3,0.2836,66,416,61,527,181,742
5519,3,0,8,20,0.66,0.6212,0.34,0.194,21,268,84,983,44,748
5520,3,0,8,21,0.64,0.6212,0.38,0.194,28,208,75,997,148,525
5521,3,0,8,22,0.64,0.6212,0.38,0.2985,32,153,84,681,210,672
5522,3,0,8,23,0.62,0.6212,0.41,0.2537,19,64,7,875,131,720
5523,3,0,8,0,0.6,0.6212,0.43,0.194,13,35,54,905,165,575
5524,3,0,8,1,0.58,0.5455,0.49,0.194,6,19,87,778,139,673
5525,3,0,8,2,0.56,0.5303,0.52,0.194,2,6,91,815,83,710
5526,3,0,8,3,0.56,0.5303,0.52,0.2836,2,6,39,682,9,581
5527,3,0,8,4,0.54,0.5152,0.56,0.1642,0,5,84,596,132,619
5528,3,0,8,5,0.54,0.5152,0.56,0.194,1,36,62,946,68,548
5529,3,0,8,6,0.54,0.5152,0.6,0.194,3,114,14,771,49,645
5530,3,0,8,7,0.6,0.6212,0.49,0.194,11,344,6,822,178,598
5531,3,0,8,8,0.62,0.6212,0.5,0,43,504,46,645,214,663
5532,3,0,8,9,0.66,0.6212,0.44,0,34,225,3,621,102,638
5533,3,0,8,10,0.7,0.6364,0.37,0,56,148,3,819,46,734
5534,3,0,8,11,0.7,0.6364,0.34,0.1045,62,186,36,1000,134,672
5535,3,0,8,12,0.7,0.6364,0.39,0.0896,60,237,10,753,54,677
5536,3,0,8,13,0.72,0.6515,0.3,0.1045,70,234,4,909,118,560
5537,3,0,8,14,0.72,0.6515,0.3,0.0896,149,651,94,532,124,524
5538,3,0,8,15,0.72,0.6515,0.34,0.2239,178,601,17,602,16,566
5539,3,0,8,16,0.72,0.6515,0.32,0.1343,133,444,100,631,67,725
5540,3,0,8,17,0.72,0.6515,0.34,0.2239,133,472,84,772,244,702
5541,3,0,8,18,0.72,0.6515,0.34,0.194,98,519,34,599,96,714
5542,3,0,8,19,0.66,0.6212,0.5,0.2239,70,367,50,932,67,545
5543,3,0,8,20,0.64,0.6212,0.53,0.2537,54,260,52,695,25,535
5544,3,0,8,21,0.62,0.6212,0.57,0,38,211,41,823,63,713
5545,3,0,8,22,0.62,0.6212,0.57,0.1343,46,191,93,979,83,726
5546,3,0,8,23,0.62,0.6061,0.61,0.1343,19,80,50,684,10,645
5547,3,0,8,0,0.62,0.6212,0.57,0.1343,9,38,45,687,3,725
5548,3,0,8,1,0.6,0.6061,0.6,0.1045,7,24,65,836,35,631
5549,3,0,8,2,0.58,0.5455,0.68,0.1343,2,6,93,930,7,697
5550,3,0,8,3,0.58,0.5455,0.68,0.1343,0,1,49,752,137,666
5551,3,0,8,4,0.56,0.5303,0.73,0.1045,0,7,43,838,27,734
5552,3,0,8,5,0.56,0.5303,0.73,0.1045,1,27,46,561,161,518
5553,3,0,8,6,0.56,0.5303,0.73,0,3,108,5,630,124,597
5554,3,0,8,7,0.6,0.6061,0.64,0.0896,11,308,8,615,212,617
5555,3,0,8,8,0.62,0.6061,0.69,0.1343,32,468,56,765,112,596
5556,3,0,8,9,0.64,0.6061,0.69,0.2537,44,213,12,966,173,679
5557,3,0,8,10,0.7,0.6515,0.58,0.2836,51,146,19,912,103,693
5558,3,0,8,11,0.72,0.6667,0.54,0.2985,57,185,74,840,4,581
5559,3,0,8,12,0.74,0.6818,0.55,0.3284,60,235,11,785,5,616
5560,3,0,8,13,0.76,0.6818,0.48,0.4179,56,236,9,572,215,715
5561,3,0,8,14,0.76,0.6818,0.48,0.4179,77,204,14,929,155,638
5562,3,0,8,15,0.76,0.6818,0.48,0.4478,63,204,45,752,42,660
5563,3,0,8,16,0.76,0.697,0.52,0.4179,49,271,49,912,203,507
5564,3,0,8,17,0.76,0.697,0.52,0.3582,83,567,78,511,92,718
5565,3,0,8,18,0.74,0.6818,0.55,0.2985,102,621,51,764,72,568
5566,3,0,8,19,0.74,0.6818,0.55,0.2985,93,440,74,757,118,646
5567,3,0,8,20,0.72,0.6667,0.58,0.2985,45,334,36,894,47,711
5568,3,0,8,21,0.7,0.6515,0.61,0.3582,47,236,72,553,239,702
5569,3,0,8,22,0.7,0.6515,0.65,0.3582,41,181,94,665,160,546
5570,3,0,8,23,0.68,0.6364,0.69,0.2985,16,70,60,659,80,700
5571,3,0,8,0,0.68,0.6364,0.74,0.2985,11,52,38,532,192,521
5572,3,0,8,1,0.68,0.6364,0.69,0.3881,4,15,81,736,71,594
5573,3,0,8,2,0.68,0.6364,0.69,0.3881,3,5,45,999,232,701
5574,3,0,8,3,0.66,0.6212,0.74,0.3284,2,4,23,700,169,508
5575,3,0,8,4,0.66,0.6061,0.78,0.3881,1,7,100,923,22,500
5576,3,0,8,5,0.66,0.6061,0.83,0.4179,1,26,19,518,250,730
5577,3,0,8,6,0.66,0.6061,0.83,0.3284,1,102,78,875,236,672
5578,3,0,8,7,0.68,0.6364,0.79,0.3284,17,313,14,519,158,699
5579,3,0,8,8,0.7,0.6667,0.74,0.2985,23,484,36,904,156,502
5580,3,0,8,9,0.72,0.6818,0.7,0.2985,21,162,89,726,84,543
5581,3,0,8,10,0.74,0.697,0.66,0.2985,37,142,85,944,145,577
5582,3,0,8,11,0.7,0.6667,0.79,0,39,151,16,680,3,611
5583,3,0,8,12,0.7,0.6667,0.79,0,9,41,12,961,90,533
5584,3,0,8,13,0.7,0.6667,0.79,0.1045,7,37,41,562,37,674
5585,3,0,8,14,0.72,0.697,0.74,0,27,113,75,934,191,703
5586,3,0,8,15,0.74,0.697,0.7,0,28,132,61,529,218,623
5587,3,0,8,16,0.72,0.7121,0.84,0,16,121,43,635,32,640
5588,3,0,8,17,0.72,0.7121,0.84,0,28,312,91,902,6,514
5589,3,0,8,18,0.72,0.7121,0.84,0.1343,31,408,36,594,187,527
5590,3,0,8,19,0.66,0.6061,0.78,0.3284,31,272,74,998,26,729
5591,3,0,8,20,0.64,0.5909,0.78,0.3582,33,225,47,557,139,617
5592,3,0,8,21,0.64,0.5909,0.78,0.2836,29,187,48,852,193,531
5593,3,0,8,22,0.62,0.5758,0.83,0,21,147,27,563,96,636
5594,3,0,8,23,0.62,0.5758,0.83,0.0896,15,84,63,661,0,697
5595,3,0,8,0,0.62,0.5758,0.83,0.1343,9,51,3,699,68,524
5596,3,0,8,1,0.62,0.5758,0.83,0,10,23,8,714,238,670
5597,3,0,8,2,0.62,0.5606,0.88,0.1343,4,20,39,515,34,515
5598,3,0,8,3,0.6,0.5455,0.88,0.1045,3,11,5,561,79,747
5599,3,0,8,4,0.62,0.5606,0.88,0,2,8,55,972,73,664
5600,3,0,8,5,0.62,0.5606,0.88,0,3,26,47,764,65,600
5601,3,0,8,6,0.62,0.5606,0.88,0,5,105,64,589,65,679
5602,3,0,8,7,0.64,0.5758,0.83,0,3,266,96,610,227,704
5603,3,0,8,8,0.66,0.6061,0.83,0.1045,17,404,84,818,231,658
5604,3,0,8,9,0.7,0.6667,0.74,0,39,230,32,801,107,694
5605,3,0,8,10,0.74,0.697,0.66,0.0896,34,123,95,661,25,580
5606,3,0,8,11,0.76,0.7121,0.62,0,63,214,34,892,7,575
5607,3,0,8,12,0.76,0.7273,0.66,0.1045,70,243,79,662,51,555
5608,3,0,8,13,0.78,0.7424,0.59,0.1045,72,237,50,965,0,672
5609,3,0,8,14,0.8,0.7727,0.59,0,55,219,91,814,209,747
5610,3,0,8,15,0.8,0.7727,0.59,0.194,53,249,55,586,78,671
5611,3,0,8,16,0.78,0.7424,0.62,0.1045,50,343,88,987,75,622
5612,3,0,8,17,0.74,0.7121,0.74,0.2537,56,489,5,612,197,702
5613,3,0,8,18,0.74,0.7121,0.74,0.1343,40,410,75,655,77,612
5614,3,0,8,19,0.72,0.697,0.79,0.1045,55,290,18,652,202,614
5615,3,0,8,20,0.72,0.697,0.79,0.0896,39,222,40,671,3,536
5616,3,0,8,21,0.72,0.697,0.79,0.1642,38,190,45,874,178,671
5617,3,0,8,22,0.72,0.697,0.79,0.1045,26,152,84,824,180,696
5618,3,0,8,23,0.7,0.6667,0.84,0.0896,22,136,43,541,39,506
5619,3,0,8,0,0.7,0.6667,0.84,0.1045,33,145,14,962,185,733
5620,3,0,8,1,0.7,0.6667,0.84,0.1642,13,64,66,598,231,511
5621,3,0,8,2,0.7,0.6667,0.84,0.194,18,77,86,818,214,563
5622,3,0,8,3,0.7,0.6667,0.84,0.2239,8,30,44,735,89,750
5623,3,0,8,4,0.7,0.6667,0.84,0.2239,1,4,45,760,124,550
5624,3,0,8,5,0.7,0.6667,0.84,0.2985,1,12,57,985,38,736
5625,3,0,8,6,0.7,0.6667,0.84,0.2985,3,18,45,725,144,737
5626,3,0,8,7,0.7,0.6667,0.84,0.3582,2,28,26,592,89,538
5627,3,0,8,8,0.7,0.6667,0.84,0.2537,14,76,62,991,169,705
5628,3,0,8,9,0.7,0.6667,0.84,0.4179,28,156,37,503,168,595
5629,3,0,8,10,0.7,0.6667,0.79,0.4627,51,205,59,708,10,649
5630,3,0,8,11,0.66,0.5909,0.89,0.4179,15,88,15,727,78,650
5631,3,0,8,12,0.66,0.6061,0.83,0.4925,11,76,7,505,47,539
5632,3,0,8,13,0.66,0.6061,0.83,0.3881,10,43,32,783,235,648
5633,3,0,8,14,0.64,0.5758,0.89,0.5522,4,23,42,858,85,623
5634,3,0,8,15,0.64,0.5758,0.89,0.5522,2,30,23,504,92,551
5635,3,0,8,16,0.64,0.5758,0.89,0.5224,10,24,77,880,154,693
5636,3,0,8,17,0.64,0.5758,0.89,0.8358,2,16,8,875,36,706
5637,3,0,8,7,0.62,0.5758,0.83,0.3582,0,1,6,997,171,716
5638,3,0,8,8,0.62,0.5758,0.83,0.4179,2,8,51,776,197,646
5639,3,0,8,9,0.66,0.6212,0.74,0.4179,7,53,23,820,229,702
5640,3,0,8,10,0.7,0.6515,0.61,0.6119,27,142,7,700,25,531
5641,3,0,8,11,0.7,0.6515,0.58,0.3881,59,237,94,827,124,684
5642,3,0,8,12,0.74,0.6667,0.51,0.3881,88,306,31,722,228,687
5643,3,0,8,13,0.76,0.6818,0.45,0.3582,129,431,91,827,93,637
5644,3,0,8,14,0.78,0.697,0.43,0.4179,157,447,5,898,155,677
5645,3,0,8,15,0.78,0.697,0.43,0.3582,155,469,75,785,73,609
5646,3,0,8,16,0.8,0.7121,0.36,0.3881,196,491,56,711,37,678
5647,3,0,8,17,0.76,0.6818,0.4,0.2985,145,398,66,655,48,695
5648,3,0,8,18,0.74,0.6667,0.42,0.2239,145,402,20,925,167,725
5649,3,0,8,19,0.72,0.6667,0.48,0.1045,140,387,39,831,207,630
5650,3,0,8,20,0.72,0.6515,0.45,0.1045,64,214,67,703,219,573
5651,3,0,8,21,0.66,0.6212,0.61,0.1343,60,186,51,577,17,682
5652,3,0,8,22,0.64,0.6061,0.69,0.1045,25,98,44,855,98,603
5653,3,0,8,23,0.62,0.5909,0.73,0.1045,16,64,89,693,180,661
5654,3,0,8,0,0.62,0.5909,0.73,0.1045,13,34,65,872,33,728
5655,3,0,8,1,0.6,0.5909,0.69,0.1045,5,20,61,603,106,530
5656,3,0,8,2,0.6,0.5909,0.69,0.194,8,13,67,845,16,648
5657,3,0,8,3,0.6,0.5909,0.69,0.1045,1,6,49,981,197,610
5658,3,0,8,4,0.56,0.5303,0.68,0.1343,0,3,80,805,103,720
5659,3,0,8,5,0.56,0.5303,0.73,0.1343,0,17,42,661,79,695
5660,3,0,8,6,0.56,0.5303,0.73,0.1343,3,102,30,523,98,682
5661,3,0,8,7,0.6,0.6061,0.6,0.2239,11,284,49,569,103,691
5662,3,0,8,8,0.62,0.6212,0.57,0.2537,20,404,13,938,148,658
5663,3,0,8,9,0.62,0.6212,0.53,0.2537,22,188,34,694,118,592
5664,3,0,8,10,0.66,0.6212,0.47,0.2239,42,115,54,837,177,709
5665,3,0,8,11,0.66,0.6212,0.47,0.1642,38,138,0,935,197,639
5666,3,0,8,12,0.68,0.6364,0.44,0.1642,48,207,39,1000,154,682
5667,3,0,8,13,0.7,0.6364,0.39,0,48,218,1,684,200,576
5668,3,0,8,14,0.7,0.6364,0.42,0,55,182,99,867,229,647
5669,3,0,8,15,0.7,0.6364,0.42,0.1642,56,220,84,801,47,697
5670,3,0,8,16,0.72,0.6515,0.42,0.1642,56,282,31,564,176,600
5671,3,0,8,17,0.7,0.6364,0.47,0.2239,67,591,83,975,12,509
5672,3,0,8,18,0.66,0.6212,0.47,0.2537,60,547,77,784,229,547
5673,3,0,8,19,0.66,0.6212,0.47,0.2537,50,367,4,895,43,636
5674,3,0,8,20,0.64,0.6212,0.53,0.1642,50,277,60,750,14,601
5675,3,0,8,21,0.64,0.6212,0.53,0.194,34,202,42,518,124,609
5676,3,0,8,22,0.62,0.6212,0.57,0.1343,23,142,83,720,248,572
5677,3,0,8,23,0.6,0.6061,0.6,0.0896,19,75,52,505,51,550
5678,3,0,8,0,0.56,0.5303,0.73,0.1343,10,27,11,610,76,637
5679,3,0,8,1,0.56,0.5303,0.68,0.1045,6,13,40,531,181,649
5680,3,0,8,2,0.54,0.5152,0.73,0.1045,2,10,54,847,43,603
5681,3,0,8,3,0.54,0.5152,0.73,0.194,2,4,77,636,89,742
5682,3,0,8,4,0.52,0.5,0.77,0.1642,0,6,33,595,214,647
5683,3,0,8,5,0.52,0.5,0.77,0.0896,1,28,44,741,110,717
5684,3,0,8,6,0.54,0.5152,0.73,0.1045,4,119,17,851,130,642
5685,3,0,8,7,0.56,0.5303,0.68,0.1343,19,357,84,789,150,553
5686,3,0,8,8,0.62,0.6212,0.57,0.1343,34,493,100,754,169,615
5687,3,0,8,9,0.66,0.6212,0.5,0.2239,38,218,73,845,171,530
5688,3,0,8,10,0.7,0.6364,0.39,0.2239,28,137,85,677,28,541
5689,3,0,8,11,0.72,0.6515,0.37,0.194,60,175,79,783,201,700
5690,3,0,8,12,0.72,0.6515,0.37,0,65,237,60,558,135,618
5691,3,0,8,13,0.74,0.6515,0.35,0.1045,59,229,43,828,85,602
5692,3,0,8,14,0.74,0.6515,0.33,0.1642,58,209,11,867,4,598
5693,3,0,8,15,0.74,0.6515,0.35,0.2239,34,196,25,942,22,676
5694,3,0,8,16,0.74,0.6515,0.37,0.1642,42,337,66,619,121,748
5695,3,0,8,17,0.72,0.6515,0.42,0.194,62,611,68,915,229,695
5696,3,0,8,18,0.7,0.6364,0.45,0.1642,60,576,87,539,38,640
5697,3,0,8,19,0.66,0.6212,0.5,0.0896,68,465,83,663,97,558
5698,3,0,8,20,0.66,0.6212,0.5,0,39,298,38,535,211,635
5699,3,0,8,21,0.64,0.6061,0.65,0.0896,43,223,16,554,221,515
5700,3,0,8,22,0.62,0.6061,0.61,0,22,143,53,539,143,744
5701,3,0,8,23,0.62,0.6061,0.61,0,19,93,48,855,229,658
5702,3,0,8,0,0.6,0.5909,0.69,0,8,32,62,699,225,567
5703,3,0,8,1,0.6,0.5909,0.69,0,2,15,9,672,190,533
5704,3,0,8,2,0.56,0.5303,0.73,0,1,6,6,567,7,626
5705,3,0,8,3,0.56,0.5303,0.78,0,2,6,76,775,69,542
5706,3,0,8,4,0.56,0.5303,0.73,0,0,5,26,652,101,691
5707,3,0,8,5,0.54,0.5152,0.83,0.0896,2,27,33,970,139,710
5708,3,0,8,6,0.54,0.5152,0.77,0,4,111,19,690,200,555
5709,3,0,8,7,0.6,0.5758,0.78,0,12,328,86,701,249,655
5710,3,0,8,8,0.62,0.6061,0.69,0,27,467,67,756,215,658
5711,3,0,8,9,0.64,0.6061,0.69,0.0896,27,244,11,656,236,512
5712,3,0,8,10,0.7,0.6364,0.45,0.1045,33,138,92,957,97,500
5713,3,0,8,11,0.72,0.6515,0.42,0.1343,28,171,10,860,195,542
5714,3,0,8,12,0.74,0.6667,0.43,0.1343,68,260,46,908,158,727
5715,3,0,8,13,0.74,0.6515,0.37,0.1045,39,221,32,833,164,716
5716,3,0,8,14,0.74,0.6515,0.4,0.1343,48,196,43,767,213,662
5717,3,0,8,15,0.74,0.6515,0.4,0.1343,34,172,0,937,117,592
5718,3,0,8,16,0.74,0.6667,0.42,0.1343,46,309,60,877,83,610
5719,3,0,8,17,0.72,0.6515,0.45,0.1343,83,608,97,639,241,618
5720,3,0,8,18,0.7,0.6515,0.51,0.2239,70,565,68,904,109,615
5721,3,0,8,19,0.84,0.7727,0.47,0.2537,53,446,76,804,52,574
5722,3,0,8,20,0.66,0.6212,0.57,0.1343,30,289,81,573,210,549
5723,3,0,8,21,0.66,0.6212,0.61,0.0896,27,201,80,654,132,546
5724,3,0,8,22,0.64,0.6061,0.69,0,20,157,12,699,0,608
5725,3,0,8,23,0.6,0.5758,0.78,0.1045,24,84,56,514,121,641
5726,3,0,9,0,0.6,0.5758,0.78,0.1045,18,51,95,958,66,714
5727,3,0,9,1,0.6,0.5909,0.73,0.0896,7,21,100,925,34,658
5728,3,0,9,2,0.58,0.5455,0.78,0.0896,14,25,20,785,146,594
5729,3,0,9,3,0.58,0.5455,0.78,0.0896,7,14,36,656,149,600
5730,3,0,9,4,0.56,0.5303,0.83,0.0896,0,7,64,743,216,589
5731,3,0,9,5,0.56,0.5303,0.73,0.0896,1,23,46,599,183,510
5732,3,0,9,6,0.6,0.5758,0.78,0,2,105,17,727,25,580
5733,3,0,9,7,0.6,0.5758,0.78,0,7,342,90,751,154,675
5734,3,0,9,8,0.62,0.5909,0.73,0.1343,31,498,39,528,1,705
5735,3,0,9,9,0.64,0.6061,0.69,0.1045,29,207,65,820,104,719
5736,3,0,9,10,0.68,0.6364,0.61,0.1343,46,138,4,826,11,733
5737,3,0,9,11,0.72,0.6667,0.51,0.1343,51,192,25,953,189,657
5738,3,0,9,12,0.72,0.6667,0.51,0.1343,64,229,83,932,228,576
5739,3,0,9,13,0.72,0.6667,0.48,0.0896,50,219,31,889,107,546
5740,3,0,9,14,0.72,0.6667,0.54,0.2537,54,198,91,982,93,605
5741,3,0,9,15,0.72,0.6667,0.51,0.1343,39,174,60,880,214,680
5742,3,0,9,16,0.74,0.6667,0.51,0.194,55,308,65,671,66,726
5743,3,0,9,17,0.72,0.6667,0.54,0.2537,61,628,91,686,190,554
5744,3,0,9,18,0.72,0.6667,0.54,0.2239,69,531,87,708,199,583
5745,3,0,9,19,0.7,0.6515,0.58,0.1642,79,443,74,825,84,541
5746,3,0,9,20,0.66,0.6212,0.61,0.2239,33,280,13,803,203,518
5747,3,0,9,21,0.66,0.6212,0.57,0.194,17,177,19,949,37,598
5748,3,0,9,22,0.66,0.6212,0.57,0.2239,34,179,67,979,133,584
5749,3,0,9,23,0.64,0.6061,0.65,0.2537,15,126,26,926,106,642
5750,3,0,9,0,0.64,0.6061,0.65,0.194,6,64,98,955,184,514
5751,3,0,9,1,0.62,0.5909,0.73,0.1045,4,32,72,576,111,552
5752,3,0,9,2,0.62,0.5909,0.73,0.1045,9,20,82,518,2,739
5753,3,0,9,3,0.6,0.5606,0.83,0.1642,4,8,10,855,77,633
5754,3,0,9,4,0.6,0.5606,0.83,0.0896,2,4,53,540,180,543
5755,3,0,9,5,0.6,0.5606,0.83,0.1343,0,20,34,849,249,565
5756,3,0,9,6,0.6,0.5606,0.83,0.1343,3,76,27,539,23,698
5757,3,0,9,7,0.6,0.5606,0.83,0.1045,6,259,59,687,186,699
5758,3,0,9,8,0.62,0.5909,0.78,0.194,22,456,5,689,68,622
5759,3,0,9,9,0.62,0.5758,0.83,0.1045,30,220,57,965,144,656
5760,3,0,9,10,0.64,0.6061,0.76,0.1642,34,140,52,915,209,550
5761,3,0,9,11,0.66,0.6212,0.74,0.1045,51,192,4,746,149,603
5762,3,0,9,12,0.66,0.6212,0.69,0.2239,82,260,10,855,42,695
5763,3,0,9,13,0.68,0.6364,0.65,0.1343,72,279,40,601,209,688
5764,3,0,9,14,0.7,0.6515,0.61,0.1045,75,283,37,715,32,647
5765,3,0,9,15,0.7,0.6515,0.61,0.2537,69,346,63,778,105,601
5766,3,0,9,16,0.7,0.6515,0.61,0.1343,82,381,75,700,147,712
5767,3,0,9,17,0.68,0.6364,0.65,0.1642,78,455,98,902,246,519
5768,3,0,9,18,0.68,0.6364,0.65,0.194,50,355,86,653,95,670
5769,3,0,9,19,0.66,0.6212,0.69,0.1343,67,287,40,944,99,619
5770,3,0,9,20,0.64,0.6061,0.73,0,38,196,89,589,130,626
5771,3,0,9,21,0.64,0.6061,0.73,0.0896,28,149,53,555,11,647
5772,3,0,9,22,0.64,0.6061,0.73,0.1642,33,147,17,776,109,560
5773,3,0,9,23,0.64,0.6061,0.73,0.1642,30,98,84,926,22,620
5774,3,0,9,0,0.64,0.6061,0.73,0.1045,22,87,23,930,75,714
5775,3,0,9,1,0.64,0.6061,0.69,0.2537,17,74,28,540,55,573
5776,3,0,9,2,0.64,0.6061,0.69,0.2239,15,41,74,905,71,540
5777,3,0,9,3,0.62,0.5909,0.73,0.1642,17,35,55,591,158,700
5778,3,0,9,4,0.62,0.5909,0.73,0.1642,3,7,38,680,157,640
5779,3,0,9,5,0.62,0.6061,0.69,0.194,3,12,71,596,228,729
5780,3,0,9,6,0.62,0.5909,0.73,0.1642,4,23,71,815,198,665
5781,3,0,9,7,0.62,0.5909,0.73,0.194,5,38,49,742,194,549
5782,3,0,9,8,0.64,0.6061,0.69,0.1642,24,89,36,805,55,579
5783,3,0,9,9,0.66,0.6212,0.69,0.2537,83,201,73,997,97,640
5784,3,0,9,10,0.66,0.6212,0.65,0.2537,90,258,56,694,170,733
5785,3,0,9,11,0.66,0.6212,0.69,0.2836,66,194,45,642,220,745
5786,3,0,9,12,0.7,0.6515,0.61,0.2239,97,257,99,637,217,571
5787,3,0,9,13,0.7,0.6515,0.65,0.2239,153,353,73,948,72,549
5788,3,0,9,14,0.72,0.6818,0.66,0.1642,204,380,48,828,230,506
5789,3,0,9,15,0.72,0.6818,0.7,0.1642,187,388,4,646,30,571
5790,3,0,9,16,0.72,0.6818,0.7,0.194,186,374,69,851,83,748
5791,3,0,9,17,0.72,0.6818,0.7,0.2239,170,371,94,683,180,531
5792,3,0,9,18,0.72,0.6818,0.7,0.1642,160,339,75,843,147,743
5793,3,0,9,19,0.7,0.6667,0.74,0.1343,147,295,21,740,32,506
5794,3,0,9,20,0.7,0.6667,0.79,0.1642,99,219,49,736,23,739
5795,3,0,9,21,0.68,0.6364,0.83,0.1343,71,164,65,947,164,512
5796,3,0,9,22,0.68,0.6364,0.83,0.1045,66,162,64,605,222,705
5797,3,0,9,23,0.66,0.6212,0.85,0.1343,46,123,65,868,163,510
5798,3,0,9,0,0.66,0.5909,0.89,0.194,33,109,0,618,60,714
5799,3,0,9,1,0.66,0.6061,0.83,0.1343,37,75,55,808,125,744
5800,3,0,9,2,0.66,0.6061,0.83,0.194,17,60,40,562,238,543
5801,3,0,9,3,0.64,0.5758,0.89,0.194,20,43,48,820,151,644
5802,3,0,9,4,0.64,0.5758,0.83,0.1642,0,4,57,882,80,527
5803,3,0,9,5,0.64,0.5758,0.83,0.1343,1,6,88,517,126,510
5804,3,0,9,6,0.64,0.5758,0.84,0.2239,0,3,73,603,169,641
5805,3,0,9,7,0.66,0.6061,0.78,0.194,10,30,51,507,75,588
5806,3,0,9,8,0.66,0.6061,0.78,0.1642,21,70,10,922,244,613
5807,3,0,9,9,0.66,0.6061,0.78,0.1642,87,189,80,895,93,706
5808,3,0,9,10,0.7,0.6667,0.74,0.1343,150,297,10,656,56,598
5809,3,0,9,11,0.74,0.697,0.7,0.1642,174,337,70,684,105,691
5810,3,0,9,12,0.76,0.7273,0.66,0.1642,214,435,75,505,200,585
5811,3,0,9,13,0.78,0.7424,0.62,0.2836,245,419,43,854,169,585
5812,3,0,9,14,0.78,0.7576,0.66,0.3284,205,361,84,932,92,670
5813,3,0,9,15,0.78,0.7576,0.66,0.2836,218,410,77,548,92,597
5814,3,0,9,16,0.8,0.7727,0.59,0.2239,196,337,41,725,35,747
5815,3,0,9,17,0.76,0.7273,0.66,0.2239,204,376,68,622,194,674
5816,3,0,9,18,0.76,0.7273,0.66,0.194,187,356,39,645,207,687
5817,3,0,9,19,0.74,0.697,0.7,0.194,178,328,76,885,59,724
5818,3,0,9,20,0.74,0.697,0.7,0.2985,104,229,80,795,0,734
5819,3,0,9,21,0.72,0.697,0.74,0.2537,104,207,68,719,160,538
5820,3,0,9,22,0.72,0.697,0.74,0.2836,70,155,62,831,62,540
5821,3,0,9,23,0.72,0.6818,0.7,0.1642,46,104,28,799,83,587
5822,3,0,9,0,0.7,0.6667,0.74,0.2239,31,97,83,922,245,507
5823,3,0,9,1,0.68,0.6364,0.79,0.1045,19,54,83,542,39,705
5824,3,0,9,2,0.68,0.6364,0.79,0.1642,17,39,100,989,57,702
5825,3,0,9,3,0.68,0.6364,0.74,0.2985,4,16,69,848,220,668
5826,3,0,9,4,0.68,0.6364,0.69,0.2836,3,8,72,956,172,568
5827,3,0,9,5,0.66,0.6212,0.74,0.1642,2,6,6,622,106,719
5828,3,0,9,6,0.66,0.6212,0.74,0.1343,6,11,70,964,155,612
5829,3,0,9,7,0.66,0.6212,0.74,0.1642,11,41,28,933,196,688
5830,3,0,9,8,0.66,0.6061,0.78,0.194,45,101,9,507,64,626
5831,3,0,9,9,0.68,0.6364,0.74,0.1642,63,152,37,642,165,534
5832,3,0,9,10,0.7,0.6515,0.7,0.1642,107,244,10,650,125,575
5833,3,0,9,11,0.7,0.6667,0.74,0.1642,101,308,83,856,102,600
5834,3,0,9,12,0.72,0.6818,0.7,0.194,141,353,42,755,140,670
5835,3,0,9,13,0.74,0.697,0.7,0.1343,154,389,87,542,28,500
5836,3,0,9,14,0.74,0.697,0.7,0.1642,145,357,65,573,18,723
5837,3,0,9,15,0.68,0.6364,0.79,0.2836,111,253,26,570,105,724
5838,3,0,9,16,0.68,0.6364,0.79,0.2836,92,284,55,890,146,540
5839,3,0,9,17,0.66,0.5909,0.89,0.1045,37,114,58,531,82,577
5840,3,0,9,18,0.66,0.5909,0.89,0.0896,31,123,21,861,46,647
5841,3,0,9,19,0.66,0.5909,0.94,0.1045,52,175,1,724,163,616
5842,3,0,9,20,0.66,0.5909,0.94,0.2537,26,82,64,939,117,625
5843,3,0,9,21,0.66,0.5909,0.94,0.2985,20,60,57,661,166,721
5844,3,0,9,22,0.6,0.5455,0.88,0.5821,15,64,82,595,47,516
5845,3,0,9,23,0.56,0.5303,0.88,0.3881,3,20,30,556,108,547
5846,3,0,9,0,0.54,0.5152,0.94,0.3582,1,8,15,721,227,648
5847,3,0,9,2,0.54,0.5152,0.94,0.2537,0,2,53,527,181,554
5848,3,0,9,3,0.54,0.5152,0.94,0.2985,1,1,61,892,227,528
5849,3,0,9,4,0.54,0.5152,0.94,0.2985,1,4,70,952,144,609
5850,3,0,9,5,0.54,0.5152,0.88,0.3582,1,21,95,997,250,579
5851,3,0,9,6,0.54,0.5152,0.88,0.3284,0,72,52,512,141,665
5852,3,0,9,7,0.54,0.5152,0.83,0.3582,6,172,52,691,139,613
5853,3,0,9,8,0.54,0.5152,0.83,0.3881,15,364,12,749,96,640
5854,3,0,9,9,0.54,0.5152,0.81,0.4179,18,185,99,989,161,750
