instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3,feature4,feature5
3320,2,0,5,5,0.54,0.5152,0.94,0,0,11,84,700,174,573,197
3321,2,0,5,6,0.54,0.5152,1,0,4,96,82,808,168,504,448
3322,2,0,5,7,0.56,0.5303,0.94,0.1045,13,236,27,993,123,609,333
3323,2,0,5,8,0.6,0.5455,0.88,0.194,50,409,22,561,139,686,195
3324,2,0,5,9,0.6,0.5455,0.88,0.2239,36,167,3,963,123,664,317
3325,2,0,5,10,0.66,0.6212,0.74,0.2985,49,121,73,969,125,639,56
3326,2,0,5,11,0.68,0.6364,0.69,0.3881,73,180,91,656,216,674,223
3327,2,0,5,12,0.68,0.6364,0.69,0.3881,65,204,35,802,140,665,76
3328,2,0,5,13,0.74,0.6818,0.58,0.4179,49,204,79,692,15,583,84
3329,2,0,5,14,0.72,0.6818,0.62,0.5224,57,187,67,622,209,724,277
3330,2,0,5,15,0.72,0.6818,0.62,0.4478,57,176,55,781,114,727,176
3331,2,0,5,16,0.72,0.6818,0.62,0.2985,56,279,39,949,119,682,206
3332,2,0,5,17,0.72,0.6818,0.7,0.3881,56,429,45,666,142,598,335
3333,2,0,5,18,0.7,0.6667,0.74,0.2836,68,453,3,861,159,743,272
3334,2,0,5,19,0.7,0.6667,0.74,0.2239,56,358,74,932,21,569,425
3335,2,0,5,20,0.64,0.5758,0.83,0.2239,39,310,60,580,132,585,439
3336,2,0,5,21,0.64,0.5758,0.89,0.2239,33,188,61,998,115,562,7
3337,2,0,5,22,0.62,0.5455,0.94,0.2239,25,131,29,744,156,608,467
3338,2,0,5,23,0.62,0.5606,0.88,0.194,19,72,33,569,59,547,70
3339,2,0,5,0,0.6,0.5152,0.94,0.194,12,35,59,822,106,732,15
3340,2,0,5,1,0.6,0.5152,0.94,0.1642,6,15,8,532,214,646,191
3341,2,0,5,2,0.6,0.5152,0.94,0.194,2,10,46,634,165,692,449
3342,2,0,5,3,0.58,0.5455,0.94,0.1045,0,2,30,746,193,699,338
3343,2,0,5,4,0.6,0.5455,0.88,0.1045,1,4,68,804,117,593,401
3344,2,0,5,5,0.58,0.5455,0.94,0.2537,2,24,71,989,140,633,337
3345,2,0,5,6,0.58,0.5455,0.94,0.194,10,112,32,725,220,597,249
3346,2,0,5,7,0.64,0.5909,0.78,0.194,26,314,85,531,245,712,229
3347,2,0,5,8,0.62,0.5758,0.83,0.2239,31,434,45,671,4,616,353
3348,2,0,5,9,0.64,0.6061,0.73,0.194,27,138,6,683,203,580,155
3349,2,0,5,10,0.7,0.6515,0.61,0.3284,18,108,72,791,128,736,76
3350,2,0,5,11,0.74,0.6667,0.51,0.2239,33,175,16,758,27,545,131
3351,2,0,5,12,0.76,0.6818,0.45,0.3881,41,170,9,872,98,519,449
3352,2,0,5,13,0.78,0.697,0.46,0.2537,38,190,65,879,107,533,11
3353,2,0,5,14,0.78,0.697,0.46,0.2836,27,153,49,874,18,642,111
3354,2,0,5,15,0.74,0.6818,0.55,0.4179,59,188,68,658,120,560,348
3355,2,0,5,16,0.66,0.6212,0.69,0.194,52,277,41,883,54,511,53
3356,2,0,5,17,0.7,0.6515,0.61,0.1045,56,548,50,661,188,728,312
3357,2,0,5,18,0.7,0.6515,0.7,0.194,74,564,0,570,143,535,425
3358,2,0,5,19,0.66,0.6212,0.74,0.194,45,355,27,622,65,524,189
3359,2,0,5,20,0.66,0.6212,0.74,0.0896,39,280,67,771,153,600,3
3360,2,0,5,21,0.64,0.5909,0.78,0.0896,21,189,1,921,141,510,482
3361,2,0,5,22,0.62,0.5606,0.88,0.2239,26,141,28,989,81,723,412
3362,2,0,5,23,0.66,0.6212,0.74,0.1642,13,66,16,654,181,515,145
3363,2,0,5,0,0.6,0.5606,0.83,0.2239,3,35,35,594,131,594,367
3364,2,0,5,1,0.58,0.5455,0.83,0.194,6,8,79,621,11,605,318
3365,2,0,5,2,0.56,0.5303,0.94,0,0,8,6,553,249,563,462
3366,2,0,5,3,0.54,0.5152,1,0.1343,0,9,2,552,249,708,73
3367,2,0,5,4,0.54,0.5152,1,0.1045,0,3,80,799,154,566,381
3368,2,0,5,5,0.56,0.5303,0.88,0.0896,2,25,36,563,239,533,166
3369,2,0,5,6,0.56,0.5303,0.94,0.0896,4,117,35,839,32,537,319
3370,2,0,5,7,0.62,0.5909,0.73,0.1343,29,313,23,700,131,550,18
3371,2,0,5,8,0.64,0.6061,0.69,0.2239,36,531,18,596,14,611,11
3372,2,0,5,9,0.68,0.6364,0.65,0.0896,27,234,91,885,213,663,468
3373,2,0,5,10,0.7,0.6515,0.61,0.0896,30,135,72,865,115,607,403
3374,2,0,5,11,0.74,0.6667,0.51,0.0896,36,140,60,511,41,540,358
3375,2,0,5,12,0.74,0.6818,0.55,0.1343,32,210,58,636,113,611,280
3376,2,0,5,13,0.74,0.6818,0.55,0.1343,39,202,52,574,96,566,232
3377,2,0,5,14,0.74,0.6818,0.55,0.1642,47,168,73,513,47,517,284
3378,2,0,5,15,0.76,0.697,0.52,0.2537,37,182,12,703,70,514,129
3379,2,0,5,16,0.74,0.6667,0.51,0.2836,61,299,99,892,111,721,488
3380,2,0,5,17,0.74,0.6667,0.51,0.2239,77,601,96,798,50,583,487
3381,2,0,5,18,0.72,0.6667,0.58,0.2239,66,517,65,623,134,669,436
3382,2,0,5,19,0.7,0.6515,0.61,0.1343,73,405,70,753,1,696,357
3383,2,0,5,20,0.7,0.6515,0.61,0.1642,56,340,34,620,153,742,67
3384,2,0,5,21,0.66,0.6212,0.69,0.1343,33,236,4,769,234,556,316
3385,2,0,5,22,0.66,0.6212,0.69,0.2537,34,174,19,957,222,665,142
3386,2,0,5,23,0.64,0.6061,0.73,0.1343,12,86,75,794,131,559,287
3387,2,0,5,0,0.64,0.6061,0.73,0.1343,11,45,54,607,68,745,186
3388,2,0,5,1,0.64,0.6061,0.73,0.1343,3,16,42,612,103,649,73
3389,2,0,5,2,0.62,0.5758,0.83,0.1045,7,14,68,505,140,604,76
3390,2,0,5,3,0.6,0.5455,0.88,0.0896,0,4,92,574,175,554,208
3391,2,0,5,4,0.6,0.5455,0.88,0,0,2,60,714,151,693,29
3392,2,0,5,5,0.6,0.5455,0.88,0.0896,2,27,86,746,194,563,421
3393,2,0,5,6,0.6,0.5,1,0.0896,4,98,59,513,183,556,273
3394,2,0,5,7,0.62,0.5455,0.94,0.2537,16,286,78,682,51,680,24
3395,2,0,5,8,0.66,0.6061,0.83,0.1642,31,489,31,850,71,507,177
3396,2,0,5,9,0.72,0.6818,0.7,0.1642,22,216,49,711,34,593,379
3397,2,0,5,10,0.7,0.6667,0.74,0.2836,49,143,34,674,1,593,218
3398,2,0,5,11,0.74,0.697,0.66,0.2239,36,160,42,604,235,661,187
3399,2,0,5,12,0.78,0.7424,0.59,0.3284,53,194,28,768,66,646,34
3400,2,0,5,13,0.82,0.7727,0.52,0.2836,52,197,70,818,55,649,390
3401,2,0,5,14,0.82,0.7727,0.52,0.2836,44,189,46,511,113,525,216
3402,2,0,5,15,0.82,0.7576,0.46,0.2836,40,141,36,988,185,706,221
3403,2,0,5,16,0.8,0.7424,0.49,0.3582,58,291,48,602,46,556,432
3404,2,0,5,17,0.8,0.7273,0.46,0.2836,49,494,70,566,66,579,445
3405,2,0,5,18,0.8,0.7273,0.46,0.3284,74,478,92,853,192,544,475
3406,2,0,5,19,0.78,0.697,0.46,0.3284,67,378,79,830,236,583,417
3407,2,0,5,20,0.72,0.6667,0.58,0.1642,55,322,31,806,20,699,96
3408,2,0,5,21,0.72,0.6818,0.62,0.0896,45,223,85,903,20,528,203
3409,2,0,5,22,0.7,0.6515,0.65,0.1343,23,180,76,617,116,545,415
3410,2,0,5,23,0.7,0.6515,0.65,0.194,17,90,42,801,179,710,310
3411,2,0,5,0,0.68,0.6364,0.69,0.2537,14,69,16,655,98,513,331
3412,2,0,5,1,0.7,0.6515,0.58,0.2985,14,50,64,627,123,706,147
3413,2,0,5,2,0.68,0.6364,0.61,0.2239,6,18,46,645,40,680,396
3414,2,0,5,3,0.66,0.6212,0.65,0.0896,1,12,52,993,106,708,133
3415,2,0,5,4,0.64,0.6061,0.69,0.1343,2,7,28,532,137,651,237
3416,2,0,5,5,0.64,0.6061,0.65,0.2836,2,31,9,837,143,585,471
3417,2,0,5,6,0.64,0.6061,0.69,0.0896,8,81,86,511,157,682,74
3418,2,0,5,7,0.64,0.6061,0.73,0.1642,20,249,83,940,124,596,349
3419,2,0,5,8,0.66,0.6212,0.74,0.2836,25,418,52,704,58,727,481
3420,2,0,5,9,0.7,0.6515,0.65,0.2836,37,227,86,670,21,537,451
3421,2,0,5,10,0.72,0.6667,0.54,0.3881,42,153,88,806,43,562,404
3422,2,0,5,11,0.74,0.6818,0.55,0.3284,40,166,64,777,25,560,125
3423,2,0,5,12,0.76,0.697,0.55,0.2985,53,243,42,894,37,509,140
3424,2,0,5,13,0.74,0.6818,0.58,0.194,51,209,11,675,185,526,122
3425,2,0,5,14,0.76,0.697,0.55,0.2537,51,239,97,754,166,605,482
3426,2,0,5,15,0.78,0.7121,0.49,0.2836,98,356,0,813,37,558,461
3427,2,0,5,16,0.76,0.697,0.55,0.3881,63,419,5,533,144,541,464
3428,2,0,5,17,0.74,0.6818,0.58,0.3881,77,491,11,835,138,602,16
3429,2,0,5,18,0.72,0.6818,0.62,0.2985,89,399,87,857,2,676,435
3430,2,0,5,19,0.6,0.5758,0.78,0.2537,69,279,54,700,146,563,214
3431,2,0,5,20,0.62,0.5909,0.73,0.2239,24,144,40,624,235,604,226
3432,2,0,5,21,0.6,0.5606,0.83,0.1045,37,151,83,647,149,595,84
3433,2,0,5,22,0.6,0.5758,0.78,0.1343,25,141,25,509,120,690,65
3434,2,0,5,23,0.58,0.5455,0.88,0.1343,23,127,91,502,202,523,26
3435,2,0,5,0,0.58,0.5455,0.88,0.1343,15,94,29,819,162,744,392
3436,2,0,5,1,0.58,0.5455,0.88,0.194,8,55,63,794,134,700,52
3437,2,0,5,2,0.56,0.5303,0.94,0.194,13,48,95,998,150,544,268
3438,2,0,5,3,0.56,0.5303,0.88,0.2239,2,15,46,558,205,571,425
3439,2,0,5,4,0.56,0.5303,0.88,0.2537,0,4,64,880,23,602,68
3440,2,0,5,5,0.56,0.5303,0.88,0.2239,4,7,72,968,49,718,148
3441,2,0,5,6,0.58,0.5455,0.83,0.2537,3,19,69,997,7,589,400
3442,2,0,5,7,0.6,0.5606,0.83,0.2537,17,50,41,981,173,684,149
3443,2,0,5,8,0.62,0.5909,0.78,0.194,27,102,1,760,41,705,88
3444,2,0,5,9,0.64,0.6061,0.73,0.2537,61,177,35,559,8,682,418
3445,2,0,5,10,0.7,0.6515,0.65,0.2239,110,276,40,511,180,635,208
3446,2,0,5,11,0.7,0.6515,0.65,0.2239,171,349,66,565,104,562,77
3447,2,0,5,12,0.72,0.6667,0.58,0.2537,145,358,91,639,79,517,80
3448,2,0,5,13,0.72,0.6818,0.62,0.2239,168,385,90,526,220,608,393
3449,2,0,5,14,0.74,0.6818,0.58,0.2239,172,382,57,659,16,726,446
3450,2,0,5,15,0.74,0.6818,0.55,0.2239,187,374,41,713,201,530,250
3451,2,0,5,16,0.76,0.697,0.55,0.2836,201,402,63,813,156,545,244
3452,2,0,5,17,0.74,0.6818,0.55,0.2985,180,341,0,906,187,646,277
3453,2,0,5,18,0.72,0.6818,0.62,0.2537,173,385,26,695,40,686,181
3454,2,0,5,19,0.7,0.6515,0.65,0.194,99,252,46,705,169,566,82
3455,2,0,5,20,0.7,0.6515,0.65,0.2239,68,196,23,988,166,687,331
3456,2,0,5,21,0.66,0.6212,0.74,0.2985,87,201,87,848,145,699,350
3457,2,0,5,22,0.66,0.6061,0.78,0.2239,46,161,78,995,242,530,42
3458,2,0,5,23,0.64,0.5758,0.83,0.194,44,125,69,748,187,530,142
3459,2,0,5,0,0.64,0.5758,0.83,0.2239,32,83,59,659,238,672,292
3460,2,0,5,1,0.62,0.5606,0.88,0.1642,17,66,76,909,224,708,116
3461,2,0,5,2,0.62,0.5606,0.88,0.1045,12,61,80,833,180,570,403
3462,2,0,5,3,0.62,0.5606,0.88,0.1045,2,26,59,926,51,729,284
3463,2,0,5,4,0.6,0.5455,0.88,0.0896,13,23,31,886,198,750,206
3464,2,0,5,5,0.6,0.5152,0.94,0.1642,3,6,10,861,226,674,38
3465,2,0,5,6,0.62,0.5606,0.88,0.194,5,15,23,818,39,542,445
3466,2,0,5,7,0.62,0.5606,0.88,0.2537,13,30,95,807,141,672,381
3467,2,0,5,8,0.62,0.5606,0.88,0.2239,34,96,19,645,184,627,28
3468,2,0,5,9,0.62,0.5455,0.94,0.2537,74,152,95,925,235,681,383
3469,2,0,5,10,0.66,0.6061,0.83,0.2239,130,251,48,687,224,623,410
3470,2,0,5,11,0.66,0.6061,0.83,0.2836,139,319,72,999,29,711,353
3471,2,0,5,12,0.7,0.6667,0.74,0.2239,216,402,64,740,110,520,476
3472,2,0,5,13,0.72,0.6818,0.7,0.2836,237,418,94,774,103,539,325
3473,2,0,5,14,0.74,0.697,0.7,0.2836,183,351,11,618,68,700,175
3474,2,0,5,15,0.74,0.697,0.7,0.2985,221,376,6,620,58,581,444
3475,2,0,5,16,0.74,0.697,0.7,0.2836,194,361,34,632,242,505,121
3476,2,0,5,17,0.74,0.697,0.7,0.2836,214,383,50,703,209,674,478
3477,2,0,5,18,0.72,0.697,0.74,0.2836,151,328,100,785,165,712,279
3478,2,0,5,19,0.72,0.697,0.74,0.2537,141,287,77,918,130,551,250
3479,2,0,5,20,0.7,0.6667,0.79,0.194,91,219,17,568,48,698,0
3480,2,0,5,21,0.68,0.6364,0.83,0.1642,107,229,57,785,82,692,290
3481,2,0,5,22,0.66,0.5909,0.89,0.1343,78,171,89,945,215,511,169
3482,2,0,5,23,0.66,0.5909,0.89,0.1642,48,135,98,885,125,688,464
3483,2,0,5,0,0.64,0.5606,0.94,0.194,38,103,53,678,96,677,76
3484,2,0,5,1,0.64,0.5606,0.94,0.1343,26,79,49,699,13,651,141
3485,2,0,5,2,0.64,0.5606,0.94,0.194,17,45,48,788,51,622,460
3486,2,0,5,3,0.64,0.5606,0.94,0.194,10,18,13,666,80,560,220
3487,2,0,5,4,0.62,0.5455,0.94,0.1642,2,6,52,852,241,555,392
3488,2,0,5,5,0.62,0.5455,0.94,0.1045,1,7,99,735,46,728,136
3489,2,0,5,6,0.64,0.5606,0.94,0.0896,6,16,53,740,26,564,120
3490,2,0,5,7,0.64,0.5606,0.94,0,12,31,27,983,88,587,394
3491,2,0,5,8,0.66,0.5909,0.89,0.1045,36,94,70,998,217,561,177
3492,2,0,5,9,0.72,0.697,0.74,0.0896,47,128,57,626,142,579,210
3493,2,0,5,10,0.8,0.7576,0.55,0.2537,116,269,89,553,62,635,305
3494,2,0,5,11,0.82,0.7727,0.52,0,153,321,94,946,206,670,12
3495,2,0,5,12,0.86,0.803,0.47,0.1045,179,366,12,979,169,613,119
3496,2,0,5,13,0.86,0.7879,0.44,0.0896,133,350,78,851,155,535,146
3497,2,0,5,14,0.88,0.803,0.39,0,142,327,91,778,247,510,360
3498,2,0,5,15,0.88,0.803,0.39,0.2537,132,311,20,832,228,516,42
3499,2,0,5,16,0.88,0.7879,0.37,0.2836,101,309,74,546,211,731,86
3500,2,0,5,17,0.86,0.7879,0.41,0.2239,102,304,75,794,101,509,446
3501,2,0,5,18,0.86,0.7879,0.41,0.1642,77,249,70,951,21,602,445
3502,2,0,5,19,0.52,0.5,0.48,0.1045,68,225,62,818,100,697,500
3503,2,0,5,20,0.76,0.7121,0.58,0,69,237,40,592,180,646,469
3504,2,0,5,21,0.74,0.697,0.7,0.1343,42,149,39,708,36,709,103
3505,2,0,5,22,0.72,0.697,0.74,0.1642,26,106,29,829,140,639,401
3506,2,0,5,23,0.7,0.6667,0.84,0.1045,14,48,97,615,128,647,403
3507,2,0,5,0,0.7,0.6667,0.79,0.0896,9,29,18,668,103,699,261
3508,2,0,5,1,0.68,0.6364,0.89,0.0896,8,17,89,736,190,518,217
3509,2,0,5,2,0.66,0.5909,0.94,0.1343,5,12,72,649,65,578,184
3510,2,0,5,3,0.64,0.5606,0.94,0,1,4,48,766,228,561,107
3511,2,0,5,4,0.66,0.6061,0.83,0.0896,0,3,13,937,103,602,334
3512,2,0,5,5,0.66,0.6061,0.83,0.0896,0,26,88,909,39,547,382
3513,2,0,5,6,0.68,0.6364,0.79,0.0896,11,109,36,848,41,505,272
3514,2,0,5,7,0.74,0.697,0.66,0.1045,16,235,93,734,48,573,237
3515,2,0,5,8,0.78,0.7424,0.59,0.1343,34,406,8,792,242,684,101
3516,2,0,5,9,0.8,0.7576,0.55,0.1343,22,175,17,560,45,673,219
3517,2,0,5,10,0.82,0.7879,0.56,0.1343,37,109,17,572,109,685,338
3518,2,0,5,11,0.86,0.803,0.47,0,28,106,26,665,114,557,359
3519,2,0,5,12,0.86,0.803,0.47,0.1343,37,162,17,995,132,635,122
3520,2,0,5,13,0.9,0.8333,0.39,0.1642,37,147,67,812,96,599,458
3521,2,0,5,14,0.9,0.8182,0.37,0,41,140,90,726,87,528,399
3522,2,0,5,15,0.9,0.8182,0.37,0.1642,42,175,11,713,101,685,7
3523,2,0,5,16,0.9,0.8333,0.39,0.1343,44,249,64,522,195,703,258
3524,2,0,5,17,0.84,0.803,0.53,0.2239,67,495,20,584,136,587,109
3525,2,0,5,18,0.84,0.803,0.53,0.194,55,417,44,759,116,516,323
3526,2,0,5,19,0.78,0.7424,0.62,0.1045,39,285,56,821,182,541,285
3527,2,0,5,20,0.78,0.7424,0.62,0.1045,38,251,92,797,77,566,172
3528,2,0,5,21,0.76,0.7273,0.66,0.1045,45,210,56,706,22,735,279
3529,2,0,5,22,0.74,0.697,0.7,0.1642,42,159,58,988,131,603,425
3530,2,0,5,23,0.72,0.697,0.79,0.0896,15,61,81,801,194,617,439
3531,2,0,6,0,0.7,0.6667,0.79,0.1642,9,34,53,509,9,554,263
3532,2,0,6,1,0.7,0.6667,0.84,0.2537,8,17,49,895,51,668,422
3533,2,0,6,2,0.7,0.6667,0.79,0.1642,0,3,81,711,83,720,97
3534,2,0,6,3,0.68,0.6364,0.89,0.194,0,6,41,717,247,626,329
3535,2,0,6,4,0.68,0.6364,0.89,0.2239,0,4,65,658,163,601,31
3536,2,0,6,5,0.66,0.5909,0.89,0.0896,2,21,14,934,176,638,320
3537,2,0,6,6,0.68,0.6364,0.89,0.0896,7,128,56,806,120,744,97
3538,2,0,6,7,0.7,0.6667,0.79,0.1642,19,284,88,1000,97,672,402
3539,2,0,6,8,0.72,0.697,0.79,0.194,37,454,11,655,159,706,375
3540,2,0,6,9,0.74,0.7121,0.74,0.2239,34,207,40,576,46,604,168
3541,2,0,6,10,0.76,0.7424,0.75,0.2537,31,115,67,511,5,691,445
3542,2,0,6,11,0.82,0.803,0.59,0.2239,26,112,17,631,81,502,237
3543,2,0,6,12,0.86,0.8333,0.53,0,32,169,41,573,85,620,407
3544,2,0,6,13,0.9,0.8182,0.37,0.194,29,154,23,998,218,733,490
3545,2,0,6,14,0.9,0.8182,0.37,0.2537,40,145,60,721,212,657,315
3546,2,0,6,15,0.9,0.8333,0.39,0.2985,25,152,100,901,161,680,70
3547,2,0,6,16,0.86,0.803,0.47,0.2985,39,266,11,853,129,512,185
3548,2,0,6,17,0.86,0.803,0.47,0.2985,52,486,100,998,171,590,500
3549,2,0,6,18,0.82,0.7879,0.56,0.3881,31,309,26,828,51,712,358
3550,2,0,6,19,0.74,0.7121,0.79,0.1642,16,264,78,629,76,557,418
3551,2,0,6,20,0.74,0.7121,0.79,0.2537,23,256,95,739,219,725,341
3552,2,0,6,21,0.74,0.697,0.7,0.2836,29,190,19,789,193,507,355
3553,2,0,6,22,0.74,0.697,0.66,0.1343,14,129,22,984,147,647,247
3554,2,0,6,23,0.74,0.6667,0.51,0.1642,10,69,23,853,11,518,263
3555,2,0,6,0,0.74,0.6515,0.4,0.3582,11,42,40,983,10,692,256
3556,2,0,6,1,0.72,0.6515,0.38,0.1045,3,15,96,709,130,614,333
3557,2,0,6,2,0.7,0.6364,0.39,0,0,6,14,809,36,528,118
3558,2,0,6,3,0.66,0.6212,0.44,0.1045,0,4,77,861,160,679,87
3559,2,0,6,4,0.66,0.6212,0.41,0.194,0,3,71,640,196,501,343
3560,2,0,6,5,0.66,0.6212,0.39,0.2239,3,31,82,668,230,633,250
3561,2,0,6,6,0.66,0.6212,0.39,0.1343,7,113,94,749,246,643,376
3562,2,0,6,7,0.7,0.6364,0.34,0.2537,19,304,32,879,230,743,24
3563,2,0,6,8,0.7,0.6364,0.32,0.2985,25,467,11,572,104,569,359
3564,2,0,6,9,0.72,0.6364,0.26,0.3582,28,225,30,682,13,624,466
3565,2,0,6,10,0.72,0.6515,0.28,0.4925,33,139,2,638,76,717,400
3566,2,0,6,11,0.74,0.6515,0.28,0.3881,42,165,74,539,238,721,474
3567,2,0,6,12,0.76,0.6667,0.25,0.4627,39,232,62,988,102,564,348
3568,2,0,6,13,0.8,0.6818,0.24,0.3582,35,203,95,528,62,686,103
3569,2,0,6,14,0.78,0.6667,0.24,0.3284,43,185,42,969,115,582,329
3570,2,0,6,15,0.8,0.6818,0.21,0.3881,44,188,65,779,131,571,479
3571,2,0,6,16,0.8,0.6818,0.22,0.4925,63,318,16,698,249,579,438
3572,2,0,6,17,0.76,0.6515,0.2,0.5224,88,572,98,513,202,574,9
3573,2,0,6,18,0.74,0.6515,0.22,0.3881,74,525,37,537,34,708,112
3574,2,0,6,19,0.72,0.6364,0.23,0.2985,58,379,63,617,174,659,341
3575,2,0,6,20,0.7,0.6364,0.24,0.194,51,337,30,977,172,591,122
3576,2,0,6,21,0.66,0.6212,0.31,0.194,33,248,34,931,24,578,259
3577,2,0,6,22,0.64,0.6212,0.33,0.2537,14,155,72,530,180,501,256
3578,2,0,6,23,0.62,0.6212,0.35,0.2239,23,112,18,996,160,597,465
3579,2,0,6,0,0.62,0.6212,0.38,0.2836,15,68,12,665,174,707,278
3580,2,0,6,1,0.6,0.6212,0.38,0.3582,7,22,82,793,94,583,153
3581,2,0,6,2,0.56,0.5303,0.43,0.2239,0,12,14,663,34,684,193
3582,2,0,6,3,0.54,0.5152,0.49,0.2239,0,5,38,542,87,568,250
3583,2,0,6,4,0.52,0.5,0.48,0.3284,1,6,40,839,161,664,124
3584,2,0,6,5,0.52,0.5,0.48,0.3582,4,28,27,784,117,643,67
3585,2,0,6,6,0.54,0.5152,0.45,0.2985,8,106,18,645,111,607,283
3586,2,0,6,7,0.54,0.5152,0.45,0.2537,25,277,18,508,2,746,180
3587,2,0,6,8,0.56,0.5303,0.43,0.3284,31,502,44,711,177,705,160
3588,2,0,6,9,0.58,0.5455,0.4,0.1642,36,230,31,671,143,650,43
3589,2,0,6,10,0.62,0.6212,0.33,0.2537,54,161,57,726,190,737,402
3590,2,0,6,11,0.64,0.6212,0.31,0.3284,57,192,37,659,134,639,447
3591,2,0,6,12,0.66,0.6212,0.27,0.2836,51,259,68,757,200,592,348
3592,2,0,6,13,0.68,0.6212,0.26,0.2537,58,248,51,765,220,604,249
3593,2,0,6,14,0.7,0.6364,0.28,0.2836,66,240,22,940,37,592,367
3594,2,0,6,15,0.7,0.6364,0.28,0.2836,56,212,47,907,115,559,62
3595,2,0,6,16,0.72,0.6364,0.26,0.3284,63,349,71,544,19,656,99
3596,2,0,6,17,0.72,0.6364,0.25,0.2836,73,558,8,620,231,541,384
3597,2,0,6,18,0.7,0.6364,0.24,0.2985,76,564,77,630,174,726,124
3598,2,0,6,19,0.68,0.6212,0.26,0.2836,53,391,28,584,246,540,358
3599,2,0,6,20,0.64,0.6212,0.29,0.1642,57,293,90,906,74,572,279
3600,2,0,6,21,0.64,0.6212,0.29,0.1045,51,247,86,972,35,535,343
3601,2,0,6,22,0.62,0.6212,0.35,0,26,171,9,784,100,507,95
3602,2,0,6,23,0.58,0.5455,0.46,0.1045,30,171,87,657,211,562,242
3603,2,0,6,0,0.56,0.5303,0.52,0,24,93,54,873,52,630,305
3604,2,0,6,1,0.54,0.5152,0.64,0.1045,14,94,23,781,174,526,365
3605,2,0,6,2,0.54,0.5152,0.56,0.194,18,59,66,918,106,503,390
3606,2,0,6,3,0.52,0.5,0.59,0.1045,8,18,68,583,175,642,372
3607,2,0,6,4,0.52,0.5,0.59,0.0896,4,15,78,792,108,505,173
3608,2,0,6,5,0.5,0.4848,0.64,0,3,8,100,540,93,724,12
3609,2,0,6,6,0.54,0.5152,0.6,0,11,28,23,827,174,711,273
3610,2,0,6,7,0.56,0.5303,0.56,0,27,87,1,618,214,585,407
3611,2,0,6,8,0.6,0.6212,0.46,0.0896,29,125,73,725,38,695,78
3612,2,0,6,9,0.62,0.6212,0.43,0.1343,55,224,15,938,109,641,331
3613,2,0,6,10,0.64,0.6212,0.38,0.1045,115,317,22,533,29,683,368
3614,2,0,6,11,0.66,0.6212,0.36,0.1343,120,369,35,804,184,620,221
3615,2,0,6,12,0.7,0.6364,0.32,0.1642,150,420,44,874,116,564,281
3616,2,0,6,13,0.74,0.6515,0.28,0.1343,188,456,91,616,95,635,448
3617,2,0,6,14,0.74,0.6515,0.33,0.2239,193,451,71,562,43,742,497
3618,2,0,6,15,0.74,0.6515,0.27,0.4179,180,404,51,666,4,507,398
3619,2,0,6,16,0.72,0.6515,0.3,0.1343,168,440,80,904,17,622,208
3620,2,0,6,17,0.72,0.6515,0.34,0.2537,142,344,21,803,112,541,349
3621,2,0,6,18,0.74,0.6515,0.3,0.1642,127,341,7,832,93,601,401
3622,2,0,6,19,0.7,0.6364,0.39,0.0896,79,285,46,705,202,602,181
3623,2,0,6,20,0.7,0.6515,0.48,0.0896,90,239,93,561,42,561,189
3624,2,0,6,21,0.66,0.6212,0.47,0.1045,46,185,52,841,236,559,119
3625,2,0,6,22,0.64,0.6212,0.57,0.2239,49,190,83,622,216,714,122
3626,2,0,6,23,0.64,0.6212,0.57,0,29,150,9,533,83,512,123
3627,2,0,6,0,0.64,0.6212,0.57,0.0896,23,113,13,960,17,742,26
3628,2,0,6,1,0.64,0.6212,0.61,0.1642,26,96,80,906,160,580,334
3629,2,0,6,2,0.64,0.6212,0.61,0.1642,16,64,27,920,49,500,361
3630,2,0,6,3,0.62,0.6061,0.65,0.1642,22,47,9,879,206,717,338
3631,2,0,6,4,0.62,0.6061,0.65,0.1642,4,12,78,694,119,531,477
3632,2,0,6,5,0.62,0.6061,0.61,0.1343,1,6,3,560,189,633,268
3633,2,0,6,6,0.62,0.6061,0.61,0.1045,10,21,61,991,89,650,144
3634,2,0,6,7,0.6,0.5909,0.73,0.2537,8,27,1,866,220,562,84
3635,2,0,6,8,0.6,0.5909,0.73,0.2537,24,98,85,564,14,637,130
3636,2,0,6,9,0.6,0.5758,0.78,0.194,53,164,8,825,120,558,479
3637,2,0,6,10,0.62,0.5909,0.73,0.0896,83,251,85,987,85,748,433
3638,2,0,6,11,0.64,0.6061,0.69,0.1045,121,335,74,733,49,547,199
3639,2,0,6,12,0.64,0.6061,0.69,0.1045,123,335,95,966,220,517,71
3640,2,0,6,13,0.66,0.6212,0.65,0.1045,154,367,63,712,173,589,286
3641,2,0,6,14,0.7,0.6515,0.58,0.1642,161,385,36,867,243,548,247
3642,2,0,6,15,0.7,0.6515,0.54,0,161,417,77,766,246,582,411
3643,2,0,6,16,0.72,0.6667,0.51,0.0896,138,398,0,705,20,615,98
3644,2,0,6,17,0.74,0.6667,0.51,0,126,390,7,806,73,691,238
3645,2,0,6,18,0.7,0.6515,0.58,0.1045,124,363,39,979,167,501,41
3646,2,0,6,19,0.68,0.6364,0.65,0.1642,108,357,7,958,242,732,487
