instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3,feature4,feature5
2011,2,0,3,15,0.38,0.3939,0.25,0.2239,22,87,38,738,28,699,357
2012,2,0,3,16,0.38,0.3939,0.22,0.1642,12,136,44,984,108,651,115
2013,2,0,3,17,0.4,0.4091,0.2,0.1343,34,299,46,610,3,708,217
2014,2,0,3,18,0.36,0.3636,0.21,0.0896,42,294,28,633,244,584,170
2015,2,0,3,19,0.34,0.3333,0.23,0.194,20,190,70,683,152,561,412
2016,2,0,3,20,0.36,0.3636,0.21,0.0896,13,132,8,758,167,512,240
2017,2,0,3,21,0.34,0.3636,0.42,0,8,83,12,717,221,722,270
2018,2,0,3,22,0.34,0.3636,0.49,0,6,55,45,506,133,502,450
2019,2,0,3,23,0.32,0.3333,0.57,0.1045,8,35,33,878,245,584,163
2020,2,0,3,0,0.32,0.3485,0.57,0,3,11,20,942,223,732,354
2021,2,0,3,1,0.32,0.3485,0.39,0,1,10,80,761,14,562,363
2022,2,0,3,2,0.32,0.3485,0.57,0,0,4,90,913,15,510,350
2023,2,0,3,3,0.32,0.3485,0.49,0,0,4,55,903,199,669,490
2024,2,0,3,4,0.32,0.3485,0.57,0,1,1,59,617,197,746,478
2025,2,0,3,5,0.3,0.2879,0.56,0.194,0,7,25,898,164,703,452
2026,2,0,3,6,0.3,0.303,0.49,0.1343,4,48,5,754,200,530,140
2027,2,0,3,7,0.32,0.3333,0.45,0.1045,8,136,1,860,90,709,163
2028,2,0,3,8,0.32,0.3182,0.49,0.1642,16,263,61,987,107,645,151
2029,2,0,3,9,0.32,0.303,0.45,0.2239,7,154,82,991,41,507,150
2030,2,0,3,10,0.34,0.3182,0.46,0.2239,13,64,34,668,68,661,202
2031,2,0,3,11,0.34,0.3182,0.46,0.2537,26,90,19,906,184,651,341
2032,2,0,3,12,0.34,0.3333,0.46,0.1642,15,80,16,764,224,511,256
2033,2,0,3,13,0.36,0.3485,0.46,0.2239,14,98,31,683,178,590,29
2034,2,0,3,14,0.36,0.3333,0.46,0.2985,16,80,24,930,242,555,216
2035,2,0,3,15,0.28,0.2576,0.81,0.2985,14,70,36,554,133,515,410
2036,2,0,3,16,0.28,0.2727,0.87,0.2537,0,36,92,788,173,582,432
2037,2,0,3,17,0.26,0.2727,0.93,0.1045,11,116,88,817,162,566,342
2038,2,0,3,18,0.26,0.2576,0.93,0.2239,6,85,49,793,141,524,408
2039,2,0,3,19,0.26,0.2576,0.93,0.2239,5,72,16,764,212,680,74
2040,2,0,3,20,0.24,0.2121,0.93,0.2985,4,44,15,950,56,571,273
2041,2,0,3,21,0.24,0.2273,0.93,0.2537,0,27,27,623,156,585,30
2042,2,0,3,22,0.24,0.2273,0.93,0.2239,3,24,94,636,109,556,459
2043,2,0,3,23,0.24,0.2121,0.93,0.2836,1,12,51,836,202,669,450
2044,2,0,3,0,0.24,0.2273,0.93,0.2239,0,3,28,748,149,673,316
2045,2,0,3,1,0.24,0.2273,0.93,0.194,1,5,95,815,133,522,53
2046,2,0,3,2,0.24,0.2273,0.93,0.194,0,5,14,615,123,525,476
2047,2,0,3,3,0.24,0.2273,0.93,0.2239,0,1,10,635,125,512,449
2048,2,0,3,4,0.24,0.2273,0.93,0.2537,0,2,50,535,75,676,37
2049,2,0,3,5,0.24,0.2273,0.93,0.2239,0,8,91,745,79,587,491
2050,2,0,3,6,0.24,0.2121,0.93,0.2985,2,36,11,592,18,713,274
2051,2,0,3,7,0.24,0.2273,0.93,0.2537,5,92,49,513,231,521,433
2052,2,0,3,8,0.24,0.2273,1,0.2537,7,192,93,893,197,559,193
2053,2,0,3,9,0.26,0.2424,0.93,0.2537,6,132,32,603,249,659,441
2054,2,0,3,10,0.26,0.2424,0.93,0.2537,15,69,96,714,170,741,32
2055,2,0,3,11,0.28,0.2727,0.93,0.194,6,58,3,607,135,583,302
2056,2,0,3,12,0.28,0.2727,0.93,0.194,17,90,33,627,168,681,35
2057,2,0,3,13,0.3,0.303,0.87,0.1343,13,68,49,642,192,533,217
2058,2,0,3,14,0.3,0.303,0.87,0.1343,27,76,45,624,12,594,383
2059,2,0,3,15,0.3,0.2727,0.87,0.2985,4,65,19,967,180,532,497
2060,2,0,3,16,0.3,0.2879,0.87,0.2537,13,85,47,978,46,581,127
2061,2,0,3,17,0.3,0.2879,0.87,0.2537,15,168,45,787,214,744,345
2062,2,0,3,18,0.3,0.303,0.87,0.1343,12,177,53,576,158,674,243
2063,2,0,3,19,0.3,0.303,0.87,0.1343,12,130,28,863,113,555,253
2064,2,0,3,20,0.28,0.2576,0.93,0.2836,6,85,34,651,141,717,243
2065,2,0,3,21,0.28,0.2727,0.93,0.1642,7,60,99,513,112,540,477
2066,2,0,3,22,0.28,0.2727,0.93,0.2537,7,51,80,723,10,649,129
2067,2,0,3,23,0.26,0.2576,1,0.1642,4,27,9,891,235,596,423
2068,2,0,4,0,0.26,0.2576,1,0.1642,0,6,29,604,181,638,462
2069,2,0,4,1,0.26,0.2576,1,0.1642,0,4,78,856,170,659,30
2070,2,0,4,2,0.26,0.2576,0.93,0.194,0,7,36,898,49,710,198
2071,2,0,4,3,0.24,0.2273,0.93,0.2537,0,4,54,591,23,689,297
2072,2,0,4,4,0.24,0.2273,0.93,0.2537,0,3,94,608,144,587,432
2073,2,0,4,5,0.24,0.2273,0.93,0.2239,1,12,98,842,197,513,357
2074,2,0,4,6,0.24,0.2273,0.93,0.2239,2,28,14,942,241,577,184
2075,2,0,4,7,0.24,0.2424,0.93,0,4,95,9,927,149,575,160
2076,2,0,4,8,0.26,0.2424,0.87,0.2537,8,206,38,560,55,681,400
2077,2,0,4,9,0.32,0.2879,0.7,0.3582,11,173,5,921,226,611,272
2078,2,0,4,10,0.32,0.303,0.66,0.2836,12,75,72,698,119,500,26
2079,2,0,4,11,0.32,0.2879,0.61,0.3582,17,89,21,623,81,626,222
2080,2,0,4,12,0.34,0.303,0.53,0.3582,15,95,87,896,73,575,44
2081,2,0,4,13,0.36,0.3333,0.5,0.3582,18,110,27,632,169,642,414
2082,2,0,4,14,0.36,0.3333,0.46,0.3582,26,87,99,546,124,658,350
2083,2,0,4,15,0.34,0.303,0.46,0.4179,30,111,86,577,172,610,121
2084,2,0,4,16,0.34,0.303,0.46,0.4179,42,167,89,855,202,507,51
2085,2,0,4,17,0.34,0.303,0.46,0.3284,36,281,99,817,249,641,64
2086,2,0,4,18,0.34,0.303,0.46,0.3284,36,241,27,617,35,684,95
2087,2,0,4,19,0.34,0.303,0.49,0.3284,16,136,70,710,38,526,217
2088,2,0,4,20,0.32,0.3182,0.53,0.194,2,77,67,871,171,642,462
2089,2,0,4,21,0.32,0.3333,0.53,0.1343,9,93,24,533,190,572,450
2090,2,0,4,22,0.3,0.303,0.56,0.1642,10,74,70,840,176,706,40
2091,2,0,4,23,0.3,0.3182,0.61,0.0896,12,53,43,905,166,723,36
2092,2,0,4,0,0.3,0.3333,0.61,0,3,32,58,973,113,596,124
2093,2,0,4,1,0.26,0.2727,0.65,0.1343,4,32,57,965,86,519,108
2094,2,0,4,2,0.24,0.2424,0.75,0.1343,1,21,88,878,99,512,307
2095,2,0,4,3,0.24,0.2424,0.7,0.1642,1,9,55,787,15,682,248
2096,2,0,4,4,0.24,0.2424,0.7,0.1642,0,5,45,734,130,630,378
2097,2,0,4,5,0.24,0.2424,0.75,0.1642,1,5,38,992,35,691,124
2098,2,0,4,6,0.26,0.2727,0.7,0.1045,5,12,63,811,15,520,342
2099,2,0,4,7,0.26,0.2727,0.7,0.1045,2,18,50,680,29,609,116
2100,2,0,4,8,0.3,0.3182,0.7,0.1045,10,55,22,803,244,615,318
2101,2,0,4,9,0.34,0.3485,0.66,0.1045,22,87,58,633,207,571,396
2102,2,0,4,10,0.36,0.3485,0.57,0.1642,41,154,21,578,248,586,372
2103,2,0,4,11,0.4,0.4091,0.47,0.1642,72,198,94,788,106,665,340
2104,2,0,4,12,0.32,0.3333,0.81,0.1343,84,184,20,639,153,638,356
2105,2,0,4,13,0.34,0.3333,0.81,0.1343,56,137,7,824,132,702,39
2106,2,0,4,14,0.32,0.303,0.76,0.3284,97,190,35,974,98,664,415
2107,2,0,4,15,0.34,0.303,0.76,0.3881,72,136,8,810,227,683,71
2108,2,0,4,16,0.38,0.3939,0.62,0.3284,111,196,60,537,88,679,494
2109,2,0,4,17,0.38,0.3939,0.54,0.3582,89,184,37,661,228,520,456
2110,2,0,4,18,0.38,0.3939,0.54,0.194,69,179,75,622,117,736,474
2111,2,0,4,19,0.36,0.3333,0.53,0.3582,71,148,51,831,52,705,455
2112,2,0,4,20,0.34,0.3182,0.53,0.2836,29,85,22,937,240,520,411
2113,2,0,4,21,0.32,0.303,0.61,0.2537,24,77,94,748,57,514,387
2114,2,0,4,22,0.32,0.303,0.61,0.2985,14,55,95,911,56,669,216
2115,2,0,4,23,0.32,0.3182,0.61,0.1642,20,53,97,528,102,608,250
2116,2,0,4,0,0.3,0.2879,0.65,0.194,8,39,33,638,19,549,183
2117,2,0,4,1,0.3,0.3182,0.61,0.1045,8,34,4,941,237,668,332
2118,2,0,4,2,0.26,0.2727,0.7,0.1343,5,24,30,560,202,679,204
2119,2,0,4,3,0.3,0.3333,0.61,0,3,11,6,551,107,539,419
2120,2,0,4,4,0.28,0.303,0.7,0.0896,3,3,61,729,86,612,474
2121,2,0,4,5,0.28,0.2727,0.65,0.2239,1,5,25,678,104,614,329
2122,2,0,4,6,0.28,0.2727,0.65,0.194,10,33,90,907,220,528,55
2123,2,0,4,7,0.32,0.303,0.57,0.2239,13,33,78,789,123,623,355
2124,2,0,4,8,0.34,0.3333,0.57,0.1642,18,62,68,870,4,707,138
2125,2,0,4,9,0.36,0.3182,0.5,0.4925,68,142,89,913,173,567,21
2126,2,0,4,10,0.4,0.4091,0.43,0.4179,111,215,29,895,212,632,328
2127,2,0,4,11,0.42,0.4242,0.41,0.2537,139,243,32,581,156,557,202
2128,2,0,4,12,0.44,0.4394,0.38,0.2836,166,313,18,593,89,545,105
2129,2,0,4,13,0.44,0.4394,0.33,0.2985,219,367,88,930,171,508,65
2130,2,0,4,14,0.46,0.4545,0.31,0.1343,240,349,53,543,23,651,85
2131,2,0,4,15,0.46,0.4545,0.33,0,174,292,52,989,190,698,122
2132,2,0,4,16,0.46,0.4545,0.31,0.194,147,303,34,615,117,625,84
2133,2,0,4,17,0.46,0.4545,0.28,0.1343,148,274,100,706,65,505,443
2134,2,0,4,18,0.46,0.4545,0.31,0,71,172,71,997,34,645,212
2135,2,0,4,19,0.42,0.4242,0.44,0.194,51,144,89,625,42,709,394
2136,2,0,4,20,0.42,0.4242,0.41,0.2239,24,79,100,806,89,708,67
2137,2,0,4,21,0.42,0.4242,0.44,0.2239,8,45,37,858,6,698,76
2138,2,0,4,22,0.4,0.4091,0.43,0.1045,7,36,31,953,231,576,495
2139,2,0,4,23,0.4,0.4091,0.5,0.0896,9,31,11,651,117,559,150
2140,2,0,4,0,0.4,0.4091,0.5,0.2239,1,6,64,939,130,631,406
2141,2,0,4,1,0.4,0.4091,0.56,0.3582,7,11,36,935,182,682,187
2142,2,0,4,2,0.38,0.3939,0.66,0.2537,1,2,17,805,173,723,446
2143,2,0,4,3,0.38,0.3939,0.66,0.2836,1,1,31,592,27,545,242
2144,2,0,4,4,0.38,0.3939,0.71,0.2985,1,2,8,985,21,522,224
2145,2,0,4,5,0.4,0.4091,0.62,0.2537,0,7,82,630,46,565,217
2146,2,0,4,6,0.42,0.4242,0.58,0.2836,3,46,55,746,42,699,221
2147,2,0,4,7,0.44,0.4394,0.54,0.2537,7,157,50,626,153,555,451
2148,2,0,4,8,0.46,0.4545,0.55,0.2985,31,339,67,963,155,660,419
2149,2,0,4,9,0.5,0.4848,0.51,0.3881,24,158,71,687,99,729,189
2150,2,0,4,10,0.54,0.5152,0.45,0.3582,35,90,78,579,228,656,408
2151,2,0,4,11,0.6,0.6212,0.4,0.3881,58,124,47,512,65,708,288
2152,2,0,4,12,0.64,0.6212,0.36,0.4627,59,157,44,979,108,576,328
2153,2,0,4,13,0.68,0.6364,0.34,0.3284,47,139,59,769,111,508,56
2154,2,0,4,14,0.74,0.6515,0.27,0.4925,47,123,93,956,20,551,50
2155,2,0,4,15,0.76,0.6667,0.23,0.5522,47,143,39,742,225,723,132
2156,2,0,4,16,0.76,0.6515,0.22,0.5224,59,189,2,982,78,615,455
2157,2,0,4,17,0.74,0.6515,0.23,0.6119,83,366,25,750,98,712,358
2158,2,0,4,18,0.72,0.6364,0.23,0.4925,78,386,55,606,134,737,143
2159,2,0,4,19,0.7,0.6364,0.24,0.4627,51,278,84,871,239,561,425
2160,2,0,4,20,0.7,0.6364,0.24,0.5522,40,173,85,691,141,619,216
2161,2,0,4,21,0.7,0.6364,0.3,0.4478,19,95,53,710,182,603,448
2162,2,0,4,22,0.68,0.6364,0.36,0.4627,17,75,25,744,74,730,140
2163,2,0,4,23,0.64,0.6212,0.47,0.2239,18,48,94,501,241,665,290
2164,2,0,4,0,0.62,0.6212,0.5,0.1045,10,22,81,569,214,522,257
2165,2,0,4,1,0.62,0.6212,0.57,0.4179,10,15,13,809,227,736,312
2166,2,0,4,2,0.54,0.5152,0.73,0.3284,0,5,60,832,160,697,204
2167,2,0,4,3,0.54,0.5152,0.73,0.3284,1,4,51,951,216,722,189
2168,2,0,4,4,0.5,0.4848,0.88,0.4925,0,2,57,952,202,512,342
2169,2,0,4,5,0.46,0.4545,0.94,0.2985,0,5,44,563,111,501,317
2170,2,0,4,6,0.48,0.4697,0.88,0.3284,2,38,24,647,74,666,16
2171,2,0,4,7,0.48,0.4697,0.88,0.3284,10,134,100,751,215,703,91
2172,2,0,4,8,0.38,0.3939,0.87,0.5821,9,157,26,954,212,696,278
2173,2,0,4,9,0.36,0.3182,0.87,0.4925,2,46,65,914,55,548,78
2174,2,0,4,10,0.34,0.303,0.81,0.3881,3,28,38,892,129,717,360
2175,2,0,4,11,0.32,0.2879,0.81,0.4478,1,19,1,932,193,708,240
2176,2,0,4,12,0.34,0.303,0.71,0.3881,6,38,11,645,160,735,82
2177,2,0,4,13,0.36,0.3333,0.63,0.4179,5,56,72,883,142,735,147
2178,2,0,4,14,0.36,0.3182,0.57,0.4925,9,76,4,925,30,716,2
2179,2,0,4,15,0.4,0.4091,0.46,0.4627,6,68,84,705,35,634,352
2180,2,0,4,16,0.38,0.3939,0.46,0.4179,17,130,75,624,64,748,40
2181,2,0,4,17,0.42,0.4242,0.38,0.4179,27,273,48,510,123,636,43
2182,2,0,4,18,0.38,0.3939,0.4,0.4925,19,267,70,630,110,655,481
2183,2,0,4,19,0.36,0.3333,0.43,0.2985,12,160,41,811,51,725,255
2184,2,0,4,20,0.34,0.3182,0.46,0.2836,4,91,3,786,198,711,186
2185,2,0,4,21,0.34,0.2879,0.46,0.5224,8,89,42,853,53,549,388
2186,2,0,4,22,0.32,0.303,0.49,0.2985,3,46,39,954,41,725,475
2187,2,0,4,23,0.3,0.2879,0.49,0.2836,3,26,87,793,55,541,419
2188,2,0,4,0,0.3,0.3182,0.49,0.1045,0,15,68,789,163,523,471
2189,2,0,4,1,0.26,0.2727,0.6,0.1343,0,2,24,652,92,706,331
2190,2,0,4,2,0.24,0.2424,0.7,0.1343,0,5,14,891,131,714,339
2191,2,0,4,3,0.26,0.2727,0.6,0.1343,0,4,98,517,75,643,31
2192,2,0,4,4,0.24,0.2424,0.65,0.1343,0,1,47,558,165,743,302
2193,2,0,4,5,0.24,0.2576,0.7,0.1045,1,13,89,608,126,608,13
2194,2,0,4,6,0.24,0.2576,0.7,0.1045,4,56,11,545,231,585,266
2195,2,0,4,7,0.26,0.2727,0.65,0.1045,3,133,77,972,122,722,167
2196,2,0,4,8,0.32,0.303,0.61,0.2239,17,325,46,718,214,586,134
2197,2,0,4,9,0.36,0.3333,0.46,0.2537,8,165,64,620,158,653,59
2198,2,0,4,10,0.4,0.4091,0.37,0.3881,21,69,59,949,179,634,318
2199,2,0,4,11,0.42,0.4242,0.38,0.3881,23,93,17,737,56,693,92
2200,2,0,4,12,0.44,0.4394,0.41,0.2537,22,134,82,802,195,671,288
2201,2,0,4,13,0.46,0.4545,0.38,0.4925,29,112,6,863,151,608,83
2202,2,0,4,14,0.5,0.4848,0.34,0.4179,35,115,47,568,119,540,219
2203,2,0,4,15,0.52,0.5,0.32,0.3284,34,117,68,694,166,711,192
2204,2,0,4,16,0.54,0.5152,0.28,0.4179,27,169,29,795,147,546,418
2205,2,0,4,17,0.52,0.5,0.32,0.4478,53,356,94,604,167,712,80
2206,2,0,4,18,0.52,0.5,0.29,0.3582,43,325,99,808,135,528,448
2207,2,0,4,19,0.5,0.4848,0.31,0.2985,36,232,40,934,241,589,278
2208,2,0,4,20,0.46,0.4545,0.51,0.2239,15,141,36,630,211,551,487
2209,2,0,4,21,0.46,0.4545,0.41,0.2836,18,102,36,821,4,575,400
2210,2,0,4,22,0.46,0.4545,0.41,0.2836,13,84,12,606,123,703,457
2211,2,0,4,23,0.46,0.4545,0.41,0.2985,11,40,81,910,114,503,30
2212,2,0,4,0,0.46,0.4545,0.41,0.2836,5,20,96,989,92,549,127
2213,2,0,4,1,0.42,0.4242,0.47,0.1343,2,13,90,972,248,558,337
2214,2,0,4,2,0.42,0.4242,0.54,0,0,7,10,548,207,604,410
2215,2,0,4,3,0.36,0.3485,0.66,0.194,0,3,100,635,52,613,176
2216,2,0,4,4,0.34,0.3333,0.76,0.194,0,1,72,975,112,629,231
2217,2,0,4,5,0.34,0.3182,0.76,0.2239,0,6,19,702,238,608,16
2218,2,0,4,6,0.32,0.303,0.81,0.2537,5,64,22,523,83,506,345
2219,2,0,4,7,0.34,0.3333,0.76,0.1642,8,160,34,940,14,509,146
2220,2,0,4,8,0.36,0.3485,0.76,0.194,23,314,43,964,25,527,274
2221,2,0,4,9,0.4,0.4091,0.66,0.1343,15,170,92,855,44,632,494
2222,2,0,4,10,0.42,0.4242,0.67,0.1045,29,95,90,881,39,536,31
2223,2,0,4,11,0.46,0.4545,0.55,0,36,122,56,739,116,620,2
2224,2,0,4,12,0.46,0.4545,0.55,0,39,153,46,741,238,645,267
2225,2,0,4,13,0.52,0.5,0.48,0.0896,36,135,67,613,211,551,134
2226,2,0,4,14,0.56,0.5303,0.43,0.0896,46,157,22,657,84,679,160
2227,2,0,4,15,0.6,0.6212,0.38,0.1045,27,160,49,890,28,529,78
2228,2,0,4,16,0.6,0.6212,0.35,0,52,213,29,778,177,653,338
2229,2,0,4,17,0.52,0.5,0.52,0.2836,63,343,90,999,119,502,410
2230,2,0,4,18,0.48,0.4697,0.55,0.2537,68,333,0,540,41,580,366
2231,2,0,4,19,0.46,0.4545,0.59,0.2985,34,226,47,734,94,670,298
2232,2,0,4,20,0.44,0.4394,0.62,0.1642,37,203,8,883,177,508,24
2233,2,0,4,21,0.44,0.4394,0.67,0.2836,19,108,32,867,104,615,57
2234,2,0,4,22,0.4,0.4091,0.76,0.194,18,81,78,838,106,524,366
2235,2,0,4,23,0.38,0.3939,0.76,0.2537,9,54,60,531,125,692,260
2236,2,0,4,0,0.36,0.3485,0.76,0.2239,4,25,40,776,240,680,248
2237,2,0,4,1,0.34,0.3333,0.76,0.1343,3,9,47,945,92,514,491
2238,2,0,4,2,0.34,0.3333,0.76,0.1642,3,13,60,912,241,576,356
2239,2,0,4,3,0.34,0.3333,0.76,0.1642,0,1,100,671,58,749,390
2240,2,0,4,4,0.34,0.3333,0.86,0.1343,0,1,90,907,112,606,57
2241,2,0,4,5,0.32,0.3182,0.87,0.194,1,9,89,732,182,714,62
2242,2,0,4,6,0.34,0.3636,0.87,0,2,35,83,715,93,623,370
2243,2,0,4,7,0.34,0.3333,0.87,0.1642,4,113,20,963,105,612,476
2244,2,0,4,8,0.34,0.3333,0.87,0.1642,13,221,93,974,203,587,256
2245,2,0,4,9,0.36,0.3485,0.76,0.194,17,185,30,531,86,628,94
2246,2,0,4,10,0.36,0.3333,0.71,0.2836,10,73,2,622,111,533,169
2247,2,0,4,11,0.4,0.4091,0.62,0.3881,19,98,98,715,52,615,185
2248,2,0,4,12,0.38,0.3939,0.66,0.2239,29,80,40,676,12,581,95
2249,2,0,4,13,0.36,0.3333,0.76,0.2836,7,42,88,774,234,743,53
2250,2,0,4,14,0.34,0.3182,0.87,0.2239,2,15,75,572,118,530,2
2251,2,0,4,15,0.34,0.3182,0.87,0.2239,1,25,43,638,140,536,176
2252,2,0,4,16,0.32,0.303,0.93,0.2537,2,60,74,783,210,634,48
2253,2,0,4,17,0.32,0.303,0.93,0.2537,10,148,85,652,8,689,451
2254,2,0,4,18,0.32,0.303,0.93,0.2537,8,62,88,757,35,737,112
2255,2,0,4,19,0.3,0.2727,0.93,0.4179,1,53,63,938,52,563,440
2256,2,0,4,20,0.3,0.2727,0.93,0.3284,12,63,83,855,60,727,410
2257,2,0,4,21,0.3,0.2879,0.93,0.2537,11,54,65,619,45,740,370
2258,2,0,4,22,0.3,0.2727,0.93,0.2985,9,51,32,949,236,501,371
2259,2,0,4,23,0.3,0.2879,0.93,0.2239,4,35,13,942,113,747,276
2260,2,0,4,0,0.3,0.2879,0.87,0.2239,5,31,100,575,242,540,191
2261,2,0,4,1,0.3,0.303,0.87,0.1343,3,20,65,911,2,617,122
2262,2,0,4,2,0.32,0.303,0.87,0.2239,2,17,89,770,210,713,400
2263,2,0,4,3,0.3,0.2879,1,0.2537,3,14,81,737,81,730,281
2264,2,0,4,4,0.3,0.2727,1,0.2537,0,3,5,583,4,749,151
2265,2,0,4,5,0.3,0.2879,0.93,0.2239,0,5,30,829,45,567,397
2266,2,0,4,6,0.3,0.2879,0.93,0.194,0,13,83,709,232,534,311
2267,2,0,4,7,0.3,0.303,0.93,0.1642,8,21,6,556,3,676,412
2268,2,0,4,8,0.32,0.303,0.93,0.1642,7,54,83,988,20,703,495
2269,2,0,4,9,0.34,0.3485,0.87,0.1045,27,98,51,996,238,536,292
2270,2,0,4,10,0.34,0.3333,0.87,0.1343,43,133,28,565,99,558,363
2271,2,0,4,11,0.36,0.3636,0.81,0,51,142,90,619,37,667,304
2272,2,0,4,12,0.36,0.3485,0.81,0.1343,79,202,96,951,187,735,352
2273,2,0,4,13,0.36,0.3788,0.81,0,114,222,2,688,249,604,43
2274,2,0,4,14,0.36,0.3485,0.81,0.1343,94,212,52,534,9,744,445
2275,2,0,4,15,0.36,0.3788,0.87,0,85,201,5,715,166,660,200
2276,2,0,4,16,0.38,0.3939,0.82,0,73,191,27,605,76,615,237
2277,2,0,4,17,0.38,0.3939,0.82,0.0896,128,257,54,547,124,648,109
2278,2,0,4,18,0.38,0.3939,0.82,0.1045,48,177,19,713,113,733,422
2279,2,0,4,19,0.38,0.3939,0.82,0.1343,47,130,33,614,11,515,10
2280,2,0,4,20,0.38,0.3939,0.87,0.1642,19,93,43,690,173,688,493
2281,2,0,4,21,0.36,0.3485,0.93,0.1343,10,75,60,971,113,669,435
2282,2,0,4,22,0.36,0.3485,0.93,0.1343,21,87,29,563,47,507,88
2283,2,0,4,23,0.38,0.3939,0.87,0.0896,12,57,53,973,77,679,221
2284,2,0,4,0,0.38,0.3939,0.87,0.0896,5,53,64,963,228,535,161
2285,2,0,4,1,0.38,0.3939,0.87,0.1343,6,37,14,737,147,626,379
2286,2,0,4,2,0.38,0.3939,0.87,0.0896,12,36,65,920,246,719,462
2287,2,0,4,3,0.38,0.3939,0.87,0.1343,5,16,45,949,215,721,354
2288,2,0,4,4,0.36,0.3636,0.93,0.1045,3,5,20,783,231,637,410
2289,2,0,4,5,0.36,0.3636,0.93,0.0896,0,4,21,906,24,730,2
2290,2,0,4,6,0.36,0.3636,0.93,0.0896,0,4,37,797,182,662,346
2291,2,0,4,7,0.36,0.3636,1,0.0896,3,10,51,687,103,500,334
2292,2,0,4,8,0.38,0.3939,0.94,0.0896,17,55,53,914,209,505,75
2293,2,0,4,9,0.38,0.3939,0.94,0.1343,31,81,79,858,236,553,137
2294,2,0,4,10,0.4,0.4091,0.87,0,69,150,40,825,179,555,410
2295,2,0,4,11,0.4,0.4091,0.87,0.1343,93,202,85,820,100,617,196
2296,2,0,4,12,0.42,0.4242,0.88,0.1343,94,230,95,576,12,534,176
2297,2,0,4,13,0.46,0.4545,0.82,0.1045,121,263,48,635,117,622,377
2298,2,0,4,14,0.5,0.4848,0.72,0.194,148,281,49,555,36,660,112
2299,2,0,4,15,0.5,0.4848,0.77,0.2239,156,297,28,866,41,560,143
2300,2,0,4,16,0.52,0.5,0.72,0.1642,135,288,39,675,113,743,210
2301,2,0,4,17,0.52,0.5,0.72,0.194,84,236,92,926,65,688,346
2302,2,0,4,18,0.5,0.4848,0.77,0.194,103,240,25,839,14,559,3
2303,2,0,4,19,0.5,0.4848,0.77,0.194,47,131,1,862,233,631,277
2304,2,0,4,20,0.46,0.4545,0.82,0.1343,21,92,23,936,117,685,28
2305,2,0,4,21,0.44,0.4394,0.88,0.194,18,95,74,652,5,600,171
2306,2,0,4,22,0.44,0.4394,0.94,0.2537,12,57,16,781,110,503,271
2307,2,0,4,23,0.46,0.4545,0.88,0.3582,5,32,97,964,117,511,443
2308,2,0,4,0,0.48,0.4697,0.88,0.3284,7,23,1,540,189,624,245
2309,2,0,4,1,0.46,0.4545,0.94,0.2836,1,4,88,531,191,521,160
2310,2,0,4,2,0.46,0.4545,0.94,0.2836,7,9,97,783,54,623,371
2311,2,0,4,4,0.46,0.4545,0.94,0.194,0,1,52,785,59,592,155
2312,2,0,4,5,0.46,0.4545,0.94,0.194,1,13,14,525,36,507,435
2313,2,0,4,6,0.46,0.4545,1,0.2239,2,61,52,722,154,611,186
2314,2,0,4,7,0.5,0.4848,0.88,0.2239,12,176,33,712,193,503,195
2315,2,0,4,8,0.52,0.5,0.88,0.2836,28,314,45,621,92,670,482
2316,2,0,4,9,0.56,0.5303,0.83,0.2836,33,165,52,771,57,508,208
2317,2,0,4,10,0.56,0.5303,0.83,0.2985,41,96,13,522,238,743,303
2318,2,0,4,11,0.6,0.5909,0.73,0.2985,45,104,21,666,139,635,498
2319,2,0,4,12,0.6,0.5909,0.73,0.3284,37,134,51,911,16,540,158
2320,2,0,4,13,0.64,0.6061,0.69,0.4179,62,139,71,965,61,507,249
2321,2,0,4,14,0.72,0.6667,0.54,0.3582,60,145,48,779,233,735,404
2322,2,0,4,15,0.74,0.6667,0.48,0.5224,56,141,26,520,27,707,229
2323,2,0,4,16,0.74,0.6667,0.48,0.5224,73,235,22,620,67,671,392
2324,2,0,4,17,0.74,0.6667,0.48,0.5224,100,452,99,826,96,597,476
2325,2,0,4,18,0.72,0.6667,0.51,0.3881,93,383,65,754,130,570,464
2326,2,0,4,19,0.72,0.6667,0.51,0.4478,73,284,64,678,52,575,493
2327,2,0,4,20,0.68,0.6364,0.57,0.5224,44,166,9,624,5,688,433
2328,2,0,4,21,0.66,0.6212,0.61,0.2537,39,158,5,917,167,522,122
2329,2,0,4,22,0.64,0.6212,0.5,0.2836,25,91,20,983,55,688,59
2330,2,0,4,23,0.58,0.5455,0.6,0,16,54,84,569,197,644,7
2331,2,0,4,0,0.62,0.6212,0.5,0.1045,11,24,3,785,206,698,386
2332,2,0,4,1,0.62,0.6212,0.5,0.0896,6,13,38,829,69,641,85
2333,2,0,4,2,0.6,0.6212,0.53,0.1343,7,14,43,558,30,597,419
2334,2,0,4,3,0.58,0.5455,0.56,0.1343,0,1,29,742,191,735,486
2335,2,0,4,4,0.56,0.5303,0.64,0.1343,4,6,94,908,181,539,496
2336,2,0,4,5,0.54,0.5152,0.68,0.1343,1,16,43,860,50,733,92
2337,2,0,4,6,0.54,0.5152,0.68,0.2836,3,58,45,623,13,687,219
