instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_4,feature_y_4,feature_y_4,feature_y_4
2696,2,0,4,5,0.56,0.5303,0.94,0.2537,1,17,77,4913.0,0.5001199891426975,0.9000508174929343
2697,2,0,4,6,0.56,0.5303,0.94,0.2537,5,84,15,592704.0,0.6059548980890475,0.13399521291272173
2698,2,0,4,7,0.58,0.5455,0.88,0.2836,17,246,47,14886936.0,0.8900177298266997,0.9546640440667518
2699,2,0,4,8,0.58,0.5455,0.88,0.3284,31,444,94,87528384.0,1.3249455192268595,0.9871373879418172
2700,2,0,4,9,0.6,0.5455,0.88,0.4179,20,181,65,5929741.0,0.5473967051355444,0.8395659724427279
2701,2,0,4,10,0.62,0.5758,0.83,0.2836,26,92,84,778688.0,0.5769706814181332,0.961465970943261
2702,2,0,4,11,0.64,0.5909,0.78,0.2836,53,156,33,3796416.0,0.500022035944306,0.6956111492564573
2703,2,0,4,12,0.66,0.6061,0.78,0.3284,38,173,55,5177717.0,4084.5228050458813,0.02815085090658609
2704,2,0,4,13,0.64,0.5909,0.78,0.2985,31,150,80,3375000.0,163.63007223971312,0.912524993292629
2705,2,0,4,14,0.68,0.6364,0.74,0.2836,29,148,23,3241792.0,6.50281329350808,0.179501515318119
2706,2,0,4,15,0.7,0.6515,0.65,0.4925,18,138,97,2628072.0,0.7248437158702044,0.5898095536950108
2707,2,0,4,16,0.7,0.6515,0.7,0.3881,29,218,74,10360232.0,67.32311401195065,0.6642344351478299
2708,2,0,4,17,0.66,0.6061,0.83,0.3881,63,521,99,141420761.0,1260.7704250424647,0.48742826702292086
2709,2,0,4,18,0.66,0.6061,0.83,0.3881,46,412,4,69934528.0,4.111884294479769,0.44837513402153584
2710,2,0,4,19,0.62,0.5909,0.78,0.2836,40,260,67,17576000.0,6.921372193247372,0.1860427810603687
2711,2,0,4,20,0.64,0.5758,0.83,0.3284,30,218,22,10360232.0,1.0089303546212294,0.6642344351478299
2712,2,0,4,21,0.62,0.5606,0.88,0.2836,19,145,74,3048625.0,67.32311401195065,0.07292364917909896
2713,2,0,4,22,0.62,0.5606,0.88,0.3284,18,129,15,2146689.0,0.6059548980890475,0.5056248611315453
2714,2,0,4,23,0.62,0.5606,0.88,0.3582,25,78,25,474552.0,1.1525407907094694,0.28835490585704365
2715,2,0,4,0,0.64,0.5909,0.78,0.3582,13,54,59,157464.0,0.6109713317819904,0.4598085148240586
2716,2,0,4,1,0.62,0.5758,0.83,0.3881,8,20,38,8000.0,0.7713855584154635,0.06564512751032302
2717,2,0,4,2,0.62,0.5758,0.83,0.4478,14,21,76,9261.0,0.6385257158828442,0.9150587426155403
2718,2,0,4,3,0.64,0.5909,0.78,0.3881,2,3,26,27.0,0.5673570710394846,0.2921388087338362
2719,2,0,4,4,0.62,0.5758,0.83,0.4179,4,9,33,729.0,0.500022035944306,0.9886955804866999
2720,2,0,4,5,0.62,0.5758,0.83,0.3881,0,13,62,2197.0,3.8340720458680737,0.5176150567422252
2721,2,0,4,6,0.64,0.5909,0.78,0.4627,7,86,96,636056.0,0.5041370124924979,0.9628520276238026
2722,2,0,4,7,0.64,0.5909,0.78,0.4478,14,215,54,9938375.0,2.266489527055483,0.9988747540083502
2723,2,0,4,8,0.66,0.6061,0.78,0.4478,31,398,48,63044792.0,4.315081398019611,0.20586493496690533
2724,2,0,4,9,0.62,0.5606,0.88,0.3284,18,183,79,6128487.0,1.798925688187395,0.9999985009232931
2725,2,0,4,10,0.62,0.5606,0.88,0.2836,9,54,100,157464.0,2.025790915867646,0.4598085148240586
2726,2,0,4,11,0.62,0.5758,0.83,0.2836,10,84,64,592704.0,0.5208262701161901,0.13399521291272173
2727,2,0,4,12,0.62,0.5909,0.78,0.2537,23,107,45,1225043.0,0.5402766739296717,0.5931091548194615
2728,2,0,4,13,0.62,0.5758,0.83,0.2985,18,121,1,1771561.0,0.5430441251857795,0.36731342518031646
2729,2,0,4,14,0.62,0.5758,0.83,0.2985,21,142,29,2863288.0,2.9729510585814833,0.9267284746367113
2730,2,0,4,15,0.66,0.6212,0.69,0.3284,46,163,21,4330747.0,0.5444678790179037,0.26284501920202746
2731,2,0,4,16,0.62,0.5909,0.78,0.2537,42,270,47,19683000.0,0.8900177298266997,0.03217832750742504
2732,2,0,4,17,0.64,0.6212,0.47,0.3582,49,455,31,94196375.0,1.6779583343684343,0.29351280897123755
2733,2,0,4,18,0.64,0.6212,0.47,0.3582,44,530,2,148877000.0,0.5237528663423374,0.9726509833392756
2734,2,0,4,19,0.62,0.6212,0.43,0.2985,57,404,94,65939264.0,1.3249455192268595,0.36485934169780726
2735,2,0,4,20,0.58,0.5455,0.43,0.2239,49,269,4,19465109.0,4.111884294479769,0.3981425940068331
2736,2,0,4,21,0.56,0.5303,0.46,0.1343,27,194,16,7301384.0,1.4043036899381962,0.6129670011915739
2737,2,0,4,22,0.54,0.5152,0.45,0.1642,34,153,24,3581577.0,10.590792759495987,0.4051236060137105
2738,2,0,4,23,0.54,0.5152,0.39,0.0896,29,110,84,1331000.0,0.5769706814181332,0.12997395763495997
2739,2,0,4,0,0.52,0.5,0.39,0.2836,11,48,93,110592.0,19.33568064408107,0.08451108251254075
2740,2,0,4,1,0.5,0.4848,0.45,0.0896,10,31,42,29791.0,11.979139227322584,0.7497355341511844
2741,2,0,4,2,0.46,0.4545,0.63,0.1045,2,10,79,1000.0,1.798925688187395,0.5623790762907029
2742,2,0,4,3,0.46,0.4545,0.59,0.0896,1,5,79,125.0,1.798925688187395,0.7877145121442345
2743,2,0,4,4,0.46,0.4545,0.51,0.1343,0,6,56,216.0,2.09008693583188,0.7179850839697136
2744,2,0,4,5,0.46,0.4545,0.47,0.1343,0,25,65,15625.0,0.5473967051355444,0.2849338062760266
2745,2,0,4,6,0.5,0.4848,0.45,0.2836,4,71,85,357911.0,1.213703616753761,0.33777391432627846
2746,2,0,4,7,0.52,0.5,0.42,0.194,18,240,7,13824000.0,0.6035051827052901,0.9134662877079924
2747,2,0,4,8,0.54,0.5152,0.39,0.2985,35,421,32,74618461.0,0.6445680044638951,0.8577199255685847
2748,2,0,4,9,0.54,0.5152,0.39,0.3284,45,230,36,12167000.0,121.63753475026189,0.3528923638406887
2749,2,0,4,10,0.56,0.5303,0.4,0.2836,57,156,65,3796416.0,0.5473967051355444,0.6956111492564573
2750,2,0,4,11,0.6,0.6212,0.38,0.2239,49,157,63,3869893.0,0.8566369271513424,0.8083268350251855
2751,2,0,4,12,0.56,0.5303,0.37,0.2836,63,223,80,11089567.0,163.63007223971312,0.8263692009335721
2752,2,0,4,13,0.56,0.5303,0.37,0.2985,74,308,52,29218112.0,0.503365605112174,0.9560008498156061
2753,2,0,4,14,0.6,0.6212,0.35,0.3284,58,248,69,15252992.0,1.129668825806919,0.8945695358569254
2754,2,0,4,15,0.56,0.5303,0.4,0.2985,77,252,43,16003008.0,5.944410581534946,0.4681471713411999
2755,2,0,4,16,0.54,0.5152,0.42,0.3582,59,299,39,26730899.0,0.5092180208714154,0.2539187810545165
2756,2,0,4,17,0.52,0.5,0.45,0.3881,75,508,44,131096512.0,0.9826059824898337,0.8337523851530071
2757,2,0,4,18,0.52,0.5,0.48,0.3582,55,439,50,84604519.0,1.3557021544363344,0.8332531883931292
2758,2,0,4,19,0.46,0.4545,0.55,0.3284,40,270,52,19683000.0,0.503365605112174,0.03217832750742504
2759,2,0,4,20,0.48,0.4697,0.48,0.2239,34,194,47,7301384.0,0.8900177298266997,0.6129670011915739
2760,2,0,4,21,0.46,0.4545,0.51,0.194,50,195,7,7414875.0,0.6035051827052901,0.9985205179705156
2761,2,0,4,22,0.42,0.4242,0.58,0.1642,36,146,10,3112136.0,2.193083986739962,0.4705611161343061
2762,2,0,4,23,0.44,0.4394,0.54,0.0896,25,113,9,1442897.0,0.7081558739235672,0.3685774564067091
2763,2,0,4,0,0.44,0.4394,0.54,0.2537,33,106,5,1191016.0,24.34527915938213,0.8648663418760141
2764,2,0,4,1,0.44,0.4394,0.54,0.1642,15,74,50,405224.0,1.3557021544363344,0.8187254508480504
2765,2,0,4,2,0.44,0.4394,0.54,0.2239,12,65,65,274625.0,0.5473967051355444,0.894535123924783
2766,2,0,4,3,0.42,0.4242,0.54,0.194,4,17,40,4913.0,0.573028742574676,0.9000508174929343
2767,2,0,4,4,0.42,0.4242,0.54,0.2239,2,7,2,343.0,0.5237528663423374,0.8438377837054513
2768,2,0,4,5,0.42,0.4242,0.54,0.3881,3,7,29,343.0,2.9729510585814833,0.8438377837054513
2769,2,0,4,6,0.4,0.4091,0.58,0.2836,10,21,0,9261.0,1.0,0.9150587426155403
2770,2,0,4,7,0.4,0.4091,0.54,0.3881,21,48,33,110592.0,0.500022035944306,0.08451108251254075
2771,2,0,4,8,0.4,0.4091,0.54,0.2985,21,91,25,753571.0,1.1525407907094694,0.9517902626813527
2772,2,0,4,9,0.44,0.4394,0.51,0.3582,35,156,60,3796416.0,1.4384569591461411,0.6956111492564573
2773,2,0,4,10,0.48,0.4697,0.44,0.3881,94,279,60,21717639.0,1.4384569591461411,0.8121984189554149
2774,2,0,4,11,0.5,0.4848,0.42,0.3582,120,321,55,33076161.0,4084.5228050458813,0.9907591772000883
2775,2,0,4,12,0.52,0.5,0.42,0.3881,178,416,97,71991296.0,0.7248437158702044,0.7375479435501672
2776,2,0,4,13,0.54,0.5152,0.39,0.2985,185,455,98,94196375.0,2.3440166611427986,0.29351280897123755
2777,2,0,4,14,0.54,0.5152,0.39,0.2239,184,452,32,92345408.0,0.6445680044638951,0.5618866342306239
2778,2,0,4,15,0.56,0.5303,0.37,0.1343,217,499,15,124251499.0,0.6059548980890475,0.015253036011765418
2779,2,0,4,16,0.58,0.5455,0.37,0.194,191,464,8,99897344.0,0.5026746699330502,0.8114053179348609
2780,2,0,4,17,0.56,0.5303,0.43,0.1343,162,407,79,67419143.0,1.798925688187395,0.6728700807329958
2781,2,0,4,18,0.54,0.5152,0.43,0.1343,134,371,1,51064811.0,0.5430441251857795,0.848665150400247
2782,2,0,4,19,0.54,0.5152,0.43,0.1343,150,387,17,57960603.0,25.90505251316606,0.984604928897423
2783,2,0,4,20,0.44,0.4394,0.62,0.1343,65,224,86,11239424.0,13.064798934155936,0.758794581059156
2784,2,0,4,21,0.44,0.4394,0.62,0.1343,58,177,15,5545233.0,0.6059548980890475,0.04681585988474187
2785,2,0,4,22,0.44,0.4394,0.67,0.1045,37,143,88,2924207.0,0.9658118980490871,0.9999652891395883
2786,2,0,4,23,0.44,0.4394,0.67,0.1045,34,125,84,1953125.0,0.5769706814181332,0.9999379049276994
2787,2,0,5,0,0.42,0.4242,0.67,0.0896,19,96,4,884736.0,4.111884294479769,0.7795207167052768
2788,2,0,5,1,0.42,0.4242,0.69,0.1045,9,59,49,205379.0,21.622861843277043,0.8668913779238857
2789,2,0,5,2,0.42,0.4242,0.77,0.1045,7,50,88,125000.0,0.9658118980490871,0.6748066245382345
2790,2,0,5,3,0.4,0.4091,0.82,0.1045,8,23,22,12167.0,1.0089303546212294,0.9255361136380498
2791,2,0,5,4,0.4,0.4091,0.76,0.1045,6,17,1,4913.0,0.5430441251857795,0.9000508174929343
2792,2,0,5,5,0.4,0.4091,0.82,0.0896,0,10,0,1000.0,1.0,0.5623790762907029
2793,2,0,5,6,0.4,0.4091,0.82,0.0896,4,13,87,2197.0,5.612234025512922,0.5176150567422252
2794,2,0,5,7,0.42,0.4242,0.77,0.0896,7,33,95,35937.0,0.5940846816900167,0.9487196478676775
2795,2,0,5,8,0.44,0.4394,0.77,0.1343,16,59,7,205379.0,0.6035051827052901,0.8668913779238857
2796,2,0,5,9,0.46,0.4545,0.72,0.1343,45,141,88,2803221.0,0.9658118980490871,0.991082178760796
2797,2,0,5,10,0.48,0.4697,0.63,0.194,109,264,46,18399744.0,0.5258208681509198,0.2534007149078701
2798,2,0,5,11,0.46,0.4545,0.82,0.1045,109,250,76,15625000.0,0.6385257158828442,0.9960285058255218
2799,2,0,5,12,0.48,0.4697,0.77,0.1045,109,281,28,22188041.0,0.7868403851802712,0.8187837843428786
2800,2,0,5,13,0.5,0.4848,0.63,0.1642,123,332,52,36594368.0,0.503365605112174,0.9375943447511912
2801,2,0,5,14,0.5,0.4848,0.68,0.1045,85,238,37,13481272.0,2.8053491651647224,0.8823906917364897
2802,2,0,5,15,0.5,0.4848,0.72,0,113,266,83,18821096.0,0.5080359962611123,0.9728185566803857
2803,2,0,5,16,0.5,0.4848,0.72,0.194,75,214,51,9800344.0,0.5987202322070889,0.3587531227282102
2804,2,0,5,17,0.48,0.4697,0.82,0.2537,60,196,24,7529536.0,10.590792759495987,0.7008073756482314
2805,2,0,5,18,0.46,0.4545,0.82,0.0896,33,159,67,4019679.0,6.921372193247372,0.20274229936837715
2806,2,0,5,19,0.46,0.4545,0.84,0.1045,47,178,88,5639752.0,0.9658118980490871,0.8396242732213816
2807,2,0,5,20,0.46,0.4545,0.82,0,35,121,56,1771561.0,2.09008693583188,0.36731342518031646
2808,2,0,5,21,0.46,0.4545,0.82,0,23,105,47,1157625.0,0.8900177298266997,0.056538888695149024
2809,2,0,5,22,0.46,0.4545,0.82,0,32,100,3,1000000.0,0.8763320184878719,0.9367521275331447
2810,2,0,5,23,0.46,0.4545,0.77,0.194,64,146,94,3112136.0,1.3249455192268595,0.4705611161343061
2811,2,0,5,0,0.46,0.4545,0.72,0.1343,68,177,53,5545233.0,0.7163707881255232,0.04681585988474187
2812,2,0,5,1,0.46,0.4545,0.72,0.1343,41,114,11,1481544.0,102109.07002447755,0.9490800357353831
2813,2,0,5,2,0.44,0.4394,0.77,0.2239,16,35,45,42875.0,0.5402766739296717,0.11401167733032609
2814,2,0,5,3,0.44,0.4394,0.77,0.1343,9,16,26,4096.0,0.5673570710394846,0.803990613485849
2815,2,0,5,4,0.44,0.4394,0.77,0.1642,9,17,34,4913.0,0.6539868700870936,0.9000508174929343
2816,2,0,5,5,0.44,0.4394,0.77,0.1343,4,20,14,8000.0,0.5023592408312615,0.06564512751032302
2817,2,0,5,6,0.44,0.4394,0.88,0.1045,3,62,87,238328.0,5.612234025512922,0.878485497608328
2818,2,0,5,7,0.46,0.4545,0.82,0.3284,16,209,69,9129329.0,1.129668825806919,0.5222959892867125
2819,2,0,5,8,0.48,0.4697,0.77,0.2239,21,371,36,51064811.0,121.63753475026189,0.848665150400247
2820,2,0,5,9,0.5,0.4848,0.77,0.2836,41,172,45,5088448.0,0.5402766739296717,0.5782594610266694
2821,2,0,5,10,0.54,0.5152,0.77,0.2239,31,108,99,1259712.0,1260.7704250424647,0.777167752200676
2822,2,0,5,11,0.58,0.5455,0.73,0.2985,34,130,49,2197000.0,21.622861843277043,0.8442366556901854
2823,2,0,5,12,0.62,0.6061,0.69,0.2239,40,187,16,6539203.0,1.4043036899381962,0.9931284058776711
2824,2,0,5,13,0.62,0.6061,0.69,0.194,51,170,36,4913000.0,121.63753475026189,0.09154031633052283
2825,2,0,5,14,0.64,0.6061,0.69,0.2239,48,181,42,5929741.0,11.979139227322584,0.8395659724427279
2826,2,0,5,15,0.66,0.6212,0.61,0.194,45,155,48,3723875.0,4.315081398019611,0.7554616097652932
2827,2,0,5,16,0.66,0.6212,0.61,0.2239,49,269,18,19465109.0,4.015858573649374,0.3981425940068331
2828,2,0,5,17,0.66,0.6212,0.65,0.194,65,537,15,154854153.0,0.6059548980890475,0.838414915768066
2829,2,0,5,18,0.64,0.6061,0.65,0.194,68,518,1,138991832.0,0.5430441251857795,0.7616358097385086
2830,2,0,5,19,0.62,0.6061,0.69,0.1343,46,314,45,30959144.0,0.5402766739296717,0.3179296574720671
2831,2,0,5,20,0.62,0.6061,0.69,0.1343,44,218,43,10360232.0,5.944410581534946,0.6642344351478299
2832,2,0,5,21,0.6,0.5909,0.73,0.1045,54,232,75,12487168.0,1.633404121532299,0.9969571665408805
2833,2,0,5,22,0.6,0.5909,0.73,0,28,125,83,1953125.0,0.5080359962611123,0.9999379049276994
2834,2,0,5,23,0.56,0.5303,0.83,0.194,16,64,12,262144.0,2.15783677484981,0.9964567265431309
2835,2,0,5,0,0.56,0.5303,0.83,0.2239,0,16,23,4096.0,6.50281329350808,0.803990613485849
2836,2,0,5,1,0.56,0.5303,0.78,0.2537,0,14,94,2744.0,1.3249455192268595,0.18019324711435455
2837,2,0,5,2,0.56,0.5303,0.78,0.2537,0,5,45,125.0,0.5402766739296717,0.7877145121442345
2838,2,0,5,3,0.54,0.5152,0.83,0.2836,0,2,39,8.0,0.5092180208714154,0.14550003380861354
2839,2,0,5,4,0.52,0.5,0.88,0.2239,3,4,79,64.0,1.798925688187395,0.39185723042955
2840,2,0,5,5,0.52,0.5,0.88,0.1343,0,14,40,2744.0,0.573028742574676,0.18019324711435455
2841,2,0,5,6,0.52,0.5,0.94,0.1642,7,109,40,1295029.0,0.573028742574676,0.10534506319755418
2842,2,0,5,7,0.54,0.5152,0.88,0.2239,17,265,72,18609625.0,0.7975605094780727,0.3554519287530218
2843,2,0,5,8,0.56,0.5303,0.83,0.2836,24,459,25,96702579.0,1.1525407907094694,0.9646974018570216
2844,2,0,5,9,0.6,0.5758,0.78,0.3582,29,186,83,6434856.0,0.5080359962611123,0.6350752406544191
2845,2,0,5,10,0.64,0.6061,0.69,0.3582,36,127,58,2048383.0,0.5017882105819239,0.18611842690269176
2846,2,0,5,11,0.66,0.6212,0.65,0.3284,20,140,50,2744000.0,1.3557021544363344,0.5152789484623209
2847,2,0,5,12,0.68,0.6364,0.61,0.4925,48,217,60,10218313.0,1.4384569591461411,0.9886421392408016
2848,2,0,5,13,0.7,0.6515,0.58,0.6119,50,194,36,7301384.0,121.63753475026189,0.6129670011915739
2849,2,0,5,14,0.7,0.6515,0.58,0.5224,36,158,72,3944312.0,0.7975605094780727,0.011916909050094106
2850,2,0,5,15,0.7,0.6515,0.58,0.4478,37,154,80,3652264.0,163.63007223971312,0.680306108693784
2851,2,0,5,16,0.72,0.6667,0.54,0.4627,46,271,5,19902511.0,24.34527915938213,0.9993830694938133
2852,2,0,5,17,0.7,0.6515,0.54,0.4627,53,517,74,138188413.0,67.32311401195065,0.9990400133803021
2853,2,0,5,18,0.7,0.6515,0.48,0.4179,59,544,28,160989184.0,0.7868403851802712,0.8699690246347405
2854,2,0,5,19,0.68,0.6364,0.57,0.3582,42,365,95,48627125.0,0.5940846816900167,0.3803456257665978
2855,2,0,5,20,0.66,0.6212,0.61,0.194,28,290,27,24389000.0,0.5111492047520422,0.8343148670123507
2856,2,0,5,21,0.64,0.6212,0.61,0.4478,42,225,36,11390625.0,121.63753475026189,0.14808910001979794
2857,2,0,5,22,0.58,0.5455,0.6,0.3881,14,113,20,1442897.0,0.5227541141700891,0.3685774564067091
2858,2,0,5,23,0.56,0.5303,0.68,0.3284,12,62,100,238328.0,2.025790915867646,0.878485497608328
2859,2,0,5,0,0.52,0.5,0.77,0.1642,5,27,42,19683.0,11.979139227322584,0.6042076152123113
2860,2,0,5,1,0.5,0.4848,0.82,0.2836,1,7,5,343.0,24.34527915938213,0.8438377837054513
2861,2,0,5,2,0.5,0.4848,0.82,0.2836,0,4,4,64.0,4.111884294479769,0.39185723042955
2862,2,0,5,3,0.42,0.4242,0.88,0.5224,0,1,52,1.0,0.503365605112174,0.5403023058681398
2863,2,0,5,4,0.38,0.3939,0.94,0.3284,1,3,62,27.0,3.8340720458680737,0.2921388087338362
2864,2,0,5,5,0.36,0.3333,0.87,0.3284,1,9,67,729.0,6.921372193247372,0.9886955804866999
2865,2,0,5,6,0.34,0.303,0.93,0.3881,0,21,27,9261.0,0.5111492047520422,0.9150587426155403
2866,2,0,5,7,0.34,0.303,0.93,0.3582,6,52,53,140608.0,0.7163707881255232,0.9657710534457514
2867,2,0,5,8,0.34,0.303,0.93,0.3881,5,79,96,493039.0,0.5041370124924979,0.8306410854894761
2868,2,0,5,9,0.34,0.303,0.93,0.3582,5,40,10,64000.0,2.193083986739962,0.8650536966106134
2869,2,0,5,10,0.34,0.3182,0.93,0.2836,5,31,73,29791.0,3.0937909668046757,0.7497355341511844
2870,2,0,5,11,0.4,0.4091,0.82,0.3284,3,72,98,373248.0,2.3440166611427986,0.08909767185442889
2871,2,0,5,12,0.44,0.4394,0.62,0.3582,19,124,28,1906624.0,0.7868403851802712,0.6649911823778227
2872,2,0,5,13,0.46,0.4545,0.59,0.4478,15,143,37,2924207.0,2.8053491651647224,0.9999652891395883
2873,2,0,5,14,0.5,0.4848,0.51,0.3881,13,107,77,1225043.0,0.5001199891426975,0.5931091548194615
2874,2,0,5,15,0.48,0.4697,0.51,0.4179,22,129,69,2146689.0,1.129668825806919,0.5056248611315453
2875,2,0,5,16,0.5,0.4848,0.45,0.4627,22,195,30,7414875.0,83.55352537043731,0.9985205179705156
2876,2,0,5,17,0.4,0.4091,0.71,0.2537,22,410,63,68921000.0,0.8566369271513424,0.4972942006949384
2877,2,0,5,18,0.42,0.4242,0.67,0.2537,29,396,79,62099136.0,1.798925688187395,0.9622603372884238
2878,2,0,5,19,0.42,0.4242,0.58,0.3582,30,296,13,25934336.0,0.7041425227235925,0.1266178347743022
2879,2,0,5,20,0.4,0.4091,0.62,0.3284,17,191,70,6967871.0,0.5637325966004665,0.7605011666764461
2880,2,0,5,21,0.4,0.4091,0.62,0.1642,17,150,89,3375000.0,0.5376143475480764,0.912524993292629
2881,2,0,5,22,0.38,0.3939,0.62,0.2239,9,89,55,704969.0,4084.5228050458813,0.3154429795766605
2882,2,0,5,23,0.36,0.3485,0.62,0.2239,8,57,16,185193.0,1.4043036899381962,0.7348597471800759
2883,2,0,5,0,0.36,0.3485,0.66,0.194,4,27,97,19683.0,0.7248437158702044,0.6042076152123113
2884,2,0,5,1,0.34,0.3333,0.71,0.194,4,10,47,1000.0,0.8900177298266997,0.5623790762907029
2885,2,0,5,2,0.34,0.3182,0.66,0.2239,1,5,72,125.0,0.7975605094780727,0.7877145121442345
2886,2,0,5,3,0.34,0.3182,0.66,0.2537,0,4,71,64.0,0.5125433048899948,0.39185723042955
2887,2,0,5,4,0.34,0.3182,0.66,0.2537,4,7,17,343.0,25.90505251316606,0.8438377837054513
2888,2,0,5,5,0.34,0.3182,0.66,0.2537,1,30,81,27000.0,2.7018847930632726,0.40598946176217077
2889,2,0,5,6,0.34,0.3182,0.66,0.2537,3,89,11,704969.0,102109.07002447755,0.3154429795766605
2890,2,0,5,7,0.38,0.3939,0.58,0.2537,16,271,16,19902511.0,1.4043036899381962,0.9993830694938133
2891,2,0,5,8,0.42,0.4242,0.5,0.2537,25,440,100,85184000.0,2.025790915867646,0.468817967605719
2892,2,0,5,9,0.46,0.4545,0.44,0.2836,20,184,100,6229504.0,2.025790915867646,0.6109726389893331
2893,2,0,5,10,0.5,0.4848,0.39,0.2836,30,128,35,2097152.0,1.7488102347630208,0.7815485687971482
2894,2,0,5,11,0.52,0.5,0.36,0.4478,43,148,25,3241792.0,1.1525407907094694,0.179501515318119
2895,2,0,5,12,0.52,0.5,0.34,0.3582,27,196,48,7529536.0,4.315081398019611,0.7008073756482314
2896,2,0,5,13,0.54,0.5152,0.3,0.5821,50,192,36,7077888.0,121.63753475026189,0.6463409673122138
2897,2,0,5,14,0.54,0.5152,0.28,0.4478,19,154,91,3652264.0,0.9041693413125955,0.680306108693784
2898,2,0,5,15,0.56,0.5303,0.26,0.4925,27,147,87,3176523.0,5.612234025512922,0.5214004040530489
2899,2,0,5,16,0.58,0.5455,0.24,0.4179,36,269,37,19465109.0,2.8053491651647224,0.3981425940068331
2900,2,0,5,17,0.56,0.5303,0.26,0.3881,66,533,72,151419437.0,0.7975605094780727,0.7235343494966211
2901,2,0,5,18,0.56,0.5303,0.26,0.2836,64,520,39,140608000.0,0.5092180208714154,0.07366501371952369
2902,2,0,5,19,0.54,0.5152,0.28,0.2239,56,361,5,47045881.0,24.34527915938213,0.9965296987813744
2903,2,0,5,20,0.5,0.4848,0.34,0.1642,33,258,40,17173512.0,0.573028742574676,0.4542590976199353
2904,2,0,5,21,0.5,0.4848,0.36,0.194,39,180,83,5832000.0,0.5080359962611123,0.6931465412980384
2905,2,0,5,22,0.48,0.4697,0.39,0.194,30,165,75,4492125.0,1.633404121532299,0.8043259105076709
2906,2,0,5,23,0.46,0.4545,0.41,0.194,16,115,93,1520875.0,19.33568064408107,0.15069075745855756
2907,2,0,5,0,0.44,0.4394,0.44,0.1642,13,56,78,175616.0,0.6605113804923478,0.5647514096712039
2908,2,0,5,1,0.4,0.4091,0.62,0.1642,8,32,63,32768.0,0.8566369271513424,0.37293782932771496
2909,2,0,5,2,0.38,0.3939,0.62,0.1045,1,16,3,4096.0,0.8763320184878719,0.803990613485849
2910,2,0,5,3,0.36,0.3636,0.71,0.1045,3,9,79,729.0,1.798925688187395,0.9886955804866999
2911,2,0,5,4,0.36,0.3636,0.71,0.1045,0,1,40,1.0,0.573028742574676,0.5403023058681398
2912,2,0,5,5,0.34,0.3485,0.81,0.1045,0,16,86,4096.0,13.064798934155936,0.803990613485849
2913,2,0,5,6,0.36,0.3636,0.81,0.0896,8,82,35,551368.0,1.7488102347630208,0.9358048728143991
2914,2,0,5,7,0.4,0.4091,0.82,0,20,222,75,10941048.0,1.633404121532299,0.6927733979727507
2915,2,0,5,8,0.42,0.4242,0.77,0.2537,35,450,52,91125000.0,0.503365605112174,0.3725079673545089
2916,2,0,5,9,0.46,0.4545,0.67,0.2836,27,188,69,6644672.0,1.129668825806919,0.7863827988725233
2917,2,0,5,10,0.54,0.5152,0.49,0.3284,30,127,19,2048383.0,0.869658074441806,0.18611842690269176
2918,2,0,5,11,0.54,0.5152,0.49,0.3284,42,165,84,4492125.0,0.5769706814181332,0.8043259105076709
2919,2,0,5,12,0.56,0.5303,0.49,0.3582,48,246,70,14886936.0,0.5637325966004665,0.9546640440667518
2920,2,0,5,13,0.58,0.5455,0.4,0.3284,71,253,43,16194277.0,5.944410581534946,0.09817727958459044
2921,2,0,5,14,0.6,0.6212,0.4,0.4478,86,213,50,9663597.0,1.3557021544363344,0.12160457517610594
2922,2,0,5,15,0.6,0.6212,0.38,0.3881,89,260,80,17576000.0,163.63007223971312,0.1860427810603687
2923,2,0,5,16,0.6,0.6212,0.4,0.2537,82,344,86,40707584.0,13.064798934155936,0.2185813467330562
2924,2,0,5,17,0.58,0.5455,0.4,0.3582,83,553,58,169112377.0,0.5017882105819239,0.078019683489633
2925,2,0,5,18,0.54,0.5152,0.52,0.3582,85,470,28,103823000.0,0.7868403851802712,0.5535842136246386
2926,2,0,5,19,0.54,0.5152,0.52,0.3582,39,292,83,24897088.0,0.5080359962611123,0.712444941873753
2927,2,0,5,20,0.52,0.5,0.48,0.1045,29,190,58,6859000.0,0.5017882105819239,0.029321371195559005
2928,2,0,5,21,0.48,0.4697,0.67,0.1343,22,152,92,3511808.0,4.534449634384539,0.8001007191473153
2929,2,0,5,22,0.46,0.4545,0.72,0.2239,46,151,4,3442951.0,4.111884294479769,0.47914619818133636
2930,2,0,5,23,0.44,0.4394,0.82,0.1343,27,120,58,1728000.0,0.5017882105819239,0.052360248408337313
2931,2,0,5,0,0.42,0.4242,0.82,0.1343,10,86,49,636056.0,21.622861843277043,0.9628520276238026
2932,2,0,5,1,0.42,0.4242,0.82,0.1045,8,58,95,195112.0,0.5940846816900167,0.9697342844751787
