fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,feature_y_2,feature_y_2
5.6,0.245,0.25,9.7,0.032,12,68,0.994,3.31,0.34,10.5,5,2313,9,125.0
7.6,0.24,0.44,3.8,0.037,49,146,0.9911,3.06,0.37,11.6,6,2314,44,216.0
6.3,0.17,0.32,4.2,0.04,37,117,0.99182,3.24,0.43,11.3,6,2315,11,216.0
6.3,0.23,0.22,3.75,0.039,37,116,0.9927,3.23,0.5,10.7,6,2316,69,216.0
8.7,0.24,0.35,0.6,0.042,11,71,0.9926,3.08,0.38,10.6,5,2317,96,125.0
5.8,0.26,0.18,1.2,0.031,40,114,0.9908,3.42,0.4,11,7,2318,47,343.0
5.7,0.21,0.32,1.6,0.03,33,122,0.99044,3.33,0.52,11.9,6,2319,85,216.0
7.1,0.2,0.27,9.6,0.037,19,105,0.99444,3.04,0.37,10.5,7,2320,90,343.0
6.4,0.16,0.25,1.3,0.047,20,77,0.9933,3.61,0.54,10.2,6,2321,7,216.0
6.6,0.16,0.4,1.5,0.044,48,143,0.9912,3.54,0.52,12.4,7,2322,8,343.0
7.2,0.27,0.27,2.4,0.048,30,149,0.9936,3.1,0.51,9.2,6,2323,85,216.0
6.6,0.22,0.53,15.1,0.052,22,136,0.9986,2.94,0.35,9.4,5,2324,82,125.0
7.9,0.28,0.32,3.6,0.038,9,76,0.992,3.05,0.31,11.7,4,2325,75,64.0
6.7,0.16,0.34,1.6,0.026,27,109,0.9934,3.34,0.58,10.1,6,2326,53,216.0
7.3,0.31,0.69,10.2,0.041,58,160,0.9977,3.06,0.45,8.6,5,2327,22,125.0
6.2,0.23,0.23,1.2,0.018,18,128,0.99178,3.05,0.28,10.6,5,2328,47,125.0
9.6,0.23,0.4,1.5,0.044,19,135,0.9937,2.96,0.49,10.9,5,2329,87,125.0
7.2,0.24,0.29,2.2,0.037,37,102,0.992,3.27,0.64,11,7,2330,50,343.0
6.6,0.21,0.5,8.7,0.036,41,191,0.99294,2.96,0.56,11,6,2331,5,216.0
9.8,0.16,0.46,1.8,0.046,23,130,0.99587,3.04,0.67,9.6,5,2332,74,125.0
7.5,0.38,0.5,12.8,0.042,57,184,0.9984,3.09,0.46,9,6,2333,59,216.0
6.4,0.24,0.32,0.95,0.041,23,131,0.99033,3.25,0.35,11.8,5,2334,14,125.0
6.8,0.36,0.24,4.6,0.039,24,124,0.9909,3.27,0.34,12.6,7,2335,66,343.0
8.4,0.27,0.46,8.7,0.048,39,197,0.9974,3.14,0.59,9.6,6,2336,3,216.0
6.7,0.14,0.46,1.6,0.036,15,92,0.99264,3.37,0.49,10.9,5,2337,33,125.0
6.2,0.2,0.33,5.4,0.028,21,75,0.99012,3.36,0.41,13.5,7,2338,95,343.0
5.8,0.36,0.32,1.7,0.033,22,96,0.9898,3.03,0.38,11.2,6,2339,28,216.0
6.6,0.37,0.07,1.4,0.048,58,144,0.9922,3.17,0.38,10,5,2340,15,125.0
7.2,0.2,0.36,2.5,0.028,22,157,0.9938,3.48,0.49,10.6,6,2341,61,216.0
6.9,0.29,0.4,19.45,0.043,36,156,0.9996,2.93,0.47,8.9,5,2342,18,125.0
6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.9666666666667,7,2343,69,343.0
7.4,0.23,0.43,1.4,0.044,22,113,0.9938,3.22,0.62,10.6,6,2344,22,216.0
7.4,0.2,0.28,9.1,0.047,29,95,0.99532,3.16,0.47,9.8,7,2345,76,343.0
6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11,6,2346,25,216.0
8.1,0.26,0.27,4.3,0.03,43,123,0.99212,3.16,0.33,11.2,6,2347,96,216.0
7.5,0.41,0.23,14.8,0.054,28,174,0.99898,3.18,0.49,9.7,5,2348,96,125.0
5.5,0.14,0.27,4.6,0.029,22,104,0.9949,3.34,0.44,9,5,2349,56,125.0
7,0.36,0.14,11.6,0.043,35,228,0.9977,3.13,0.51,8.9,5,2350,13,125.0
7.3,0.3,0.34,2.7,0.044,34,108,0.99105,3.36,0.53,12.8,8,2351,94,512.0
6.5,0.115,0.29,1.95,0.038,73,166,0.989,3.12,0.25,12.9,7,2352,9,343.0
5.9,0.17,0.3,1.4,0.042,25,119,0.9931,3.68,0.72,10.5,6,2353,95,216.0
6.3,0.27,0.51,7.6,0.049,35,200,0.99548,3.16,0.54,9.4,4,2354,58,64.0
7.6,0.21,0.49,2.5,0.047,20,130,0.99178,3.15,0.48,11.1,5,2355,16,125.0
6.8,0.27,0.12,1.3,0.04,87,168,0.992,3.18,0.41,10,5,2356,46,125.0
6.6,0.5,0.26,11.3,0.029,32,110,0.99302,3.27,0.78,12.9,8,2357,44,512.0
7,0.21,0.42,5.3,0.037,36,123,0.99321,3.14,0.52,10.9,6,2358,98,216.0
6,0.35,0.46,0.9,0.033,9,65,0.98934,3.24,0.35,12.1,4,2359,36,64.0
6.8,0.21,0.55,14.6,0.053,34,159,0.99805,2.93,0.44,9.2,5,2360,67,125.0
6.9,0.14,0.29,9.9,0.056,30,91,0.99512,3.19,0.33,9.9,6,2361,49,216.0
6.8,0.31,0.32,7.6,0.052,35,143,0.9959,3.14,0.38,9,5,2362,19,125.0
6.2,0.55,0.45,12,0.049,27,186,0.9974,3.17,0.5,9.3,6,2363,38,216.0
7.6,0.39,0.22,2.8,0.036,19,113,0.9926,3.03,0.29,10.2,5,2364,18,125.0
6.4,0.25,0.57,1,0.062,21,122,0.99238,3,0.4,9.5,5,2365,26,125.0
6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.9666666666667,7,2366,41,343.0
7.3,0.24,0.3,2.5,0.042,31,104,0.9911,3.05,0.56,11.3,7,2367,21,343.0
5.6,0.26,0,10.2,0.038,13,111,0.99315,3.44,0.46,12.4,6,2368,4,216.0
7.3,0.28,0.36,12.7,0.04,38,140,0.998,3.3,0.79,9.6,6,2369,3,216.0
6.6,0.41,0.31,1.6,0.042,18,101,0.99195,3.13,0.41,10.5,5,2370,20,125.0
6.1,0.35,0.24,2.3,0.034,25,133,0.9906,3.34,0.59,12,7,2371,98,343.0
8.2,0.27,0.39,7.8,0.039,49,208,0.9976,3.31,0.51,9.5,6,2372,42,216.0
7.4,0.33,0.44,7.6,0.05,40,227,0.99679,3.12,0.52,9,5,2373,58,125.0
6.7,0.5,0.38,7.5,0.046,26,175,0.99662,3.32,0.54,9.6,5,2374,72,125.0
6.5,0.29,0.26,7,0.04,18,113,0.99366,3.17,0.38,10.2,6,2375,41,216.0
6.3,0.28,0.3,6.6,0.208,60,154,0.99478,3.1,0.4,9.4,6,2376,42,216.0
7.8,0.26,0.74,7.5,0.044,59,160,0.996,3.22,0.64,10,6,2377,4,216.0
6.8,0.25,0.37,3.1,0.026,29,93,0.99035,3.14,0.45,12.2,6,2378,36,216.0
7.6,0.32,0.58,16.75,0.05,43,163,0.9999,3.15,0.54,9.2,5,2379,96,125.0
6.4,0.16,0.42,1,0.036,29,113,0.9908,3.18,0.52,11,6,2380,13,216.0
6.3,0.27,0.18,7.7,0.048,45,186,0.9962,3.23,0.47,9,5,2381,85,125.0
7.1,0.32,0.4,1.5,0.034,13,84,0.9944,3.42,0.6,10.4,5,2382,1,125.0
6.7,0.24,0.41,2.9,0.039,48,122,0.99052,3.25,0.43,12,5,2383,100,125.0
6,0.41,0.21,1.9,0.05,29,122,0.9928,3.42,0.52,10.5,6,2384,70,216.0
7.2,0.26,0.38,1.5,0.061,12,120,0.99192,3.18,0.46,10.4,5,2385,7,125.0
7.8,0.29,0.29,3.15,0.044,41,117,0.99153,3.24,0.35,11.5,5,2386,20,125.0
7.5,0.22,0.33,6.7,0.036,45,138,0.9939,3.2,0.68,11.4,6,2387,90,216.0
5.7,0.29,0.16,7.9,0.044,48,197,0.99512,3.21,0.36,9.4,5,2388,26,125.0
7.5,0.31,0.51,14.8,0.039,62,204,0.9982,3.06,0.6,9.5,5,2389,4,125.0
6.7,0.3,0.5,12.1,0.045,38,127,0.9974,3.04,0.53,8.9,6,2390,1,216.0
8.2,0.3,0.44,12.4,0.043,52,154,0.99452,3.04,0.33,12,6,2391,42,216.0
6.6,0.26,0.52,8.2,0.047,52,191,0.99541,3.16,0.47,9.5,6,2392,85,216.0
6.8,0.17,0.34,2,0.04,38,111,0.99,3.24,0.45,12.9,6,2393,40,216.0
7.3,0.22,0.31,2.3,0.018,45,80,0.98936,3.06,0.34,12.9,7,2394,53,343.0
6,0.26,0.33,4.35,0.04,15,80,0.98934,3.29,0.5,12.7,6,2395,35,216.0
6.4,0.28,0.41,6.8,0.045,61,216,0.9952,3.09,0.46,9.4,5,2396,24,125.0
6.3,0.33,0.42,17.2,0.037,57,170,0.99884,3.26,0.57,9.4,6,2397,82,216.0
5.3,0.24,0.33,1.3,0.033,25,97,0.9906,3.59,0.38,11,8,2398,58,512.0
6.9,0.28,0.37,9.1,0.037,16,76,0.9948,3.05,0.54,11.1,5,2399,82,125.0
7.3,0.28,0.42,14.4,0.04,49,173,0.9994,3.28,0.82,9,7,2400,63,343.0
6.4,0.1,0.35,4.9,0.048,31,103,0.9947,3.43,0.79,9.7,6,2401,71,216.0
7.1,0.55,0.13,1.7,0.073,21,165,0.994,2.97,0.58,9.2,6,2402,28,216.0
6.6,0.56,0.22,8.9,0.034,27,133,0.99675,3.2,0.51,9.1,5,2403,4,125.0
5.5,0.16,0.22,4.5,0.03,30,102,0.9938,3.24,0.36,9.4,6,2404,76,216.0
6.6,0.25,0.32,5.6,0.039,15,68,0.99163,2.96,0.52,11.1,6,2405,61,216.0
6.9,0.21,0.33,1.4,0.056,35,136,0.9938,3.63,0.78,10.3,6,2406,5,216.0
5.5,0.62,0.33,1.7,0.037,24,118,0.98758,3.15,0.39,13.55,6,2407,80,216.0
6.2,0.27,0.26,12.1,0.046,43,127,0.9951,3.16,0.37,10.8,6,2408,87,216.0
5.7,0.31,0.28,4.1,0.03,22,86,0.99062,3.31,0.38,11.7,7,2409,94,343.0
6.8,0.28,0.17,13.9,0.047,49,162,0.9983,3.21,0.51,9,6,2410,50,216.0
6.4,0.45,0.07,1.1,0.03,10,131,0.9905,2.97,0.28,10.8,5,2411,16,125.0
7.6,0.52,0.49,14,0.034,37,156,0.9958,3.14,0.38,11.8,7,2412,59,343.0
7.1,0.145,0.33,4.6,0.05,33,131,0.9942,3.28,0.4,9.6,6,2413,11,216.0
7.2,0.23,0.25,18.8,0.085,19,111,1.00044,3.1,0.51,8.7,5,2414,64,125.0
7.3,0.24,0.29,1.2,0.037,37,97,0.9926,3.19,0.7,10.1,6,2415,24,216.0
6.8,0.64,0.08,9.7,0.062,26,142,0.9972,3.37,0.46,8.9,4,2416,85,64.0
6.4,0.37,0.19,3.5,0.068,18,101,0.9934,3.03,0.38,9,6,2417,81,216.0
7.3,0.25,0.42,14.2,0.041,57,182,0.9996,3.29,0.75,9.1,7,2418,30,343.0
6.2,0.36,0.32,4,0.036,44,92,0.98936,3.2,0.5,13.3,7,2419,86,343.0
6.7,0.17,0.27,1.4,0.032,39,149,0.99254,3.4,0.52,10.5,5,2420,15,125.0
6.3,0.36,0.3,4.8,0.049,14,85,0.9932,3.28,0.39,10.6,5,2421,31,125.0
6,0.2,0.25,2,0.041,30,95,0.99078,3.27,0.56,11.1,6,2422,24,216.0
7.9,0.19,0.26,2.1,0.039,8,143,0.9942,3.05,0.74,9.8,5,2423,60,125.0
6,0.2,0.71,1.6,0.15,10,54,0.9927,3.12,0.47,9.8,5,2424,98,125.0
6.3,0.23,0.3,1.8,0.033,16,91,0.9906,3.28,0.4,11.8,6,2425,25,216.0
6.5,0.28,0.33,15.7,0.053,51,190,0.9978,3.22,0.51,9.7,6,2426,31,216.0
7.3,0.16,0.35,1.5,0.036,29,108,0.99342,3.27,0.51,10.2,6,2427,12,216.0
5.2,0.44,0.04,1.4,0.036,43,119,0.9894,3.36,0.33,12.1,8,2428,98,512.0
7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8,2429,87,512.0
6.7,0.105,0.32,12.4,0.051,34,106,0.998,3.54,0.45,9.2,6,2430,27,216.0
7.3,0.25,0.28,1.5,0.043,19,113,0.99338,3.38,0.56,10.1,6,2431,25,216.0
7.2,0.26,0.4,6.3,0.047,52,172,0.99573,3.18,0.53,9.5,6,2432,57,216.0
7.2,0.39,0.63,11,0.044,55,156,0.9974,3.09,0.44,8.7,6,2433,52,216.0
6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,7,2434,96,343.0
6.6,0.36,0.21,1.5,0.049,39,184,0.9928,3.18,0.41,9.9,6,2435,98,216.0
7.5,0.32,0.24,4.6,0.053,8,134,0.9958,3.14,0.5,9.1,3,2436,99,27.0
6.7,0.2,0.3,1.4,0.025,17,76,0.99104,3.11,0.44,11,6,2437,79,216.0
6.9,0.41,0.33,10.1,0.043,28,152,0.9968,3.2,0.52,9.4,5,2438,71,125.0
6.5,0.35,0.38,7.4,0.036,20,196,0.99712,3.47,0.48,9.1,6,2439,46,216.0
8.7,0.31,0.21,5.6,0.039,28,67,0.99328,2.96,0.52,11,4,2440,43,64.0
7.5,0.23,0.32,9.2,0.038,54,191,0.9966,3.04,0.56,9.7,6,2441,82,216.0
5.8,0.28,0.27,2.6,0.054,30,156,0.9914,3.53,0.42,12.4,5,2442,68,125.0
7,0.17,0.74,12.8,0.045,24,126,0.9942,3.26,0.38,12.2,8,2443,89,512.0
6.7,0.28,0.42,3.5,0.035,43,105,0.99021,3.18,0.38,12.2,6,2444,37,216.0
6.7,0.2,0.24,6.5,0.044,28,100,0.99348,3.12,0.33,10.2,6,2445,53,216.0
6.8,0.32,0.3,3.3,0.029,15,80,0.99061,3.33,0.63,12.6,7,2446,33,343.0
6.7,0.47,0.34,8.9,0.043,31,172,0.9964,3.22,0.6,9.2,5,2447,99,125.0
6.3,0.23,0.31,1.5,0.022,11,82,0.9892,3.3,0.4,12.9,7,2448,16,343.0
8,0.4,0.33,7.7,0.034,27,98,0.9935,3.18,0.41,12.2,7,2449,68,343.0
6.8,0.3,0.35,2.8,0.038,10,164,0.9912,3.09,0.53,12,6,2450,94,216.0
9,0.26,0.34,6.7,0.029,21,162,0.99497,3.08,0.5,10.6,6,2451,43,216.0
6.3,0.27,0.37,7.9,0.047,58,215,0.99542,3.19,0.48,9.5,6,2452,23,216.0
6,0.34,0.29,6.1,0.046,29,134,0.99462,3.48,0.57,10.7,6,2453,0,216.0
7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,6,2454,45,216.0
6.6,0.56,0.15,10,0.037,38,157,0.99642,3.28,0.52,9.4,5,2455,9,125.0
6.9,0.25,0.33,1.2,0.035,35,158,0.99082,3.02,0.58,11.3,6,2456,31,216.0
6.5,0.21,0.42,1.1,0.059,33,101,0.9927,3.12,0.38,9.7,6,2457,51,216.0
7.7,0.34,0.58,11.1,0.039,41,151,0.9978,3.06,0.49,8.6,5,2458,60,125.0
6.8,0.26,0.56,11.9,0.043,64,226,0.997,3.02,0.63,9.3,5,2459,79,125.0
6.8,0.25,0.34,4.7,0.031,34,134,0.9927,3.21,0.38,10.6,6,2460,99,216.0
7,0.29,0.35,1.4,0.036,42,109,0.99119,3.31,0.62,11.6,6,2461,5,216.0
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,2462,56,512.0
5.2,0.31,0.36,5.1,0.031,46,145,0.9897,3.14,0.31,12.4,7,2463,52,343.0
6.6,0.24,0.3,11.3,0.026,11,77,0.99381,3.13,0.55,12.8,7,2464,96,343.0
7.4,0.26,0.43,6,0.022,22,125,0.9928,3.13,0.55,11.5,6,2465,71,216.0
6.1,0.27,0.33,2.2,0.021,26,117,0.9886,3.12,0.3,12.5,6,2466,0,216.0
5.9,0.24,0.26,12.3,0.053,34,134,0.9972,3.34,0.45,9.5,6,2467,98,216.0
5,0.235,0.27,11.75,0.03,34,118,0.9954,3.07,0.5,9.4,6,2468,46,216.0
7.2,0.24,0.3,1.6,0.048,27,131,0.9933,3.25,0.45,10.5,5,2469,66,125.0
7,0.47,0.07,1.1,0.035,17,151,0.991,3.02,0.34,10.5,5,2470,97,125.0
7.4,0.29,0.31,1.7,0.035,23,110,0.9926,3.07,0.38,10.9,5,2471,100,125.0
6.6,0.3,0.25,8,0.036,21,124,0.99362,3.06,0.38,10.8,6,2472,94,216.0
6.4,0.29,0.57,1,0.06,15,120,0.9924,3.06,0.41,9.5,5,2473,72,125.0
5.7,0.22,0.22,16.65,0.044,39,110,0.99855,3.24,0.48,9,6,2474,7,216.0
8,0.2,0.36,1.2,0.032,21,78,0.9921,3.08,0.37,10.4,6,2475,19,216.0
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,2476,4,512.0
7.1,0.23,0.3,2.6,0.034,62,148,0.99121,3.03,0.56,11.3,7,2477,92,343.0
6.8,0.28,0.44,11.5,0.04,58,223,0.9969,3.22,0.56,9.5,5,2478,8,125.0
5.3,0.2,0.31,3.6,0.036,22,91,0.99278,3.41,0.5,9.8,6,2479,28,216.0
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,2480,18,512.0
7,0.21,0.28,8.6,0.045,37,221,0.9954,3.25,0.54,10.4,6,2481,75,216.0
6.6,0.29,0.44,9,0.053,62,178,0.99685,3.02,0.45,8.9,5,2482,3,125.0
7.2,0.4,0.38,2.2,0.03,40,109,0.99075,3.27,0.46,12.6,6,2483,73,216.0
6.6,0.26,0.21,2.9,0.026,48,126,0.99089,3.22,0.38,11.3,7,2484,68,343.0
6.3,0.41,0.3,3.2,0.03,49,164,0.9927,3.53,0.79,11.7,7,2485,40,343.0
5.8,0.29,0.38,10.7,0.038,49,136,0.99366,3.11,0.59,11.2,6,2486,76,216.0
5,0.3,0.33,3.7,0.03,54,173,0.9887,3.36,0.3,13,7,2487,86,343.0
5.1,0.11,0.32,1.6,0.028,12,90,0.99008,3.57,0.52,12.2,6,2488,73,216.0
7.4,0.22,0.33,2,0.045,31,101,0.9931,3.42,0.55,11.4,5,2489,95,125.0
8.4,0.29,0.29,1.05,0.032,4,55,0.9908,2.91,0.32,11.4,4,2490,90,64.0
6.1,0.24,0.26,1.7,0.033,61,134,0.9903,3.19,0.81,11.9,7,2491,98,343.0
6,0.34,0.29,6.1,0.046,29,134,0.99462,3.48,0.57,10.7,6,2492,90,216.0
6.5,0.24,0.19,1.2,0.041,30,111,0.99254,2.99,0.46,9.4,6,2493,32,216.0
7,0.3,0.38,14.9,0.032,60,181,0.9983,3.18,0.61,9.3,7,2494,6,343.0
6.4,0.32,0.26,7.9,0.05,53,180,0.99514,3.14,0.5,9.6,5,2495,33,125.0
6.2,0.12,0.26,5.7,0.044,56,158,0.9951,3.52,0.37,10.5,6,2496,53,216.0
6.4,0.24,0.26,8.2,0.054,47,182,0.99538,3.12,0.5,9.5,5,2497,8,125.0
6.4,0.34,0.1,1.1,0.048,19,84,0.9927,3.21,0.38,9.8,5,2498,61,125.0
6.7,0.13,0.28,1.2,0.046,35,140,0.9927,3.33,0.33,10.1,7,2499,92,343.0
6.8,0.11,0.27,8.6,0.044,45,104,0.99454,3.2,0.37,9.9,6,2500,24,216.0
6,0.17,0.49,1,0.034,26,106,0.992,3.21,0.42,9.8,6,2501,27,216.0
7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,5,2502,63,125.0
6.2,0.33,0.41,16.8,0.037,58,173,0.99882,3.25,0.57,9.4,6,2503,1,216.0
6.7,0.34,0.31,16.4,0.051,20,146,0.99834,3.06,0.54,9.1,5,2504,79,125.0
6,0.19,0.26,12.4,0.048,50,147,0.9972,3.3,0.36,8.9,6,2505,55,216.0
6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,6,2506,76,216.0
8.2,0.22,0.36,6.8,0.034,12,90,0.9944,3.01,0.38,10.5,8,2507,70,512.0
5.8,0.39,0.47,7.5,0.027,12,88,0.9907,3.38,0.45,14,6,2508,72,216.0
8.5,0.19,0.49,3.5,0.044,29,117,0.9938,3.14,0.51,10.1,6,2509,59,216.0
8.9,0.21,0.37,1.2,0.028,20,93,0.99244,3.2,0.37,11.5,5,2510,63,125.0
6.9,0.32,0.15,8.1,0.046,51,180,0.9958,3.13,0.45,8.9,5,2511,9,125.0
6.8,0.28,0.35,2.3,0.042,16,85,0.9906,3.19,0.56,12.4,6,2512,73,216.0
9,0.3,0.49,7.2,0.039,32,84,0.9938,2.94,0.32,11.5,6,2513,69,216.0
6.9,0.27,0.41,1.7,0.047,6,134,0.9929,3.15,0.69,11.4,6,2514,89,216.0
5.5,0.16,0.31,1.2,0.026,31,68,0.9898,3.33,0.44,11.65,6,2515,31,216.0
6.5,0.16,0.33,4.8,0.043,45,114,0.992,3.18,0.44,11.2,6,2516,12,216.0
6.6,0.16,0.21,6.7,0.055,43,157,0.99384,3.15,0.52,10.8,6,2517,82,216.0
5.6,0.26,0.26,5.7,0.031,12,80,0.9923,3.25,0.38,10.8,5,2518,1,125.0
7,0.28,0.36,1,0.035,8,70,0.9899,3.09,0.46,12.1,6,2519,88,216.0
6.5,0.25,0.27,17.4,0.064,29,140,0.99776,3.2,0.49,10.1,6,2520,2,216.0
7.1,0.31,0.25,11.2,0.048,32,136,0.99663,3.14,0.4,9.5,5,2521,81,125.0
7,0.21,0.28,8.7,0.045,37,222,0.9954,3.25,0.54,10.4,6,2522,35,216.0
6.6,0.22,0.34,11.6,0.05,59,140,0.99526,3.22,0.4,10.8,5,2523,78,125.0
5.7,0.27,0.16,9,0.053,32,111,0.99474,3.36,0.37,10.4,6,2524,20,216.0
6.7,0.31,0.18,7.7,0.043,57,200,0.99566,3.17,0.44,9.4,6,2525,3,216.0
6.9,0.32,0.13,7.8,0.042,11,117,0.996,3.23,0.37,9.2,5,2526,93,125.0
6.6,0.21,0.29,1.8,0.026,35,128,0.99183,3.37,0.48,11.2,6,2527,77,216.0
8.2,0.345,1,18.2,0.047,55,205,0.99965,2.96,0.43,9.6,5,2528,52,125.0
6.3,0.27,0.49,1.2,0.063,35,92,0.9911,3.38,0.42,12.2,6,2529,82,216.0
7.4,0.26,0.29,3.7,0.048,14,73,0.9915,3.06,0.45,11.4,6,2530,38,216.0
5.3,0.31,0.38,10.5,0.031,53,140,0.99321,3.34,0.46,11.7,6,2531,20,216.0
6.3,0.19,0.29,5.5,0.042,44,189,0.99304,3.19,0.47,10.3,6,2532,32,216.0
7.8,0.29,0.33,8.75,0.035,33,181,0.9962,3.11,0.46,10.7,5,2533,82,125.0
6.7,0.54,0.27,7.1,0.049,8,178,0.99502,3.16,0.38,9.4,4,2534,14,64.0
6.9,0.44,0.18,11.8,0.051,26,126,0.9975,3.23,0.48,9.1,5,2535,29,125.0
5.8,0.6,0,1.3,0.044,72,197,0.99202,3.56,0.43,10.9,5,2536,63,125.0
6.9,0.3,0.3,10.55,0.037,4,28,0.99184,3.07,0.32,12.7,6,2537,89,216.0
7.1,0.32,0.32,11,0.038,16,66,0.9937,3.24,0.4,11.5,3,2538,55,27.0
6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,6,2539,96,216.0
6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8,5,2540,7,125.0
7.1,0.28,0.26,1.9,0.049,12,86,0.9934,3.15,0.38,9.4,5,2541,77,125.0
6.9,0.28,0.24,2.1,0.034,49,121,0.98882,2.98,0.43,13.2,7,2542,47,343.0
7.4,0.26,0.32,3.7,0.032,29,193,0.99134,3.1,0.67,12.5,6,2543,18,216.0
9,0.38,0.53,2.1,0.102,19,76,0.99001,2.93,0.57,12.9,5,2544,63,125.0
7,0.44,0.24,12.1,0.056,68,210,0.99718,3.05,0.5,9.5,5,2545,2,125.0
6.7,0.33,0.34,6.6,0.067,35,156,0.99542,3.11,0.48,9.3,6,2546,62,216.0
7.7,0.12,0.32,1.4,0.06,47,150,0.9952,3.37,0.42,9.2,6,2547,51,216.0
6.8,0.26,0.44,8.2,0.046,52,183,0.99584,3.2,0.51,9.4,5,2548,39,125.0
6.3,0.21,0.28,1.5,0.051,46,142,0.9928,3.23,0.42,10.1,6,2549,26,216.0
6.4,0.31,0.31,12.9,0.045,55,161,0.99546,3.02,0.59,10.2,5,2550,60,125.0
8.2,0.22,0.3,1.8,0.047,47,185,0.9933,3.13,0.5,10.2,6,2551,0,216.0
7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9,7,2552,30,343.0
6,0.34,0.24,5.4,0.06,23,126,0.9951,3.25,0.44,9,7,2553,0,343.0
7.6,0.29,0.49,9.6,0.03,45,197,0.9938,3.13,0.38,12.3,7,2554,21,343.0
6.8,0.705,0.25,3.2,0.048,10,57,0.996,3.36,0.52,9.5,4,2555,89,64.0
7.1,0.2,0.31,6.85,0.053,32,211,0.99587,3.31,0.59,10.4,6,2556,91,216.0
6.1,0.3,0.3,2.1,0.031,50,163,0.9895,3.39,0.43,12.7,7,2557,2,343.0
6.2,0.2,0.26,9.7,0.03,39,102,0.9908,3.08,0.56,12.9,7,2558,91,343.0
6.4,0.15,0.29,1.8,0.044,21,115,0.99166,3.1,0.38,10.2,5,2559,67,125.0
6,0.28,0.49,6.8,0.048,61,222,0.9953,3.19,0.47,9.3,5,2560,80,125.0
6.7,0.33,0.36,6.6,0.042,34,116,0.99123,2.97,0.31,12.2,8,2561,67,512.0
7,0.28,0.32,1.7,0.038,27,128,0.99375,3.2,0.62,10.2,6,2562,13,216.0
7,0.32,0.34,1.3,0.042,20,69,0.9912,3.31,0.65,12,7,2563,60,343.0
6.9,0.4,0.17,12.9,0.033,59,186,0.99754,3.08,0.49,9.4,5,2564,77,125.0
6.3,0.13,0.42,1.1,0.043,63,146,0.99066,3.13,0.72,11.2,7,2565,51,343.0
5.9,0.14,0.25,4.5,0.027,34,140,0.9934,3.49,0.51,10.8,6,2566,65,216.0
6.9,0.32,0.26,8.3,0.053,32,180,0.9965,3.25,0.51,9.2,6,2567,43,216.0
7.6,0.18,0.36,2.4,0.049,38,123,0.996,3.6,0.46,10.3,5,2568,84,125.0
7.5,0.21,0.68,10.9,0.045,38,133,0.9978,3,0.36,8.7,5,2569,54,125.0
6.5,0.36,0.49,2.9,0.03,16,94,0.9902,3.1,0.49,12.1,7,2570,32,343.0
7.7,0.3,0.34,1.2,0.048,4,119,0.99084,3.18,0.34,12.1,6,2571,83,216.0
7.5,0.23,0.36,7,0.036,43,161,0.9938,3.04,0.32,11,5,2572,82,125.0
6.4,0.16,0.31,5.3,0.043,42,157,0.99455,3.35,0.47,10.5,5,2573,46,125.0
6.6,0.21,0.39,2.3,0.041,31,102,0.99221,3.22,0.58,10.9,7,2574,11,343.0
6.7,0.18,0.25,14.3,0.048,79,149,0.9975,3.12,0.37,9.7,5,2575,31,125.0
6.4,0.21,0.34,16.05,0.04,56,142,0.99678,3.11,0.38,10.6,5,2576,46,125.0
5.9,0.3,0.29,1.1,0.036,23,56,0.9904,3.19,0.38,11.3,5,2577,80,125.0
7.2,0.32,0.33,1.4,0.029,29,109,0.9902,3.15,0.51,12.8,7,2578,17,343.0
8,0.33,0.32,4.6,0.041,31,180,0.99184,2.92,0.74,12.2,6,2579,66,216.0
6.8,0.28,0.29,11.9,0.052,51,149,0.99544,3.02,0.58,10.4,6,2580,4,216.0
7,0.31,0.35,1.6,0.063,13,119,0.99184,3.22,0.5,10.7,5,2581,76,125.0
6.8,0.3,0.29,6.2,0.025,29,95,0.99071,3.03,0.32,12.9,7,2582,75,343.0
6.5,0.33,0.3,3.8,0.036,34,88,0.99028,3.25,0.63,12.5,7,2583,11,343.0
