fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,feature1,feature2,feature3
7.6,0.29,0.58,17.5,0.041,51,225,0.9997,3.16,0.66,9.5,6,2300,32,743,243
6.9,0.28,0.28,12.2,0.042,52,139,0.99522,3.03,0.56,10.4,6,2301,12,894,161
7,0.31,0.31,9.1,0.036,45,140,0.99216,2.98,0.31,12,7,2302,74,903,74
9.7,0.24,0.49,4.9,0.032,3,18,0.99368,2.85,0.54,10,6,2303,70,565,181
6.2,0.25,0.42,8,0.049,53,206,0.99586,3.16,0.47,9.1,6,2304,2,771,182
8,0.33,0.35,10,0.035,22,108,0.99457,3.12,0.36,11.6,6,2305,55,758,115
7,0.24,0.35,1,0.032,42,104,0.98988,3.16,0.37,11.7,7,2306,73,882,63
6.6,0.33,0.31,1.3,0.02,29,89,0.99035,3.26,0.44,12.4,8,2307,100,552,151
7.3,0.32,0.48,13.3,0.06,57,196,0.9982,3.04,0.5,9.2,5,2308,7,682,216
7.2,0.34,0.23,8.9,0.105,22,155,0.99692,3.01,0.58,9.5,5,2309,23,508,111
6.7,0.27,0.33,3.6,0.034,9,45,0.99144,3.08,0.4,10.5,6,2310,73,657,164
6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11,6,2311,6,932,7
6.9,0.16,0.35,1.3,0.043,21,182,0.9927,3.25,0.62,10.8,6,2312,41,927,17
5.6,0.245,0.25,9.7,0.032,12,68,0.994,3.31,0.34,10.5,5,2313,90,771,189
7.6,0.24,0.44,3.8,0.037,49,146,0.9911,3.06,0.37,11.6,6,2314,7,755,246
6.3,0.17,0.32,4.2,0.04,37,117,0.99182,3.24,0.43,11.3,6,2315,49,764,103
6.3,0.23,0.22,3.75,0.039,37,116,0.9927,3.23,0.5,10.7,6,2316,12,687,182
8.7,0.24,0.35,0.6,0.042,11,71,0.9926,3.08,0.38,10.6,5,2317,11,847,212
5.8,0.26,0.18,1.2,0.031,40,114,0.9908,3.42,0.4,11,7,2318,71,996,101
5.7,0.21,0.32,1.6,0.03,33,122,0.99044,3.33,0.52,11.9,6,2319,59,526,45
7.1,0.2,0.27,9.6,0.037,19,105,0.99444,3.04,0.37,10.5,7,2320,100,862,61
6.4,0.16,0.25,1.3,0.047,20,77,0.9933,3.61,0.54,10.2,6,2321,60,759,21
6.6,0.16,0.4,1.5,0.044,48,143,0.9912,3.54,0.52,12.4,7,2322,35,566,30
7.2,0.27,0.27,2.4,0.048,30,149,0.9936,3.1,0.51,9.2,6,2323,4,722,134
6.6,0.22,0.53,15.1,0.052,22,136,0.9986,2.94,0.35,9.4,5,2324,14,592,249
7.9,0.28,0.32,3.6,0.038,9,76,0.992,3.05,0.31,11.7,4,2325,6,612,156
6.7,0.16,0.34,1.6,0.026,27,109,0.9934,3.34,0.58,10.1,6,2326,60,658,147
7.3,0.31,0.69,10.2,0.041,58,160,0.9977,3.06,0.45,8.6,5,2327,73,977,203
6.2,0.23,0.23,1.2,0.018,18,128,0.99178,3.05,0.28,10.6,5,2328,49,564,94
9.6,0.23,0.4,1.5,0.044,19,135,0.9937,2.96,0.49,10.9,5,2329,70,519,180
7.2,0.24,0.29,2.2,0.037,37,102,0.992,3.27,0.64,11,7,2330,34,503,125
6.6,0.21,0.5,8.7,0.036,41,191,0.99294,2.96,0.56,11,6,2331,52,833,183
9.8,0.16,0.46,1.8,0.046,23,130,0.99587,3.04,0.67,9.6,5,2332,32,945,138
7.5,0.38,0.5,12.8,0.042,57,184,0.9984,3.09,0.46,9,6,2333,43,977,98
6.4,0.24,0.32,0.95,0.041,23,131,0.99033,3.25,0.35,11.8,5,2334,13,923,157
6.8,0.36,0.24,4.6,0.039,24,124,0.9909,3.27,0.34,12.6,7,2335,76,716,143
8.4,0.27,0.46,8.7,0.048,39,197,0.9974,3.14,0.59,9.6,6,2336,25,934,206
6.7,0.14,0.46,1.6,0.036,15,92,0.99264,3.37,0.49,10.9,5,2337,82,853,241
6.2,0.2,0.33,5.4,0.028,21,75,0.99012,3.36,0.41,13.5,7,2338,85,561,231
5.8,0.36,0.32,1.7,0.033,22,96,0.9898,3.03,0.38,11.2,6,2339,21,928,106
6.6,0.37,0.07,1.4,0.048,58,144,0.9922,3.17,0.38,10,5,2340,58,688,195
7.2,0.2,0.36,2.5,0.028,22,157,0.9938,3.48,0.49,10.6,6,2341,62,566,240
6.9,0.29,0.4,19.45,0.043,36,156,0.9996,2.93,0.47,8.9,5,2342,87,657,183
6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.9666666666667,7,2343,2,773,247
7.4,0.23,0.43,1.4,0.044,22,113,0.9938,3.22,0.62,10.6,6,2344,32,826,214
7.4,0.2,0.28,9.1,0.047,29,95,0.99532,3.16,0.47,9.8,7,2345,73,653,6
6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11,6,2346,99,686,241
8.1,0.26,0.27,4.3,0.03,43,123,0.99212,3.16,0.33,11.2,6,2347,27,827,177
7.5,0.41,0.23,14.8,0.054,28,174,0.99898,3.18,0.49,9.7,5,2348,73,837,123
5.5,0.14,0.27,4.6,0.029,22,104,0.9949,3.34,0.44,9,5,2349,21,598,162
7,0.36,0.14,11.6,0.043,35,228,0.9977,3.13,0.51,8.9,5,2350,12,887,213
7.3,0.3,0.34,2.7,0.044,34,108,0.99105,3.36,0.53,12.8,8,2351,45,783,74
6.5,0.115,0.29,1.95,0.038,73,166,0.989,3.12,0.25,12.9,7,2352,79,884,143
5.9,0.17,0.3,1.4,0.042,25,119,0.9931,3.68,0.72,10.5,6,2353,84,984,9
6.3,0.27,0.51,7.6,0.049,35,200,0.99548,3.16,0.54,9.4,4,2354,21,969,187
7.6,0.21,0.49,2.5,0.047,20,130,0.99178,3.15,0.48,11.1,5,2355,18,504,35
6.8,0.27,0.12,1.3,0.04,87,168,0.992,3.18,0.41,10,5,2356,80,608,182
6.6,0.5,0.26,11.3,0.029,32,110,0.99302,3.27,0.78,12.9,8,2357,35,933,37
7,0.21,0.42,5.3,0.037,36,123,0.99321,3.14,0.52,10.9,6,2358,64,572,238
6,0.35,0.46,0.9,0.033,9,65,0.98934,3.24,0.35,12.1,4,2359,85,809,160
6.8,0.21,0.55,14.6,0.053,34,159,0.99805,2.93,0.44,9.2,5,2360,44,534,15
6.9,0.14,0.29,9.9,0.056,30,91,0.99512,3.19,0.33,9.9,6,2361,21,928,9
6.8,0.31,0.32,7.6,0.052,35,143,0.9959,3.14,0.38,9,5,2362,16,579,149
6.2,0.55,0.45,12,0.049,27,186,0.9974,3.17,0.5,9.3,6,2363,18,604,38
7.6,0.39,0.22,2.8,0.036,19,113,0.9926,3.03,0.29,10.2,5,2364,96,981,170
6.4,0.25,0.57,1,0.062,21,122,0.99238,3,0.4,9.5,5,2365,61,762,177
6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.9666666666667,7,2366,71,901,134
7.3,0.24,0.3,2.5,0.042,31,104,0.9911,3.05,0.56,11.3,7,2367,72,529,87
5.6,0.26,0,10.2,0.038,13,111,0.99315,3.44,0.46,12.4,6,2368,47,502,155
7.3,0.28,0.36,12.7,0.04,38,140,0.998,3.3,0.79,9.6,6,2369,95,765,38
6.6,0.41,0.31,1.6,0.042,18,101,0.99195,3.13,0.41,10.5,5,2370,79,601,220
6.1,0.35,0.24,2.3,0.034,25,133,0.9906,3.34,0.59,12,7,2371,85,501,163
8.2,0.27,0.39,7.8,0.039,49,208,0.9976,3.31,0.51,9.5,6,2372,81,938,89
7.4,0.33,0.44,7.6,0.05,40,227,0.99679,3.12,0.52,9,5,2373,29,766,21
6.7,0.5,0.38,7.5,0.046,26,175,0.99662,3.32,0.54,9.6,5,2374,76,831,147
6.5,0.29,0.26,7,0.04,18,113,0.99366,3.17,0.38,10.2,6,2375,35,781,19
6.3,0.28,0.3,6.6,0.208,60,154,0.99478,3.1,0.4,9.4,6,2376,14,738,106
7.8,0.26,0.74,7.5,0.044,59,160,0.996,3.22,0.64,10,6,2377,6,557,199
6.8,0.25,0.37,3.1,0.026,29,93,0.99035,3.14,0.45,12.2,6,2378,40,532,121
7.6,0.32,0.58,16.75,0.05,43,163,0.9999,3.15,0.54,9.2,5,2379,62,822,131
6.4,0.16,0.42,1,0.036,29,113,0.9908,3.18,0.52,11,6,2380,73,708,89
6.3,0.27,0.18,7.7,0.048,45,186,0.9962,3.23,0.47,9,5,2381,84,774,238
7.1,0.32,0.4,1.5,0.034,13,84,0.9944,3.42,0.6,10.4,5,2382,30,742,230
6.7,0.24,0.41,2.9,0.039,48,122,0.99052,3.25,0.43,12,5,2383,42,974,52
6,0.41,0.21,1.9,0.05,29,122,0.9928,3.42,0.52,10.5,6,2384,18,722,150
7.2,0.26,0.38,1.5,0.061,12,120,0.99192,3.18,0.46,10.4,5,2385,32,850,204
7.8,0.29,0.29,3.15,0.044,41,117,0.99153,3.24,0.35,11.5,5,2386,13,878,214
7.5,0.22,0.33,6.7,0.036,45,138,0.9939,3.2,0.68,11.4,6,2387,83,556,39
5.7,0.29,0.16,7.9,0.044,48,197,0.99512,3.21,0.36,9.4,5,2388,86,763,245
7.5,0.31,0.51,14.8,0.039,62,204,0.9982,3.06,0.6,9.5,5,2389,45,739,160
6.7,0.3,0.5,12.1,0.045,38,127,0.9974,3.04,0.53,8.9,6,2390,43,505,127
8.2,0.3,0.44,12.4,0.043,52,154,0.99452,3.04,0.33,12,6,2391,32,648,54
6.6,0.26,0.52,8.2,0.047,52,191,0.99541,3.16,0.47,9.5,6,2392,74,504,243
6.8,0.17,0.34,2,0.04,38,111,0.99,3.24,0.45,12.9,6,2393,71,562,203
7.3,0.22,0.31,2.3,0.018,45,80,0.98936,3.06,0.34,12.9,7,2394,30,932,27
6,0.26,0.33,4.35,0.04,15,80,0.98934,3.29,0.5,12.7,6,2395,61,529,53
6.4,0.28,0.41,6.8,0.045,61,216,0.9952,3.09,0.46,9.4,5,2396,71,909,68
6.3,0.33,0.42,17.2,0.037,57,170,0.99884,3.26,0.57,9.4,6,2397,69,938,23
5.3,0.24,0.33,1.3,0.033,25,97,0.9906,3.59,0.38,11,8,2398,55,530,83
6.9,0.28,0.37,9.1,0.037,16,76,0.9948,3.05,0.54,11.1,5,2399,5,880,94
7.3,0.28,0.42,14.4,0.04,49,173,0.9994,3.28,0.82,9,7,2400,92,553,21
6.4,0.1,0.35,4.9,0.048,31,103,0.9947,3.43,0.79,9.7,6,2401,14,813,146
7.1,0.55,0.13,1.7,0.073,21,165,0.994,2.97,0.58,9.2,6,2402,15,862,68
6.6,0.56,0.22,8.9,0.034,27,133,0.99675,3.2,0.51,9.1,5,2403,65,885,11
5.5,0.16,0.22,4.5,0.03,30,102,0.9938,3.24,0.36,9.4,6,2404,47,849,188
6.6,0.25,0.32,5.6,0.039,15,68,0.99163,2.96,0.52,11.1,6,2405,66,908,222
6.9,0.21,0.33,1.4,0.056,35,136,0.9938,3.63,0.78,10.3,6,2406,95,544,42
5.5,0.62,0.33,1.7,0.037,24,118,0.98758,3.15,0.39,13.55,6,2407,16,891,151
6.2,0.27,0.26,12.1,0.046,43,127,0.9951,3.16,0.37,10.8,6,2408,1,606,44
5.7,0.31,0.28,4.1,0.03,22,86,0.99062,3.31,0.38,11.7,7,2409,91,804,109
6.8,0.28,0.17,13.9,0.047,49,162,0.9983,3.21,0.51,9,6,2410,34,972,73
6.4,0.45,0.07,1.1,0.03,10,131,0.9905,2.97,0.28,10.8,5,2411,50,825,233
7.6,0.52,0.49,14,0.034,37,156,0.9958,3.14,0.38,11.8,7,2412,13,697,32
7.1,0.145,0.33,4.6,0.05,33,131,0.9942,3.28,0.4,9.6,6,2413,26,529,240
7.2,0.23,0.25,18.8,0.085,19,111,1.00044,3.1,0.51,8.7,5,2414,45,511,81
7.3,0.24,0.29,1.2,0.037,37,97,0.9926,3.19,0.7,10.1,6,2415,5,953,29
6.8,0.64,0.08,9.7,0.062,26,142,0.9972,3.37,0.46,8.9,4,2416,98,822,238
6.4,0.37,0.19,3.5,0.068,18,101,0.9934,3.03,0.38,9,6,2417,20,598,25
7.3,0.25,0.42,14.2,0.041,57,182,0.9996,3.29,0.75,9.1,7,2418,26,935,130
6.2,0.36,0.32,4,0.036,44,92,0.98936,3.2,0.5,13.3,7,2419,19,826,20
6.7,0.17,0.27,1.4,0.032,39,149,0.99254,3.4,0.52,10.5,5,2420,10,880,45
6.3,0.36,0.3,4.8,0.049,14,85,0.9932,3.28,0.39,10.6,5,2421,76,703,68
6,0.2,0.25,2,0.041,30,95,0.99078,3.27,0.56,11.1,6,2422,56,936,133
7.9,0.19,0.26,2.1,0.039,8,143,0.9942,3.05,0.74,9.8,5,2423,42,606,16
6,0.2,0.71,1.6,0.15,10,54,0.9927,3.12,0.47,9.8,5,2424,9,897,45
6.3,0.23,0.3,1.8,0.033,16,91,0.9906,3.28,0.4,11.8,6,2425,33,583,130
6.5,0.28,0.33,15.7,0.053,51,190,0.9978,3.22,0.51,9.7,6,2426,92,869,144
7.3,0.16,0.35,1.5,0.036,29,108,0.99342,3.27,0.51,10.2,6,2427,21,558,75
5.2,0.44,0.04,1.4,0.036,43,119,0.9894,3.36,0.33,12.1,8,2428,94,775,28
7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8,2429,17,820,133
6.7,0.105,0.32,12.4,0.051,34,106,0.998,3.54,0.45,9.2,6,2430,95,861,203
7.3,0.25,0.28,1.5,0.043,19,113,0.99338,3.38,0.56,10.1,6,2431,98,991,36
7.2,0.26,0.4,6.3,0.047,52,172,0.99573,3.18,0.53,9.5,6,2432,74,720,223
7.2,0.39,0.63,11,0.044,55,156,0.9974,3.09,0.44,8.7,6,2433,49,863,48
6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,7,2434,81,769,9
6.6,0.36,0.21,1.5,0.049,39,184,0.9928,3.18,0.41,9.9,6,2435,13,616,124
7.5,0.32,0.24,4.6,0.053,8,134,0.9958,3.14,0.5,9.1,3,2436,61,853,218
6.7,0.2,0.3,1.4,0.025,17,76,0.99104,3.11,0.44,11,6,2437,82,809,48
6.9,0.41,0.33,10.1,0.043,28,152,0.9968,3.2,0.52,9.4,5,2438,87,915,19
6.5,0.35,0.38,7.4,0.036,20,196,0.99712,3.47,0.48,9.1,6,2439,63,724,94
8.7,0.31,0.21,5.6,0.039,28,67,0.99328,2.96,0.52,11,4,2440,18,501,21
7.5,0.23,0.32,9.2,0.038,54,191,0.9966,3.04,0.56,9.7,6,2441,13,826,223
5.8,0.28,0.27,2.6,0.054,30,156,0.9914,3.53,0.42,12.4,5,2442,47,575,158
7,0.17,0.74,12.8,0.045,24,126,0.9942,3.26,0.38,12.2,8,2443,84,624,152
6.7,0.28,0.42,3.5,0.035,43,105,0.99021,3.18,0.38,12.2,6,2444,28,796,167
6.7,0.2,0.24,6.5,0.044,28,100,0.99348,3.12,0.33,10.2,6,2445,61,612,89
6.8,0.32,0.3,3.3,0.029,15,80,0.99061,3.33,0.63,12.6,7,2446,60,932,236
6.7,0.47,0.34,8.9,0.043,31,172,0.9964,3.22,0.6,9.2,5,2447,78,711,91
6.3,0.23,0.31,1.5,0.022,11,82,0.9892,3.3,0.4,12.9,7,2448,88,635,60
8,0.4,0.33,7.7,0.034,27,98,0.9935,3.18,0.41,12.2,7,2449,99,917,71
6.8,0.3,0.35,2.8,0.038,10,164,0.9912,3.09,0.53,12,6,2450,57,542,200
9,0.26,0.34,6.7,0.029,21,162,0.99497,3.08,0.5,10.6,6,2451,47,749,104
6.3,0.27,0.37,7.9,0.047,58,215,0.99542,3.19,0.48,9.5,6,2452,36,902,238
6,0.34,0.29,6.1,0.046,29,134,0.99462,3.48,0.57,10.7,6,2453,88,850,116
7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,6,2454,27,801,61
6.6,0.56,0.15,10,0.037,38,157,0.99642,3.28,0.52,9.4,5,2455,100,605,45
6.9,0.25,0.33,1.2,0.035,35,158,0.99082,3.02,0.58,11.3,6,2456,3,667,223
6.5,0.21,0.42,1.1,0.059,33,101,0.9927,3.12,0.38,9.7,6,2457,84,602,28
7.7,0.34,0.58,11.1,0.039,41,151,0.9978,3.06,0.49,8.6,5,2458,12,561,10
6.8,0.26,0.56,11.9,0.043,64,226,0.997,3.02,0.63,9.3,5,2459,58,531,42
6.8,0.25,0.34,4.7,0.031,34,134,0.9927,3.21,0.38,10.6,6,2460,100,979,223
7,0.29,0.35,1.4,0.036,42,109,0.99119,3.31,0.62,11.6,6,2461,49,806,68
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,2462,5,558,218
5.2,0.31,0.36,5.1,0.031,46,145,0.9897,3.14,0.31,12.4,7,2463,71,699,78
6.6,0.24,0.3,11.3,0.026,11,77,0.99381,3.13,0.55,12.8,7,2464,64,531,128
7.4,0.26,0.43,6,0.022,22,125,0.9928,3.13,0.55,11.5,6,2465,3,678,194
6.1,0.27,0.33,2.2,0.021,26,117,0.9886,3.12,0.3,12.5,6,2466,57,735,23
5.9,0.24,0.26,12.3,0.053,34,134,0.9972,3.34,0.45,9.5,6,2467,76,686,181
5,0.235,0.27,11.75,0.03,34,118,0.9954,3.07,0.5,9.4,6,2468,29,935,162
7.2,0.24,0.3,1.6,0.048,27,131,0.9933,3.25,0.45,10.5,5,2469,71,573,218
7,0.47,0.07,1.1,0.035,17,151,0.991,3.02,0.34,10.5,5,2470,92,772,204
7.4,0.29,0.31,1.7,0.035,23,110,0.9926,3.07,0.38,10.9,5,2471,47,913,237
6.6,0.3,0.25,8,0.036,21,124,0.99362,3.06,0.38,10.8,6,2472,98,543,72
6.4,0.29,0.57,1,0.06,15,120,0.9924,3.06,0.41,9.5,5,2473,48,992,26
5.7,0.22,0.22,16.65,0.044,39,110,0.99855,3.24,0.48,9,6,2474,44,714,194
8,0.2,0.36,1.2,0.032,21,78,0.9921,3.08,0.37,10.4,6,2475,46,805,78
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,2476,0,783,240
7.1,0.23,0.3,2.6,0.034,62,148,0.99121,3.03,0.56,11.3,7,2477,45,573,248
6.8,0.28,0.44,11.5,0.04,58,223,0.9969,3.22,0.56,9.5,5,2478,80,791,107
5.3,0.2,0.31,3.6,0.036,22,91,0.99278,3.41,0.5,9.8,6,2479,80,721,42
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,2480,79,801,228
7,0.21,0.28,8.6,0.045,37,221,0.9954,3.25,0.54,10.4,6,2481,92,525,11
6.6,0.29,0.44,9,0.053,62,178,0.99685,3.02,0.45,8.9,5,2482,24,809,12
7.2,0.4,0.38,2.2,0.03,40,109,0.99075,3.27,0.46,12.6,6,2483,34,898,1
6.6,0.26,0.21,2.9,0.026,48,126,0.99089,3.22,0.38,11.3,7,2484,78,750,78
6.3,0.41,0.3,3.2,0.03,49,164,0.9927,3.53,0.79,11.7,7,2485,66,902,127
5.8,0.29,0.38,10.7,0.038,49,136,0.99366,3.11,0.59,11.2,6,2486,100,552,156
5,0.3,0.33,3.7,0.03,54,173,0.9887,3.36,0.3,13,7,2487,43,617,174
5.1,0.11,0.32,1.6,0.028,12,90,0.99008,3.57,0.52,12.2,6,2488,57,850,242
7.4,0.22,0.33,2,0.045,31,101,0.9931,3.42,0.55,11.4,5,2489,9,511,116
8.4,0.29,0.29,1.05,0.032,4,55,0.9908,2.91,0.32,11.4,4,2490,19,521,210
6.1,0.24,0.26,1.7,0.033,61,134,0.9903,3.19,0.81,11.9,7,2491,49,618,127
6,0.34,0.29,6.1,0.046,29,134,0.99462,3.48,0.57,10.7,6,2492,80,832,95
6.5,0.24,0.19,1.2,0.041,30,111,0.99254,2.99,0.46,9.4,6,2493,86,535,85
7,0.3,0.38,14.9,0.032,60,181,0.9983,3.18,0.61,9.3,7,2494,100,944,34
6.4,0.32,0.26,7.9,0.05,53,180,0.99514,3.14,0.5,9.6,5,2495,57,899,26
6.2,0.12,0.26,5.7,0.044,56,158,0.9951,3.52,0.37,10.5,6,2496,93,808,184
6.4,0.24,0.26,8.2,0.054,47,182,0.99538,3.12,0.5,9.5,5,2497,10,842,125
6.4,0.34,0.1,1.1,0.048,19,84,0.9927,3.21,0.38,9.8,5,2498,93,732,26
6.7,0.13,0.28,1.2,0.046,35,140,0.9927,3.33,0.33,10.1,7,2499,4,580,65
6.8,0.11,0.27,8.6,0.044,45,104,0.99454,3.2,0.37,9.9,6,2500,45,752,7
6,0.17,0.49,1,0.034,26,106,0.992,3.21,0.42,9.8,6,2501,100,794,186
7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,5,2502,24,606,21
6.2,0.33,0.41,16.8,0.037,58,173,0.99882,3.25,0.57,9.4,6,2503,68,652,33
6.7,0.34,0.31,16.4,0.051,20,146,0.99834,3.06,0.54,9.1,5,2504,7,890,92
6,0.19,0.26,12.4,0.048,50,147,0.9972,3.3,0.36,8.9,6,2505,80,844,90
6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,6,2506,52,863,22
8.2,0.22,0.36,6.8,0.034,12,90,0.9944,3.01,0.38,10.5,8,2507,42,831,227
5.8,0.39,0.47,7.5,0.027,12,88,0.9907,3.38,0.45,14,6,2508,23,511,120
8.5,0.19,0.49,3.5,0.044,29,117,0.9938,3.14,0.51,10.1,6,2509,29,922,21
8.9,0.21,0.37,1.2,0.028,20,93,0.99244,3.2,0.37,11.5,5,2510,13,791,200
6.9,0.32,0.15,8.1,0.046,51,180,0.9958,3.13,0.45,8.9,5,2511,35,639,49
6.8,0.28,0.35,2.3,0.042,16,85,0.9906,3.19,0.56,12.4,6,2512,70,615,6
9,0.3,0.49,7.2,0.039,32,84,0.9938,2.94,0.32,11.5,6,2513,79,655,34
6.9,0.27,0.41,1.7,0.047,6,134,0.9929,3.15,0.69,11.4,6,2514,53,864,56
5.5,0.16,0.31,1.2,0.026,31,68,0.9898,3.33,0.44,11.65,6,2515,100,950,57
6.5,0.16,0.33,4.8,0.043,45,114,0.992,3.18,0.44,11.2,6,2516,23,522,220
6.6,0.16,0.21,6.7,0.055,43,157,0.99384,3.15,0.52,10.8,6,2517,77,822,201
5.6,0.26,0.26,5.7,0.031,12,80,0.9923,3.25,0.38,10.8,5,2518,85,813,90
7,0.28,0.36,1,0.035,8,70,0.9899,3.09,0.46,12.1,6,2519,91,696,224
6.5,0.25,0.27,17.4,0.064,29,140,0.99776,3.2,0.49,10.1,6,2520,100,556,170
7.1,0.31,0.25,11.2,0.048,32,136,0.99663,3.14,0.4,9.5,5,2521,34,570,31
7,0.21,0.28,8.7,0.045,37,222,0.9954,3.25,0.54,10.4,6,2522,25,555,35
6.6,0.22,0.34,11.6,0.05,59,140,0.99526,3.22,0.4,10.8,5,2523,3,665,60
5.7,0.27,0.16,9,0.053,32,111,0.99474,3.36,0.37,10.4,6,2524,30,918,207
6.7,0.31,0.18,7.7,0.043,57,200,0.99566,3.17,0.44,9.4,6,2525,73,543,86
6.9,0.32,0.13,7.8,0.042,11,117,0.996,3.23,0.37,9.2,5,2526,37,884,130
6.6,0.21,0.29,1.8,0.026,35,128,0.99183,3.37,0.48,11.2,6,2527,82,611,94
8.2,0.345,1,18.2,0.047,55,205,0.99965,2.96,0.43,9.6,5,2528,77,791,236
6.3,0.27,0.49,1.2,0.063,35,92,0.9911,3.38,0.42,12.2,6,2529,6,705,134
7.4,0.26,0.29,3.7,0.048,14,73,0.9915,3.06,0.45,11.4,6,2530,87,626,38
5.3,0.31,0.38,10.5,0.031,53,140,0.99321,3.34,0.46,11.7,6,2531,53,534,159
6.3,0.19,0.29,5.5,0.042,44,189,0.99304,3.19,0.47,10.3,6,2532,65,622,0
7.8,0.29,0.33,8.75,0.035,33,181,0.9962,3.11,0.46,10.7,5,2533,32,524,73
6.7,0.54,0.27,7.1,0.049,8,178,0.99502,3.16,0.38,9.4,4,2534,97,665,128
6.9,0.44,0.18,11.8,0.051,26,126,0.9975,3.23,0.48,9.1,5,2535,82,958,230
5.8,0.6,0,1.3,0.044,72,197,0.99202,3.56,0.43,10.9,5,2536,2,910,84
6.9,0.3,0.3,10.55,0.037,4,28,0.99184,3.07,0.32,12.7,6,2537,70,641,162
7.1,0.32,0.32,11,0.038,16,66,0.9937,3.24,0.4,11.5,3,2538,88,841,212
6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,6,2539,94,791,85
6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8,5,2540,10,513,153
7.1,0.28,0.26,1.9,0.049,12,86,0.9934,3.15,0.38,9.4,5,2541,60,617,72
6.9,0.28,0.24,2.1,0.034,49,121,0.98882,2.98,0.43,13.2,7,2542,48,832,206
7.4,0.26,0.32,3.7,0.032,29,193,0.99134,3.1,0.67,12.5,6,2543,1,807,153
9,0.38,0.53,2.1,0.102,19,76,0.99001,2.93,0.57,12.9,5,2544,5,634,177
7,0.44,0.24,12.1,0.056,68,210,0.99718,3.05,0.5,9.5,5,2545,93,743,20
6.7,0.33,0.34,6.6,0.067,35,156,0.99542,3.11,0.48,9.3,6,2546,99,664,164
7.7,0.12,0.32,1.4,0.06,47,150,0.9952,3.37,0.42,9.2,6,2547,34,756,27
6.8,0.26,0.44,8.2,0.046,52,183,0.99584,3.2,0.51,9.4,5,2548,92,860,88
6.3,0.21,0.28,1.5,0.051,46,142,0.9928,3.23,0.42,10.1,6,2549,64,870,194
6.4,0.31,0.31,12.9,0.045,55,161,0.99546,3.02,0.59,10.2,5,2550,4,613,67
8.2,0.22,0.3,1.8,0.047,47,185,0.9933,3.13,0.5,10.2,6,2551,4,695,37
7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9,7,2552,91,653,78
6,0.34,0.24,5.4,0.06,23,126,0.9951,3.25,0.44,9,7,2553,73,749,86
7.6,0.29,0.49,9.6,0.03,45,197,0.9938,3.13,0.38,12.3,7,2554,32,807,177
6.8,0.705,0.25,3.2,0.048,10,57,0.996,3.36,0.52,9.5,4,2555,52,735,56
7.1,0.2,0.31,6.85,0.053,32,211,0.99587,3.31,0.59,10.4,6,2556,84,640,51
6.1,0.3,0.3,2.1,0.031,50,163,0.9895,3.39,0.43,12.7,7,2557,59,782,243
6.2,0.2,0.26,9.7,0.03,39,102,0.9908,3.08,0.56,12.9,7,2558,63,817,116
6.4,0.15,0.29,1.8,0.044,21,115,0.99166,3.1,0.38,10.2,5,2559,35,546,197
6,0.28,0.49,6.8,0.048,61,222,0.9953,3.19,0.47,9.3,5,2560,67,632,241
6.7,0.33,0.36,6.6,0.042,34,116,0.99123,2.97,0.31,12.2,8,2561,57,801,243
7,0.28,0.32,1.7,0.038,27,128,0.99375,3.2,0.62,10.2,6,2562,22,935,15
7,0.32,0.34,1.3,0.042,20,69,0.9912,3.31,0.65,12,7,2563,45,700,235
6.9,0.4,0.17,12.9,0.033,59,186,0.99754,3.08,0.49,9.4,5,2564,65,932,18
6.3,0.13,0.42,1.1,0.043,63,146,0.99066,3.13,0.72,11.2,7,2565,85,730,7
5.9,0.14,0.25,4.5,0.027,34,140,0.9934,3.49,0.51,10.8,6,2566,55,893,141
6.9,0.32,0.26,8.3,0.053,32,180,0.9965,3.25,0.51,9.2,6,2567,91,833,157
7.6,0.18,0.36,2.4,0.049,38,123,0.996,3.6,0.46,10.3,5,2568,13,559,123
7.5,0.21,0.68,10.9,0.045,38,133,0.9978,3,0.36,8.7,5,2569,24,863,122
6.5,0.36,0.49,2.9,0.03,16,94,0.9902,3.1,0.49,12.1,7,2570,32,815,21
