fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,feature1,feature2
6.8,0.12,0.3,12.9,0.049,32,88,0.99654,3.2,0.35,9.9,6,2164,76,526
6.5,0.27,0.19,6.6,0.045,98,175,0.99364,3.16,0.34,10.1,6,2165,9,892
7,0.27,0.36,20.7,0.045,45,170,1.001,3,0.45,8.8,6,2166,15,918
5.6,0.15,0.26,5.55,0.051,51,139,0.99336,3.47,0.5,11,6,2167,62,774
7.1,0.21,0.35,2.5,0.04,41,186,0.99128,3.32,0.56,12.5,6,2168,38,922
8,0.29,0.49,11.7,0.035,40,131,0.9958,3.14,0.34,10.8,5,2169,96,596
7.2,0.27,0.74,12.5,0.037,47,156,0.9981,3.04,0.44,8.7,5,2170,0,921
7.4,0.32,0.55,16.6,0.056,53,238,1.0017,2.96,0.58,8.7,6,2171,52,849
5.9,0.36,0.41,1.3,0.047,45,104,0.9917,3.33,0.51,10.6,6,2172,39,926
6.6,0.32,0.47,15.6,0.063,27,173,0.99872,3.18,0.56,9,5,2173,11,772
7.6,0.2,0.26,4.8,0.033,26,76,0.99076,2.98,0.49,12.3,7,2174,57,959
6.4,0.25,0.3,5.5,0.038,15,129,0.9948,3.14,0.49,9.6,6,2175,56,775
6.4,0.125,0.29,5.85,0.042,24,99,0.992,3.23,0.32,12,7,2176,31,872
8.1,0.46,0.31,1.7,0.052,50,183,0.9923,3.03,0.42,11.2,5,2177,76,711
6.6,0.26,0.22,18.15,0.05,23,139,0.99904,3.06,0.5,9.2,5,2178,28,771
8.1,0.27,0.33,1.3,0.045,26,100,0.99066,2.98,0.44,12.4,6,2179,37,805
7.4,0.32,0.27,1.4,0.049,38,173,0.99335,3.03,0.52,9.3,5,2180,38,739
7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,6,2181,20,612
7.8,0.25,0.34,13.7,0.044,66,184,0.99976,3.22,0.75,8.9,5,2182,87,944
7.1,0.12,0.3,3.1,0.018,15,37,0.99004,3.02,0.52,11.9,7,2183,35,861
8.6,0.23,0.4,4.2,0.035,17,109,0.9947,3.14,0.53,9.7,5,2184,62,624
7.5,0.15,0.38,1.8,0.054,19,101,0.9946,3.24,0.44,10,5,2185,84,790
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,2186,56,580
7.1,0.28,0.49,6.5,0.041,28,111,0.9926,3.41,0.58,12.2,8,2187,56,751
7.7,0.28,0.63,11.1,0.039,58,179,0.9979,3.08,0.44,8.8,4,2188,42,990
6.8,0.17,0.17,5.1,0.049,26,82,0.993,3,0.38,9.8,6,2189,40,742
7.6,0.27,0.29,2.5,0.059,37,115,0.99328,3.09,0.37,9.8,5,2190,75,708
8.4,0.17,0.31,5.4,0.052,47,150,0.9953,3.24,0.38,9.8,5,2191,55,833
7.2,0.4,0.62,10.8,0.041,70,189,0.9976,3.08,0.49,8.6,4,2192,54,809
6,0.37,0.32,1,0.053,31,218.5,0.9924,3.29,0.72,9.8,6,2193,94,512
5.7,0.25,0.27,11.5,0.04,24,120,0.99411,3.33,0.31,10.8,6,2194,31,585
8.4,0.58,0.27,12.15,0.033,37,116,0.9959,2.99,0.39,10.8,6,2195,45,967
5.5,0.34,0.26,2.2,0.021,31,119,0.98919,3.55,0.49,13,8,2196,42,912
6.6,0.21,0.6,1.1,0.135,61,144,0.9927,3.12,0.39,9.3,7,2197,56,953
7.6,0.17,0.45,11.2,0.054,56,137,0.997,3.15,0.47,10,5,2198,20,593
6.5,0.46,0.31,5,0.027,15,72,0.99165,3.26,0.6,11.5,7,2199,67,973
4.7,0.455,0.18,1.9,0.036,33,106,0.98746,3.21,0.83,14,7,2200,31,670
6.4,0.33,0.24,9.8,0.041,29,109,0.9956,3.29,0.47,10.1,6,2201,0,694
7.9,0.25,0.29,5.3,0.031,33,117,0.9918,3.06,0.32,11.8,7,2202,11,809
7.2,0.18,0.31,1.1,0.045,20,73,0.9925,3.32,0.4,10.8,7,2203,87,576
7.2,0.23,0.25,18.8,0.085,19,111,1.00044,3.1,0.51,8.7,5,2204,17,890
6.7,0.21,0.36,8.55,0.02,20,86,0.99146,3.19,0.22,13.4,7,2205,99,704
7.5,0.23,0.29,2.6,0.031,24,98,0.99194,3,0.54,10.9,6,2206,18,843
6.8,0.22,0.3,10.6,0.07,67,194,0.99654,2.89,0.42,9,6,2207,81,595
6.8,0.32,0.3,1,0.049,22,113,0.99289,3.24,0.61,10.2,5,2208,36,599
6.8,0.18,0.28,8.5,0.047,52,242,0.9952,3.22,0.53,10.5,6,2209,14,587
6.2,0.35,0.25,18.4,0.051,28,182,0.99946,3.13,0.62,9.3,6,2210,72,857
5.8,0.31,0.31,7.5,0.052,55,230,0.9949,3.19,0.46,9.8,5,2211,84,719
6.8,0.32,0.37,3.4,0.023,19,87,0.9902,3.14,0.53,12.7,6,2212,11,862
6.6,0.15,0.32,6,0.033,59,128,0.99192,3.19,0.71,12.1,8,2213,10,544
8.1,0.27,0.35,1.7,0.03,38,103,0.99255,3.22,0.63,10.4,8,2214,25,668
6.6,0.27,0.32,1.3,0.044,18,93,0.99044,3.11,0.56,12.25,5,2215,12,853
7.9,0.37,0.31,2.85,0.037,5,24,0.9911,3.19,0.36,11.9,6,2216,63,677
7,0.55,0.05,8,0.036,19,164,0.99269,3.26,0.46,12.2,6,2217,20,801
7.3,0.32,0.34,6.6,0.032,24,112,0.99505,3.22,0.46,9.8,6,2218,98,948
6.8,0.24,0.31,18.3,0.046,40,142,1,3.3,0.41,8.7,5,2219,8,805
7.3,0.19,0.24,6.3,0.054,34,231,0.9964,3.36,0.54,10,6,2220,77,531
7.3,0.33,0.4,6.85,0.038,32,138,0.992,3.03,0.3,11.9,7,2221,82,542
8.3,0.3,0.36,10,0.042,33,169,0.9982,3.23,0.51,9.3,6,2222,1,547
7.8,0.32,0.33,2.4,0.037,18,101,0.9912,3.21,0.65,11.7,7,2223,52,895
5.8,0.33,0.23,5,0.053,29,106,0.99458,3.13,0.52,9,5,2224,62,607
6.7,0.27,0.25,8,0.053,54,202,0.9961,3.22,0.43,9.3,5,2225,46,558
6.8,0.25,0.38,8.1,0.046,24,155,0.9956,3.33,0.59,10.2,6,2226,0,618
7.6,0.31,0.52,13.2,0.042,61,148,0.99839,2.98,0.47,9.1,6,2227,99,692
5.9,0.18,0.29,4.6,0.032,68,137,0.99159,3.21,0.38,11.3,6,2228,61,902
6.6,0.15,0.34,1,0.037,45,79,0.98949,2.96,0.5,11.7,6,2229,64,605
6.2,0.25,0.25,1.4,0.03,35,105,0.9912,3.3,0.44,11.1,7,2230,52,522
5.6,0.2,0.66,10.2,0.043,78,175,0.9945,2.98,0.43,10.4,7,2231,16,976
6.5,0.23,0.39,1.9,0.036,41,98,0.99,3.19,0.43,11.9,7,2232,2,599
6.6,0.2,0.38,7.9,0.052,30,145,0.9947,3.32,0.56,11,7,2233,79,971
7.4,0.26,0.37,9.4,0.047,42,147,0.9982,3.46,0.72,10,5,2234,62,933
7.1,0.09,0.3,6.2,0.032,24,134,0.993,2.99,0.39,10.9,6,2235,32,997
7.2,0.37,0.4,11.6,0.032,34,214,0.9963,3.1,0.51,9.8,6,2236,3,919
6.4,0.17,0.32,2.4,0.048,41,200,0.9938,3.5,0.5,9.7,6,2237,14,530
6.8,0.14,0.18,1.4,0.047,30,90,0.99164,3.27,0.54,11.2,6,2238,62,530
6.8,0.3,0.23,4.6,0.061,50.5,238.5,0.9958,3.32,0.6,9.5,5,2239,50,630
7.8,0.26,0.49,3.2,0.027,28,87,0.9919,3.03,0.32,11.3,7,2240,37,781
6.5,0.31,0.61,13,0.053,31,123,0.99708,3.09,0.5,9.3,6,2241,15,591
6.4,0.3,0.51,5.5,0.048,62,172,0.9942,3.08,0.45,9.1,6,2242,63,867
8.4,0.2,0.38,11.8,0.055,51,170,1.0004,3.34,0.82,8.9,6,2243,2,920
7.6,0.28,0.17,1.6,0.046,28,117,0.99288,3.08,0.43,10,5,2244,37,894
7.7,0.39,0.3,5.2,0.037,29,131,0.9943,3.38,0.44,11,6,2245,44,723
6.3,0.34,0.29,6.2,0.046,29,227,0.9952,3.29,0.53,10.1,6,2246,93,776
5.1,0.305,0.13,1.75,0.036,17,73,0.99,3.4,0.51,12.3333333333333,5,2247,34,860
8,0.24,0.26,1.7,0.033,36,136,0.99316,3.44,0.51,10.4,7,2248,50,723
6,0.27,0.3,14.7,0.044,15,144,0.99666,3.12,0.53,10.3,6,2249,97,657
6.6,0.3,0.24,1.2,0.034,17,121,0.9933,3.13,0.36,9.2,5,2250,98,827
6.4,0.32,0.27,4.9,0.034,18,122,0.9916,3.36,0.71,12.5,6,2251,67,562
6.6,0.2,0.14,4.4,0.184,35,168,0.99396,2.93,0.45,9.4,6,2252,47,535
5.6,0.26,0.27,10.6,0.03,27,119,0.9947,3.4,0.34,10.7,7,2253,76,568
6.9,0.25,0.24,3.6,0.057,13,85,0.9942,2.99,0.48,9.5,4,2254,43,759
6.6,0.16,0.36,1.1,0.031,27,93,0.98884,3.23,0.34,13.2,8,2255,62,808
5.5,0.17,0.23,2.9,0.039,10,108,0.99243,3.28,0.5,10,5,2256,34,574
7.5,0.35,0.37,2.5,0.066,29,89,0.98964,3.14,0.42,12.7,6,2257,30,977
6.7,0.16,0.32,12.5,0.035,18,156,0.99666,2.88,0.36,9,6,2258,72,535
6.2,0.25,0.39,1.3,0.051,42,135,0.9906,3.23,0.4,11.1,6,2259,36,748
7.8,0.21,0.27,1.2,0.051,20,89,0.9936,3.06,0.46,9.1,5,2260,16,709
6.2,0.16,0.47,1.4,0.029,23,81,0.99,3.26,0.42,12.2,6,2261,47,673
7.6,0.2,0.26,4.5,0.086,37,133,0.9963,3.15,0.42,9.2,5,2262,84,987
6,0.25,0.28,7.7,0.053,37,132,0.99489,3.06,0.5,9.4,6,2263,81,986
6.8,0.18,0.28,9.8,0.039,29,113,0.99406,3.11,0.45,10.9,7,2264,68,734
7.1,0.18,0.26,1.3,0.041,20,71,0.9926,3.04,0.74,9.9,6,2265,54,659
7,0.26,0.59,1.4,0.037,40,120,0.9918,3.34,0.41,11.1,7,2266,7,792
7.7,0.28,0.33,6.7,0.037,32,155,0.9951,3.39,0.62,10.7,7,2267,71,756
7,0.32,0.24,6.2,0.048,31,228,0.9957,3.23,0.62,9.4,6,2268,31,523
7.2,0.24,0.29,2.2,0.037,37,102,0.992,3.27,0.64,11,7,2269,69,579
6.9,0.32,0.17,7.6,0.042,69,219,0.9959,3.13,0.4,8.9,5,2270,71,910
6.1,0.31,0.34,2.8,0.042,59.5,162,0.99179,3.27,0.47,10.8,6,2271,20,635
5.5,0.17,0.23,2.9,0.039,10,108,0.99243,3.28,0.5,10,5,2272,39,902
8,0.22,0.42,14.6,0.044,45,163,1.0003,3.21,0.69,8.6,7,2273,72,540
8.2,0.22,0.49,9.6,0.037,53,154,0.9951,3.02,0.33,10.6,6,2274,65,711
6.7,0.27,0.33,3.6,0.034,9,45,0.99144,3.08,0.4,10.5,6,2275,17,938
8.2,0.2,0.49,3.5,0.057,14,108,0.9928,3.19,0.35,11.5,6,2276,81,724
5.9,0.655,0,5.6,0.033,8,31,0.9936,3.32,0.51,10.5,4,2277,2,840
9.1,0.27,0.45,10.6,0.035,28,124,0.997,3.2,0.46,10.4,9,2278,38,800
8.3,0.26,0.31,2,0.029,14,141,0.99077,2.95,0.77,12.2,6,2279,2,626
6.9,0.43,0.28,9.4,0.056,29,183,0.99594,3.17,0.43,9.4,5,2280,85,743
6.8,0.27,0.42,7.3,0.054,58,200,0.99556,3.12,0.49,9.4,6,2281,58,609
7,0.26,0.34,10.9,0.038,25,84,0.99432,3.11,0.34,10.9,6,2282,33,566
6.5,0.26,0.34,16.3,0.051,56,197,1.0004,3.49,0.42,9.8,5,2283,38,698
7.4,0.155,0.34,2.3,0.045,73.5,214,0.9934,3.18,0.61,9.9,7,2284,67,767
6.2,0.23,0.38,1.6,0.044,12,113,0.99176,3.3,0.73,11.4,5,2285,22,765
7.5,0.32,0.26,1.8,0.042,13,133,0.9938,3.07,0.38,9.5,5,2286,21,617
6.6,0.26,0.46,6.9,0.047,59,183,0.99594,3.2,0.45,9.3,5,2287,11,646
7.3,0.3,0.74,13.5,0.039,46,165,0.9982,3.02,0.4,8.7,5,2288,98,790
6.3,0.3,0.34,1.6,0.049,14,132,0.994,3.3,0.49,9.5,6,2289,82,704
6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8,6,2290,100,746
8,0.32,0.26,1.2,0.05,11.5,88,0.9946,3.24,0.37,9.5,4,2291,69,835
6.8,0.26,0.24,7.8,0.052,54,214,0.9961,3.13,0.47,8.9,5,2292,11,952
7.5,0.24,0.31,13.1,0.05,26,180,0.99884,3.05,0.53,9.1,6,2293,7,564
7.9,0.25,0.34,11.4,0.04,53,202,0.99708,3.11,0.57,9.6,6,2294,99,826
9.1,0.28,0.49,2,0.059,10,112,0.9958,3.15,0.46,10.1,5,2295,8,941
6.4,0.33,0.3,7.2,0.041,42,168,0.99331,3.22,0.49,11.1,6,2296,97,713
6.4,0.37,0.12,5.9,0.056,6,91,0.99536,3.06,0.46,8.4,4,2297,97,685
6.3,0.305,0.22,16,0.061,26,141,0.99824,3.08,0.5,9.1,5,2298,0,974
8.6,0.33,0.34,11.8,0.059,42,240,0.99882,3.17,0.52,10,6,2299,40,847
7.6,0.29,0.58,17.5,0.041,51,225,0.9997,3.16,0.66,9.5,6,2300,26,901
6.9,0.28,0.28,12.2,0.042,52,139,0.99522,3.03,0.56,10.4,6,2301,6,687
7,0.31,0.31,9.1,0.036,45,140,0.99216,2.98,0.31,12,7,2302,9,863
9.7,0.24,0.49,4.9,0.032,3,18,0.99368,2.85,0.54,10,6,2303,2,870
6.2,0.25,0.42,8,0.049,53,206,0.99586,3.16,0.47,9.1,6,2304,31,668
8,0.33,0.35,10,0.035,22,108,0.99457,3.12,0.36,11.6,6,2305,81,966
7,0.24,0.35,1,0.032,42,104,0.98988,3.16,0.37,11.7,7,2306,3,707
6.6,0.33,0.31,1.3,0.02,29,89,0.99035,3.26,0.44,12.4,8,2307,9,710
7.3,0.32,0.48,13.3,0.06,57,196,0.9982,3.04,0.5,9.2,5,2308,71,708
7.2,0.34,0.23,8.9,0.105,22,155,0.99692,3.01,0.58,9.5,5,2309,63,949
6.7,0.27,0.33,3.6,0.034,9,45,0.99144,3.08,0.4,10.5,6,2310,63,913
6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11,6,2311,100,871
6.9,0.16,0.35,1.3,0.043,21,182,0.9927,3.25,0.62,10.8,6,2312,19,579
5.6,0.245,0.25,9.7,0.032,12,68,0.994,3.31,0.34,10.5,5,2313,2,650
7.6,0.24,0.44,3.8,0.037,49,146,0.9911,3.06,0.37,11.6,6,2314,71,895
6.3,0.17,0.32,4.2,0.04,37,117,0.99182,3.24,0.43,11.3,6,2315,34,754
6.3,0.23,0.22,3.75,0.039,37,116,0.9927,3.23,0.5,10.7,6,2316,96,511
8.7,0.24,0.35,0.6,0.042,11,71,0.9926,3.08,0.38,10.6,5,2317,88,865
5.8,0.26,0.18,1.2,0.031,40,114,0.9908,3.42,0.4,11,7,2318,100,524
5.7,0.21,0.32,1.6,0.03,33,122,0.99044,3.33,0.52,11.9,6,2319,6,952
7.1,0.2,0.27,9.6,0.037,19,105,0.99444,3.04,0.37,10.5,7,2320,67,600
6.4,0.16,0.25,1.3,0.047,20,77,0.9933,3.61,0.54,10.2,6,2321,37,637
6.6,0.16,0.4,1.5,0.044,48,143,0.9912,3.54,0.52,12.4,7,2322,74,924
7.2,0.27,0.27,2.4,0.048,30,149,0.9936,3.1,0.51,9.2,6,2323,98,909
6.6,0.22,0.53,15.1,0.052,22,136,0.9986,2.94,0.35,9.4,5,2324,94,521
7.9,0.28,0.32,3.6,0.038,9,76,0.992,3.05,0.31,11.7,4,2325,93,536
6.7,0.16,0.34,1.6,0.026,27,109,0.9934,3.34,0.58,10.1,6,2326,83,917
7.3,0.31,0.69,10.2,0.041,58,160,0.9977,3.06,0.45,8.6,5,2327,89,686
6.2,0.23,0.23,1.2,0.018,18,128,0.99178,3.05,0.28,10.6,5,2328,65,852
9.6,0.23,0.4,1.5,0.044,19,135,0.9937,2.96,0.49,10.9,5,2329,17,832
7.2,0.24,0.29,2.2,0.037,37,102,0.992,3.27,0.64,11,7,2330,34,608
6.6,0.21,0.5,8.7,0.036,41,191,0.99294,2.96,0.56,11,6,2331,53,779
9.8,0.16,0.46,1.8,0.046,23,130,0.99587,3.04,0.67,9.6,5,2332,38,593
7.5,0.38,0.5,12.8,0.042,57,184,0.9984,3.09,0.46,9,6,2333,26,588
6.4,0.24,0.32,0.95,0.041,23,131,0.99033,3.25,0.35,11.8,5,2334,13,820
6.8,0.36,0.24,4.6,0.039,24,124,0.9909,3.27,0.34,12.6,7,2335,37,595
8.4,0.27,0.46,8.7,0.048,39,197,0.9974,3.14,0.59,9.6,6,2336,6,795
6.7,0.14,0.46,1.6,0.036,15,92,0.99264,3.37,0.49,10.9,5,2337,21,775
6.2,0.2,0.33,5.4,0.028,21,75,0.99012,3.36,0.41,13.5,7,2338,10,646
5.8,0.36,0.32,1.7,0.033,22,96,0.9898,3.03,0.38,11.2,6,2339,27,812
6.6,0.37,0.07,1.4,0.048,58,144,0.9922,3.17,0.38,10,5,2340,14,730
7.2,0.2,0.36,2.5,0.028,22,157,0.9938,3.48,0.49,10.6,6,2341,28,922
6.9,0.29,0.4,19.45,0.043,36,156,0.9996,2.93,0.47,8.9,5,2342,17,624
6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.9666666666667,7,2343,2,828
7.4,0.23,0.43,1.4,0.044,22,113,0.9938,3.22,0.62,10.6,6,2344,89,974
7.4,0.2,0.28,9.1,0.047,29,95,0.99532,3.16,0.47,9.8,7,2345,34,882
6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11,6,2346,14,566
8.1,0.26,0.27,4.3,0.03,43,123,0.99212,3.16,0.33,11.2,6,2347,78,912
7.5,0.41,0.23,14.8,0.054,28,174,0.99898,3.18,0.49,9.7,5,2348,8,753
5.5,0.14,0.27,4.6,0.029,22,104,0.9949,3.34,0.44,9,5,2349,81,714
7,0.36,0.14,11.6,0.043,35,228,0.9977,3.13,0.51,8.9,5,2350,49,593
7.3,0.3,0.34,2.7,0.044,34,108,0.99105,3.36,0.53,12.8,8,2351,37,527
6.5,0.115,0.29,1.95,0.038,73,166,0.989,3.12,0.25,12.9,7,2352,12,713
5.9,0.17,0.3,1.4,0.042,25,119,0.9931,3.68,0.72,10.5,6,2353,59,853
6.3,0.27,0.51,7.6,0.049,35,200,0.99548,3.16,0.54,9.4,4,2354,44,802
7.6,0.21,0.49,2.5,0.047,20,130,0.99178,3.15,0.48,11.1,5,2355,38,529
6.8,0.27,0.12,1.3,0.04,87,168,0.992,3.18,0.41,10,5,2356,76,915
6.6,0.5,0.26,11.3,0.029,32,110,0.99302,3.27,0.78,12.9,8,2357,84,531
7,0.21,0.42,5.3,0.037,36,123,0.99321,3.14,0.52,10.9,6,2358,98,780
6,0.35,0.46,0.9,0.033,9,65,0.98934,3.24,0.35,12.1,4,2359,56,700
6.8,0.21,0.55,14.6,0.053,34,159,0.99805,2.93,0.44,9.2,5,2360,95,997
6.9,0.14,0.29,9.9,0.056,30,91,0.99512,3.19,0.33,9.9,6,2361,9,651
6.8,0.31,0.32,7.6,0.052,35,143,0.9959,3.14,0.38,9,5,2362,83,535
6.2,0.55,0.45,12,0.049,27,186,0.9974,3.17,0.5,9.3,6,2363,8,920
7.6,0.39,0.22,2.8,0.036,19,113,0.9926,3.03,0.29,10.2,5,2364,52,608
6.4,0.25,0.57,1,0.062,21,122,0.99238,3,0.4,9.5,5,2365,68,529
6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.9666666666667,7,2366,36,770
7.3,0.24,0.3,2.5,0.042,31,104,0.9911,3.05,0.56,11.3,7,2367,75,804
5.6,0.26,0,10.2,0.038,13,111,0.99315,3.44,0.46,12.4,6,2368,55,945
7.3,0.28,0.36,12.7,0.04,38,140,0.998,3.3,0.79,9.6,6,2369,57,634
6.6,0.41,0.31,1.6,0.042,18,101,0.99195,3.13,0.41,10.5,5,2370,50,807
6.1,0.35,0.24,2.3,0.034,25,133,0.9906,3.34,0.59,12,7,2371,84,749
8.2,0.27,0.39,7.8,0.039,49,208,0.9976,3.31,0.51,9.5,6,2372,58,920
7.4,0.33,0.44,7.6,0.05,40,227,0.99679,3.12,0.52,9,5,2373,59,843
6.7,0.5,0.38,7.5,0.046,26,175,0.99662,3.32,0.54,9.6,5,2374,55,557
6.5,0.29,0.26,7,0.04,18,113,0.99366,3.17,0.38,10.2,6,2375,18,602
6.3,0.28,0.3,6.6,0.208,60,154,0.99478,3.1,0.4,9.4,6,2376,17,692
7.8,0.26,0.74,7.5,0.044,59,160,0.996,3.22,0.64,10,6,2377,57,839
6.8,0.25,0.37,3.1,0.026,29,93,0.99035,3.14,0.45,12.2,6,2378,77,832
7.6,0.32,0.58,16.75,0.05,43,163,0.9999,3.15,0.54,9.2,5,2379,98,743
6.4,0.16,0.42,1,0.036,29,113,0.9908,3.18,0.52,11,6,2380,98,959
6.3,0.27,0.18,7.7,0.048,45,186,0.9962,3.23,0.47,9,5,2381,89,571
7.1,0.32,0.4,1.5,0.034,13,84,0.9944,3.42,0.6,10.4,5,2382,42,608
6.7,0.24,0.41,2.9,0.039,48,122,0.99052,3.25,0.43,12,5,2383,37,817
6,0.41,0.21,1.9,0.05,29,122,0.9928,3.42,0.52,10.5,6,2384,53,582
7.2,0.26,0.38,1.5,0.061,12,120,0.99192,3.18,0.46,10.4,5,2385,77,939
7.8,0.29,0.29,3.15,0.044,41,117,0.99153,3.24,0.35,11.5,5,2386,38,796
7.5,0.22,0.33,6.7,0.036,45,138,0.9939,3.2,0.68,11.4,6,2387,83,559
5.7,0.29,0.16,7.9,0.044,48,197,0.99512,3.21,0.36,9.4,5,2388,84,573
7.5,0.31,0.51,14.8,0.039,62,204,0.9982,3.06,0.6,9.5,5,2389,4,529
6.7,0.3,0.5,12.1,0.045,38,127,0.9974,3.04,0.53,8.9,6,2390,3,841
8.2,0.3,0.44,12.4,0.043,52,154,0.99452,3.04,0.33,12,6,2391,18,841
6.6,0.26,0.52,8.2,0.047,52,191,0.99541,3.16,0.47,9.5,6,2392,56,544
6.8,0.17,0.34,2,0.04,38,111,0.99,3.24,0.45,12.9,6,2393,96,741
7.3,0.22,0.31,2.3,0.018,45,80,0.98936,3.06,0.34,12.9,7,2394,76,510
6,0.26,0.33,4.35,0.04,15,80,0.98934,3.29,0.5,12.7,6,2395,14,550
6.4,0.28,0.41,6.8,0.045,61,216,0.9952,3.09,0.46,9.4,5,2396,80,786
6.3,0.33,0.42,17.2,0.037,57,170,0.99884,3.26,0.57,9.4,6,2397,95,583
5.3,0.24,0.33,1.3,0.033,25,97,0.9906,3.59,0.38,11,8,2398,80,685
6.9,0.28,0.37,9.1,0.037,16,76,0.9948,3.05,0.54,11.1,5,2399,91,647
7.3,0.28,0.42,14.4,0.04,49,173,0.9994,3.28,0.82,9,7,2400,90,654
6.4,0.1,0.35,4.9,0.048,31,103,0.9947,3.43,0.79,9.7,6,2401,88,606
7.1,0.55,0.13,1.7,0.073,21,165,0.994,2.97,0.58,9.2,6,2402,60,700
6.6,0.56,0.22,8.9,0.034,27,133,0.99675,3.2,0.51,9.1,5,2403,46,612
5.5,0.16,0.22,4.5,0.03,30,102,0.9938,3.24,0.36,9.4,6,2404,54,933
6.6,0.25,0.32,5.6,0.039,15,68,0.99163,2.96,0.52,11.1,6,2405,17,904
6.9,0.21,0.33,1.4,0.056,35,136,0.9938,3.63,0.78,10.3,6,2406,12,884
5.5,0.62,0.33,1.7,0.037,24,118,0.98758,3.15,0.39,13.55,6,2407,91,675
6.2,0.27,0.26,12.1,0.046,43,127,0.9951,3.16,0.37,10.8,6,2408,81,847
5.7,0.31,0.28,4.1,0.03,22,86,0.99062,3.31,0.38,11.7,7,2409,14,713
6.8,0.28,0.17,13.9,0.047,49,162,0.9983,3.21,0.51,9,6,2410,20,999
6.4,0.45,0.07,1.1,0.03,10,131,0.9905,2.97,0.28,10.8,5,2411,53,608
7.6,0.52,0.49,14,0.034,37,156,0.9958,3.14,0.38,11.8,7,2412,80,957
7.1,0.145,0.33,4.6,0.05,33,131,0.9942,3.28,0.4,9.6,6,2413,17,558
7.2,0.23,0.25,18.8,0.085,19,111,1.00044,3.1,0.51,8.7,5,2414,10,525
7.3,0.24,0.29,1.2,0.037,37,97,0.9926,3.19,0.7,10.1,6,2415,82,854
6.8,0.64,0.08,9.7,0.062,26,142,0.9972,3.37,0.46,8.9,4,2416,69,832
6.4,0.37,0.19,3.5,0.068,18,101,0.9934,3.03,0.38,9,6,2417,96,956
7.3,0.25,0.42,14.2,0.041,57,182,0.9996,3.29,0.75,9.1,7,2418,72,538
6.2,0.36,0.32,4,0.036,44,92,0.98936,3.2,0.5,13.3,7,2419,0,675
6.7,0.17,0.27,1.4,0.032,39,149,0.99254,3.4,0.52,10.5,5,2420,61,789
6.3,0.36,0.3,4.8,0.049,14,85,0.9932,3.28,0.39,10.6,5,2421,71,939
6,0.2,0.25,2,0.041,30,95,0.99078,3.27,0.56,11.1,6,2422,75,561
7.9,0.19,0.26,2.1,0.039,8,143,0.9942,3.05,0.74,9.8,5,2423,70,706
6,0.2,0.71,1.6,0.15,10,54,0.9927,3.12,0.47,9.8,5,2424,73,620
6.3,0.23,0.3,1.8,0.033,16,91,0.9906,3.28,0.4,11.8,6,2425,73,691
6.5,0.28,0.33,15.7,0.053,51,190,0.9978,3.22,0.51,9.7,6,2426,1,513
7.3,0.16,0.35,1.5,0.036,29,108,0.99342,3.27,0.51,10.2,6,2427,74,928
5.2,0.44,0.04,1.4,0.036,43,119,0.9894,3.36,0.33,12.1,8,2428,57,514
7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8,2429,36,544
6.7,0.105,0.32,12.4,0.051,34,106,0.998,3.54,0.45,9.2,6,2430,79,749
7.3,0.25,0.28,1.5,0.043,19,113,0.99338,3.38,0.56,10.1,6,2431,42,791
7.2,0.26,0.4,6.3,0.047,52,172,0.99573,3.18,0.53,9.5,6,2432,7,543
7.2,0.39,0.63,11,0.044,55,156,0.9974,3.09,0.44,8.7,6,2433,91,887
6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,7,2434,80,754
6.6,0.36,0.21,1.5,0.049,39,184,0.9928,3.18,0.41,9.9,6,2435,54,986
7.5,0.32,0.24,4.6,0.053,8,134,0.9958,3.14,0.5,9.1,3,2436,35,604
6.7,0.2,0.3,1.4,0.025,17,76,0.99104,3.11,0.44,11,6,2437,96,550
6.9,0.41,0.33,10.1,0.043,28,152,0.9968,3.2,0.52,9.4,5,2438,88,726
6.5,0.35,0.38,7.4,0.036,20,196,0.99712,3.47,0.48,9.1,6,2439,87,521
8.7,0.31,0.21,5.6,0.039,28,67,0.99328,2.96,0.52,11,4,2440,32,627
7.5,0.23,0.32,9.2,0.038,54,191,0.9966,3.04,0.56,9.7,6,2441,96,588
5.8,0.28,0.27,2.6,0.054,30,156,0.9914,3.53,0.42,12.4,5,2442,13,836
7,0.17,0.74,12.8,0.045,24,126,0.9942,3.26,0.38,12.2,8,2443,86,755
6.7,0.28,0.42,3.5,0.035,43,105,0.99021,3.18,0.38,12.2,6,2444,65,902
6.7,0.2,0.24,6.5,0.044,28,100,0.99348,3.12,0.33,10.2,6,2445,52,644
