fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,feature_y_4,feature_y_4,feature_y_4,feature_y_4
5.8,0.29,0.33,3.7,0.029,30,88,0.98994,3.25,0.42,12.3,6,1924,39,216.0,0.5064105602151912,0.7179850839697136
6.8,0.32,0.28,4.8,0.034,25,100,0.99026,3.08,0.47,12.4,7,1925,54,343.0,0.5831682381937834,0.8438377837054513
8.2,0.27,0.43,1.6,0.035,31,128,0.9916,3.1,0.5,12.3,6,1926,55,216.0,1.2536001660125478,0.7179850839697136
5.7,0.695,0.06,6.8,0.042,9,84,0.99432,3.44,0.44,10.2,5,1927,4,125.0,15.009297269825298,0.7877145121442345
6.9,0.19,0.28,3,0.054,33,99,0.9924,3.16,0.4,10.8,6,1928,68,216.0,5.162927519078012,0.7179850839697136
7.9,0.12,0.49,5.2,0.049,33,152,0.9952,3.18,0.47,10.6,6,1929,47,216.0,0.941556842628379,0.7179850839697136
7.1,0.31,0.25,11.2,0.048,32,136,0.99663,3.14,0.4,9.5,5,1930,58,125.0,0.5337929935333657,0.7877145121442345
7.4,0.22,0.26,1.2,0.035,18,97,0.99245,3.12,0.41,9.7,6,1931,28,216.0,0.5314305228125996,0.7179850839697136
6.9,0.26,0.27,4.2,0.031,20,80,0.99089,3.12,0.39,11.5,6,1932,38,216.0,0.9264420761068031,0.7179850839697136
7.4,0.155,0.34,2.3,0.045,73.5,214,0.9934,3.18,0.61,9.9,7,1933,45,343.0,4.899927643859218,0.8438377837054513
8.3,0.36,0.57,15,0.052,35,256,1.0001,2.93,0.64,8.6,5,1934,58,125.0,16.520214858297233,0.7877145121442345
8.5,0.3,0.28,3.1,0.054,54,174,0.99543,3.21,0.43,9.4,6,1935,6,216.0,1.2808660003698131,0.7179850839697136
6.1,0.16,0.27,12.6,0.064,63,162,0.9994,3.66,0.43,8.9,5,1936,70,125.0,0.5873663175940289,0.7877145121442345
6.4,0.24,0.5,11.6,0.047,60,211,0.9966,3.18,0.57,9.3,5,1937,38,125.0,0.5054540467174286,0.7877145121442345
7.8,0.21,0.49,1.35,0.052,6,48,0.9911,3.15,0.28,11.4,5,1938,26,125.0,0.7381330740729821,0.7877145121442345
6.5,0.2,0.5,18.1,0.054,50,221,0.99941,2.94,0.64,8.8,6,1939,41,216.0,2.469464562729078,0.7179850839697136
6,0.38,0.26,6,0.034,42,134,0.9912,3.38,0.38,12.3,7,1940,37,343.0,451.93035873842393,0.8438377837054513
6.7,0.41,0.27,2.6,0.033,25,85,0.99086,3.05,0.34,11.7,6,1941,100,216.0,1.9348332955408192,0.7179850839697136
6.9,0.31,0.34,1.6,0.032,23,128,0.9917,3.37,0.47,11.7,6,1942,76,216.0,0.6776524199783889,0.7179850839697136
7.3,0.43,0.37,4.6,0.028,17,114,0.991,3.23,0.43,13.2,6,1943,33,216.0,0.5007048416819007,0.7179850839697136
6.3,0.28,0.47,11.2,0.04,61,183,0.99592,3.12,0.51,9.5,6,1944,7,216.0,0.6242666778023801,0.7179850839697136
8.3,0.33,0.43,9.2,0.046,22,126,0.9982,3.38,0.47,9.3,5,1945,9,125.0,1.5309031816096903,0.7877145121442345
8.2,0.24,0.49,9.3,0.038,52,163,0.9952,3.02,0.33,10.6,6,1946,50,216.0,42.77759711531252,0.7179850839697136
6.7,0.21,0.34,1.4,0.049,36,112,0.99091,3.02,0.5,11,6,1947,0,216.0,3.431153109409983,0.7179850839697136
6.6,0.3,0.25,8,0.036,21,124,0.99362,3.06,0.38,10.8,6,1948,77,216.0,0.8257925637342198,0.7179850839697136
7.9,0.16,0.3,7.4,0.05,58,152,0.99612,3.12,0.37,9.5,6,1949,60,216.0,0.5163916038212545,0.7179850839697136
6.7,0.26,0.51,8,0.062,50,194,0.99545,3.13,0.5,9.6,5,1950,100,125.0,0.5552334025097049,0.7877145121442345
7.6,0.32,0.35,1.6,0.092,24,138,0.99438,3.19,0.44,9.8,5,1951,80,125.0,1.0763133959305082,0.7877145121442345
7.8,0.3,0.29,16.85,0.054,23,135,0.9998,3.16,0.38,9,6,1952,43,216.0,8.174077487335584,0.7179850839697136
4.8,0.26,0.23,10.6,0.034,23,111,0.99274,3.46,0.28,11.5,7,1953,99,343.0,8.163469491404,0.8438377837054513
6.4,0.46,0.22,14.7,0.047,51,183,0.998275,3.39,0.6,10.5,5,1954,26,125.0,1.0759303663741873,0.7877145121442345
6.5,0.34,0.46,1,0.023,6,80,0.98865,3.15,0.54,12.9,6,1955,57,216.0,0.5551722314622877,0.7179850839697136
8.3,0.22,0.34,1.1,0.043,20,116,0.9927,3,0.47,10.2,6,1956,57,216.0,0.5164226224008138,0.7179850839697136
7.9,0.18,0.36,5.9,0.058,31,132,0.995,3.25,0.52,10.9,6,1957,58,216.0,0.8260136628474805,0.7179850839697136
8.1,0.2,0.28,0.9,0.023,49,87,0.99062,2.92,0.36,11.1,6,1958,58,216.0,3.433909555142855,0.7179850839697136
5.5,0.24,0.32,8.7,0.06,19,102,0.994,3.27,0.31,10.4,5,1959,85,125.0,42.647463644221105,0.7877145121442345
6.2,0.28,0.57,1,0.043,50,92,0.99004,3.17,0.36,11.5,6,1960,21,216.0,1.5301745798907906,0.7179850839697136
7.1,0.44,0.23,5.8,0.035,24,100,0.99062,3.15,0.57,13.2,7,1961,3,343.0,0.6241635121575928,0.8438377837054513
6.4,0.38,0.19,4.5,0.038,36,119,0.99151,3.07,0.42,11.2,6,1962,66,216.0,0.5007110891366041,0.7179850839697136
6.8,0.37,0.28,4,0.03,29,79,0.99,3.23,0.46,12.4,7,1963,40,343.0,0.6777863972089124,0.8438377837054513
6,0.28,0.35,1.9,0.037,16,120,0.9933,3.16,0.69,10.6,5,1964,39,125.0,1.9359206275693355,0.7877145121442345
6.7,0.18,0.28,10.2,0.039,29,115,0.99469,3.11,0.45,10.9,7,1965,80,343.0,456.46702174795877,0.8438377837054513
7.1,0.27,0.27,10.4,0.041,26,114,0.99335,3.04,0.52,11.5,7,1966,57,343.0,2.4678402932197137,0.8438377837054513
6.7,0.26,0.26,4.1,0.073,36,202,0.9956,3.3,0.67,9.5,5,1967,24,125.0,0.7379642122455952,0.7877145121442345
6.9,0.4,0.56,11.2,0.043,40,142,0.9975,3.14,0.46,8.7,5,1968,71,125.0,0.5054365563616388,0.7877145121442345
6.1,0.36,0.16,6.4,0.037,36,198,0.9944,3.17,0.62,9.9,6,1969,13,216.0,0.5874477553846333,0.7179850839697136
7.3,0.23,0.37,1.9,0.041,51,165,0.9908,3.26,0.4,12.2,8,1970,60,512.0,1.2813969696725434,0.996833390848202
6.8,0.21,0.27,2.1,0.03,26,139,0.99,3.16,0.61,12.6,7,1971,24,343.0,16.55126628588548,0.8438377837054513
8.7,0.23,0.32,13.4,0.044,35,169,0.99975,3.12,0.47,8.8,7,1972,43,343.0,4.8951115642235346,0.8438377837054513
6.6,0.28,0.42,8.2,0.044,60,196,0.99562,3.14,0.48,9.4,5,1973,83,125.0,0.9261584649984764,0.7877145121442345
6.4,0.25,0.57,1,0.062,21,122,0.99238,3,0.4,9.5,5,1974,80,125.0,0.5313863591315934,0.7877145121442345
5.9,0.2,0.23,1.5,0.037,38,93,0.99021,3.36,0.49,12,6,1975,64,216.0,0.5338390262285356,0.7179850839697136
7.4,0.18,0.3,8.8,0.064,26,103,0.9961,2.94,0.56,9.3,5,1976,0,125.0,0.9418503326432038,0.7877145121442345
8.3,0.39,0.7,10.6,0.045,33,169,0.9976,3.09,0.57,9.4,5,1977,9,125.0,5.168159675722249,0.7877145121442345
6.3,0.27,0.25,5.8,0.038,52,155,0.995,3.28,0.38,9.4,6,1978,46,216.0,14.982523531243674,0.7179850839697136
8.4,0.2,0.31,2.8,0.054,16,89,0.99416,2.96,0.45,9.5,6,1979,33,216.0,1.2530900355130252,0.7179850839697136
6.2,0.24,0.27,2.9,0.039,30,123,0.98959,3.12,0.37,12.8,6,1980,53,216.0,0.583089396863111,0.7179850839697136
6.8,0.23,0.32,8.6,0.046,47,159,0.99452,3.08,0.52,10.5,6,1981,30,216.0,0.5064295882734139,0.7179850839697136
7.6,0.18,0.28,7.1,0.041,29,110,0.99652,3.2,0.42,9.2,6,1982,6,216.0,0.7472930119509281,0.7179850839697136
6.6,0.425,0.25,2.35,0.034,23,87,0.99082,3.05,0.41,11.4,6,1983,45,216.0,2.558771550090937,0.7179850839697136
6.6,0.34,0.34,2.6,0.051,40.5,210,0.99314,3.15,0.61,10,5,1984,87,125.0,282.00562218332755,0.7877145121442345
6.4,0.33,0.28,4,0.04,24,81,0.9903,3.26,0.64,12.6,7,1985,8,343.0,1.8782351195587157,0.8438377837054513
6.2,0.3,0.42,2.2,0.036,28,128,0.9901,3.13,0.38,11.6,6,1986,47,216.0,0.6706102362466551,0.7179850839697136
6.7,0.12,0.36,2.3,0.039,43,125,0.99229,3.07,0.67,10.1,7,1987,4,343.0,0.5004114020241308,0.8438377837054513
7.5,0.38,0.29,12.7,0.05,25,209,0.9986,3.25,0.59,9.3,6,1988,64,216.0,0.6298622709808747,0.7179850839697136
6.9,0.25,0.26,5.2,0.024,36,135,0.9948,3.16,0.72,10.7,7,1989,20,343.0,1.570696770530688,0.8438377837054513
5.9,0.36,0.04,5.7,0.046,21,87,0.9934,3.22,0.51,10.2,5,1990,22,125.0,50.698167457004885,0.7877145121442345
6.2,0.16,0.33,1.1,0.057,21,82,0.991,3.32,0.46,10.9,7,1991,7,343.0,3.2889356019986464,0.8438377837054513
7.3,0.17,0.36,8.2,0.028,44,111,0.99272,3.14,0.41,12.4,6,1992,48,216.0,0.8141808444844766,0.7179850839697136
9.7,0.24,0.49,4.9,0.032,3,18,0.99368,2.85,0.54,10,6,1993,47,216.0,0.5147806713404468,0.7179850839697136
6.3,0.17,0.32,1,0.04,39,118,0.98886,3.31,0.4,13.1,8,1994,0,512.0,0.5585586134913912,0.996833390848202
7,0.19,0.23,5.7,0.123,27,104,0.9954,3.04,0.54,9.4,6,1995,41,216.0,1.0971514957648427,0.7179850839697136
7.6,0.345,0.26,1.9,0.043,15,134,0.9936,3.08,0.38,9.5,5,1996,14,125.0,8.772598765767357,0.7877145121442345
7.1,0.3,0.46,1.5,0.066,29,133,0.9906,3.12,0.54,12.7,6,1997,56,216.0,7.6263826816498215,0.7179850839697136
6.4,0.13,0.28,0.9,0.045,32,87,0.99175,3.47,0.52,11.2,6,1998,87,216.0,1.0558580312044057,0.7179850839697136
7.7,0.16,0.49,2,0.056,20,124,0.9948,3.32,0.49,10.7,6,1999,11,216.0,0.5519650116726966,0.7179850839697136
8.3,0.21,0.49,19.8,0.054,50,231,1.0012,2.99,0.54,9.2,5,2000,21,125.0,0.518124109745885,0.7877145121442345
6,0.26,0.32,3.5,0.028,29,113,0.9912,3.4,0.71,12.3,7,2001,80,343.0,0.8380150860940498,0.8438377837054513
8.1,0.2,0.36,9.7,0.044,63,162,0.997,3.1,0.46,10,6,2002,31,216.0,3.586324885280379,0.7179850839697136
5.8,0.36,0.26,3.3,0.038,40,153,0.9911,3.34,0.55,11.3,6,2003,94,216.0,36.480407421388485,0.7179850839697136
5.7,0.26,0.25,10.4,0.02,7,57,0.994,3.39,0.37,10.6,5,2004,38,125.0,1.4921366313829854,0.7877145121442345
6.3,0.26,0.24,7.2,0.039,38,172,0.9958,3.49,0.64,9.7,6,2005,16,216.0,0.6187418439075949,0.7179850839697136
6.6,0.41,0.16,1.4,0.037,28,160,0.99167,2.95,0.45,10.6,6,2006,86,216.0,0.5010848008576706,0.7179850839697136
6.8,0.31,0.25,10.5,0.043,30,165,0.9972,3.36,0.55,10.55,6,2007,89,216.0,0.6850521512536248,0.7179850839697136
8,0.25,0.49,1.2,0.061,27,117,0.9938,3.08,0.34,9.4,5,2008,96,125.0,1.9954898518629147,0.7877145121442345
6.9,0.32,0.26,2.3,0.03,11,103,0.99106,3.06,0.42,11.1,6,2009,44,216.0,850.347355925443,0.7179850839697136
7.1,0.43,0.25,2.8,0.036,43,132,0.98975,3.21,0.47,13.4,6,2010,68,216.0,2.3835852038317165,0.7179850839697136
6.4,0.37,0.49,13.3,0.045,53,243,0.9982,3.14,0.48,8.5,6,2011,21,216.0,0.7290904030073662,0.7179850839697136
6.6,0.25,0.3,14.4,0.052,40,183,0.998,3.02,0.5,9.1,6,2012,12,216.0,0.5045443400306465,0.7179850839697136
6.8,0.26,0.42,1.7,0.049,41,122,0.993,3.47,0.48,10.5,8,2013,39,512.0,0.5918676327796644,0.996833390848202
6.6,0.52,0.44,12.2,0.048,54,245,0.9975,3.26,0.54,9.3,6,2014,36,216.0,1.3103362638107754,0.7179850839697136
6.1,0.6,0.12,1.8,0.05,11,76,0.99268,3.42,0.48,10.4,4,2015,25,64.0,18.34668702074167,0.39185723042955
5.9,0.37,0.14,6.3,0.036,34,185,0.9944,3.17,0.63,9.8,5,2016,31,125.0,4.648315979367083,0.7877145121442345
5.7,0.16,0.32,1.2,0.036,7,89,0.99111,3.26,0.48,11,5,2017,68,125.0,0.9112763865344571,0.7877145121442345
6.3,0.21,0.33,13.9,0.046,68,179,0.9971,3.36,0.5,10.4,6,2018,15,216.0,0.529078677543066,0.7179850839697136
7,0.17,0.37,5.7,0.025,29,111,0.9938,3.2,0.49,10.8,6,2019,93,216.0,0.5363481703618187,0.7179850839697136
6.4,0.15,0.4,1.3,0.053,61,146,0.99112,3.17,0.68,11,6,2020,90,216.0,0.9577975361273198,0.7179850839697136
6.8,0.19,0.58,14.2,0.038,51,164,0.9975,3.12,0.48,9.6,6,2021,43,216.0,5.45991463797951,0.7179850839697136
7.7,0.3,0.23,2,0.068,28,138,0.99382,3.11,0.62,9.8,5,2022,67,125.0,13.651983981046222,0.7877145121442345
7.6,0.27,0.29,2.5,0.059,37,115,0.99328,3.09,0.37,9.8,5,2023,38,125.0,1.2263979560206573,0.7877145121442345
8,0.28,0.42,7.1,0.045,41,169,0.9959,3.17,0.43,10.6,5,2024,3,125.0,0.5789494052929052,0.7877145121442345
5.9,0.34,0.25,2,0.042,12,110,0.99034,3.02,0.54,11.4,6,2025,46,216.0,0.5074875509167622,0.7179850839697136
6.1,0.24,0.27,11.5,0.05,51,133,0.99476,3.22,0.37,10.8,6,2026,70,216.0,0.7567438314971425,0.7179850839697136
6.2,0.3,0.17,2.8,0.04,24,125,0.9939,3.01,0.46,9,5,2027,80,125.0,2.6534355777514924,0.7877145121442345
6.8,0.26,0.24,7.8,0.052,54,214,0.9961,3.13,0.47,8.9,5,2028,20,125.0,192.6189079645215,0.7877145121442345
6.1,0.2,0.4,1.9,0.028,32,138,0.9914,3.26,0.72,11.7,5,2029,37,125.0,1.8243662417022402,0.7877145121442345
6.4,0.24,0.49,5.8,0.053,25,120,0.9942,3.01,0.98,10.5,6,2030,98,216.0,0.6637807263619638,0.7179850839697136
7.8,0.27,0.58,11.2,0.036,44,161,0.9977,3.06,0.41,8.9,6,2031,21,216.0,0.5001965722281235,0.7179850839697136
6.9,0.54,0.32,13.2,0.05,53,236,0.9973,3.2,0.5,9.6,5,2032,9,125.0,0.6356334802620648,0.7877145121442345
6.8,0.44,0.37,5.1,0.047,46,201,0.9938,3.08,0.65,10.5,4,2033,18,64.0,1.6123182680613604,0.39185723042955
7.6,0.19,0.42,1.5,0.044,6,114,0.9914,3.04,0.74,12.8,6,2034,65,216.0,61.05141439987269,0.7179850839697136
9.2,0.14,0.37,1.1,0.034,36,84,0.99136,3.05,0.55,11.6,6,2035,3,216.0,3.1558647507810735,0.7179850839697136
7.3,0.17,0.24,8.1,0.121,32,162,0.99508,3.17,0.38,10.4,8,2036,68,512.0,0.802937257664396,0.996833390848202
7,0.2,0.38,8.1,0.05,42,173,0.99585,3.3,0.54,9.8,6,2037,36,216.0,0.5132575614104395,0.7179850839697136
7.3,0.18,0.29,1.2,0.044,12,143,0.9918,3.2,0.48,11.3,7,2038,54,343.0,0.5620021086817975,0.8438377837054513
7.7,0.28,0.35,15.3,0.056,31,117,0.9998,3.27,0.5,9.6,5,2039,56,125.0,1.1187776685942512,0.7877145121442345
6,0.26,0.15,1.3,0.06,51,154,0.99354,3.14,0.51,8.7,5,2040,59,125.0,9.440881745932462,0.7877145121442345
7.2,0.31,0.41,8.6,0.053,15,89,0.9976,3.29,0.64,9.9,6,2041,60,216.0,7.141689884795149,0.7179850839697136
7,0.23,0.28,2.7,0.053,16,92,0.99372,3.18,0.56,9.3,5,2042,70,125.0,1.0365030990819284,0.7877145121442345
6,0.26,0.29,3.1,0.041,37,144,0.98944,3.22,0.39,12.8,7,2043,43,343.0,0.5488712575401231,0.8438377837054513
6.4,0.27,0.17,8.4,0.044,60,198,0.99578,3.21,0.47,9.4,5,2044,59,125.0,0.5199156189415229,0.7877145121442345
7.3,0.24,0.43,2,0.021,20,69,0.99,3.08,0.56,12.2,6,2045,34,216.0,0.8504142025862884,0.7179850839697136
6,0.28,0.29,19.3,0.051,36,174,0.99911,3.14,0.5,9,5,2046,67,125.0,3.7497183205734754,0.7877145121442345
7.1,0.29,0.49,1.2,0.031,32,99,0.9893,3.07,0.33,12.2,6,2047,5,216.0,31.56497097271978,0.7179850839697136
7.5,0.28,0.34,4.2,0.028,36,116,0.991,2.99,0.41,12.3,8,2048,26,512.0,1.4557248834603467,0.996833390848202
6.5,0.08,0.33,1.9,0.028,23,93,0.991,3.34,0.7,12,7,2049,76,343.0,0.6134862209137251,0.8438377837054513
7.9,0.28,0.41,4.9,0.058,31,153,0.9966,3.27,0.51,9.7,6,2050,6,216.0,0.5015375455089788,0.7179850839697136
5.6,0.19,0.26,1.4,0.03,12,76,0.9905,3.25,0.37,10.9,7,2051,90,343.0,0.6925444628234851,0.8438377837054513
7,0.12,0.28,6.3,0.057,17,103,0.9957,3.5,0.44,9.6,5,2052,9,125.0,2.0581789354219806,0.7877145121442345
6.7,0.36,0.28,8.3,0.034,29,81,0.99151,2.96,0.39,12.5,6,2053,77,216.0,2108.56835470145,0.7179850839697136
7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9,6,2054,76,216.0,2.303927339672802,0.7179850839697136
8.5,0.19,0.48,1.1,0.026,23,58,0.99184,2.9,0.5,10.5,6,2055,22,216.0,0.7204879095835972,0.7179850839697136
7,0.24,0.36,4.9,0.083,10,133,0.9942,3.33,0.37,10.8,6,2056,42,216.0,0.5037333435606491,0.7179850839697136
6.9,0.4,0.17,12.9,0.033,59,186,0.99754,3.08,0.49,9.4,5,2057,99,125.0,0.5964313863415605,0.7877145121442345
6.2,0.2,0.26,1.1,0.047,42,119,0.99158,3.48,0.6,11,7,2058,13,343.0,1.3404795216570444,0.8438377837054513
7,0.45,0.34,19.8,0.04,12,67,0.9976,3.07,0.38,11,6,2059,100,216.0,20.454302093082287,0.7179850839697136
6.8,0.27,0.28,7.8,0.038,26,89,0.9915,3.24,0.34,12.5,6,2060,54,216.0,4.420399883860995,0.7179850839697136
6.4,0.17,0.32,2.4,0.048,41,200,0.9938,3.5,0.5,9.7,6,2061,84,216.0,0.8968895562451294,0.7179850839697136
6.2,0.21,0.29,1.6,0.039,24,92,0.99114,3.27,0.5,11.2,6,2062,72,216.0,0.5268683709725396,0.7179850839697136
6.6,0.24,0.33,10.1,0.032,8,81,0.99626,3.19,0.51,9.8,6,2063,45,216.0,0.5389596936919778,0.7179850839697136
5.9,0.24,0.34,2,0.037,40,108,0.98948,3.19,0.5,12.3,6,2064,64,216.0,0.9743071775192425,0.7179850839697136
7.2,0.24,0.27,11.4,0.034,40,174,0.99773,3.2,0.44,9,5,2065,99,125.0,5.778022079100639,0.7877145121442345
6.4,0.27,0.45,8.3,0.05,52,196,0.9955,3.18,0.48,9.5,5,2066,20,125.0,12.49299602853115,0.7877145121442345
5.1,0.35,0.26,6.8,0.034,36,120,0.99188,3.38,0.4,11.5,6,2067,64,216.0,1.2007358814700477,0.7179850839697136
6.1,0.22,0.4,1.85,0.031,25,111,0.98966,3.03,0.3,11.8,7,2068,78,343.0,0.5749431168345859,0.8438377837054513
6.3,0.32,0.26,12,0.049,63,170,0.9961,3.14,0.55,9.9,6,2069,94,216.0,0.5086286116793665,0.7179850839697136
5.8,0.28,0.66,9.1,0.039,26,159,0.9965,3.66,0.55,10.8,5,2070,82,125.0,0.7664959371528525,0.7877145121442345
8.8,0.2,0.28,1.1,0.018,18,72,0.9926,2.97,0.35,10.4,5,2071,3,125.0,2.753891282207768,0.7877145121442345
6.8,0.24,0.31,18.3,0.046,40,142,1,3.3,0.41,8.7,5,2072,77,125.0,139.88119435206428,0.7877145121442345
6.6,0.24,0.3,13,0.052,18,143,0.99825,3.37,0.49,9.4,6,2073,62,216.0,1.7730559098512553,0.7179850839697136
7.2,0.32,0.3,8.25,0.02,14,104,0.99362,2.99,0.44,11.4,6,2074,56,216.0,0.6571574614381853,0.7179850839697136
5.8,0.28,0.3,3.9,0.026,36,105,0.98963,3.26,0.58,12.75,6,2075,6,216.0,0.5000602175047016,0.7179850839697136
7.3,0.27,0.3,1.3,0.04,26,84,0.99222,3.28,0.53,10.7,6,2076,61,216.0,0.6415853643497197,0.7179850839697136
6.3,0.22,0.27,4.5,0.036,81,157,0.9928,3.05,0.76,10.7,7,2077,77,343.0,1.6558792479813527,0.8438377837054513
7.8,0.31,0.4,1.6,0.027,20,87,0.9911,3.15,0.48,11.9,6,2078,22,216.0,74.94597564080644,0.7179850839697136
6.1,0.28,0.35,12.8,0.048,63,229,0.9975,3.08,0.4,8.9,5,2079,67,125.0,3.0311750381087625,0.7877145121442345
6.6,0.16,0.35,1.8,0.042,26,105,0.98962,3.19,0.75,12.4,7,2080,2,343.0,0.7920482292218008,0.8438377837054513
7.9,0.16,0.3,4.8,0.037,37,171,0.9967,3.47,0.44,9,4,2081,50,64.0,0.5118212791066409,0.39185723042955
7.7,0.24,0.3,1.4,0.041,15,102,0.9929,3.26,0.53,10.4,6,2082,12,216.0,0.5655664370646406,0.7179850839697136
7.6,0.31,0.49,13.4,0.062,50,191,0.9989,3.22,0.53,9,4,2083,95,64.0,1.141230205844262,0.39185723042955
6.8,0.28,0.34,7.5,0.035,34,177,0.99692,3.33,0.43,9.1,5,2084,74,125.0,10.190200006345876,0.7877145121442345
6.9,0.41,0.22,4.2,0.031,10,102,0.993,3,0.86,11.6,4,2085,42,64.0,6.702794625449633,0.39185723042955
6.2,0.22,0.27,1.5,0.064,20,132,0.9938,3.22,0.46,9.2,6,2086,19,216.0,1.017833550222458,0.7179850839697136
5.8,0.3,0.12,1.6,0.036,57,163,0.99239,3.38,0.59,10.5,6,2087,74,216.0,0.5458887363594708,0.7179850839697136
5.5,0.15,0.32,14,0.031,16,99,0.99437,3.26,0.38,11.5,8,2088,8,512.0,0.5217983370862805,0.996833390848202
6.9,0.25,0.47,8.4,0.042,36,156,0.99604,3.15,0.55,9.4,6,2089,39,216.0,0.8632268131398696,0.7179850839697136
5.6,0.18,0.31,1.5,0.038,16,84,0.9924,3.34,0.58,10.1,6,2090,61,216.0,3.925167078876927,0.7179850839697136
6.6,0.085,0.33,1.4,0.036,17,109,0.99306,3.27,0.61,9.5,6,2091,7,216.0,27.58403353920828,0.7179850839697136
6.3,0.22,0.43,4.55,0.038,31,130,0.9918,3.35,0.33,11.5,7,2092,82,343.0,1.4208497867077812,0.8438377837054513
6.8,0.24,0.34,4.6,0.032,37,135,0.9927,3.2,0.39,10.6,5,2093,91,125.0,0.6083922008459621,0.7877145121442345
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,2094,83,343.0,0.5020696080106406,0.8438377837054513
7,0.11,0.32,4.6,0.057,59,144,0.9956,3.55,0.44,9.4,7,2095,60,343.0,0.7002706891913453,0.8438377837054513
7.2,0.31,0.35,7.2,0.046,45,178,0.9955,3.14,0.53,9.7,5,2096,36,125.0,2.1242073085861293,0.7877145121442345
5.2,0.44,0.04,1.4,0.036,43,119,0.9894,3.36,0.33,12.1,8,2097,66,512.0,11661.136630042001,0.996833390848202
6.3,0.22,0.22,5.6,0.039,31,128,0.99296,3.12,0.46,10.4,6,2098,21,216.0,2.228540329577033,0.7179850839697136
6.7,0.15,0.32,7.9,0.034,17,81,0.99512,3.29,0.31,10,6,2099,11,216.0,0.7121477021069881,0.7179850839697136
8.2,0.21,0.32,10.65,0.053,53,145,0.9972,3.17,0.48,10.2,6,2100,59,216.0,0.5030030522642136,0.7179850839697136
7.4,0.16,0.49,1.2,0.055,18,150,0.9917,3.23,0.47,11.2,6,2101,53,216.0,0.6011426850439331,0.7179850839697136
6.3,0.18,0.36,1.2,0.034,26,111,0.99074,3.16,0.51,11,6,2102,96,216.0,1.3718924498099851,0.7179850839697136
8,0.24,0.36,1.5,0.047,17,129,0.9948,3.2,0.54,10,6,2103,0,216.0,22.950914141141062,0.7179850839697136
7,0.32,0.31,6.4,0.031,38,115,0.99235,3.38,0.58,12.2,7,2104,71,343.0,4.209488251019077,0.8438377837054513
6.9,0.22,0.37,15,0.053,59,178,0.9992,3.37,0.82,9.5,7,2105,20,343.0,0.8829780198029418,0.8438377837054513
6.4,0.23,0.33,1.15,0.044,15.5,217.5,0.992,3.33,0.44,11,6,2106,47,216.0,0.5247539375928378,0.7179850839697136
6,0.33,0.2,1.8,0.031,49,159,0.9919,3.41,0.53,11,6,2107,54,216.0,0.5416754182090738,0.7179850839697136
6.4,0.44,0.44,14.4,0.048,29,228,0.99955,3.26,0.54,8.8,7,2108,33,343.0,0.991404080380614,0.8438377837054513
6.6,0.19,0.28,11.8,0.042,54,137,0.99492,3.18,0.37,10.8,6,2109,31,216.0,6.125750278326221,0.7179850839697136
5.8,0.61,0.01,8.4,0.041,31,104,0.9909,3.26,0.72,14.05,7,2110,73,343.0,11.477291228166926,0.8438377837054513
7.6,0.27,0.34,5,0.04,18,56,0.99084,3.06,0.48,12.4,6,2111,12,216.0,1.1760532747852321,0.7179850839697136
8.2,0.32,0.26,2.1,0.062,26,87,0.98974,3.1,0.47,12.8,6,2112,29,216.0,0.5710674403199147,0.7179850839697136
6.1,0.22,0.5,6.6,0.045,30,122,0.99415,3.22,0.49,9.9,6,2113,8,216.0,0.5098535031306035,0.7179850839697136
5.8,0.32,0.28,4.3,0.032,46,115,0.98946,3.16,0.57,13,8,2114,86,512.0,0.7765602411928322,0.996833390848202
7.1,0.44,0.27,8.4,0.057,60,160,0.99257,3.16,0.36,11.8,6,2115,23,216.0,2.8606183558142604,0.7179850839697136
5.7,0.16,0.26,6.3,0.043,28,113,0.9936,3.06,0.58,9.9,6,2116,13,216.0,106.18651516920625,0.7179850839697136
7,0.3,0.28,2.2,0.042,21,177,0.99166,3.2,0.57,11.4,5,2117,51,125.0,1.7241465623991339,0.7877145121442345
6.6,0.27,0.3,1.9,0.025,14,153,0.9928,3.29,0.62,10.5,6,2118,63,216.0,0.650734290538915,0.7179850839697136
7.4,0.25,0.37,13.5,0.06,52,192,0.9975,3,0.44,9.1,5,2119,54,125.0,0.5000022523467944,0.7877145121442345
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8,2120,26,512.0,0.6477232059407361,0.996833390848202
6.3,0.37,0.51,6.3,0.048,35,146,0.9943,3.1,1.01,10.5,6,2121,43,216.0,1.7014999757861846,0.7179850839697136
6.4,0.22,0.38,9.1,0.044,35,127,0.99326,2.97,0.3,11,7,2122,66,343.0,94.20228697247734,0.8438377837054513
8.3,0.14,0.34,1.1,0.042,7,47,0.9934,3.47,0.4,10.2,6,2123,55,216.0,2.914179448731245,0.7179850839697136
7,0.12,0.29,10.3,0.039,41,98,0.99564,3.19,0.38,9.8,8,2124,21,512.0,0.781500839849565,0.996833390848202
