fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,feature_y_5,feature_y_5,feature_y_5,feature_y_5,feature_y_5
7.6,0.27,0.29,2.5,0.059,37,115,0.99328,3.09,0.37,9.8,5,2023,45,125.0,1.2263979560206573,0.7877145121442345,414
8,0.28,0.42,7.1,0.045,41,169,0.9959,3.17,0.43,10.6,5,2024,28,125.0,0.5789494052929052,0.7877145121442345,431
5.9,0.34,0.25,2,0.042,12,110,0.99034,3.02,0.54,11.4,6,2025,34,216.0,0.5074875509167622,0.7179850839697136,297
6.1,0.24,0.27,11.5,0.05,51,133,0.99476,3.22,0.37,10.8,6,2026,42,216.0,0.7567438314971425,0.7179850839697136,480
6.2,0.3,0.17,2.8,0.04,24,125,0.9939,3.01,0.46,9,5,2027,39,125.0,2.6534355777514924,0.7877145121442345,282
6.8,0.26,0.24,7.8,0.052,54,214,0.9961,3.13,0.47,8.9,5,2028,95,125.0,192.6189079645215,0.7877145121442345,172
6.1,0.2,0.4,1.9,0.028,32,138,0.9914,3.26,0.72,11.7,5,2029,41,125.0,1.8243662417022402,0.7877145121442345,172
6.4,0.24,0.49,5.8,0.053,25,120,0.9942,3.01,0.98,10.5,6,2030,95,216.0,0.6637807263619638,0.7179850839697136,90
7.8,0.27,0.58,11.2,0.036,44,161,0.9977,3.06,0.41,8.9,6,2031,74,216.0,0.5001965722281235,0.7179850839697136,481
6.9,0.54,0.32,13.2,0.05,53,236,0.9973,3.2,0.5,9.6,5,2032,0,125.0,0.6356334802620648,0.7877145121442345,319
6.8,0.44,0.37,5.1,0.047,46,201,0.9938,3.08,0.65,10.5,4,2033,29,64.0,1.6123182680613604,0.39185723042955,171
7.6,0.19,0.42,1.5,0.044,6,114,0.9914,3.04,0.74,12.8,6,2034,74,216.0,61.05141439987269,0.7179850839697136,316
9.2,0.14,0.37,1.1,0.034,36,84,0.99136,3.05,0.55,11.6,6,2035,52,216.0,3.1558647507810735,0.7179850839697136,403
7.3,0.17,0.24,8.1,0.121,32,162,0.99508,3.17,0.38,10.4,8,2036,93,512.0,0.802937257664396,0.996833390848202,407
7,0.2,0.38,8.1,0.05,42,173,0.99585,3.3,0.54,9.8,6,2037,27,216.0,0.5132575614104395,0.7179850839697136,251
7.3,0.18,0.29,1.2,0.044,12,143,0.9918,3.2,0.48,11.3,7,2038,55,343.0,0.5620021086817975,0.8438377837054513,16
7.7,0.28,0.35,15.3,0.056,31,117,0.9998,3.27,0.5,9.6,5,2039,99,125.0,1.1187776685942512,0.7877145121442345,280
6,0.26,0.15,1.3,0.06,51,154,0.99354,3.14,0.51,8.7,5,2040,22,125.0,9.440881745932462,0.7877145121442345,128
7.2,0.31,0.41,8.6,0.053,15,89,0.9976,3.29,0.64,9.9,6,2041,90,216.0,7.141689884795149,0.7179850839697136,147
7,0.23,0.28,2.7,0.053,16,92,0.99372,3.18,0.56,9.3,5,2042,100,125.0,1.0365030990819284,0.7877145121442345,450
6,0.26,0.29,3.1,0.041,37,144,0.98944,3.22,0.39,12.8,7,2043,78,343.0,0.5488712575401231,0.8438377837054513,483
6.4,0.27,0.17,8.4,0.044,60,198,0.99578,3.21,0.47,9.4,5,2044,65,125.0,0.5199156189415229,0.7877145121442345,134
7.3,0.24,0.43,2,0.021,20,69,0.99,3.08,0.56,12.2,6,2045,92,216.0,0.8504142025862884,0.7179850839697136,374
6,0.28,0.29,19.3,0.051,36,174,0.99911,3.14,0.5,9,5,2046,20,125.0,3.7497183205734754,0.7877145121442345,352
7.1,0.29,0.49,1.2,0.031,32,99,0.9893,3.07,0.33,12.2,6,2047,48,216.0,31.56497097271978,0.7179850839697136,308
7.5,0.28,0.34,4.2,0.028,36,116,0.991,2.99,0.41,12.3,8,2048,10,512.0,1.4557248834603467,0.996833390848202,40
6.5,0.08,0.33,1.9,0.028,23,93,0.991,3.34,0.7,12,7,2049,46,343.0,0.6134862209137251,0.8438377837054513,383
7.9,0.28,0.41,4.9,0.058,31,153,0.9966,3.27,0.51,9.7,6,2050,15,216.0,0.5015375455089788,0.7179850839697136,258
5.6,0.19,0.26,1.4,0.03,12,76,0.9905,3.25,0.37,10.9,7,2051,64,343.0,0.6925444628234851,0.8438377837054513,349
7,0.12,0.28,6.3,0.057,17,103,0.9957,3.5,0.44,9.6,5,2052,73,125.0,2.0581789354219806,0.7877145121442345,442
6.7,0.36,0.28,8.3,0.034,29,81,0.99151,2.96,0.39,12.5,6,2053,5,216.0,2108.56835470145,0.7179850839697136,403
7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9,6,2054,62,216.0,2.303927339672802,0.7179850839697136,4
8.5,0.19,0.48,1.1,0.026,23,58,0.99184,2.9,0.5,10.5,6,2055,71,216.0,0.7204879095835972,0.7179850839697136,320
7,0.24,0.36,4.9,0.083,10,133,0.9942,3.33,0.37,10.8,6,2056,45,216.0,0.5037333435606491,0.7179850839697136,223
6.9,0.4,0.17,12.9,0.033,59,186,0.99754,3.08,0.49,9.4,5,2057,24,125.0,0.5964313863415605,0.7877145121442345,44
6.2,0.2,0.26,1.1,0.047,42,119,0.99158,3.48,0.6,11,7,2058,48,343.0,1.3404795216570444,0.8438377837054513,243
7,0.45,0.34,19.8,0.04,12,67,0.9976,3.07,0.38,11,6,2059,53,216.0,20.454302093082287,0.7179850839697136,330
6.8,0.27,0.28,7.8,0.038,26,89,0.9915,3.24,0.34,12.5,6,2060,58,216.0,4.420399883860995,0.7179850839697136,19
6.4,0.17,0.32,2.4,0.048,41,200,0.9938,3.5,0.5,9.7,6,2061,83,216.0,0.8968895562451294,0.7179850839697136,66
6.2,0.21,0.29,1.6,0.039,24,92,0.99114,3.27,0.5,11.2,6,2062,39,216.0,0.5268683709725396,0.7179850839697136,64
6.6,0.24,0.33,10.1,0.032,8,81,0.99626,3.19,0.51,9.8,6,2063,43,216.0,0.5389596936919778,0.7179850839697136,35
5.9,0.24,0.34,2,0.037,40,108,0.98948,3.19,0.5,12.3,6,2064,67,216.0,0.9743071775192425,0.7179850839697136,62
7.2,0.24,0.27,11.4,0.034,40,174,0.99773,3.2,0.44,9,5,2065,42,125.0,5.778022079100639,0.7877145121442345,343
6.4,0.27,0.45,8.3,0.05,52,196,0.9955,3.18,0.48,9.5,5,2066,45,125.0,12.49299602853115,0.7877145121442345,400
5.1,0.35,0.26,6.8,0.034,36,120,0.99188,3.38,0.4,11.5,6,2067,63,216.0,1.2007358814700477,0.7179850839697136,340
6.1,0.22,0.4,1.85,0.031,25,111,0.98966,3.03,0.3,11.8,7,2068,100,343.0,0.5749431168345859,0.8438377837054513,93
6.3,0.32,0.26,12,0.049,63,170,0.9961,3.14,0.55,9.9,6,2069,9,216.0,0.5086286116793665,0.7179850839697136,478
5.8,0.28,0.66,9.1,0.039,26,159,0.9965,3.66,0.55,10.8,5,2070,32,125.0,0.7664959371528525,0.7877145121442345,389
8.8,0.2,0.28,1.1,0.018,18,72,0.9926,2.97,0.35,10.4,5,2071,81,125.0,2.753891282207768,0.7877145121442345,399
6.8,0.24,0.31,18.3,0.046,40,142,1,3.3,0.41,8.7,5,2072,39,125.0,139.88119435206428,0.7877145121442345,42
6.6,0.24,0.3,13,0.052,18,143,0.99825,3.37,0.49,9.4,6,2073,9,216.0,1.7730559098512553,0.7179850839697136,399
7.2,0.32,0.3,8.25,0.02,14,104,0.99362,2.99,0.44,11.4,6,2074,67,216.0,0.6571574614381853,0.7179850839697136,5
5.8,0.28,0.3,3.9,0.026,36,105,0.98963,3.26,0.58,12.75,6,2075,38,216.0,0.5000602175047016,0.7179850839697136,353
7.3,0.27,0.3,1.3,0.04,26,84,0.99222,3.28,0.53,10.7,6,2076,52,216.0,0.6415853643497197,0.7179850839697136,19
6.3,0.22,0.27,4.5,0.036,81,157,0.9928,3.05,0.76,10.7,7,2077,57,343.0,1.6558792479813527,0.8438377837054513,56
7.8,0.31,0.4,1.6,0.027,20,87,0.9911,3.15,0.48,11.9,6,2078,14,216.0,74.94597564080644,0.7179850839697136,56
6.1,0.28,0.35,12.8,0.048,63,229,0.9975,3.08,0.4,8.9,5,2079,96,125.0,3.0311750381087625,0.7877145121442345,411
6.6,0.16,0.35,1.8,0.042,26,105,0.98962,3.19,0.75,12.4,7,2080,48,343.0,0.7920482292218008,0.8438377837054513,251
7.9,0.16,0.3,4.8,0.037,37,171,0.9967,3.47,0.44,9,4,2081,54,64.0,0.5118212791066409,0.39185723042955,57
7.7,0.24,0.3,1.4,0.041,15,102,0.9929,3.26,0.53,10.4,6,2082,85,216.0,0.5655664370646406,0.7179850839697136,127
7.6,0.31,0.49,13.4,0.062,50,191,0.9989,3.22,0.53,9,4,2083,18,64.0,1.141230205844262,0.39185723042955,271
6.8,0.28,0.34,7.5,0.035,34,177,0.99692,3.33,0.43,9.1,5,2084,12,125.0,10.190200006345876,0.7877145121442345,340
6.9,0.41,0.22,4.2,0.031,10,102,0.993,3,0.86,11.6,4,2085,34,64.0,6.702794625449633,0.39185723042955,71
6.2,0.22,0.27,1.5,0.064,20,132,0.9938,3.22,0.46,9.2,6,2086,0,216.0,1.017833550222458,0.7179850839697136,486
5.8,0.3,0.12,1.6,0.036,57,163,0.99239,3.38,0.59,10.5,6,2087,96,216.0,0.5458887363594708,0.7179850839697136,303
5.5,0.15,0.32,14,0.031,16,99,0.99437,3.26,0.38,11.5,8,2088,42,512.0,0.5217983370862805,0.996833390848202,407
6.9,0.25,0.47,8.4,0.042,36,156,0.99604,3.15,0.55,9.4,6,2089,18,216.0,0.8632268131398696,0.7179850839697136,107
5.6,0.18,0.31,1.5,0.038,16,84,0.9924,3.34,0.58,10.1,6,2090,56,216.0,3.925167078876927,0.7179850839697136,58
6.6,0.085,0.33,1.4,0.036,17,109,0.99306,3.27,0.61,9.5,6,2091,91,216.0,27.58403353920828,0.7179850839697136,328
6.3,0.22,0.43,4.55,0.038,31,130,0.9918,3.35,0.33,11.5,7,2092,17,343.0,1.4208497867077812,0.8438377837054513,27
6.8,0.24,0.34,4.6,0.032,37,135,0.9927,3.2,0.39,10.6,5,2093,33,125.0,0.6083922008459621,0.7877145121442345,325
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,2094,23,343.0,0.5020696080106406,0.8438377837054513,329
7,0.11,0.32,4.6,0.057,59,144,0.9956,3.55,0.44,9.4,7,2095,16,343.0,0.7002706891913453,0.8438377837054513,387
7.2,0.31,0.35,7.2,0.046,45,178,0.9955,3.14,0.53,9.7,5,2096,38,125.0,2.1242073085861293,0.7877145121442345,496
5.2,0.44,0.04,1.4,0.036,43,119,0.9894,3.36,0.33,12.1,8,2097,13,512.0,11661.136630042001,0.996833390848202,78
6.3,0.22,0.22,5.6,0.039,31,128,0.99296,3.12,0.46,10.4,6,2098,9,216.0,2.228540329577033,0.7179850839697136,21
6.7,0.15,0.32,7.9,0.034,17,81,0.99512,3.29,0.31,10,6,2099,2,216.0,0.7121477021069881,0.7179850839697136,59
8.2,0.21,0.32,10.65,0.053,53,145,0.9972,3.17,0.48,10.2,6,2100,27,216.0,0.5030030522642136,0.7179850839697136,475
7.4,0.16,0.49,1.2,0.055,18,150,0.9917,3.23,0.47,11.2,6,2101,61,216.0,0.6011426850439331,0.7179850839697136,39
6.3,0.18,0.36,1.2,0.034,26,111,0.99074,3.16,0.51,11,6,2102,92,216.0,1.3718924498099851,0.7179850839697136,51
8,0.24,0.36,1.5,0.047,17,129,0.9948,3.2,0.54,10,6,2103,43,216.0,22.950914141141062,0.7179850839697136,406
7,0.32,0.31,6.4,0.031,38,115,0.99235,3.38,0.58,12.2,7,2104,74,343.0,4.209488251019077,0.8438377837054513,178
6.9,0.22,0.37,15,0.053,59,178,0.9992,3.37,0.82,9.5,7,2105,25,343.0,0.8829780198029418,0.8438377837054513,170
6.4,0.23,0.33,1.15,0.044,15.5,217.5,0.992,3.33,0.44,11,6,2106,72,216.0,0.5247539375928378,0.7179850839697136,324
6,0.33,0.2,1.8,0.031,49,159,0.9919,3.41,0.53,11,6,2107,97,216.0,0.5416754182090738,0.7179850839697136,181
6.4,0.44,0.44,14.4,0.048,29,228,0.99955,3.26,0.54,8.8,7,2108,13,343.0,0.991404080380614,0.8438377837054513,0
6.6,0.19,0.28,11.8,0.042,54,137,0.99492,3.18,0.37,10.8,6,2109,35,216.0,6.125750278326221,0.7179850839697136,17
5.8,0.61,0.01,8.4,0.041,31,104,0.9909,3.26,0.72,14.05,7,2110,6,343.0,11.477291228166926,0.8438377837054513,255
7.6,0.27,0.34,5,0.04,18,56,0.99084,3.06,0.48,12.4,6,2111,69,216.0,1.1760532747852321,0.7179850839697136,220
8.2,0.32,0.26,2.1,0.062,26,87,0.98974,3.1,0.47,12.8,6,2112,89,216.0,0.5710674403199147,0.7179850839697136,382
6.1,0.22,0.5,6.6,0.045,30,122,0.99415,3.22,0.49,9.9,6,2113,50,216.0,0.5098535031306035,0.7179850839697136,345
5.8,0.32,0.28,4.3,0.032,46,115,0.98946,3.16,0.57,13,8,2114,38,512.0,0.7765602411928322,0.996833390848202,110
7.1,0.44,0.27,8.4,0.057,60,160,0.99257,3.16,0.36,11.8,6,2115,9,216.0,2.8606183558142604,0.7179850839697136,177
5.7,0.16,0.26,6.3,0.043,28,113,0.9936,3.06,0.58,9.9,6,2116,9,216.0,106.18651516920625,0.7179850839697136,485
7,0.3,0.28,2.2,0.042,21,177,0.99166,3.2,0.57,11.4,5,2117,55,125.0,1.7241465623991339,0.7877145121442345,101
6.6,0.27,0.3,1.9,0.025,14,153,0.9928,3.29,0.62,10.5,6,2118,56,216.0,0.650734290538915,0.7179850839697136,13
7.4,0.25,0.37,13.5,0.06,52,192,0.9975,3,0.44,9.1,5,2119,74,125.0,0.5000022523467944,0.7877145121442345,485
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8,2120,18,512.0,0.6477232059407361,0.996833390848202,324
6.3,0.37,0.51,6.3,0.048,35,146,0.9943,3.1,1.01,10.5,6,2121,66,216.0,1.7014999757861846,0.7179850839697136,330
6.4,0.22,0.38,9.1,0.044,35,127,0.99326,2.97,0.3,11,7,2122,64,343.0,94.20228697247734,0.8438377837054513,74
8.3,0.14,0.34,1.1,0.042,7,47,0.9934,3.47,0.4,10.2,6,2123,34,216.0,2.914179448731245,0.7179850839697136,331
7,0.12,0.29,10.3,0.039,41,98,0.99564,3.19,0.38,9.8,8,2124,9,512.0,0.781500839849565,0.996833390848202,71
9.4,0.16,0.23,1.6,0.042,14,67,0.9942,3.07,0.32,9.5,5,2125,14,125.0,0.510470890219239,0.7877145121442345,462
7.2,0.4,0.24,8.5,0.055,45,151,0.99626,3.2,0.52,9.2,5,2126,59,125.0,0.5692542605592589,0.7877145121442345,66
6.3,0.29,0.4,6.5,0.039,43,167,0.9953,3.15,0.44,9.3,6,2127,87,216.0,1.1645497932695916,0.7179850839697136,299
6.5,0.18,0.33,1.4,0.029,35,138,0.99114,3.36,0.6,11.5,7,2128,53,343.0,11.034200138974265,0.8438377837054513,414
8.2,0.25,0.46,3.75,0.05,14,102,0.99524,3.28,0.58,9.7,5,2129,34,125.0,6.30410691496454,0.7877145121442345,434
6.6,0.2,0.32,1.1,0.039,25,78,0.9926,3.39,0.54,10.2,7,2130,17,343.0,0.9998191665874393,0.8438377837054513,339
5.7,0.32,0.18,1.4,0.029,26,104,0.9906,3.44,0.37,11,6,2131,34,216.0,0.5430153127439016,0.7179850839697136,208
5.8,0.28,0.18,1.2,0.058,7,108,0.99288,3.23,0.58,9.55,4,2132,100,64.0,0.523773518221506,0.39185723042955,277
7,0.22,0.29,8.9,0.05,24,90,0.99556,3.29,0.46,9.8,6,2133,59,216.0,0.8764695493715833,0.7179850839697136,424
6.7,0.2,0.24,6.5,0.044,28,100,0.99348,3.12,0.33,10.2,6,2134,57,216.0,4.113883906271281,0.7179850839697136,479
6.2,0.36,0.14,8.9,0.036,38,155,0.99622,3.27,0.5,9.4,5,2135,95,125.0,24.3148997969108,0.7877145121442345,121
7.7,0.31,0.26,7.8,0.031,23,90,0.9944,3.13,0.5,10.4,5,2136,23,125.0,1.3874279106406244,0.7877145121442345,78
8.3,0.33,0.42,1.15,0.033,18,96,0.9911,3.2,0.32,12.4,3,2137,18,27.0,0.6034555275540822,0.2921388087338362,348
6.4,0.55,0.26,9.6,0.027,20,104,0.9924,3.22,0.73,13.1,6,2138,79,216.0,0.5026813236916355,0.7179850839697136,7
6.2,0.31,0.21,6.3,0.041,50,218,0.9941,3.15,0.6,10,5,2139,42,125.0,0.7082385279216825,0.7877145121442345,433
6.9,0.19,0.31,19.25,0.043,38,167,0.99954,2.93,0.52,9.1,7,2140,75,343.0,2.1938140925864484,0.8438377837054513,374
6.4,0.29,0.28,11.1,0.063,66,169,0.9973,2.89,0.57,9,5,2141,51,125.0,94248.3597063617,0.7877145121442345,401
6.6,0.22,0.28,4.9,0.042,51,180,0.9952,3.3,0.75,9.5,6,2142,58,216.0,2.1571263082752172,0.7179850839697136,196
6,0.19,0.37,9.7,0.032,17,50,0.9932,3.08,0.66,12,6,2143,24,216.0,0.7040611589359819,0.7179850839697136,450
6.1,0.35,0.07,1.4,0.069,22,108,0.9934,3.23,0.52,9.2,5,2144,69,125.0,0.5023530037308306,0.7877145121442345,306
7,0.22,0.3,1.4,0.04,14,63,0.98985,3.2,0.33,12,6,2145,79,216.0,0.6060053575745684,0.7179850839697136,278
8.1,0.27,0.41,1.45,0.033,11,63,0.9908,2.99,0.56,12,5,2146,8,125.0,1.4046453421569574,0.7877145121442345,481
7.6,0.34,0.39,7.6,0.04,45,215,0.9965,3.11,0.53,9.2,6,2147,19,216.0,25.938482760648345,0.7179850839697136,466
7.5,0.2,0.41,1.2,0.05,26,131,0.99133,3.19,0.52,11.1,5,2148,34,125.0,4.01393325450911,0.7877145121442345,76
6.5,0.17,0.31,1.5,0.041,34,121,0.99092,3.06,0.46,10.5,6,2149,97,216.0,0.8695228524392733,0.7179850839697136,457
7.8,0.25,0.41,3.7,0.042,37,149,0.9954,3.36,0.45,10,6,2150,2,216.0,0.5227339493190333,0.7179850839697136,471
8.6,0.16,0.38,3.4,0.04,41,143,0.9932,2.95,0.39,10.2,6,2151,8,216.0,0.5444972522073159,0.7179850839697136,326
6.1,0.27,0.31,1.5,0.035,17,83,0.99076,3.32,0.44,11.1,7,2152,15,343.0,1.0091144918024817,0.8438377837054513,367
5.9,0.42,0.36,2.4,0.034,19,77,0.99184,3.25,0.48,10.9,5,2153,93,125.0,6.50689048166823,0.7877145121442345,35
7.6,0.27,0.3,9.2,0.018,23,96,0.9938,3.08,0.29,11,6,2154,39,216.0,10.582192840274772,0.7179850839697136,86
8.5,0.21,0.41,4.3,0.036,24,99,0.9947,3.18,0.53,9.7,6,2155,34,216.0,1.15230269702653,0.7179850839697136,231
6.1,0.34,0.21,5,0.042,17,133,0.99373,3.02,0.53,9.4,5,2156,8,125.0,0.5673194140876261,0.7877145121442345,84
7.7,0.34,0.3,8,0.048,25,192,0.9951,2.97,0.47,10.9,5,2157,64,125.0,0.5111630143851496,0.7877145121442345,178
5.8,0.23,0.27,1.8,0.043,24,69,0.9933,3.38,0.31,9.4,6,2158,43,216.0,0.7869481928258992,0.7179850839697136,203
8.8,0.34,0.33,9.7,0.036,46,172,0.9966,3.08,0.4,10.2,5,2159,8,125.0,2.9741472690658965,0.7877145121442345,385
7.8,0.21,0.39,1.8,0.034,62,180,0.991,3.09,0.75,12.6,8,2160,5,512.0,83.35909873618014,0.996833390848202,64
7.2,0.32,0.36,2,0.033,37,114,0.9906,3.1,0.71,12.3,7,2161,1,343.0,1.6774926248127644,0.8438377837054513,491
8.3,0.19,0.49,1.2,0.051,11,137,0.9918,3.06,0.46,11,6,2162,72,216.0,0.6445053273686325,0.7179850839697136,286
6.5,0.18,0.34,1.6,0.04,43,148,0.9912,3.32,0.59,11.5,8,2163,60,512.0,0.5000226404154589,0.996833390848202,107
6.8,0.12,0.3,12.9,0.049,32,88,0.99654,3.2,0.35,9.9,6,2164,11,216.0,0.6540525225730961,0.7179850839697136,396
6.5,0.27,0.19,6.6,0.045,98,175,0.99364,3.16,0.34,10.1,6,2165,55,216.0,1.7493102332269164,0.7179850839697136,285
7,0.27,0.36,20.7,0.045,45,170,1.001,3,0.45,8.8,6,2166,65,216.0,121.98069595767298,0.7179850839697136,358
5.6,0.15,0.26,5.55,0.051,51,139,0.99336,3.47,0.5,11,6,2167,37,216.0,2.8042600046918644,0.7179850839697136,72
7.1,0.21,0.35,2.5,0.04,41,186,0.99128,3.32,0.56,12.5,6,2168,88,216.0,0.7712827882544351,0.7179850839697136,486
8,0.29,0.49,11.7,0.035,40,131,0.9958,3.14,0.34,10.8,5,2169,51,125.0,0.5092055199455089,0.7877145121442345,20
7.2,0.27,0.74,12.5,0.037,47,156,0.9981,3.04,0.44,8.7,5,2170,11,125.0,0.5730683584663288,0.7877145121442345,181
7.4,0.32,0.55,16.6,0.056,53,238,1.0017,2.96,0.58,8.7,6,2171,76,216.0,1.1887796920826676,0.7179850839697136,113
5.9,0.36,0.41,1.3,0.047,45,104,0.9917,3.33,0.51,10.6,6,2172,11,216.0,11.989527394768297,0.7179850839697136,44
6.6,0.32,0.47,15.6,0.063,27,173,0.99872,3.18,0.56,9,5,2173,26,125.0,5.940864439391839,0.7877145121442345,452
7.6,0.2,0.26,4.8,0.033,26,76,0.99076,2.98,0.49,12.3,7,2174,100,343.0,0.9824314122882597,0.8438377837054513,237
6.4,0.25,0.3,5.5,0.038,15,129,0.9948,3.14,0.49,9.6,6,2175,55,216.0,0.5402489452414571,0.7179850839697136,466
6.4,0.125,0.29,5.85,0.042,24,99,0.992,3.23,0.32,12,7,2176,23,343.0,0.5258424851424744,0.8438377837054513,168
8.1,0.46,0.31,1.7,0.052,50,183,0.9923,3.03,0.42,11.2,5,2177,81,125.0,0.890159925807973,0.7877145121442345,280
6.6,0.26,0.22,18.15,0.05,23,139,0.99904,3.06,0.5,9.2,5,2178,16,125.0,4.317238064471242,0.7877145121442345,97
8.1,0.27,0.33,1.3,0.045,26,100,0.99066,2.98,0.44,12.4,6,2179,24,216.0,21.597465219976016,0.7179850839697136,167
7.4,0.32,0.27,1.4,0.049,38,173,0.99335,3.03,0.52,9.3,5,2180,18,125.0,1.355381449424711,0.7877145121442345,153
7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,6,2181,65,216.0,0.5986721229259003,0.7179850839697136,350
7.8,0.25,0.34,13.7,0.044,66,184,0.99976,3.22,0.75,8.9,5,2182,43,125.0,0.5033730787398292,0.7877145121442345,295
7.1,0.12,0.3,3.1,0.018,15,37,0.99004,3.02,0.52,11.9,7,2183,77,343.0,0.7164560349107035,0.8438377837054513,239
8.6,0.23,0.4,4.2,0.035,17,109,0.9947,3.14,0.53,9.7,5,2184,89,125.0,2.2672602577636365,0.7877145121442345,212
7.5,0.15,0.38,1.8,0.054,19,101,0.9946,3.24,0.44,10,5,2185,45,125.0,4018.5661907103517,0.7877145121442345,17
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,2186,10,343.0,2.0894129807568103,0.8438377837054513,96
7.1,0.28,0.49,6.5,0.041,28,111,0.9926,3.41,0.58,12.2,8,2187,5,512.0,0.6962200455948611,0.996833390848202,422
7.7,0.28,0.63,11.1,0.039,58,179,0.9979,3.08,0.44,8.8,4,2188,97,64.0,0.5017827872024445,0.39185723042955,16
6.8,0.17,0.17,5.1,0.049,26,82,0.993,3,0.38,9.8,6,2189,30,216.0,0.6110233994215533,0.7179850839697136,219
7.6,0.27,0.29,2.5,0.059,37,115,0.99328,3.09,0.37,9.8,5,2190,83,125.0,1.4388134688229979,0.7877145121442345,96
8.4,0.17,0.31,5.4,0.052,47,150,0.9953,3.24,0.38,9.8,5,2191,0,125.0,29.554701715787964,0.7877145121442345,252
7.2,0.4,0.62,10.8,0.041,70,189,0.9976,3.08,0.49,8.6,4,2192,32,64.0,3.8322820160258644,0.39185723042955,349
6,0.37,0.32,1,0.053,31,218.5,0.9924,3.29,0.72,9.8,6,2193,5,216.0,0.8565060966022036,0.7179850839697136,478
5.7,0.25,0.27,11.5,0.04,24,120,0.99411,3.33,0.31,10.8,6,2194,27,216.0,0.5208070497083114,0.7179850839697136,104
8.4,0.58,0.27,12.15,0.033,37,116,0.9959,2.99,0.39,10.8,6,2195,14,216.0,0.5474271932377933,0.7179850839697136,226
5.5,0.34,0.26,2.2,0.021,31,119,0.98919,3.55,0.49,13,8,2196,61,512.0,1.0274661806774805,0.996833390848202,358
6.6,0.21,0.6,1.1,0.135,61,144,0.9927,3.12,0.39,9.3,7,2197,4,343.0,6.925860628745313,0.8438377837054513,304
7.6,0.17,0.45,11.2,0.054,56,137,0.997,3.15,0.47,10,5,2198,5,125.0,9.789339200248618,0.7877145121442345,297
6.5,0.46,0.31,5,0.027,15,72,0.99165,3.26,0.6,11.5,7,2199,18,343.0,1.1294395829266357,0.8438377837054513,9
4.7,0.455,0.18,1.9,0.036,33,106,0.98746,3.21,0.83,14,7,2200,80,343.0,0.5636962008953501,0.8438377837054513,178
6.4,0.33,0.24,9.8,0.041,29,109,0.9956,3.29,0.47,10.1,6,2201,40,216.0,0.5125579921936054,0.7179850839697136,167
7.9,0.25,0.29,5.3,0.031,33,117,0.9918,3.06,0.32,11.8,7,2202,31,343.0,0.7976718092859842,0.8438377837054513,37
7.2,0.18,0.31,1.1,0.045,20,73,0.9925,3.32,0.4,10.8,7,2203,14,343.0,3.095065859090512,0.8438377837054513,52
7.2,0.23,0.25,18.8,0.085,19,111,1.00044,3.1,0.51,8.7,5,2204,11,125.0,67.18256835286417,0.7877145121442345,314
6.7,0.21,0.36,8.55,0.02,20,86,0.99146,3.19,0.22,13.4,7,2205,16,343.0,1.632959432385589,0.8438377837054513,431
7.5,0.23,0.29,2.6,0.031,24,98,0.99194,3,0.54,10.9,6,2206,59,216.0,0.6384649377296704,0.7179850839697136,51
6.8,0.22,0.3,10.6,0.07,67,194,0.99654,2.89,0.42,9,6,2207,72,216.0,0.5001213944914606,0.7179850839697136,295
6.8,0.32,0.3,1,0.049,22,113,0.99289,3.24,0.61,10.2,5,2208,9,125.0,0.660579078124612,0.7877145121442345,398
6.8,0.18,0.28,8.5,0.047,52,242,0.9952,3.22,0.53,10.5,6,2209,41,216.0,1.7994502355930997,0.7179850839697136,495
6.2,0.35,0.25,18.4,0.051,28,182,0.99946,3.13,0.62,9.3,6,2210,92,216.0,164.16595349604486,0.7179850839697136,467
5.8,0.31,0.31,7.5,0.052,55,230,0.9949,3.19,0.46,9.8,5,2211,69,125.0,2.7008596053943004,0.7877145121442345,477
6.8,0.32,0.37,3.4,0.023,19,87,0.9902,3.14,0.53,12.7,6,2212,60,216.0,0.7613823568300234,0.7179850839697136,384
6.6,0.15,0.32,6,0.033,59,128,0.99192,3.19,0.71,12.1,8,2213,24,512.0,0.5080243516718131,0.996833390848202,495
8.1,0.27,0.35,1.7,0.03,38,103,0.99255,3.22,0.63,10.4,8,2214,91,512.0,0.5770116321620031,0.996833390848202,378
6.6,0.27,0.32,1.3,0.044,18,93,0.99044,3.11,0.56,12.25,5,2215,22,125.0,1.2139659362938995,0.7877145121442345,262
7.9,0.37,0.31,2.85,0.037,5,24,0.9911,3.19,0.36,11.9,6,2216,72,216.0,13.076652582569897,0.7179850839697136,339
7,0.55,0.05,8,0.036,19,164,0.99269,3.26,0.46,12.2,6,2217,27,216.0,5.608989741446727,0.7179850839697136,347
7.3,0.32,0.34,6.6,0.032,24,112,0.99505,3.22,0.46,9.8,6,2218,19,216.0,0.9656433231697564,0.7179850839697136,123
