instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,feature0,feature1,feature2
1407,2011-03-03,1,0,3,21,0,4,1,1,0.18,0.2121,0.4,0.1045,3,48,51,43.96875,0.9074974375079489,0.4200576161867637
1408,2011-03-03,1,0,3,22,0,4,1,1,0.2,0.2576,0.4,0,3,50,53,44.0,0.8437892540237062,0.5366746638272738
1409,2011-03-03,1,0,3,23,0,4,1,2,0.18,0.2121,0.43,0.0896,0,23,23,44.03125,0.004305121723583112,0.9999907329205332
1410,2011-03-04,1,0,3,0,0,5,1,2,0.2,0.197,0.55,0.194,0,12,12,44.0625,0.8391371196351163,0.5439199338601964
1411,2011-03-04,1,0,3,1,0,5,1,2,0.18,0.1818,0.64,0.194,0,4,4,44.09375,0.9110805630803879,0.4122283439759128
1412,2011-03-04,1,0,3,2,0,5,1,2,0.18,0.1818,0.64,0.194,0,2,2,44.125,0.14538073849283703,0.9893757834489771
1413,2011-03-04,1,0,3,3,0,5,1,2,0.18,0.1667,0.74,0.2537,0,1,1,44.15625,0.7539814666074021,0.6568956903592464
1414,2011-03-04,1,0,3,4,0,5,1,2,0.18,0.1818,0.74,0.194,1,0,1,44.1875,0.9601365884724793,0.2795312710170884
1415,2011-03-04,1,0,3,5,0,5,1,2,0.16,0.1818,0.74,0.1343,0,7,7,44.21875,0.2835465587926973,0.958958470944816
1416,2011-03-04,1,0,3,6,0,5,1,2,0.16,0.197,0.74,0.0896,1,28,29,44.25,0.6537348693991385,0.7567236751494507
1417,2011-03-04,1,0,3,7,0,5,1,1,0.16,0.1818,0.8,0.1343,0,83,83,44.28125,0.9899754735182207,0.14123937776829337
1418,2011-03-04,1,0,3,8,0,5,1,1,0.18,0.197,0.74,0.1343,6,222,228,44.3125,0.4160371927904578,0.9093475981246311
1419,2011-03-04,1,0,3,9,0,5,1,1,0.22,0.2273,0.6,0.1343,12,138,150,44.34375,0.5404037643350365,0.8414058304364919
1420,2011-03-04,1,0,3,10,0,5,1,1,0.24,0.2273,0.6,0.2537,10,56,66,44.375,0.9999999927305437,0.00012057741316403747
1421,2011-03-04,1,0,3,11,0,5,1,1,0.28,0.2727,0.52,0.2239,16,73,89,44.40625,0.540200839545835,0.8415361269452281
1422,2011-03-04,1,0,3,12,0,5,1,1,0.32,0.303,0.43,0.1642,10,87,97,44.4375,0.4162564742535045,0.9092472423065365
1423,2011-03-04,1,0,3,13,0,5,1,1,0.34,0.3182,0.42,0.2239,13,74,87,44.46875,0.9900095052892558,0.1410006362997096
1424,2011-03-04,1,0,3,14,0,5,1,1,0.36,0.3333,0.4,0.2836,30,65,95,44.5,0.6535523628248179,0.7568813044633205
1425,2011-03-04,1,0,3,15,0,5,1,1,0.36,0.3333,0.4,0.2985,31,75,106,44.53125,0.2837778080096155,0.9588900644397448
1426,2011-03-04,1,0,3,16,0,5,1,1,0.36,0.3485,0.46,0.194,17,101,118,44.5625,0.9602039708684208,0.27929972131836583
1427,2011-03-04,1,0,3,17,0,5,1,2,0.36,0.3333,0.5,0.2537,22,206,228,44.59375,0.7538230311182882,0.6570774975264609
1428,2011-03-04,1,0,3,18,0,5,1,2,0.34,0.303,0.53,0.2985,15,172,187,44.625,0.14561932700897776,0.9893406954135933
1429,2011-03-04,1,0,3,19,0,5,1,1,0.32,0.303,0.61,0.2537,5,102,107,44.65625,0.9111799474421229,0.41200862051584575
1430,2011-03-04,1,0,3,20,0,5,1,2,0.3,0.2879,0.7,0.194,9,78,87,44.6875,0.8390059263186009,0.5441222800090677
1431,2011-03-04,1,0,3,21,0,5,1,2,0.3,0.2879,0.7,0.2239,6,64,70,44.71875,0.004546274188173623,0.9999896656421035
1432,2011-03-04,1,0,3,22,0,5,1,1,0.3,0.2879,0.7,0.194,4,40,44,44.75,0.843918651172559,0.5364711643724094
1433,2011-03-04,1,0,3,23,0,5,1,2,0.3,0.303,0.75,0.1642,6,40,46,44.78125,0.9073961121991542,0.42027645135774633
1434,2011-03-05,1,0,3,0,0,6,0,2,0.28,0.2879,0.81,0.1045,4,15,19,44.8125,0.1366177723414174,0.9906238359137481
1435,2011-03-05,1,0,3,1,0,6,0,2,0.3,0.3182,0.81,0.1045,5,20,25,44.84375,0.7597663173618814,0.6501962342265333
1436,2011-03-05,1,0,3,2,0,6,0,2,0.3,0.2879,0.87,0.194,5,15,20,44.875,0.9576247587245561,0.28801878667499414
1437,2011-03-05,1,0,3,3,0,6,0,2,0.3,0.2879,0.87,0.194,0,2,2,44.90625,0.27504741322871584,0.9614306633742197
1438,2011-03-05,1,0,3,4,0,6,0,2,0.3,0.303,0.93,0.1642,0,1,1,44.9375,0.6604072555434716,0.7509076220318581
1439,2011-03-05,1,0,3,5,0,6,0,2,0.3,0.303,1,0.1343,0,3,3,44.96875,0.9886865391930908,0.14999642401867078
1440,2011-03-05,1,0,3,6,0,6,0,2,0.3,0.2879,1,0.2239,1,3,4,45.0,0.4079719782701641,0.9129944495703841
1441,2011-03-05,1,0,3,7,0,6,0,2,0.3,0.2727,1,0.2985,5,10,15,45.03125,0.5478301380151782,0.8365895886767123
1442,2011-03-05,1,0,3,8,0,6,0,2,0.3,0.2727,1,0.2985,11,34,45,45.0625,0.9999597518574882,0.008971881915771708
1443,2011-03-05,1,0,3,9,0,6,0,2,0.32,0.303,0.93,0.2239,15,48,63,45.09375,0.5327309813926892,0.8462846456508486
1444,2011-03-05,1,0,3,10,0,6,0,2,0.34,0.3333,0.93,0.194,34,69,103,45.125,0.4242881965497543,0.9055272090161384
1445,2011-03-05,1,0,3,11,0,6,0,2,0.4,0.4091,0.76,0.2239,43,116,159,45.15625,0.9912187632896226,0.13223223246467233
1446,2011-03-05,1,0,3,12,0,6,0,2,0.44,0.4394,0.67,0.2537,46,121,167,45.1875,0.6468273703005434,0.7626364487946297
1447,2011-03-05,1,0,3,13,0,6,0,2,0.46,0.4545,0.67,0.2836,60,130,190,45.21875,0.29225412394560524,0.956340696110328
1448,2011-03-05,1,0,3,14,0,6,0,2,0.48,0.4697,0.59,0.2836,80,118,198,45.25,0.9626385244351107,0.2707897178132746
1449,2011-03-05,1,0,3,15,0,6,0,2,0.46,0.4545,0.63,0.2985,83,122,205,45.28125,0.7479775049939824,0.6637240782305378
1450,2011-03-05,1,0,3,16,0,6,0,2,0.48,0.4697,0.59,0.2985,74,130,204,45.3125,0.15437058306361726,0.9880130176696048
1451,2011-03-05,1,0,3,17,0,6,0,2,0.48,0.4697,0.59,0.3582,60,104,164,45.34375,0.9147910689689456,0.40392734511871536
1452,2011-03-05,1,0,3,18,0,6,0,2,0.48,0.4697,0.59,0.3284,37,115,152,45.375,0.8341568648393862,0.5515272657279293
1453,2011-03-05,1,0,3,19,0,6,0,2,0.46,0.4545,0.67,0.3284,27,62,89,45.40625,0.01339731391202852,0.9999102519626162
1454,2011-03-05,1,0,3,20,0,6,0,2,0.44,0.4394,0.77,0.3284,12,58,70,45.4375,0.8486340640376029,0.5289803638652589
1455,2011-03-05,1,0,3,21,0,6,0,2,0.44,0.4394,0.72,0.3284,12,60,72,45.46875,0.9036405693635062,0.42829163125188224
1456,2011-03-05,1,0,3,22,0,6,0,2,0.42,0.4242,0.77,0.2985,16,47,63,45.5,0.12784410256859927,0.9917942757640968
1457,2011-03-05,1,0,3,23,0,6,0,2,0.44,0.4394,0.77,0.2985,10,34,44,45.53125,0.7654916425445919,0.6434458370324442
1458,2011-03-06,1,0,3,0,0,0,0,2,0.42,0.4242,0.77,0.3582,11,41,52,45.5625,0.9550379017478648,0.2964837368643273
1459,2011-03-06,1,0,3,1,0,0,0,2,0.42,0.4242,0.77,0.2836,12,27,39,45.59375,0.26652671846709053,0.9638275303928417
1460,2011-03-06,1,0,3,2,0,0,0,2,0.4,0.4091,0.82,0.2836,5,27,32,45.625,0.6670279006213898,0.7450327373965665
1461,2011-03-06,1,0,3,3,0,0,0,2,0.42,0.4242,0.82,0.2985,2,9,11,45.65625,0.9873201440353331,0.1587417184676075
1462,2011-03-06,1,0,3,4,0,0,0,2,0.42,0.4242,0.88,0.3582,0,3,3,45.6875,0.39987480028331873,0.9165697704476053
1463,2011-03-06,1,0,3,6,0,0,0,2,0.42,0.4242,0.94,0.3582,1,1,2,45.71875,0.5552135907320551,0.8317078024561378
1464,2011-03-06,1,0,3,7,0,0,0,3,0.42,0.4242,1,0.4478,0,5,5,45.75,0.9998411669270367,0.017822483496456317
1465,2011-03-06,1,0,3,8,0,0,0,2,0.4,0.4091,1,0.2985,1,8,9,45.78125,0.525219385253084,0.8509668603150022
1466,2011-03-06,1,0,3,9,0,0,0,2,0.42,0.4242,1,0.2836,4,18,22,45.8125,0.43228667704926055,0.9017362301946774
1467,2011-03-06,1,0,3,10,0,0,0,2,0.42,0.4242,1,0.2985,4,27,31,45.84375,0.9923503620646666,0.12345346860305345
1468,2011-03-06,1,0,3,11,0,0,0,2,0.42,0.4242,1,0.2239,18,44,62,45.875,0.6400517006559848,0.7683318426873779
1469,2011-03-06,1,0,3,12,0,0,0,2,0.46,0.4545,0.94,0.3284,10,69,79,45.90625,0.3007075425861608,0.9537164011548676
1470,2011-03-06,1,0,3,13,0,0,0,2,0.46,0.4545,0.94,0.3582,22,83,105,45.9375,0.9649976579584738,0.2622584986890995
1471,2011-03-06,1,0,3,14,0,0,0,3,0.44,0.4394,1,0.2239,12,27,39,45.96875,0.7420733769184747,0.6703186580043936
1472,2011-03-06,1,0,3,15,0,0,0,3,0.44,0.4394,1,0.2239,3,4,7,46.0,0.16310974461365563,0.9866079318615212
1473,2011-03-06,1,0,3,16,0,0,0,3,0.36,0.3333,1,0.2836,3,8,11,46.03125,0.9183305191671178,0.3958144231407591
1474,2011-03-06,1,0,3,17,0,0,0,3,0.34,0.303,1,0.2985,2,23,25,46.0625,0.8292424494965036,0.5588890408238818
1475,2011-03-06,1,0,3,18,0,0,0,3,0.32,0.2879,1,0.3582,0,23,23,46.09375,0.022247303993707192,0.9997524981039115
1476,2011-03-06,1,0,3,19,0,0,0,3,0.3,0.2576,1,0.4925,0,11,11,46.125,0.8532829887908026,0.5214481192220709
1477,2011-03-06,1,0,3,20,0,0,0,3,0.28,0.2424,1,0.4179,3,8,11,46.15625,0.8998142288097501,0.4362732556913324
1478,2011-03-06,1,0,3,21,0,0,0,3,0.24,0.1818,0.93,0.6119,1,6,7,46.1875,0.11906041656693714,0.9928870112993258
1479,2011-03-06,1,0,3,22,0,0,0,2,0.22,0.197,1,0.3881,0,10,10,46.21875,0.7711569935922753,0.6366450276517703
1480,2011-03-06,1,0,3,23,0,0,0,2,0.22,0.197,1,0.4179,0,9,9,46.25,0.9523762202154343,0.3049254583798515
1481,2011-03-07,1,0,3,0,0,1,1,3,0.2,0.1818,1,0.3284,0,4,4,46.28125,0.25798514208048945,0.9661488842128368
1482,2011-03-07,1,0,3,1,0,1,1,3,0.2,0.1818,1,0.3284,0,2,2,46.3125,0.6735962859238181,0.7390994815244006
1483,2011-03-07,1,0,3,3,0,1,1,1,0.2,0.1515,0.8,0.5821,0,1,1,46.34375,0.9858763950981968,0.16747457594567647
1484,2011-03-07,1,0,3,4,0,1,1,1,0.2,0.1515,0.8,0.5224,1,0,1,46.375,0.39174629322123167,0.9200732806398764
1485,2011-03-07,1,0,3,5,0,1,1,1,0.2,0.1818,0.75,0.3582,0,1,1,46.40625,0.562553544012741,0.8267608542491021
1486,2011-03-07,1,0,3,6,0,1,1,1,0.2,0.1818,0.75,0.3881,3,31,34,46.4375,0.9996442472299877,0.026671688735270774
1487,2011-03-07,1,0,3,7,0,1,1,1,0.2,0.1667,0.75,0.4179,3,88,91,46.46875,0.5176666396396251,0.8555824040992303
1488,2011-03-07,1,0,3,8,0,1,1,1,0.2,0.1818,0.75,0.3881,11,200,211,46.5,0.4402512890933861,0.8978746028547704
1489,2011-03-07,1,0,3,9,0,1,1,1,0.22,0.1818,0.64,0.4627,5,129,134,46.53125,0.9934042129567802,0.11466503250651508
1490,2011-03-07,1,0,3,10,0,1,1,1,0.24,0.2121,0.6,0.2985,15,43,58,46.5625,0.6332258847459595,0.7739670399233398
1491,2011-03-07,1,0,3,11,0,1,1,1,0.26,0.2121,0.48,0.4478,19,41,60,46.59375,0.30913740162951053,0.9510173851795533
1492,2011-03-07,1,0,3,12,0,1,1,1,0.3,0.2727,0.42,0.4179,28,68,96,46.625,0.967281186606979,0.25370673234306296
1493,2011-03-07,1,0,3,13,0,1,1,1,0.32,0.2879,0.36,0.3881,16,54,70,46.65625,0.7361111094637317,0.6768607201810974
1494,2011-03-07,1,0,3,14,0,1,1,1,0.32,0.2879,0.36,0.4179,21,56,77,46.6875,0.17183612697016132,0.9851255480738963
1495,2011-03-07,1,0,3,15,0,1,1,1,0.34,0.303,0.31,0.3881,32,64,96,46.71875,0.9217980207305889,0.3876704902067847
1496,2011-03-07,1,0,3,16,0,1,1,1,0.34,0.303,0.31,0.3582,26,96,122,46.75,0.8242630653206876,0.5662070285223806
1497,2011-03-07,1,0,3,17,0,1,1,1,0.34,0.303,0.29,0.3582,27,206,233,46.78125,0.031095551061171792,0.9995164164255643
1498,2011-03-07,1,0,3,18,0,1,1,1,0.32,0.303,0.31,0.2239,19,214,233,46.8125,0.8578650612018708,0.5138750205732037
1499,2011-03-07,1,0,3,19,0,1,1,1,0.3,0.2879,0.33,0.2239,11,134,145,46.84375,0.8959173903209954,0.4442206993380849
1500,2011-03-07,1,0,3,20,0,1,1,1,0.3,0.303,0.33,0.1642,5,87,92,46.875,0.11026740251372914,0.9939019569066535
1501,2011-03-07,1,0,3,21,0,1,1,1,0.28,0.2727,0.38,0.2239,1,53,54,46.90625,0.776761926640479,0.6297943389089576
1502,2011-03-07,1,0,3,22,0,1,1,1,0.26,0.2576,0.48,0.1642,1,34,35,46.9375,0.9496399226625883,0.31334328983623244
1503,2011-03-07,1,0,3,23,0,1,1,1,0.28,0.3182,0.48,0,0,22,22,46.96875,0.24942335327759768,0.9683945429626082
1504,2011-03-08,1,0,3,0,0,2,1,1,0.26,0.2879,0.48,0.0896,1,9,10,47.0,0.6801118968360891,0.7331083192694086
1505,2011-03-08,1,0,3,1,0,2,1,1,0.24,0.2424,0.52,0.1343,0,4,4,47.03125,0.9843554054953843,0.1761943122578526
1506,2011-03-08,1,0,3,2,0,2,1,1,0.24,0.2424,0.52,0.1343,1,0,1,47.0625,0.38358709392975854,0.9235047056569461
1507,2011-03-08,1,0,3,3,0,2,1,1,0.24,0.2576,0.52,0.0896,5,2,7,47.09375,0.5698494227923697,0.8217491316351986
1508,2011-03-08,1,0,3,4,0,2,1,1,0.22,0.2727,0.64,0,0,2,2,47.125,0.9993690081944502,0.03551880432166748
1509,2011-03-08,1,0,3,5,0,2,1,1,0.2,0.2273,0.69,0.1045,2,8,10,47.15625,0.5100733362888648,0.860130915388551
1510,2011-03-08,1,0,3,6,0,2,1,1,0.2,0.2576,0.59,0,3,42,45,47.1875,0.4481814086769928,0.8939426295441483
1511,2011-03-08,1,0,3,7,0,2,1,1,0.18,0.197,0.64,0.1343,9,119,128,47.21875,0.9943802333996854,0.10586761272451205
1512,2011-03-08,1,0,3,8,0,2,1,1,0.22,0.2273,0.55,0.194,10,247,257,47.25,0.6263504573541051,0.7795415990005301
1513,2011-03-08,1,0,3,9,0,2,1,1,0.26,0.2576,0.41,0.1642,11,140,151,47.28125,0.31754304061971156,0.9482438596447583
1514,2011-03-08,1,0,3,10,0,2,1,2,0.3,0.2879,0.33,0.194,25,46,71,47.3125,0.9694889314725261,0.24513508878220502
1515,2011-03-08,1,0,3,11,0,2,1,2,0.36,0.3485,0.25,0.1642,26,52,78,47.34375,0.7300911697567779,0.6833497522083253
1516,2011-03-08,1,0,3,12,0,2,1,2,0.36,0.3788,0.23,0,29,70,99,47.375,0.180549046445417,0.9835659824473652
1517,2011-03-08,1,0,3,13,0,2,1,2,0.38,0.3939,0.25,0.1045,25,73,98,47.40625,0.9251933019902833,0.37949618437122196
1518,2011-03-08,1,0,3,14,0,2,1,2,0.38,0.3939,0.2,0,16,56,72,47.4375,0.8192191024327994,0.5734806554795013
1519,2011-03-08,1,0,3,15,0,2,1,2,0.36,0.3788,0.18,0,35,77,112,47.46875,0.039941361878944766,0.9992020254239156
1520,2011-03-08,1,0,3,16,0,2,1,1,0.38,0.3939,0.27,0.1642,26,82,108,47.5,0.8623799222782147,0.5062616612498129
1521,2011-03-08,1,0,3,17,0,2,1,1,0.36,0.3485,0.27,0.2239,39,209,248,47.53125,0.8919503592036683,0.45213333953209767
1522,2011-03-08,1,0,3,18,0,2,1,1,0.34,0.3333,0.27,0.194,21,214,235,47.5625,0.10146574931710023,0.9948390330679227
1523,2011-03-08,1,0,3,19,0,2,1,1,0.34,0.3485,0.31,0.1045,9,141,150,47.59375,0.7823060025583326,0.6228943075363607
1524,2011-03-08,1,0,3,20,0,2,1,1,0.32,0.3333,0.39,0.0896,2,74,76,47.625,0.946829223470608,0.3217365717198551
1525,2011-03-08,1,0,3,21,0,2,1,1,0.3,0.2879,0.49,0.194,7,68,75,47.65625,0.24084202285068676,0.9705643307010563
1526,2011-03-08,1,0,3,22,0,2,1,1,0.3,0.2879,0.49,0.2239,11,44,55,47.6875,0.6865742228782614,0.7270597200224417
1527,2011-03-08,1,0,3,23,0,2,1,1,0.28,0.2727,0.61,0.194,3,38,41,47.71875,0.9827572943921883,0.1849002442371176
1528,2011-03-09,1,0,3,0,0,3,1,1,0.26,0.2879,0.65,0.0896,0,9,9,47.75,0.3753978416594056,0.9268637766562354
1529,2011-03-09,1,0,3,1,0,3,1,1,0.26,0.2727,0.52,0.1343,0,4,4,47.78125,0.577100655459189,0.8166730272689153
1530,2011-03-09,1,0,3,2,0,3,1,1,0.26,0.2727,0.52,0.1343,1,1,2,47.8125,0.9990154713846349,0.044363137108817265
1531,2011-03-09,1,0,3,3,0,3,1,1,0.24,0.2576,0.7,0.0896,1,2,3,47.84375,0.5024400701149406,0.8646120378197921
1532,2011-03-09,1,0,3,4,0,3,1,1,0.24,0.2576,0.75,0.1045,0,2,2,47.875,0.4560764144973305,0.8899406183219525
1533,2011-03-09,1,0,3,5,0,3,1,2,0.24,0.2424,0.81,0.1343,1,7,8,47.90625,0.9952783469249029,0.09706189851034586
1534,2011-03-09,1,0,3,6,0,3,1,2,0.24,0.2576,0.85,0.1045,5,44,49,47.9375,0.6194259571509801,0.785055083167794
1535,2011-03-09,1,0,3,7,0,3,1,2,0.24,0.2424,0.87,0.1642,18,123,141,47.96875,0.3259238009983947,0.9453960418484725
1536,2011-03-09,1,0,3,8,0,3,1,2,0.24,0.2424,0.87,0.1343,11,238,249,48.0,0.9716207195844628,0.23654423957088996
1537,2011-03-09,1,0,3,9,0,3,1,2,0.26,0.2424,0.87,0.2537,5,136,141,48.03125,0.7240140294430982,0.6897852456885175
1538,2011-03-09,1,0,3,10,0,3,1,2,0.3,0.2879,0.75,0.2537,8,49,57,48.0625,0.1892478204064845,0.9819293571695445
1539,2011-03-09,1,0,3,11,0,3,1,2,0.32,0.2879,0.76,0.3881,15,44,59,48.09375,0.9285160969353846,0.37129214606813266
1540,2011-03-09,1,0,3,12,0,3,1,2,0.32,0.303,0.76,0.2537,14,84,98,48.125,0.8141109560132623,0.5807093518268601
1541,2011-03-09,1,0,3,13,0,3,1,2,0.32,0.2879,0.76,0.3582,17,82,99,48.15625,0.048784043402421935,0.9988093497306233
1542,2011-03-09,1,0,3,14,0,3,1,2,0.34,0.303,0.76,0.2985,10,61,71,48.1875,0.8668272182930623,0.4986086377373658
1543,2011-03-09,1,0,3,15,0,3,1,2,0.36,0.3333,0.71,0.2985,15,64,79,48.21875,0.8879134462635918,0.4600105563400819
1544,2011-03-09,1,0,3,16,0,3,1,2,0.34,0.303,0.76,0.3284,10,102,112,48.25,0.09265614656202811,0.99569816636583
1545,2011-03-09,1,0,3,17,0,3,1,2,0.34,0.303,0.76,0.2985,18,176,194,48.28125,0.7877887869829516,0.6159454741321911
1546,2011-03-09,1,0,3,18,0,3,1,2,0.34,0.3182,0.76,0.2537,12,176,188,48.3125,0.9439443428499351,0.33010464644049503
1547,2011-03-09,1,0,3,19,0,3,1,2,0.34,0.303,0.76,0.3284,11,123,134,48.34375,0.23224182312305994,0.972658077431364
1548,2011-03-09,1,0,3,20,0,3,1,2,0.32,0.3182,0.87,0.194,4,87,91,48.375,0.6929827577451152,0.7209541576743801
1549,2011-03-09,1,0,3,21,0,3,1,2,0.32,0.303,0.93,0.3284,10,52,62,48.40625,0.9810821869961563,0.1935916897979841
1550,2011-03-09,1,0,3,22,0,3,1,3,0.32,0.3182,0.93,0.1642,4,17,21,48.4375,0.36717917801524624,0.930150230463901
1551,2011-03-09,1,0,3,23,0,3,1,3,0.34,0.3333,0.93,0.194,1,17,18,48.46875,0.584306673899345,0.8115329388488705
1552,2011-03-10,1,0,3,0,0,4,1,3,0.34,0.3182,0,0.2537,3,0,3,48.5,0.9985836644991647,0.053203994167915526
1553,2011-03-10,1,0,3,1,0,4,1,3,0.34,0.3182,0,0.2537,0,2,2,48.53125,0.49476743916296606,0.8690254203095101
1554,2011-03-10,1,0,3,2,0,4,1,3,0.34,0.3182,0,0.2537,0,1,1,48.5625,0.46393568800271456,0.8858688827345996
1555,2011-03-10,1,0,3,5,0,4,1,3,0.36,0.3485,0,0.194,1,2,3,48.59375,0.9960984831677431,0.08824857976716365
1556,2011-03-10,1,0,3,6,0,4,1,3,0.36,0.3333,0,0.3284,0,12,12,48.625,0.6124529266518614,0.7905070604590257
1557,2011-03-10,1,0,3,7,0,4,1,3,0.38,0.3939,0,0.2239,1,36,37,48.65625,0.3342790261563604,0.9424741549092767
1558,2011-03-10,1,0,3,8,0,4,1,3,0.38,0.3939,0,0.2836,1,43,44,48.6875,0.9736763839231368,0.2279348577781913
1559,2011-03-10,1,0,3,9,0,4,1,3,0.4,0.4091,0,0.2239,1,23,24,48.71875,0.7178801646496854,0.6961666964187102
1560,2011-03-10,1,0,3,10,0,4,1,3,0.4,0.4091,0,0.1642,0,17,17,48.75,0.1979317673286872,0.98021580046546
1561,2011-03-10,1,0,3,11,0,4,1,3,0.4,0.4091,0,0.2537,6,5,11,48.78125,0.931766145234177,0.3630590180610345
1562,2011-03-10,1,0,3,12,0,4,1,3,0.42,0.4242,0,0.2239,4,30,34,48.8125,0.8089390262711004,0.5878925512162609
1563,2011-03-10,1,0,3,13,0,4,1,3,0.42,0.4242,0,0.2239,1,11,12,48.84375,0.05762290283217061,0.9983384201107329
1564,2011-03-10,1,0,3,14,0,4,1,3,0.44,0.4394,0,0.2985,0,12,12,48.875,0.8712066008131755,0.49091654962890824
1565,2011-03-10,1,0,3,15,0,4,1,3,0.44,0.4394,0,0.2239,3,11,14,48.90625,0.8838069677816347,0.46785173260407253
1566,2011-03-10,1,0,3,16,0,4,1,3,0.42,0.4242,0,0.2537,1,20,21,48.9375,0.08383928445631628,0.9964792894896777
1567,2011-03-10,1,0,3,17,0,4,1,2,0.44,0.4394,0,0.3881,2,109,111,48.96875,0.7932098503534695,0.6089483831181642
1568,2011-03-10,1,0,3,18,0,4,1,3,0.44,0.4394,0,0.3582,2,80,82,49.0,0.9409855068229195,0.3384468583828387
1569,2011-03-10,1,0,3,19,0,4,1,3,0.44,0.4394,0,0.5821,5,51,56,49.03125,0.22362342789637754,0.9746756191143152
1570,2011-03-10,1,0,3,20,0,4,1,3,0.36,0.3333,0,0.3284,9,29,38,49.0625,0.6993369993458185,0.7147921105790036
1571,2011-03-10,1,0,3,21,0,4,1,3,0.36,0.3485,0,0.2239,1,27,28,49.09375,0.9793302145472805,0.20226796798993527
1572,2011-03-10,1,0,3,22,0,4,1,2,0.34,0.3333,0,0.1343,4,30,34,49.125,0.35893174690665275,0.9333638095954538
1573,2011-03-10,1,0,3,23,0,4,1,3,0.34,0.3485,0,0.0896,1,26,27,49.15625,0.5914669135413926,0.8063292690866547
1574,2011-03-11,1,0,3,0,0,5,1,2,0.34,0.3485,1,0.0896,0,6,6,49.1875,0.9980736213689048,0.06204068284247127
1575,2011-03-11,1,0,3,1,0,5,1,3,0.34,0.3485,1,0.1045,0,8,8,49.21875,0.48705604456217516,0.873370717081497
1576,2011-03-11,1,0,3,2,0,5,1,3,0.34,0.3485,1,0.1045,2,3,5,49.25,0.47175861344098746,0.8817277417912158
1577,2011-03-11,1,0,3,3,0,5,1,2,0.32,0.3333,0.93,0.0896,0,2,2,49.28125,0.996840577872819,0.07942834699390615
1578,2011-03-11,1,0,3,5,0,5,1,1,0.3,0.2879,0.81,0.2239,1,6,7,49.3125,0.6054319121742385,0.7958971037270114
1579,2011-03-11,1,0,3,6,0,5,1,1,0.26,0.2424,0.81,0.2836,1,31,32,49.34375,0.3426080614850227,0.9394784277488626
1580,2011-03-11,1,0,3,7,0,5,1,1,0.26,0.2576,0.7,0.194,10,104,114,49.375,0.9756557634329809,0.21930761792515854
1581,2011-03-11,1,0,3,8,0,5,1,1,0.28,0.2727,0.7,0.2537,15,244,259,49.40625,0.7116900559477368,0.7024936044300384
1582,2011-03-11,1,0,3,9,0,5,1,2,0.3,0.2879,0.61,0.2836,13,143,156,49.4375,0.20660020684900568,0.9784254465874996
1583,2011-03-11,1,0,3,10,0,5,1,2,0.32,0.303,0.57,0.2985,18,60,78,49.46875,0.9349431922544417,0.3547974453925425
1584,2011-03-11,1,0,3,11,0,5,1,2,0.32,0.303,0.57,0.2985,14,67,81,49.5,0.8037037184125829,0.5950296908640674
1585,2011-03-11,1,0,3,12,0,5,1,2,0.34,0.3182,0.53,0.2537,15,96,111,49.53125,0.06645724766820846,0.9977892734602665
1586,2011-03-11,1,0,3,13,0,5,1,1,0.36,0.3333,0.53,0.2537,15,92,107,49.5625,0.875517726726149,0.4831859995780881
1587,2011-03-11,1,0,3,14,0,5,1,2,0.36,0.3333,0.5,0.3582,25,64,89,49.59375,0.8796312454889318,0.47565625398978045
1588,2011-03-11,1,0,3,15,0,5,1,2,0.34,0.3182,0.53,0.2537,21,64,85,49.625,0.07501585377651804,0.997182341240648
1589,2011-03-11,1,0,3,16,0,5,1,2,0.34,0.303,0.49,0.2985,18,95,113,49.65625,0.798568767944692,0.6019035826968441
1590,2011-03-11,1,0,3,17,0,5,1,1,0.34,0.3182,0.49,0.2239,23,200,223,49.6875,0.937952947206111,0.3467625539578492
1591,2011-03-11,1,0,3,18,0,5,1,1,0.32,0.303,0.49,0.3284,19,134,153,49.71875,0.21498751239786656,0.9766167976811464
1592,2011-03-11,1,0,3,19,0,5,1,1,0.3,0.2727,0.56,0.3284,7,111,118,49.75,0.7056364498432659,0.7085740615155145
1593,2011-03-11,1,0,3,20,0,5,1,1,0.3,0.303,0.56,0.1642,6,70,76,49.78125,0.9775015143077155,0.21092839905077523
1594,2011-03-11,1,0,3,21,0,5,1,2,0.3,0.2879,0.52,0.2537,10,43,53,49.8125,0.3506561944968482,0.9365042622759325
1595,2011-03-11,1,0,3,22,0,5,1,1,0.3,0.303,0.52,0.1642,11,53,64,49.84375,0.5985808134005275,0.8010624256752796
1596,2011-03-11,1,0,3,23,0,5,1,1,0.3,0.2879,0.52,0.2537,3,34,37,49.875,0.9974853819543116,0.07087251080257478
1597,2011-03-12,1,0,3,0,0,6,0,1,0.26,0.2727,0.6,0.1343,4,30,34,49.90625,0.47930649047882573,0.8776475876938712
1598,2011-03-12,1,0,3,1,0,6,0,1,0.24,0.2273,0.65,0.194,3,15,18,49.9375,0.4795445779077614,0.8775175199386431
1599,2011-03-12,1,0,3,2,0,6,0,1,0.24,0.2273,0.65,0.194,0,14,14,49.96875,0.9975045728990802,0.07060189123120914
1600,2011-03-12,1,0,3,3,0,6,0,1,0.24,0.2273,0.65,0.2537,1,6,7,50.0,0.5983634637950125,0.8012247906768953
