instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,feature0,feature1,feature2,feature3,feature4
4967,2011-07-30,3,0,7,20,0,6,0,1,0.82,0.7424,0.43,0.1343,74,132,206,155.21875,0.9899328528430955,0.14153779305164443,8.51057131510735,70.4769465853906
4968,2011-07-30,3,0,7,21,0,6,0,1,0.8,0.7424,0.49,0.1642,82,123,205,155.25,0.41576305693904686,0.9094729685288612,8.510772623613315,70.48404074682438
4969,2011-07-30,3,0,7,22,0,6,0,1,0.78,0.7121,0.52,0.1045,80,129,209,155.28125,0.5406573761251882,0.8412428909901271,8.51097389160232,70.49113419430843
4970,2011-07-30,3,0,7,23,0,6,0,1,0.76,0.697,0.55,0.0896,63,114,177,155.3125,0.9999999109491614,0.00042202093456964563,8.511175119090675,70.49822692805827
4971,2011-07-31,3,0,7,0,0,0,0,1,0.76,0.697,0.55,0.0896,33,80,113,155.34375,0.5399471393823444,0.8416989287582722,8.511376306094673,70.50531894828929
4972,2011-07-31,3,0,7,1,0,0,0,1,0.74,0.6818,0.62,0.0896,8,71,79,155.375,0.41653054203878837,0.9091217231751055,8.511577452630602,70.51241025521678
4973,2011-07-31,3,0,7,2,0,0,0,1,0.74,0.697,0.66,0.0896,19,48,67,155.40625,0.9900519640384714,0.1407021979343799,8.511778558714738,70.51950084905593
4974,2011-07-31,3,0,7,3,0,0,0,1,0.74,0.697,0.66,0,24,26,50,155.4375,0.6533241761597448,0.7570782792057837,8.51197962436335,70.52659073002182
4975,2011-07-31,3,0,7,4,0,0,0,1,0.72,0.6818,0.7,0,6,7,13,155.46875,0.28406684632144563,0.9588044778895164,8.512180649592693,70.53367989832942
4976,2011-07-31,3,0,7,5,0,0,0,1,0.72,0.6818,0.69,0,4,4,8,155.5,0.96028812033608,0.27901026135502327,8.512381634419015,70.54076835419359
4977,2011-07-31,3,0,7,6,0,0,0,1,0.74,0.697,0.7,0,5,8,13,155.53125,0.7536249251092856,0.6573047027475336,8.512582578858554,70.54785609782908
4978,2011-07-31,3,0,7,7,0,0,0,1,0.74,0.6818,0.58,0.1343,19,26,45,155.5625,0.14591755074357768,0.9892967544599525,8.512783482927537,70.55494312945054
4979,2011-07-31,3,0,7,8,0,0,0,1,0.76,0.697,0.55,0.2239,54,88,142,155.59375,0.9113041033760583,0.41173393249762463,8.512984346642183,70.5620294492725
4980,2011-07-31,3,0,7,9,0,0,0,1,0.8,0.7424,0.49,0,55,128,183,155.625,0.8388418660587861,0.5443751681947053,8.513185170018698,70.5691150575094
4981,2011-07-31,3,0,7,10,0,0,0,1,0.84,0.7424,0.36,0.1642,91,163,254,155.65625,0.004847714395467689,0.999988249763536,8.513385953073284,70.57619995437555
4982,2011-07-31,3,0,7,11,0,0,0,1,0.86,0.7424,0.28,0.1642,112,163,275,155.6875,0.8440803285909088,0.5362167461818621,8.513586695822125,70.58328414008518
4983,2011-07-31,3,0,7,12,0,0,0,1,0.9,0.7727,0.25,0.194,146,192,338,155.71875,0.9072693813557424,0.4205499609491938,8.513787398281405,70.59036761485238
4984,2011-07-31,3,0,7,13,0,0,0,1,0.9,0.7727,0.24,0.1343,142,152,294,155.75,0.13631914898922773,0.9906649734490731,8.51398806046729,70.59745037889117
4985,2011-07-31,3,0,7,14,0,0,0,1,0.9,0.7727,0.24,0.1642,130,196,326,155.78125,0.759962280290018,0.6499671780454734,8.514188682395938,70.60453243241541
4986,2011-07-31,3,0,7,15,0,0,0,1,0.92,0.7727,0.18,0.2985,109,184,293,155.8125,0.9575378938162401,0.28830744337591907,8.514389264083503,70.61161377563892
4987,2011-07-31,3,0,7,16,0,0,0,1,0.92,0.7727,0.17,0.2836,98,208,306,155.84375,0.274757583680055,0.9615135309553878,8.514589805546123,70.61869440877535
4988,2011-07-31,3,0,7,17,0,0,0,1,0.92,0.7727,0.16,0.1642,114,206,320,155.875,0.660633581782056,0.7507085124213069,8.514790306799927,70.6257743320383
4989,2011-07-31,3,0,7,18,0,0,0,1,0.86,0.7879,0.41,0.2836,91,213,304,155.90625,0.9886412788216012,0.1502944503632416,8.514990767861038,70.63285354564121
4990,2011-07-31,3,0,7,19,0,0,0,1,0.8,0.7576,0.55,0.3284,87,187,274,155.9375,0.4076967434654192,0.913117388602195,8.515191188745565,70.63993204979744
4991,2011-07-31,3,0,7,20,0,0,0,1,0.8,0.7576,0.55,0.3284,70,205,275,155.96875,0.5480822976430064,0.8364244108168788,8.515391569469609,70.64700984472024
4992,2011-07-31,3,0,7,21,0,0,0,1,0.78,0.7424,0.59,0.2985,68,96,164,156.0,0.9999570019094681,0.009273312904675462,8.515591910049263,70.65408693062278
4993,2011-07-31,3,0,7,22,0,0,0,1,0.74,0.697,0.7,0.2985,25,71,96,156.03125,0.5324758501583483,0.8464451955077447,8.51579221050061,70.66116330771806
4994,2011-07-31,3,0,7,23,0,0,0,1,0.74,0.697,0.66,0.2239,14,56,70,156.0625,0.42456114259016076,0.9053992689430101,8.515992470839718,70.66823897621902
4995,2011-08-01,3,0,8,0,0,1,1,1,0.72,0.6818,0.7,0.2239,7,22,29,156.09375,0.9912585788053002,0.131933429974728,8.516192691082654,70.67531393633848
4996,2011-08-01,3,0,8,1,0,1,1,1,0.72,0.697,0.74,0.194,5,12,17,156.125,0.6465974490899968,0.7628313960701335,8.516392871245468,70.68238818828917
4997,2011-08-01,3,0,8,2,0,1,1,1,0.7,0.6667,0.74,0.1045,4,7,11,156.15625,0.2925423933817355,0.9562525545453386,8.516593011344206,70.68946173228369
4998,2011-08-01,3,0,8,3,0,1,1,1,0.7,0.6667,0.79,0.1642,0,4,4,156.1875,0.962720108506669,0.27049952435615754,8.516793111394898,70.69653456853455
4999,2011-08-01,3,0,8,4,0,1,1,1,0.66,0.6061,0.83,0.1343,2,2,4,156.21875,0.7477773956818223,0.6639495210536048,8.51699317141357,70.70360669725413
5000,2011-08-01,3,0,8,5,0,1,1,1,0.66,0.6061,0.83,0.1045,2,24,26,156.25,0.15466840618074712,0.9879664387667768,8.517193191416238,70.71067811865476
5001,2011-08-01,3,0,8,6,0,1,1,1,0.66,0.6061,0.83,0.0896,3,97,100,156.28125,0.9149127886906377,0.4036515689184428,8.517393171418904,70.71774883294857
5002,2011-08-01,3,0,8,7,0,1,1,1,0.74,0.6818,0.62,0,24,258,282,156.3125,0.8339905726148562,0.5517786918589229,8.517593111437565,70.7248188403477
5003,2011-08-01,3,0,8,8,0,1,1,1,0.8,0.7273,0.43,0.194,35,347,382,156.34375,0.013698729778443747,0.9999061679990063,8.517793011488205,70.73188814106408
5004,2011-08-01,3,0,8,9,0,1,1,1,0.82,0.7424,0.41,0,27,139,166,156.375,0.8487934831883717,0.5287245245843544,8.517992871586802,70.73895673530957
5005,2011-08-01,3,0,8,10,0,1,1,1,0.86,0.7576,0.36,0.1642,27,70,97,156.40625,0.9035114225666108,0.42856400839508124,8.518192691749322,70.74602462329597
5006,2011-08-01,3,0,8,11,0,1,1,1,0.88,0.7727,0.32,0.1642,53,66,119,156.4375,0.12754512679351435,0.9918327684802647,8.518392471991719,70.75309180523492
5007,2011-08-01,3,0,8,12,0,1,1,1,0.9,0.803,0.33,0.2537,53,115,168,156.46875,0.7656855703490507,0.6432150552958543,8.518592212329946,70.76015828133795
5008,2011-08-01,3,0,8,13,0,1,1,1,0.9,0.803,0.31,0.2985,38,112,150,156.5,0.954948485252622,0.29677161338935854,8.518791912779934,70.76722405181653
5009,2011-08-01,3,0,8,14,0,1,1,1,0.92,0.8182,0.29,0.194,37,86,123,156.53125,0.266236166785507,0.9639078293568113,8.518991573357617,70.77428911688199
5010,2011-08-01,3,0,8,15,0,1,1,1,0.9,0.7879,0.27,0,52,77,129,156.5625,0.6672524556132138,0.7448316323023184,8.51919119407891,70.78135347674555
5011,2011-08-01,3,0,8,16,0,1,1,1,0.9,0.7879,0.27,0,34,197,231,156.59375,0.987272247513503,0.15903933252386523,8.519390774959724,70.78841713161836
5012,2011-08-01,3,0,8,17,0,1,1,1,0.76,0.6818,0.45,0.2985,69,445,514,156.625,0.399598488089119,0.9166902684750668,8.51959031601596,70.79548008171143
5013,2011-08-01,3,0,8,18,0,1,1,1,0.78,0.697,0.43,0.194,68,475,543,156.65625,0.5554642784415562,0.8315403991240602,8.519789817263504,70.80254232723568
5014,2011-08-01,3,0,8,19,0,1,1,1,0.74,0.6667,0.51,0.2239,63,350,413,156.6875,0.9998357490278295,0.01812387833658101,8.519989278718239,70.80960386840192
5015,2011-08-01,3,0,8,20,0,1,1,1,0.72,0.6818,0.62,0.2239,49,256,305,156.71875,0.5249628429367136,0.8511251456371168,8.520188700396035,70.81666470542086
5016,2011-08-01,3,0,8,21,0,1,1,1,0.7,0.6515,0.7,0.2537,42,178,220,156.75,0.43255847996022867,0.9016058792035999,8.520388082312756,70.8237248385031
5017,2011-08-01,3,0,8,22,0,1,1,1,0.7,0.6515,0.7,0.0896,21,116,137,156.78125,0.9923875312273717,0.12315432539883611,8.520587424484253,70.83078426785913
5018,2011-08-01,3,0,8,23,0,1,1,1,0.68,0.6364,0.74,0.194,14,82,96,156.8125,0.6398200629136502,0.7685247472223472,8.520786726926367,70.83784299369935
5019,2011-08-02,3,0,8,0,0,2,1,1,0.66,0.6212,0.74,0,11,18,29,156.84375,0.3009950205614848,0.9536257114807629,8.520985989654934,70.84490101623405
5020,2011-08-02,3,0,8,1,0,2,1,1,0.66,0.6212,0.74,0.1045,4,8,12,156.875,0.9650766702420469,0.2619675944740558,8.521185212685776,70.8519583356734
5021,2011-08-02,3,0,8,2,0,2,1,1,0.68,0.6364,0.69,0,2,6,8,156.90625,0.7418712799811636,0.6705423207666388,8.521384396034705,70.8590149522275
5022,2011-08-02,3,0,8,3,0,2,1,1,0.66,0.6212,0.74,0.194,0,5,5,156.9375,0.1634071437797049,0.9865587186588333,8.52158353971753,70.8660708661063
5023,2011-08-02,3,0,8,4,0,2,1,1,0.66,0.6212,0.74,0.1045,0,10,10,156.96875,0.9184497931401661,0.3955375803647311,8.521782643750045,70.87312607751969
5024,2011-08-02,3,0,8,5,0,2,1,1,0.66,0.6212,0.74,0.1343,4,17,21,157.0,0.8290739383357905,0.5591389852016956,8.521981708148035,70.8801805866774
5025,2011-08-02,3,0,8,6,0,2,1,1,0.68,0.6364,0.69,0.1045,12,105,117,157.03125,0.022548671904151177,0.9997457463752266,8.522180732927277,70.88723439378913
5026,2011-08-02,3,0,8,7,0,2,1,1,0.72,0.6667,0.61,0.2836,15,320,335,157.0625,0.8534401371839445,0.5211908788951031,8.522379718103538,70.8942874990644
5027,2011-08-02,3,0,8,8,0,2,1,1,0.74,0.6818,0.58,0.2836,37,398,435,157.09375,0.8996826761776622,0.4365444790462935,8.522578663692576,70.90133990271269
5028,2011-08-02,3,0,8,9,0,2,1,1,0.78,0.697,0.46,0.2985,31,182,213,157.125,0.118761111792875,0.9929228561805394,8.522777569710138,70.90839160494335
5029,2011-08-02,3,0,8,10,0,2,1,1,0.82,0.7273,0.36,0.2985,50,90,140,157.15625,0.7713488710793537,0.636412538440756,8.522976436171964,70.9154426059656
5030,2011-08-02,3,0,8,11,0,2,1,1,0.84,0.7273,0.32,0.4179,32,96,128,157.1875,0.9522842591387974,0.3052125321746664,8.523175263093785,70.92249290598858
5031,2011-08-02,3,0,8,12,0,2,1,1,0.86,0.7424,0.3,0.2836,45,112,157,157.21875,0.25769389102989704,0.966226608268408,8.523374050491318,70.92954250522133
5032,2011-08-02,3,0,8,13,0,2,1,1,0.86,0.7424,0.3,0.2239,50,153,203,157.25,0.6738190520756244,0.7388963967024788,8.523572798380277,70.9365914038728
5033,2011-08-02,3,0,8,14,0,2,1,1,0.9,0.7727,0.25,0.2836,45,114,159,157.28125,0.985825866178585,0.16777175439638994,8.52377150677636,70.94363960215179
5034,2011-08-02,3,0,8,15,0,2,1,1,0.9,0.7727,0.25,0.2836,48,120,168,157.3125,0.3914689252858668,0.9201913282223042,8.523970175695261,70.95068710026705
5035,2011-08-02,3,0,8,16,0,2,1,1,0.9,0.7727,0.25,0.2836,58,216,274,157.34375,0.5628027401632323,0.8265912385603643,8.524168805152662,70.95773389842716
5036,2011-08-02,3,0,8,17,0,2,1,2,0.9,0.7879,0.27,0.1343,63,493,556,157.375,0.9996361618040707,0.026973023813171352,8.524367395164237,70.96477999684069
5037,2011-08-02,3,0,8,18,0,2,1,2,0.86,0.7576,0.34,0.194,65,491,556,157.40625,0.5174087063406,0.8557384124853498,8.52456594574565,70.97182539571601
5038,2011-08-02,3,0,8,19,0,2,1,2,0.86,0.7576,0.36,0.2239,85,369,454,157.4375,0.44052192757991593,0.8977418511583802,8.524764456912555,70.97887009526144
5039,2011-08-02,3,0,8,20,0,2,1,2,0.82,0.7576,0.46,0.2537,40,248,288,157.46875,0.9934387328544125,0.11436557202506041,8.524962928680598,70.9859140956852
5040,2011-08-02,3,0,8,21,0,2,1,1,0.8,0.7424,0.52,0.2239,53,201,254,157.5,0.6329925486200079,0.7741578866042423,8.525161361065415,70.9929573971954
5041,2011-08-02,3,0,8,22,0,2,1,2,0.78,0.7424,0.59,0.1642,22,169,191,157.53125,0.30942406562093083,0.9509241545016164,8.525359754082631,71.0
5042,2011-08-02,3,0,8,23,0,2,1,2,0.8,0.7424,0.49,0.1642,29,103,132,157.5625,0.9673576209121749,0.2534151401616266,8.525558107747866,71.00704190430693
5043,2011-08-03,3,0,8,0,0,3,1,2,0.8,0.7424,0.49,0.1642,11,32,43,157.59375,0.7359070407350009,0.677082585359167,8.525756422076725,71.01408311032397
5044,2011-08-03,3,0,8,1,0,3,1,2,0.78,0.7121,0.52,0.1642,7,9,16,157.625,0.17213307888473486,0.9850737044270655,8.52595469708481,71.02112361825881
5045,2011-08-03,3,0,8,2,0,3,1,2,0.78,0.7121,0.49,0.1642,2,9,11,157.65625,0.9219148396102103,0.38739260254486063,8.52615293278771,71.02816342831905
5046,2011-08-03,3,0,8,3,0,3,1,2,0.76,0.697,0.55,0.0896,0,4,4,157.6875,0.8240923484261706,0.5664554715645695,8.526351129201004,71.03520254071216
5047,2011-08-03,3,0,8,4,0,3,1,2,0.76,0.697,0.52,0.1642,0,7,7,157.71875,0.03139684740430935,0.9995069974607834,8.526549286340263,71.04224095564554
5048,2011-08-03,3,0,8,5,0,3,1,2,0.76,0.697,0.55,0.0896,2,22,24,157.75,0.8580199265252476,0.5136163993542348,8.52674740422105,71.04927867332644
5049,2011-08-03,3,0,8,6,0,3,1,3,0.72,0.6818,0.66,0.4925,9,101,110,157.78125,0.8957834421604969,0.4444907476552148,8.526945482858915,71.05631569396206
5050,2011-08-03,3,0,8,7,0,3,1,2,0.74,0.6667,0.51,0.2239,19,252,271,157.8125,0.10996779219038402,0.9939351511445667,8.527143522269405,71.06335201775947
5051,2011-08-03,3,0,8,8,0,3,1,2,0.74,0.6667,0.51,0.1642,29,408,437,157.84375,0.7769517387771111,0.6295601604383999,8.527341522468053,71.07038764492565
5052,2011-08-03,3,0,8,9,0,3,1,2,0.74,0.6818,0.55,0.194,23,172,195,157.875,0.9495454242094513,0.3136295384093998,8.527539483470381,71.07742257566744
5053,2011-08-03,3,0,8,10,0,3,1,3,0.74,0.6818,0.58,0.0896,9,59,68,157.90625,0.24913142567670382,0.9684696860203178,8.527737405291909,71.08445681019164
5054,2011-08-03,3,0,8,11,0,3,1,2,0.74,0.6818,0.58,0.1045,29,93,122,157.9375,0.6803328566947711,0.7329032706309423,8.52793528794814,71.09149034870488
5055,2011-08-03,3,0,8,12,0,3,1,3,0.76,0.697,0.55,0.1343,19,142,161,157.96875,0.9843022481367907,0.17649103181991915,8.528133131454572,71.09852319141376
5056,2011-08-03,3,0,8,13,0,3,1,2,0.76,0.7121,0.58,0.2239,37,107,144,158.0,0.3833086919842327,0.9236202935456413,8.528330935826693,71.10555533852471
5057,2011-08-03,3,0,8,14,0,3,1,2,0.76,0.7121,0.58,0.2239,43,104,147,158.03125,0.5700971078600278,0.821577316878717,8.528528701079983,71.11258679024411
5058,2011-08-03,3,0,8,15,0,3,1,2,0.7,0.6667,0.79,0.1343,31,87,118,158.0625,0.9993582558752938,0.03582005602858109,8.52872642722991,71.11961754677819
5059,2011-08-03,3,0,8,16,0,3,1,3,0.68,0.6364,0.79,0,21,129,150,158.09375,0.5098140322155394,0.8602846346158537,8.528924114291936,71.12664760833313
5060,2011-08-03,3,0,8,17,0,3,1,2,0.7,0.6667,0.79,0,47,378,425,158.125,0.44845086153531377,0.8938074875431705,8.52912176228151,71.13367697511495
5061,2011-08-03,3,0,8,18,0,3,1,3,0.7,0.6667,0.84,0,49,443,492,158.15625,0.9944121013277072,0.10556785842771349,8.529319371214077,71.14070564732964
5062,2011-08-03,3,0,8,19,0,3,1,3,0.7,0.6667,0.84,0,51,270,321,158.1875,0.6261154411257711,0.7797303728750606,8.529516941105069,71.14773362518304
5063,2011-08-03,3,0,8,20,0,3,1,3,0.7,0.6667,0.84,0.1045,7,80,87,158.21875,0.31782886816790407,0.9481480952673528,8.529714471969909,71.15476090888086
5064,2011-08-03,3,0,8,21,0,3,1,2,0.68,0.6364,0.89,0.1343,7,81,88,158.25,0.9695627818109301,0.24484283147980998,8.529911963824013,71.16178749862878
5065,2011-08-03,3,0,8,22,0,3,1,3,0.68,0.6364,0.89,0.1045,11,66,77,158.28125,0.7298851452248432,0.6835698024197014,8.530109416682784,71.16881339463234
5066,2011-08-03,3,0,8,23,0,3,1,2,0.68,0.6364,0.89,0.0896,4,52,56,158.3125,0.1808455278431606,0.9835115124181967,8.53030683056162,71.17583859709698
5067,2011-08-04,3,0,8,0,0,4,1,2,0.68,0.6364,0.89,0.0896,2,15,17,158.34375,0.9253076566240442,0.37921727359512497,8.53050420547591,71.18286310622803
5068,2011-08-04,3,0,8,1,0,4,1,2,0.66,0.5909,0.94,0.0896,3,14,17,158.375,0.8190461931796713,0.5737275777212462,8.53070154144103,71.18988692223074
5069,2011-08-04,3,0,8,2,0,4,1,2,0.66,0.5909,0.94,0.0896,2,5,7,158.40625,0.04024256304904781,0.9991899399609883,8.53089883847235,71.19691004531025
5070,2011-08-04,3,0,8,3,0,4,1,3,0.66,0.5909,0.94,0.0896,0,3,3,158.4375,0.8625324923985603,0.506001679401094,8.531096096585228,71.20393247567159
5071,2011-08-04,3,0,8,4,0,4,1,2,0.68,0.6364,0.89,0,0,7,7,158.46875,0.8918140260092239,0.45240219165386386,8.531293315795018,71.21095421351971
5072,2011-08-04,3,0,8,5,0,4,1,2,0.68,0.6364,0.89,0,3,17,20,158.5,0.10116585691810524,0.9948695740618594,8.531490496117062,71.21797525905943
5073,2011-08-04,3,0,8,6,0,4,1,2,0.68,0.6364,0.89,0.2985,7,90,97,158.53125,0.7824937344732668,0.6226584581534894,8.53168763756669,71.22499561249548
5074,2011-08-04,3,0,8,7,0,4,1,2,0.68,0.6364,0.89,0.2985,11,271,282,158.5625,0.946732195044661,0.3220219726445976,8.531884740159228,71.2320152740325
5075,2011-08-04,3,0,8,8,0,4,1,2,0.7,0.6515,0.82,0.3582,29,369,398,158.59375,0.24054944157120473,0.9706368868736556,8.532081803909987,71.23903424387504
5076,2011-08-04,3,0,8,9,0,4,1,1,0.72,0.697,0.74,0.3284,25,162,187,158.625,0.6867933591322305,0.7268527236324199,8.532278828834277,71.2460525222275
5077,2011-08-04,3,0,8,10,0,4,1,1,0.72,0.6667,0.71,0.2985,24,89,113,158.65625,0.9827015127593438,0.18519648166338715,8.532475814947395,71.25307010929424
5078,2011-08-04,3,0,8,11,0,4,1,2,0.74,0.697,0.66,0.2239,37,112,149,158.6875,0.37511842751573465,0.9269768957952094,8.532672762264625,71.26008700527947
5079,2011-08-04,3,0,8,12,0,4,1,2,0.76,0.7121,0.62,0.2239,53,152,205,158.71875,0.5773468100385797,0.8164990269058967,8.532869670801245,71.26710321038733
5080,2011-08-04,3,0,8,13,0,4,1,1,0.76,0.7121,0.58,0,63,142,205,158.75,0.9990020530146535,0.044664281842512955,8.533066540572527,71.27411872482185
5081,2011-08-04,3,0,8,14,0,4,1,1,0.8,0.7576,0.55,0.1642,53,114,167,158.78125,0.502179415583066,0.8647634558448052,8.533263371593732,71.28113354878694
5082,2011-08-04,3,0,8,15,0,4,1,1,0.8,0.7576,0.55,0.2537,50,115,165,158.8125,0.45634466061656276,0.889803096604386,8.53346016388011,71.28814768248647
5083,2011-08-04,3,0,8,16,0,4,1,1,0.76,0.7121,0.62,0.3284,70,220,290,158.84375,0.995307560386551,0.09676187388311645,8.533656917446903,71.29516112612411
5084,2011-08-04,3,0,8,17,0,4,1,1,0.76,0.7121,0.62,0.3284,91,464,555,158.875,0.6191892792331297,0.7852417694460461,8.533853632309345,71.30217387990355
5085,2011-08-04,3,0,8,18,0,4,1,1,0.7,0.6667,0.74,0.2985,88,435,523,158.90625,0.32620876970956814,0.9452977512744701,8.53405030848266,71.30918594402827
5086,2011-08-04,3,0,8,19,0,4,1,1,0.7,0.6667,0.74,0.2836,65,301,366,158.9375,0.971691980170107,0.23625134004508075,8.534246945982066,71.31619731870173
5087,2011-08-04,3,0,8,20,0,4,1,2,0.7,0.6667,0.74,0.194,41,245,286,158.96875,0.7238060652494068,0.6900034636928799,8.534443544822764,71.32320800412724
5088,2011-08-04,3,0,8,21,0,4,1,2,0.7,0.6667,0.74,0.194,25,186,211,159.0,0.18954380805890758,0.9818722650256132,8.534640105019959,71.33021800050803
5089,2011-08-04,3,0,8,22,0,4,1,1,0.68,0.6364,0.74,0.194,33,141,174,159.03125,0.9286279783639185,0.37101223402974415,8.534836626588833,71.33722730804723
5090,2011-08-04,3,0,8,23,0,4,1,1,0.66,0.6212,0.74,0.1045,24,108,132,159.0625,0.8139358679484807,0.5809547339224919,8.53503310954457,71.34423592694787
5091,2011-08-05,3,0,8,0,0,5,1,1,0.66,0.6212,0.74,0.1045,13,41,54,159.09375,0.04908512580121892,0.998794598716412,8.535229553902337,71.35124385741288
5092,2011-08-05,3,0,8,1,0,5,1,1,0.64,0.5909,0.78,0.0896,3,16,19,159.125,0.8669774812569333,0.49834731562774953,8.535425959677298,71.35825109964509
5093,2011-08-05,3,0,8,2,0,5,1,1,0.66,0.6212,0.69,0,5,14,19,159.15625,0.887774738716527,0.4602781912026706,8.535622326884605,71.36525765384722
5094,2011-08-05,3,0,8,3,0,5,1,1,0.64,0.5909,0.78,0.0896,0,6,6,159.1875,0.09235599558311625,0.9957260517229884,8.535818655539403,71.37226352022192
5095,2011-08-05,3,0,8,4,0,5,1,1,0.64,0.5909,0.78,0.1343,1,6,7,159.21875,0.7879744239679162,0.6157079723151477,8.536014945656826,71.37926869897169
5096,2011-08-05,3,0,8,5,0,5,1,1,0.64,0.5909,0.78,0.0896,0,16,16,159.25,0.9438447920530847,0.3303891773564463,8.536211197252,71.386273190299
5097,2011-08-05,3,0,8,6,0,5,1,1,0.64,0.5909,0.78,0.1343,7,94,101,159.28125,0.23194861108791687,0.9727280410342791,8.536407410340042,71.39327699440614
5098,2011-08-05,3,0,8,7,0,5,1,1,0.66,0.6061,0.78,0.1343,23,247,270,159.3125,0.693200053225657,0.7207452297503927,8.53660358493606,71.40028011149536
5099,2011-08-05,3,0,8,8,0,5,1,1,0.7,0.6515,0.65,0.2239,39,415,454,159.34375,0.9810237854593962,0.1938874218790806,8.536799721055155,71.40728254176881
5100,2011-08-05,3,0,8,9,0,5,1,1,0.72,0.6667,0.58,0.1045,43,183,226,159.375,0.3668987735647489,0.9302608719905847,8.536995818712418,71.4142842854285
5101,2011-08-05,3,0,8,10,0,5,1,1,0.74,0.6818,0.55,0.1343,50,113,163,159.40625,0.5845512787049436,0.811356766511758,8.537191877922927,71.42128534267638
5102,2011-08-05,3,0,8,11,0,5,1,2,0.76,0.697,0.52,0.2537,44,103,147,159.4375,0.9985675811296502,0.053505008334543386,8.537387898701757,71.42828571371429
5103,2011-08-05,3,0,8,12,0,5,1,1,0.76,0.697,0.52,0.2537,57,159,216,159.46875,0.4945054545940977,0.8691745252690537,8.537583881063972,71.43528539874394
5104,2011-08-05,3,0,8,13,0,5,1,1,0.78,0.7121,0.52,0.2537,40,164,204,159.5,0.46420270636652283,0.8857289920748873,8.537779825024625,71.442284397967
5105,2011-08-05,3,0,8,14,0,5,1,2,0.78,0.7121,0.52,0.2537,81,164,245,159.53125,0.9961250398742243,0.0879483083155961,8.537975730598767,71.449282711585
5106,2011-08-05,3,0,8,15,0,5,1,1,0.76,0.697,0.55,0.2537,50,160,210,159.5625,0.6122146055875491,0.79069164451465,8.53817159780143,71.45628033979938
5107,2011-08-05,3,0,8,16,0,5,1,1,0.8,0.7424,0.49,0.2537,76,254,330,159.59375,0.33456311370401126,0.9423733458394697,8.538367426647644,71.46327728281149
5108,2011-08-05,3,0,8,17,0,5,1,1,0.78,0.7121,0.49,0.2985,84,466,550,159.625,0.9737450491729529,0.22764133897682878,8.53856321715243,71.47027354082255
5109,2011-08-05,3,0,8,18,0,5,1,1,0.76,0.697,0.52,0.2537,105,361,466,159.65625,0.7176702770876519,0.6963830651192869,8.538758969330798,71.47726911403373
5110,2011-08-05,3,0,8,19,0,5,1,1,0.74,0.6818,0.55,0.2537,90,282,372,159.6875,0.1982272380459828,0.980156090679776,8.53895468319775,71.48426400264607
