instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,feature0,feature1,feature2,feature3
3100,2011-05-14,2,0,5,1,0,6,0,2,0.5,0.4848,0.88,0.1343,18,64,82,96.875,0.7303589024640963,0.683063594104854,8.039157390473237
3101,2011-05-14,2,0,5,2,0,6,0,2,0.5,0.4848,0.88,0.1343,15,37,52,96.90625,0.9693927943305077,0.24551498997024584,8.03947991910045
3102,2011-05-14,2,0,5,3,0,6,0,2,0.5,0.4848,0.88,0.1343,5,30,35,96.9375,0.31717142167336904,0.948368224517088,8.039802343736485
3103,2011-05-14,2,0,5,4,0,6,0,2,0.5,0.4848,0.82,0.1642,1,4,5,96.96875,0.626655893359313,0.7792960870670668,8.04012466444838
3104,2011-05-14,2,0,5,5,0,6,0,2,0.5,0.4848,0.82,0.1045,7,7,14,97.0,0.9943386700091609,0.10625727892437856,8.04044688130311
3105,2011-05-14,2,0,5,6,0,6,0,2,0.5,0.4848,0.88,0.1045,2,9,11,97.03125,0.4478310590803047,0.8941181927032984,8.040768994367578
3106,2011-05-14,2,0,5,7,0,6,0,3,0.48,0.4697,1,0,4,28,32,97.0625,0.5104103622882413,0.859930963548113,8.041091003708633
3107,2011-05-14,2,0,5,8,0,6,0,3,0.5,0.4848,0.94,0,16,72,88,97.09375,0.9993828504469635,0.03512717228161501,8.041412909393047
3108,2011-05-14,2,0,5,9,0,6,0,2,0.52,0.5,0.94,0.0896,14,86,100,97.125,0.5695273547948958,0.8219723791833451,8.041734711487537
3109,2011-05-14,2,0,5,10,0,6,0,2,0.52,0.5,0.94,0.1642,34,133,167,97.15625,0.3839489643456348,0.9233543159469795,8.042056410058754
3110,2011-05-14,2,0,5,11,0,6,0,2,0.52,0.5,0.94,0.1343,72,207,279,97.1875,0.9844243763381572,0.17580855289555858,8.04237800517328
3111,2011-05-14,2,0,5,12,0,6,0,3,0.52,0.5,1,0.0896,75,204,279,97.21875,0.6798245566309885,0.7333747829053573,8.042699496897637
3112,2011-05-14,2,0,5,13,0,6,0,3,0.52,0.5,1,0.0896,68,180,248,97.25,0.2498028252711395,0.9682967254341804,8.043020885298283
3113,2011-05-14,2,0,5,14,0,6,0,2,0.54,0.5152,0.94,0.1343,57,159,216,97.28125,0.9497626416437338,0.312971124127956,8.043342170441608
3114,2011-05-14,2,0,5,15,0,6,0,2,0.54,0.5152,0.94,0.1642,73,221,294,97.3125,0.7765150653439106,0.6300986853612236,8.043663352393944
3115,2011-05-14,2,0,5,16,0,6,0,2,0.54,0.5152,0.94,0.194,107,188,295,97.34375,0.11065688095040566,0.9938586693782612,8.043984431221553
3116,2011-05-14,2,0,5,17,0,6,0,2,0.56,0.5303,0.88,0.194,78,194,272,97.375,0.8960914012192714,0.4438695761830076,8.044305406990638
3117,2011-05-14,2,0,5,18,0,6,0,2,0.56,0.5303,0.88,0.2239,88,216,304,97.40625,0.8576636197443637,0.5142111583454753,8.044626279767337
3118,2011-05-14,2,0,5,19,0,6,0,3,0.54,0.5152,0.94,0.1343,69,179,248,97.4375,0.03070386159491875,0.9995285252973825,8.044947049617722
3119,2011-05-14,2,0,5,20,0,6,0,3,0.54,0.5152,0.94,0.1343,42,115,157,97.46875,0.8244848853067821,0.5658839756528385,8.045267716607803
3120,2011-05-14,2,0,5,21,0,6,0,3,0.54,0.5152,0.94,0.2239,15,44,59,97.5,0.9216460309642849,0.3880316914992646,8.045588280803528
3121,2011-05-14,2,0,5,22,0,6,0,3,0.54,0.5152,0.94,0.1642,7,19,26,97.53125,0.17145006614166194,0.9851928109867731,8.045908742270779
3122,2011-05-14,2,0,5,23,0,6,0,3,0.52,0.5,1,0.194,11,33,44,97.5625,0.7363762988091148,0.6765722035024712,8.046229101075378
3123,2011-05-15,2,0,5,0,0,0,0,2,0.52,0.5,1,0,5,34,39,97.59375,0.967181690608084,0.25408576770942626,8.046549357283078
3124,2011-05-15,2,0,5,1,0,0,0,2,0.52,0.5,1,0.1045,4,43,47,97.625,0.3087646964488721,0.9511384558658302,8.046869510959576
3125,2011-05-15,2,0,5,2,0,0,0,2,0.52,0.5,1,0.1343,13,37,50,97.65625,0.6335291356840804,0.7737188340989135,8.047189562170502
3126,2011-05-15,2,0,5,3,0,0,0,2,0.52,0.5,1,0,11,21,32,97.6875,0.9933592021383885,0.11505431555132696,8.047509510981422
3127,2011-05-15,2,0,5,4,0,0,0,2,0.52,0.5,1,0,5,8,13,97.71875,0.4398993992573332,0.8980470580838386,8.047829357457841
3128,2011-05-15,2,0,5,5,0,0,0,3,0.52,0.5,1,0.1045,3,11,14,97.75,0.5180018826008953,0.8553794769702674,8.048149101665201
3129,2011-05-15,2,0,5,6,0,0,0,2,0.52,0.5,1,0.1343,3,14,17,97.78125,0.9996546224839356,0.026279949514799016,8.048468743668883
3130,2011-05-15,2,0,5,7,0,0,0,2,0.52,0.5,1,0.1343,4,38,42,97.8125,0.5622295125987348,0.826981242328379,8.048788283534199
3131,2011-05-15,2,0,5,8,0,0,0,2,0.54,0.5152,0.94,0.1343,24,46,70,97.84375,0.3921068183155021,0.919919693794243,8.049107721326406
3132,2011-05-15,2,0,5,9,0,0,0,1,0.58,0.5455,0.83,0.2537,36,98,134,97.875,0.9859419487637058,0.16708822121270606,8.049427057110695
3133,2011-05-15,2,0,5,10,0,0,0,1,0.58,0.5455,0.83,0.2239,73,153,226,97.90625,0.6733065984228129,0.7393633913849812,8.049746290952191
3134,2011-05-15,2,0,5,11,0,0,0,1,0.6,0.5758,0.78,0.2239,120,202,322,97.9375,0.258363733395547,0.9660477116922925,8.050065422915965
3135,2011-05-15,2,0,5,12,0,0,0,1,0.62,0.5909,0.73,0.2985,120,247,367,97.96875,0.9524956402354436,0.3045522210269897,8.050384453067021
3136,2011-05-15,2,0,5,13,0,0,0,1,0.62,0.5909,0.73,0.2836,195,261,456,98.0,0.7709074481015734,0.6369471771360007,8.0507033814703
3137,2011-05-15,2,0,5,14,0,0,0,1,0.64,0.6061,0.73,0.194,183,254,437,98.03125,0.11944949659503686,0.992840278072557,8.051022208190679
3138,2011-05-15,2,0,5,15,0,0,0,1,0.66,0.6212,0.69,0.2537,206,253,459,98.0625,0.8999851249917472,0.43592060606673444,8.051340933292979
3139,2011-05-15,2,0,5,16,0,0,0,1,0.64,0.6061,0.69,0.2537,158,282,440,98.09375,0.8530785799650972,0.5217824608059698,8.051659556841953
3140,2011-05-15,2,0,5,17,0,0,0,3,0.56,0.5303,0.78,0.3582,137,255,392,98.125,0.021855522691973106,0.9997611395367699,8.0519780789023
3141,2011-05-15,2,0,5,18,0,0,0,1,0.56,0.5303,0.78,0.2537,60,177,237,98.15625,0.829461401352244,0.5585640372121817,8.052296499538647
3142,2011-05-15,2,0,5,19,0,0,0,1,0.56,0.5303,0.83,0.1045,78,153,231,98.1875,0.9181753382504451,0.39617426497525154,8.052614818815567
3143,2011-05-15,2,0,5,20,0,0,0,1,0.54,0.5152,0.88,0,53,138,191,98.21875,0.16272310354370514,0.9866717749956693,8.052933036797567
3144,2011-05-15,2,0,5,21,0,0,0,1,0.54,0.5152,0.88,0,44,107,151,98.25,0.7423360021250772,0.6700278053550893,8.053251153549096
3145,2011-05-15,2,0,5,22,0,0,0,1,0.56,0.5303,0.83,0,29,88,117,98.28125,0.964894810897936,0.2626366385374216,8.05356916913454
3146,2011-05-15,2,0,5,23,0,0,0,1,0.54,0.5152,0.88,0.2239,18,51,69,98.3125,0.3003337803716378,0.9538341681695414,8.053887083618223
3147,2011-05-16,2,0,5,0,0,1,1,1,0.52,0.5,0.94,0.1045,17,21,38,98.34375,0.6403527427681533,0.7680809624182227,8.054204897064407
3148,2011-05-16,2,0,5,1,0,1,1,1,0.52,0.5,0.94,0.1343,6,8,14,98.375,0.9923019073448798,0.12384233799356996,8.054522609537294
3149,2011-05-16,2,0,5,2,0,1,1,1,0.5,0.4848,1,0.0896,4,9,13,98.40625,0.43193327454343,0.9019055639822774,8.054840221101024
3150,2011-05-16,2,0,5,3,0,1,1,1,0.5,0.4848,0.94,0.1642,1,3,4,98.4375,0.5255528189108968,0.8507609737962891,8.055157731819678
3151,2011-05-16,2,0,5,4,0,1,1,1,0.5,0.4848,1,0.1343,1,5,6,98.46875,0.9998480743695468,0.01743066778724053,8.055475141757274
3152,2011-05-16,2,0,5,5,0,1,1,1,0.5,0.4848,0.93,0.194,1,20,21,98.5,0.5548876212884739,0.831925313799754,8.05579245097777
3153,2011-05-16,2,0,5,6,0,1,1,1,0.52,0.5,0.88,0.1642,11,93,104,98.53125,0.4002339518098478,0.916412998499406,8.056109659545061
3154,2011-05-16,2,0,5,7,0,1,1,1,0.52,0.5,0.83,0.2836,27,245,272,98.5625,0.9873822753876312,0.15835479863377638,8.056426767522984
3155,2011-05-16,2,0,5,8,0,1,1,1,0.56,0.5303,0.73,0.2985,28,366,394,98.59375,0.6667358885206877,0.7452940728051775,8.056743774975313
3156,2011-05-16,2,0,5,9,0,1,1,1,0.6,0.5909,0.69,0.194,38,156,194,98.625,0.26690439944209027,0.9637230108067655,8.057060681965766
3157,2011-05-16,2,0,5,10,0,1,1,1,0.62,0.6061,0.65,0.0896,37,75,112,98.65625,0.9551540134505125,0.2961094571089857,8.057377488557991
3158,2011-05-16,2,0,5,11,0,1,1,1,0.64,0.6212,0.57,0,56,129,185,98.6875,0.7652394324109498,0.6437457658760696,8.057694194815587
3159,2011-05-16,2,0,5,12,0,1,1,1,0.66,0.6212,0.54,0.0896,72,137,209,98.71875,0.12823275370478723,0.9917441005003697,8.058010800802085
3160,2011-05-16,2,0,5,13,0,1,1,1,0.68,0.6364,0.51,0,61,153,214,98.75,0.9038083374399853,0.4279374827868781,8.058327306580958
3161,2011-05-16,2,0,5,14,0,1,1,1,0.68,0.6364,0.51,0,76,117,193,98.78125,0.8484267038585603,0.5293128830660545,8.058643712215618
3162,2011-05-16,2,0,5,15,0,1,1,1,0.72,0.6667,0.51,0,55,110,165,98.8125,0.013005471469785595,0.9999154252794826,8.058960017769417
3163,2011-05-16,2,0,5,16,0,1,1,3,0.6,0.5758,0.78,0.2537,45,181,226,98.84375,0.8343729314105054,0.5512003368371975,8.059276223305648
3164,2011-05-16,2,0,5,17,0,1,1,1,0.58,0.5455,0.88,0.2239,47,227,274,98.875,0.9146327090598961,0.4042857993026164,8.059592328887545
3165,2011-05-16,2,0,5,18,0,1,1,3,0.58,0.5455,0.83,0.194,55,398,453,98.90625,0.15398339204446507,0.9880734360230926,8.059908334578276
3166,2011-05-16,2,0,5,19,0,1,1,1,0.58,0.5455,0.83,0.2537,36,272,308,98.9375,0.7482375454858516,0.6634309123980492,8.060224240440958
3167,2011-05-16,2,0,5,20,0,1,1,1,0.58,0.5455,0.83,0,31,167,198,98.96875,0.9625323343707105,0.2711669325173531,8.06054004653864
3168,2011-05-16,2,0,5,21,0,1,1,1,0.58,0.5455,0.83,0,28,149,177,99.0,0.29187933398042465,0.9564551502266814,8.060855752934316
3169,2011-05-16,2,0,5,22,0,1,1,1,0.56,0.5303,0.88,0.0896,22,105,127,99.03125,0.6471261800009499,0.7623829137365148,8.06117135969092
3170,2011-05-16,2,0,5,23,0,1,1,1,0.56,0.5303,0.88,0.0896,18,39,57,99.0625,0.9911668684647328,0.1326206577340614,8.061486866871327
3171,2011-05-17,2,0,5,0,0,2,1,2,0.56,0.5303,0.88,0,13,18,31,99.09375,0.42393330906224663,0.9056934080954403,8.061802274538348
3172,2011-05-17,2,0,5,1,0,2,1,3,0.56,0.5303,0.88,0,7,6,13,99.125,0.5330625796234476,0.8460758158730195,8.06211758275474
3173,2011-05-17,2,0,5,2,0,2,1,3,0.56,0.5303,0.88,0,4,4,8,99.15625,0.9999631909473818,0.008580020415479827,8.062432791583195
3174,2011-05-17,2,0,5,3,0,2,1,3,0.54,0.5152,0.94,0.2537,1,3,4,99.1875,0.5475022560808189,0.8368042062432606,8.062747901086354
3175,2011-05-17,2,0,5,4,0,2,1,3,0.54,0.5152,0.94,0.2537,2,2,4,99.21875,0.4083297280904314,0.9128345048022639,8.063062911326792
3176,2011-05-17,2,0,5,5,0,2,1,3,0.52,0.5,0.94,0.2537,0,22,22,99.25,0.9887452433643601,0.14960896939806873,8.063377822367027
3177,2011-05-17,2,0,5,6,0,2,1,3,0.52,0.5,0.94,0.2537,0,49,49,99.28125,0.6601129417214061,0.7511663625135989,8.063692634269517
3178,2011-05-17,2,0,5,7,0,2,1,2,0.52,0.5,0.94,0.2537,13,138,151,99.3125,0.27542415427340683,0.9613228049114296,8.064007347096661
3179,2011-05-17,2,0,5,8,0,2,1,2,0.52,0.5,0.94,0.2985,22,325,347,99.34375,0.957737553012814,0.28764349384094756,8.064321960910803
3180,2011-05-17,2,0,5,9,0,2,1,2,0.54,0.5152,0.88,0.2537,17,190,207,99.375,0.7595114623452593,0.6504939189309655,8.064636475774222
3181,2011-05-17,2,0,5,10,0,2,1,3,0.54,0.5152,0.88,0.2537,31,73,104,99.40625,0.13700596413596117,0.9905702225441545,8.064950891749143
3182,2011-05-17,2,0,5,11,0,2,1,2,0.56,0.5303,0.83,0.4179,26,104,130,99.4375,0.9075607390259544,0.4199208317988804,8.065265208897733
3183,2011-05-17,2,0,5,12,0,2,1,3,0.56,0.5303,0.83,0.4179,38,115,153,99.46875,0.843708355886271,0.5368018351381498,8.065579427282092
3184,2011-05-17,2,0,5,13,0,2,1,2,0.56,0.5303,0.88,0.3284,31,141,172,99.5,0.004154401305184253,0.9999913704376631,8.065893546964274
3185,2011-05-17,2,0,5,14,0,2,1,1,0.62,0.5909,0.73,0.4627,61,123,184,99.53125,0.8392190906768857,0.5437934514532711,8.066207568006265
3186,2011-05-17,2,0,5,15,0,2,1,1,0.62,0.6061,0.69,0.4478,79,131,210,99.5625,0.9110184209477539,0.4123656589652698,8.066521490469993
3187,2011-05-17,2,0,5,16,0,2,1,1,0.62,0.6061,0.61,0.3284,73,217,290,99.59375,0.1452316163759602,0.9893976842528114,8.066835314417336
3188,2011-05-17,2,0,5,17,0,2,1,1,0.62,0.6061,0.65,0.4179,83,521,604,99.625,0.7540804665219771,0.6567820414795135,8.067149039910106
3189,2011-05-17,2,0,5,18,0,2,1,1,0.6,0.5909,0.69,0.2985,54,426,480,99.65625,0.9600944461198537,0.2796759813244808,8.067462667010057
3190,2011-05-17,2,0,5,19,0,2,1,1,0.6,0.5909,0.69,0.2537,51,298,349,99.6875,0.2834020196575257,0.959001196690617,8.06777619577889
3191,2011-05-17,2,0,5,20,0,2,1,1,0.58,0.5455,0.83,0.4179,30,253,283,99.71875,0.6538489167025557,0.7566251344800107,8.068089626278244
3192,2011-05-17,2,0,5,21,0,2,1,1,0.54,0.5152,0.88,0.2537,23,151,174,99.75,0.9899541744250778,0.14138858701593476,8.068402958569699
3193,2011-05-17,2,0,5,22,0,2,1,2,0.54,0.5152,0.88,0.2836,12,86,98,99.78125,0.41590012958876454,0.9094102936563061,8.068716192714781
3194,2011-05-17,2,0,5,23,0,2,1,2,0.54,0.5152,0.88,0.2537,7,49,56,99.8125,0.5405305763697427,0.8413243702695137,8.069029328774958
3195,2011-05-18,2,0,5,0,0,3,1,2,0.54,0.5152,0.88,0.2239,8,15,23,99.84375,0.9999999631983776,0.0002712991769484002,8.069342366811636
3196,2011-05-18,2,0,5,1,0,3,1,2,0.54,0.5152,0.88,0.2537,3,9,12,99.875,0.540073995598534,0.8416175374112844,8.069655306886165
3197,2011-05-18,2,0,5,2,0,3,1,3,0.52,0.5,0.94,0.2239,1,5,6,99.90625,0.41639351287576276,0.9091844930678162,8.069968149059841
3198,2011-05-18,2,0,5,3,0,3,1,3,0.52,0.5,0.94,0.2985,6,3,9,99.9375,0.9900307459091531,0.14085141871690918,8.0702808933939
3199,2011-05-18,2,0,5,4,0,3,1,3,0.52,0.5,0.94,0.2985,1,2,3,99.96875,0.6534382769143766,0.7569798004327264,8.070593539949519
3200,2011-05-18,2,0,5,5,0,3,1,1,0.52,0.5,1,0.2239,0,9,9,100.0,0.2839223303904696,0.9588472820557219,8.070906088787819
3201,2011-05-18,2,0,5,6,0,3,1,1,0.52,0.5,1,0.1343,2,99,101,100.03125,0.9602460565092297,0.27915499450748366,8.071218539969863
3202,2011-05-18,2,0,5,7,0,3,1,1,0.54,0.5152,0.88,0.194,14,260,274,100.0625,0.7537239866749801,0.6571911076017193,8.07153089355666
3203,2011-05-18,2,0,5,8,0,3,1,1,0.56,0.5303,0.88,0.2836,25,428,453,100.09375,0.14576844053199225,0.9893187361739749,8.071843149609158
3204,2011-05-18,2,0,5,9,0,3,1,3,0.56,0.5303,0.83,0.2537,26,176,202,100.125,0.9112420357594565,0.4118712811849856,8.07215530818825
3205,2011-05-18,2,0,5,10,0,3,1,3,0.54,0.5152,0.88,0.2836,33,73,106,100.15625,0.8389239057176321,0.5442487302837495,8.07246736935477
3206,2011-05-18,2,0,5,11,0,3,1,2,0.54,0.5152,0.94,0.0896,6,17,23,100.1875,0.004696994345171586,0.9999889690612199,8.072779333169498
3207,2011-05-18,2,0,5,12,0,3,1,1,0.56,0.5303,0.94,0.2985,12,42,54,100.21875,0.8439994994683236,0.5363439613692123,8.073091199693154
3208,2011-05-18,2,0,5,13,0,3,1,2,0.56,0.5303,0.83,0.3284,30,92,122,100.25,0.9073327570834105,0.42041321092874423,8.073402968986406
3209,2011-05-18,2,0,5,14,0,3,1,2,0.58,0.5455,0.78,0.2836,44,94,138,100.28125,0.13646846221540307,0.9906444159336705,8.073714641109857
3210,2011-05-18,2,0,5,15,0,3,1,1,0.6,0.5758,0.78,0.2537,34,133,167,100.3125,0.7598643074568878,0.6500817135199731,8.07402621612406
3211,2011-05-18,2,0,5,16,0,3,1,1,0.6,0.5909,0.73,0.194,53,241,294,100.34375,0.9575813371471101,0.2881631182985647,8.074337694089515
3212,2011-05-18,2,0,5,17,0,3,1,1,0.6,0.5909,0.69,0.1343,78,487,565,100.375,0.27490250157687246,0.9614721080857092,8.074649075066652
3213,2011-05-18,2,0,5,18,0,3,1,1,0.6,0.5909,0.73,0.2239,58,431,489,100.40625,0.6605204261653019,0.7508080757546551,8.074960359115858
3214,2011-05-18,2,0,5,19,0,3,1,3,0.56,0.5303,0.88,0.1343,43,288,331,100.4375,0.9886639202371104,0.15014543889638698,8.075271546297458
3215,2011-05-18,2,0,5,20,0,3,1,3,0.56,0.5303,0.88,0.1343,24,189,213,100.46875,0.4078343655001887,0.9130559294572587,8.07558263667172
3216,2011-05-18,2,0,5,21,0,3,1,1,0.52,0.5,0.88,0,11,74,85,100.5,0.5479562240530671,0.8365070092482818,8.075893630298857
3217,2011-05-18,2,0,5,22,0,3,1,1,0.52,0.5,0.83,0,14,103,117,100.53125,0.9999583882415309,0.009122597513842841,8.076204527239026
3218,2011-05-18,2,0,5,23,0,3,1,1,0.52,0.5,0.94,0.0896,10,49,59,100.5625,0.5326034218251082,0.8463649301927543,8.076515327552329
3219,2011-05-19,2,0,5,0,0,4,1,1,0.52,0.5,0.94,0.1045,6,23,29,100.59375,0.424424674390796,0.9054632492643017,8.076826031298808
3220,2011-05-19,2,0,5,1,0,4,1,1,0.5,0.4848,0.94,0,2,4,6,100.625,0.9912386823064712,0.1320828327199664,8.077136638538454
3221,2011-05-19,2,0,5,2,0,4,1,1,0.5,0.4848,0.94,0,3,12,15,100.65625,0.6467124170409696,0.7627339310959144,8.0774471493312
3222,2011-05-19,2,0,5,3,0,4,1,1,0.48,0.4697,1,0,1,3,4,100.6875,0.2923982619848835,0.9562966361899531,8.07775756373692
3223,2011-05-19,2,0,5,4,0,4,1,1,0.48,0.4697,0.94,0,2,3,5,100.71875,0.9626793274055074,0.27064462415883994,8.078067881815437
3224,2011-05-19,2,0,5,5,0,4,1,1,0.48,0.4697,0.94,0,2,24,26,100.75,0.7478774588326875,0.6638368071822786,8.07837810362652
3225,2011-05-19,2,0,5,6,0,4,1,2,0.5,0.4848,0.94,0,17,86,103,100.78125,0.1545194963772958,0.9879897394402974,8.078688229229872
3226,2011-05-19,2,0,5,7,0,4,1,2,0.5,0.4848,1,0,18,239,257,100.8125,0.9148519392211608,0.40378946160503193,8.078998258685154
3227,2011-05-19,2,0,5,8,0,4,1,2,0.52,0.5,0.88,0,34,453,487,100.84375,0.8340737282009689,0.5516529850593906,8.079308192051961
3228,2011-05-19,2,0,5,9,0,4,1,2,0.54,0.5152,0.88,0.0896,40,176,216,100.875,0.013548021999121687,0.9999082213382943,8.07961802938984
3229,2011-05-19,2,0,5,10,0,4,1,2,0.54,0.5152,0.83,0,35,95,130,100.90625,0.8487137832531244,0.5288524502317906,8.079927770758275
3230,2011-05-19,2,0,5,11,0,4,1,3,0.54,0.5152,0.88,0.1642,53,111,164,100.9375,0.9035760062283497,0.4284278246897901,8.080237416216702
3231,2011-05-19,2,0,5,12,0,4,1,2,0.58,0.5455,0.78,0.1045,38,130,168,100.96875,0.12769461613147934,0.99181353338772,8.080546965824498
3232,2011-05-19,2,0,5,13,0,4,1,3,0.58,0.5455,0.64,0.2537,44,139,183,101.0,0.7655886151427791,0.6433304534714346,8.080856419640986
3233,2011-05-19,2,0,5,14,0,4,1,3,0.54,0.5152,0.73,0.194,43,137,180,101.03125,0.9549932043475581,0.29662767849609595,8.081165777725433
3234,2011-05-19,2,0,5,15,0,4,1,1,0.56,0.5303,0.78,0.1642,63,125,188,101.0625,0.2663814456519992,0.9638676908229422,8.081475040137052
3235,2011-05-19,2,0,5,16,0,4,1,1,0.58,0.5455,0.64,0.194,55,247,302,101.09375,0.6671401856950306,0.7449321933107739,8.081784206935001
3236,2011-05-19,2,0,5,17,0,4,1,1,0.56,0.5303,0.78,0.1642,60,487,547,101.125,0.9872962069886472,0.15889052730049846,8.082093278178382
3237,2011-05-19,2,0,5,18,0,4,1,1,0.6,0.6212,0.55,0.1642,59,454,513,101.15625,0.3997366487266378,0.9166300298729017,8.082402253926244
3238,2011-05-19,2,0,5,19,0,4,1,1,0.58,0.5455,0.6,0.1343,65,345,410,101.1875,0.5553389408946372,0.8316241102361227,8.08271113423758
3239,2011-05-19,2,0,5,20,0,4,1,1,0.54,0.5152,0.77,0.2836,46,236,282,101.21875,0.9998384693341238,0.017973181120667498,8.08301991917133
3240,2011-05-19,2,0,5,21,0,4,1,1,0.54,0.5152,0.77,0.2836,29,180,209,101.25,0.5250911200591596,0.8510460126426874,8.083328608786376
3241,2011-05-19,2,0,5,22,0,4,1,3,0.5,0.4848,0.82,0.2985,11,68,79,101.28125,0.43242258341642753,0.9016710649407924,8.083637203141548
3242,2011-05-19,2,0,5,23,0,4,1,1,0.48,0.4697,0.94,0,9,63,72,101.3125,0.9923689579178673,0.12330389840149525,8.08394570229562
3243,2011-05-20,2,0,5,0,0,5,1,1,0.46,0.4545,0.94,0.0896,15,33,48,101.34375,0.6399358890535456,0.768428303683075,8.084254106307318
3244,2011-05-20,2,0,5,1,0,5,1,1,0.46,0.4545,1,0,8,17,25,101.375,0.3008512849910498,0.9536710671501124,8.084562415235304
3245,2011-05-20,2,0,5,2,0,5,1,1,0.44,0.4394,1,0.0896,4,4,8,101.40625,0.9650371750616598,0.26211304955879544,8.08487062913819
3246,2011-05-20,2,0,5,3,0,5,1,1,0.44,0.4394,1,0,1,4,5,101.4375,0.741972336877531,0.6704304970006181,8.085178748074537
3247,2011-05-20,2,0,5,4,0,5,1,1,0.44,0.4394,0.94,0.0896,1,4,5,101.46875,0.16325844605105547,0.9865833364663091,8.085486772102845
3248,2011-05-20,2,0,5,5,0,5,1,1,0.44,0.4394,0.94,0.1045,0,28,28,101.5,0.9183901665852,0.3956760062470411,8.085794701281568
3249,2011-05-20,2,0,5,6,0,5,1,1,0.46,0.4545,0.88,0.1045,15,102,117,101.53125,0.8291582033341616,0.5590140193623636,8.0861025356691
3250,2011-05-20,2,0,5,7,0,5,1,1,0.5,0.4848,0.77,0.1642,30,289,319,101.5625,0.022397988203337306,0.9997491335952451,8.086410275323782
3251,2011-05-20,2,0,5,8,0,5,1,1,0.54,0.5152,0.68,0,41,476,517,101.59375,0.8533615726803027,0.5213195049800079,8.086717920303906
3252,2011-05-20,2,0,5,9,0,5,1,1,0.54,0.5152,0.68,0.2239,35,199,234,101.625,0.899748462713522,0.43640887232577424,8.087025470667701
3253,2011-05-20,2,0,5,10,0,5,1,1,0.56,0.5303,0.64,0.194,44,104,148,101.65625,0.11891076553055703,0.9929049450178687,8.087332926473351
3254,2011-05-20,2,0,5,11,0,5,1,2,0.58,0.5455,0.6,0.194,63,133,196,101.6875,0.7712529410961106,0.6365287902762916,8.087640287778983
3255,2011-05-20,2,0,5,12,0,5,1,2,0.6,0.6212,0.56,0.2537,69,186,255,101.71875,0.9523302504941833,0.30506899874239296,8.08794755464267
3256,2011-05-20,2,0,5,13,0,5,1,3,0.6,0.6212,0.56,0.2836,60,172,232,101.75,0.25783951948387,0.9661877572150906,8.08825472712243
3257,2011-05-20,2,0,5,14,0,5,1,1,0.62,0.6212,0.53,0.2239,66,131,197,101.78125,0.6737076766520471,0.7389979475073668,8.088561805276234
3258,2011-05-20,2,0,5,15,0,5,1,2,0.6,0.6212,0.56,0.194,74,168,242,101.8125,0.9858511418362063,0.16762316707498523,8.08886878916199
3259,2011-05-20,2,0,5,16,0,5,1,2,0.6,0.6212,0.53,0.1642,61,269,330,101.84375,0.39160761370163427,0.9201323148824366,8.089175678837561
3260,2011-05-20,2,0,5,17,0,5,1,1,0.62,0.6212,0.53,0,71,483,554,101.875,0.5626781484791807,0.8266760557945543,8.089482474360754
3261,2011-05-20,2,0,5,18,0,5,1,1,0.6,0.6212,0.56,0.1642,79,394,473,101.90625,0.999640215871468,0.02682235657888348,8.089789175789319
3262,2011-05-20,2,0,5,19,0,5,1,1,0.58,0.5455,0.64,0.0896,49,253,302,101.9375,0.5175376788685775,0.8556604180113306,8.09009578318096
3263,2011-05-20,2,0,5,20,0,5,1,1,0.58,0.5455,0.64,0.1045,40,180,220,101.96875,0.4403866133387936,0.8978082372043531,8.09040229659332
3264,2011-05-20,2,0,5,21,0,5,1,1,0.56,0.5303,0.64,0.1045,40,155,195,102.0,0.9934214841893996,0.11451530356651274,8.090708716083997
3265,2011-05-20,2,0,5,22,0,5,1,1,0.54,0.5152,0.73,0,28,124,152,102.03125,0.633109223874171,0.7740624720559994,8.09101504171053
3266,2011-05-20,2,0,5,23,0,5,1,1,0.52,0.5,0.72,0.1642,15,100,115,102.0625,0.3092807371381938,0.9509707806422106,8.09132127353041
3267,2011-05-21,2,0,5,0,0,6,0,1,0.52,0.5,0.77,0.1045,20,78,98,102.09375,0.9673194147468992,0.25356093913242317,8.09162741160107
3268,2011-05-21,2,0,5,1,0,6,0,1,0.52,0.5,0.72,0,8,64,72,102.125,0.7360090834593442,0.676971660459532,8.091933455979893
3269,2011-05-21,2,0,5,2,0,6,0,1,0.52,0.5,0.72,0.1045,5,35,40,102.15625,0.1719846048809396,0.9850996374397603,8.092239406724211
3270,2011-05-21,2,0,5,3,0,6,0,1,0.48,0.4697,0.82,0.1045,7,12,19,102.1875,0.9218564406413294,0.38753155077760965,8.0925452638913
3271,2011-05-21,2,0,5,4,0,6,0,1,0.46,0.4545,0.88,0.1343,1,6,7,102.21875,0.8241777162348727,0.5663312564761631,8.092851027538384
3272,2011-05-21,2,0,5,5,0,6,0,1,0.46,0.4545,0.88,0.1045,1,4,5,102.25,0.031246199587651322,0.9995117182961532,8.093156697722637
